,Minter Spice,Rocky Dingo,Agent Jesse,Minter Win,Mega Banjo Boy,Cross The River
10-01-2023 18:05:47.209942,"(3.9, 4.7, 4.69)","(3.6, 4.5, 4.433333333333334)","(6.0, 7.8, 7.716129032258064)","(4.4, 6.2, 6.116666666666667)","(81.0, 110.0, 113.18181818181819)","(3.4, 3.95, 3.8227272727272728)"
10-01-2023 18:05:48.215259,"(3.9, 4.7, 4.69)","(3.5, 4.5, 4.433333333333334)","(6.5, 7.8, 7.733333333333333)","(4.8, 6.2, 6.1466666666666665)","(71.0, 120.0, 113.18181818181819)","(3.5, 3.9, 3.8227272727272728)"
10-01-2023 18:05:49.256400,"(3.9, 4.7, 4.69)","(3.5, 4.5, 4.435714285714286)","(6.5, 7.8, 7.733333333333333)","(4.8, 6.2, 6.093617021276596)","(71.0, 120.0, 105.9090909090909)","(3.5, 3.9, 3.8227272727272728)"
10-01-2023 18:05:50.282904,"(3.9, 4.7, 4.675)","(3.5, 4.5, 4.455)","(6.5, 7.8, 7.733333333333333)","(4.8, 6.4, 6.089795918367347)","(71.0, 110.0, 105.9090909090909)","(3.5, 3.9, 3.8227272727272728)"
10-01-2023 18:05:51.286087,"(3.9, 4.7, 4.675)","(3.5, 4.5, 4.455)","(6.5, 7.8, 7.733333333333333)","(4.8, 6.4, 6.092929292929293)","(71.0, 110.0, 105.9090909090909)","(3.5, 3.9, 3.7964285714285717)"
10-01-2023 18:05:52.305885,"(3.9, 4.8, 4.716666666666667)","(3.6, 4.5, 4.417948717948718)","(6.0, 8.0, 7.812903225806451)","(4.6, 6.4, 6.20327868852459)","(71.0, 110.0, 105.9090909090909)","(3.4, 3.85, 3.757017543859649)"
10-01-2023 18:05:53.309324,"(3.9, 4.8, 4.738888888888889)","(3.6, 4.5, 4.388235294117647)","(6.0, 7.8, 7.756521739130434)","(4.6, 6.4, 6.348148148148148)","(71.0, 110.0, 113.18181818181819)","(3.4, 3.85, 3.7090909090909094)"
10-01-2023 18:05:54.375986,"(3.9, 4.8, 4.758333333333333)","(3.6, 4.5, 4.388235294117647)","(6.0, 7.8, 7.756521739130434)","(5.0, 6.4, 6.313684210526316)","(71.0, 120.0, 105.9090909090909)","(3.4, 3.8, 3.6928571428571426)"
10-01-2023 18:05:55.392252,"(3.9, 4.8, 4.76875)","(3.6, 4.5, 4.388235294117647)","(6.0, 7.8, 7.913043478260869)","(5.0, 6.6, 6.313684210526316)","(71.0, 110.0, 105.9090909090909)","(3.4, 3.8, 3.725)"
10-01-2023 18:05:56.435920,"(3.9, 4.8, 4.76875)","(3.6, 4.5, 4.388235294117647)","(6.0, 8.0, 7.913043478260869)","(5.0, 6.6, 6.377777777777778)","(71.0, 110.0, 105.5)","(3.4, 3.75, 3.7545454545454544)"
10-01-2023 18:05:57.527094,"(3.9, 4.8, 4.699999999999999)","(3.6, 4.5, 4.368965517241379)","(6.0, 8.0, 8.114285714285714)","(5.0, 6.4, 6.380645161290323)","(71.0, 110.0, 105.5)","(3.4, 3.8, 3.692857142857143)"
10-01-2023 18:05:58.601063,"(3.9, 4.8, 4.699999999999999)","(3.6, 4.5, 4.3914285714285715)","(6.0, 8.2, 8.114285714285714)","(5.0, 6.4, 6.327272727272727)","(71.0, 110.0, 112.5)","(3.4, 3.7, 3.676086956521739)"
10-01-2023 18:05:59.655979,"(3.9, 4.8, 4.699999999999999)","(3.6, 4.4, 4.35)","(6.0, 8.4, 8.275)","(5.0, 6.6, 6.433333333333334)","(71.0, 120.0, 105.5)","(3.4, 3.75, 3.6863636363636365)"
10-01-2023 18:06:00.587077,"(3.9, 4.8, 4.699999999999999)","(3.6, 4.4, 4.345)","(6.0, 8.4, 8.275)","(5.0, 6.6, 6.433333333333334)","(71.0, 110.0, 105.5)","(3.4, 3.75, 3.6913793103448276)"
10-01-2023 18:06:01.522930,"(3.9, 4.8, 4.702857142857143)","(3.6, 4.4, 4.345)","(6.0, 8.4, 8.275)","(5.0, 6.6, 6.438297872340425)","(71.0, 110.0, 112.5)","(3.4, 3.75, 3.6778846153846154)"
10-01-2023 18:06:02.586161,"(3.9, 4.8, 4.699999999999999)","(3.6, 4.4, 4.309090909090909)","(6.0, 8.2, 8.157142857142857)","(5.0, 6.6, 6.369411764705882)","(71.0, 120.0, 112.5)","(3.4, 3.75, 3.701219512195122)"
10-01-2023 18:06:03.715928,"(3.9, 4.8, 4.718181818181819)","(3.6, 4.4, 4.32)","(6.0, 8.2, 8.54)","(5.0, 6.6, 6.387755102040816)","(71.0, 120.0, 105.5)","(3.4, 3.75, 3.7071428571428573)"
10-01-2023 18:06:04.849458,"(3.9, 4.8, 4.699999999999999)","(3.6, 4.4, 4.313924050632911)","(6.0, 8.6, 8.146341463414634)","(5.0, 6.6, 6.387755102040816)","(71.0, 110.0, 112.5)","(3.4, 3.75, 3.717073170731707)"
10-01-2023 18:06:05.892557,"(3.9, 4.8, 4.717948717948718)","(3.6, 4.4, 4.306849315068494)","(6.0, 8.4, 8.146341463414634)","(5.0, 6.6, 6.396078431372549)","(71.0, 120.0, 105.5)","(3.4, 3.75, 3.7133333333333334)"
10-01-2023 18:06:06.807826,"(3.9, 4.8, 4.728)","(3.6, 4.4, 4.29873417721519)","(6.0, 8.2, 8.128571428571428)","(5.0, 6.6, 6.396078431372549)","(71.0, 110.0, 105.5)","(3.4, 3.75, 3.7012820512820515)"
10-01-2023 18:06:07.819504,"(3.9, 4.8, 4.728)","(3.6, 4.4, 4.314705882352941)","(6.0, 8.0, 7.9714285714285715)","(5.0, 6.6, 6.519354838709678)","(71.0, 110.0, 112.5)","(3.4, 3.75, 3.717857142857143)"
10-01-2023 18:06:08.960161,"(3.9, 4.8, 4.728)","(3.6, 4.4, 4.3063291139240505)","(6.0, 8.0, 7.779166666666667)","(5.0, 6.6, 6.63013698630137)","(71.0, 120.0, 105.0)","(3.4, 3.75, 3.717857142857143)"
10-01-2023 18:06:10.089922,"(3.9, 4.8, 4.728)","(3.6, 4.4, 4.3063291139240505)","(6.0, 7.8, 7.857142857142857)","(5.0, 6.8, 6.554330708661418)","(71.0, 110.0, 105.0)","(3.4, 3.75, 3.723076923076923)"
10-01-2023 18:06:11.197553,"(3.9, 4.8, 4.728)","(3.6, 4.4, 4.301204819277109)","(6.0, 8.0, 7.981132075471698)","(5.0, 6.8, 6.544117647058823)","(71.0, 110.0, 111.66666666666666)","(3.4, 3.75, 3.741025641025641)"
10-01-2023 18:06:12.165674,"(3.9, 4.8, 4.685714285714285)","(3.6, 4.4, 4.287671232876713)","(6.0, 8.0, 7.962264150943396)","(5.0, 6.8, 6.544117647058823)","(71.0, 120.0, 105.0)","(3.4, 3.8, 3.754054054054054)"
10-01-2023 18:06:13.136420,"(3.9, 4.8, 4.707692307692308)","(3.5, 4.4, 4.281159420289855)","(6.5, 7.8, 7.715625)","(5.5, 6.8, 6.544117647058823)","(71.0, 110.0, 105.0)","(3.2, 3.8, 3.7484848484848485)"
10-01-2023 18:06:14.102285,"(3.9, 4.8, 4.723529411764706)","(3.5, 4.4, 4.308888888888889)","(6.5, 7.8, 7.701818181818181)","(5.5, 6.8, 6.544117647058823)","(71.0, 110.0, 111.66666666666666)","(3.2, 3.8, 3.7484848484848485)"
10-01-2023 18:06:15.236839,"(3.9, 4.8, 4.723529411764706)","(3.5, 4.4, 4.308888888888889)","(6.5, 7.8, 7.719047619047619)","(5.5, 6.8, 6.544117647058823)","(71.0, 120.0, 105.0)","(3.2, 3.8, 3.7534246575342465)"
10-01-2023 18:06:16.319758,"(3.9, 4.8, 4.723529411764706)","(3.5, 4.4, 4.315294117647059)","(6.5, 7.8, 7.713513513513513)","(5.5, 6.8, 6.64375)","(71.0, 110.0, 105.0)","(3.2, 3.8, 3.7613636363636362)"
10-01-2023 18:06:17.380563,"(3.9, 4.8, 4.7105263157894735)","(3.5, 4.4, 4.306896551724138)","(6.5, 7.8, 7.713513513513513)","(5.5, 6.8, 6.30091743119266)","(71.0, 110.0, 111.66666666666666)","(3.2, 3.8, 3.7764)"
10-01-2023 18:06:18.472573,"(3.9, 4.8, 4.72)","(3.5, 4.3, 4.238345864661654)","(6.5, 7.8, 7.688524590163934)","(5.5, 6.8, 6.283870967741936)","(71.0, 120.0, 105.0)","(3.2, 3.85, 3.8312500000000003)"
10-01-2023 18:06:19.426351,"(3.9, 4.9, 4.8130434782608695)","(3.5, 4.3, 4.240136054421768)","(6.5, 8.2, 7.928)","(5.5, 6.4, 6.283870967741936)","(71.0, 110.0, 105.0)","(3.2, 3.85, 3.807142857142857)"
10-01-2023 18:06:20.490175,"(3.9, 4.9, 4.829032258064516)","(3.5, 4.3, 4.240136054421768)","(6.5, 8.2, 7.928)","(5.5, 6.4, 6.337931034482759)","(71.0, 110.0, 111.66666666666666)","(3.2, 3.85, 3.8049999999999997)"
10-01-2023 18:06:21.457465,"(3.9, 4.9, 4.829032258064516)","(3.5, 4.3, 4.240136054421768)","(6.5, 8.2, 7.928)","(5.5, 6.4, 6.335593220338984)","(71.0, 120.0, 105.0)","(3.2, 3.85, 3.8049999999999997)"
10-01-2023 18:06:22.520727,"(3.9, 4.9, 4.829032258064516)","(3.5, 4.3, 4.233834586466165)","(6.5, 8.2, 7.926315789473684)","(5.5, 6.4, 6.377777777777778)","(71.0, 110.0, 105.0)","(3.2, 3.85, 3.824074074074074)"
10-01-2023 18:06:23.527648,"(3.9, 4.9, 4.832142857142857)","(3.5, 4.3, 4.2214285714285715)","(6.5, 8.0, 7.906666666666666)","(5.5, 6.4, 6.377777777777778)","(71.0, 110.0, 114.0)","(3.2, 3.85, 3.8346153846153848)"
10-01-2023 18:06:24.563269,"(3.9, 4.9, 4.805)","(3.5, 4.3, 4.219298245614035)","(6.5, 8.0, 7.869230769230769)","(5.5, 6.6, 6.350943396226415)","(71.0, 120.0, 112.85714285714286)","(3.2, 3.85, 3.8304347826086955)"
10-01-2023 18:06:25.628289,"(3.9, 4.9, 4.804347826086956)","(3.5, 4.3, 4.212380952380952)","(6.5, 8.0, 7.866666666666666)","(5.5, 6.6, 6.428571428571429)","(71.0, 120.0, 112.0)","(3.2, 3.85, 3.8304347826086955)"
10-01-2023 18:06:26.630285,"(3.9, 4.9, 4.888)","(3.5, 4.3, 4.208)","(6.5, 8.0, 7.883870967741935)","(5.5, 6.4, 6.237837837837838)","(71.0, 120.0, 112.0)","(3.2, 3.85, 3.828723404255319)"
10-01-2023 18:06:27.615449,"(3.9, 5.0, 4.895652173913043)","(3.5, 4.3, 4.201075268817204)","(6.5, 8.2, 8.133333333333333)","(5.5, 6.4, 6.229629629629629)","(71.0, 120.0, 112.85714285714286)","(3.2, 3.85, 3.839156626506024)"
10-01-2023 18:06:28.581573,"(3.9, 5.0, 4.908196721311476)","(3.5, 4.3, 4.201075268817204)","(6.5, 8.2, 8.177049180327868)","(5.5, 6.2, 6.026395939086294)","(71.0, 120.0, 112.85714285714286)","(3.2, 3.85, 3.839156626506024)"
10-01-2023 18:06:29.686256,"(3.9, 5.0, 4.941666666666666)","(3.5, 4.3, 4.201075268817204)","(6.5, 8.4, 8.288)","(5.5, 6.2, 5.9259259259259265)","(71.0, 120.0, 112.85714285714286)","(3.2, 3.85, 3.821428571428571)"
10-01-2023 18:06:30.890364,"(3.9, 5.0, 4.946153846153846)","(3.5, 4.3, 4.204166666666667)","(6.5, 8.4, 8.132258064516128)","(5.5, 6.0, 5.897872340425532)","(71.0, 120.0, 112.85714285714286)","(3.2, 3.85, 3.8456521739130434)"
10-01-2023 18:06:32.104207,"(3.9, 5.0, 4.975555555555555)","(3.5, 4.3, 4.203157894736842)","(6.5, 8.2, 8.108571428571429)","(5.5, 6.0, 5.629347826086956)","(71.0, 120.0, 113.75)","(3.2, 3.85, 3.8535714285714286)"
10-01-2023 18:06:33.274679,"(3.9, 5.1, 5.008196721311475)","(3.5, 4.3, 4.213953488372093)","(6.5, 8.2, 8.143243243243242)","(5.5, 5.7, 5.92)","(71.0, 120.0, 113.75)","(3.2, 3.9, 3.8201923076923077)"
10-01-2023 18:06:34.255251,"(3.9, 5.1, 5.041666666666666)","(3.5, 4.2, 4.132727272727273)","(6.5, 8.2, 8.143243243243242)","(5.5, 6.0, 5.92)","(71.0, 120.0, 113.75)","(3.2, 3.85, 3.7862385321100915)"
10-01-2023 18:06:35.201390,"(3.9, 5.0, 4.9825)","(3.5, 4.2, 4.182882882882883)","(6.5, 8.2, 8.16875)","(5.5, 6.2, 6.035714285714286)","(71.0, 120.0, 113.75)","(3.2, 3.8, 3.8140625)"
10-01-2023 18:06:36.342911,"(3.9, 5.0, 4.980487804878049)","(3.5, 4.2, 4.175892857142857)","(6.5, 8.4, 8.250980392156862)","(5.5, 6.0, 5.970967741935484)","(71.0, 120.0, 113.75)","(3.2, 3.85, 3.8204545454545453)"
10-01-2023 18:06:37.487074,"(3.9, 5.0, 4.975)","(3.5, 4.2, 4.175892857142857)","(6.5, 8.4, 8.250980392156862)","(5.5, 6.0, 5.970967741935484)","(71.0, 120.0, 113.75)","(3.2, 3.85, 3.815)"
10-01-2023 18:06:38.595482,"(3.9, 5.0, 4.975)","(3.5, 4.2, 4.175892857142857)","(6.5, 8.4, 8.26046511627907)","(5.5, 6.0, 5.975862068965517)","(71.0, 120.0, 116.0)","(3.2, 3.85, 3.819607843137255)"
10-01-2023 18:06:39.791098,"(3.9, 5.0, 4.975)","(3.5, 4.2, 4.175892857142857)","(6.5, 8.4, 8.263414634146342)","(5.5, 6.0, 5.980555555555556)","(71.0, 120.0, 116.0)","(3.2, 3.85, 3.828021978021978)"
10-01-2023 18:06:40.952960,"(3.9, 5.0, 4.975)","(3.5, 4.2, 4.185087719298246)","(6.5, 8.4, 8.251063829787233)","(5.0, 6.0, 5.980555555555556)","(71.0, 120.0, 92.26415094339623)","(3.2, 3.85, 3.8324074074074073)"
10-01-2023 18:06:42.409726,"(3.9, 5.0, 4.995652173913044)","(3.5, 4.2, 4.0966037735849055)","(6.5, 8.4, 8.273170731707317)","(5.0, 6.0, 6.0)","(71.0, 100.0, 84.23076923076923)","(3.2, 3.85, 3.814814814814815)"
10-01-2023 18:06:43.577944,"(3.9, 5.1, 4.995652173913044)","(3.5, 4.1, 4.164102564102564)","(6.5, 8.4, 8.251063829787233)","(5.0, 6.2, 6.0375000000000005)","(71.0, 100.0, 89.16666666666667)","(3.2, 3.85, 3.8361111111111112)"
10-01-2023 18:06:44.600196,"(3.8, 5.1, 4.994285714285715)","(3.5, 4.2, 4.164102564102564)","(6.5, 8.4, 8.251063829787233)","(5.5, 6.2, 5.961224489795919)","(71.0, 95.0, 84.4)","(3.3, 3.85, 3.8198529411764706)"
10-01-2023 18:06:45.687566,"(3.8, 5.1, 4.994285714285715)","(3.5, 4.2, 4.1657142857142855)","(6.5, 8.2, 8.593103448275862)","(5.5, 6.2, 6.0115384615384615)","(71.0, 100.0, 92.5)","(3.3, 3.9, 3.8293478260869565)"
10-01-2023 18:06:46.769216,"(3.8, 5.1, 4.994285714285715)","(3.5, 4.2, 4.1657142857142855)","(6.5, 8.6, 8.593103448275862)","(5.5, 6.2, 6.036666666666667)","(71.0, 95.0, 91.84210526315789)","(3.3, 3.85, 3.8365079365079366)"
10-01-2023 18:06:47.986581,"(3.8, 5.0, 4.95)","(3.5, 4.2, 4.164983164983165)","(6.5, 8.8, 8.884615384615385)","(5.5, 6.2, 6.0636363636363635)","(71.0, 95.0, 85.45454545454545)","(3.3, 3.85, 3.8394444444444447)"
10-01-2023 18:06:49.013189,"(3.8, 4.9, 4.8875)","(3.5, 4.2, 4.164983164983165)","(6.5, 9.0, 8.884615384615385)","(5.5, 6.2, 6.0636363636363635)","(71.0, 100.0, 91.84210526315789)","(3.3, 3.85, 3.8394444444444447)"
10-01-2023 18:06:50.058053,"(3.8, 4.9, 4.877272727272728)","(3.5, 4.2, 4.164983164983165)","(6.5, 9.0, 8.842857142857143)","(5.5, 6.2, 6.04)","(71.0, 95.0, 92.93103448275862)","(3.3, 3.85, 3.8394444444444447)"
10-01-2023 18:06:51.098881,"(3.8, 4.9, 4.877272727272728)","(3.5, 4.2, 4.134426229508197)","(6.5, 9.0, 8.842857142857143)","(5.5, 6.2, 6.035483870967742)","(71.0, 95.0, 87.46268656716418)","(3.3, 3.85, 3.8451923076923076)"
10-01-2023 18:06:52.237946,"(3.8, 4.9, 4.875609756097561)","(3.5, 4.2, 4.1923076923076925)","(6.5, 8.8, 8.851282051282052)","(5.5, 6.2, 6.036363636363636)","(71.0, 100.0, 93.06451612903226)","(3.3, 3.9, 3.7635135135135136)"
10-01-2023 18:06:53.419710,"(3.8, 4.9, 4.848148148148148)","(3.5, 4.2, 4.236752136752137)","(6.5, 9.0, 8.9)","(5.5, 6.2, 6.048965517241379)","(71.0, 95.0, 93.53658536585365)","(3.3, 3.8, 3.730851063829787)"
10-01-2023 18:06:54.531451,"(3.8, 5.0, 4.920512820512821)","(3.5, 4.3, 4.236752136752137)","(6.5, 9.0, 8.8)","(5.5, 6.2, 6.028235294117647)","(71.0, 95.0, 93.53658536585365)","(3.3, 3.75, 3.743137254901961)"
10-01-2023 18:06:55.607555,"(3.8, 5.0, 4.87719298245614)","(3.5, 4.3, 4.234453781512605)","(6.5, 8.8, 8.758823529411766)","(5.5, 6.2, 6.048351648351648)","(71.0, 95.0, 93.5)","(3.3, 3.75, 3.7351851851851854)"
10-01-2023 18:06:56.662490,"(3.8, 5.0, 4.942622950819672)","(3.5, 4.3, 4.236434108527131)","(6.5, 8.8, 8.692592592592593)","(5.5, 6.2, 6.066666666666666)","(71.0, 95.0, 89.0909090909091)","(3.3, 3.75, 3.728048780487805)"
10-01-2023 18:06:57.725465,"(3.8, 5.0, 4.957446808510638)","(3.5, 4.2, 4.122826086956522)","(6.5, 8.8, 8.692592592592593)","(5.5, 6.2, 6.066666666666666)","(71.0, 100.0, 88.33333333333333)","(3.3, 3.75, 3.7223076923076923)"
10-01-2023 18:06:58.749645,"(3.8, 5.1, 4.9875)","(3.5, 4.2, 4.118292682926829)","(6.5, 8.8, 8.692592592592593)","(5.5, 6.2, 6.075)","(71.0, 95.0, 88.33333333333333)","(3.3, 3.75, 3.7172727272727273)"
10-01-2023 18:06:59.766932,"(3.8, 5.0, 4.9077777777777785)","(3.5, 4.2, 4.118292682926829)","(6.5, 8.8, 8.692592592592593)","(5.5, 6.2, 6.069047619047619)","(71.0, 95.0, 89.375)","(3.3, 3.75, 3.723684210526316)"
10-01-2023 18:07:00.757274,"(3.8, 4.9, 4.872093023255815)","(3.5, 4.2, 4.137777777777778)","(6.5, 8.8, 8.707936507936509)","(5.5, 6.2, 6.076595744680851)","(71.0, 95.0, 89.375)","(3.3, 3.75, 3.6714285714285713)"
10-01-2023 18:07:01.729134,"(3.8, 5.0, 4.9484615384615385)","(3.5, 4.3, 4.151546391752577)","(6.5, 8.8, 8.715942028985507)","(5.5, 6.2, 6.076595744680851)","(71.0, 95.0, 89.375)","(3.3, 3.7, 3.6642857142857146)"
10-01-2023 18:07:02.714652,"(3.8, 5.0, 4.948333333333333)","(3.5, 4.3, 4.242105263157895)","(6.5, 8.8, 8.709375)","(5.5, 6.2, 6.069565217391305)","(71.0, 95.0, 89.375)","(3.3, 3.7, 3.6349397590361447)"
10-01-2023 18:07:03.669368,"(3.8, 5.0, 4.936764705882354)","(3.5, 4.3, 4.233333333333333)","(6.5, 8.8, 8.698360655737705)","(5.5, 6.2, 6.069565217391305)","(71.0, 95.0, 89.375)","(3.3, 3.65, 3.6341772151898732)"
10-01-2023 18:07:04.598363,"(3.8, 5.0, 4.947899159663866)","(3.5, 4.3, 4.208064516129032)","(6.5, 8.8, 8.745454545454546)","(5.5, 6.2, 6.066666666666666)","(71.0, 95.0, 89.375)","(3.3, 3.65, 3.6318840579710145)"
10-01-2023 18:07:05.501373,"(3.8, 5.0, 4.936274509803922)","(3.5, 4.3, 4.23010752688172)","(6.5, 9.0, 8.894915254237288)","(5.5, 6.2, 6.066666666666666)","(71.0, 95.0, 89.375)","(3.3, 3.65, 3.6318840579710145)"
10-01-2023 18:07:06.487802,"(3.8, 5.0, 4.931481481481482)","(3.5, 4.3, 4.176266666666667)","(6.5, 9.0, 8.903030303030304)","(5.5, 6.2, 6.065060240963856)","(71.0, 95.0, 89.375)","(3.3, 3.65, 3.606140350877193)"
10-01-2023 18:07:07.468925,"(3.8, 5.0, 4.931192660550459)","(3.5, 4.3, 4.183375959079283)","(6.5, 9.0, 8.886153846153846)","(5.5, 6.2, 6.054)","(71.0, 95.0, 89.375)","(3.3, 3.65, 3.6337078651685393)"
10-01-2023 18:07:08.541728,"(3.8, 5.0, 4.917557251908398)","(3.5, 4.3, 4.167428571428571)","(6.5, 9.0, 8.744554455445545)","(5.5, 6.2, 6.054)","(71.0, 95.0, 89.375)","(3.3, 3.7, 3.6683823529411765)"
10-01-2023 18:07:09.638304,"(3.8, 5.0, 4.926530612244898)","(3.5, 4.3, 4.184863523573201)","(6.5, 8.6, 8.510280373831776)","(5.5, 6.2, 6.054545454545455)","(71.0, 95.0, 89.375)","(3.3, 3.7, 3.663186813186813)"
10-01-2023 18:07:10.643654,"(3.8, 5.0, 4.926712328767124)","(3.5, 4.3, 4.193430656934306)","(6.5, 8.6, 8.510280373831776)","(5.5, 6.2, 6.054545454545455)","(71.0, 95.0, 86.25)","(3.3, 3.7, 3.65625)"
10-01-2023 18:07:11.606353,"(3.8, 5.0, 4.928888888888889)","(3.5, 4.3, 4.193564356435643)","(6.5, 8.6, 8.508256880733946)","(5.5, 6.2, 6.054545454545455)","(71.0, 90.0, 83.33333333333333)","(3.3, 3.7, 3.633132530120482)"
10-01-2023 18:07:12.645841,"(3.8, 5.0, 4.928888888888889)","(3.5, 4.3, 4.202714932126697)","(6.5, 8.6, 8.510313901345292)","(5.5, 6.2, 6.054545454545455)","(71.0, 90.0, 83.33333333333333)","(3.3, 3.7, 3.633132530120482)"
10-01-2023 18:07:13.706954,"(3.8, 5.0, 4.928888888888889)","(3.5, 4.3, 4.205286343612335)","(6.5, 8.6, 8.508256880733946)","(5.5, 6.2, 6.134343434343434)","(71.0, 90.0, 83.33333333333333)","(3.3, 3.7, 3.6335260115606935)"
10-01-2023 18:07:14.749326,"(3.8, 5.0, 4.928888888888889)","(3.5, 4.3, 4.205286343612335)","(6.5, 8.6, 8.508256880733946)","(5.5, 6.2, 6.119753086419753)","(71.0, 90.0, 83.33333333333333)","(3.3, 3.7, 3.6335260115606935)"
10-01-2023 18:07:15.710829,"(3.8, 5.0, 4.931914893617021)","(3.5, 4.3, 4.201826484018264)","(6.5, 8.6, 8.511926605504588)","(5.5, 6.2, 6.119753086419753)","(71.0, 90.0, 83.33333333333333)","(3.3, 3.7, 3.676041666666667)"
10-01-2023 18:07:16.700293,"(3.8, 5.0, 4.962439024390244)","(3.5, 4.2, 4.129362416107383)","(6.5, 8.6, 8.57655172413793)","(5.5, 6.2, 6.164341085271318)","(71.0, 90.0, 85.71428571428571)","(3.3, 3.7, 3.672674418604651)"
10-01-2023 18:07:17.701220,"(3.8, 5.1, 5.053731343283582)","(3.5, 4.1, 4.095652173913043)","(6.5, 8.6, 8.75)","(5.5, 6.2, 6.164615384615384)","(71.0, 90.0, 86.0)","(3.3, 3.7, 3.6625)"
10-01-2023 18:07:18.771670,"(3.8, 5.1, 5.083582089552238)","(3.5, 4.1, 4.090601503759398)","(6.5, 8.8, 8.848275862068967)","(5.5, 6.2, 6.164406779661017)","(61.0, 90.0, 100.0)","(3.3, 3.7, 3.641860465116279)"
10-01-2023 18:07:19.852170,"(3.8, 5.1, 5.076086956521739)","(3.5, 4.1, 4.090079365079365)","(6.5, 9.0, 8.875675675675677)","(5.5, 6.2, 6.164406779661017)","(61.0, 120.0, 102.5)","(3.3, 3.7, 3.6426470588235293)"
10-01-2023 18:07:20.810710,"(3.8, 5.1, 5.076086956521739)","(3.5, 4.1, 4.090079365079365)","(6.5, 9.0, 8.744444444444444)","(5.5, 6.2, 6.164406779661017)","(61.0, 110.0, 93.84615384615384)","(3.3, 3.7, 3.6408450704225355)"
10-01-2023 18:07:21.756304,"(3.8, 5.1, 5.078787878787878)","(3.5, 4.1, 4.090079365079365)","(6.5, 9.0, 8.941176470588236)","(5.5, 6.2, 6.242)","(61.0, 110.0, 93.84615384615384)","(3.3, 3.7, 3.6333333333333333)"
10-01-2023 18:07:22.695946,"(3.8, 5.2, 5.057777777777778)","(3.5, 4.1, 4.090438247011952)","(6.5, 9.0, 8.941176470588236)","(5.5, 6.4, 6.242)","(61.0, 110.0, 93.84615384615384)","(3.3, 3.7, 3.6350000000000002)"
10-01-2023 18:07:23.700609,"(3.8, 5.0, 4.921739130434783)","(3.5, 4.1, 4.090322580645161)","(6.5, 9.0, 8.876470588235295)","(5.5, 6.4, 6.250602409638555)","(61.0, 110.0, 93.84615384615384)","(3.3, 3.7, 3.6309734513274337)"
10-01-2023 18:07:24.642457,"(3.8, 5.0, 4.904347826086957)","(3.5, 4.1, 4.091044776119403)","(6.5, 9.0, 8.876470588235295)","(5.5, 6.4, 6.277777777777778)","(61.0, 110.0, 90.0)","(3.3, 3.7, 3.632758620689655)"
10-01-2023 18:07:25.733320,"(3.8, 5.0, 4.868181818181818)","(3.5, 4.2, 4.0708272859216255)","(6.5, 9.0, 8.860000000000001)","(5.5, 6.4, 6.283333333333333)","(61.0, 100.0, 86.66666666666667)","(3.3, 3.7, 3.6281250000000003)"
10-01-2023 18:07:26.862532,"(3.8, 5.0, 4.8585365853658535)","(3.5, 4.2, 4.070317002881844)","(6.5, 9.0, 8.860000000000001)","(5.5, 6.4, 6.279310344827587)","(61.0, 100.0, 86.66666666666667)","(3.3, 3.7, 3.6281250000000003)"
10-01-2023 18:07:27.966236,"(3.8, 5.0, 4.8585365853658535)","(3.5, 4.2, 4.070317002881844)","(6.5, 9.0, 8.860000000000001)","(5.5, 6.4, 6.274193548387097)","(61.0, 100.0, 86.66666666666667)","(3.3, 3.7, 3.648101265822785)"
10-01-2023 18:07:29.015201,"(3.8, 5.0, 4.869767441860465)","(3.5, 4.2, 4.070571428571428)","(6.5, 9.0, 8.832)","(5.5, 6.4, 6.379310344827586)","(61.0, 100.0, 87.05882352941177)","(3.3, 3.7, 3.6872093023255816)"
10-01-2023 18:07:29.909103,"(3.8, 5.0, 4.841379310344827)","(3.5, 4.1, 4.064705882352941)","(6.5, 9.0, 8.88888888888889)","(5.5, 6.4, 6.379310344827586)","(61.0, 100.0, 87.05882352941177)","(3.3, 3.7, 3.6890243902439024)"
10-01-2023 18:07:30.849482,"(3.8, 5.0, 4.841379310344827)","(3.5, 4.1, 4.063157894736842)","(7.0, 9.2, 9.169811320754716)","(5.5, 6.4, 6.46)","(61.0, 100.0, 85.625)","(3.3, 3.7, 3.6459302325581393)"
10-01-2023 18:07:31.879493,"(3.8, 5.0, 4.841379310344827)","(3.5, 4.1, 4.046835443037975)","(7.0, 9.2, 9.195652173913043)","(5.5, 6.6, 6.53)","(61.0, 95.0, 85.625)","(3.3, 3.65, 3.585714285714286)"
10-01-2023 18:07:32.852961,"(3.8, 5.0, 4.841379310344827)","(3.5, 4.1, 4.045631067961165)","(7.0, 9.4, 9.3)","(5.5, 6.6, 6.522834645669291)","(61.0, 95.0, 85.625)","(3.3, 3.6, 3.598101265822785)"
10-01-2023 18:07:33.818989,"(3.8, 5.0, 4.836363636363636)","(3.5, 4.1, 4.03)","(7.0, 9.4, 9.283720930232558)","(5.5, 6.6, 6.521875)","(61.0, 95.0, 85.625)","(3.2, 3.65, 3.576388888888889)"
