,Tahi Tama,Wind In My Wings,Perfect Turn,My Bibby,Dublin Castle,Triathlete,Derryaire,Our Mate Reg,Sneeze,Mcdreamy,Unscripted
12-01-2023 12:30:14.058694,"(6.5, 12.5, 11.275)","(11.0, 99999, 99990)","(8.5, 16.0, 11.2)","(10.0, 18.0, 13.5)","(20.0, 90.0, 46.0)","(31.0, 220.0, 160.28571428571428)","(1.95, 2.4, 2.2777777777777777)","(18.0, 90.0, 71.7)","(21.0, 100.0, 44.66666666666667)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:15.400407,"(6.5, 12.5, 11.275)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 85.0, 46.0)","(31.0, 210.0, 160.28571428571428)","(1.95, 2.4, 2.2777777777777777)","(18.0, 85.0, 71.7)","(21.0, 95.0, 44.66666666666667)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:16.738141,"(6.5, 12.5, 11.275)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 85.0, 46.0)","(31.0, 210.0, 160.28571428571428)","(1.95, 2.4, 2.2777777777777777)","(18.0, 85.0, 71.7)","(21.0, 95.0, 44.66666666666667)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:18.046089,"(6.5, 12.5, 11.275)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 85.0, 46.0)","(31.0, 210.0, 160.28571428571428)","(1.95, 2.4, 2.2777777777777777)","(18.0, 85.0, 71.7)","(21.0, 95.0, 44.66666666666667)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:19.270213,"(6.5, 12.5, 11.275)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 85.0, 46.0)","(31.0, 210.0, 160.28571428571428)","(1.95, 2.4, 2.2777777777777777)","(18.0, 85.0, 71.7)","(21.0, 95.0, 44.66666666666667)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:20.539643,"(6.5, 12.5, 11.275)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 85.0, 46.0)","(31.0, 210.0, 160.28571428571428)","(1.95, 2.4, 2.3230769230769233)","(18.0, 85.0, 71.7)","(21.0, 95.0, 44.66666666666667)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:21.864093,"(6.5, 12.5, 11.275)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 85.0, 46.0)","(31.0, 210.0, 141.2)","(1.95, 2.4, 2.330769230769231)","(18.0, 85.0, 71.7)","(21.0, 95.0, 44.66666666666667)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:23.199363,"(6.5, 12.5, 8.8)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 85.0, 46.0)","(31.0, 210.0, 141.2)","(1.95, 2.4, 2.330769230769231)","(18.0, 85.0, 71.7)","(21.0, 95.0, 44.66666666666667)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:24.527922,"(6.5, 12.0, 8.8)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 85.0, 46.0)","(31.0, 210.0, 160.85714285714286)","(1.95, 2.4, 2.330769230769231)","(18.0, 85.0, 71.7)","(21.0, 95.0, 44.66666666666667)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:25.903483,"(6.5, 12.0, 8.8)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 85.0, 46.0)","(31.0, 210.0, 160.85714285714286)","(1.95, 2.4, 2.330769230769231)","(18.0, 85.0, 71.7)","(21.0, 95.0, 44.66666666666667)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:27.295580,"(6.5, 12.0, 8.8)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 15.1)","(20.0, 85.0, 46.0)","(31.0, 210.0, 160.85714285714286)","(1.95, 2.4, 2.330769230769231)","(18.0, 85.0, 71.7)","(21.0, 95.0, 44.66666666666667)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:28.697932,"(6.5, 12.0, 8.8)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 85.0, 46.0)","(31.0, 210.0, 160.85714285714286)","(1.95, 2.4, 2.330769230769231)","(18.0, 85.0, 71.7)","(21.0, 95.0, 44.66666666666667)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:30.050417,"(6.5, 12.0, 8.373684210526315)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 85.0, 46.0)","(31.0, 210.0, 160.85714285714286)","(1.95, 2.4, 2.330769230769231)","(18.0, 85.0, 71.7)","(21.0, 95.0, 44.66666666666667)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:31.411004,"(6.5, 12.5, 8.373684210526315)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 85.0, 46.0)","(31.0, 210.0, 160.85714285714286)","(1.95, 2.4, 2.330769230769231)","(18.0, 85.0, 71.7)","(21.0, 95.0, 44.66666666666667)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:32.774956,"(6.5, 12.5, 10.05)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 85.0, 46.0)","(31.0, 210.0, 160.85714285714286)","(1.95, 2.4, 2.330769230769231)","(18.0, 85.0, 71.7)","(21.0, 95.0, 68.3529411764706)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:34.168773,"(6.5, 12.5, 10.05)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 85.0, 46.0)","(31.0, 210.0, 160.85714285714286)","(1.95, 2.4, 2.330769230769231)","(18.0, 85.0, 71.7)","(21.0, 95.0, 68.3529411764706)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:35.619424,"(6.5, 12.5, 10.05)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 85.0, 46.0)","(31.0, 210.0, 160.85714285714286)","(1.95, 2.4, 2.330769230769231)","(18.0, 85.0, 71.7)","(21.0, 95.0, 68.3529411764706)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:37.040836,"(6.5, 12.5, 10.05)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 85.0, 46.0)","(31.0, 210.0, 160.85714285714286)","(1.95, 2.4, 2.330769230769231)","(18.0, 85.0, 71.7)","(21.0, 95.0, 68.3529411764706)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:38.451470,"(6.5, 12.5, 10.05)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 85.0, 46.66666666666667)","(31.0, 210.0, 160.85714285714286)","(1.95, 2.4, 2.330769230769231)","(18.0, 85.0, 49.25)","(21.0, 95.0, 66.5)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:39.838303,"(6.5, 12.5, 10.05)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 46.66666666666667)","(31.0, 210.0, 160.85714285714286)","(1.95, 2.4, 2.330769230769231)","(18.0, 80.0, 49.25)","(21.0, 90.0, 66.5)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:41.323369,"(6.5, 12.5, 10.05)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 46.66666666666667)","(31.0, 210.0, 160.85714285714286)","(1.95, 2.4, 2.330769230769231)","(18.0, 80.0, 49.25)","(21.0, 90.0, 66.5)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:42.590016,"(6.5, 12.5, 10.05)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 46.66666666666667)","(31.0, 210.0, 125.0)","(1.95, 2.4, 2.330769230769231)","(18.0, 80.0, 49.25)","(21.0, 90.0, 40.714285714285715)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:43.953383,"(6.5, 12.5, 10.05)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 46.66666666666667)","(31.0, 210.0, 125.0)","(1.95, 2.4, 2.330769230769231)","(18.0, 80.0, 49.25)","(21.0, 90.0, 40.714285714285715)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:45.287816,"(6.5, 12.5, 10.05)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 46.66666666666667)","(31.0, 210.0, 125.0)","(1.95, 2.4, 2.330769230769231)","(18.0, 80.0, 49.25)","(21.0, 90.0, 55.5)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:46.711615,"(6.5, 12.5, 10.05)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 46.66666666666667)","(31.0, 210.0, 125.0)","(1.95, 2.4, 2.330769230769231)","(18.0, 80.0, 49.25)","(21.0, 90.0, 55.5)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:48.072528,"(6.5, 12.5, 10.05)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 46.66666666666667)","(31.0, 210.0, 125.0)","(1.95, 2.4, 2.330769230769231)","(18.0, 80.0, 49.25)","(21.0, 90.0, 55.5)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:49.401914,"(6.5, 12.5, 10.05)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 46.66666666666667)","(31.0, 210.0, 125.0)","(1.95, 2.4, 2.330769230769231)","(18.0, 80.0, 49.25)","(21.0, 90.0, 55.5)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:50.898945,"(6.5, 12.5, 10.05)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 46.66666666666667)","(31.0, 210.0, 172.22222222222223)","(1.95, 2.4, 2.330769230769231)","(18.0, 80.0, 49.25)","(21.0, 90.0, 55.5)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:52.296835,"(6.5, 12.5, 10.05)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 46.66666666666667)","(31.0, 210.0, 172.22222222222223)","(1.95, 2.4, 2.330769230769231)","(18.0, 80.0, 49.25)","(21.0, 90.0, 55.5)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:53.651788,"(6.5, 12.5, 10.05)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 46.66666666666667)","(31.0, 210.0, 172.22222222222223)","(1.95, 2.4, 2.330769230769231)","(18.0, 80.0, 49.25)","(21.0, 90.0, 55.5)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:55.055168,"(6.5, 12.5, 10.05)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 46.66666666666667)","(31.0, 210.0, 172.22222222222223)","(1.95, 2.4, 2.330769230769231)","(18.0, 80.0, 49.25)","(21.0, 90.0, 55.5)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:56.401166,"(6.5, 12.5, 8.615384615384615)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 46.66666666666667)","(31.0, 210.0, 172.22222222222223)","(1.95, 2.4, 2.330769230769231)","(18.0, 80.0, 49.25)","(21.0, 90.0, 55.5)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:57.805998,"(6.5, 12.0, 8.615384615384615)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 46.66666666666667)","(31.0, 210.0, 172.22222222222223)","(1.95, 2.4, 2.330769230769231)","(18.0, 80.0, 49.25)","(21.0, 90.0, 55.5)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:30:59.173656,"(6.5, 12.0, 8.615384615384615)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 46.66666666666667)","(31.0, 210.0, 172.22222222222223)","(1.95, 2.4, 2.330769230769231)","(18.0, 80.0, 49.25)","(21.0, 90.0, 55.5)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:00.480696,"(6.5, 12.0, 8.615384615384615)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 38.57142857142857)","(31.0, 210.0, 161.42857142857142)","(1.95, 2.4, 2.330769230769231)","(18.0, 80.0, 49.25)","(21.0, 90.0, 46.875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:01.712683,"(6.5, 12.0, 8.615384615384615)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 38.57142857142857)","(31.0, 210.0, 161.42857142857142)","(1.95, 2.4, 2.330769230769231)","(18.0, 80.0, 49.25)","(21.0, 90.0, 46.875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:02.989071,"(6.5, 12.0, 8.615384615384615)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 38.57142857142857)","(31.0, 210.0, 161.42857142857142)","(1.95, 2.4, 2.330769230769231)","(18.0, 80.0, 49.25)","(21.0, 90.0, 46.875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:04.325884,"(6.5, 12.5, 8.334999999999999)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 38.57142857142857)","(31.0, 210.0, 161.42857142857142)","(1.95, 2.4, 2.330769230769231)","(18.0, 80.0, 55.400000000000006)","(21.0, 90.0, 46.875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:05.795496,"(6.5, 12.5, 8.299999999999999)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 38.57142857142857)","(31.0, 210.0, 161.42857142857142)","(1.95, 2.4, 2.330769230769231)","(18.0, 80.0, 55.400000000000006)","(21.0, 90.0, 46.875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:07.275409,"(6.5, 12.5, 8.299999999999999)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 38.57142857142857)","(31.0, 210.0, 161.42857142857142)","(1.95, 2.4, 2.330769230769231)","(18.0, 80.0, 55.400000000000006)","(21.0, 90.0, 46.875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:08.890004,"(6.5, 12.5, 8.299999999999999)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 38.57142857142857)","(31.0, 210.0, 161.42857142857142)","(1.95, 2.4, 2.330769230769231)","(18.0, 80.0, 55.400000000000006)","(21.0, 90.0, 46.875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:10.377983,"(6.5, 12.5, 8.299999999999999)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 38.57142857142857)","(31.0, 210.0, 161.42857142857142)","(1.95, 2.4, 2.3795454545454544)","(18.0, 80.0, 55.400000000000006)","(21.0, 90.0, 46.875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:11.800025,"(6.5, 12.5, 8.299999999999999)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 38.57142857142857)","(31.0, 210.0, 161.42857142857142)","(1.95, 2.4, 2.3111111111111113)","(18.0, 80.0, 55.400000000000006)","(21.0, 90.0, 46.875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:13.173301,"(6.5, 12.5, 8.299999999999999)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 38.57142857142857)","(31.0, 210.0, 161.42857142857142)","(1.95, 2.4, 2.3111111111111113)","(18.0, 80.0, 55.400000000000006)","(21.0, 90.0, 46.875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:14.491882,"(6.5, 12.5, 8.299999999999999)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 38.57142857142857)","(31.0, 210.0, 161.42857142857142)","(1.95, 2.4, 2.3111111111111113)","(18.0, 80.0, 55.400000000000006)","(21.0, 90.0, 46.875)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:15.870149,"(6.5, 12.5, 8.299999999999999)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 60.666666666666664)","(31.0, 210.0, 161.42857142857142)","(1.95, 2.4, 2.3111111111111113)","(18.0, 80.0, 75.26923076923077)","(21.0, 90.0, 65.4)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:17.272799,"(6.5, 12.5, 8.299999999999999)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 60.666666666666664)","(31.0, 210.0, 161.42857142857142)","(1.95, 2.4, 2.3111111111111113)","(18.0, 80.0, 75.26923076923077)","(21.0, 95.0, 65.4)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:18.649530,"(6.5, 12.5, 8.299999999999999)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 60.666666666666664)","(31.0, 210.0, 161.42857142857142)","(1.95, 2.4, 2.3111111111111113)","(18.0, 80.0, 75.26923076923077)","(21.0, 95.0, 65.4)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:19.952223,"(6.5, 12.5, 8.299999999999999)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 60.666666666666664)","(31.0, 210.0, 161.42857142857142)","(1.95, 2.4, 2.3111111111111113)","(18.0, 80.0, 75.26923076923077)","(21.0, 95.0, 65.4)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:21.236799,"(6.5, 12.5, 8.299999999999999)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 60.666666666666664)","(31.0, 210.0, 161.42857142857142)","(1.95, 2.4, 2.3111111111111113)","(18.0, 80.0, 75.26923076923077)","(21.0, 95.0, 65.4)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:22.683373,"(6.5, 12.5, 8.299999999999999)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 60.666666666666664)","(31.0, 210.0, 161.42857142857142)","(1.95, 2.4, 2.3111111111111113)","(18.0, 80.0, 59.666666666666664)","(21.0, 95.0, 65.4)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:24.510617,"(6.5, 12.5, 8.299999999999999)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 60.666666666666664)","(31.0, 210.0, 161.42857142857142)","(1.95, 2.4, 2.3111111111111113)","(18.0, 80.0, 59.666666666666664)","(21.0, 95.0, 65.4)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:26.028890,"(6.5, 12.5, 8.299999999999999)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 60.666666666666664)","(31.0, 210.0, 161.42857142857142)","(1.95, 2.4, 2.3111111111111113)","(18.0, 80.0, 59.666666666666664)","(21.0, 95.0, 65.4)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:27.548772,"(6.5, 12.5, 8.77)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 60.666666666666664)","(31.0, 210.0, 124.0)","(1.95, 2.4, 2.3111111111111113)","(18.0, 80.0, 59.666666666666664)","(21.0, 95.0, 65.4)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:29.348437,"(6.5, 11.5, 8.77)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 60.666666666666664)","(31.0, 210.0, 124.0)","(1.95, 2.4, 2.3111111111111113)","(18.0, 80.0, 59.666666666666664)","(21.0, 95.0, 65.4)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:30.959532,"(6.5, 11.5, 8.77)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 60.666666666666664)","(31.0, 210.0, 124.0)","(1.95, 2.4, 2.3111111111111113)","(18.0, 80.0, 59.666666666666664)","(21.0, 95.0, 65.4)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:32.578406,"(6.5, 11.5, 8.77)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 60.666666666666664)","(31.0, 210.0, 124.0)","(1.95, 2.4, 2.3111111111111113)","(18.0, 80.0, 59.666666666666664)","(21.0, 95.0, 65.4)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:34.261718,"(6.5, 11.5, 8.77)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 60.666666666666664)","(31.0, 210.0, 124.0)","(1.95, 2.4, 2.3111111111111113)","(18.0, 80.0, 59.666666666666664)","(21.0, 95.0, 65.4)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:35.779852,"(6.5, 15.0, 12.04)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 60.666666666666664)","(31.0, 210.0, 81.0)","(1.95, 2.4, 2.3111111111111113)","(18.0, 80.0, 59.666666666666664)","(21.0, 95.0, 65.4)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:37.368366,"(6.5, 15.0, 12.04)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 60.666666666666664)","(31.0, 210.0, 81.0)","(1.95, 2.4, 2.3111111111111113)","(18.0, 80.0, 59.666666666666664)","(21.0, 95.0, 65.4)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:39.008100,"(6.5, 15.0, 12.04)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 60.666666666666664)","(31.0, 210.0, 81.0)","(1.95, 2.4, 2.3111111111111113)","(18.0, 80.0, 59.666666666666664)","(21.0, 95.0, 65.4)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:40.451825,"(6.5, 15.0, 12.04)","(11.0, 99999, 99990)","(8.5, 15.5, 11.566666666666666)","(10.0, 17.5, 13.5)","(20.0, 80.0, 60.666666666666664)","(31.0, 210.0, 81.0)","(1.95, 2.4, 2.3111111111111113)","(18.0, 80.0, 59.666666666666664)","(21.0, 95.0, 65.4)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:41.928417,"(6.5, 15.0, 12.04)","(11.0, 99999, 99990)","(8.5, 15.5, 10.95)","(10.0, 17.5, 12.875)","(20.0, 80.0, 60.666666666666664)","(31.0, 210.0, 81.0)","(1.95, 2.4, 2.3111111111111113)","(18.0, 80.0, 59.666666666666664)","(21.0, 95.0, 65.4)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:43.560906,"(6.5, 15.0, 9.67)","(11.0, 99999, 99990)","(8.5, 15.0, 10.68)","(10.0, 17.0, 12.875)","(20.0, 80.0, 60.666666666666664)","(31.0, 210.0, 81.0)","(1.95, 2.4, 2.3111111111111113)","(18.0, 80.0, 59.666666666666664)","(21.0, 95.0, 65.4)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:45.122735,"(6.5, 14.5, 9.67)","(11.0, 99999, 99990)","(8.5, 15.0, 10.68)","(10.0, 17.0, 12.875)","(20.0, 80.0, 60.666666666666664)","(31.0, 210.0, 81.0)","(1.95, 2.4, 2.3111111111111113)","(18.0, 80.0, 59.666666666666664)","(21.0, 95.0, 65.4)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
12-01-2023 12:31:46.773693,"(6.5, 14.0, 11.44)","(11.0, 99999, 99990)","(8.5, 15.0, 10.68)","(10.0, 17.0, 12.875)","(20.0, 80.0, 60.666666666666664)","(31.0, 210.0, 81.0)","(1.95, 2.4, 2.3111111111111113)","(18.0, 80.0, 75.26923076923077)","(21.0, 95.0, 65.4)","(10.0, 20.0, 15.75)","(12.0, 27.0, 18.0)"
