,Lensman,I Am Richenuff,Harderthantherest,Exalted Dennis,Foxtrot Bravo,Garratt Road,Costaway,Blazing Zone,Jeddalet,Wicked Redoutes
05-01-2023 15:04:26.970617,"(3.5, 4.4, 4.25)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(9.0, 13.5, 12.666666666666666)","(10.0, 16.5, 15.833333333333332)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 23.25)","(20.0, 50.0, 28.0)","(21.0, 80.0, 61.666666666666664)","(26.0, 95.0, 67.4)"
05-01-2023 15:04:28.395732,"(3.5, 4.4, 4.25)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(9.0, 13.5, 12.666666666666666)","(10.0, 16.5, 15.833333333333332)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 23.25)","(20.0, 50.0, 28.0)","(21.0, 80.0, 61.666666666666664)","(26.0, 95.0, 67.4)"
05-01-2023 15:04:29.739282,"(3.5, 4.4, 4.25)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(9.0, 13.5, 12.666666666666666)","(10.0, 16.5, 15.833333333333332)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 23.25)","(20.0, 50.0, 28.0)","(21.0, 80.0, 61.666666666666664)","(26.0, 95.0, 67.4)"
05-01-2023 15:04:31.035752,"(3.5, 4.4, 4.25)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(9.0, 13.5, 12.666666666666666)","(10.0, 16.5, 15.833333333333332)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 20.694444444444443)","(20.0, 50.0, 28.0)","(21.0, 80.0, 61.666666666666664)","(26.0, 95.0, 67.4)"
05-01-2023 15:04:32.422984,"(3.5, 4.4, 4.25)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(9.0, 13.5, 12.666666666666666)","(10.0, 16.5, 15.833333333333332)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 20.694444444444443)","(20.0, 50.0, 28.0)","(21.0, 80.0, 70.83333333333333)","(26.0, 95.0, 67.4)"
05-01-2023 15:04:33.743867,"(3.5, 4.4, 4.25)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(9.0, 13.5, 12.666666666666666)","(10.0, 16.5, 15.833333333333332)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 20.694444444444443)","(20.0, 50.0, 28.0)","(21.0, 80.0, 72.66666666666666)","(26.0, 95.0, 67.4)"
05-01-2023 15:04:35.135974,"(3.5, 4.4, 4.25)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(9.0, 13.5, 12.25)","(10.0, 16.5, 15.833333333333332)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 20.205882352941178)","(20.0, 50.0, 25.46153846153846)","(21.0, 80.0, 68.33333333333334)","(26.0, 95.0, 44.285714285714285)"
05-01-2023 15:04:36.536883,"(3.5, 4.4, 4.13)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(9.0, 13.5, 12.25)","(10.0, 16.5, 15.833333333333332)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 20.205882352941178)","(20.0, 50.0, 25.46153846153846)","(21.0, 75.0, 68.33333333333334)","(26.0, 90.0, 44.285714285714285)"
05-01-2023 15:04:37.954140,"(3.5, 4.4, 4.13)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(9.0, 13.5, 12.25)","(10.0, 16.5, 15.7)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 20.205882352941178)","(20.0, 50.0, 25.46153846153846)","(21.0, 75.0, 68.33333333333334)","(26.0, 90.0, 44.285714285714285)"
05-01-2023 15:04:39.359299,"(3.5, 4.4, 4.13)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(9.0, 13.5, 12.25)","(10.0, 16.5, 15.7)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 20.205882352941178)","(20.0, 50.0, 25.46153846153846)","(21.0, 75.0, 68.33333333333334)","(26.0, 90.0, 44.285714285714285)"
05-01-2023 15:04:40.715478,"(3.5, 4.4, 4.13)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(9.0, 13.5, 12.25)","(10.0, 16.5, 15.7)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 20.205882352941178)","(20.0, 50.0, 25.46153846153846)","(21.0, 75.0, 68.33333333333334)","(26.0, 90.0, 44.285714285714285)"
05-01-2023 15:04:42.214794,"(3.5, 4.4, 4.13)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(9.0, 13.5, 12.25)","(10.0, 16.5, 15.7)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 20.205882352941178)","(20.0, 50.0, 25.46153846153846)","(21.0, 75.0, 68.33333333333334)","(26.0, 90.0, 44.285714285714285)"
05-01-2023 15:04:43.784925,"(3.5, 4.4, 4.13)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(9.0, 13.5, 12.25)","(10.0, 16.5, 15.7)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 20.205882352941178)","(20.0, 50.0, 25.46153846153846)","(21.0, 75.0, 68.33333333333334)","(26.0, 90.0, 44.285714285714285)"
05-01-2023 15:04:45.288556,"(3.5, 4.4, 4.175000000000001)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(9.0, 13.5, 12.25)","(10.0, 16.5, 15.7)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 20.205882352941178)","(20.0, 50.0, 25.46153846153846)","(21.0, 75.0, 68.33333333333334)","(26.0, 90.0, 50.0)"
05-01-2023 15:04:46.825200,"(3.5, 4.4, 4.2875000000000005)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(9.0, 13.5, 12.25)","(10.0, 16.5, 15.7)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 20.205882352941178)","(20.0, 50.0, 25.46153846153846)","(21.0, 75.0, 68.33333333333334)","(26.0, 90.0, 50.0)"
05-01-2023 15:04:48.523902,"(3.5, 4.4, 4.325)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(9.0, 13.5, 12.25)","(10.0, 16.5, 15.7)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 20.205882352941178)","(20.0, 50.0, 25.46153846153846)","(21.0, 70.0, 62.5)","(26.0, 85.0, 61.400000000000006)"
05-01-2023 15:04:50.174938,"(3.5, 4.4, 4.325)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(9.0, 13.5, 12.25)","(10.0, 16.5, 15.7)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 20.205882352941178)","(20.0, 50.0, 25.46153846153846)","(21.0, 70.0, 62.5)","(26.0, 85.0, 61.400000000000006)"
05-01-2023 15:04:51.662233,"(3.5, 4.4, 4.325)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(10.0, 13.5, 12.25)","(10.0, 16.5, 15.7)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 20.205882352941178)","(19.0, 50.0, 25.46153846153846)","(21.0, 70.0, 62.5)","(26.0, 85.0, 61.400000000000006)"
05-01-2023 15:04:53.147078,"(3.5, 4.4, 4.325)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(10.0, 13.5, 12.25)","(10.0, 16.5, 15.7)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 20.205882352941178)","(19.0, 50.0, 25.46153846153846)","(21.0, 70.0, 62.5)","(26.0, 85.0, 61.400000000000006)"
05-01-2023 15:04:54.559647,"(3.5, 4.4, 4.325)","(4.6, 5.4, 4.92212389380531)","(4.0, 4.4, 4.102970297029703)","(10.0, 13.5, 12.25)","(10.0, 16.5, 15.7)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 20.205882352941178)","(19.0, 50.0, 25.46153846153846)","(21.0, 70.0, 62.5)","(26.0, 85.0, 61.400000000000006)"
05-01-2023 15:04:55.943060,"(3.5, 4.4, 4.296153846153847)","(4.6, 5.4, 4.92212389380531)","(4.0, 4.4, 4.102970297029703)","(10.0, 13.5, 12.25)","(10.0, 16.5, 15.7)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 20.205882352941178)","(19.0, 50.0, 25.46153846153846)","(21.0, 70.0, 62.5)","(26.0, 85.0, 61.400000000000006)"
05-01-2023 15:04:57.322806,"(3.5, 4.4, 4.296153846153847)","(4.6, 5.4, 4.92212389380531)","(4.0, 4.4, 4.102970297029703)","(10.0, 13.5, 12.25)","(10.0, 16.5, 15.7)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 20.205882352941178)","(19.0, 50.0, 26.42857142857143)","(21.0, 70.0, 62.5)","(26.0, 85.0, 55.5)"
05-01-2023 15:04:58.607203,"(3.5, 4.5, 4.408333333333333)","(4.6, 5.4, 4.92212389380531)","(4.0, 4.4, 4.102970297029703)","(10.0, 13.5, 12.25)","(10.0, 16.5, 15.7)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 20.205882352941178)","(19.0, 50.0, 28.0)","(21.0, 70.0, 62.5)","(26.0, 85.0, 61.400000000000006)"
05-01-2023 15:04:59.989286,"(3.5, 4.4, 4.296153846153847)","(4.6, 5.4, 4.92212389380531)","(4.0, 4.4, 4.102970297029703)","(10.0, 13.5, 11.857142857142858)","(10.0, 16.5, 15.7)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 20.694444444444443)","(19.0, 50.0, 28.0)","(21.0, 70.0, 40.666666666666664)","(26.0, 85.0, 61.400000000000006)"
05-01-2023 15:05:01.356075,"(3.5, 4.4, 4.16)","(4.6, 5.4, 4.92212389380531)","(4.0, 4.4, 4.102970297029703)","(10.0, 13.0, 11.857142857142858)","(10.0, 16.5, 15.7)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 20.694444444444443)","(19.0, 50.0, 28.0)","(21.0, 70.0, 40.666666666666664)","(26.0, 85.0, 61.400000000000006)"
05-01-2023 15:05:02.758924,"(3.5, 4.4, 4.16)","(4.6, 5.4, 4.92212389380531)","(4.0, 4.4, 4.102970297029703)","(10.0, 13.0, 11.857142857142858)","(10.0, 16.5, 15.7)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 20.694444444444443)","(19.0, 50.0, 28.0)","(21.0, 70.0, 40.666666666666664)","(26.0, 85.0, 61.400000000000006)"
05-01-2023 15:05:04.155187,"(3.5, 4.4, 4.16)","(4.6, 5.4, 4.92212389380531)","(4.0, 4.4, 4.102970297029703)","(10.0, 13.0, 11.857142857142858)","(10.0, 16.5, 15.7)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 20.694444444444443)","(19.0, 50.0, 28.0)","(21.0, 70.0, 40.666666666666664)","(26.0, 85.0, 61.400000000000006)"
05-01-2023 15:05:05.535090,"(3.5, 4.4, 4.16)","(4.6, 5.4, 4.92212389380531)","(4.0, 4.4, 4.102970297029703)","(10.0, 13.0, 11.857142857142858)","(10.0, 16.5, 15.7)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 20.694444444444443)","(19.0, 50.0, 28.0)","(21.0, 70.0, 40.666666666666664)","(26.0, 85.0, 61.400000000000006)"
05-01-2023 15:05:06.939492,"(3.5, 4.4, 4.16)","(4.6, 5.4, 4.92212389380531)","(4.0, 4.4, 4.102970297029703)","(10.0, 13.0, 11.857142857142858)","(10.0, 16.5, 15.0)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 19.9)","(19.0, 50.0, 25.46153846153846)","(21.0, 70.0, 48.5)","(26.0, 85.0, 56.0)"
05-01-2023 15:05:08.333925,"(3.5, 4.4, 4.25)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(10.0, 13.0, 13.0625)","(10.0, 16.5, 15.75)","(6.0, 8.2, 8.08)","(18.0, 29.0, 19.9)","(19.0, 50.0, 25.46153846153846)","(21.0, 70.0, 48.5)","(26.0, 85.0, 56.0)"
05-01-2023 15:05:09.682660,"(3.5, 4.4, 4.25)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(10.0, 16.5, 13.0625)","(10.0, 18.0, 15.75)","(6.0, 8.2, 8.08)","(18.0, 29.0, 19.9)","(19.0, 50.0, 25.46153846153846)","(21.0, 70.0, 48.5)","(26.0, 85.0, 56.0)"
05-01-2023 15:05:10.974723,"(3.5, 4.4, 4.25)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(10.0, 16.5, 12.5)","(10.0, 18.0, 15.75)","(6.0, 8.2, 8.08)","(18.0, 29.0, 19.9)","(19.0, 50.0, 25.46153846153846)","(21.0, 70.0, 48.5)","(26.0, 85.0, 56.0)"
05-01-2023 15:05:12.364881,"(3.5, 4.4, 4.25)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(10.0, 16.5, 14.0)","(10.0, 18.0, 15.75)","(6.0, 8.2, 8.08)","(18.0, 29.0, 23.25)","(19.0, 50.0, 34.5)","(21.0, 70.0, 48.5)","(26.0, 85.0, 56.0)"
05-01-2023 15:05:13.803005,"(3.5, 4.4, 4.2)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(10.0, 16.0, 13.7)","(10.0, 18.0, 16.714285714285715)","(6.0, 8.2, 8.133333333333333)","(18.0, 28.0, 23.25)","(19.0, 48.0, 33.5)","(21.0, 70.0, 48.5)","(26.0, 85.0, 56.0)"
05-01-2023 15:05:15.188897,"(3.5, 4.4, 4.2)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(10.0, 15.5, 13.7)","(10.0, 18.0, 16.714285714285715)","(6.0, 8.2, 8.133333333333333)","(18.0, 28.0, 23.25)","(19.0, 46.0, 33.5)","(21.0, 70.0, 48.5)","(26.0, 85.0, 56.0)"
05-01-2023 15:05:16.524333,"(3.5, 4.4, 4.2)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(10.0, 15.5, 13.7)","(10.0, 18.0, 16.714285714285715)","(6.0, 8.2, 8.133333333333333)","(18.0, 28.0, 23.25)","(19.0, 46.0, 33.5)","(21.0, 70.0, 48.5)","(26.0, 85.0, 56.0)"
05-01-2023 15:05:17.763562,"(3.5, 4.4, 4.2)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(10.0, 15.5, 13.7)","(10.0, 18.0, 16.714285714285715)","(6.0, 8.2, 8.133333333333333)","(18.0, 28.0, 23.25)","(19.0, 46.0, 33.5)","(21.0, 70.0, 48.5)","(26.0, 85.0, 56.0)"
05-01-2023 15:05:19.014951,"(3.5, 4.4, 4.2)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(10.0, 15.5, 14.6)","(10.0, 18.0, 15.545454545454545)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 19.9)","(19.0, 46.0, 33.5)","(21.0, 70.0, 48.5)","(26.0, 85.0, 56.0)"
05-01-2023 15:05:20.220204,"(3.5, 4.4, 4.2)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(10.0, 15.5, 14.2)","(10.0, 18.0, 16.357142857142858)","(6.0, 8.2, 8.133333333333333)","(18.0, 29.0, 20.970588235294116)","(19.0, 46.0, 36.0)","(21.0, 70.0, 48.5)","(26.0, 85.0, 61.8)"
05-01-2023 15:05:21.431547,"(3.5, 4.4, 4.2)","(4.6, 5.4, 4.917857142857144)","(4.0, 4.4, 4.102970297029703)","(10.0, 15.0, 14.2)","(10.0, 17.5, 15.791666666666666)","(6.0, 8.2, 7.8)","(18.0, 29.0, 20.970588235294116)","(19.0, 46.0, 39.75)","(21.0, 70.0, 48.5)","(26.0, 85.0, 61.8)"
05-01-2023 15:05:22.703382,"(3.5, 4.9, 4.3375)","(4.6, 5.4, 5.084848484848485)","(4.0, 4.4, 4.035294117647059)","(10.0, 15.0, 14.333333333333332)","(10.0, 19.0, 15.928571428571429)","(6.0, 8.6, 7.847058823529411)","(18.0, 29.0, 23.428571428571427)","(19.0, 46.0, 42.0)","(21.0, 70.0, 42.0)","(26.0, 85.0, 47.0)"
05-01-2023 15:05:23.951893,"(3.5, 4.9, 4.821568627450981)","(4.6, 5.4, 5.053333333333334)","(4.0, 4.3, 4.02)","(10.0, 15.0, 14.333333333333334)","(10.0, 18.5, 16.833333333333332)","(6.0, 8.6, 8.066666666666666)","(18.0, 29.0, 24.333333333333332)","(19.0, 46.0, 38.75)","(21.0, 70.0, 49.5)","(26.0, 85.0, 57.0)"
05-01-2023 15:05:25.229000,"(3.5, 4.9, 4.5)","(4.6, 5.4, 5.14)","(4.0, 4.2, 4.02)","(10.0, 15.0, 14.2)","(10.0, 18.0, 17.22222222222222)","(6.0, 8.6, 8.051428571428572)","(18.0, 27.0, 24.333333333333332)","(19.0, 44.0, 37.333333333333336)","(21.0, 70.0, 58.285714285714285)","(26.0, 85.0, 69.0)"
05-01-2023 15:05:26.535085,"(3.5, 4.9, 4.5)","(4.6, 5.4, 5.13103448275862)","(4.0, 4.2, 4.118181818181818)","(10.0, 15.0, 14.5)","(10.0, 18.0, 17.22222222222222)","(6.0, 8.6, 8.051428571428572)","(18.0, 27.0, 24.333333333333332)","(19.0, 44.0, 38.57142857142857)","(21.0, 70.0, 59.75)","(26.0, 85.0, 71.0)"
05-01-2023 15:05:27.879783,"(3.5, 4.9, 4.5)","(4.6, 5.4, 5.13103448275862)","(4.0, 4.2, 4.1)","(10.0, 15.0, 14.5)","(10.0, 18.0, 17.22222222222222)","(6.0, 8.6, 8.051428571428572)","(18.0, 27.0, 24.333333333333332)","(19.0, 44.0, 38.57142857142857)","(21.0, 70.0, 43.333333333333336)","(26.0, 85.0, 48.33333333333333)"
05-01-2023 15:05:29.166879,"(3.5, 4.9, 4.490909090909091)","(4.6, 5.4, 5.2)","(4.0, 4.2, 4.1)","(10.0, 15.0, 14.666666666666666)","(10.0, 18.0, 16.5)","(6.0, 8.6, 8.051428571428572)","(18.0, 27.0, 25.4)","(19.0, 44.0, 40.2)","(21.0, 70.0, 50.0)","(26.0, 85.0, 57.5)"
05-01-2023 15:05:30.463381,"(3.5, 4.9, 4.704347826086957)","(4.6, 5.4, 5.2)","(4.0, 4.2, 4.125)","(10.0, 15.0, 14.25)","(10.0, 18.0, 17.916666666666668)","(6.0, 8.6, 8.051428571428572)","(18.0, 27.0, 26.0)","(19.0, 44.0, 40.2)","(21.0, 70.0, 44.666666666666664)","(26.0, 85.0, 49.66666666666667)"
05-01-2023 15:05:31.815859,"(3.5, 4.9, 4.685714285714286)","(4.6, 5.4, 5.2)","(4.0, 4.2, 4.136363636363637)","(10.0, 15.0, 14.25)","(10.0, 18.5, 17.916666666666668)","(6.0, 8.6, 8.051428571428572)","(18.0, 27.0, 26.0)","(19.0, 44.0, 40.0)","(21.0, 70.0, 44.666666666666664)","(26.0, 85.0, 49.66666666666667)"
05-01-2023 15:05:33.140298,"(3.5, 4.9, 4.685714285714286)","(4.6, 5.4, 5.21860465116279)","(4.0, 4.2, 4.15)","(10.0, 15.0, 14.333333333333334)","(10.0, 18.5, 15.09090909090909)","(6.0, 8.6, 8.051428571428572)","(18.0, 27.0, 26.0)","(19.0, 42.0, 40.0)","(21.0, 70.0, 44.666666666666664)","(26.0, 85.0, 49.66666666666667)"
05-01-2023 15:05:34.454339,"(3.5, 4.9, 4.685714285714286)","(4.6, 5.4, 5.21860465116279)","(4.0, 4.2, 4.15)","(10.0, 15.0, 14.333333333333334)","(10.0, 18.0, 15.09090909090909)","(6.0, 8.6, 8.051428571428572)","(18.0, 27.0, 26.0)","(19.0, 42.0, 40.0)","(21.0, 70.0, 44.666666666666664)","(26.0, 85.0, 49.66666666666667)"
05-01-2023 15:05:35.776426,"(3.5, 4.9, 4.685714285714286)","(4.6, 5.4, 5.2)","(4.0, 4.2, 4.15)","(10.0, 15.0, 14.333333333333334)","(10.0, 18.0, 16.1)","(6.0, 8.6, 8.066666666666666)","(18.0, 27.0, 26.11111111111111)","(19.0, 42.0, 34.0)","(21.0, 70.0, 52.0)","(26.0, 85.0, 59.5)"
05-01-2023 15:05:37.114502,"(3.5, 4.9, 4.704347826086957)","(4.6, 5.4, 5.209756097560976)","(4.0, 4.4, 4.201324503311258)","(10.0, 15.0, 14.333333333333334)","(10.0, 17.5, 16.1)","(6.0, 8.6, 8.066666666666666)","(18.0, 27.0, 26.11111111111111)","(19.0, 42.0, 37.714285714285715)","(21.0, 70.0, 59.714285714285715)","(26.0, 85.0, 70.42857142857143)"
05-01-2023 15:05:38.436570,"(3.5, 4.9, 4.704347826086957)","(4.6, 5.4, 5.209756097560976)","(4.0, 4.4, 4.201324503311258)","(10.0, 15.0, 14.333333333333334)","(10.0, 17.5, 16.1)","(6.0, 8.6, 8.066666666666666)","(18.0, 27.0, 26.11111111111111)","(19.0, 42.0, 38.25)","(21.0, 70.0, 61.0)","(26.0, 85.0, 72.25)"
05-01-2023 15:05:39.673414,"(3.5, 4.9, 4.704347826086957)","(4.6, 5.4, 5.209756097560976)","(4.0, 4.4, 4.201324503311258)","(10.0, 15.0, 14.333333333333334)","(10.0, 17.5, 16.1)","(6.0, 8.6, 8.066666666666666)","(18.0, 27.0, 26.11111111111111)","(19.0, 42.0, 38.25)","(21.0, 70.0, 61.0)","(26.0, 85.0, 72.25)"
05-01-2023 15:05:40.927171,"(3.5, 4.9, 4.704347826086957)","(4.6, 5.4, 5.209756097560976)","(4.0, 4.4, 4.201324503311258)","(10.0, 15.0, 14.333333333333334)","(10.0, 17.5, 16.1)","(6.0, 8.6, 8.066666666666666)","(18.0, 27.0, 26.11111111111111)","(19.0, 42.0, 38.25)","(21.0, 70.0, 58.0)","(26.0, 85.0, 68.0)"
05-01-2023 15:05:42.293676,"(3.5, 4.9, 4.704347826086957)","(4.6, 5.4, 5.209756097560976)","(4.0, 4.4, 4.201324503311258)","(10.0, 15.0, 14.333333333333334)","(10.0, 17.5, 16.1)","(6.0, 8.6, 8.066666666666666)","(18.0, 27.0, 26.11111111111111)","(19.0, 42.0, 40.0)","(21.0, 70.0, 63.45454545454545)","(26.0, 85.0, 75.72727272727273)"
05-01-2023 15:05:43.518143,"(3.5, 4.9, 4.525)","(4.6, 5.4, 5.209756097560976)","(4.0, 4.4, 4.201324503311258)","(10.0, 19.5, 15.833333333333334)","(10.0, 17.5, 16.1)","(6.0, 8.6, 8.066666666666666)","(18.0, 27.0, 26.11111111111111)","(19.0, 42.0, 40.0)","(21.0, 70.0, 63.45454545454545)","(26.0, 85.0, 75.72727272727273)"
05-01-2023 15:05:44.856902,"(3.5, 4.9, 4.54)","(4.6, 5.4, 5.209756097560976)","(4.0, 4.4, 4.201324503311258)","(10.0, 19.5, 14.5)","(10.0, 17.5, 16.1)","(6.0, 8.6, 8.066666666666666)","(18.0, 27.0, 26.11111111111111)","(20.0, 42.0, 40.0)","(21.0, 70.0, 63.45454545454545)","(26.0, 85.0, 75.72727272727273)"
05-01-2023 15:05:46.444582,"(3.5, 4.9, 4.54)","(4.6, 5.4, 5.209756097560976)","(4.0, 4.4, 4.203921568627451)","(10.0, 18.5, 14.5)","(10.0, 17.5, 16.1)","(6.0, 8.6, 7.847058823529411)","(18.0, 27.0, 26.11111111111111)","(20.0, 42.0, 40.0)","(21.0, 70.0, 63.45454545454545)","(26.0, 85.0, 75.72727272727273)"
05-01-2023 15:05:48.087491,"(3.5, 4.9, 4.54)","(4.6, 5.4, 5.209756097560976)","(4.0, 4.4, 4.203921568627451)","(10.0, 18.5, 14.7)","(10.0, 17.5, 16.1)","(6.0, 8.6, 7.847058823529411)","(18.0, 27.0, 26.11111111111111)","(20.0, 42.0, 40.0)","(21.0, 70.0, 47.333333333333336)","(26.0, 85.0, 52.33333333333333)"
05-01-2023 15:05:49.666456,"(3.5, 4.9, 4.54)","(4.6, 5.4, 5.209756097560976)","(4.0, 4.4, 4.203921568627451)","(10.0, 17.5, 14.7)","(10.0, 17.5, 16.1)","(6.0, 8.6, 8.04)","(18.0, 27.0, 26.11111111111111)","(20.0, 42.0, 40.0)","(21.0, 70.0, 47.333333333333336)","(26.0, 85.0, 52.33333333333333)"
05-01-2023 15:05:51.200686,"(3.5, 4.9, 4.36)","(4.6, 5.4, 5.226666666666667)","(4.0, 4.4, 4.203921568627451)","(10.0, 17.5, 14.7)","(10.0, 17.5, 16.1)","(6.0, 8.4, 8.04)","(18.0, 27.0, 26.11111111111111)","(20.0, 42.0, 40.0)","(21.0, 70.0, 47.333333333333336)","(26.0, 85.0, 52.33333333333333)"
05-01-2023 15:05:52.590205,"(3.5, 4.9, 4.36)","(4.6, 5.4, 5.226666666666667)","(4.0, 4.4, 4.203921568627451)","(10.0, 17.5, 14.7)","(10.0, 17.5, 15.0)","(6.0, 8.4, 8.04)","(18.0, 27.0, 26.333333333333332)","(20.0, 42.0, 40.0)","(21.0, 70.0, 47.333333333333336)","(26.0, 85.0, 52.33333333333333)"
05-01-2023 15:05:53.914337,"(3.5, 4.9, 4.415384615384616)","(4.6, 5.4, 5.209756097560976)","(4.0, 4.4, 4.203921568627451)","(10.0, 17.5, 14.7)","(10.0, 17.0, 14.5)","(6.0, 8.4, 8.04)","(18.0, 27.0, 26.333333333333332)","(20.0, 42.0, 40.0)","(21.0, 70.0, 47.333333333333336)","(26.0, 85.0, 52.33333333333333)"
05-01-2023 15:05:55.278436,"(3.5, 4.9, 4.415384615384616)","(4.6, 5.4, 5.209756097560976)","(4.0, 4.4, 4.203921568627451)","(10.0, 17.5, 14.7)","(10.0, 17.0, 14.75)","(6.0, 8.4, 8.04)","(18.0, 27.0, 26.333333333333332)","(20.0, 42.0, 40.0)","(21.0, 70.0, 47.333333333333336)","(26.0, 85.0, 52.33333333333333)"
05-01-2023 15:05:56.655633,"(3.5, 4.9, 4.415384615384616)","(4.6, 5.4, 5.209756097560976)","(4.0, 4.4, 4.203921568627451)","(10.0, 17.5, 14.7)","(10.0, 17.0, 14.75)","(6.0, 8.4, 7.95)","(18.0, 27.0, 26.333333333333332)","(20.0, 42.0, 40.0)","(21.0, 70.0, 47.333333333333336)","(26.0, 85.0, 52.33333333333333)"
05-01-2023 15:05:58.075690,"(3.5, 4.9, 4.415384615384616)","(4.6, 5.4, 5.226666666666667)","(4.0, 4.4, 4.203921568627451)","(10.0, 17.5, 14.7)","(10.0, 17.0, 14.318181818181818)","(6.0, 8.4, 7.95)","(18.0, 27.0, 26.333333333333332)","(20.0, 42.0, 40.0)","(21.0, 70.0, 47.333333333333336)","(26.0, 85.0, 52.33333333333333)"
05-01-2023 15:05:59.446644,"(3.5, 4.9, 4.415384615384616)","(4.6, 5.4, 5.209756097560976)","(4.0, 4.4, 4.203921568627451)","(10.0, 17.5, 15.833333333333334)","(10.0, 17.5, 15.1)","(6.0, 8.4, 7.95)","(18.0, 27.0, 26.333333333333332)","(20.0, 42.0, 40.0)","(21.0, 70.0, 47.333333333333336)","(26.0, 85.0, 52.33333333333333)"
