,Live A Good Life,Hammering Lemon,Foreman,Last Renegade,Imperator,Add On,Irish Knight,Minehunter,Blessed Brother
11-01-2023 08:13:42.795986,"(9.0, 99999, 99990)","(4.4, 99999, 99990)","(2.9, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:13:43.956609,"(9.0, 99999, 99990)","(4.4, 99999, 99990)","(2.9, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:13:45.126088,"(9.0, 99999, 99990)","(4.4, 99999, 99990)","(2.9, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:13:46.346177,"(9.0, 99999, 99990)","(4.4, 99999, 99990)","(2.9, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:13:47.480118,"(9.0, 99999, 99990)","(4.4, 99999, 99990)","(2.9, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:13:48.594331,"(9.0, 99999, 99990)","(4.4, 99999, 99990)","(2.9, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:13:49.753436,"(9.0, 99999, 99990)","(4.4, 99999, 99990)","(2.9, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:13:50.932398,"(9.0, 99999, 99990)","(4.4, 99999, 99990)","(2.9, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:13:52.132836,"(9.0, 99999, 99990)","(4.2, 99999, 99990)","(3.0, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:13:53.301163,"(9.0, 99999, 99990)","(4.2, 99999, 99990)","(3.0, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:13:54.464340,"(9.0, 99999, 99990)","(4.2, 99999, 99990)","(3.0, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:13:55.593062,"(9.0, 99999, 99990)","(4.2, 99999, 99990)","(3.0, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:13:56.778378,"(9.0, 99999, 99990)","(4.2, 99999, 99990)","(3.0, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:13:58.011955,"(9.0, 99999, 99990)","(4.2, 99999, 99990)","(3.1, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:13:59.179520,"(9.0, 99999, 99990)","(4.2, 99999, 99990)","(3.1, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:00.372260,"(9.0, 99999, 99990)","(4.2, 99999, 99990)","(3.1, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:01.536860,"(9.0, 99999, 99990)","(4.2, 99999, 99990)","(3.1, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:02.676130,"(9.0, 99999, 99990)","(4.2, 99999, 99990)","(3.1, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:03.793481,"(9.0, 99999, 99990)","(4.2, 99999, 99990)","(3.1, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:04.970127,"(9.0, 99999, 99990)","(4.2, 99999, 99990)","(3.1, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:06.204983,"(9.0, 99999, 99990)","(4.2, 99999, 99990)","(3.1, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:07.510225,"(9.0, 99999, 99990)","(4.2, 99999, 99990)","(3.1, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:08.771809,"(9.0, 99999, 99990)","(4.2, 99999, 99990)","(3.1, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:10.117538,"(9.0, 99999, 99990)","(4.2, 99999, 99990)","(3.1, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:11.420875,"(9.0, 99999, 99990)","(4.2, 99999, 99990)","(3.1, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:12.690128,"(9.0, 99999, 99990)","(4.2, 99999, 99990)","(3.1, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:14.004841,"(9.0, 99999, 99990)","(4.2, 99999, 99990)","(3.1, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:15.303277,"(9.0, 99999, 99990)","(4.2, 99999, 99990)","(3.1, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:16.544881,"(9.0, 99999, 99990)","(4.2, 99999, 99990)","(3.1, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:17.816653,"(9.0, 99999, 99990)","(4.2, 99999, 99990)","(3.1, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:19.030457,"(9.0, 99999, 99990)","(4.2, 99999, 99990)","(3.1, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:20.252126,"(9.0, 99999, 99990)","(4.2, 99999, 99990)","(3.1, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:21.384603,"(9.0, 99999, 99990)","(4.2, 99999, 99990)","(3.1, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:22.495139,"(9.0, 99999, 99990)","(4.2, 99999, 99990)","(3.1, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:23.617331,"(9.0, 99999, 99990)","(4.0, 99999, 99990)","(3.1, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:24.795190,"(9.0, 99999, 99990)","(4.0, 99999, 99990)","(3.1, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:25.989571,"(9.0, 99999, 99990)","(4.0, 99999, 99990)","(3.1, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:27.252260,"(9.0, 99999, 99990)","(4.0, 99999, 99990)","(3.1, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:28.476510,"(9.0, 99999, 99990)","(4.0, 99999, 99990)","(3.1, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:29.625144,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.2, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:30.765445,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.2, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:31.901787,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.2, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:33.049056,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.2, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:34.186808,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.2, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:35.347639,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.2, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:36.518101,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.2, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:37.703475,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.2, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(10.0, 99999, 99990)","(17.0, 99999, 99990)"
11-01-2023 08:14:38.851092,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:14:40.010209,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:14:41.190224,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:14:42.357905,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:14:43.513865,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:14:44.612584,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:14:45.729153,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:14:46.839383,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:14:48.003316,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:14:49.253914,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:14:50.438897,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:14:51.600462,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:14:52.771303,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:14:53.902487,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:14:55.007183,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:14:56.155702,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:14:57.285885,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:14:58.461555,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:14:59.664949,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:00.847967,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:02.021228,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:03.219461,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:04.439604,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:05.565611,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:06.703677,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:07.786030,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:08.934459,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:10.179521,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:11.421828,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:12.620059,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:13.760946,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:14.938866,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:16.105164,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:17.299697,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:18.462118,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:19.764762,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:20.999063,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:22.134158,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:23.270202,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:24.410361,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:25.537087,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:26.660829,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:27.789670,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(18.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:28.922927,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(18.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:30.075113,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(18.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:31.271368,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(18.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:32.411377,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(18.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:33.553631,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(18.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
11-01-2023 08:15:34.652742,"(10.0, 99999, 99990)","(4.0, 99999, 99990)","(3.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(18.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(16.0, 99999, 99990)"
