,Simon The Pieman,Right On Ramsay,Goldstar Portia,Rose Thorn,Edge Of Reason,Shane Baxter,Diamond Chipper,Ginger Shaw
05-01-2023 15:09:02.372170,"(5.5, 7.6, 6.5874999999999995)","(21.0, 90.0, 46.92307692307693)","(2.25, 3.0, 2.896875)","(31.0, 170.0, 80.66666666666666)","(3.1, 3.9, 3.588461538461538)","(12.0, 25.0, 15.967741935483872)","(10.0, 16.0, 15.833333333333332)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:03.370694,"(5.5, 7.4, 7.144)","(21.0, 90.0, 46.92307692307693)","(2.25, 3.0, 2.8378947368421055)","(31.0, 170.0, 80.66666666666666)","(3.1, 3.9, 3.519230769230769)","(12.0, 25.0, 15.967741935483872)","(10.0, 16.0, 15.833333333333332)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:04.413627,"(5.5, 7.4, 7.144)","(21.0, 90.0, 46.92307692307693)","(2.25, 3.0, 2.846)","(31.0, 170.0, 80.66666666666666)","(3.1, 3.9, 3.519230769230769)","(12.0, 25.0, 15.967741935483872)","(10.0, 16.0, 15.833333333333332)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:05.586219,"(5.5, 7.4, 7.144)","(21.0, 90.0, 46.92307692307693)","(2.25, 3.0, 2.846)","(31.0, 170.0, 80.66666666666666)","(3.1, 3.9, 3.519230769230769)","(12.0, 25.0, 15.967741935483872)","(10.0, 16.0, 15.833333333333332)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:06.728483,"(5.5, 7.4, 7.144)","(21.0, 90.0, 41.27272727272727)","(2.25, 3.0, 2.846)","(31.0, 170.0, 52.666666666666664)","(3.1, 3.9, 3.519230769230769)","(12.0, 25.0, 15.967741935483872)","(10.0, 16.0, 15.833333333333332)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:07.919866,"(5.5, 7.4, 7.144)","(21.0, 90.0, 41.27272727272727)","(2.25, 3.0, 2.846)","(31.0, 170.0, 52.666666666666664)","(3.1, 3.9, 3.519230769230769)","(12.0, 25.0, 15.967741935483872)","(10.0, 16.0, 15.833333333333332)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:09.140510,"(5.5, 7.4, 7.144)","(21.0, 90.0, 41.27272727272727)","(2.25, 3.0, 2.846)","(31.0, 170.0, 52.666666666666664)","(3.1, 3.85, 3.622727272727273)","(12.0, 25.0, 15.967741935483872)","(10.0, 16.0, 15.833333333333332)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:10.281577,"(5.5, 7.4, 6.546666666666667)","(21.0, 90.0, 41.27272727272727)","(2.25, 3.0, 2.90375)","(31.0, 170.0, 52.666666666666664)","(3.1, 3.85, 3.5078947368421054)","(12.0, 25.0, 15.967741935483872)","(10.0, 16.0, 15.833333333333332)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:11.430003,"(5.5, 7.4, 6.546666666666667)","(21.0, 90.0, 41.27272727272727)","(2.25, 3.0, 2.90375)","(31.0, 170.0, 52.666666666666664)","(3.1, 3.85, 3.475)","(12.0, 25.0, 15.967741935483872)","(10.0, 16.0, 15.833333333333332)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:12.534177,"(5.5, 7.4, 6.546666666666667)","(21.0, 90.0, 41.27272727272727)","(2.25, 3.0, 2.8378947368421055)","(31.0, 170.0, 52.666666666666664)","(3.1, 3.85, 3.475)","(12.0, 25.0, 15.967741935483872)","(10.0, 16.0, 15.833333333333332)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:13.702132,"(5.5, 7.4, 6.546666666666667)","(21.0, 90.0, 41.27272727272727)","(2.25, 3.0, 2.8494736842105266)","(31.0, 170.0, 52.666666666666664)","(3.1, 3.85, 3.475)","(12.0, 25.0, 15.967741935483872)","(10.0, 16.0, 15.833333333333332)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:14.911910,"(5.5, 7.4, 6.056)","(21.0, 90.0, 41.27272727272727)","(2.25, 3.0, 2.8494736842105266)","(31.0, 170.0, 52.666666666666664)","(3.1, 3.85, 3.7653846153846153)","(12.0, 25.0, 15.967741935483872)","(10.0, 16.0, 15.833333333333332)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:16.058783,"(5.5, 7.4, 6.056)","(21.0, 90.0, 41.27272727272727)","(2.25, 3.0, 2.8494736842105266)","(31.0, 170.0, 52.666666666666664)","(3.1, 3.8, 3.7653846153846153)","(12.0, 25.0, 15.967741935483872)","(10.0, 16.0, 15.833333333333332)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:17.221682,"(5.5, 7.4, 6.056)","(21.0, 90.0, 41.27272727272727)","(2.25, 3.0, 2.8494736842105266)","(31.0, 170.0, 52.666666666666664)","(3.1, 3.8, 3.7653846153846153)","(12.0, 25.0, 15.967741935483872)","(10.0, 16.0, 15.833333333333332)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:18.287629,"(5.5, 7.4, 6.056)","(21.0, 90.0, 41.27272727272727)","(2.25, 3.0, 2.8494736842105266)","(31.0, 170.0, 52.666666666666664)","(3.1, 3.8, 3.7653846153846153)","(12.0, 25.0, 15.967741935483872)","(10.0, 16.0, 15.833333333333332)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:19.296414,"(5.5, 7.4, 6.44)","(21.0, 90.0, 41.27272727272727)","(2.25, 3.0, 2.8494736842105266)","(31.0, 170.0, 52.666666666666664)","(3.1, 3.8, 3.475)","(12.0, 25.0, 21.75)","(10.0, 16.0, 15.833333333333332)","(15.0, 22.0, 21.196428571428573)"
05-01-2023 15:09:20.307544,"(5.5, 7.4, 6.717073170731707)","(21.0, 90.0, 41.27272727272727)","(2.25, 3.0, 2.52)","(31.0, 170.0, 52.666666666666664)","(3.1, 3.85, 3.48265306122449)","(12.0, 24.0, 21.75)","(10.0, 16.0, 14.25)","(15.0, 22.0, 21.196428571428573)"
05-01-2023 15:09:21.374014,"(5.5, 7.4, 6.717073170731707)","(21.0, 90.0, 41.27272727272727)","(2.25, 3.0, 2.52)","(31.0, 170.0, 52.666666666666664)","(3.1, 3.85, 3.48265306122449)","(12.0, 24.0, 16.304347826086957)","(10.0, 16.0, 14.25)","(15.0, 22.0, 21.196428571428573)"
05-01-2023 15:09:22.471785,"(5.5, 7.4, 6.717073170731707)","(21.0, 90.0, 46.92307692307693)","(2.25, 3.0, 2.8581818181818184)","(31.0, 170.0, 52.666666666666664)","(3.1, 3.85, 3.48265306122449)","(12.0, 25.0, 16.304347826086957)","(10.0, 16.0, 14.25)","(15.0, 22.0, 21.196428571428573)"
05-01-2023 15:09:23.614068,"(5.5, 7.4, 6.717073170731707)","(21.0, 90.0, 46.92307692307693)","(2.25, 3.0, 2.5384615384615383)","(31.0, 170.0, 74.0)","(3.1, 3.85, 3.48265306122449)","(12.0, 25.0, 17.307692307692307)","(10.0, 16.0, 15.3)","(15.0, 22.0, 21.196428571428573)"
05-01-2023 15:09:24.798037,"(5.5, 7.4, 6.948387096774193)","(21.0, 90.0, 41.27272727272727)","(2.25, 3.0, 2.5384615384615383)","(31.0, 170.0, 74.0)","(3.1, 3.85, 3.48265306122449)","(12.0, 25.0, 17.307692307692307)","(10.0, 16.0, 15.3)","(15.0, 22.0, 21.196428571428573)"
05-01-2023 15:09:25.944590,"(5.5, 7.4, 6.3090909090909095)","(21.0, 85.0, 71.22222222222223)","(2.25, 3.0, 2.5384615384615383)","(31.0, 160.0, 125.14285714285714)","(3.1, 3.85, 3.48265306122449)","(12.0, 25.0, 17.307692307692307)","(10.0, 16.0, 15.3)","(15.0, 22.0, 21.196428571428573)"
05-01-2023 15:09:27.158317,"(5.5, 7.4, 6.3090909090909095)","(21.0, 85.0, 71.22222222222223)","(2.25, 3.0, 2.75)","(31.0, 160.0, 125.14285714285714)","(3.1, 3.85, 3.3654761904761905)","(12.0, 25.0, 17.307692307692307)","(10.0, 16.0, 15.3)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:28.321037,"(5.5, 7.4, 6.3090909090909095)","(21.0, 85.0, 71.22222222222223)","(2.25, 3.0, 2.75)","(31.0, 160.0, 125.14285714285714)","(3.1, 3.85, 3.3654761904761905)","(12.0, 25.0, 17.307692307692307)","(10.0, 16.0, 15.86)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:29.509559,"(5.5, 7.4, 6.3090909090909095)","(21.0, 85.0, 71.22222222222223)","(2.25, 3.0, 2.75)","(31.0, 160.0, 125.14285714285714)","(3.1, 3.85, 3.492982456140351)","(12.0, 25.0, 19.90909090909091)","(10.0, 16.0, 15.84090909090909)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:30.764571,"(5.5, 7.4, 6.3090909090909095)","(21.0, 85.0, 71.22222222222223)","(2.25, 3.0, 2.75)","(31.0, 160.0, 125.14285714285714)","(3.1, 3.85, 3.492982456140351)","(12.0, 24.0, 19.90909090909091)","(10.0, 16.0, 15.84090909090909)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:32.063872,"(5.5, 7.4, 6.3090909090909095)","(21.0, 85.0, 71.22222222222223)","(2.25, 3.0, 2.75)","(31.0, 160.0, 125.14285714285714)","(3.1, 3.85, 3.492982456140351)","(12.0, 24.0, 19.90909090909091)","(10.0, 16.0, 15.84090909090909)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:33.300174,"(5.5, 7.4, 6.828571428571429)","(21.0, 85.0, 71.22222222222223)","(2.25, 3.0, 2.760869565217391)","(31.0, 160.0, 125.14285714285714)","(3.1, 3.85, 3.492982456140351)","(12.0, 24.0, 16.916666666666668)","(10.0, 16.0, 15.84090909090909)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:34.490748,"(5.5, 7.4, 6.828571428571429)","(21.0, 85.0, 71.22222222222223)","(2.25, 3.0, 2.760869565217391)","(31.0, 160.0, 125.14285714285714)","(3.1, 3.85, 3.492982456140351)","(12.0, 24.0, 16.916666666666668)","(10.0, 16.0, 15.84090909090909)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:35.675853,"(5.5, 7.4, 6.828571428571429)","(21.0, 85.0, 43.66666666666667)","(2.25, 3.0, 2.760869565217391)","(31.0, 160.0, 125.14285714285714)","(3.1, 3.85, 3.492982456140351)","(12.0, 24.0, 16.916666666666668)","(10.0, 16.0, 15.84090909090909)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:36.818412,"(5.5, 7.4, 6.828571428571429)","(21.0, 85.0, 43.66666666666667)","(2.25, 3.0, 2.760869565217391)","(31.0, 160.0, 125.14285714285714)","(3.1, 3.85, 3.734782608695652)","(12.0, 24.0, 16.916666666666668)","(10.0, 16.0, 15.84090909090909)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:37.841983,"(5.5, 7.4, 6.828571428571429)","(21.0, 85.0, 43.66666666666667)","(2.25, 3.0, 2.760869565217391)","(31.0, 160.0, 125.14285714285714)","(3.1, 3.8, 3.734782608695652)","(13.0, 24.0, 16.916666666666668)","(10.0, 16.0, 15.84090909090909)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:38.990002,"(5.5, 7.4, 6.828571428571429)","(21.0, 85.0, 43.66666666666667)","(2.25, 3.0, 2.9314285714285715)","(31.0, 160.0, 125.14285714285714)","(3.1, 3.8, 3.734782608695652)","(13.0, 24.0, 16.916666666666668)","(10.0, 16.0, 15.84090909090909)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:40.137344,"(5.5, 7.4, 6.828571428571429)","(21.0, 85.0, 43.66666666666667)","(2.25, 3.0, 2.9314285714285715)","(31.0, 160.0, 125.14285714285714)","(3.1, 3.8, 3.6225806451612903)","(13.0, 24.0, 16.916666666666668)","(10.0, 16.0, 15.84090909090909)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:41.304678,"(5.5, 7.4, 6.828571428571429)","(21.0, 85.0, 43.66666666666667)","(2.25, 3.0, 2.908)","(31.0, 160.0, 125.14285714285714)","(3.1, 3.8, 3.6225806451612903)","(13.0, 24.0, 16.916666666666668)","(10.0, 16.0, 15.84090909090909)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:42.624844,"(5.5, 7.4, 6.828571428571429)","(21.0, 85.0, 70.77777777777777)","(2.25, 3.0, 2.908)","(31.0, 160.0, 125.14285714285714)","(3.1, 3.8, 3.6225806451612903)","(13.0, 24.0, 16.916666666666668)","(10.0, 16.0, 15.84090909090909)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:43.780017,"(5.5, 7.4, 7.107317073170732)","(21.0, 85.0, 70.77777777777777)","(2.25, 3.0, 2.908)","(31.0, 160.0, 125.14285714285714)","(3.1, 3.8, 3.6225806451612903)","(13.0, 24.0, 16.916666666666668)","(10.0, 16.0, 15.84090909090909)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:45.018425,"(5.5, 7.4, 7.012903225806452)","(21.0, 85.0, 70.77777777777777)","(2.25, 3.0, 2.908)","(31.0, 160.0, 125.14285714285714)","(3.1, 3.8, 3.6225806451612903)","(13.0, 24.0, 16.916666666666668)","(10.0, 16.0, 15.84090909090909)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:46.157546,"(5.5, 7.4, 7.012903225806452)","(21.0, 85.0, 61.0)","(2.25, 3.0, 2.7608)","(31.0, 160.0, 125.14285714285714)","(3.1, 3.8, 3.47)","(13.0, 24.0, 18.333333333333332)","(10.0, 16.0, 15.84090909090909)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:47.377406,"(5.5, 7.8, 7.660869565217391)","(20.0, 85.0, 40.75)","(2.3, 3.0, 2.5208333333333335)","(31.0, 150.0, 54.6)","(3.2, 3.8, 3.47)","(13.0, 24.0, 18.333333333333332)","(10.0, 16.0, 15.84090909090909)","(15.0, 22.0, 20.636363636363637)"
05-01-2023 15:09:48.545311,"(5.5, 7.8, 7.1)","(20.0, 85.0, 40.75)","(2.3, 2.94, 2.61)","(31.0, 150.0, 63.27272727272727)","(3.2, 3.8, 3.607142857142857)","(13.0, 24.0, 18.333333333333332)","(10.0, 16.0, 15.84090909090909)","(15.0, 22.0, 19.906976744186046)"
05-01-2023 15:09:49.704957,"(5.5, 7.8, 7.24)","(20.0, 85.0, 49.6)","(2.3, 2.9, 2.525)","(31.0, 150.0, 63.27272727272727)","(3.2, 3.8, 3.5176470588235293)","(13.0, 24.0, 19.25)","(10.0, 16.0, 15.84090909090909)","(15.0, 22.0, 19.452830188679243)"
05-01-2023 15:09:50.868556,"(5.5, 7.8, 7.24)","(21.0, 85.0, 49.6)","(2.35, 2.88, 2.5223529411764707)","(31.0, 150.0, 63.27272727272727)","(3.2, 3.8, 3.7575221238938052)","(13.0, 23.0, 19.25)","(10.0, 16.0, 15.84090909090909)","(15.0, 22.0, 19.452830188679243)"
05-01-2023 15:09:51.995096,"(5.5, 7.8, 7.24)","(21.0, 85.0, 49.6)","(2.35, 2.88, 2.7039024390243904)","(31.0, 150.0, 63.27272727272727)","(3.2, 3.8, 3.7575221238938052)","(13.0, 23.0, 19.25)","(10.0, 16.0, 15.84090909090909)","(15.0, 22.0, 19.65625)"
05-01-2023 15:09:53.140238,"(5.5, 7.8, 7.24)","(21.0, 85.0, 49.6)","(2.35, 2.88, 2.7039024390243904)","(31.0, 150.0, 79.33333333333334)","(3.2, 3.8, 3.6559999999999997)","(13.0, 23.0, 18.8)","(10.0, 16.0, 15.84090909090909)","(15.0, 22.0, 19.65625)"
05-01-2023 15:09:54.475913,"(5.5, 7.8, 7.32)","(21.0, 85.0, 49.6)","(2.35, 2.88, 2.7659574468085104)","(31.0, 150.0, 79.33333333333334)","(3.2, 3.8, 3.723404255319149)","(13.0, 23.0, 18.272727272727273)","(10.0, 16.0, 15.326923076923077)","(15.0, 22.0, 19.65625)"
05-01-2023 15:09:55.690917,"(5.5, 7.8, 7.32)","(21.0, 85.0, 45.66666666666667)","(2.35, 2.86, 2.59625)","(31.0, 150.0, 66.8)","(3.2, 3.8, 3.730769230769231)","(13.0, 23.0, 17.892857142857142)","(10.0, 16.0, 15.625)","(15.0, 22.0, 19.87735849056604)"
05-01-2023 15:09:56.795592,"(5.5, 8.2, 7.666666666666666)","(21.0, 85.0, 38.6)","(2.35, 2.84, 2.59625)","(31.0, 150.0, 66.8)","(3.2, 3.8, 3.730769230769231)","(13.0, 23.0, 17.892857142857142)","(10.0, 16.0, 15.883333333333333)","(15.0, 22.0, 19.87735849056604)"
05-01-2023 15:09:57.956596,"(5.5, 8.4, 8.014285714285714)","(21.0, 85.0, 32.21052631578947)","(2.35, 2.84, 2.7316666666666665)","(31.0, 150.0, 72.0)","(3.2, 3.8, 3.730769230769231)","(13.0, 23.0, 17.892857142857142)","(10.0, 16.0, 15.883333333333333)","(15.0, 22.0, 19.87735849056604)"
05-01-2023 15:09:59.023487,"(5.5, 8.4, 8.004878048780489)","(21.0, 85.0, 58.666666666666664)","(2.35, 2.84, 2.7294117647058824)","(31.0, 150.0, 72.0)","(3.2, 3.8, 3.730769230769231)","(13.0, 23.0, 20.2)","(10.0, 16.0, 15.883333333333333)","(15.0, 22.0, 18.875)"
05-01-2023 15:10:00.216771,"(5.5, 8.4, 7.333333333333333)","(21.0, 75.0, 61.6)","(2.35, 2.82, 2.705128205128205)","(31.0, 150.0, 72.0)","(3.2, 3.8, 3.730769230769231)","(13.0, 23.0, 18.625)","(10.0, 16.0, 15.883333333333333)","(15.0, 22.0, 19.2972972972973)"
05-01-2023 15:10:01.531687,"(5.5, 8.4, 7.333333333333333)","(21.0, 70.0, 39.2)","(2.35, 2.82, 2.707272727272727)","(31.0, 150.0, 113.09677419354838)","(3.2, 3.8, 3.7)","(13.0, 23.0, 21.25)","(10.0, 16.0, 15.5)","(15.0, 22.0, 19.2972972972973)"
05-01-2023 15:10:02.728636,"(5.5, 8.4, 7.907692307692308)","(21.0, 70.0, 39.2)","(2.35, 2.78, 2.6441509433962262)","(31.0, 150.0, 69.85714285714286)","(3.2, 3.75, 3.685185185185185)","(13.0, 23.0, 19.0)","(10.0, 16.0, 15.8)","(15.0, 22.0, 19.2972972972973)"
05-01-2023 15:10:03.896849,"(5.5, 8.4, 8.166666666666668)","(21.0, 70.0, 38.83870967741935)","(2.35, 2.78, 2.6441509433962262)","(31.0, 150.0, 69.85714285714286)","(3.2, 3.75, 3.7083333333333335)","(13.0, 23.0, 18.1)","(10.0, 16.0, 15.8)","(15.0, 22.0, 19.2972972972973)"
05-01-2023 15:10:05.063082,"(5.5, 8.4, 7.800000000000001)","(21.0, 60.0, 53.6)","(2.35, 2.76, 2.6251851851851855)","(31.0, 150.0, 69.85714285714286)","(3.2, 3.75, 3.682926829268293)","(13.0, 23.0, 16.77777777777778)","(10.0, 16.0, 15.772727272727273)","(15.0, 22.0, 19.2972972972973)"
05-01-2023 15:10:06.206650,"(5.5, 8.4, 8.181818181818182)","(21.0, 50.0, 45.6)","(2.35, 2.74, 2.6251851851851855)","(31.0, 150.0, 87.66666666666667)","(3.2, 3.75, 3.682926829268293)","(13.0, 23.0, 21.4)","(10.0, 16.0, 15.583333333333334)","(15.0, 22.0, 19.2972972972973)"
05-01-2023 15:10:07.429457,"(5.5, 8.4, 8.181818181818182)","(21.0, 50.0, 44.0)","(2.35, 2.7, 2.681538461538462)","(31.0, 150.0, 87.66666666666667)","(3.2, 3.75, 3.682926829268293)","(13.0, 22.0, 19.375)","(10.0, 16.0, 15.583333333333334)","(15.0, 22.0, 19.2972972972973)"
