,Priddy Sublime,Stepping Stones,Magic Pebbles,Szabolski Leis,Nine Diamonds,Machs Mareta Nz,Mia Ragazza Nz,Major Grace Nz,Juniper,Nova Baxter
08-01-2023 17:08:03.287349,"(61.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:08:04.582139,"(61.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:08:05.839451,"(61.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:08:07.097526,"(61.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:08:08.420889,"(61.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:08:09.779596,"(61.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.0, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:08:11.050042,"(51.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.0, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:08:12.282380,"(51.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.0, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:08:13.508350,"(51.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.0, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:08:14.812273,"(51.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.0, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(9.0, 99999, 99990)"
08-01-2023 17:08:16.177699,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:17.475525,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:18.776272,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:19.996080,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:21.243591,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:22.546567,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:23.877279,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:25.180859,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:26.440214,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:27.717923,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:28.957156,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:30.278769,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:31.668499,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:32.980064,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:34.197087,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:35.417556,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:36.694655,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:37.978834,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:39.256771,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:40.538709,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:41.768325,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:42.987618,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:44.199891,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:45.438789,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:46.760911,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:48.085557,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:49.535063,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:50.815881,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:52.148318,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:53.476947,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:54.747684,"(41.0, 99999, 99990)","(7.0, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:56.024856,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:57.277721,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:58.609408,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:08:59.972875,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:01.324879,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(8.5, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:02.533593,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(9.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:03.701836,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(9.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:04.938581,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(9.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:06.164525,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(9.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:07.461318,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(9.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:08.865132,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(9.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:10.092289,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(9.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:11.510744,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(9.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:12.764687,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(9.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:14.071160,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.85, 99999, 99990)","(9.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:15.458529,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(9.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:16.729509,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(9.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:17.959733,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(9.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:19.135026,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(9.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:20.323729,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(9.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:21.601712,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(9.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:22.863483,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(9.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:24.070965,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(9.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:25.277590,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(9.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:26.597166,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(9.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:27.868893,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(9.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:29.301272,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(9.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:30.629777,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(9.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:31.862548,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(9.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:33.231981,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(9.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:34.601913,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(7.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:36.012953,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(7.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:37.285301,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(7.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:38.574574,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(7.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:39.805296,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(7.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:41.005171,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(7.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:42.393364,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(7.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:43.769959,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(7.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:45.121363,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(7.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:46.417853,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(7.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:47.627840,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(7.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:48.838360,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(7.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:50.092324,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(7.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:51.396491,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(7.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:52.764693,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(7.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:54.168996,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(7.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
08-01-2023 17:09:55.449513,"(31.0, 99999, 99990)","(7.5, 99999, 99990)","(7.5, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(1.9, 99999, 99990)","(10.0, 99999, 99990)","(10.0, 99999, 99990)"
