,Aqua Blaze,Pacific Prayer,Crawl Back,Zar Zar Bing,Chasing Rascal,Ocean Girl,Inter Barty,Queen Zipper
15-12-2022 14:33:36.512262,"(10.0, 18.5, 17.30952380952381)","(2.6, 2.8, 2.745714285714286)","(4.2, 5.0, 4.6923076923076925)","(3.6, 5.7, 5.35)","(17.0, 60.0, 34.333333333333336)","(31.0, 90.0, 74.66666666666667)","(6.5, 12.0, 10.621621621621621)","(31.0, 85.0, 76.4)"
15-12-2022 14:33:37.709983,"(10.0, 18.0, 17.375)","(2.6, 2.8, 2.745714285714286)","(4.2, 5.0, 4.777777777777778)","(3.6, 5.7, 5.35)","(17.0, 60.0, 38.0)","(31.0, 90.0, 74.66666666666667)","(6.5, 12.0, 10.621621621621621)","(31.0, 85.0, 76.4)"
15-12-2022 14:33:38.914493,"(10.0, 18.0, 17.047619047619047)","(2.6, 2.8, 2.745714285714286)","(4.2, 5.0, 4.466666666666667)","(3.6, 5.7, 5.35)","(17.0, 60.0, 38.0)","(31.0, 90.0, 87.29411764705883)","(6.5, 12.0, 10.621621621621621)","(31.0, 85.0, 76.4)"
15-12-2022 14:33:40.190471,"(10.0, 18.0, 16.333333333333332)","(2.6, 2.8, 2.745714285714286)","(4.2, 5.0, 4.466666666666667)","(3.6, 5.7, 5.35)","(17.0, 60.0, 34.333333333333336)","(31.0, 90.0, 87.29411764705883)","(6.5, 12.0, 10.2)","(31.0, 85.0, 76.4)"
15-12-2022 14:33:41.372790,"(10.0, 18.0, 16.333333333333332)","(2.6, 2.8, 2.7437037037037038)","(4.2, 5.0, 4.777777777777778)","(3.6, 5.7, 5.35)","(17.0, 60.0, 34.333333333333336)","(31.0, 90.0, 87.29411764705883)","(6.5, 12.0, 10.333333333333334)","(31.0, 85.0, 80.22222222222223)"
15-12-2022 14:33:42.632703,"(10.0, 18.0, 16.333333333333332)","(2.6, 2.8, 2.7466666666666666)","(4.2, 5.0, 4.6923076923076925)","(3.6, 5.7, 5.35)","(17.0, 60.0, 34.333333333333336)","(31.0, 90.0, 87.29411764705883)","(6.5, 12.0, 10.333333333333334)","(31.0, 85.0, 80.22222222222223)"
15-12-2022 14:33:43.989017,"(10.0, 18.0, 16.333333333333332)","(2.6, 2.8, 2.7466666666666666)","(4.2, 5.0, 4.466666666666667)","(3.6, 5.7, 5.35)","(17.0, 60.0, 38.0)","(31.0, 90.0, 87.29411764705883)","(6.5, 12.0, 9.799999999999999)","(31.0, 85.0, 76.4)"
15-12-2022 14:33:45.252920,"(10.0, 18.0, 16.666666666666668)","(2.6, 2.8, 2.6682352941176473)","(4.2, 5.0, 4.777777777777778)","(3.6, 5.7, 5.35)","(17.0, 60.0, 38.0)","(31.0, 90.0, 87.29411764705883)","(6.5, 11.0, 9.799999999999999)","(31.0, 85.0, 76.4)"
15-12-2022 14:33:46.488488,"(10.0, 18.0, 16.666666666666668)","(2.6, 2.8, 2.6682352941176473)","(4.2, 5.0, 4.6923076923076925)","(3.6, 5.7, 5.35)","(17.0, 60.0, 34.333333333333336)","(31.0, 90.0, 83.71428571428572)","(6.5, 11.0, 10.0)","(31.0, 85.0, 80.9)"
15-12-2022 14:33:47.660219,"(10.0, 18.0, 16.333333333333332)","(2.6, 2.78, 2.7154716981132077)","(4.2, 5.0, 4.764705882352941)","(3.6, 5.7, 5.35)","(17.0, 60.0, 34.333333333333336)","(31.0, 90.0, 83.71428571428572)","(6.5, 11.0, 9.714285714285714)","(31.0, 85.0, 80.9)"
15-12-2022 14:33:48.791358,"(10.0, 18.0, 16.333333333333332)","(2.6, 2.78, 2.7116)","(4.2, 5.0, 4.764705882352941)","(3.7, 5.7, 5.35)","(17.0, 60.0, 34.333333333333336)","(31.0, 90.0, 75.33333333333333)","(6.5, 11.0, 10.0)","(31.0, 85.0, 80.9)"
15-12-2022 14:33:49.938684,"(10.0, 18.0, 16.333333333333332)","(2.6, 2.78, 2.7116)","(4.2, 5.0, 4.466666666666667)","(3.7, 5.7, 5.35)","(17.0, 60.0, 38.0)","(31.0, 90.0, 86.33333333333333)","(6.5, 11.0, 10.0)","(31.0, 85.0, 80.9)"
15-12-2022 14:33:51.012964,"(10.0, 18.0, 16.666666666666668)","(2.6, 2.78, 2.713877551020408)","(4.2, 5.0, 4.466666666666667)","(3.7, 5.7, 5.35)","(17.0, 60.0, 34.333333333333336)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.623529411764705)","(31.0, 85.0, 80.9)"
15-12-2022 14:33:52.171162,"(10.0, 18.0, 16.333333333333332)","(2.6, 2.76, 2.7016666666666667)","(4.2, 5.0, 4.689655172413794)","(3.7, 5.7, 4.647058823529411)","(17.0, 60.0, 34.333333333333336)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.623529411764705)","(31.0, 85.0, 80.9)"
15-12-2022 14:33:53.317969,"(10.0, 18.0, 16.333333333333332)","(2.6, 2.76, 2.7016666666666667)","(4.2, 5.0, 4.689655172413794)","(3.7, 5.0, 4.636363636363636)","(17.0, 60.0, 38.0)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.623529411764705)","(31.0, 85.0, 80.9)"
15-12-2022 14:33:54.552528,"(10.0, 18.0, 16.666666666666668)","(2.6, 2.76, 2.7546153846153842)","(4.2, 5.0, 4.689655172413794)","(3.7, 5.0, 4.666666666666666)","(17.0, 60.0, 34.333333333333336)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.623529411764705)","(31.0, 85.0, 80.9)"
15-12-2022 14:33:55.793855,"(10.0, 18.0, 16.333333333333332)","(2.6, 2.76, 2.7546153846153842)","(4.2, 5.0, 4.7272727272727275)","(3.7, 5.0, 4.666666666666666)","(17.0, 60.0, 34.333333333333336)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.623529411764705)","(31.0, 85.0, 80.9)"
15-12-2022 14:33:57.031745,"(10.0, 18.0, 16.333333333333332)","(2.6, 2.74, 2.7033333333333336)","(4.2, 5.0, 4.7272727272727275)","(3.7, 5.0, 4.636363636363636)","(17.0, 60.0, 38.0)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.623529411764705)","(31.0, 85.0, 80.9)"
15-12-2022 14:33:58.214915,"(10.0, 18.0, 16.666666666666668)","(2.6, 2.74, 2.716774193548387)","(4.2, 5.0, 4.7272727272727275)","(3.7, 5.0, 4.636363636363636)","(18.0, 60.0, 38.0)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.623529411764705)","(31.0, 85.0, 80.9)"
15-12-2022 14:33:59.411809,"(10.0, 18.0, 16.666666666666668)","(2.6, 2.74, 2.716774193548387)","(4.2, 5.0, 4.7272727272727275)","(3.7, 5.0, 4.636363636363636)","(18.0, 60.0, 38.0)","(31.0, 90.0, 83.05263157894737)","(6.5, 11.0, 9.623529411764705)","(31.0, 85.0, 80.9)"
15-12-2022 14:34:00.608123,"(10.0, 18.0, 16.333333333333332)","(2.6, 2.74, 2.7353846153846155)","(4.2, 5.0, 4.7272727272727275)","(3.7, 5.0, 4.636363636363636)","(18.0, 60.0, 34.333333333333336)","(31.0, 90.0, 83.05263157894737)","(6.5, 11.0, 9.623529411764705)","(31.0, 85.0, 80.9)"
15-12-2022 14:34:01.854275,"(10.0, 18.0, 16.333333333333332)","(2.5, 2.74, 2.716774193548387)","(4.2, 5.0, 4.7272727272727275)","(3.8, 5.0, 4.636363636363636)","(18.0, 60.0, 38.0)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.623529411764705)","(31.0, 85.0, 80.9)"
15-12-2022 14:34:03.006025,"(10.0, 18.0, 16.666666666666668)","(2.5, 2.74, 2.716774193548387)","(4.2, 5.0, 4.7272727272727275)","(3.8, 5.0, 4.642857142857142)","(18.0, 60.0, 34.333333333333336)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.623529411764705)","(31.0, 85.0, 65.78947368421052)"
15-12-2022 14:34:04.102049,"(10.0, 18.0, 16.333333333333332)","(2.5, 2.74, 2.716774193548387)","(4.2, 5.0, 4.8)","(3.8, 5.0, 4.677419354838709)","(18.0, 60.0, 34.333333333333336)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.623529411764705)","(31.0, 90.0, 65.78947368421052)"
15-12-2022 14:34:05.258381,"(10.0, 18.0, 16.333333333333332)","(2.5, 2.78, 2.9254545454545453)","(4.2, 5.0, 4.722222222222222)","(3.8, 5.0, 4.57)","(18.0, 60.0, 38.0)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.714285714285714)","(31.0, 90.0, 65.78947368421052)"
15-12-2022 14:34:06.465327,"(10.0, 18.0, 16.666666666666668)","(2.5, 2.98, 2.9254545454545453)","(4.2, 5.0, 4.722222222222222)","(3.8, 4.9, 4.6)","(18.0, 60.0, 38.0)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.68)","(31.0, 90.0, 80.9)"
15-12-2022 14:34:07.571222,"(12.0, 18.0, 16.666666666666668)","(2.4, 2.98, 2.963125)","(4.0, 5.0, 4.722222222222222)","(3.8, 4.9, 4.6)","(20.0, 60.0, 34.333333333333336)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.68)","(31.0, 85.0, 80.9)"
15-12-2022 14:34:08.758874,"(12.0, 18.0, 16.333333333333332)","(2.4, 2.98, 2.868)","(4.0, 5.0, 4.722222222222222)","(3.8, 4.9, 4.6)","(20.0, 60.0, 34.333333333333336)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.476923076923077)","(31.0, 85.0, 80.9)"
15-12-2022 14:34:09.997579,"(12.0, 18.0, 16.333333333333332)","(2.4, 2.98, 2.8649999999999998)","(4.0, 5.0, 4.791666666666667)","(3.8, 4.9, 4.6)","(20.0, 60.0, 38.0)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.476923076923077)","(31.0, 85.0, 80.9)"
15-12-2022 14:34:11.308569,"(12.0, 18.0, 16.666666666666668)","(2.4, 2.96, 2.8447999999999998)","(4.0, 5.0, 4.791666666666667)","(3.8, 4.9, 4.6)","(20.0, 60.0, 38.0)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.476923076923077)","(31.0, 85.0, 80.9)"
15-12-2022 14:34:12.509825,"(12.0, 18.0, 16.666666666666668)","(2.4, 2.96, 2.8447999999999998)","(4.0, 5.0, 4.791666666666667)","(3.8, 4.9, 4.6)","(20.0, 60.0, 34.333333333333336)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.476923076923077)","(31.0, 85.0, 80.9)"
15-12-2022 14:34:13.589536,"(12.0, 18.0, 16.333333333333332)","(2.4, 2.96, 2.8446153846153845)","(4.0, 5.0, 4.791666666666667)","(3.8, 4.9, 4.63)","(20.0, 60.0, 34.333333333333336)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.476923076923077)","(31.0, 85.0, 80.9)"
15-12-2022 14:34:14.657512,"(12.0, 18.0, 16.333333333333332)","(2.4, 2.96, 2.8446153846153845)","(4.0, 5.0, 4.791666666666667)","(3.8, 4.8, 4.466666666666667)","(20.0, 60.0, 38.0)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.476923076923077)","(31.0, 85.0, 80.9)"
15-12-2022 14:34:15.826994,"(12.0, 18.0, 16.666666666666668)","(2.4, 2.96, 2.8446153846153845)","(4.0, 5.0, 4.791666666666667)","(3.8, 4.8, 4.466666666666667)","(20.0, 60.0, 38.0)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.476923076923077)","(31.0, 85.0, 71.33333333333333)"
15-12-2022 14:34:16.917514,"(12.0, 18.0, 16.666666666666668)","(2.4, 2.96, 2.86625)","(4.0, 5.0, 4.791666666666667)","(3.8, 4.7, 4.533333333333333)","(20.0, 60.0, 38.0)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.476923076923077)","(31.0, 85.0, 71.33333333333333)"
15-12-2022 14:34:18.104249,"(12.0, 18.0, 16.333333333333332)","(2.4, 2.96, 2.885)","(4.0, 5.0, 4.791666666666667)","(3.8, 4.7, 4.447368421052632)","(20.0, 60.0, 38.0)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.476923076923077)","(31.0, 85.0, 79.875)"
15-12-2022 14:34:19.274930,"(12.0, 18.0, 16.666666666666668)","(2.4, 2.96, 2.8676923076923075)","(4.0, 5.0, 4.791666666666667)","(3.8, 4.7, 4.447368421052632)","(20.0, 60.0, 38.0)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.476923076923077)","(31.0, 85.0, 51.666666666666664)"
15-12-2022 14:34:20.533606,"(12.0, 18.0, 16.666666666666668)","(2.45, 2.96, 2.869090909090909)","(4.0, 5.0, 4.791666666666667)","(3.8, 4.7, 4.642857142857143)","(20.0, 60.0, 35.5)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.476923076923077)","(31.0, 90.0, 62.94117647058823)"
15-12-2022 14:34:21.709090,"(12.0, 18.0, 16.333333333333332)","(2.45, 2.96, 2.869090909090909)","(4.0, 5.0, 4.791666666666667)","(3.8, 4.7, 4.626666666666667)","(20.0, 60.0, 40.4)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.476923076923077)","(31.0, 90.0, 62.94117647058823)"
15-12-2022 14:34:22.904806,"(12.0, 18.0, 16.666666666666668)","(2.45, 2.96, 2.91)","(4.0, 5.0, 4.791666666666667)","(3.8, 4.7, 4.626666666666667)","(20.0, 60.0, 40.4)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.476923076923077)","(31.0, 90.0, 51.666666666666664)"
15-12-2022 14:34:24.132767,"(12.0, 18.0, 16.666666666666668)","(2.45, 2.96, 2.92)","(4.0, 5.0, 4.791666666666667)","(3.8, 4.7, 4.642857142857143)","(20.0, 60.0, 35.5)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.476923076923077)","(31.0, 90.0, 51.666666666666664)"
15-12-2022 14:34:25.358566,"(12.0, 18.0, 16.333333333333332)","(2.45, 2.96, 2.9433333333333334)","(4.0, 5.0, 4.791666666666667)","(3.8, 4.7, 4.642857142857143)","(20.0, 60.0, 35.5)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.476923076923077)","(31.0, 90.0, 62.94117647058823)"
15-12-2022 14:34:26.644636,"(12.0, 18.0, 16.333333333333332)","(2.45, 2.96, 2.939375)","(4.0, 5.0, 4.791666666666667)","(3.7, 4.7, 4.6)","(20.0, 60.0, 40.4)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.411764705882351)","(31.0, 90.0, 62.94117647058823)"
15-12-2022 14:34:27.865078,"(12.0, 18.0, 16.666666666666668)","(2.45, 2.98, 2.918823529411765)","(4.0, 5.0, 4.791666666666667)","(3.7, 4.7, 4.6)","(20.0, 60.0, 40.4)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.411764705882351)","(31.0, 90.0, 51.666666666666664)"
15-12-2022 14:34:28.983981,"(12.0, 18.0, 16.666666666666668)","(2.45, 2.94, 2.8935)","(4.0, 5.0, 4.791666666666667)","(3.7, 4.7, 4.61578947368421)","(20.0, 60.0, 35.5)","(31.0, 90.0, 87.41176470588235)","(6.5, 11.0, 9.411764705882351)","(31.0, 90.0, 51.666666666666664)"
15-12-2022 14:34:30.152662,"(12.0, 18.0, 16.333333333333332)","(2.45, 2.92, 2.9106666666666667)","(4.0, 5.0, 4.881395348837209)","(3.7, 4.8, 4.676470588235294)","(20.0, 60.0, 52.83333333333333)","(31.0, 90.0, 84.0)","(6.5, 11.0, 9.356521739130434)","(31.0, 90.0, 68.91666666666667)"
15-12-2022 14:34:31.300749,"(12.0, 17.0, 16.727272727272727)","(2.45, 2.92, 2.8945454545454545)","(4.0, 5.0, 4.96)","(3.7, 4.7, 4.723809523809524)","(20.0, 55.0, 52.83333333333333)","(31.0, 90.0, 85.05882352941177)","(6.5, 11.0, 9.399999999999999)","(31.0, 90.0, 68.91666666666667)"
15-12-2022 14:34:32.388446,"(12.0, 17.0, 16.7)","(2.45, 2.86, 2.8563636363636364)","(4.0, 5.0, 4.925)","(3.7, 4.8, 4.5375)","(20.0, 55.0, 52.83333333333333)","(31.0, 90.0, 85.78947368421052)","(6.5, 11.0, 10.066666666666666)","(31.0, 90.0, 82.07142857142857)"
15-12-2022 14:34:33.553717,"(12.0, 17.0, 16.727272727272727)","(2.45, 2.98, 2.9794858611825195)","(4.0, 5.0, 4.94)","(3.7, 4.8, 4.606666666666667)","(20.0, 55.0, 52.83333333333333)","(31.0, 90.0, 85.78947368421052)","(6.5, 10.5, 9.368421052631579)","(31.0, 85.0, 68.91666666666667)"
15-12-2022 14:34:34.707694,"(12.0, 17.0, 16.166666666666668)","(2.45, 3.05, 3.0025)","(4.0, 5.0, 4.891666666666667)","(3.7, 4.7, 4.4972972972972975)","(20.0, 55.0, 52.83333333333333)","(31.0, 90.0, 85.78947368421052)","(6.5, 11.0, 9.2)","(31.0, 90.0, 68.91666666666667)"
15-12-2022 14:34:36.026709,"(12.0, 16.5, 15.73076923076923)","(2.45, 3.1, 2.997894736842105)","(4.0, 4.9, 4.795454545454545)","(3.7, 4.5, 4.589473684210526)","(20.0, 55.0, 50.4)","(31.0, 90.0, 87.24137931034483)","(6.5, 9.6, 9.145454545454545)","(31.0, 90.0, 68.91666666666667)"
15-12-2022 14:34:37.274544,"(12.0, 16.5, 15.73076923076923)","(2.45, 3.0, 2.997894736842105)","(4.0, 4.8, 4.795454545454545)","(3.7, 4.6, 4.626315789473685)","(20.0, 55.0, 52.7)","(31.0, 90.0, 86.3157894736842)","(6.5, 9.2, 9.24)","(31.0, 90.0, 68.91666666666667)"
15-12-2022 14:34:38.464300,"(12.0, 16.5, 15.973684210526315)","(2.45, 3.1, 3.0375)","(4.0, 4.8, 4.795454545454545)","(3.7, 4.7, 4.67)","(20.0, 55.0, 42.0)","(31.0, 90.0, 86.3157894736842)","(6.5, 9.4, 8.345454545454546)","(31.0, 90.0, 66.28571428571428)"
15-12-2022 14:34:39.635939,"(12.0, 16.0, 15.625)","(2.45, 3.05, 3.01875)","(4.0, 4.8, 4.79047619047619)","(3.7, 4.7, 4.67)","(21.0, 46.0, 42.0)","(31.0, 90.0, 86.3157894736842)","(6.5, 9.0, 8.511111111111111)","(31.0, 80.0, 66.28571428571428)"
15-12-2022 14:34:40.824493,"(12.0, 16.0, 15.833333333333334)","(2.45, 3.15, 3.0625)","(4.0, 4.8, 4.786666666666666)","(3.7, 4.7, 4.67)","(21.0, 46.0, 42.0)","(31.0, 90.0, 86.3157894736842)","(6.5, 8.6, 8.383333333333333)","(31.0, 80.0, 66.28571428571428)"
15-12-2022 14:34:41.909084,"(12.0, 16.0, 15.625)","(2.45, 3.15, 3.0775862068965516)","(4.0, 4.8, 4.786666666666666)","(3.7, 4.7, 4.67)","(21.0, 46.0, 42.0)","(31.0, 90.0, 86.3157894736842)","(6.5, 8.8, 8.383333333333333)","(31.0, 80.0, 66.28571428571428)"
15-12-2022 14:34:42.996734,"(12.0, 16.0, 15.538461538461538)","(2.45, 3.1, 3.067391304347826)","(4.0, 4.8, 4.786666666666666)","(3.7, 4.7, 4.67)","(20.0, 46.0, 42.0)","(31.0, 90.0, 87.08333333333333)","(6.5, 8.8, 8.273684210526316)","(31.0, 80.0, 66.28571428571428)"
15-12-2022 14:34:44.096989,"(12.0, 16.0, 15.538461538461538)","(2.45, 3.1, 3.0887640449438205)","(4.0, 4.8, 4.786666666666666)","(3.7, 4.7, 4.6684210526315795)","(20.0, 46.0, 42.0)","(31.0, 90.0, 86.84210526315789)","(6.5, 8.8, 8.273684210526316)","(31.0, 80.0, 66.28571428571428)"
15-12-2022 14:34:45.339234,"(12.0, 16.0, 15.583333333333334)","(2.45, 3.1, 3.057894736842105)","(4.0, 4.9, 4.807692307692308)","(3.7, 4.7, 4.639130434782609)","(20.0, 44.0, 42.666666666666664)","(31.0, 90.0, 86.84210526315789)","(6.5, 8.8, 8.072727272727272)","(31.0, 80.0, 67.29411764705883)"
15-12-2022 14:34:46.578799,"(12.0, 16.0, 15.583333333333334)","(2.45, 3.1, 3.057894736842105)","(4.0, 4.9, 4.728571428571429)","(3.7, 4.8, 4.7375)","(20.0, 44.0, 41.0)","(41.0, 90.0, 82.85714285714286)","(6.5, 8.8, 8.466666666666667)","(31.0, 80.0, 67.29411764705883)"
15-12-2022 14:34:47.818919,"(12.0, 16.0, 15.558823529411764)","(2.45, 3.15, 3.136686390532544)","(4.0, 4.9, 4.814285714285715)","(3.7, 4.8, 4.705263157894737)","(20.0, 44.0, 43.333333333333336)","(41.0, 90.0, 87.91666666666667)","(6.5, 8.8, 8.466666666666667)","(31.0, 80.0, 67.29411764705883)"
15-12-2022 14:34:49.087385,"(11.0, 16.0, 15.4)","(2.45, 3.15, 3.1344827586206896)","(4.0, 4.9, 4.814285714285715)","(3.7, 4.8, 4.705263157894737)","(20.0, 44.0, 40.666666666666664)","(41.0, 90.0, 88.52941176470588)","(6.5, 8.8, 8.371428571428572)","(31.0, 80.0, 67.29411764705883)"
15-12-2022 14:34:50.254145,"(11.0, 16.0, 15.4)","(2.45, 3.15, 3.1344827586206896)","(4.0, 4.9, 4.814285714285715)","(3.7, 4.8, 4.705263157894737)","(20.0, 46.0, 39.63636363636363)","(41.0, 90.0, 88.86363636363637)","(6.5, 8.8, 8.341176470588234)","(31.0, 80.0, 67.29411764705883)"
15-12-2022 14:34:51.440206,"(11.0, 16.0, 15.4)","(2.45, 3.1, 3.0764705882352943)","(4.0, 4.9, 4.773684210526316)","(3.7, 4.8, 4.682222222222222)","(20.0, 44.0, 39.2)","(41.0, 90.0, 88.52941176470588)","(6.5, 8.8, 8.466666666666667)","(31.0, 80.0, 67.29411764705883)"
15-12-2022 14:34:52.628052,"(11.0, 16.0, 15.4)","(2.45, 3.1, 3.0617647058823527)","(4.0, 4.9, 4.773684210526316)","(3.7, 4.7, 4.678260869565218)","(20.0, 44.0, 41.0)","(41.0, 90.0, 88.52941176470588)","(6.5, 8.8, 8.3)","(31.0, 80.0, 67.29411764705883)"
15-12-2022 14:34:53.809363,"(11.0, 16.0, 15.558823529411764)","(2.45, 3.1, 3.0564516129032255)","(4.0, 4.9, 4.773684210526316)","(3.7, 4.7, 4.688888888888889)","(20.0, 44.0, 41.0)","(41.0, 90.0, 88.52941176470588)","(6.5, 8.8, 8.299999999999999)","(31.0, 80.0, 67.29411764705883)"
15-12-2022 14:34:54.906736,"(11.0, 16.0, 15.545454545454545)","(2.45, 3.1, 3.0564516129032255)","(4.0, 4.9, 4.773684210526316)","(3.7, 4.7, 4.688888888888889)","(20.0, 44.0, 39.63636363636363)","(41.0, 90.0, 87.85714285714286)","(6.5, 8.8, 8.266666666666666)","(31.0, 80.0, 67.29411764705883)"
15-12-2022 14:34:55.987736,"(11.0, 16.0, 15.714285714285714)","(2.45, 3.1, 3.0833333333333335)","(4.0, 4.9, 4.773684210526316)","(3.7, 4.8, 4.773333333333333)","(20.0, 44.0, 39.2)","(41.0, 95.0, 92.05882352941177)","(6.5, 8.4, 8.444444444444445)","(31.0, 80.0, 67.29411764705883)"
15-12-2022 14:34:57.129076,"(11.0, 15.5, 15.368421052631579)","(2.45, 3.15, 3.194)","(4.0, 4.9, 4.6684210526315795)","(3.7, 4.8, 4.773333333333333)","(20.0, 44.0, 41.0)","(41.0, 95.0, 92.36842105263159)","(6.5, 8.8, 8.5)","(31.0, 80.0, 67.29411764705883)"
15-12-2022 14:34:58.322248,"(11.0, 15.5, 15.368421052631579)","(2.45, 3.2, 3.193298969072165)","(4.0, 4.7, 4.572727272727273)","(3.7, 4.8, 4.7368421052631575)","(21.0, 44.0, 39.5)","(41.0, 95.0, 92.36842105263159)","(6.5, 8.8, 8.31304347826087)","(31.0, 80.0, 67.29411764705883)"
15-12-2022 14:34:59.456112,"(11.0, 15.5, 15.368421052631579)","(2.45, 3.15, 3.1450757575757575)","(4.0, 4.7, 4.572727272727273)","(3.7, 4.8, 4.7368421052631575)","(21.0, 42.0, 39.5)","(41.0, 95.0, 87.89473684210526)","(6.5, 8.6, 8.31304347826087)","(31.0, 80.0, 67.29411764705883)"
15-12-2022 14:35:00.601104,"(11.0, 15.5, 15.368421052631579)","(2.45, 3.2, 3.1888059701492537)","(4.0, 4.7, 4.633333333333334)","(3.7, 4.8, 4.7368421052631575)","(21.0, 42.0, 38.4)","(41.0, 90.0, 85.71428571428572)","(6.5, 8.6, 8.31304347826087)","(31.0, 80.0, 67.29411764705883)"
15-12-2022 14:35:01.801963,"(11.0, 15.5, 15.307692307692308)","(2.45, 3.2, 3.189130434782609)","(4.0, 4.7, 4.633333333333334)","(3.7, 4.8, 4.6909090909090905)","(21.0, 40.0, 38.4)","(41.0, 90.0, 85.71428571428572)","(6.5, 8.6, 8.31304347826087)","(31.0, 80.0, 67.29411764705883)"
15-12-2022 14:35:02.964936,"(11.0, 15.5, 15.307692307692308)","(2.45, 3.2, 3.189051094890511)","(4.0, 4.7, 4.6647058823529415)","(3.7, 4.7, 4.685365853658537)","(21.0, 40.0, 38.4)","(41.0, 90.0, 85.71428571428572)","(6.5, 8.6, 8.2)","(31.0, 80.0, 67.29411764705883)"
15-12-2022 14:35:04.107237,"(11.0, 15.5, 15.142857142857142)","(2.45, 3.2, 3.189051094890511)","(4.0, 4.7, 4.6647058823529415)","(3.7, 4.7, 4.676744186046512)","(21.0, 40.0, 38.666666666666664)","(41.0, 90.0, 85.71428571428572)","(6.5, 8.4, 8.08)","(31.0, 80.0, 67.29411764705883)"
15-12-2022 14:35:05.163859,"(11.0, 15.5, 15.1875)","(2.45, 3.2, 3.1897058823529414)","(4.0, 4.7, 4.6647058823529415)","(3.7, 4.7, 4.676744186046512)","(21.0, 40.0, 38.666666666666664)","(41.0, 90.0, 85.71428571428572)","(6.5, 8.4, 8.08)","(31.0, 80.0, 67.29411764705883)"
15-12-2022 14:35:06.307619,"(11.0, 21.0, 19.909090909090907)","(2.45, 3.2, 3.1884057971014492)","(4.0, 4.7, 4.6684210526315795)","(3.7, 4.8, 4.7749999999999995)","(21.0, 40.0, 39.2)","(41.0, 90.0, 85.71428571428572)","(6.5, 8.4, 7.917647058823529)","(31.0, 80.0, 67.29411764705883)"
15-12-2022 14:35:07.589098,"(11.0, 20.0, 16.307692307692307)","(2.45, 3.2, 3.1859154929577467)","(3.9, 4.7, 4.6684210526315795)","(3.7, 4.7, 4.693333333333333)","(21.0, 40.0, 39.27272727272727)","(41.0, 90.0, 85.71428571428572)","(6.5, 8.2, 8.127272727272727)","(31.0, 80.0, 67.29411764705883)"
15-12-2022 14:35:08.835512,"(11.0, 18.0, 17.588235294117645)","(2.45, 3.2, 3.1859154929577467)","(3.9, 4.7, 4.6684210526315795)","(3.7, 4.7, 4.693333333333333)","(21.0, 40.0, 39.5)","(41.0, 90.0, 85.71428571428572)","(6.5, 8.2, 8.12)","(31.0, 80.0, 67.29411764705883)"
15-12-2022 14:35:10.116387,"(11.0, 18.0, 16.8)","(2.45, 3.2, 3.1148148148148147)","(3.9, 4.7, 4.6684210526315795)","(3.7, 4.7, 4.693333333333333)","(21.0, 40.0, 39.46666666666667)","(41.0, 90.0, 85.71428571428572)","(6.5, 8.2, 7.857142857142857)","(31.0, 80.0, 67.29411764705883)"
15-12-2022 14:35:11.273490,"(11.0, 18.0, 16.8)","(2.5, 3.2, 3.1148148148148147)","(3.9, 4.7, 4.6684210526315795)","(3.7, 4.7, 4.65)","(21.0, 40.0, 39.46666666666667)","(41.0, 90.0, 85.71428571428572)","(6.5, 8.2, 7.96)","(31.0, 80.0, 71.5)"
