,Big Time Gift,Big Time May,Denuto,Sweet Mix,Big Time Dora,Kina Magic,Ariana Sunset
11-01-2023 12:55:57.284299,"(11.0, 26.0, 21.200000000000003)","(8.0, 24.0, 22.299999999999997)","(3.9, 9.4, 5.237500000000001)","(8.5, 17.5, 15.025)","(1.65, 2.06, 1.84)","(21.0, 42.0, 27.363636363636363)","(31.0, 290.0, 102.85714285714286)"
11-01-2023 12:55:58.452646,"(11.0, 26.0, 21.200000000000003)","(8.0, 24.0, 22.299999999999997)","(3.9, 9.4, 5.237500000000001)","(8.5, 17.5, 15.025)","(1.65, 2.06, 1.84)","(21.0, 42.0, 27.363636363636363)","(31.0, 290.0, 102.85714285714286)"
11-01-2023 12:55:59.635299,"(11.0, 26.0, 21.200000000000003)","(8.0, 24.0, 22.299999999999997)","(3.9, 9.4, 5.237500000000001)","(8.5, 17.5, 16.10909090909091)","(1.65, 2.06, 1.84)","(21.0, 42.0, 27.363636363636363)","(31.0, 290.0, 102.85714285714286)"
11-01-2023 12:56:00.759749,"(11.0, 26.0, 21.200000000000003)","(8.0, 24.0, 22.299999999999997)","(3.9, 9.4, 5.237500000000001)","(8.5, 18.0, 16.10909090909091)","(1.65, 2.06, 1.84)","(21.0, 42.0, 27.363636363636363)","(31.0, 290.0, 102.85714285714286)"
11-01-2023 12:56:01.864495,"(11.0, 26.0, 21.200000000000003)","(8.0, 24.0, 22.299999999999997)","(3.9, 9.4, 5.237500000000001)","(8.5, 18.0, 16.10909090909091)","(1.65, 2.06, 1.84)","(21.0, 42.0, 27.363636363636363)","(31.0, 290.0, 102.85714285714286)"
11-01-2023 12:56:02.940835,"(11.0, 26.0, 21.200000000000003)","(8.0, 24.0, 22.299999999999997)","(3.9, 9.4, 5.237500000000001)","(8.5, 18.0, 16.514285714285712)","(1.65, 2.06, 1.6933333333333334)","(21.0, 42.0, 27.363636363636363)","(31.0, 290.0, 102.85714285714286)"
11-01-2023 12:56:04.009705,"(11.0, 26.0, 21.200000000000003)","(8.0, 24.0, 22.299999999999997)","(3.9, 9.4, 7.566666666666666)","(8.5, 18.0, 16.514285714285712)","(1.65, 2.06, 1.6933333333333334)","(21.0, 42.0, 27.363636363636363)","(31.0, 290.0, 102.85714285714286)"
11-01-2023 12:56:05.004632,"(11.0, 26.0, 21.200000000000003)","(8.0, 24.0, 22.299999999999997)","(3.9, 9.4, 7.566666666666666)","(8.5, 18.0, 16.514285714285712)","(1.65, 2.06, 1.6933333333333334)","(21.0, 42.0, 27.363636363636363)","(31.0, 290.0, 102.85714285714286)"
11-01-2023 12:56:06.142817,"(11.0, 26.0, 21.200000000000003)","(8.0, 24.0, 22.299999999999997)","(3.9, 9.4, 7.566666666666666)","(8.5, 18.0, 16.085714285714285)","(1.65, 2.06, 1.6933333333333334)","(21.0, 42.0, 27.363636363636363)","(31.0, 290.0, 102.85714285714286)"
11-01-2023 12:56:07.370291,"(11.0, 25.0, 21.666666666666668)","(8.0, 24.0, 22.299999999999997)","(3.9, 9.4, 7.566666666666666)","(8.5, 17.5, 15.52)","(1.65, 2.06, 1.6933333333333334)","(21.0, 42.0, 27.363636363636363)","(31.0, 290.0, 102.85714285714286)"
11-01-2023 12:56:08.567178,"(11.0, 25.0, 21.666666666666668)","(8.0, 24.0, 22.299999999999997)","(3.9, 9.4, 7.566666666666666)","(8.5, 17.5, 15.52)","(1.65, 2.06, 1.6933333333333334)","(21.0, 42.0, 27.363636363636363)","(31.0, 290.0, 102.85714285714286)"
11-01-2023 12:56:09.665237,"(11.0, 25.0, 21.666666666666668)","(8.0, 24.0, 22.299999999999997)","(3.9, 9.4, 7.566666666666666)","(8.5, 17.5, 15.52)","(1.65, 2.06, 1.6933333333333334)","(21.0, 42.0, 27.363636363636363)","(31.0, 290.0, 102.85714285714286)"
11-01-2023 12:56:10.827132,"(11.0, 25.0, 21.666666666666668)","(8.0, 24.0, 22.299999999999997)","(3.9, 9.4, 7.566666666666666)","(8.5, 17.5, 15.52)","(1.65, 2.06, 1.6933333333333334)","(21.0, 42.0, 27.363636363636363)","(31.0, 290.0, 102.85714285714286)"
11-01-2023 12:56:12.079989,"(11.0, 25.0, 21.666666666666668)","(8.0, 24.0, 22.299999999999997)","(3.9, 9.4, 7.566666666666666)","(8.5, 17.5, 15.968421052631577)","(1.65, 2.06, 1.6933333333333334)","(21.0, 42.0, 23.72222222222222)","(31.0, 290.0, 102.85714285714286)"
11-01-2023 12:56:13.335746,"(11.0, 25.0, 21.666666666666668)","(8.0, 24.0, 22.299999999999997)","(3.9, 9.4, 7.566666666666666)","(8.5, 17.5, 14.90909090909091)","(1.65, 2.06, 1.6933333333333334)","(21.0, 42.0, 23.72222222222222)","(31.0, 290.0, 102.85714285714286)"
11-01-2023 12:56:14.615542,"(11.0, 25.0, 21.666666666666668)","(8.0, 24.0, 22.299999999999997)","(3.9, 9.4, 7.566666666666666)","(8.5, 17.5, 14.90909090909091)","(1.65, 2.06, 1.6933333333333334)","(21.0, 42.0, 25.55)","(31.0, 290.0, 102.85714285714286)"
11-01-2023 12:56:15.867249,"(11.0, 25.0, 21.666666666666668)","(8.0, 24.0, 22.299999999999997)","(3.9, 9.4, 5.237500000000001)","(8.5, 17.5, 14.0125)","(1.65, 2.06, 1.84)","(21.0, 42.0, 30.25)","(31.0, 290.0, 181.8181818181818)"
11-01-2023 12:56:17.112791,"(11.0, 25.0, 21.666666666666668)","(8.0, 24.0, 22.299999999999997)","(3.9, 9.4, 5.237500000000001)","(8.5, 17.5, 10.675)","(1.65, 2.06, 1.84)","(21.0, 42.0, 30.25)","(31.0, 310.0, 181.8181818181818)"
11-01-2023 12:56:18.924472,"(11.0, 25.0, 21.666666666666668)","(8.0, 24.0, 21.25)","(3.9, 9.4, 5.237500000000001)","(8.5, 17.5, 10.675)","(1.65, 2.06, 1.653846153846154)","(21.0, 42.0, 30.25)","(31.0, 310.0, 181.8181818181818)"
11-01-2023 12:56:20.403494,"(11.0, 25.0, 21.666666666666668)","(8.0, 26.0, 21.25)","(3.9, 9.4, 5.237500000000001)","(8.5, 17.5, 10.675)","(1.65, 2.06, 1.6514285714285715)","(21.0, 42.0, 30.25)","(31.0, 310.0, 181.8181818181818)"
11-01-2023 12:56:21.897349,"(11.0, 25.0, 21.666666666666668)","(8.0, 26.0, 21.25)","(3.9, 9.4, 5.237500000000001)","(8.5, 17.5, 10.675)","(1.65, 2.06, 1.6514285714285715)","(21.0, 42.0, 30.25)","(31.0, 310.0, 181.8181818181818)"
11-01-2023 12:56:23.371673,"(11.0, 25.0, 21.666666666666668)","(8.0, 26.0, 21.25)","(3.9, 9.4, 5.237500000000001)","(8.5, 17.5, 10.675)","(1.65, 2.06, 1.6514285714285715)","(21.0, 42.0, 30.25)","(31.0, 310.0, 181.8181818181818)"
11-01-2023 12:56:24.713279,"(11.0, 25.0, 21.666666666666668)","(8.0, 26.0, 21.25)","(3.9, 9.4, 5.237500000000001)","(8.5, 17.5, 10.675)","(1.65, 2.06, 1.6514285714285715)","(21.0, 42.0, 30.25)","(31.0, 310.0, 187.27272727272728)"
11-01-2023 12:56:26.197975,"(11.0, 25.0, 21.666666666666668)","(8.0, 26.0, 21.25)","(3.9, 9.4, 5.237500000000001)","(8.5, 17.5, 10.675)","(1.65, 2.06, 1.6514285714285715)","(21.0, 42.0, 30.25)","(31.0, 320.0, 187.27272727272728)"
11-01-2023 12:56:27.644002,"(11.0, 25.0, 21.666666666666668)","(8.0, 26.0, 21.25)","(3.9, 9.4, 7.021428571428572)","(8.5, 17.5, 10.675)","(1.65, 2.06, 1.6514285714285715)","(21.0, 42.0, 30.25)","(31.0, 320.0, 187.27272727272728)"
11-01-2023 12:56:28.934736,"(11.0, 25.0, 21.666666666666668)","(8.0, 26.0, 21.25)","(3.9, 9.4, 7.021428571428572)","(8.5, 17.5, 10.55)","(1.65, 2.06, 1.6514285714285715)","(21.0, 42.0, 30.25)","(31.0, 320.0, 187.27272727272728)"
11-01-2023 12:56:30.255625,"(11.0, 25.0, 21.666666666666668)","(8.0, 26.0, 21.25)","(3.9, 9.4, 7.021428571428572)","(8.5, 17.0, 10.55)","(1.65, 2.06, 1.6514285714285715)","(21.0, 42.0, 30.25)","(31.0, 320.0, 187.27272727272728)"
11-01-2023 12:56:31.597947,"(11.0, 25.0, 21.666666666666668)","(8.0, 26.0, 21.25)","(3.9, 9.4, 7.021428571428572)","(8.5, 17.0, 10.55)","(1.65, 2.06, 1.6514285714285715)","(21.0, 42.0, 30.25)","(31.0, 320.0, 187.27272727272728)"
11-01-2023 12:56:32.829778,"(11.0, 25.0, 21.666666666666668)","(8.0, 26.0, 21.25)","(3.9, 9.4, 7.021428571428572)","(8.5, 17.0, 10.55)","(1.65, 2.06, 1.6514285714285715)","(21.0, 42.0, 30.25)","(31.0, 320.0, 187.27272727272728)"
11-01-2023 12:56:34.036966,"(11.0, 25.0, 21.666666666666668)","(8.0, 26.0, 21.25)","(3.9, 9.4, 7.021428571428572)","(8.5, 17.0, 10.55)","(1.65, 2.06, 1.6514285714285715)","(21.0, 42.0, 30.25)","(31.0, 320.0, 187.27272727272728)"
11-01-2023 12:56:35.214158,"(11.0, 25.0, 21.666666666666668)","(8.0, 26.0, 21.25)","(3.9, 9.4, 7.021428571428572)","(8.5, 17.0, 10.55)","(1.65, 2.06, 1.6514285714285715)","(21.0, 42.0, 30.25)","(31.0, 320.0, 193.1818181818182)"
11-01-2023 12:56:36.496246,"(11.0, 25.0, 21.666666666666668)","(8.0, 26.0, 22.545454545454547)","(3.9, 9.4, 7.021428571428572)","(8.5, 17.0, 10.55)","(1.65, 2.06, 1.6514285714285715)","(21.0, 42.0, 25.55)","(31.0, 330.0, 193.1818181818182)"
11-01-2023 12:56:37.799103,"(11.0, 25.0, 21.666666666666668)","(8.0, 26.0, 22.545454545454547)","(3.9, 9.4, 7.021428571428572)","(8.5, 17.0, 10.55)","(1.65, 2.06, 1.6514285714285715)","(21.0, 42.0, 25.55)","(31.0, 330.0, 193.1818181818182)"
11-01-2023 12:56:39.041393,"(11.0, 25.0, 21.666666666666668)","(8.0, 26.0, 22.545454545454547)","(3.9, 9.4, 7.021428571428572)","(8.5, 17.0, 10.55)","(1.65, 2.06, 1.6514285714285715)","(21.0, 42.0, 30.25)","(31.0, 330.0, 193.1818181818182)"
11-01-2023 12:56:40.289032,"(11.0, 25.0, 21.666666666666668)","(8.0, 26.0, 22.545454545454547)","(3.9, 9.4, 7.021428571428572)","(8.5, 17.0, 10.55)","(1.65, 2.06, 1.6514285714285715)","(21.0, 42.0, 33.3421052631579)","(31.0, 330.0, 193.1818181818182)"
11-01-2023 12:56:41.519764,"(11.0, 25.0, 21.666666666666668)","(8.0, 26.0, 22.545454545454547)","(3.9, 9.4, 7.021428571428572)","(8.5, 17.0, 10.55)","(1.65, 2.06, 1.6314285714285715)","(21.0, 42.0, 33.3421052631579)","(31.0, 330.0, 193.1818181818182)"
11-01-2023 12:56:42.880810,"(11.0, 25.0, 21.666666666666668)","(8.0, 26.0, 22.545454545454547)","(3.9, 9.4, 7.021428571428572)","(8.5, 17.0, 10.55)","(1.65, 2.02, 1.81)","(21.0, 42.0, 33.3421052631579)","(31.0, 330.0, 193.1818181818182)"
11-01-2023 12:56:44.017012,"(11.0, 25.0, 21.666666666666668)","(8.0, 26.0, 22.545454545454547)","(3.9, 9.4, 7.021428571428572)","(8.5, 17.0, 10.55)","(1.65, 2.0, 1.81)","(21.0, 42.0, 33.3421052631579)","(31.0, 330.0, 193.1818181818182)"
11-01-2023 12:56:45.211353,"(11.0, 25.0, 21.666666666666668)","(8.0, 26.0, 22.545454545454547)","(3.9, 9.4, 7.021428571428572)","(8.5, 17.0, 10.55)","(1.65, 2.0, 1.81)","(21.0, 42.0, 33.3421052631579)","(31.0, 330.0, 193.1818181818182)"
11-01-2023 12:56:46.331845,"(11.0, 25.0, 21.666666666666668)","(8.0, 26.0, 22.545454545454547)","(3.9, 9.4, 7.021428571428572)","(8.5, 17.0, 10.55)","(1.65, 2.0, 1.6492307692307693)","(21.0, 42.0, 33.3421052631579)","(31.0, 330.0, 193.1818181818182)"
11-01-2023 12:56:47.555194,"(11.0, 25.0, 21.666666666666668)","(8.0, 26.0, 22.545454545454547)","(3.9, 9.4, 7.021428571428572)","(8.5, 17.0, 10.55)","(1.65, 2.0, 1.6492307692307693)","(21.0, 42.0, 33.3421052631579)","(31.0, 330.0, 193.1818181818182)"
11-01-2023 12:56:48.711160,"(11.0, 25.0, 21.666666666666668)","(8.0, 26.0, 22.545454545454547)","(3.9, 9.4, 7.021428571428572)","(8.5, 17.0, 10.55)","(1.65, 2.0, 1.6492307692307693)","(21.0, 42.0, 33.3421052631579)","(31.0, 330.0, 193.1818181818182)"
11-01-2023 12:56:50.039740,"(11.0, 25.0, 21.666666666666668)","(8.0, 25.0, 23.2)","(3.9, 9.4, 7.021428571428572)","(8.5, 17.0, 10.55)","(1.65, 2.0, 1.6492307692307693)","(21.0, 42.0, 33.3421052631579)","(31.0, 330.0, 193.1818181818182)"
11-01-2023 12:56:51.363841,"(11.0, 25.0, 21.666666666666668)","(8.0, 25.0, 23.2)","(3.9, 9.4, 7.021428571428572)","(8.5, 17.0, 10.55)","(1.65, 2.0, 1.6492307692307693)","(21.0, 42.0, 33.3421052631579)","(31.0, 330.0, 193.1818181818182)"
11-01-2023 12:56:52.657550,"(11.0, 25.0, 21.666666666666668)","(8.0, 25.0, 23.2)","(3.9, 9.4, 7.021428571428572)","(8.5, 17.0, 10.55)","(1.65, 2.0, 1.7125000000000001)","(21.0, 42.0, 33.3421052631579)","(31.0, 330.0, 193.1818181818182)"
11-01-2023 12:56:53.915522,"(11.0, 25.0, 21.666666666666668)","(8.0, 25.0, 23.2)","(3.9, 9.4, 7.021428571428572)","(8.5, 17.0, 10.55)","(1.65, 1.99, 1.7125000000000001)","(21.0, 42.0, 33.3421052631579)","(31.0, 330.0, 193.1818181818182)"
11-01-2023 12:56:55.198633,"(11.0, 25.0, 21.666666666666668)","(8.0, 25.0, 23.2)","(3.9, 9.4, 7.021428571428572)","(8.5, 17.0, 10.55)","(1.65, 1.99, 1.7125000000000001)","(21.0, 42.0, 33.3421052631579)","(31.0, 330.0, 193.1818181818182)"
11-01-2023 12:56:56.328064,"(11.0, 25.0, 21.666666666666668)","(8.0, 25.0, 23.2)","(3.9, 9.4, 7.021428571428572)","(8.5, 17.0, 10.55)","(1.65, 1.99, 1.7125000000000001)","(21.0, 42.0, 33.3421052631579)","(31.0, 330.0, 193.1818181818182)"
11-01-2023 12:56:57.495153,"(11.0, 25.0, 21.666666666666668)","(8.0, 25.0, 23.2)","(3.9, 9.4, 7.021428571428572)","(8.5, 17.0, 10.55)","(1.65, 1.99, 1.7125000000000001)","(21.0, 42.0, 33.3421052631579)","(31.0, 330.0, 193.1818181818182)"
11-01-2023 12:56:58.703653,"(11.0, 25.0, 21.666666666666668)","(8.0, 25.0, 23.2)","(3.9, 9.4, 7.021428571428572)","(8.5, 17.0, 10.55)","(1.65, 1.99, 1.7125000000000001)","(21.0, 42.0, 33.3421052631579)","(31.0, 330.0, 193.1818181818182)"
11-01-2023 12:56:59.931554,"(11.0, 25.0, 21.666666666666668)","(8.0, 25.0, 23.2)","(3.9, 9.4, 7.021428571428572)","(8.5, 17.0, 10.55)","(1.65, 1.99, 1.7125000000000001)","(21.0, 42.0, 33.3421052631579)","(31.0, 330.0, 193.1818181818182)"
11-01-2023 12:57:01.096585,"(11.0, 25.0, 21.666666666666668)","(8.0, 25.0, 23.2)","(3.9, 9.4, 7.021428571428572)","(8.5, 17.0, 10.55)","(1.65, 1.99, 1.7125000000000001)","(21.0, 42.0, 33.3421052631579)","(31.0, 330.0, 193.1818181818182)"
11-01-2023 12:57:02.419404,"(11.0, 25.0, 21.666666666666668)","(8.0, 25.0, 15.600000000000001)","(3.9, 9.4, 7.433333333333333)","(8.5, 17.0, 12.7)","(1.65, 1.99, 1.7125000000000001)","(21.0, 42.0, 25.9)","(31.0, 330.0, 170.0)"
11-01-2023 12:57:03.624924,"(11.0, 24.0, 18.4)","(8.0, 24.0, 19.418181818181818)","(3.9, 9.2, 8.278260869565216)","(8.5, 17.0, 12.7)","(1.65, 1.99, 1.7125000000000001)","(21.0, 42.0, 25.9)","(31.0, 310.0, 170.0)"
11-01-2023 12:57:05.079505,"(11.0, 24.0, 18.4)","(8.0, 24.0, 19.418181818181818)","(3.9, 9.2, 6.199999999999999)","(8.5, 17.0, 12.7)","(1.65, 1.99, 1.7125000000000001)","(21.0, 42.0, 24.11111111111111)","(31.0, 310.0, 170.0)"
11-01-2023 12:57:06.463599,"(11.0, 24.0, 22.0)","(8.0, 24.0, 19.418181818181818)","(3.9, 9.2, 6.199999999999999)","(8.5, 17.0, 12.7)","(1.65, 1.99, 1.7125000000000001)","(21.0, 42.0, 21.875)","(31.0, 310.0, 170.0)"
11-01-2023 12:57:07.703283,"(11.0, 24.0, 22.0)","(8.0, 24.0, 22.133333333333333)","(3.9, 9.2, 7.466666666666667)","(8.5, 17.0, 11.527272727272727)","(1.65, 1.99, 1.7125000000000001)","(21.0, 42.0, 21.875)","(31.0, 310.0, 170.0)"
11-01-2023 12:57:08.931510,"(11.0, 23.0, 21.142857142857142)","(8.0, 24.0, 22.133333333333333)","(3.9, 9.2, 7.466666666666667)","(8.5, 17.0, 11.527272727272727)","(1.65, 1.99, 1.7125000000000001)","(21.0, 42.0, 21.875)","(31.0, 310.0, 170.0)"
11-01-2023 12:57:10.122409,"(11.0, 23.0, 18.666666666666664)","(8.0, 24.0, 22.133333333333333)","(3.9, 9.2, 8.31304347826087)","(8.5, 17.0, 11.527272727272727)","(1.65, 1.99, 1.7125000000000001)","(21.0, 42.0, 30.5)","(31.0, 310.0, 170.0)"
11-01-2023 12:57:11.320112,"(11.0, 23.0, 18.666666666666664)","(8.0, 24.0, 22.133333333333333)","(3.9, 9.2, 8.31304347826087)","(8.5, 17.0, 11.527272727272727)","(1.65, 1.99, 1.7125000000000001)","(21.0, 42.0, 30.5)","(31.0, 310.0, 170.0)"
11-01-2023 12:57:12.346088,"(11.0, 23.0, 18.666666666666664)","(8.0, 24.0, 22.133333333333333)","(3.9, 9.2, 8.31304347826087)","(8.5, 17.0, 11.527272727272727)","(1.65, 1.99, 1.7125000000000001)","(21.0, 42.0, 30.5)","(31.0, 310.0, 170.0)"
11-01-2023 12:57:13.568787,"(11.0, 23.0, 21.142857142857142)","(8.0, 24.0, 22.133333333333333)","(3.9, 9.2, 8.31304347826087)","(8.5, 17.0, 11.527272727272727)","(1.65, 1.99, 1.7125000000000001)","(21.0, 42.0, 30.5)","(31.0, 310.0, 170.0)"
11-01-2023 12:57:14.857420,"(11.0, 23.0, 21.142857142857142)","(8.0, 24.0, 22.133333333333333)","(3.9, 9.2, 8.31304347826087)","(8.5, 17.0, 11.527272727272727)","(1.65, 1.99, 1.7125000000000001)","(21.0, 42.0, 30.5)","(31.0, 310.0, 170.0)"
11-01-2023 12:57:16.047421,"(11.0, 23.0, 21.142857142857142)","(8.0, 24.0, 22.133333333333333)","(3.9, 9.2, 8.31304347826087)","(8.5, 17.0, 11.527272727272727)","(1.65, 1.99, 1.7125000000000001)","(21.0, 42.0, 30.5)","(31.0, 310.0, 150.0)"
11-01-2023 12:57:17.237253,"(11.0, 23.0, 21.142857142857142)","(8.0, 24.0, 22.133333333333333)","(3.9, 9.2, 7.18235294117647)","(8.5, 17.0, 11.527272727272727)","(1.65, 1.99, 1.7533333333333334)","(21.0, 42.0, 30.5)","(31.0, 300.0, 150.0)"
11-01-2023 12:57:18.367335,"(11.0, 23.0, 21.142857142857142)","(8.0, 24.0, 22.133333333333333)","(3.9, 9.2, 8.017241379310345)","(8.5, 17.0, 11.527272727272727)","(1.65, 2.02, 1.6523076923076925)","(21.0, 42.0, 21.875)","(31.0, 300.0, 150.0)"
11-01-2023 12:57:19.517222,"(11.0, 23.0, 21.142857142857142)","(8.0, 24.0, 22.133333333333333)","(3.9, 9.2, 5.0)","(8.5, 17.0, 11.527272727272727)","(1.65, 2.04, 1.6480000000000001)","(21.0, 42.0, 21.875)","(31.0, 300.0, 150.0)"
11-01-2023 12:57:20.687206,"(11.0, 23.0, 21.142857142857142)","(8.0, 24.0, 22.133333333333333)","(3.9, 9.2, 5.0)","(8.5, 17.0, 11.527272727272727)","(1.65, 2.04, 1.6480000000000001)","(21.0, 42.0, 28.5)","(31.0, 300.0, 150.0)"
11-01-2023 12:57:21.906963,"(11.0, 23.0, 21.142857142857142)","(8.0, 24.0, 22.133333333333333)","(3.9, 9.2, 5.0)","(8.5, 17.0, 11.527272727272727)","(1.65, 2.04, 1.6480000000000001)","(21.0, 38.0, 25.333333333333332)","(31.0, 300.0, 150.0)"
11-01-2023 12:57:23.097153,"(11.0, 23.0, 14.588235294117647)","(8.0, 24.0, 22.133333333333333)","(3.9, 9.2, 5.0)","(8.5, 17.0, 14.73846153846154)","(1.65, 2.04, 1.6314285714285715)","(21.0, 38.0, 25.333333333333332)","(31.0, 300.0, 150.0)"
11-01-2023 12:57:24.210839,"(11.0, 23.0, 12.583333333333334)","(8.0, 24.0, 22.133333333333333)","(3.9, 9.2, 4.836363636363637)","(8.5, 17.0, 11.963636363636363)","(1.65, 2.02, 1.6314285714285715)","(21.0, 38.0, 25.333333333333332)","(31.0, 300.0, 150.0)"
11-01-2023 12:57:25.330669,"(11.0, 23.0, 12.583333333333334)","(7.5, 24.0, 23.115789473684213)","(3.9, 7.4, 6.24)","(8.5, 16.0, 11.446153846153845)","(1.65, 2.02, 1.6335714285714287)","(21.0, 38.0, 25.333333333333332)","(31.0, 300.0, 165.0)"
11-01-2023 12:57:26.533098,"(11.0, 22.0, 17.07142857142857)","(7.5, 24.0, 11.55)","(3.9, 7.4, 6.284615384615385)","(8.5, 16.0, 13.225)","(1.65, 2.0, 1.8050000000000002)","(21.0, 38.0, 25.333333333333332)","(31.0, 300.0, 165.0)"
11-01-2023 12:57:27.953461,"(11.0, 22.0, 15.61111111111111)","(7.5, 24.0, 11.55)","(3.9, 7.4, 6.284615384615385)","(8.5, 16.0, 13.438461538461539)","(1.65, 1.99, 1.81)","(21.0, 38.0, 22.4)","(31.0, 300.0, 165.0)"
11-01-2023 12:57:29.067033,"(11.0, 22.0, 15.61111111111111)","(7.5, 24.0, 11.55)","(3.9, 7.4, 6.284615384615385)","(8.5, 16.0, 10.600000000000001)","(1.65, 2.0, 1.6749999999999998)","(21.0, 36.0, 24.0)","(31.0, 300.0, 76.66666666666666)"
11-01-2023 12:57:30.227140,"(11.0, 22.0, 15.61111111111111)","(7.5, 24.0, 11.55)","(3.9, 7.4, 6.284615384615385)","(8.5, 16.0, 10.600000000000001)","(1.65, 1.99, 1.635)","(21.0, 34.0, 24.0)","(31.0, 300.0, 76.66666666666666)"
11-01-2023 12:57:31.520584,"(11.0, 22.0, 15.61111111111111)","(7.5, 24.0, 11.55)","(3.9, 7.4, 6.284615384615385)","(8.5, 16.0, 11.95)","(1.65, 1.98, 1.795)","(21.0, 34.0, 24.0)","(31.0, 300.0, 76.66666666666666)"
11-01-2023 12:57:32.831132,"(11.0, 22.0, 15.61111111111111)","(7.5, 24.0, 11.55)","(3.9, 7.4, 6.284615384615385)","(8.5, 16.0, 12.4)","(1.65, 1.97, 1.795)","(21.0, 34.0, 27.0)","(31.0, 300.0, 96.5)"
11-01-2023 12:57:34.062662,"(11.0, 22.0, 15.61111111111111)","(7.5, 24.0, 15.700000000000001)","(3.9, 7.4, 5.066666666666666)","(8.5, 16.0, 10.272727272727273)","(1.65, 1.97, 1.73)","(21.0, 34.0, 29.333333333333336)","(31.0, 290.0, 142.57142857142856)"
11-01-2023 12:57:35.351704,"(11.0, 22.0, 16.25)","(7.5, 24.0, 16.885714285714286)","(3.9, 7.4, 6.066666666666666)","(8.5, 16.0, 10.436363636363636)","(1.65, 1.95, 1.7366666666666668)","(21.0, 34.0, 29.333333333333336)","(31.0, 290.0, 161.0)"
11-01-2023 12:57:36.553849,"(11.0, 22.0, 13.854166666666668)","(7.5, 24.0, 16.885714285714286)","(3.9, 7.4, 6.066666666666666)","(8.5, 16.0, 10.436363636363636)","(1.65, 1.97, 1.7366666666666668)","(21.0, 34.0, 29.333333333333336)","(31.0, 290.0, 161.0)"
11-01-2023 12:57:37.705160,"(11.0, 22.0, 16.25)","(7.5, 24.0, 14.16)","(3.9, 7.4, 6.066666666666666)","(8.5, 16.0, 10.436363636363636)","(1.65, 1.97, 1.7366666666666668)","(21.0, 34.0, 29.333333333333336)","(31.0, 290.0, 161.0)"
11-01-2023 12:57:38.887020,"(11.0, 22.0, 15.046511627906977)","(7.5, 24.0, 21.410526315789472)","(3.9, 7.4, 6.066666666666666)","(8.5, 16.0, 10.436363636363636)","(1.65, 1.97, 1.7366666666666668)","(21.0, 34.0, 29.333333333333336)","(31.0, 290.0, 161.0)"
11-01-2023 12:57:40.124902,"(11.0, 22.0, 15.046511627906977)","(7.5, 24.0, 19.527272727272724)","(3.9, 7.4, 6.496774193548387)","(8.5, 16.0, 10.466666666666667)","(1.65, 1.97, 1.6466666666666667)","(21.0, 34.0, 29.333333333333336)","(31.0, 290.0, 161.0)"
11-01-2023 12:57:41.312619,"(11.0, 22.0, 15.046511627906977)","(7.5, 23.0, 16.723076923076924)","(3.9, 7.4, 4.945454545454545)","(8.5, 13.0, 10.942857142857143)","(1.65, 1.86, 1.6466666666666667)","(21.0, 34.0, 29.333333333333336)","(31.0, 290.0, 161.0)"
11-01-2023 12:57:42.320000,"(11.0, 21.0, 19.0)","(7.5, 23.0, 16.2)","(3.9, 7.4, 4.945454545454545)","(8.5, 13.0, 10.942857142857143)","(1.65, 1.86, 1.6466666666666667)","(21.0, 34.0, 29.333333333333336)","(31.0, 290.0, 166.0)"
11-01-2023 12:57:43.570900,"(11.0, 20.0, 17.84090909090909)","(7.5, 23.0, 16.2)","(3.9, 7.4, 4.945454545454545)","(8.5, 13.0, 10.942857142857143)","(1.65, 1.86, 1.6466666666666667)","(21.0, 34.0, 24.5)","(31.0, 300.0, 166.0)"
11-01-2023 12:57:44.931038,"(11.0, 20.0, 17.84090909090909)","(7.5, 23.0, 10.225)","(3.9, 7.4, 4.945454545454545)","(8.5, 13.0, 10.942857142857143)","(1.65, 1.86, 1.6284615384615386)","(21.0, 32.0, 28.57142857142857)","(31.0, 300.0, 148.0)"
11-01-2023 12:57:46.206948,"(11.0, 20.0, 17.84090909090909)","(7.5, 23.0, 10.225)","(3.9, 7.4, 4.945454545454545)","(8.5, 13.0, 10.942857142857143)","(1.65, 1.84, 1.6346666666666667)","(21.0, 30.0, 28.57142857142857)","(31.0, 300.0, 167.0)"
11-01-2023 12:57:47.426465,"(11.0, 20.0, 17.84090909090909)","(7.5, 23.0, 16.525)","(3.9, 7.4, 4.945454545454545)","(8.5, 13.0, 10.942857142857143)","(1.65, 1.84, 1.77)","(21.0, 30.0, 28.57142857142857)","(31.0, 300.0, 167.0)"
11-01-2023 12:57:49.032037,"(11.0, 20.0, 19.47222222222222)","(7.5, 23.0, 16.525)","(3.9, 7.4, 4.945454545454545)","(8.5, 13.0, 10.942857142857143)","(1.65, 1.84, 1.644)","(21.0, 30.0, 28.57142857142857)","(31.0, 300.0, 167.0)"
11-01-2023 12:57:50.423082,"(11.0, 20.0, 19.47222222222222)","(7.5, 23.0, 16.525)","(3.9, 7.4, 4.842105263157895)","(8.5, 13.0, 10.942857142857143)","(1.65, 1.84, 1.644)","(21.0, 30.0, 28.75)","(31.0, 300.0, 167.0)"
