,Farmor Smitten,Joey The Poke,Haras Harley,Lingonberry,Bogie Hurricane,Comical Hope
09-01-2023 18:29:04.263177,"(9.0, 21.0, 14.222222222222221)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.3333333333333)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.125)"
09-01-2023 18:29:05.223738,"(9.0, 21.0, 14.222222222222221)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.3333333333333)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.125)"
09-01-2023 18:29:06.322496,"(9.0, 21.0, 14.222222222222221)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.3333333333333)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.125)"
09-01-2023 18:29:07.642422,"(9.0, 21.0, 14.222222222222221)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.3333333333333)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.125)"
09-01-2023 18:29:08.633508,"(9.0, 21.0, 14.222222222222221)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.3333333333333)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.125)"
09-01-2023 18:29:09.770211,"(9.0, 21.0, 14.222222222222221)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.3333333333333)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.125)"
09-01-2023 18:29:10.900331,"(9.0, 21.0, 14.222222222222221)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.3333333333333)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.125)"
09-01-2023 18:29:11.851088,"(9.0, 21.0, 14.222222222222221)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.3333333333333)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.125)"
09-01-2023 18:29:12.741556,"(9.0, 21.0, 14.222222222222221)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.3333333333333)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.125)"
09-01-2023 18:29:13.700854,"(9.0, 21.0, 14.222222222222221)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.3333333333333)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.125)"
09-01-2023 18:29:14.644145,"(9.0, 21.0, 14.222222222222221)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.3333333333333)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.125)"
09-01-2023 18:29:15.532948,"(9.0, 21.0, 14.222222222222221)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.3333333333333)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.125)"
09-01-2023 18:29:16.462915,"(9.0, 21.0, 14.222222222222221)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.3333333333333)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.125)"
09-01-2023 18:29:17.410450,"(9.0, 21.0, 14.222222222222221)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.3333333333333)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.125)"
09-01-2023 18:29:18.441732,"(9.0, 21.0, 14.222222222222221)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.3333333333333)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.125)"
09-01-2023 18:29:19.506033,"(9.0, 21.0, 14.222222222222221)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.8888888888889)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.75)"
09-01-2023 18:29:20.481051,"(9.0, 21.0, 14.222222222222221)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.8888888888889)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.75)"
09-01-2023 18:29:21.636947,"(9.0, 21.0, 14.222222222222221)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.8888888888889)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.75)"
09-01-2023 18:29:22.813356,"(9.0, 21.0, 13.5)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.8888888888889)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.75)"
09-01-2023 18:29:23.919228,"(9.0, 21.0, 13.5)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.8888888888889)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.75)"
09-01-2023 18:29:24.912549,"(9.0, 21.0, 13.5)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.8888888888889)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.75)"
09-01-2023 18:29:25.971174,"(9.0, 21.0, 13.5)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.8888888888889)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.75)"
09-01-2023 18:29:27.308464,"(9.0, 21.0, 13.5)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.8888888888889)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.75)"
09-01-2023 18:29:28.448705,"(9.0, 21.0, 13.5)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.8888888888889)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.75)"
09-01-2023 18:29:29.581405,"(9.0, 21.0, 13.5)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.8888888888889)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.75)"
09-01-2023 18:29:30.940075,"(9.0, 21.0, 13.5)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.8888888888889)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.75)"
09-01-2023 18:29:32.296958,"(9.0, 21.0, 13.5)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.8888888888889)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.75)"
09-01-2023 18:29:33.486504,"(9.0, 21.0, 13.5)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.8888888888889)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.75)"
09-01-2023 18:29:34.684318,"(9.0, 21.0, 13.5)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.8888888888889)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.75)"
09-01-2023 18:29:35.751823,"(9.0, 21.0, 13.5)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.8888888888889)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.75)"
09-01-2023 18:29:36.941452,"(9.0, 21.0, 13.5)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.8888888888889)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.75)"
09-01-2023 18:29:38.267463,"(9.0, 21.0, 13.5)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.8888888888889)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.75)"
09-01-2023 18:29:39.488535,"(9.0, 21.0, 13.5)","(5.0, 8.8, 8.042105263157895)","(3.8, 7.0, 5.3)","(91.0, 590.0, 533.8888888888889)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 33.75)"
09-01-2023 18:29:40.641139,"(9.0, 21.0, 13.5)","(5.0, 8.8, 8.4)","(3.8, 7.0, 4.537037037037037)","(91.0, 590.0, 533.8888888888889)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 31.666666666666668)"
09-01-2023 18:29:41.980270,"(9.0, 21.0, 16.357142857142858)","(5.0, 8.8, 8.4)","(3.8, 5.0, 4.537037037037037)","(91.0, 590.0, 533.8888888888889)","(1.55, 1.67, 1.6272727272727274)","(18.0, 60.0, 31.666666666666668)"
09-01-2023 18:29:43.158357,"(9.0, 21.0, 16.357142857142858)","(5.0, 8.8, 8.266666666666667)","(3.8, 5.0, 4.713333333333334)","(91.0, 590.0, 533.8888888888889)","(1.55, 1.67, 1.640253164556962)","(18.0, 60.0, 34.166666666666664)"
09-01-2023 18:29:44.308625,"(9.0, 21.0, 16.714285714285715)","(5.0, 8.8, 8.266666666666667)","(3.8, 4.9, 4.713333333333334)","(91.0, 590.0, 533.8888888888889)","(1.55, 1.67, 1.640253164556962)","(18.0, 60.0, 34.166666666666664)"
09-01-2023 18:29:45.644331,"(9.0, 21.0, 16.714285714285715)","(5.0, 8.8, 8.266666666666667)","(3.8, 4.9, 4.713333333333334)","(91.0, 590.0, 533.8888888888889)","(1.55, 1.67, 1.640253164556962)","(18.0, 60.0, 34.166666666666664)"
09-01-2023 18:29:47.063571,"(9.0, 21.0, 16.714285714285715)","(5.0, 8.8, 8.266666666666667)","(3.8, 4.9, 4.713333333333334)","(91.0, 590.0, 533.8888888888889)","(1.55, 1.67, 1.640253164556962)","(18.0, 60.0, 34.166666666666664)"
09-01-2023 18:29:48.134596,"(9.0, 21.0, 16.714285714285715)","(5.0, 8.8, 8.266666666666667)","(3.8, 4.9, 4.713333333333334)","(91.0, 590.0, 533.8888888888889)","(1.55, 1.67, 1.640253164556962)","(18.0, 60.0, 34.166666666666664)"
09-01-2023 18:29:49.348380,"(9.0, 21.0, 16.714285714285715)","(5.0, 8.8, 8.266666666666667)","(3.8, 4.9, 4.637499999999999)","(91.0, 590.0, 533.8888888888889)","(1.55, 1.67, 1.6338461538461537)","(18.0, 60.0, 35.0)"
09-01-2023 18:29:50.595188,"(9.0, 20.0, 16.428571428571427)","(5.0, 8.8, 8.0)","(3.8, 4.9, 4.6499999999999995)","(91.0, 590.0, 505.83333333333337)","(1.55, 1.67, 1.6338461538461537)","(18.0, 60.0, 33.333333333333336)"
09-01-2023 18:29:51.826704,"(9.0, 20.0, 15.833333333333334)","(5.0, 8.8, 8.0)","(3.8, 4.9, 4.6499999999999995)","(91.0, 590.0, 505.83333333333337)","(1.55, 1.67, 1.6565714285714286)","(18.0, 60.0, 42.857142857142854)"
09-01-2023 18:29:52.948641,"(9.0, 20.0, 18.214285714285715)","(5.0, 8.8, 8.48)","(3.8, 4.7, 4.6015625)","(91.0, 590.0, 505.83333333333337)","(1.55, 1.67, 1.6565714285714286)","(18.0, 60.0, 42.857142857142854)"
09-01-2023 18:29:54.012657,"(9.0, 20.0, 18.214285714285715)","(5.0, 8.8, 8.48)","(3.8, 4.7, 4.6015625)","(91.0, 590.0, 505.83333333333337)","(1.55, 1.67, 1.6565714285714286)","(18.0, 60.0, 42.857142857142854)"
09-01-2023 18:29:55.001056,"(9.0, 20.0, 18.214285714285715)","(5.0, 8.8, 8.48)","(3.8, 4.7, 4.6015625)","(91.0, 590.0, 505.83333333333337)","(1.55, 1.67, 1.6565714285714286)","(18.0, 60.0, 42.857142857142854)"
09-01-2023 18:29:56.178231,"(9.0, 22.0, 17.0)","(5.0, 8.8, 7.685714285714286)","(3.8, 4.7, 3.8600000000000003)","(91.0, 590.0, 505.83333333333337)","(1.55, 2.26, 1.6744444444444444)","(18.0, 65.0, 35.9375)"
09-01-2023 18:29:57.267099,"(9.0, 22.0, 14.88888888888889)","(5.0, 8.6, 7.4)","(3.8, 4.7, 3.8600000000000003)","(91.0, 590.0, 505.83333333333337)","(1.55, 2.22, 1.826896551724138)","(18.0, 65.0, 35.9375)"
09-01-2023 18:29:58.437812,"(9.0, 22.0, 14.125)","(5.0, 8.6, 7.4)","(3.8, 4.7, 3.817857142857143)","(91.0, 590.0, 505.83333333333337)","(1.55, 2.2, 2.1)","(18.0, 65.0, 35.9375)"
09-01-2023 18:29:59.595413,"(9.0, 22.0, 14.125)","(5.0, 8.6, 7.4)","(3.8, 4.7, 3.8230769230769233)","(91.0, 590.0, 505.83333333333337)","(1.55, 2.16, 2.0672727272727274)","(18.0, 65.0, 35.9375)"
09-01-2023 18:30:00.699154,"(9.0, 22.0, 14.125)","(5.0, 8.6, 7.4)","(3.8, 4.7, 3.8230769230769233)","(91.0, 590.0, 505.83333333333337)","(1.55, 2.16, 2.0672727272727274)","(18.0, 65.0, 35.9375)"
09-01-2023 18:30:01.744386,"(9.0, 21.0, 18.1)","(5.0, 7.2, 5.977777777777778)","(3.8, 4.7, 3.7666666666666666)","(91.0, 590.0, 505.83333333333337)","(1.55, 2.16, 2.0342857142857143)","(18.0, 65.0, 35.9375)"
09-01-2023 18:30:02.776234,"(9.0, 21.0, 18.1)","(5.0, 7.2, 5.977777777777778)","(3.8, 4.7, 3.7666666666666666)","(91.0, 590.0, 505.83333333333337)","(1.55, 2.16, 2.0342857142857143)","(18.0, 65.0, 35.9375)"
09-01-2023 18:30:03.894840,"(9.0, 21.0, 18.1)","(5.0, 7.2, 5.977777777777778)","(3.8, 4.7, 3.7666666666666666)","(91.0, 590.0, 505.83333333333337)","(1.55, 2.18, 1.8800000000000001)","(18.0, 65.0, 35.9375)"
09-01-2023 18:30:05.030131,"(9.0, 21.0, 18.1)","(5.0, 7.2, 5.977777777777778)","(3.8, 4.7, 3.7769230769230773)","(91.0, 590.0, 505.83333333333337)","(1.55, 2.16, 1.7988)","(18.0, 65.0, 35.9375)"
09-01-2023 18:30:06.210251,"(9.0, 21.0, 18.72)","(5.0, 7.2, 5.977777777777778)","(3.8, 4.7, 3.7769230769230773)","(91.0, 590.0, 505.83333333333337)","(1.55, 2.14, 1.8790909090909091)","(18.0, 65.0, 35.9375)"
09-01-2023 18:30:07.296856,"(9.0, 21.0, 19.733333333333334)","(5.0, 7.2, 5.977777777777778)","(3.8, 4.7, 3.7769230769230773)","(91.0, 590.0, 505.83333333333337)","(1.55, 2.14, 1.8790909090909091)","(18.0, 65.0, 35.9375)"
09-01-2023 18:30:08.349067,"(9.0, 21.0, 19.733333333333334)","(5.0, 7.2, 8.046153846153846)","(3.8, 4.7, 3.835294117647059)","(91.0, 590.0, 505.83333333333337)","(1.55, 2.14, 2.0514285714285716)","(18.0, 65.0, 44.55555555555556)"
09-01-2023 18:30:09.401568,"(9.0, 24.0, 22.4)","(5.0, 8.6, 6.9)","(3.8, 4.7, 3.835294117647059)","(91.0, 590.0, 325.0)","(1.55, 2.12, 2.02)","(18.0, 220.0, 130.66666666666666)"
09-01-2023 18:30:10.524218,"(9.0, 24.0, 22.4)","(5.0, 8.6, 8.085714285714285)","(3.8, 4.7, 3.835294117647059)","(91.0, 590.0, 502.5)","(1.55, 2.12, 2.0500000000000003)","(18.0, 70.0, 38.61538461538461)"
09-01-2023 18:30:11.692909,"(9.0, 25.0, 20.8)","(5.0, 8.6, 7.9399999999999995)","(3.8, 4.7, 3.825)","(91.0, 590.0, 332.5)","(1.55, 2.12, 2.098723404255319)","(18.0, 70.0, 30.0)"
09-01-2023 18:30:12.847179,"(9.0, 25.0, 20.8)","(5.0, 8.6, 7.9399999999999995)","(3.8, 4.7, 3.825)","(91.0, 590.0, 332.5)","(1.55, 2.12, 1.6326732673267326)","(18.0, 70.0, 41.42857142857143)"
09-01-2023 18:30:13.954719,"(9.0, 25.0, 20.8)","(5.0, 8.6, 8.0)","(3.8, 4.7, 4.207407407407407)","(91.0, 590.0, 332.5)","(1.55, 1.9, 1.6326732673267326)","(18.0, 70.0, 41.42857142857143)"
09-01-2023 18:30:15.033004,"(9.0, 25.0, 20.8)","(5.0, 8.6, 7.685714285714285)","(3.8, 4.7, 4.207407407407407)","(91.0, 590.0, 332.5)","(1.55, 1.9, 1.6877777777777776)","(18.0, 70.0, 41.42857142857143)"
09-01-2023 18:30:16.048517,"(9.0, 25.0, 20.8)","(5.0, 8.6, 7.9799999999999995)","(3.8, 4.7, 4.207407407407407)","(91.0, 590.0, 160.83333333333331)","(1.55, 1.89, 1.656)","(18.0, 70.0, 41.42857142857143)"
09-01-2023 18:30:17.086632,"(9.0, 25.0, 20.8)","(5.0, 8.6, 7.9799999999999995)","(3.8, 4.7, 3.9124999999999996)","(91.0, 590.0, 160.83333333333331)","(1.55, 1.89, 1.748181818181818)","(18.0, 70.0, 39.285714285714285)"
09-01-2023 18:30:18.165112,"(9.0, 24.0, 20.07272727272727)","(5.0, 8.6, 7.9799999999999995)","(3.8, 4.7, 3.9499999999999997)","(91.0, 590.0, 160.83333333333331)","(1.55, 1.89, 1.798235294117647)","(18.0, 65.0, 50.0)"
09-01-2023 18:30:19.314533,"(9.0, 24.0, 20.07272727272727)","(5.0, 8.6, 7.9799999999999995)","(3.8, 4.7, 3.8363636363636364)","(91.0, 590.0, 160.83333333333331)","(1.55, 1.89, 1.798235294117647)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:20.463188,"(9.0, 24.0, 20.07272727272727)","(5.0, 8.6, 7.6)","(3.8, 4.7, 3.8363636363636364)","(91.0, 590.0, 160.83333333333331)","(1.55, 1.89, 1.798235294117647)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:21.808787,"(9.0, 24.0, 20.07272727272727)","(5.0, 8.6, 7.6)","(3.8, 4.7, 4.28695652173913)","(91.0, 590.0, 160.83333333333331)","(1.55, 1.89, 1.798235294117647)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:23.014964,"(9.0, 24.0, 20.07272727272727)","(5.0, 8.6, 8.02)","(3.8, 4.7, 4.34)","(91.0, 590.0, 160.83333333333331)","(1.55, 1.89, 1.7646153846153845)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:24.191403,"(9.0, 24.0, 20.07272727272727)","(5.0, 8.6, 8.02)","(3.8, 4.7, 4.34)","(91.0, 590.0, 178.0)","(1.55, 1.88, 1.7646153846153845)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:25.427166,"(9.0, 24.0, 20.07272727272727)","(5.0, 8.6, 8.02)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 332.5)","(1.55, 1.88, 1.7646153846153845)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:26.766858,"(9.0, 24.0, 20.07272727272727)","(5.0, 8.6, 7.8)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 332.5)","(1.55, 1.88, 1.7646153846153845)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:28.047498,"(9.0, 24.0, 20.07272727272727)","(5.0, 8.6, 7.8)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 332.5)","(1.55, 1.88, 1.739375)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:29.404649,"(9.0, 24.0, 20.07272727272727)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 332.5)","(1.55, 1.88, 1.8166666666666667)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:30.511520,"(9.0, 24.0, 20.07272727272727)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 332.5)","(1.55, 1.87, 1.8166666666666667)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:31.562644,"(9.0, 24.0, 20.07272727272727)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 332.5)","(1.55, 1.87, 1.814)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:32.564313,"(9.0, 24.0, 20.07272727272727)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 332.5)","(1.55, 1.86, 1.814)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:33.691575,"(9.0, 24.0, 20.07272727272727)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 332.5)","(1.55, 1.86, 1.814)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:34.867267,"(9.0, 24.0, 20.07272727272727)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 332.5)","(1.55, 1.86, 1.814)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:36.006918,"(9.0, 24.0, 20.07272727272727)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 332.5)","(1.55, 1.86, 1.814)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:37.137205,"(9.0, 24.0, 20.07272727272727)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 332.5)","(1.55, 1.86, 1.814)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:38.197053,"(9.0, 24.0, 20.07272727272727)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 332.5)","(1.55, 1.86, 1.814)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:39.238394,"(9.0, 24.0, 20.07272727272727)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 332.5)","(1.55, 1.86, 1.814)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:40.325893,"(9.0, 24.0, 20.07272727272727)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 486.0)","(1.55, 1.86, 1.814)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:41.425208,"(9.0, 24.0, 20.07272727272727)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 330.0)","(1.55, 1.86, 1.814)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:42.472966,"(9.0, 24.0, 20.07272727272727)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 332.5)","(1.55, 1.86, 1.814)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:43.476261,"(9.0, 24.0, 20.07272727272727)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 332.5)","(1.55, 1.86, 1.814)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:44.545070,"(9.0, 24.0, 13.350000000000001)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 332.5)","(1.55, 1.86, 1.814)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:45.598155,"(9.0, 24.0, 13.350000000000001)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 488.0)","(1.55, 1.86, 1.814)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:46.674811,"(9.0, 24.0, 13.350000000000001)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 337.5)","(1.55, 1.86, 1.814)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:47.778145,"(9.0, 24.0, 13.350000000000001)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 337.5)","(1.55, 1.86, 1.814)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:48.906086,"(9.0, 24.0, 13.350000000000001)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 337.5)","(1.55, 1.86, 1.814)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:49.984693,"(9.0, 24.0, 13.350000000000001)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 337.5)","(1.55, 1.86, 1.814)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:51.076720,"(9.0, 24.0, 13.350000000000001)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 337.5)","(1.55, 1.86, 1.814)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:52.126557,"(9.0, 24.0, 13.350000000000001)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 337.5)","(1.55, 1.86, 1.814)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:53.136049,"(9.0, 24.0, 13.350000000000001)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 337.5)","(1.55, 1.86, 1.814)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:54.162994,"(9.0, 24.0, 13.350000000000001)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 337.5)","(1.55, 1.86, 1.814)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:55.246782,"(9.0, 24.0, 13.350000000000001)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 337.5)","(1.55, 1.86, 1.814)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:56.266480,"(9.0, 24.0, 13.350000000000001)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 337.5)","(1.55, 1.86, 1.814)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:57.294769,"(9.0, 24.0, 13.350000000000001)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 337.5)","(1.55, 1.86, 1.7905660377358492)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:58.296291,"(9.0, 24.0, 13.350000000000001)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 3.9444444444444446)","(91.0, 590.0, 337.5)","(1.55, 1.86, 1.7905660377358492)","(18.0, 60.0, 50.0)"
09-01-2023 18:30:59.317714,"(9.0, 24.0, 13.350000000000001)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 4.376190476190477)","(91.0, 590.0, 337.5)","(1.55, 1.86, 1.810888888888889)","(18.0, 60.0, 50.0)"
09-01-2023 18:31:00.399638,"(9.0, 24.0, 13.350000000000001)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 4.376190476190477)","(91.0, 590.0, 337.5)","(1.55, 1.85, 1.810888888888889)","(18.0, 60.0, 50.0)"
09-01-2023 18:31:01.494409,"(9.0, 24.0, 13.350000000000001)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 4.376190476190477)","(91.0, 590.0, 337.5)","(1.55, 1.85, 1.672222222222222)","(18.0, 60.0, 50.0)"
09-01-2023 18:31:02.591670,"(9.0, 24.0, 13.350000000000001)","(5.0, 8.6, 7.733333333333333)","(3.8, 4.7, 4.376190476190477)","(91.0, 590.0, 337.5)","(1.55, 1.85, 1.672222222222222)","(18.0, 60.0, 50.0)"
