,O T C Wiz,Slim Jimmy,Stapleton Song,El Tomate,Pass It Around,Sazon,Propellant
15-12-2022 11:33:46.196928,"(10.0, 12.5, 11.875)","(4.0, 4.9, 4.829411764705883)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.322222222222223)","(13.0, 25.0, 21.666666666666668)","(21.0, 75.0, 54.5)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:47.250844,"(10.0, 12.5, 11.833333333333334)","(4.0, 4.9, 4.829411764705883)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.322222222222223)","(13.0, 25.0, 21.666666666666668)","(21.0, 75.0, 54.5)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:48.158272,"(10.0, 12.5, 11.833333333333334)","(4.0, 4.9, 4.829411764705883)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.322222222222223)","(13.0, 25.0, 21.666666666666668)","(21.0, 75.0, 54.5)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:49.097486,"(10.0, 12.5, 11.833333333333334)","(4.0, 4.9, 4.829411764705883)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.322222222222223)","(13.0, 25.0, 20.8)","(21.0, 75.0, 54.5)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:50.183769,"(10.0, 12.5, 12.1875)","(4.0, 4.9, 4.829411764705883)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.322222222222223)","(13.0, 25.0, 22.666666666666668)","(21.0, 75.0, 54.5)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:51.216164,"(10.0, 12.5, 12.166666666666666)","(4.0, 4.9, 4.829411764705883)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.322222222222223)","(13.0, 25.0, 22.666666666666668)","(21.0, 75.0, 54.5)","(2.05, 2.34, 2.262758620689655)"
15-12-2022 11:33:52.209262,"(10.0, 12.5, 12.166666666666666)","(4.0, 4.9, 4.829411764705883)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.322222222222223)","(14.0, 25.0, 22.666666666666668)","(21.0, 75.0, 54.5)","(2.05, 2.34, 2.270566037735849)"
15-12-2022 11:33:53.252825,"(10.0, 12.5, 11.5)","(4.0, 4.9, 4.829411764705883)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.322222222222223)","(14.0, 25.0, 22.666666666666668)","(21.0, 75.0, 64.75)","(2.05, 2.34, 2.270566037735849)"
15-12-2022 11:33:54.392284,"(10.0, 12.5, 11.5)","(4.0, 4.9, 4.78)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.322222222222223)","(14.0, 25.0, 22.666666666666668)","(21.0, 75.0, 64.75)","(2.05, 2.34, 2.28)"
15-12-2022 11:33:55.538911,"(10.0, 12.5, 11.5)","(4.0, 4.9, 4.78)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.322222222222223)","(14.0, 25.0, 22.666666666666668)","(21.0, 75.0, 64.75)","(2.05, 2.34, 2.28)"
15-12-2022 11:33:56.642564,"(10.0, 12.5, 11.5)","(4.0, 4.9, 4.78)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.322222222222223)","(14.0, 25.0, 22.666666666666668)","(21.0, 75.0, 64.75)","(2.05, 2.34, 2.28)"
15-12-2022 11:33:57.729178,"(10.0, 12.5, 11.75)","(4.0, 4.9, 4.78)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.322222222222223)","(14.0, 25.0, 22.666666666666668)","(21.0, 70.0, 62.0)","(2.05, 2.34, 2.28)"
15-12-2022 11:33:58.733739,"(10.0, 12.5, 11.75)","(4.0, 4.9, 4.78)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.322222222222223)","(14.0, 25.0, 22.666666666666668)","(21.0, 70.0, 62.0)","(2.05, 2.34, 2.28)"
15-12-2022 11:33:59.825373,"(10.0, 12.5, 11.75)","(4.0, 4.9, 4.78)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.322222222222223)","(14.0, 25.0, 22.666666666666668)","(21.0, 70.0, 62.0)","(2.05, 2.34, 2.28)"
15-12-2022 11:34:00.864543,"(10.0, 12.5, 11.75)","(4.0, 4.9, 4.78)","(21.0, 55.0, 45.5)","(5.0, 6.4, 6.322222222222223)","(14.0, 25.0, 22.666666666666668)","(21.0, 70.0, 62.0)","(2.05, 2.34, 2.28)"
15-12-2022 11:34:02.000508,"(10.0, 12.5, 11.75)","(4.0, 4.9, 4.5875)","(21.0, 55.0, 48.42857142857143)","(5.0, 6.4, 6.166666666666667)","(14.0, 25.0, 23.166666666666664)","(21.0, 70.0, 61.0)","(2.05, 2.34, 2.242608695652174)"
15-12-2022 11:34:03.121358,"(10.0, 12.5, 11.3)","(4.0, 4.7, 4.5875)","(21.0, 55.0, 49.25)","(5.0, 6.4, 6.184615384615385)","(14.0, 26.0, 21.555555555555557)","(21.0, 70.0, 61.0)","(2.05, 2.34, 2.2824999999999998)"
15-12-2022 11:34:04.213981,"(10.0, 12.5, 11.61111111111111)","(4.0, 4.7, 4.594117647058823)","(21.0, 55.0, 46.6)","(5.0, 6.4, 6.213333333333334)","(14.0, 26.0, 22.0)","(21.0, 70.0, 61.0)","(2.05, 2.32, 2.2824999999999998)"
15-12-2022 11:34:05.354039,"(10.0, 12.5, 11.61111111111111)","(4.0, 4.7, 4.594117647058823)","(21.0, 55.0, 46.6)","(5.0, 6.4, 6.213333333333334)","(14.0, 26.0, 22.0)","(21.0, 70.0, 61.0)","(2.05, 2.32, 2.2824999999999998)"
15-12-2022 11:34:06.489654,"(10.0, 12.0, 11.117647058823529)","(4.0, 4.7, 4.594117647058823)","(21.0, 55.0, 46.6)","(5.0, 6.4, 6.213333333333334)","(14.0, 26.0, 22.0)","(21.0, 70.0, 61.0)","(2.05, 2.32, 2.2824999999999998)"
15-12-2022 11:34:07.568398,"(10.0, 12.0, 11.117647058823529)","(4.0, 4.7, 4.536363636363636)","(21.0, 55.0, 46.6)","(5.0, 6.4, 6.213333333333334)","(14.0, 26.0, 19.928571428571427)","(21.0, 70.0, 61.0)","(2.05, 2.32, 2.2824999999999998)"
15-12-2022 11:34:08.660245,"(10.0, 12.0, 11.117647058823529)","(4.0, 4.6, 4.516666666666667)","(21.0, 55.0, 46.6)","(5.0, 6.4, 5.866666666666666)","(14.0, 26.0, 20.285714285714285)","(21.0, 70.0, 61.0)","(2.05, 2.32, 2.2824999999999998)"
15-12-2022 11:34:09.725299,"(10.0, 12.0, 11.08695652173913)","(4.0, 4.6, 4.5285714285714285)","(21.0, 55.0, 46.6)","(5.0, 6.2, 5.866666666666666)","(14.0, 26.0, 20.285714285714285)","(21.0, 70.0, 61.0)","(2.05, 2.32, 2.296315789473684)"
15-12-2022 11:34:10.844296,"(10.0, 11.5, 11.142857142857142)","(4.0, 4.6, 4.5285714285714285)","(21.0, 55.0, 44.5)","(5.0, 6.2, 6.051851851851852)","(14.0, 26.0, 21.555555555555557)","(21.0, 70.0, 47.333333333333336)","(2.05, 2.32, 2.2715625)"
15-12-2022 11:34:11.978759,"(10.0, 12.0, 11.523809523809524)","(4.0, 4.6, 4.566666666666666)","(21.0, 55.0, 44.5)","(5.0, 6.2, 6.051851851851852)","(14.0, 26.0, 21.555555555555557)","(21.0, 70.0, 43.375)","(2.05, 2.32, 2.2715625)"
15-12-2022 11:34:13.030726,"(10.0, 12.0, 11.391304347826086)","(4.0, 4.6, 4.566666666666666)","(21.0, 55.0, 44.5)","(5.0, 6.2, 6.051851851851852)","(14.0, 26.0, 21.555555555555557)","(21.0, 95.0, 43.375)","(2.05, 2.32, 2.286)"
15-12-2022 11:34:14.046675,"(10.0, 12.0, 11.0)","(4.0, 4.6, 4.566666666666666)","(21.0, 55.0, 49.75)","(5.0, 6.2, 6.051851851851852)","(14.0, 26.0, 21.555555555555557)","(21.0, 95.0, 54.0)","(2.05, 2.32, 2.270769230769231)"
15-12-2022 11:34:15.052697,"(10.0, 13.5, 12.153846153846153)","(4.0, 4.6, 4.566666666666666)","(21.0, 55.0, 49.75)","(5.0, 6.2, 6.051851851851852)","(14.0, 26.0, 21.555555555555557)","(21.0, 90.0, 54.0)","(2.05, 2.32, 2.263421052631579)"
15-12-2022 11:34:16.018045,"(10.0, 12.0, 11.58)","(4.0, 4.6, 4.55)","(21.0, 55.0, 49.75)","(5.0, 6.2, 5.927272727272728)","(14.0, 26.0, 21.555555555555557)","(21.0, 90.0, 54.0)","(2.05, 2.32, 2.263421052631579)"
15-12-2022 11:34:17.072817,"(10.0, 12.0, 11.037037037037036)","(4.0, 4.6, 4.55)","(21.0, 60.0, 53.5)","(5.0, 6.4, 5.933333333333334)","(14.0, 26.0, 21.555555555555557)","(21.0, 90.0, 63.0)","(2.05, 2.32, 2.270769230769231)"
15-12-2022 11:34:18.065681,"(10.0, 11.5, 10.705882352941176)","(4.0, 4.6, 4.545454545454545)","(21.0, 60.0, 53.5)","(5.0, 6.2, 5.933333333333334)","(14.0, 26.0, 21.555555555555557)","(21.0, 90.0, 63.0)","(2.05, 2.32, 2.286)"
15-12-2022 11:34:19.085664,"(10.0, 11.5, 10.346428571428572)","(4.0, 4.6, 4.545454545454545)","(21.0, 60.0, 53.5)","(5.0, 6.4, 5.955555555555556)","(14.0, 26.0, 22.363636363636363)","(21.0, 90.0, 64.0)","(2.05, 2.32, 2.286)"
15-12-2022 11:34:20.167019,"(10.0, 11.5, 10.346428571428572)","(4.0, 4.6, 4.545454545454545)","(21.0, 60.0, 53.5)","(5.0, 6.4, 6.092307692307693)","(14.0, 26.0, 22.363636363636363)","(21.0, 90.0, 69.2)","(2.05, 2.32, 2.293846153846154)"
15-12-2022 11:34:21.267837,"(10.0, 11.5, 10.346428571428572)","(4.0, 4.6, 4.555555555555555)","(21.0, 60.0, 53.5)","(5.0, 6.4, 6.092307692307693)","(14.0, 26.0, 22.363636363636363)","(21.0, 90.0, 69.2)","(2.05, 2.32, 2.278787878787879)"
15-12-2022 11:34:22.378824,"(10.0, 11.5, 10.964285714285714)","(4.0, 4.6, 4.555555555555555)","(21.0, 60.0, 53.5)","(5.0, 6.4, 6.2620689655172415)","(14.0, 26.0, 22.363636363636363)","(21.0, 90.0, 80.54545454545455)","(2.05, 2.32, 2.2868292682926827)"
15-12-2022 11:34:23.466592,"(10.0, 11.0, 10.666666666666666)","(4.0, 4.6, 4.555555555555555)","(21.0, 60.0, 53.5)","(5.0, 6.4, 6.2620689655172415)","(14.0, 26.0, 22.363636363636363)","(21.0, 90.0, 80.54545454545455)","(2.05, 2.32, 2.2868292682926827)"
15-12-2022 11:34:24.491291,"(10.0, 11.5, 10.5)","(4.0, 4.6, 4.555555555555555)","(21.0, 55.0, 46.6)","(5.0, 6.4, 6.2620689655172415)","(14.0, 26.0, 22.363636363636363)","(21.0, 85.0, 76.45454545454545)","(2.05, 2.32, 2.2742857142857145)"
15-12-2022 11:34:25.523366,"(10.0, 11.5, 10.740425531914894)","(4.0, 4.6, 4.555555555555555)","(21.0, 55.0, 42.333333333333336)","(5.0, 6.4, 6.2620689655172415)","(14.0, 26.0, 22.363636363636363)","(21.0, 85.0, 67.07692307692308)","(2.05, 2.32, 2.2868292682926827)"
15-12-2022 11:34:26.635859,"(9.0, 11.5, 10.66)","(4.0, 4.6, 4.555555555555555)","(21.0, 55.0, 42.333333333333336)","(5.0, 6.4, 6.2)","(14.0, 26.0, 22.363636363636363)","(21.0, 80.0, 67.07692307692308)","(2.05, 2.32, 2.2868292682926827)"
15-12-2022 11:34:27.755633,"(9.0, 11.5, 10.1875)","(4.0, 4.6, 4.555555555555555)","(21.0, 55.0, 42.333333333333336)","(5.0, 6.4, 6.379166666666667)","(14.0, 26.0, 22.363636363636363)","(21.0, 80.0, 64.72727272727272)","(2.05, 2.32, 2.3167999999999997)"
15-12-2022 11:34:28.901615,"(9.0, 11.5, 10.8)","(4.0, 4.6, 4.555555555555555)","(21.0, 55.0, 42.333333333333336)","(5.0, 6.4, 6.3500000000000005)","(14.0, 26.0, 22.363636363636363)","(21.0, 80.0, 64.72727272727272)","(2.05, 2.32, 2.3167999999999997)"
15-12-2022 11:34:30.067860,"(9.0, 11.5, 10.576923076923077)","(4.0, 4.6, 4.555555555555555)","(21.0, 55.0, 50.77777777777778)","(5.0, 6.4, 6.3500000000000005)","(14.0, 26.0, 22.363636363636363)","(21.0, 80.0, 66.0)","(2.05, 2.32, 2.316470588235294)"
15-12-2022 11:34:31.256339,"(9.0, 11.5, 10.409090909090908)","(4.0, 4.6, 4.555555555555555)","(21.0, 55.0, 51.18181818181819)","(5.0, 6.4, 6.233333333333333)","(14.0, 26.0, 22.363636363636363)","(21.0, 80.0, 66.0)","(2.05, 2.32, 2.316470588235294)"
15-12-2022 11:34:32.516669,"(9.0, 11.0, 10.428571428571429)","(4.0, 4.6, 4.578947368421052)","(21.0, 55.0, 51.18181818181819)","(5.0, 6.6, 6.473684210526315)","(14.0, 26.0, 22.363636363636363)","(21.0, 80.0, 66.0)","(2.05, 2.32, 2.2863157894736843)"
15-12-2022 11:34:33.599161,"(9.0, 11.0, 10.3)","(4.0, 4.6, 4.578947368421052)","(21.0, 55.0, 51.18181818181819)","(5.0, 6.6, 6.257142857142857)","(14.0, 26.0, 22.363636363636363)","(21.0, 80.0, 66.0)","(2.05, 2.32, 2.2863157894736843)"
15-12-2022 11:34:34.695839,"(9.0, 10.5, 10.05)","(4.0, 4.6, 4.578947368421052)","(21.0, 55.0, 50.77777777777778)","(5.0, 6.8, 6.378947368421053)","(14.0, 26.0, 21.555555555555557)","(21.0, 80.0, 66.0)","(2.05, 2.32, 2.2863157894736843)"
15-12-2022 11:34:35.900280,"(9.0, 10.5, 10.05)","(4.0, 4.6, 4.578947368421052)","(21.0, 55.0, 50.77777777777778)","(5.0, 6.8, 6.378947368421053)","(14.0, 26.0, 21.555555555555557)","(21.0, 80.0, 66.0)","(2.05, 2.32, 2.313333333333333)"
15-12-2022 11:34:37.091113,"(9.0, 10.5, 10.414285714285715)","(4.0, 4.6, 4.52)","(21.0, 55.0, 49.0)","(5.0, 6.8, 6.266666666666667)","(14.0, 26.0, 21.555555555555557)","(21.0, 80.0, 66.0)","(2.05, 2.32, 2.3130434782608695)"
15-12-2022 11:34:38.213832,"(9.0, 11.0, 10.809090909090909)","(4.0, 4.6, 4.507142857142857)","(21.0, 55.0, 49.0)","(5.0, 6.8, 6.26)","(14.0, 26.0, 21.555555555555557)","(21.0, 80.0, 66.0)","(2.05, 2.32, 2.301639344262295)"
15-12-2022 11:34:39.303483,"(9.0, 11.0, 10.82857142857143)","(4.0, 4.6, 4.507142857142857)","(21.0, 55.0, 49.0)","(5.0, 6.6, 6.26)","(14.0, 26.0, 23.6)","(21.0, 80.0, 51.666666666666664)","(2.05, 2.32, 2.3125)"
15-12-2022 11:34:40.522739,"(9.0, 11.0, 10.285714285714286)","(4.0, 4.6, 4.507142857142857)","(21.0, 60.0, 56.285714285714285)","(5.0, 6.6, 6.26)","(14.0, 25.0, 23.555555555555557)","(21.0, 75.0, 51.666666666666664)","(2.05, 2.32, 2.315)"
15-12-2022 11:34:41.741468,"(9.0, 11.0, 10.466666666666667)","(4.0, 4.6, 4.507142857142857)","(21.0, 60.0, 56.285714285714285)","(5.0, 6.6, 6.26)","(14.0, 25.0, 24.07142857142857)","(21.0, 75.0, 67.6)","(2.05, 2.32, 2.315)"
15-12-2022 11:34:42.916866,"(9.0, 10.5, 10.3)","(4.0, 4.6, 4.507142857142857)","(21.0, 60.0, 56.285714285714285)","(5.0, 6.6, 6.26)","(14.0, 25.0, 24.07142857142857)","(21.0, 75.0, 67.6)","(2.05, 2.32, 2.315)"
15-12-2022 11:34:44.136056,"(9.0, 11.0, 10.125)","(4.0, 4.6, 4.507142857142857)","(21.0, 60.0, 56.285714285714285)","(5.0, 6.6, 6.26)","(14.0, 25.0, 24.07142857142857)","(21.0, 75.0, 79.6)","(2.05, 2.32, 2.3146666666666667)"
15-12-2022 11:34:45.291958,"(9.0, 11.0, 10.125)","(4.0, 4.6, 4.507142857142857)","(21.0, 55.0, 52.0)","(5.0, 6.6, 6.26)","(14.0, 24.0, 23.214285714285715)","(21.0, 90.0, 79.6)","(2.05, 2.32, 2.3146666666666667)"
15-12-2022 11:34:46.497176,"(9.0, 11.0, 10.125)","(4.0, 4.6, 4.507142857142857)","(21.0, 55.0, 49.75)","(5.0, 6.6, 6.26)","(14.0, 24.0, 23.214285714285715)","(21.0, 90.0, 79.6)","(2.05, 2.32, 2.3146666666666667)"
15-12-2022 11:34:47.808440,"(9.0, 11.0, 10.125)","(4.0, 4.6, 4.507142857142857)","(21.0, 55.0, 49.75)","(5.0, 6.6, 6.276190476190476)","(14.0, 24.0, 23.214285714285715)","(21.0, 90.0, 79.6)","(2.05, 2.32, 2.316)"
15-12-2022 11:34:49.229219,"(9.0, 10.5, 10.123076923076923)","(4.0, 4.6, 4.507142857142857)","(21.0, 55.0, 44.666666666666664)","(5.0, 6.6, 6.276190476190476)","(14.0, 24.0, 22.5)","(21.0, 90.0, 79.6)","(2.05, 2.32, 2.316)"
15-12-2022 11:34:50.700847,"(9.0, 10.5, 10.08)","(4.0, 4.6, 4.507142857142857)","(21.0, 50.0, 44.666666666666664)","(5.0, 6.6, 6.276190476190476)","(14.0, 23.0, 22.55)","(21.0, 90.0, 79.6)","(2.05, 2.32, 2.316)"
15-12-2022 11:34:52.014048,"(9.0, 10.5, 9.927272727272728)","(4.0, 4.6, 4.507142857142857)","(21.0, 50.0, 44.666666666666664)","(5.0, 6.6, 6.2615384615384615)","(14.0, 23.0, 22.55)","(21.0, 90.0, 62.0)","(2.05, 2.32, 2.316)"
15-12-2022 11:34:53.174757,"(9.0, 10.5, 9.927272727272728)","(4.0, 4.6, 4.507142857142857)","(21.0, 50.0, 44.666666666666664)","(5.0, 6.6, 6.2615384615384615)","(14.0, 23.0, 22.55)","(21.0, 65.0, 62.0)","(2.05, 2.32, 2.316)"
15-12-2022 11:34:54.355765,"(9.0, 10.5, 9.882352941176471)","(4.0, 4.6, 4.507142857142857)","(21.0, 50.0, 44.666666666666664)","(5.0, 6.6, 6.2615384615384615)","(14.0, 23.0, 21.65)","(21.0, 65.0, 55.6)","(2.05, 2.32, 2.3355555555555556)"
15-12-2022 11:34:55.604583,"(9.0, 10.5, 9.882352941176471)","(4.0, 4.6, 4.507692307692308)","(21.0, 48.0, 43.333333333333336)","(5.0, 6.6, 6.2615384615384615)","(14.0, 22.0, 21.65)","(21.0, 60.0, 55.6)","(2.05, 2.34, 2.3042105263157895)"
15-12-2022 11:34:56.791543,"(9.0, 10.5, 10.36)","(4.0, 4.6, 4.507692307692308)","(21.0, 48.0, 43.333333333333336)","(5.0, 6.6, 6.2615384615384615)","(14.0, 22.0, 21.65)","(21.0, 60.0, 55.6)","(2.05, 2.34, 2.3042105263157895)"
15-12-2022 11:34:58.020000,"(9.0, 10.5, 10.36)","(4.0, 4.6, 4.507692307692308)","(21.0, 48.0, 40.22222222222222)","(5.0, 6.6, 6.2457142857142856)","(14.0, 22.0, 21.708333333333332)","(21.0, 60.0, 55.6)","(2.05, 2.34, 2.3042105263157895)"
15-12-2022 11:34:59.165580,"(9.0, 10.5, 10.4125)","(4.0, 4.6, 4.507692307692308)","(21.0, 48.0, 40.22222222222222)","(5.0, 6.6, 6.2457142857142856)","(14.0, 22.0, 21.708333333333332)","(21.0, 60.0, 55.6)","(2.05, 2.34, 2.3042105263157895)"
15-12-2022 11:35:00.264941,"(9.0, 11.0, 10.384615384615385)","(4.0, 4.6, 4.507692307692308)","(21.0, 48.0, 43.333333333333336)","(5.0, 6.6, 6.2457142857142856)","(14.0, 22.0, 21.708333333333332)","(21.0, 60.0, 55.6)","(2.05, 2.34, 2.3042105263157895)"
15-12-2022 11:35:01.456160,"(9.0, 11.0, 10.384615384615385)","(4.0, 4.6, 4.507692307692308)","(21.0, 48.0, 43.333333333333336)","(5.0, 6.6, 6.2592592592592595)","(14.0, 22.0, 21.708333333333332)","(21.0, 60.0, 55.6)","(2.05, 2.34, 2.3099999999999996)"
15-12-2022 11:35:02.596106,"(9.0, 11.0, 10.857142857142858)","(4.0, 4.6, 4.533333333333333)","(21.0, 48.0, 43.333333333333336)","(5.0, 6.6, 6.2592592592592595)","(14.0, 22.0, 21.708333333333332)","(21.0, 60.0, 55.6)","(2.05, 2.34, 2.3099999999999996)"
15-12-2022 11:35:03.750626,"(9.0, 11.5, 11.392857142857142)","(4.0, 4.6, 4.566666666666666)","(21.0, 48.0, 42.4)","(5.0, 6.6, 6.288888888888889)","(14.0, 23.0, 22.625)","(21.0, 60.0, 55.6)","(2.05, 2.34, 2.2874999999999996)"
15-12-2022 11:35:04.816722,"(9.0, 11.5, 11.392857142857142)","(4.0, 4.6, 4.567857142857142)","(21.0, 48.0, 42.4)","(5.0, 6.6, 6.32)","(14.0, 23.0, 21.0)","(21.0, 60.0, 55.6)","(2.05, 2.34, 2.2874999999999996)"
15-12-2022 11:35:05.833702,"(9.0, 11.5, 11.392857142857142)","(4.0, 4.6, 4.567857142857142)","(21.0, 48.0, 42.4)","(5.0, 6.6, 6.32)","(14.0, 23.0, 21.0)","(21.0, 60.0, 55.6)","(2.05, 2.3, 2.281142857142857)"
15-12-2022 11:35:06.890019,"(9.0, 11.5, 11.166666666666666)","(4.0, 4.6, 4.564705882352941)","(21.0, 48.0, 42.4)","(5.0, 6.6, 6.32)","(14.0, 23.0, 22.11111111111111)","(21.0, 60.0, 55.6)","(2.05, 2.3, 2.27030303030303)"
15-12-2022 11:35:08.015401,"(9.0, 11.5, 11.166666666666666)","(4.0, 4.6, 4.574999999999999)","(21.0, 48.0, 41.2)","(5.0, 6.6, 6.392592592592592)","(14.0, 23.0, 21.333333333333332)","(21.0, 60.0, 51.6)","(2.05, 2.28, 2.2654545454545456)"
15-12-2022 11:35:09.025305,"(9.0, 11.5, 11.261904761904763)","(4.0, 4.6, 4.574999999999999)","(21.0, 46.0, 41.2)","(5.0, 6.6, 6.392592592592592)","(14.0, 22.0, 21.333333333333332)","(21.0, 55.0, 47.5)","(2.05, 2.28, 2.2533333333333334)"
15-12-2022 11:35:10.081507,"(9.0, 11.5, 11.441176470588236)","(4.0, 4.6, 4.574999999999999)","(21.0, 46.0, 41.2)","(5.0, 6.6, 6.4363636363636365)","(14.0, 22.0, 21.333333333333332)","(21.0, 55.0, 47.5)","(2.05, 2.28, 2.2533333333333334)"
15-12-2022 11:35:11.135953,"(9.0, 11.5, 11.441176470588236)","(4.0, 4.6, 4.574999999999999)","(21.0, 46.0, 41.2)","(5.0, 6.6, 6.4363636363636365)","(14.0, 22.0, 21.333333333333332)","(21.0, 55.0, 43.666666666666664)","(2.05, 2.28, 2.2533333333333334)"
15-12-2022 11:35:12.150932,"(9.0, 11.5, 11.3)","(4.0, 4.6, 4.574999999999999)","(21.0, 46.0, 41.2)","(5.0, 6.6, 6.4363636363636365)","(14.0, 22.0, 21.454545454545453)","(21.0, 55.0, 43.666666666666664)","(2.05, 2.28, 2.2533333333333334)"
15-12-2022 11:35:13.239247,"(9.0, 11.5, 11.3)","(4.0, 4.6, 4.574999999999999)","(21.0, 46.0, 41.2)","(5.0, 6.6, 6.4363636363636365)","(14.0, 22.0, 21.454545454545453)","(21.0, 55.0, 43.666666666666664)","(2.05, 2.28, 2.2968421052631576)"
15-12-2022 11:35:14.385643,"(9.0, 11.5, 11.346153846153847)","(4.0, 4.6, 4.574999999999999)","(21.0, 46.0, 41.2)","(5.0, 6.6, 6.4363636363636365)","(14.0, 22.0, 21.53846153846154)","(21.0, 55.0, 43.666666666666664)","(2.05, 2.3, 2.2968421052631576)"
15-12-2022 11:35:15.382662,"(9.0, 11.5, 11.346153846153847)","(4.0, 4.6, 4.574999999999999)","(21.0, 46.0, 41.2)","(5.0, 6.6, 6.4363636363636365)","(14.0, 22.0, 21.53846153846154)","(21.0, 55.0, 43.666666666666664)","(2.05, 2.3, 2.2968421052631576)"
15-12-2022 11:35:16.403761,"(9.0, 11.5, 11.346153846153847)","(4.0, 4.6, 4.54)","(21.0, 46.0, 41.2)","(5.0, 6.6, 6.4799999999999995)","(14.0, 22.0, 21.53846153846154)","(21.0, 55.0, 43.666666666666664)","(2.05, 2.3, 2.2968421052631576)"
15-12-2022 11:35:17.436550,"(9.0, 11.5, 11.346153846153847)","(4.0, 4.6, 4.57906976744186)","(21.0, 46.0, 41.2)","(5.0, 6.6, 6.517948717948718)","(14.0, 22.0, 21.53846153846154)","(21.0, 55.0, 46.5)","(2.05, 2.3, 2.3293975903614457)"
15-12-2022 11:35:18.461037,"(9.0, 11.5, 11.351851851851851)","(4.0, 4.6, 4.566666666666666)","(21.0, 46.0, 41.2)","(5.0, 6.6, 6.508571428571428)","(14.0, 22.0, 21.53846153846154)","(21.0, 55.0, 46.5)","(2.05, 2.34, 2.3312820512820513)"
15-12-2022 11:35:19.487695,"(9.0, 11.5, 11.351851851851851)","(4.0, 4.6, 4.566666666666666)","(21.0, 46.0, 41.2)","(5.0, 6.6, 6.508571428571428)","(14.0, 22.0, 21.53846153846154)","(21.0, 55.0, 46.5)","(2.05, 2.34, 2.3312820512820513)"
15-12-2022 11:35:20.521960,"(9.0, 11.5, 11.351851851851851)","(4.0, 4.6, 4.573333333333333)","(21.0, 46.0, 38.5)","(5.0, 6.6, 6.508571428571428)","(14.0, 22.0, 21.53846153846154)","(21.0, 55.0, 46.5)","(2.05, 2.34, 2.3312820512820513)"
15-12-2022 11:35:21.592780,"(9.0, 11.5, 11.351851851851851)","(4.0, 4.6, 4.573333333333333)","(21.0, 46.0, 38.5)","(5.0, 6.6, 6.508571428571428)","(14.0, 22.0, 21.53846153846154)","(21.0, 55.0, 46.5)","(2.05, 2.34, 2.358095238095238)"
15-12-2022 11:35:22.700385,"(9.0, 11.5, 11.351851851851851)","(4.0, 4.6, 4.573333333333333)","(21.0, 46.0, 38.0)","(5.0, 6.6, 6.508571428571428)","(14.0, 22.0, 21.53846153846154)","(21.0, 55.0, 46.5)","(2.05, 2.36, 2.358095238095238)"
15-12-2022 11:35:23.861356,"(9.0, 11.5, 11.384615384615385)","(4.0, 4.6, 4.573333333333333)","(21.0, 46.0, 38.0)","(5.0, 6.6, 6.508571428571428)","(14.0, 22.0, 21.53846153846154)","(21.0, 55.0, 46.5)","(2.05, 2.36, 2.358095238095238)"
15-12-2022 11:35:24.977202,"(9.0, 11.5, 11.351851851851851)","(4.0, 4.6, 4.573333333333333)","(21.0, 46.0, 40.4)","(5.0, 6.6, 6.508571428571428)","(14.0, 22.0, 21.53846153846154)","(21.0, 55.0, 46.5)","(2.05, 2.36, 2.358095238095238)"
15-12-2022 11:35:26.020605,"(9.0, 11.5, 11.351851851851851)","(4.0, 4.6, 4.573333333333333)","(21.0, 46.0, 40.4)","(5.0, 6.6, 6.508571428571428)","(14.0, 22.0, 21.53846153846154)","(21.0, 55.0, 46.5)","(2.05, 2.36, 2.358095238095238)"
15-12-2022 11:35:27.163841,"(9.0, 11.5, 11.351851851851851)","(4.0, 4.6, 4.573333333333333)","(21.0, 46.0, 39.2)","(5.0, 6.6, 6.466666666666667)","(14.0, 22.0, 24.09090909090909)","(21.0, 55.0, 44.0)","(2.05, 2.36, 2.358461538461538)"
15-12-2022 11:35:28.209775,"(9.0, 11.5, 11.351851851851851)","(4.0, 4.6, 4.567391304347826)","(21.0, 44.0, 39.2)","(5.0, 6.6, 6.466666666666667)","(14.0, 26.0, 23.9)","(21.0, 50.0, 42.0)","(2.05, 2.36, 2.4176470588235293)"
