,Brave But Crackers,Listen To Maurice,Lord Of Penno,Statesmanship,Swiss Time,Devgru,Gift Of Oratory,Matildasvain,Rio De Sombras,Mrs Bull,Vino Corona
06-01-2023 13:14:02.523681,"(7.0, 9.8, 9.100000000000001)","(3.7, 4.4, 4.082758620689655)","(18.0, 38.0, 36.5)","(31.0, 50.0, 41.0)","(101.0, 620.0, 579.0)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(51.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 6.6, 6.285)"
06-01-2023 13:14:04.100783,"(7.0, 9.8, 9.100000000000001)","(3.7, 4.4, 4.082758620689655)","(18.0, 38.0, 36.5)","(31.0, 50.0, 41.0)","(101.0, 620.0, 579.0)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(51.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 6.6, 6.285)"
06-01-2023 13:14:05.646535,"(7.0, 9.8, 9.100000000000001)","(3.7, 4.4, 4.082758620689655)","(18.0, 38.0, 35.333333333333336)","(31.0, 50.0, 41.0)","(101.0, 620.0, 579.0)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(51.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 6.6, 6.285)"
06-01-2023 13:14:07.055945,"(7.0, 9.8, 9.100000000000001)","(3.7, 4.4, 4.082758620689655)","(18.0, 38.0, 35.333333333333336)","(31.0, 50.0, 41.0)","(101.0, 620.0, 579.0)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(51.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 6.6, 6.285)"
06-01-2023 13:14:08.553504,"(7.0, 9.8, 9.100000000000001)","(3.7, 4.4, 4.082758620689655)","(18.0, 38.0, 35.333333333333336)","(31.0, 50.0, 41.0)","(101.0, 620.0, 537.2727272727273)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(51.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 6.6, 6.285)"
06-01-2023 13:14:10.029149,"(7.0, 9.8, 9.100000000000001)","(3.7, 4.4, 4.082758620689655)","(18.0, 38.0, 35.333333333333336)","(31.0, 50.0, 41.0)","(101.0, 610.0, 537.2727272727273)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(51.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 6.6, 6.285)"
06-01-2023 13:14:11.427070,"(7.0, 9.8, 9.100000000000001)","(3.7, 4.4, 4.082758620689655)","(18.0, 38.0, 35.333333333333336)","(31.0, 50.0, 41.0)","(101.0, 610.0, 537.2727272727273)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(51.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 6.6, 6.285)"
06-01-2023 13:14:13.118716,"(7.0, 9.8, 9.100000000000001)","(3.7, 4.4, 4.082758620689655)","(18.0, 38.0, 35.333333333333336)","(31.0, 50.0, 41.0)","(101.0, 610.0, 537.2727272727273)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(51.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 6.6, 6.285)"
06-01-2023 13:14:14.783427,"(7.0, 9.8, 9.100000000000001)","(3.7, 4.4, 4.082758620689655)","(18.0, 38.0, 35.333333333333336)","(31.0, 50.0, 41.0)","(101.0, 610.0, 537.2727272727273)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(51.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 6.6, 6.285)"
06-01-2023 13:14:16.346226,"(7.0, 9.8, 9.100000000000001)","(3.7, 4.4, 4.082758620689655)","(18.0, 38.0, 35.333333333333336)","(31.0, 50.0, 41.0)","(101.0, 610.0, 537.2727272727273)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(51.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 6.6, 6.285)"
06-01-2023 13:14:17.816814,"(7.0, 9.8, 9.100000000000001)","(3.7, 4.4, 4.082758620689655)","(18.0, 38.0, 35.333333333333336)","(31.0, 50.0, 41.0)","(101.0, 610.0, 537.2727272727273)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(51.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 6.6, 6.285)"
06-01-2023 13:14:19.274474,"(7.0, 9.8, 9.100000000000001)","(3.7, 4.4, 4.082758620689655)","(18.0, 38.0, 35.333333333333336)","(31.0, 50.0, 41.0)","(101.0, 610.0, 537.2727272727273)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(51.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 6.6, 6.285)"
06-01-2023 13:14:20.802818,"(7.0, 9.8, 9.100000000000001)","(3.7, 4.4, 4.082758620689655)","(18.0, 38.0, 35.333333333333336)","(31.0, 50.0, 41.0)","(101.0, 610.0, 537.2727272727273)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(51.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 6.6, 6.285)"
06-01-2023 13:14:22.425840,"(7.0, 9.8, 9.100000000000001)","(3.7, 4.4, 4.082758620689655)","(18.0, 38.0, 35.333333333333336)","(31.0, 50.0, 41.0)","(101.0, 610.0, 537.2727272727273)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(51.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 6.6, 6.285)"
06-01-2023 13:14:24.053126,"(7.0, 9.8, 9.100000000000001)","(3.7, 4.4, 4.082758620689655)","(18.0, 38.0, 35.333333333333336)","(31.0, 50.0, 41.0)","(101.0, 610.0, 537.2727272727273)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(51.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 6.6, 6.285)"
06-01-2023 13:14:25.861644,"(7.0, 9.8, 9.100000000000001)","(3.7, 4.4, 4.342857142857143)","(18.0, 38.0, 35.333333333333336)","(31.0, 50.0, 41.0)","(101.0, 610.0, 537.2727272727273)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(51.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 6.6, 6.285)"
06-01-2023 13:14:27.453313,"(7.0, 9.8, 9.100000000000001)","(3.7, 4.4, 4.342857142857143)","(18.0, 38.0, 34.0)","(31.0, 50.0, 41.0)","(101.0, 610.0, 537.2727272727273)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(51.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 6.6, 6.285)"
06-01-2023 13:14:28.962759,"(7.0, 9.8, 9.45)","(3.7, 4.4, 4.342857142857143)","(18.0, 38.0, 34.0)","(31.0, 50.0, 41.0)","(101.0, 610.0, 529.090909090909)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(51.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 6.6, 6.285)"
06-01-2023 13:14:30.545900,"(7.0, 10.5, 9.75)","(3.7, 4.4, 4.342857142857143)","(18.0, 38.0, 34.0)","(31.0, 50.0, 41.0)","(101.0, 600.0, 529.090909090909)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(51.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 6.6, 6.285)"
06-01-2023 13:14:32.266313,"(7.0, 10.5, 9.75)","(3.7, 4.4, 4.342857142857143)","(18.0, 38.0, 34.0)","(31.0, 50.0, 41.0)","(101.0, 600.0, 529.090909090909)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 6.6, 6.285)"
06-01-2023 13:14:34.081840,"(7.0, 10.5, 9.75)","(3.7, 4.4, 4.342857142857143)","(18.0, 38.0, 34.0)","(31.0, 50.0, 41.0)","(101.0, 600.0, 529.090909090909)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 6.6, 6.285)"
06-01-2023 13:14:35.902069,"(7.0, 10.5, 9.75)","(3.7, 4.4, 4.211764705882353)","(18.0, 38.0, 35.0)","(31.0, 50.0, 40.4)","(101.0, 600.0, 529.090909090909)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 6.6, 6.285)"
06-01-2023 13:14:37.547149,"(7.0, 10.5, 9.428571428571429)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 35.0)","(31.0, 50.0, 40.4)","(101.0, 600.0, 529.090909090909)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 6.6, 6.285)"
06-01-2023 13:14:39.203361,"(7.0, 10.0, 9.428571428571429)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 35.0)","(31.0, 50.0, 40.4)","(101.0, 600.0, 529.090909090909)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 6.6, 6.285)"
06-01-2023 13:14:40.801970,"(7.0, 10.0, 9.125)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 35.0)","(31.0, 50.0, 40.4)","(101.0, 600.0, 529.090909090909)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 6.6, 6.285)"
06-01-2023 13:14:42.389084,"(7.0, 10.0, 9.125)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 35.0)","(31.0, 50.0, 40.4)","(101.0, 600.0, 529.090909090909)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 6.6, 6.285)"
06-01-2023 13:14:44.018043,"(7.0, 10.0, 9.125)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 35.0)","(31.0, 50.0, 40.4)","(101.0, 600.0, 529.090909090909)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 6.6, 6.285)"
06-01-2023 13:14:45.537612,"(7.0, 10.0, 9.125)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 35.0)","(31.0, 50.0, 40.4)","(101.0, 600.0, 529.090909090909)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 7.2, 6.16)"
06-01-2023 13:14:47.055313,"(7.0, 10.0, 9.125)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 35.0)","(31.0, 50.0, 40.4)","(101.0, 600.0, 529.090909090909)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 7.2, 6.16)"
06-01-2023 13:14:48.650979,"(7.0, 10.0, 9.125)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 35.0)","(31.0, 50.0, 40.4)","(101.0, 600.0, 529.090909090909)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 7.2, 6.16)"
06-01-2023 13:14:50.149592,"(7.0, 10.0, 8.666666666666668)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 35.0)","(31.0, 50.0, 44.666666666666664)","(101.0, 600.0, 529.090909090909)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 7.2, 6.16)"
06-01-2023 13:14:51.624529,"(7.0, 10.0, 9.142857142857144)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 35.0)","(31.0, 50.0, 42.0)","(101.0, 600.0, 529.090909090909)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 7.2, 6.0625)"
06-01-2023 13:14:53.084767,"(7.0, 10.0, 9.142857142857144)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 35.0)","(31.0, 50.0, 42.0)","(101.0, 600.0, 529.090909090909)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 7.2, 5.986666666666667)"
06-01-2023 13:14:54.564171,"(7.0, 10.0, 9.142857142857144)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 35.0)","(31.0, 50.0, 42.0)","(101.0, 600.0, 529.090909090909)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 7.2, 5.986666666666667)"
06-01-2023 13:14:56.080826,"(7.0, 10.0, 9.142857142857144)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 35.0)","(31.0, 50.0, 42.0)","(101.0, 600.0, 529.090909090909)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 7.2, 5.986666666666667)"
06-01-2023 13:14:57.599862,"(7.0, 10.0, 9.142857142857144)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 35.0)","(31.0, 50.0, 42.0)","(101.0, 600.0, 529.090909090909)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 7.2, 6.266666666666667)"
06-01-2023 13:14:59.164454,"(7.0, 10.0, 9.285714285714286)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 35.0)","(31.0, 50.0, 42.0)","(101.0, 600.0, 529.090909090909)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 7.0, 6.266666666666667)"
06-01-2023 13:15:00.665886,"(7.0, 10.0, 9.285714285714286)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 35.0)","(31.0, 50.0, 42.0)","(101.0, 600.0, 529.090909090909)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 7.0, 5.978571428571429)"
06-01-2023 13:15:02.052948,"(7.0, 10.0, 9.285714285714286)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 35.0)","(31.0, 50.0, 42.0)","(101.0, 600.0, 529.090909090909)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 7.0, 5.978571428571429)"
06-01-2023 13:15:03.567889,"(7.0, 10.0, 9.285714285714286)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 35.0)","(31.0, 50.0, 40.4)","(101.0, 590.0, 520.909090909091)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 7.0, 5.978571428571429)"
06-01-2023 13:15:05.172720,"(7.0, 10.0, 9.285714285714286)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 35.0)","(31.0, 50.0, 44.8)","(101.0, 590.0, 520.909090909091)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(61.0, 190.0, 163.75)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 7.0, 5.978571428571429)"
06-01-2023 13:15:06.743431,"(7.0, 10.0, 9.444444444444445)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 35.0)","(31.0, 48.0, 43.2)","(101.0, 590.0, 520.909090909091)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(61.0, 190.0, 163.75)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.640000000000001)","(5.0, 7.0, 5.978571428571429)"
06-01-2023 13:15:08.346314,"(7.0, 10.0, 10.266666666666667)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 35.0)","(31.0, 46.0, 42.0)","(101.0, 590.0, 520.909090909091)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(61.0, 190.0, 163.75)","(101.0, 230.0, 222.5)","(5.0, 7.0, 6.643478260869565)","(5.0, 7.0, 5.978571428571429)"
06-01-2023 13:15:09.845164,"(7.0, 10.5, 10.025)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 35.0)","(31.0, 46.0, 36.666666666666664)","(101.0, 590.0, 520.909090909091)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(61.0, 190.0, 163.75)","(101.0, 230.0, 222.5)","(5.0, 6.8, 6.643478260869565)","(5.0, 7.0, 5.978571428571429)"
06-01-2023 13:15:11.292618,"(7.0, 10.5, 10.025)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 35.0)","(31.0, 46.0, 44.35294117647059)","(101.0, 590.0, 520.909090909091)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(61.0, 190.0, 163.75)","(101.0, 230.0, 222.5)","(5.0, 6.8, 6.643478260869565)","(5.0, 7.0, 5.978571428571429)"
06-01-2023 13:15:12.715842,"(7.0, 10.5, 10.025)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 35.0)","(31.0, 46.0, 44.35294117647059)","(101.0, 590.0, 520.909090909091)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.505)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 6.8, 6.643478260869565)","(5.0, 7.0, 5.978571428571429)"
06-01-2023 13:15:14.142856,"(7.0, 10.5, 10.025)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 35.0)","(31.0, 46.0, 38.8)","(101.0, 590.0, 520.909090909091)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.50990099009901)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 6.8, 6.643478260869565)","(5.0, 7.0, 5.978571428571429)"
06-01-2023 13:15:15.547428,"(7.0, 10.5, 9.65)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 35.0)","(31.0, 46.0, 38.8)","(101.0, 590.0, 520.909090909091)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.50990099009901)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 6.8, 6.643478260869565)","(5.0, 7.0, 5.978571428571429)"
06-01-2023 13:15:16.986587,"(7.0, 10.5, 9.65)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 35.0)","(31.0, 46.0, 43.0)","(101.0, 590.0, 520.909090909091)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.50990099009901)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 6.8, 6.643478260869565)","(5.0, 7.0, 5.978571428571429)"
06-01-2023 13:15:18.469975,"(7.0, 10.5, 9.65)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 32.4)","(31.0, 48.0, 38.666666666666664)","(101.0, 590.0, 520.909090909091)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.50990099009901)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 6.8, 6.71)","(5.0, 7.0, 5.978571428571429)"
06-01-2023 13:15:19.843000,"(7.0, 10.5, 9.65)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 32.4)","(31.0, 48.0, 38.666666666666664)","(101.0, 590.0, 520.909090909091)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.50990099009901)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 6.8, 6.71)","(5.0, 7.0, 5.978571428571429)"
06-01-2023 13:15:21.269578,"(7.0, 10.5, 9.65)","(3.7, 4.3, 4.211764705882353)","(18.0, 38.0, 32.4)","(31.0, 48.0, 38.666666666666664)","(101.0, 590.0, 520.909090909091)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.50990099009901)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 6.8, 6.71)","(5.0, 7.0, 5.978571428571429)"
06-01-2023 13:15:22.635949,"(7.0, 10.5, 9.65)","(3.7, 4.3, 4.342857142857143)","(18.0, 38.0, 30.533333333333335)","(31.0, 48.0, 40.0)","(101.0, 590.0, 520.909090909091)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.64)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 6.8, 6.71)","(5.0, 7.0, 6.2)"
06-01-2023 13:15:24.076474,"(7.0, 10.5, 9.75)","(3.7, 4.4, 4.25)","(18.0, 38.0, 31.0)","(31.0, 46.0, 40.0)","(101.0, 590.0, 520.909090909091)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.64)","(61.0, 190.0, 160.0)","(101.0, 230.0, 222.5)","(5.0, 6.8, 6.71)","(5.0, 6.8, 6.2)"
06-01-2023 13:15:25.523693,"(7.0, 10.5, 9.75)","(3.7, 4.5, 4.25)","(18.0, 38.0, 31.0)","(31.0, 46.0, 40.0)","(101.0, 590.0, 520.909090909091)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.64)","(61.0, 190.0, 152.85714285714286)","(101.0, 230.0, 222.5)","(5.0, 6.8, 6.71)","(5.0, 6.8, 6.2)"
06-01-2023 13:15:26.982388,"(7.0, 10.5, 9.75)","(3.7, 4.5, 4.25)","(18.0, 38.0, 31.0)","(31.0, 46.0, 40.0)","(101.0, 590.0, 520.909090909091)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.64)","(61.0, 180.0, 145.71428571428572)","(101.0, 230.0, 222.5)","(5.0, 6.8, 6.71)","(5.0, 6.8, 6.2)"
06-01-2023 13:15:28.630758,"(7.0, 10.5, 9.75)","(3.7, 4.5, 4.25)","(18.0, 38.0, 31.0)","(31.0, 46.0, 40.0)","(101.0, 590.0, 520.909090909091)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.64)","(61.0, 170.0, 145.71428571428572)","(101.0, 230.0, 222.5)","(5.0, 6.8, 6.71)","(5.0, 6.8, 6.2)"
06-01-2023 13:15:30.477575,"(7.0, 10.5, 9.75)","(3.7, 4.5, 4.25)","(18.0, 38.0, 31.0)","(31.0, 46.0, 40.0)","(101.0, 590.0, 520.909090909091)","(6.0, 8.6, 8.342857142857142)","(5.0, 6.0, 5.64)","(61.0, 170.0, 145.71428571428572)","(101.0, 230.0, 222.5)","(5.0, 6.8, 6.71)","(5.0, 6.8, 6.2)"
06-01-2023 13:15:32.192525,"(7.0, 10.5, 9.266666666666667)","(3.7, 4.5, 4.2)","(18.0, 38.0, 24.0)","(31.0, 46.0, 40.666666666666664)","(101.0, 590.0, 520.909090909091)","(6.0, 8.6, 8.31111111111111)","(5.0, 6.0, 5.64)","(61.0, 170.0, 141.66666666666666)","(101.0, 230.0, 222.5)","(5.0, 6.8, 6.683870967741935)","(5.0, 6.8, 6.2)"
06-01-2023 13:15:33.956094,"(7.0, 9.8, 9.266666666666667)","(3.7, 4.5, 4.2)","(18.0, 38.0, 24.0)","(31.0, 44.0, 39.0)","(101.0, 590.0, 520.909090909091)","(6.0, 8.6, 8.31111111111111)","(5.0, 6.0, 5.646428571428571)","(61.0, 170.0, 141.66666666666666)","(101.0, 230.0, 222.5)","(5.0, 6.8, 6.6909090909090905)","(5.0, 6.8, 6.2)"
06-01-2023 13:15:35.601806,"(7.0, 9.8, 9.266666666666667)","(3.7, 4.5, 4.2)","(18.0, 38.0, 24.0)","(31.0, 44.0, 39.0)","(101.0, 590.0, 520.909090909091)","(6.0, 8.6, 8.31111111111111)","(5.0, 6.0, 5.646428571428571)","(61.0, 170.0, 141.66666666666666)","(101.0, 230.0, 222.5)","(5.0, 6.8, 6.6909090909090905)","(5.0, 6.8, 6.5)"
06-01-2023 13:15:37.201084,"(7.0, 9.8, 9.444444444444445)","(3.7, 4.5, 4.2)","(18.0, 38.0, 24.0)","(31.0, 44.0, 39.0)","(101.0, 590.0, 520.909090909091)","(6.0, 8.6, 8.31111111111111)","(5.0, 6.0, 5.646428571428571)","(61.0, 170.0, 141.66666666666666)","(101.0, 230.0, 432.5)","(5.0, 6.8, 6.671428571428572)","(5.0, 6.8, 6.5)"
06-01-2023 13:15:38.767047,"(7.0, 9.8, 9.444444444444445)","(3.7, 4.5, 4.2)","(18.0, 38.0, 24.0)","(31.0, 44.0, 39.0)","(101.0, 590.0, 520.909090909091)","(6.0, 8.6, 8.31111111111111)","(5.0, 6.0, 5.646428571428571)","(61.0, 170.0, 141.66666666666666)","(101.0, 510.0, 380.0)","(5.0, 6.8, 6.671428571428572)","(5.0, 6.8, 6.5)"
06-01-2023 13:15:40.537604,"(7.0, 9.8, 9.444444444444445)","(3.7, 4.5, 4.2)","(18.0, 38.0, 24.0)","(31.0, 44.0, 39.0)","(101.0, 590.0, 520.909090909091)","(6.0, 8.6, 8.31111111111111)","(5.0, 6.0, 5.646428571428571)","(61.0, 170.0, 141.66666666666666)","(101.0, 500.0, 380.0)","(5.0, 6.8, 6.671428571428572)","(5.0, 6.8, 6.5)"
