,Rich Devil,Always Barney,Mr Banner,Trial By Combat,Spooky Ethics,Next Of Kinloch,Prince Majestic,Greek Warrior
09-01-2023 15:02:32.798582,"(5.0, 8.0, 7.666666666666666)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 260.0, 64.6)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:02:33.812588,"(5.0, 8.0, 7.666666666666666)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 250.0, 64.6)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:02:34.839328,"(5.0, 8.0, 7.666666666666666)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 240.0, 65.77777777777777)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:02:35.927177,"(5.0, 8.0, 7.666666666666666)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 240.0, 65.77777777777777)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:02:37.000652,"(5.0, 8.0, 7.666666666666666)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 240.0, 65.77777777777777)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:02:38.060546,"(5.0, 8.0, 7.666666666666666)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 240.0, 83.2)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:02:39.140003,"(5.0, 8.0, 7.666666666666666)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 230.0, 81.2)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:02:40.220117,"(5.0, 8.0, 7.666666666666666)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 230.0, 173.66666666666666)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:02:41.294030,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 200.0, 173.66666666666666)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:02:42.390341,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 200.0, 135.33333333333334)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:02:43.514501,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 210.0, 135.33333333333334)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:02:44.648870,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 210.0, 135.33333333333334)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:02:45.678243,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 210.0, 135.33333333333334)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:02:46.861770,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 210.0, 135.33333333333334)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:02:47.922566,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 210.0, 169.14285714285714)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:02:48.978704,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 220.0, 169.14285714285714)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:02:50.044286,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 220.0, 169.14285714285714)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:02:51.052948,"(5.0, 8.0, 7.04)","(51.0, 220.0, 121.53846153846155)","(7.5, 16.0, 13.0)","(41.0, 220.0, 169.14285714285714)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:02:52.069257,"(5.0, 8.0, 7.04)","(51.0, 220.0, 121.53846153846155)","(7.5, 16.0, 13.0)","(41.0, 210.0, 98.0)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:02:53.257373,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 210.0, 91.41176470588235)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:02:54.388540,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 210.0, 91.41176470588235)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:02:55.512349,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 210.0, 91.41176470588235)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:02:56.583315,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 210.0, 91.41176470588235)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:02:57.559384,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 210.0, 91.41176470588235)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:02:58.583620,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 210.0, 91.41176470588235)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:02:59.667750,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 210.0, 91.41176470588235)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:03:00.724177,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 210.0, 91.41176470588235)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:03:01.783412,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 210.0, 91.41176470588235)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:03:02.928197,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 210.0, 91.41176470588235)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:03:04.039922,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 210.0, 91.41176470588235)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:03:05.155592,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 210.0, 91.41176470588235)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:03:06.219016,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 210.0, 91.41176470588235)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:03:07.317579,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 210.0, 91.41176470588235)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:03:08.451242,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 210.0, 91.41176470588235)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:03:09.495769,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 210.0, 91.41176470588235)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:03:10.586495,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 210.0, 107.83333333333333)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:03:11.825929,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 200.0, 94.85714285714286)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:03:12.922214,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 190.0, 140.57142857142858)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:03:14.053239,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 180.0, 126.28571428571429)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:03:15.185650,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 160.0, 126.28571428571429)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:03:16.320377,"(5.0, 8.0, 7.04)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 78.0)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:03:17.477750,"(5.0, 8.0, 6.3999999999999995)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 73.76470588235294)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:03:18.686187,"(5.0, 8.0, 6.3999999999999995)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 73.76470588235294)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:03:19.935634,"(5.0, 8.0, 6.3999999999999995)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 73.76470588235294)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:03:21.157291,"(5.0, 8.0, 6.3999999999999995)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 73.76470588235294)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:03:22.364739,"(5.0, 8.0, 6.3999999999999995)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 73.76470588235294)","(2.3, 3.55, 2.646)","(3.2, 4.9, 3.7800000000000002)","(7.0, 12.0, 10.0)","(21.0, 85.0, 36.07692307692308)"
09-01-2023 15:03:23.582552,"(5.0, 8.0, 6.3999999999999995)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.55, 2.636)","(3.2, 4.9, 3.76)","(7.0, 12.0, 10.0)","(21.0, 85.0, 35.53333333333333)"
09-01-2023 15:03:24.712390,"(5.0, 8.0, 7.093939393939394)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.5, 2.636)","(3.2, 4.8, 3.76)","(7.0, 12.0, 10.0)","(21.0, 85.0, 35.53333333333333)"
09-01-2023 15:03:25.829356,"(5.0, 8.0, 7.093939393939394)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.5, 2.636)","(3.2, 4.8, 3.933333333333333)","(7.0, 12.0, 10.0)","(21.0, 85.0, 35.53333333333333)"
09-01-2023 15:03:26.983179,"(5.0, 8.0, 7.093939393939394)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.5, 2.636)","(3.2, 4.8, 3.933333333333333)","(7.0, 12.0, 10.0)","(21.0, 85.0, 35.53333333333333)"
09-01-2023 15:03:28.151744,"(5.0, 8.0, 7.093939393939394)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.5, 2.636)","(3.2, 4.8, 3.933333333333333)","(7.0, 12.0, 10.0)","(21.0, 85.0, 35.53333333333333)"
09-01-2023 15:03:29.310835,"(5.0, 8.0, 7.093939393939394)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.5, 2.636)","(3.2, 4.8, 3.933333333333333)","(7.0, 12.0, 10.0)","(21.0, 85.0, 35.53333333333333)"
09-01-2023 15:03:30.412753,"(5.0, 8.0, 7.093939393939394)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.5, 2.636)","(3.2, 4.8, 3.933333333333333)","(7.0, 12.0, 10.0)","(21.0, 85.0, 35.53333333333333)"
09-01-2023 15:03:31.523230,"(5.0, 8.0, 7.093939393939394)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.5, 2.636)","(3.2, 4.8, 3.933333333333333)","(7.0, 12.0, 10.0)","(21.0, 85.0, 35.53333333333333)"
09-01-2023 15:03:32.655346,"(5.0, 8.0, 7.093939393939394)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 65.47826086956522)","(2.3, 3.5, 2.636)","(3.2, 4.8, 3.933333333333333)","(7.0, 12.0, 10.0)","(21.0, 85.0, 35.53333333333333)"
09-01-2023 15:03:33.726178,"(5.0, 8.0, 7.093939393939394)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 65.47826086956522)","(2.3, 3.5, 2.636)","(3.2, 4.8, 3.6857142857142855)","(7.0, 12.0, 10.0)","(21.0, 85.0, 35.53333333333333)"
09-01-2023 15:03:34.843878,"(5.0, 8.0, 7.093939393939394)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.45, 2.616)","(3.2, 4.8, 3.74)","(7.0, 12.0, 10.0)","(21.0, 85.0, 52.73913043478261)"
09-01-2023 15:03:36.030241,"(5.0, 8.0, 7.093939393939394)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.4, 2.616)","(3.2, 4.7, 3.74)","(7.0, 12.0, 10.0)","(21.0, 85.0, 52.73913043478261)"
09-01-2023 15:03:37.308799,"(5.0, 8.0, 7.093939393939394)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.4, 2.616)","(3.2, 4.7, 3.9)","(7.0, 12.0, 10.0)","(21.0, 85.0, 52.73913043478261)"
09-01-2023 15:03:38.516852,"(5.0, 8.0, 7.093939393939394)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.4, 2.616)","(3.2, 4.7, 3.9)","(7.0, 12.0, 10.0)","(21.0, 85.0, 52.73913043478261)"
09-01-2023 15:03:39.637567,"(5.0, 8.0, 7.093939393939394)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.4, 2.616)","(3.2, 4.7, 3.9)","(7.0, 12.0, 10.0)","(21.0, 85.0, 52.73913043478261)"
09-01-2023 15:03:40.811916,"(5.0, 8.0, 7.093939393939394)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.4, 2.616)","(3.2, 4.7, 3.9)","(7.0, 12.0, 10.0)","(21.0, 85.0, 52.73913043478261)"
09-01-2023 15:03:41.899153,"(5.0, 8.0, 7.093939393939394)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.4, 2.616)","(3.2, 4.7, 3.9)","(7.0, 12.0, 10.0)","(21.0, 85.0, 52.73913043478261)"
09-01-2023 15:03:43.032895,"(5.0, 8.0, 7.093939393939394)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.4, 2.616)","(3.2, 4.7, 3.9)","(7.0, 12.0, 10.0)","(21.0, 85.0, 52.73913043478261)"
09-01-2023 15:03:44.260283,"(5.0, 8.0, 7.093939393939394)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.4, 2.616)","(3.2, 4.7, 3.9)","(7.0, 12.0, 10.0)","(21.0, 85.0, 52.73913043478261)"
09-01-2023 15:03:45.411555,"(5.0, 8.0, 7.093939393939394)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.4, 2.616)","(3.2, 4.7, 3.9)","(7.0, 12.0, 10.0)","(21.0, 85.0, 52.73913043478261)"
09-01-2023 15:03:46.619818,"(5.0, 8.0, 7.093939393939394)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.4, 2.616)","(3.2, 4.7, 3.9)","(7.0, 12.0, 10.0)","(21.0, 85.0, 52.73913043478261)"
09-01-2023 15:03:47.833159,"(5.0, 8.0, 7.093939393939394)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.4, 2.616)","(3.2, 4.7, 3.9)","(7.0, 12.0, 10.0)","(21.0, 85.0, 52.73913043478261)"
09-01-2023 15:03:49.033058,"(5.0, 8.0, 7.093939393939394)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.4, 2.616)","(3.2, 4.7, 3.9)","(7.0, 12.0, 10.0)","(21.0, 85.0, 52.73913043478261)"
09-01-2023 15:03:50.180209,"(5.0, 8.0, 7.093939393939394)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.4, 2.616)","(3.2, 4.7, 3.9)","(7.0, 12.0, 10.0)","(21.0, 85.0, 52.73913043478261)"
09-01-2023 15:03:51.344009,"(5.0, 8.0, 7.093939393939394)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.4, 2.616)","(3.2, 4.7, 3.9)","(7.0, 12.0, 10.0)","(21.0, 85.0, 52.73913043478261)"
09-01-2023 15:03:52.803838,"(5.0, 8.0, 7.093939393939394)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.4, 2.616)","(3.2, 4.7, 3.9)","(7.0, 12.0, 10.0)","(21.0, 85.0, 52.73913043478261)"
09-01-2023 15:03:54.045491,"(5.0, 8.0, 7.093939393939394)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.4, 2.616)","(3.2, 4.7, 3.9)","(7.0, 12.0, 10.0)","(21.0, 85.0, 52.73913043478261)"
09-01-2023 15:03:55.417635,"(5.0, 8.0, 7.093939393939394)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.4, 2.616)","(3.2, 4.7, 3.9)","(7.0, 12.0, 10.0)","(21.0, 85.0, 52.73913043478261)"
09-01-2023 15:03:56.742774,"(5.0, 8.0, 7.093939393939394)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.4, 2.616)","(3.2, 4.7, 3.9)","(7.0, 12.0, 10.0)","(21.0, 85.0, 52.73913043478261)"
09-01-2023 15:03:58.002130,"(5.0, 8.0, 6.093333333333333)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.4, 2.616)","(3.2, 4.7, 3.9)","(7.0, 12.0, 10.0)","(21.0, 85.0, 52.73913043478261)"
09-01-2023 15:03:59.177484,"(5.0, 8.0, 6.093333333333333)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.4, 2.616)","(3.2, 4.7, 3.9)","(7.0, 12.0, 10.0)","(21.0, 85.0, 52.73913043478261)"
09-01-2023 15:04:00.413342,"(5.0, 8.0, 6.093333333333333)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.4, 2.616)","(3.2, 4.7, 3.9)","(7.0, 12.0, 10.0)","(21.0, 85.0, 44.64705882352941)"
09-01-2023 15:04:01.613408,"(5.0, 8.0, 6.093333333333333)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.4, 2.616)","(3.2, 4.7, 3.9)","(7.0, 12.0, 10.0)","(21.0, 85.0, 50.7)"
09-01-2023 15:04:02.805190,"(5.0, 8.0, 6.093333333333333)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.4, 2.616)","(3.2, 4.7, 3.98)","(7.0, 12.0, 10.0)","(21.0, 85.0, 50.7)"
09-01-2023 15:04:04.038555,"(5.0, 8.0, 6.317647058823529)","(51.0, 220.0, 77.77777777777777)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.4, 2.616)","(3.2, 4.7, 4.15)","(7.0, 12.0, 10.133333333333333)","(21.0, 85.0, 50.7)"
09-01-2023 15:04:05.229130,"(5.0, 8.0, 6.615384615384615)","(51.0, 220.0, 134.66666666666666)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.4, 2.606)","(3.2, 4.7, 4.35)","(7.0, 12.0, 9.566666666666666)","(21.0, 85.0, 50.7)"
09-01-2023 15:04:06.393387,"(5.0, 8.0, 7.0)","(51.0, 220.0, 131.42857142857144)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.35, 2.552857142857143)","(3.2, 4.7, 4.13)","(7.0, 12.5, 9.5)","(21.0, 85.0, 50.7)"
09-01-2023 15:04:07.534028,"(5.0, 8.0, 7.0)","(51.0, 220.0, 131.42857142857144)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.3, 2.545714285714286)","(3.2, 4.7, 4.13)","(7.0, 12.5, 9.5)","(21.0, 85.0, 50.7)"
09-01-2023 15:04:08.696411,"(5.0, 8.0, 7.0)","(51.0, 220.0, 131.42857142857144)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.25, 2.576)","(3.2, 4.7, 4.541176470588235)","(7.0, 12.5, 9.5)","(21.0, 85.0, 50.7)"
09-01-2023 15:04:09.820812,"(5.0, 8.0, 7.364705882352942)","(51.0, 220.0, 140.0)","(7.5, 16.0, 13.0)","(41.0, 150.0, 64.5)","(2.3, 3.2, 2.576)","(3.2, 4.7, 4.541176470588235)","(7.0, 12.5, 9.5)","(21.0, 85.0, 50.7)"
