,Confused,Cookie Cotton,Sadie Seahorse,Elsie Bay,Concord Prince,Bundy Trigger,Victor Sannette,Melissas Louise
11-01-2023 12:03:30.765332,"(4.2, 8.6, 8.366666666666667)","(26.0, 70.0, 67.5)","(12.0, 16.0, 14.222222222222221)","(8.0, 11.0, 9.710526315789473)","(61.0, 540.0, 415.0)","(9.0, 15.0, 14.791666666666666)","(1.7, 1.77, 1.7634782608695652)","(9.0, 18.0, 17.727272727272727)"
11-01-2023 12:03:31.815288,"(4.2, 8.6, 8.366666666666667)","(26.0, 70.0, 67.5)","(12.0, 15.5, 14.642857142857142)","(8.0, 11.0, 9.710526315789473)","(61.0, 540.0, 415.0)","(9.0, 15.0, 14.85)","(1.7, 1.77, 1.7592857142857143)","(9.0, 18.0, 16.166666666666668)"
11-01-2023 12:03:32.905543,"(4.2, 8.6, 8.366666666666667)","(26.0, 70.0, 67.5)","(12.0, 15.5, 14.214285714285714)","(8.0, 10.5, 10.275)","(61.0, 540.0, 415.0)","(9.0, 15.0, 14.85)","(1.7, 1.77, 1.7592857142857143)","(9.0, 18.5, 16.166666666666668)"
11-01-2023 12:03:33.990779,"(4.2, 8.6, 8.366666666666667)","(26.0, 70.0, 67.5)","(12.0, 15.5, 14.160714285714286)","(8.0, 10.5, 9.742105263157894)","(61.0, 450.0, 370.0)","(9.0, 15.0, 14.7)","(1.7, 1.77, 1.7634782608695652)","(9.0, 18.5, 16.166666666666668)"
11-01-2023 12:03:35.083714,"(4.2, 8.6, 8.25)","(26.0, 70.0, 65.0)","(12.0, 15.5, 14.083333333333334)","(8.0, 10.5, 9.742105263157894)","(61.0, 450.0, 370.0)","(9.0, 15.0, 14.85)","(1.7, 1.77, 1.7634782608695652)","(9.0, 18.5, 16.166666666666668)"
11-01-2023 12:03:36.229062,"(4.2, 8.6, 8.218181818181819)","(26.0, 70.0, 65.0)","(12.0, 15.5, 14.083333333333334)","(8.0, 10.5, 9.742105263157894)","(61.0, 450.0, 370.0)","(9.0, 15.0, 14.85)","(1.7, 1.77, 1.7634782608695652)","(9.0, 18.5, 16.764705882352942)"
11-01-2023 12:03:37.292767,"(4.2, 8.6, 8.218181818181819)","(26.0, 70.0, 65.0)","(12.0, 15.5, 14.083333333333334)","(8.0, 10.5, 9.742105263157894)","(61.0, 450.0, 370.0)","(9.0, 15.0, 14.85)","(1.7, 1.77, 1.7625)","(9.0, 18.0, 16.5)"
11-01-2023 12:03:38.346120,"(4.2, 8.6, 8.333333333333332)","(26.0, 70.0, 68.0)","(12.0, 15.5, 14.555555555555555)","(8.0, 10.5, 10.080645161290322)","(61.0, 450.0, 370.0)","(9.0, 15.0, 14.85)","(1.7, 1.77, 1.776923076923077)","(9.0, 18.0, 15.967741935483872)"
11-01-2023 12:03:39.414296,"(4.2, 8.6, 8.377777777777776)","(26.0, 70.0, 68.0)","(12.0, 15.5, 14.555555555555555)","(8.0, 10.5, 10.080645161290322)","(61.0, 450.0, 370.0)","(9.0, 15.0, 14.85)","(1.7, 1.8, 1.7618181818181817)","(9.0, 18.0, 15.967741935483872)"
11-01-2023 12:03:40.523622,"(4.2, 8.6, 8.377777777777776)","(26.0, 70.0, 65.0)","(12.0, 15.5, 14.555555555555555)","(8.0, 10.5, 10.080645161290322)","(61.0, 450.0, 370.0)","(9.0, 15.0, 14.85)","(1.7, 1.8, 1.756923076923077)","(9.0, 18.0, 15.967741935483872)"
11-01-2023 12:03:41.591369,"(4.2, 8.6, 8.377777777777776)","(26.0, 70.0, 64.0)","(12.0, 15.5, 14.555555555555555)","(8.0, 10.5, 10.080645161290322)","(61.0, 450.0, 370.0)","(9.0, 15.0, 14.85)","(1.7, 1.8, 1.756923076923077)","(9.0, 18.0, 15.967741935483872)"
11-01-2023 12:03:42.672200,"(4.6, 8.6, 8.377777777777776)","(26.0, 70.0, 64.0)","(12.0, 15.5, 14.555555555555555)","(8.0, 10.5, 10.035714285714286)","(61.0, 450.0, 370.0)","(9.0, 15.0, 15.035714285714286)","(1.7, 1.8, 1.756923076923077)","(9.0, 18.0, 15.967741935483872)"
11-01-2023 12:03:43.676145,"(4.6, 8.6, 8.1)","(26.0, 70.0, 61.42857142857143)","(12.0, 15.5, 14.285714285714286)","(8.0, 10.5, 9.47857142857143)","(61.0, 450.0, 288.0)","(9.0, 15.5, 13.48611111111111)","(1.7, 1.8, 1.7905405405405406)","(9.0, 18.0, 15.967741935483872)"
11-01-2023 12:03:44.719262,"(4.6, 8.6, 8.178947368421053)","(26.0, 70.0, 61.42857142857143)","(12.0, 15.5, 14.285714285714286)","(8.0, 10.5, 9.308333333333334)","(61.0, 640.0, 288.0)","(9.0, 15.5, 13.4375)","(1.7, 1.8, 1.7866666666666666)","(9.0, 18.0, 15.967741935483872)"
11-01-2023 12:03:45.772466,"(4.6, 8.6, 8.178947368421053)","(26.0, 70.0, 61.42857142857143)","(12.0, 15.5, 14.285714285714286)","(8.0, 10.5, 9.308333333333334)","(61.0, 640.0, 396.6666666666667)","(9.0, 15.5, 14.283783783783784)","(1.7, 1.81, 1.73875)","(9.0, 18.0, 15.967741935483872)"
11-01-2023 12:03:46.767582,"(4.6, 8.6, 8.377777777777776)","(26.0, 70.0, 62.5)","(12.0, 15.5, 14.65)","(8.0, 10.5, 9.912903225806453)","(61.0, 450.0, 396.6666666666667)","(9.0, 15.5, 14.283783783783784)","(1.7, 1.77, 1.755294117647059)","(9.0, 18.0, 15.967741935483872)"
11-01-2023 12:03:47.801519,"(4.6, 8.6, 8.377777777777776)","(26.0, 70.0, 62.5)","(12.0, 15.5, 14.65)","(8.0, 10.5, 9.912903225806453)","(61.0, 450.0, 375.0)","(9.0, 15.5, 14.31578947368421)","(1.7, 1.77, 1.7253333333333334)","(9.0, 18.0, 15.967741935483872)"
11-01-2023 12:03:48.779802,"(4.6, 8.6, 8.318518518518518)","(26.0, 70.0, 62.5)","(12.0, 15.5, 14.65)","(8.0, 10.5, 9.912903225806453)","(61.0, 450.0, 341.6666666666667)","(9.0, 15.5, 14.31578947368421)","(1.7, 1.74, 1.7253333333333334)","(9.0, 18.0, 15.967741935483872)"
11-01-2023 12:03:49.834501,"(4.6, 8.6, 8.388235294117646)","(26.0, 70.0, 62.5)","(12.0, 15.5, 14.75)","(8.0, 10.5, 9.912903225806453)","(61.0, 550.0, 420.0)","(9.0, 15.5, 14.31578947368421)","(1.7, 1.74, 1.7224)","(9.0, 18.0, 15.967741935483872)"
11-01-2023 12:03:50.910944,"(4.6, 8.6, 8.388235294117646)","(26.0, 70.0, 62.5)","(12.0, 15.5, 14.9375)","(8.0, 10.5, 9.912903225806453)","(61.0, 540.0, 420.0)","(9.0, 15.5, 14.31578947368421)","(1.7, 1.74, 1.7253333333333334)","(9.0, 18.0, 15.967741935483872)"
11-01-2023 12:03:52.010904,"(4.6, 8.6, 8.388235294117646)","(26.0, 70.0, 62.5)","(12.0, 15.5, 14.9375)","(8.0, 10.5, 9.440740740740742)","(61.0, 540.0, 420.0)","(9.0, 15.5, 14.176470588235293)","(1.7, 1.74, 1.722)","(9.0, 18.0, 15.967741935483872)"
11-01-2023 12:03:53.048095,"(4.6, 8.6, 8.12)","(26.0, 70.0, 61.42857142857143)","(12.0, 15.5, 14.75)","(8.0, 10.5, 9.440740740740742)","(61.0, 540.0, 420.0)","(9.0, 15.5, 14.25)","(1.7, 1.74, 1.722)","(9.0, 18.0, 15.967741935483872)"
11-01-2023 12:03:54.088788,"(4.6, 8.6, 8.323076923076922)","(26.0, 70.0, 61.42857142857143)","(12.0, 15.5, 14.75)","(8.0, 10.5, 9.912903225806453)","(61.0, 540.0, 420.0)","(9.0, 15.5, 14.710526315789474)","(1.7, 1.74, 1.7382978723404254)","(9.0, 18.0, 15.967741935483872)"
11-01-2023 12:03:55.171547,"(4.6, 8.6, 8.388235294117646)","(26.0, 70.0, 64.54545454545455)","(12.0, 15.5, 15.090909090909092)","(8.0, 10.5, 9.912903225806453)","(61.0, 540.0, 420.0)","(9.0, 15.5, 14.710526315789474)","(1.7, 1.74, 1.7233333333333334)","(9.0, 18.0, 15.967741935483872)"
11-01-2023 12:03:56.216390,"(4.6, 8.6, 8.388235294117646)","(26.0, 70.0, 62.0)","(12.0, 15.5, 14.441176470588236)","(8.0, 10.5, 9.912903225806453)","(61.0, 540.0, 420.0)","(9.0, 15.5, 14.710526315789474)","(1.7, 1.77, 1.754)","(9.0, 18.0, 15.967741935483872)"
11-01-2023 12:03:57.299341,"(4.6, 8.6, 8.388235294117646)","(26.0, 70.0, 62.0)","(12.0, 15.5, 14.441176470588236)","(8.0, 10.5, 9.912903225806453)","(61.0, 540.0, 375.0)","(9.0, 15.5, 14.710526315789474)","(1.7, 1.77, 1.7613333333333334)","(9.0, 18.0, 15.967741935483872)"
11-01-2023 12:03:58.354677,"(4.6, 8.6, 8.388235294117646)","(26.0, 70.0, 62.0)","(12.0, 15.5, 14.441176470588236)","(8.0, 10.5, 9.912903225806453)","(61.0, 450.0, 375.0)","(9.0, 15.5, 14.710526315789474)","(1.7, 1.78, 1.7561363636363636)","(9.0, 18.0, 15.967741935483872)"
11-01-2023 12:03:59.448030,"(4.6, 8.6, 8.388235294117646)","(26.0, 70.0, 62.0)","(12.0, 15.5, 14.441176470588236)","(8.0, 10.5, 9.912903225806453)","(61.0, 450.0, 375.0)","(9.0, 15.5, 14.710526315789474)","(1.7, 1.78, 1.7561363636363636)","(9.0, 18.0, 15.967741935483872)"
11-01-2023 12:04:00.554406,"(4.6, 8.6, 8.388235294117646)","(26.0, 70.0, 67.14285714285714)","(12.0, 15.5, 14.3)","(8.0, 10.5, 9.440740740740742)","(61.0, 450.0, 325.0)","(9.0, 15.5, 14.53225806451613)","(1.7, 1.78, 1.7715151515151515)","(9.0, 18.0, 15.967741935483872)"
11-01-2023 12:04:01.606082,"(4.6, 8.6, 8.2)","(26.0, 70.0, 68.0)","(12.0, 15.5, 14.3)","(8.0, 10.5, 9.57741935483871)","(61.0, 450.0, 325.0)","(9.0, 15.5, 14.263157894736842)","(1.7, 1.78, 1.7715151515151515)","(9.0, 18.0, 15.967741935483872)"
11-01-2023 12:04:02.663507,"(4.6, 8.6, 8.272727272727272)","(26.0, 70.0, 68.0)","(12.0, 15.5, 14.3)","(8.0, 10.5, 9.603703703703705)","(61.0, 450.0, 360.0)","(9.0, 15.0, 14.533333333333333)","(1.7, 1.78, 1.7715151515151515)","(9.0, 18.0, 15.967741935483872)"
11-01-2023 12:04:03.672914,"(4.6, 8.6, 8.388235294117646)","(26.0, 70.0, 68.88888888888889)","(12.0, 15.5, 14.3)","(8.0, 10.5, 10.06)","(61.0, 450.0, 256.0)","(9.0, 15.0, 14.533333333333333)","(1.7, 1.78, 1.768709677419355)","(9.0, 18.0, 15.967741935483872)"
11-01-2023 12:04:04.732600,"(4.6, 8.6, 8.388235294117646)","(26.0, 70.0, 68.88888888888889)","(12.0, 15.5, 14.3)","(8.0, 10.5, 10.06)","(61.0, 280.0, 256.0)","(9.0, 15.0, 14.533333333333333)","(1.7, 1.78, 1.7776068376068377)","(9.0, 18.0, 15.967741935483872)"
11-01-2023 12:04:05.851490,"(4.6, 8.6, 8.388235294117646)","(26.0, 70.0, 68.88888888888889)","(12.0, 15.5, 14.3)","(8.0, 10.5, 10.045454545454545)","(61.0, 280.0, 256.0)","(9.0, 15.0, 14.533333333333333)","(1.7, 1.78, 1.7774545454545454)","(9.0, 18.0, 15.967741935483872)"
11-01-2023 12:04:06.926241,"(4.6, 8.6, 8.388235294117646)","(26.0, 70.0, 68.88888888888889)","(12.0, 15.5, 14.3)","(8.0, 10.5, 10.045454545454545)","(61.0, 280.0, 256.0)","(9.0, 15.0, 14.61111111111111)","(1.7, 1.78, 1.745)","(9.0, 18.0, 15.98076923076923)"
11-01-2023 12:04:07.987156,"(4.6, 8.6, 8.514285714285714)","(26.0, 70.0, 68.88888888888889)","(12.0, 15.5, 14.461538461538462)","(8.0, 10.5, 9.583333333333334)","(61.0, 280.0, 240.0)","(9.0, 15.0, 14.537037037037036)","(1.7, 1.77, 1.7592857142857143)","(9.0, 18.0, 16.125)"
11-01-2023 12:04:09.018017,"(4.6, 8.6, 8.48)","(26.0, 70.0, 68.88888888888889)","(12.0, 15.5, 14.807692307692308)","(8.0, 10.5, 9.583333333333334)","(61.0, 280.0, 220.0)","(9.0, 15.5, 14.537037037037036)","(1.7, 1.77, 1.7462962962962962)","(9.0, 18.0, 16.125)"
11-01-2023 12:04:10.051964,"(4.6, 8.6, 8.428571428571429)","(26.0, 70.0, 69.16666666666667)","(12.0, 15.5, 14.807692307692308)","(8.0, 10.5, 9.697297297297297)","(61.0, 400.0, 271.42857142857144)","(9.0, 15.5, 14.537037037037036)","(1.7, 1.77, 1.7692857142857144)","(9.0, 18.0, 16.125)"
11-01-2023 12:04:11.070117,"(4.6, 8.6, 8.529411764705882)","(26.0, 70.0, 69.16666666666667)","(12.0, 15.5, 14.807692307692308)","(8.0, 10.5, 9.635714285714286)","(61.0, 400.0, 271.42857142857144)","(9.0, 15.5, 14.53225806451613)","(1.7, 1.78, 1.7711764705882354)","(9.0, 18.0, 16.125)"
11-01-2023 12:04:12.076158,"(4.6, 8.6, 8.55)","(26.0, 70.0, 69.16666666666667)","(12.0, 15.5, 14.9)","(8.0, 10.5, 9.635714285714286)","(61.0, 400.0, 264.2857142857143)","(9.0, 15.5, 14.710526315789474)","(1.7, 1.78, 1.7618181818181817)","(9.0, 18.0, 16.125)"
11-01-2023 12:04:13.049975,"(4.6, 8.6, 8.481818181818182)","(26.0, 70.0, 69.16666666666667)","(12.0, 15.5, 14.74)","(8.0, 10.5, 9.635714285714286)","(61.0, 440.0, 275.7142857142857)","(9.0, 15.5, 14.666666666666666)","(1.7, 1.78, 1.7618181818181817)","(9.0, 18.0, 16.125)"
11-01-2023 12:04:14.088597,"(4.6, 8.6, 8.481818181818182)","(26.0, 70.0, 69.16666666666667)","(12.0, 15.5, 14.74)","(8.0, 10.5, 9.573684210526316)","(61.0, 440.0, 275.7142857142857)","(9.0, 15.5, 14.666666666666666)","(1.7, 1.78, 1.7702439024390244)","(9.0, 18.0, 16.125)"
11-01-2023 12:04:15.218471,"(4.6, 8.6, 8.478260869565217)","(26.0, 70.0, 69.16666666666667)","(12.0, 15.5, 14.74)","(8.0, 10.5, 9.573684210526316)","(61.0, 440.0, 251.8181818181818)","(9.0, 15.5, 14.666666666666666)","(1.7, 1.78, 1.769189189189189)","(9.0, 18.0, 16.61842105263158)"
11-01-2023 12:04:16.300028,"(4.6, 8.6, 8.478260869565217)","(26.0, 70.0, 73.92857142857143)","(12.0, 15.5, 14.74)","(8.0, 10.5, 9.573684210526316)","(61.0, 440.0, 275.7142857142857)","(9.0, 15.5, 14.569767441860465)","(1.7, 1.78, 1.769189189189189)","(9.0, 18.0, 16.17391304347826)"
11-01-2023 12:04:17.314677,"(4.6, 8.6, 8.435294117647059)","(26.0, 90.0, 73.92857142857143)","(12.0, 15.5, 14.74)","(8.0, 10.5, 9.573684210526316)","(61.0, 440.0, 325.0)","(9.0, 15.5, 14.524390243902438)","(1.7, 1.78, 1.7702439024390244)","(9.0, 18.0, 16.444444444444443)"
11-01-2023 12:04:18.326595,"(4.6, 8.6, 8.413333333333332)","(26.0, 90.0, 73.92857142857143)","(12.0, 15.5, 14.74)","(8.0, 10.5, 9.573684210526316)","(61.0, 440.0, 325.0)","(9.0, 15.5, 14.524390243902438)","(1.7, 1.78, 1.7714285714285714)","(9.0, 18.0, 16.25)"
11-01-2023 12:04:19.423522,"(4.6, 8.6, 8.413333333333332)","(26.0, 85.0, 76.11111111111111)","(12.0, 15.5, 14.74)","(8.0, 10.5, 9.573684210526316)","(61.0, 440.0, 325.0)","(9.0, 15.5, 14.666666666666666)","(1.7, 1.78, 1.7552380952380953)","(9.0, 18.0, 16.31578947368421)"
11-01-2023 12:04:20.477443,"(4.6, 8.6, 8.5)","(26.0, 85.0, 74.0909090909091)","(12.0, 15.5, 14.74)","(8.0, 10.5, 9.573684210526316)","(61.0, 440.0, 325.0)","(9.0, 15.5, 14.666666666666666)","(1.7, 1.76, 1.7552380952380953)","(9.0, 18.0, 16.545454545454547)"
11-01-2023 12:04:21.538211,"(4.6, 8.6, 8.5)","(26.0, 85.0, 73.33333333333333)","(12.0, 15.5, 14.673913043478262)","(8.0, 10.5, 9.573684210526316)","(61.0, 440.0, 325.0)","(9.0, 15.5, 14.666666666666666)","(1.7, 1.76, 1.7567741935483872)","(9.0, 18.0, 16.31578947368421)"
11-01-2023 12:04:22.605941,"(4.6, 8.6, 8.5)","(26.0, 85.0, 73.33333333333333)","(12.0, 15.5, 14.673913043478262)","(8.0, 10.5, 9.573684210526316)","(61.0, 440.0, 315.0)","(9.0, 15.5, 14.666666666666666)","(1.7, 1.76, 1.775)","(9.0, 18.0, 16.545454545454547)"
11-01-2023 12:04:23.681552,"(4.6, 8.6, 8.5)","(26.0, 85.0, 73.33333333333333)","(12.0, 15.5, 14.26086956521739)","(8.0, 10.5, 9.557142857142857)","(61.0, 420.0, 253.33333333333334)","(9.0, 15.5, 14.666666666666666)","(1.7, 1.78, 1.775)","(9.0, 18.0, 16.896551724137932)"
11-01-2023 12:04:24.776237,"(4.6, 8.6, 8.5)","(26.0, 85.0, 73.33333333333333)","(12.0, 15.5, 14.222222222222221)","(8.0, 10.5, 9.625)","(61.0, 420.0, 315.0)","(9.0, 15.5, 14.524390243902438)","(1.7, 1.78, 1.773076923076923)","(9.0, 18.0, 17.11111111111111)"
11-01-2023 12:04:25.823976,"(4.6, 8.6, 8.466666666666667)","(26.0, 85.0, 73.33333333333333)","(12.0, 15.5, 14.222222222222221)","(8.0, 10.0, 9.625)","(61.0, 410.0, 315.0)","(9.0, 15.5, 14.524390243902438)","(1.7, 1.78, 1.773076923076923)","(9.0, 18.0, 17.11111111111111)"
11-01-2023 12:04:26.871386,"(4.6, 8.6, 8.466666666666667)","(26.0, 85.0, 73.33333333333333)","(12.0, 15.5, 14.222222222222221)","(8.0, 10.0, 9.625)","(61.0, 410.0, 315.0)","(9.0, 15.5, 14.524390243902438)","(1.7, 1.78, 1.773076923076923)","(9.0, 18.0, 17.11111111111111)"
11-01-2023 12:04:27.920198,"(4.6, 8.6, 8.466666666666667)","(26.0, 85.0, 73.33333333333333)","(12.0, 15.5, 14.222222222222221)","(8.0, 10.0, 9.625)","(61.0, 410.0, 315.0)","(9.0, 15.5, 14.524390243902438)","(1.7, 1.78, 1.7516666666666667)","(9.0, 18.0, 17.11111111111111)"
11-01-2023 12:04:28.980122,"(4.6, 8.6, 8.5)","(26.0, 85.0, 73.33333333333333)","(12.0, 15.5, 14.595238095238095)","(8.0, 10.0, 9.68)","(61.0, 410.0, 320.0)","(9.0, 15.5, 14.666666666666666)","(1.7, 1.76, 1.7516666666666667)","(9.0, 18.0, 17.11111111111111)"
11-01-2023 12:04:30.092137,"(4.6, 8.6, 8.5)","(26.0, 85.0, 73.33333333333333)","(12.0, 15.5, 14.595238095238095)","(8.0, 10.0, 9.657142857142857)","(61.0, 410.0, 320.0)","(9.0, 15.5, 14.666666666666666)","(1.7, 1.76, 1.7533333333333334)","(9.0, 18.0, 17.11111111111111)"
11-01-2023 12:04:31.133245,"(4.6, 8.6, 8.5)","(26.0, 85.0, 73.33333333333333)","(12.0, 15.5, 14.595238095238095)","(8.0, 10.0, 9.657142857142857)","(61.0, 410.0, 320.0)","(9.0, 15.5, 14.666666666666666)","(1.7, 1.76, 1.7554545454545454)","(9.0, 18.0, 17.11111111111111)"
11-01-2023 12:04:32.239293,"(4.6, 8.8, 8.682352941176472)","(26.0, 85.0, 73.33333333333333)","(12.0, 15.5, 14.595238095238095)","(8.0, 10.0, 9.700000000000001)","(61.0, 410.0, 320.0)","(9.0, 15.5, 14.666666666666666)","(1.7, 1.76, 1.774)","(9.0, 18.0, 17.0)"
11-01-2023 12:04:33.317662,"(4.6, 8.8, 8.682352941176472)","(26.0, 85.0, 73.33333333333333)","(12.0, 15.5, 14.26086956521739)","(8.0, 9.8, 9.700000000000001)","(61.0, 410.0, 320.0)","(9.0, 15.5, 14.524390243902438)","(1.7, 1.78, 1.755294117647059)","(9.0, 18.0, 17.0)"
11-01-2023 12:04:34.374661,"(4.6, 8.8, 8.633333333333335)","(26.0, 85.0, 75.0)","(12.0, 15.5, 14.26086956521739)","(8.0, 9.8, 9.584615384615384)","(61.0, 410.0, 378.33333333333337)","(9.0, 15.5, 14.524390243902438)","(1.7, 1.78, 1.7578947368421052)","(9.0, 18.0, 17.0)"
11-01-2023 12:04:35.421951,"(4.6, 8.8, 8.633333333333335)","(26.0, 85.0, 75.0)","(12.0, 15.5, 14.26086956521739)","(8.0, 9.8, 9.700000000000001)","(61.0, 410.0, 325.0)","(9.0, 15.5, 14.524390243902438)","(1.7, 1.78, 1.7556521739130435)","(9.0, 18.0, 17.0)"
11-01-2023 12:04:36.506018,"(4.6, 8.8, 8.694736842105264)","(26.0, 85.0, 75.0)","(12.0, 15.5, 14.26086956521739)","(8.0, 9.8, 9.700000000000001)","(61.0, 410.0, 325.0)","(9.0, 15.5, 14.73076923076923)","(1.7, 1.78, 1.7533333333333334)","(9.0, 18.0, 17.0)"
11-01-2023 12:04:37.596777,"(4.6, 8.8, 8.72857142857143)","(26.0, 85.0, 75.0)","(12.0, 15.5, 14.595238095238095)","(8.0, 9.8, 9.472727272727273)","(61.0, 410.0, 325.0)","(9.0, 15.5, 14.73076923076923)","(1.7, 1.76, 1.7516666666666667)","(9.0, 18.0, 17.0)"
11-01-2023 12:04:38.704663,"(4.6, 8.8, 8.72857142857143)","(26.0, 85.0, 75.0)","(12.0, 15.5, 14.595238095238095)","(8.0, 9.8, 9.472727272727273)","(61.0, 410.0, 325.0)","(9.0, 15.5, 14.73076923076923)","(1.7, 1.76, 1.75)","(9.0, 18.0, 17.0)"
11-01-2023 12:04:39.754477,"(4.6, 8.8, 8.72857142857143)","(26.0, 85.0, 69.44444444444444)","(12.0, 15.5, 14.595238095238095)","(8.0, 9.8, 9.472727272727273)","(61.0, 410.0, 325.0)","(9.0, 15.5, 14.73076923076923)","(1.7, 1.76, 1.7385714285714287)","(9.0, 18.0, 17.0)"
11-01-2023 12:04:40.906471,"(4.8, 8.8, 8.72857142857143)","(26.0, 85.0, 69.44444444444444)","(12.0, 15.5, 14.595238095238095)","(8.0, 9.8, 9.472727272727273)","(61.0, 530.0, 385.0)","(10.0, 15.5, 14.73076923076923)","(1.65, 1.76, 1.7442105263157894)","(9.0, 18.0, 17.0)"
11-01-2023 12:04:41.972071,"(4.8, 8.8, 8.72857142857143)","(26.0, 85.0, 69.44444444444444)","(12.0, 15.5, 14.595238095238095)","(8.0, 9.8, 9.472727272727273)","(61.0, 530.0, 385.0)","(10.0, 15.5, 14.630434782608695)","(1.65, 1.76, 1.7463636363636363)","(9.0, 18.0, 17.0)"
11-01-2023 12:04:42.994982,"(4.8, 8.8, 8.675)","(26.0, 85.0, 69.44444444444444)","(12.0, 15.5, 14.26086956521739)","(8.0, 9.8, 9.472727272727273)","(61.0, 530.0, 385.0)","(10.0, 15.5, 14.617647058823529)","(1.65, 1.76, 1.7349999999999999)","(9.0, 18.0, 17.0)"
11-01-2023 12:04:44.055420,"(4.8, 8.8, 8.7375)","(26.0, 85.0, 69.44444444444444)","(12.0, 15.5, 14.26086956521739)","(8.0, 9.8, 9.472727272727273)","(61.0, 530.0, 385.0)","(10.0, 15.5, 14.617647058823529)","(1.65, 1.76, 1.7572602739726026)","(9.0, 18.0, 17.103448275862068)"
11-01-2023 12:04:45.173627,"(4.8, 8.8, 8.7375)","(26.0, 85.0, 69.44444444444444)","(12.0, 15.5, 14.26086956521739)","(8.0, 9.8, 9.472727272727273)","(61.0, 530.0, 375.0)","(10.0, 15.5, 15.075471698113208)","(1.65, 1.76, 1.7576190476190476)","(9.0, 18.0, 17.103448275862068)"
11-01-2023 12:04:46.313313,"(4.8, 8.8, 8.752380952380953)","(26.0, 85.0, 69.44444444444444)","(12.0, 15.5, 14.636363636363637)","(8.0, 9.8, 9.472727272727273)","(61.0, 510.0, 375.0)","(10.0, 15.5, 15.075471698113208)","(1.65, 1.76, 1.7545070422535212)","(9.0, 18.0, 17.0)"
11-01-2023 12:04:47.443620,"(4.8, 8.8, 8.752380952380953)","(26.0, 85.0, 69.44444444444444)","(12.0, 15.5, 14.636363636363637)","(8.0, 9.8, 9.472727272727273)","(61.0, 510.0, 286.6666666666667)","(10.0, 15.5, 15.075471698113208)","(1.65, 1.76, 1.749622641509434)","(9.0, 18.0, 17.0)"
11-01-2023 12:04:48.546045,"(4.8, 8.8, 8.752380952380953)","(26.0, 85.0, 69.44444444444444)","(12.0, 15.5, 14.636363636363637)","(8.0, 9.8, 9.472727272727273)","(61.0, 520.0, 286.6666666666667)","(10.0, 15.5, 15.075471698113208)","(1.65, 1.75, 1.749622641509434)","(9.0, 18.0, 17.0)"
11-01-2023 12:04:49.690676,"(4.8, 8.8, 8.752380952380953)","(26.0, 85.0, 69.44444444444444)","(12.0, 15.5, 14.636363636363637)","(8.0, 9.8, 9.472727272727273)","(61.0, 520.0, 298.3333333333333)","(10.0, 15.5, 15.075471698113208)","(1.65, 1.75, 1.738)","(9.0, 18.0, 17.0)"
11-01-2023 12:04:50.828752,"(4.8, 9.0, 8.955555555555556)","(26.0, 85.0, 69.44444444444444)","(12.0, 15.5, 14.26086956521739)","(8.0, 9.8, 9.472727272727273)","(61.0, 540.0, 355.0)","(10.0, 15.5, 14.617647058823529)","(1.65, 1.74, 1.7494594594594595)","(9.0, 18.0, 17.0)"
11-01-2023 12:04:51.964496,"(4.8, 9.0, 8.866666666666667)","(26.0, 85.0, 69.44444444444444)","(12.0, 15.5, 14.26086956521739)","(8.0, 9.8, 9.472727272727273)","(61.0, 450.0, 355.0)","(10.0, 15.5, 14.617647058823529)","(1.65, 1.75, 1.7494285714285713)","(9.0, 18.0, 17.0)"
11-01-2023 12:04:53.015414,"(4.8, 9.0, 8.866666666666667)","(26.0, 85.0, 69.44444444444444)","(12.0, 15.5, 14.26086956521739)","(8.0, 9.8, 9.472727272727273)","(61.0, 450.0, 355.0)","(10.0, 15.5, 14.617647058823529)","(1.65, 1.75, 1.7494871794871796)","(9.0, 18.0, 17.0)"
11-01-2023 12:04:54.046470,"(4.8, 9.0, 8.866666666666667)","(26.0, 85.0, 69.44444444444444)","(12.0, 15.5, 14.26086956521739)","(8.0, 9.8, 9.472727272727273)","(61.0, 450.0, 355.0)","(10.0, 15.5, 14.617647058823529)","(1.65, 1.75, 1.7384615384615385)","(9.0, 18.0, 16.967741935483872)"
11-01-2023 12:04:55.050271,"(4.8, 9.0, 8.928571428571429)","(26.0, 85.0, 69.44444444444444)","(12.0, 15.5, 14.636363636363637)","(8.0, 9.8, 9.472727272727273)","(61.0, 450.0, 360.0)","(10.0, 15.5, 14.5625)","(1.65, 1.74, 1.7386842105263158)","(9.0, 18.0, 16.967741935483872)"
11-01-2023 12:04:56.078865,"(4.8, 9.0, 8.928571428571429)","(26.0, 85.0, 69.44444444444444)","(12.0, 15.5, 14.636363636363637)","(8.0, 9.8, 9.472727272727273)","(61.0, 450.0, 360.0)","(10.0, 15.5, 14.5625)","(1.65, 1.74, 1.7386842105263158)","(9.0, 18.0, 16.967741935483872)"
11-01-2023 12:04:57.141407,"(4.8, 9.0, 8.928571428571429)","(26.0, 85.0, 69.44444444444444)","(12.0, 15.5, 14.636363636363637)","(8.0, 9.8, 9.472727272727273)","(61.0, 450.0, 360.0)","(10.0, 15.5, 13.66326530612245)","(1.65, 1.74, 1.738235294117647)","(9.0, 18.0, 16.967741935483872)"
