,Mr Wallace,Windshadow,Jackson On Time,Cassimir,Bel Air,Silentsar,Pharoah Magic,The Lions Gate,Sha Of Gomer,Snitcat,Avebury,Wild Calm,Arts Object,Iron Grace,Dolly Bird,Dirty Dancing
07-01-2023 11:53:44.012542,"(31.0, 40.0, 39.38028169014085)","(10.0, 12.5, 12.25177304964539)","(61.0, 120.0, 98.57142857142857)","(21.0, 29.0, 28.214285714285715)","(2.5, 2.82, 2.81253112033195)","(16.0, 19.0, 18.65909090909091)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 64.28571428571429)","(13.0, 17.5, 16.807692307692307)","(10.0, 11.0, 10.666023166023166)","(6.0, 7.2, 7.012565445026178)","(14.0, 18.5, 18.254901960784313)","(101.0, 130.0, 125.0)","(31.0, 44.0, 41.0)","(61.0, 70.0, 68.33333333333333)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:53:45.715593,"(31.0, 40.0, 39.38028169014085)","(10.0, 12.5, 12.25177304964539)","(61.0, 120.0, 98.57142857142857)","(21.0, 29.0, 28.214285714285715)","(2.5, 2.82, 2.81253112033195)","(16.0, 19.0, 18.65909090909091)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 64.28571428571429)","(13.0, 17.5, 17.15909090909091)","(10.0, 11.0, 10.666023166023166)","(6.0, 7.2, 7.012565445026178)","(14.0, 18.5, 18.254901960784313)","(101.0, 130.0, 125.0)","(31.0, 42.0, 41.0)","(61.0, 70.0, 68.33333333333333)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:53:47.370147,"(31.0, 40.0, 39.38028169014085)","(10.0, 12.5, 12.25177304964539)","(61.0, 120.0, 101.25)","(21.0, 29.0, 27.77777777777778)","(2.5, 2.82, 2.8121311475409834)","(16.0, 19.0, 18.65909090909091)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 64.28571428571429)","(13.0, 17.5, 17.15909090909091)","(10.0, 11.0, 10.666023166023166)","(6.0, 7.2, 7.012565445026178)","(14.0, 18.5, 18.254901960784313)","(101.0, 130.0, 125.0)","(31.0, 42.0, 39.42857142857143)","(61.0, 70.0, 68.33333333333333)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:53:49.077448,"(31.0, 40.0, 39.38028169014085)","(10.0, 12.5, 12.25177304964539)","(61.0, 120.0, 101.25)","(21.0, 29.0, 27.9)","(2.5, 2.82, 2.8121311475409834)","(16.0, 19.0, 18.65909090909091)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 64.28571428571429)","(13.0, 17.5, 16.796875)","(10.0, 11.0, 10.604452054794521)","(6.0, 7.2, 7.012565445026178)","(14.0, 18.5, 18.254901960784313)","(101.0, 130.0, 125.0)","(31.0, 40.0, 39.42857142857143)","(61.0, 70.0, 68.33333333333333)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:53:50.794217,"(31.0, 40.0, 39.38028169014085)","(10.0, 12.5, 12.25177304964539)","(61.0, 120.0, 101.25)","(21.0, 29.0, 28.043478260869566)","(2.5, 2.82, 2.8121311475409834)","(16.0, 19.0, 18.65909090909091)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 64.28571428571429)","(13.0, 17.0, 16.796875)","(10.0, 11.0, 10.671875)","(6.0, 7.2, 7.012565445026178)","(14.0, 18.5, 18.254901960784313)","(101.0, 130.0, 125.0)","(31.0, 40.0, 38.666666666666664)","(61.0, 70.0, 68.33333333333333)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:53:52.467372,"(31.0, 40.0, 39.38028169014085)","(10.0, 12.5, 12.25177304964539)","(61.0, 120.0, 101.25)","(21.0, 29.0, 28.043478260869566)","(2.5, 2.82, 2.8134915254237285)","(16.0, 19.0, 18.65909090909091)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 64.28571428571429)","(13.0, 17.0, 16.796875)","(10.0, 11.0, 10.671875)","(6.0, 7.2, 7.012565445026178)","(14.0, 18.5, 18.254901960784313)","(91.0, 130.0, 125.0)","(31.0, 40.0, 38.666666666666664)","(61.0, 70.0, 68.33333333333333)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:53:54.145651,"(31.0, 40.0, 39.38028169014085)","(10.0, 12.5, 12.25177304964539)","(61.0, 120.0, 101.25)","(21.0, 29.0, 28.043478260869566)","(2.5, 2.82, 2.817142857142857)","(16.0, 19.0, 18.65909090909091)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 67.5)","(13.0, 17.0, 16.796875)","(10.0, 11.0, 10.703846153846154)","(6.0, 7.2, 7.012565445026178)","(14.0, 18.5, 18.254901960784313)","(91.0, 130.0, 125.0)","(31.0, 40.0, 38.666666666666664)","(61.0, 70.0, 68.33333333333333)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:53:55.848390,"(31.0, 40.0, 39.38028169014085)","(10.0, 12.5, 12.25177304964539)","(61.0, 120.0, 101.25)","(21.0, 29.0, 28.043478260869566)","(2.5, 2.82, 2.817142857142857)","(16.0, 19.0, 18.65909090909091)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 67.5)","(13.0, 17.0, 16.796875)","(10.0, 11.0, 10.703846153846154)","(6.0, 7.2, 7.012565445026178)","(14.0, 18.5, 18.254901960784313)","(91.0, 130.0, 125.0)","(31.0, 40.0, 38.666666666666664)","(61.0, 70.0, 68.33333333333333)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:53:57.521361,"(31.0, 40.0, 39.38028169014085)","(10.0, 12.5, 12.24074074074074)","(61.0, 120.0, 101.25)","(21.0, 29.0, 28.083333333333332)","(2.5, 2.82, 2.829333333333333)","(16.0, 19.0, 18.65909090909091)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 67.5)","(13.0, 17.0, 16.771929824561404)","(10.0, 11.0, 10.703846153846154)","(6.0, 7.2, 6.928787878787879)","(14.0, 18.5, 17.925531914893618)","(91.0, 130.0, 125.0)","(31.0, 40.0, 39.753846153846155)","(61.0, 70.0, 68.33333333333333)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:53:59.222348,"(31.0, 40.0, 39.38028169014085)","(10.0, 12.5, 12.24074074074074)","(61.0, 120.0, 101.25)","(21.0, 29.0, 28.083333333333332)","(2.5, 2.84, 2.829333333333333)","(16.0, 19.0, 18.65909090909091)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 67.5)","(13.0, 17.0, 16.771929824561404)","(10.0, 11.0, 10.703846153846154)","(6.0, 7.2, 6.928787878787879)","(14.0, 18.5, 17.816666666666666)","(91.0, 130.0, 125.0)","(31.0, 40.0, 39.5625)","(61.0, 70.0, 68.0)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:00.908841,"(31.0, 40.0, 39.38028169014085)","(10.0, 12.5, 12.24074074074074)","(61.0, 120.0, 101.25)","(21.0, 29.0, 28.083333333333332)","(2.5, 2.84, 2.8316190476190473)","(16.0, 19.0, 18.65909090909091)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 67.5)","(13.0, 17.0, 16.75)","(10.0, 11.0, 10.703084832904885)","(6.0, 7.2, 6.928787878787879)","(14.0, 18.0, 17.816666666666666)","(91.0, 130.0, 125.0)","(31.0, 40.0, 39.5625)","(61.0, 70.0, 68.0)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:02.598620,"(31.0, 40.0, 38.926829268292686)","(10.0, 12.5, 12.24074074074074)","(61.0, 120.0, 101.25)","(21.0, 29.0, 28.56)","(2.5, 2.84, 2.8327748691099477)","(16.0, 19.0, 18.67391304347826)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 67.5)","(13.0, 17.0, 16.75)","(10.0, 11.0, 10.697160883280757)","(6.0, 7.2, 6.928787878787879)","(14.0, 18.0, 17.816666666666666)","(91.0, 130.0, 125.0)","(31.0, 40.0, 37.7037037037037)","(61.0, 70.0, 68.0)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:04.284263,"(31.0, 40.0, 38.810810810810814)","(10.0, 12.5, 12.2265625)","(61.0, 120.0, 101.25)","(21.0, 30.0, 28.56)","(2.5, 2.84, 2.8395620437956204)","(16.0, 19.0, 18.67391304347826)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 67.5)","(13.0, 17.0, 16.697674418604652)","(10.0, 11.0, 10.697160883280757)","(6.0, 7.2, 7.046948356807512)","(14.0, 18.0, 17.816666666666666)","(91.0, 130.0, 125.0)","(31.0, 38.0, 37.588235294117645)","(61.0, 70.0, 68.0)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:05.961381,"(31.0, 40.0, 38.57692307692308)","(10.0, 12.5, 12.275641025641026)","(61.0, 120.0, 101.25)","(21.0, 30.0, 28.56)","(2.5, 2.84, 2.836341463414634)","(16.0, 19.0, 18.67391304347826)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 67.5)","(13.0, 17.0, 16.783333333333335)","(10.0, 11.0, 10.697160883280757)","(6.0, 7.2, 7.043478260869565)","(14.0, 18.0, 17.816666666666666)","(91.0, 130.0, 122.5)","(31.0, 38.0, 39.1764705882353)","(61.0, 70.0, 68.0)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:07.718219,"(31.0, 40.0, 38.18181818181818)","(10.0, 12.5, 12.275641025641026)","(61.0, 120.0, 101.25)","(21.0, 30.0, 27.88235294117647)","(2.5, 2.84, 2.8369620253164554)","(16.0, 19.0, 18.488636363636363)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 61.666666666666664)","(13.0, 17.0, 16.38)","(10.0, 11.0, 10.697160883280757)","(6.0, 7.2, 7.043478260869565)","(14.0, 18.0, 17.816666666666666)","(91.0, 130.0, 115.0)","(31.0, 40.0, 37.46666666666667)","(61.0, 70.0, 67.0)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:09.415295,"(31.0, 40.0, 38.19512195121951)","(10.0, 12.5, 12.265100671140939)","(61.0, 120.0, 101.25)","(21.0, 30.0, 28.285714285714285)","(2.5, 2.84, 2.8369620253164554)","(16.0, 19.0, 18.536082474226806)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 61.666666666666664)","(13.0, 16.5, 16.316666666666666)","(10.0, 11.0, 10.697160883280757)","(6.0, 7.2, 7.043478260869565)","(14.0, 18.0, 17.816666666666666)","(91.0, 120.0, 115.0)","(31.0, 38.0, 37.46666666666667)","(61.0, 70.0, 67.0)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:11.166152,"(31.0, 40.0, 38.19512195121951)","(10.0, 12.5, 12.265100671140939)","(61.0, 120.0, 107.5)","(21.0, 30.0, 28.2)","(2.5, 2.84, 2.838884758364312)","(16.0, 19.0, 18.536082474226806)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 61.666666666666664)","(13.0, 16.5, 16.316666666666666)","(10.0, 11.0, 10.697160883280757)","(6.0, 7.2, 7.043478260869565)","(14.0, 18.0, 17.816666666666666)","(91.0, 130.0, 112.85714285714286)","(31.0, 38.0, 37.46666666666667)","(61.0, 70.0, 67.0)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:12.959457,"(31.0, 40.0, 38.18181818181818)","(10.0, 12.5, 12.265100671140939)","(61.0, 120.0, 107.5)","(21.0, 30.0, 28.285714285714285)","(2.5, 2.84, 2.8560975609756096)","(16.0, 19.0, 18.362068965517242)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 62.72727272727273)","(13.0, 16.5, 16.316666666666666)","(10.0, 11.0, 10.689320388349515)","(6.0, 7.2, 7.022660098522167)","(14.0, 18.0, 17.816666666666666)","(91.0, 130.0, 112.85714285714286)","(31.0, 38.0, 37.111111111111114)","(61.0, 70.0, 67.0)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:14.602239,"(31.0, 40.0, 38.19512195121951)","(10.0, 12.5, 12.265100671140939)","(61.0, 120.0, 107.5)","(21.0, 30.0, 28.5)","(2.5, 2.86, 2.8581609195402295)","(16.0, 18.5, 18.362068965517242)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 62.72727272727273)","(13.0, 16.5, 16.316666666666666)","(10.0, 11.0, 10.689320388349515)","(6.0, 7.2, 6.997674418604651)","(14.0, 18.0, 17.816666666666666)","(91.0, 130.0, 115.0)","(31.0, 38.0, 36.857142857142854)","(61.0, 70.0, 67.0)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:16.363508,"(31.0, 40.0, 38.1025641025641)","(10.0, 12.5, 12.265100671140939)","(61.0, 120.0, 110.0)","(21.0, 30.0, 28.5)","(2.5, 2.86, 2.8562689804772234)","(16.0, 18.5, 18.362068965517242)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 62.72727272727273)","(13.0, 16.5, 16.316666666666666)","(10.0, 11.0, 10.702341137123746)","(6.0, 7.0, 6.997674418604651)","(14.0, 18.0, 17.816666666666666)","(91.0, 130.0, 122.85714285714286)","(31.0, 38.0, 37.333333333333336)","(61.0, 70.0, 67.72727272727273)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:18.103579,"(31.0, 40.0, 38.095238095238095)","(10.0, 12.5, 12.265100671140939)","(61.0, 120.0, 103.33333333333333)","(21.0, 30.0, 28.285714285714285)","(2.5, 2.88, 2.8511046511627907)","(16.0, 18.5, 18.375)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 62.72727272727273)","(13.0, 16.5, 16.316666666666666)","(10.0, 11.0, 10.702341137123746)","(6.0, 7.0, 6.997674418604651)","(14.0, 18.0, 17.816666666666666)","(91.0, 130.0, 126.66666666666667)","(31.0, 38.0, 37.333333333333336)","(61.0, 70.0, 67.72727272727273)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:19.836992,"(31.0, 40.0, 38.095238095238095)","(10.0, 12.5, 12.255244755244755)","(61.0, 120.0, 98.0)","(21.0, 30.0, 28.285714285714285)","(2.5, 2.88, 2.8752941176470586)","(16.0, 18.5, 18.16346153846154)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 62.72727272727273)","(13.0, 16.5, 16.316666666666666)","(10.0, 11.0, 10.694158075601374)","(6.0, 7.0, 6.944067796610169)","(14.0, 18.0, 17.816666666666666)","(91.0, 130.0, 126.66666666666667)","(31.0, 38.0, 37.333333333333336)","(61.0, 70.0, 67.72727272727273)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:21.542878,"(31.0, 40.0, 38.095238095238095)","(10.0, 12.5, 12.255244755244755)","(61.0, 110.0, 98.0)","(21.0, 30.0, 28.285714285714285)","(2.5, 2.88, 2.8752941176470586)","(16.0, 18.5, 18.16346153846154)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 62.72727272727273)","(13.0, 16.5, 16.316666666666666)","(10.0, 11.0, 10.694158075601374)","(6.0, 7.0, 6.944067796610169)","(14.0, 18.0, 17.816666666666666)","(91.0, 130.0, 126.66666666666667)","(31.0, 38.0, 37.333333333333336)","(61.0, 70.0, 67.72727272727273)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:23.283600,"(31.0, 40.0, 38.22222222222222)","(10.0, 12.5, 12.255244755244755)","(61.0, 110.0, 97.27272727272727)","(21.0, 30.0, 28.285714285714285)","(2.5, 2.88, 2.8685714285714283)","(16.0, 18.5, 18.16346153846154)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 62.72727272727273)","(13.0, 16.5, 16.3625)","(10.0, 11.0, 10.725563909774436)","(6.0, 7.0, 6.944067796610169)","(14.0, 18.0, 17.816666666666666)","(91.0, 130.0, 126.66666666666667)","(31.0, 38.0, 37.333333333333336)","(61.0, 70.0, 67.72727272727273)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:25.034145,"(31.0, 40.0, 38.22222222222222)","(10.0, 12.5, 12.255244755244755)","(61.0, 110.0, 97.27272727272727)","(21.0, 30.0, 28.363636363636363)","(2.5, 2.9, 2.8986666666666667)","(16.0, 18.5, 18.16412213740458)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 62.72727272727273)","(13.0, 16.5, 16.296296296296298)","(10.0, 11.0, 10.725563909774436)","(6.0, 7.0, 6.944067796610169)","(14.0, 18.0, 17.710526315789473)","(91.0, 130.0, 126.66666666666667)","(31.0, 38.0, 37.333333333333336)","(61.0, 70.0, 67.72727272727273)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:26.762755,"(31.0, 40.0, 38.22222222222222)","(10.0, 12.5, 12.255244755244755)","(61.0, 110.0, 97.27272727272727)","(21.0, 30.0, 28.363636363636363)","(2.5, 2.9, 2.8976744186046512)","(16.0, 18.5, 18.16412213740458)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 62.72727272727273)","(13.0, 16.5, 16.296296296296298)","(10.0, 11.0, 10.725563909774436)","(6.0, 7.0, 6.935458167330677)","(13.0, 18.0, 17.710526315789473)","(101.0, 130.0, 126.66666666666667)","(31.0, 38.0, 36.92307692307692)","(61.0, 70.0, 67.72727272727273)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:28.529293,"(31.0, 38.0, 37.904761904761905)","(10.0, 12.5, 12.255244755244755)","(61.0, 110.0, 97.27272727272727)","(21.0, 30.0, 28.2)","(2.5, 2.9, 2.8970588235294117)","(16.0, 18.5, 18.00561797752809)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 62.72727272727273)","(13.0, 16.5, 16.316666666666666)","(10.0, 11.0, 10.701923076923077)","(6.0, 7.2, 6.935458167330677)","(13.0, 18.0, 17.710526315789473)","(101.0, 130.0, 126.66666666666667)","(31.0, 38.0, 36.92307692307692)","(61.0, 70.0, 67.72727272727273)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:30.270089,"(31.0, 38.0, 37.904761904761905)","(10.0, 12.5, 12.255244755244755)","(61.0, 110.0, 97.27272727272727)","(21.0, 30.0, 28.2)","(2.5, 2.9, 2.9189285714285713)","(16.0, 18.5, 18.00561797752809)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 65.0)","(13.0, 16.5, 16.316666666666666)","(10.0, 11.0, 10.683673469387756)","(6.0, 7.2, 6.935458167330677)","(13.0, 18.0, 17.710526315789473)","(101.0, 130.0, 126.66666666666667)","(31.0, 38.0, 35.93333333333333)","(61.0, 70.0, 67.72727272727273)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:32.008099,"(31.0, 38.0, 37.904761904761905)","(10.0, 12.5, 12.255244755244755)","(61.0, 110.0, 98.0)","(21.0, 30.0, 28.2)","(2.5, 2.92, 2.9189285714285713)","(16.0, 18.5, 18.00561797752809)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 65.0)","(13.0, 16.5, 16.28)","(10.0, 11.0, 10.66869918699187)","(6.0, 7.2, 6.935458167330677)","(13.0, 18.0, 17.710526315789473)","(101.0, 130.0, 126.66666666666667)","(31.0, 38.0, 37.27272727272727)","(61.0, 70.0, 67.72727272727273)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:33.706102,"(31.0, 38.0, 36.666666666666664)","(10.0, 12.5, 12.255244755244755)","(61.0, 100.0, 98.0)","(21.0, 30.0, 27.6)","(2.5, 2.92, 2.9106882591093117)","(16.0, 18.5, 17.862068965517242)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 62.5)","(13.0, 16.5, 16.28846153846154)","(10.0, 11.0, 10.71161825726141)","(6.0, 7.2, 6.935458167330677)","(13.0, 18.0, 17.710526315789473)","(101.0, 130.0, 126.66666666666667)","(31.0, 38.0, 35.806451612903224)","(61.0, 70.0, 67.72727272727273)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:35.376233,"(31.0, 38.0, 36.285714285714285)","(11.0, 12.5, 12.241007194244604)","(71.0, 100.0, 94.44444444444444)","(21.0, 30.0, 27.6)","(2.5, 2.94, 2.9106882591093117)","(16.0, 18.0, 17.88888888888889)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 62.5)","(13.0, 16.5, 16.28846153846154)","(10.0, 11.0, 10.71161825726141)","(6.0, 7.2, 6.935458167330677)","(14.0, 18.0, 17.710526315789473)","(101.0, 130.0, 126.66666666666667)","(31.0, 38.0, 35.29032258064516)","(61.0, 70.0, 67.72727272727273)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:37.073217,"(31.0, 38.0, 36.285714285714285)","(11.0, 12.5, 12.241007194244604)","(71.0, 100.0, 94.44444444444444)","(21.0, 30.0, 27.6)","(2.5, 2.94, 2.9106882591093117)","(16.0, 18.0, 17.88888888888889)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 60.76923076923077)","(13.0, 16.5, 16.28846153846154)","(10.0, 11.0, 10.71161825726141)","(6.0, 7.2, 6.935458167330677)","(14.0, 18.0, 17.710526315789473)","(101.0, 130.0, 126.66666666666667)","(31.0, 38.0, 35.29032258064516)","(61.0, 70.0, 67.72727272727273)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:38.828250,"(31.0, 38.0, 35.7037037037037)","(11.0, 12.5, 12.241007194244604)","(71.0, 100.0, 94.44444444444444)","(21.0, 30.0, 27.6)","(2.5, 2.94, 2.918095238095238)","(16.0, 18.0, 17.428571428571427)","(61.0, 85.0, 81.66666666666667)","(51.0, 70.0, 63.888888888888886)","(13.0, 16.5, 16.347457627118644)","(10.0, 11.0, 10.704255319148936)","(6.0, 7.2, 6.937096774193549)","(14.0, 18.0, 17.710526315789473)","(101.0, 130.0, 126.66666666666667)","(31.0, 38.0, 35.29032258064516)","(61.0, 70.0, 67.72727272727273)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:40.517003,"(31.0, 36.0, 36.9)","(11.0, 12.5, 12.192622950819672)","(71.0, 100.0, 94.44444444444444)","(21.0, 30.0, 27.88235294117647)","(2.5, 2.94, 2.9156701030927836)","(16.0, 17.5, 17.8989898989899)","(61.0, 85.0, 81.66666666666667)","(51.0, 65.0, 64.16666666666667)","(13.0, 16.5, 16.375)","(10.0, 11.0, 10.704255319148936)","(6.0, 7.2, 6.930769230769231)","(14.0, 18.0, 17.710526315789473)","(101.0, 130.0, 126.66666666666667)","(31.0, 38.0, 35.29032258064516)","(61.0, 70.0, 67.72727272727273)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:42.267316,"(31.0, 38.0, 36.705882352941174)","(11.0, 12.5, 12.145299145299145)","(71.0, 100.0, 94.44444444444444)","(21.0, 30.0, 27.666666666666668)","(2.5, 2.94, 2.9156701030927836)","(16.0, 18.0, 17.71212121212121)","(61.0, 85.0, 81.66666666666667)","(51.0, 65.0, 63.888888888888886)","(13.0, 16.5, 16.285714285714285)","(10.0, 11.0, 10.695175438596491)","(6.0, 7.2, 6.929277566539924)","(14.0, 18.0, 17.710526315789473)","(101.0, 130.0, 126.66666666666667)","(31.0, 38.0, 35.29032258064516)","(61.0, 70.0, 67.72727272727273)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:44.006933,"(31.0, 38.0, 35.333333333333336)","(11.0, 12.5, 12.18796992481203)","(71.0, 100.0, 94.44444444444444)","(21.0, 29.0, 27.57894736842105)","(2.5, 2.94, 2.932516129032258)","(16.0, 18.0, 17.71212121212121)","(61.0, 85.0, 81.66666666666667)","(51.0, 65.0, 59.166666666666664)","(13.0, 16.5, 16.178571428571427)","(10.0, 11.0, 10.695175438596491)","(6.0, 7.2, 6.930769230769231)","(14.0, 18.0, 17.710526315789473)","(91.0, 130.0, 126.66666666666667)","(31.0, 38.0, 35.29032258064516)","(61.0, 70.0, 67.72727272727273)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:45.727329,"(31.0, 36.0, 35.333333333333336)","(11.0, 12.5, 12.093137254901961)","(71.0, 100.0, 94.44444444444444)","(21.0, 29.0, 27.57894736842105)","(2.6, 2.94, 2.932516129032258)","(16.0, 18.0, 17.67241379310345)","(61.0, 85.0, 81.66666666666667)","(51.0, 65.0, 60.625)","(13.0, 16.5, 16.235294117647058)","(10.0, 11.0, 10.695175438596491)","(6.0, 7.2, 6.930769230769231)","(14.0, 18.0, 17.710526315789473)","(91.0, 130.0, 126.66666666666667)","(31.0, 38.0, 35.6)","(61.0, 70.0, 67.72727272727273)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:47.416646,"(31.0, 36.0, 35.333333333333336)","(11.0, 12.5, 12.093137254901961)","(71.0, 100.0, 94.44444444444444)","(21.0, 29.0, 27.57894736842105)","(2.6, 2.94, 2.932516129032258)","(16.0, 18.0, 17.7)","(61.0, 85.0, 81.66666666666667)","(51.0, 65.0, 60.625)","(13.0, 16.5, 16.235294117647058)","(10.0, 11.0, 10.692477876106194)","(6.0, 7.2, 6.905590062111801)","(14.0, 18.0, 17.710526315789473)","(91.0, 130.0, 126.66666666666667)","(31.0, 38.0, 35.6)","(61.0, 70.0, 67.72727272727273)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:49.102202,"(31.0, 36.0, 35.26315789473684)","(11.0, 12.5, 12.23913043478261)","(71.0, 100.0, 89.28571428571429)","(21.0, 29.0, 27.714285714285715)","(2.6, 2.94, 2.919490084985836)","(16.0, 18.0, 17.7)","(61.0, 85.0, 81.66666666666667)","(51.0, 65.0, 60.294117647058826)","(13.0, 16.5, 16.295454545454547)","(10.0, 11.0, 10.692477876106194)","(6.0, 7.0, 6.905590062111801)","(14.0, 18.0, 17.710526315789473)","(91.0, 130.0, 120.0)","(31.0, 38.0, 35.6)","(61.0, 70.0, 67.72727272727273)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:50.840524,"(31.0, 36.0, 35.26315789473684)","(11.0, 12.5, 12.23913043478261)","(71.0, 100.0, 89.28571428571429)","(21.0, 29.0, 27.714285714285715)","(2.6, 2.92, 2.919490084985836)","(16.0, 18.0, 17.7)","(61.0, 85.0, 81.66666666666667)","(51.0, 65.0, 60.294117647058826)","(13.0, 16.5, 16.295454545454547)","(10.0, 11.0, 10.692477876106194)","(6.0, 7.0, 6.92621359223301)","(14.0, 18.0, 17.710526315789473)","(91.0, 130.0, 120.0)","(31.0, 38.0, 35.6)","(61.0, 70.0, 67.72727272727273)","(71.0, 100.0, 96.36363636363636)"
07-01-2023 11:54:52.562853,"(31.0, 36.0, 34.92307692307692)","(11.0, 12.5, 12.23913043478261)","(71.0, 100.0, 89.28571428571429)","(21.0, 29.0, 27.714285714285715)","(2.6, 2.92, 2.919490084985836)","(16.0, 18.0, 17.7)","(61.0, 85.0, 81.66666666666667)","(51.0, 65.0, 59.285714285714285)","(13.0, 16.5, 16.178571428571427)","(10.0, 11.0, 10.692477876106194)","(6.0, 7.0, 6.92621359223301)","(14.0, 18.0, 17.710526315789473)","(91.0, 130.0, 120.0)","(31.0, 38.0, 35.6)","(61.0, 70.0, 66.76470588235294)","(71.0, 100.0, 96.36363636363636)"
