,Linxx,United,Goodtime Maddie,Thomas Heights,Wow You Can Dance,Accelere Nz,Dancing Finn
10-01-2023 19:33:43.588405,"(15.0, 25.0, 23.666666666666668)","(7.5, 9.8, 9.615384615384617)","(41.0, 65.0, 64.29268292682926)","(61.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.36)","(3.8, 99999, 99990)","(2.15, 2.54, 2.52)"
10-01-2023 19:33:44.647819,"(15.0, 25.0, 23.666666666666668)","(7.5, 9.8, 9.615384615384617)","(41.0, 65.0, 64.23684210526316)","(61.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.36)","(3.8, 99999, 99990)","(2.15, 2.54, 2.52)"
10-01-2023 19:33:45.752488,"(15.0, 25.0, 23.666666666666668)","(7.5, 9.8, 9.615384615384617)","(41.0, 65.0, 64.23684210526316)","(61.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.36)","(3.8, 99999, 99990)","(2.15, 2.54, 2.52)"
10-01-2023 19:33:46.895819,"(15.0, 25.0, 23.666666666666668)","(7.5, 9.8, 9.615384615384617)","(41.0, 65.0, 64.23684210526316)","(61.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.36)","(3.8, 99999, 99990)","(2.15, 2.54, 2.52)"
10-01-2023 19:33:48.060203,"(15.0, 25.0, 23.666666666666668)","(7.5, 9.8, 9.615384615384617)","(41.0, 65.0, 64.23684210526316)","(61.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.36)","(3.8, 99999, 99990)","(2.15, 2.54, 2.52)"
10-01-2023 19:33:49.191229,"(15.0, 25.0, 23.666666666666668)","(7.5, 9.8, 9.615384615384617)","(41.0, 65.0, 64.23684210526316)","(61.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.36)","(3.8, 99999, 99990)","(2.15, 2.54, 2.52)"
10-01-2023 19:33:50.389726,"(15.0, 25.0, 23.666666666666668)","(7.5, 9.8, 9.615384615384617)","(41.0, 65.0, 64.23684210526316)","(61.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.36)","(3.8, 99999, 99990)","(2.15, 2.54, 2.52)"
10-01-2023 19:33:51.561094,"(15.0, 25.0, 23.666666666666668)","(7.5, 9.8, 9.615384615384617)","(41.0, 65.0, 64.23684210526316)","(61.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.36)","(3.8, 99999, 99990)","(2.15, 2.54, 2.52)"
10-01-2023 19:33:52.698686,"(15.0, 25.0, 23.666666666666668)","(7.5, 12.0, 11.716666666666667)","(41.0, 65.0, 64.23684210526316)","(61.0, 100.0, 72.0)","(3.0, 4.4, 4.342857142857143)","(3.8, 99999, 99990)","(2.15, 2.54, 2.4763636363636365)"
10-01-2023 19:33:53.828347,"(15.0, 25.0, 24.25)","(7.5, 12.0, 9.784615384615385)","(41.0, 65.0, 64.23684210526316)","(61.0, 100.0, 72.0)","(3.0, 4.4, 4.342857142857143)","(3.8, 99999, 99990)","(2.15, 2.54, 2.4763636363636365)"
10-01-2023 19:33:54.880948,"(15.0, 25.0, 24.25)","(7.5, 12.0, 9.963636363636365)","(41.0, 65.0, 64.23684210526316)","(61.0, 100.0, 72.0)","(3.0, 4.4, 4.342857142857143)","(3.8, 99999, 99990)","(2.15, 2.54, 2.4763636363636365)"
10-01-2023 19:33:55.894797,"(15.0, 25.0, 24.25)","(7.5, 12.0, 9.62)","(41.0, 65.0, 64.23684210526316)","(61.0, 100.0, 72.0)","(3.0, 4.4, 4.342857142857143)","(3.8, 99999, 99990)","(2.15, 2.54, 2.4763636363636365)"
10-01-2023 19:33:56.939829,"(15.0, 25.0, 24.25)","(7.5, 12.0, 9.930434782608696)","(41.0, 65.0, 64.23684210526316)","(61.0, 100.0, 72.0)","(3.0, 4.4, 4.342857142857143)","(3.8, 99999, 99990)","(2.15, 2.54, 2.4763636363636365)"
10-01-2023 19:33:58.057419,"(15.0, 25.0, 24.25)","(7.5, 12.0, 9.866666666666667)","(41.0, 65.0, 64.23684210526316)","(61.0, 100.0, 72.0)","(3.0, 4.4, 4.342857142857143)","(3.8, 99999, 99990)","(2.15, 2.54, 2.4763636363636365)"
10-01-2023 19:33:59.184706,"(15.0, 25.0, 24.333333333333332)","(7.5, 10.5, 10.257142857142856)","(41.0, 65.0, 64.23684210526316)","(61.0, 100.0, 72.0)","(3.0, 4.4, 4.342857142857143)","(3.8, 99999, 99990)","(2.15, 2.54, 2.4763636363636365)"
10-01-2023 19:34:00.347911,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 10.257142857142856)","(41.0, 65.0, 64.23684210526316)","(61.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.15, 2.54, 2.4763636363636365)"
10-01-2023 19:34:01.496732,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 10.257142857142856)","(41.0, 65.0, 64.23684210526316)","(61.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.15, 2.54, 2.52)"
10-01-2023 19:34:02.734675,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 10.285714285714285)","(41.0, 65.0, 64.23684210526316)","(61.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.15, 2.54, 2.52)"
10-01-2023 19:34:03.898752,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 10.285714285714285)","(41.0, 65.0, 64.23684210526316)","(61.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.15, 2.54, 2.52)"
10-01-2023 19:34:05.085502,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 10.285714285714285)","(41.0, 65.0, 64.23684210526316)","(61.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.15, 2.54, 2.52)"
10-01-2023 19:34:06.216785,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 10.285714285714285)","(41.0, 65.0, 64.23684210526316)","(61.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.15, 2.54, 2.5371428571428574)"
10-01-2023 19:34:07.399823,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 10.285714285714285)","(41.0, 65.0, 59.75)","(61.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.15, 2.56, 2.5371428571428574)"
10-01-2023 19:34:08.455407,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 10.314285714285713)","(41.0, 65.0, 59.75)","(61.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.15, 2.56, 2.496)"
10-01-2023 19:34:09.531513,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 10.314285714285713)","(41.0, 65.0, 59.75)","(71.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.56, 2.5371428571428574)"
10-01-2023 19:34:10.787826,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 10.314285714285713)","(41.0, 65.0, 59.75)","(71.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.56, 2.5371428571428574)"
10-01-2023 19:34:11.971548,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 10.314285714285713)","(41.0, 65.0, 59.75)","(71.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.56, 2.5371428571428574)"
10-01-2023 19:34:13.289194,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 10.314285714285713)","(41.0, 65.0, 59.75)","(61.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.15, 2.56, 2.5371428571428574)"
10-01-2023 19:34:14.520368,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 10.314285714285713)","(41.0, 65.0, 59.75)","(61.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.15, 2.56, 2.5371428571428574)"
10-01-2023 19:34:15.713511,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 10.314285714285713)","(41.0, 65.0, 59.75)","(61.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.56, 2.5371428571428574)"
10-01-2023 19:34:16.921608,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 10.314285714285713)","(41.0, 65.0, 59.75)","(61.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.56, 2.5371428571428574)"
10-01-2023 19:34:18.243467,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 10.314285714285713)","(41.0, 65.0, 59.75)","(61.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.56, 2.5371428571428574)"
10-01-2023 19:34:19.723322,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 9.95)","(41.0, 65.0, 59.75)","(61.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.56, 2.5371428571428574)"
10-01-2023 19:34:21.300569,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 9.7)","(41.0, 65.0, 59.75)","(61.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.56, 2.5371428571428574)"
10-01-2023 19:34:22.640780,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.0, 9.959999999999999)","(41.0, 65.0, 59.75)","(61.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.56, 2.5371428571428574)"
10-01-2023 19:34:23.956305,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 9.959999999999999)","(41.0, 65.0, 59.75)","(61.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.56, 2.5371428571428574)"
10-01-2023 19:34:25.206866,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 9.959999999999999)","(41.0, 65.0, 59.75)","(61.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.56, 2.5371428571428574)"
10-01-2023 19:34:26.471116,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 59.75)","(61.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.56, 2.5371428571428574)"
10-01-2023 19:34:27.698271,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 59.75)","(61.0, 100.0, 76.66666666666667)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.56, 2.5371428571428574)"
10-01-2023 19:34:28.801318,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 59.75)","(61.0, 100.0, 82.5)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.56, 2.5371428571428574)"
10-01-2023 19:34:29.937303,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 59.75)","(61.0, 100.0, 91.42857142857143)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.56, 2.5371428571428574)"
10-01-2023 19:34:30.995659,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 59.75)","(61.0, 100.0, 91.42857142857143)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.56, 2.5371428571428574)"
10-01-2023 19:34:32.033927,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 59.75)","(61.0, 100.0, 91.42857142857143)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.56, 2.5371428571428574)"
10-01-2023 19:34:33.090790,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 59.75)","(61.0, 100.0, 91.42857142857143)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.56, 2.5371428571428574)"
10-01-2023 19:34:34.235222,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 59.75)","(61.0, 100.0, 92.5)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.56, 2.5371428571428574)"
10-01-2023 19:34:35.352940,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 59.75)","(61.0, 100.0, 83.33333333333333)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.56, 2.5371428571428574)"
10-01-2023 19:34:36.434993,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 59.75)","(61.0, 100.0, 83.33333333333333)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.56, 2.5371428571428574)"
10-01-2023 19:34:37.535293,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 59.75)","(61.0, 100.0, 83.33333333333333)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.56, 2.5371428571428574)"
10-01-2023 19:34:38.694227,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 55.5)","(61.0, 100.0, 83.33333333333333)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.56, 2.496)"
10-01-2023 19:34:39.807076,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 55.5)","(61.0, 100.0, 83.33333333333333)","(3.0, 4.4, 4.266666666666667)","(3.8, 99999, 99990)","(2.1, 2.56, 2.496)"
10-01-2023 19:34:40.877021,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 55.5)","(61.0, 100.0, 83.33333333333333)","(3.0, 4.4, 4.3500000000000005)","(3.8, 99999, 99990)","(2.1, 2.56, 2.4685714285714284)"
10-01-2023 19:34:41.945036,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 55.5)","(61.0, 100.0, 83.33333333333333)","(3.0, 4.4, 4.3500000000000005)","(3.8, 99999, 99990)","(2.1, 2.56, 2.4685714285714284)"
10-01-2023 19:34:42.969176,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 55.5)","(61.0, 100.0, 83.33333333333333)","(3.0, 4.4, 4.3500000000000005)","(3.8, 99999, 99990)","(2.1, 2.56, 2.4685714285714284)"
10-01-2023 19:34:44.048466,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 55.5)","(61.0, 100.0, 83.33333333333333)","(3.0, 4.4, 4.3500000000000005)","(3.8, 99999, 99990)","(2.1, 2.56, 2.4685714285714284)"
10-01-2023 19:34:45.293308,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 55.5)","(61.0, 100.0, 83.33333333333333)","(3.0, 4.4, 4.3500000000000005)","(3.8, 99999, 99990)","(2.1, 2.56, 2.4685714285714284)"
10-01-2023 19:34:46.400812,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 55.5)","(61.0, 100.0, 83.33333333333333)","(3.0, 4.4, 4.3500000000000005)","(3.8, 99999, 99990)","(2.1, 2.56, 2.4685714285714284)"
10-01-2023 19:34:47.453553,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 55.5)","(61.0, 100.0, 83.33333333333333)","(3.0, 4.4, 4.3500000000000005)","(3.8, 99999, 99990)","(2.1, 2.56, 2.4685714285714284)"
10-01-2023 19:34:48.498042,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 55.5)","(61.0, 100.0, 83.33333333333333)","(3.0, 4.4, 4.3500000000000005)","(3.8, 99999, 99990)","(2.1, 2.56, 2.4685714285714284)"
10-01-2023 19:34:49.521443,"(15.0, 24.0, 23.666666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 55.5)","(61.0, 100.0, 83.33333333333333)","(3.0, 4.4, 4.3500000000000005)","(3.8, 99999, 99990)","(2.1, 2.56, 2.5028571428571427)"
10-01-2023 19:34:50.589440,"(15.0, 24.0, 23.166666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 55.5)","(61.0, 100.0, 83.33333333333333)","(3.0, 4.4, 4.3500000000000005)","(3.8, 99999, 99990)","(2.1, 2.52, 2.5028571428571427)"
10-01-2023 19:34:51.610137,"(15.0, 24.0, 23.166666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 55.5)","(61.0, 100.0, 83.33333333333333)","(3.0, 4.4, 4.3500000000000005)","(3.8, 99999, 99990)","(2.1, 2.52, 2.5028571428571427)"
10-01-2023 19:34:52.703786,"(15.0, 24.0, 23.166666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 55.5)","(61.0, 100.0, 83.33333333333333)","(3.0, 4.4, 4.3500000000000005)","(3.8, 99999, 99990)","(2.1, 2.52, 2.5028571428571427)"
10-01-2023 19:34:53.804301,"(15.0, 24.0, 23.166666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 55.5)","(61.0, 100.0, 83.33333333333333)","(3.0, 4.4, 4.3500000000000005)","(3.8, 99999, 99990)","(2.1, 2.52, 2.5028571428571427)"
10-01-2023 19:34:54.907262,"(15.0, 24.0, 23.166666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 55.5)","(61.0, 100.0, 83.33333333333333)","(3.0, 4.4, 4.3500000000000005)","(3.8, 99999, 99990)","(2.1, 2.52, 2.5028571428571427)"
10-01-2023 19:34:56.062713,"(15.0, 24.0, 23.166666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 55.5)","(61.0, 100.0, 83.33333333333333)","(3.0, 4.4, 4.3500000000000005)","(3.8, 99999, 99990)","(2.1, 2.52, 2.5028571428571427)"
10-01-2023 19:34:57.074366,"(15.0, 24.0, 23.166666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 55.5)","(61.0, 100.0, 83.33333333333333)","(3.0, 4.4, 4.3500000000000005)","(3.8, 99999, 99990)","(2.1, 2.52, 2.5028571428571427)"
10-01-2023 19:34:58.138849,"(15.0, 24.0, 23.166666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 55.5)","(61.0, 100.0, 94.28571428571429)","(3.0, 4.4, 4.3500000000000005)","(3.8, 99999, 99990)","(2.1, 2.52, 2.5028571428571427)"
10-01-2023 19:34:59.195695,"(15.0, 24.0, 23.166666666666668)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 55.5)","(61.0, 100.0, 94.28571428571429)","(3.0, 4.4, 4.3500000000000005)","(3.8, 99999, 99990)","(2.1, 2.52, 2.5028571428571427)"
10-01-2023 19:35:00.286027,"(15.0, 24.0, 23.23076923076923)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 55.5)","(61.0, 100.0, 94.28571428571429)","(3.0, 4.4, 4.3500000000000005)","(3.8, 99999, 99990)","(2.1, 2.52, 2.5028571428571427)"
10-01-2023 19:35:01.341204,"(15.0, 24.0, 22.46153846153846)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 55.5)","(61.0, 100.0, 94.28571428571429)","(3.0, 4.4, 4.3500000000000005)","(3.8, 99999, 99990)","(2.1, 2.52, 2.5090909090909093)"
10-01-2023 19:35:02.404457,"(15.0, 24.0, 22.46153846153846)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 55.5)","(71.0, 130.0, 115.71428571428572)","(3.0, 4.4, 4.3500000000000005)","(3.8, 99999, 99990)","(2.1, 2.52, 2.5090909090909093)"
10-01-2023 19:35:03.730931,"(15.0, 24.0, 22.46153846153846)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 55.5)","(71.0, 130.0, 115.71428571428572)","(3.0, 4.4, 4.3500000000000005)","(3.8, 99999, 99990)","(2.1, 2.52, 2.5090909090909093)"
10-01-2023 19:35:04.871298,"(15.0, 24.0, 22.46153846153846)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 55.5)","(71.0, 130.0, 108.57142857142857)","(3.0, 4.4, 4.3500000000000005)","(3.8, 99999, 99990)","(2.1, 2.52, 2.5090909090909093)"
10-01-2023 19:35:06.019870,"(15.0, 24.0, 22.46153846153846)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 55.5)","(71.0, 120.0, 108.57142857142857)","(3.0, 4.4, 4.3500000000000005)","(3.8, 99999, 99990)","(2.1, 2.52, 2.5090909090909093)"
10-01-2023 19:35:07.220355,"(15.0, 24.0, 22.46153846153846)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 55.5)","(71.0, 120.0, 108.57142857142857)","(3.0, 4.4, 4.3500000000000005)","(3.8, 99999, 99990)","(2.1, 2.52, 2.5090909090909093)"
10-01-2023 19:35:08.503645,"(15.0, 24.0, 22.46153846153846)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 55.5)","(71.0, 120.0, 108.57142857142857)","(3.0, 4.4, 4.3500000000000005)","(3.8, 99999, 99990)","(2.1, 2.52, 2.5090909090909093)"
10-01-2023 19:35:09.601191,"(15.0, 24.0, 22.46153846153846)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 55.5)","(71.0, 120.0, 108.57142857142857)","(3.0, 4.4, 4.342857142857143)","(3.8, 99999, 99990)","(2.1, 2.52, 2.5090909090909093)"
10-01-2023 19:35:10.588952,"(15.0, 24.0, 22.333333333333332)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 59.75)","(71.0, 120.0, 108.57142857142857)","(3.0, 4.4, 4.342857142857143)","(3.8, 99999, 99990)","(2.1, 2.52, 2.5090909090909093)"
10-01-2023 19:35:11.753543,"(15.0, 24.0, 22.333333333333332)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 59.75)","(71.0, 120.0, 108.57142857142857)","(3.0, 4.4, 4.342857142857143)","(3.8, 99999, 99990)","(2.1, 2.52, 2.5090909090909093)"
10-01-2023 19:35:12.831344,"(15.0, 24.0, 22.333333333333332)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 59.75)","(71.0, 120.0, 108.57142857142857)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.52, 2.5090909090909093)"
10-01-2023 19:35:13.824340,"(15.0, 24.0, 22.333333333333332)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 59.75)","(71.0, 120.0, 108.57142857142857)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.52, 2.5090909090909093)"
10-01-2023 19:35:15.061853,"(15.0, 24.0, 22.333333333333332)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 59.75)","(71.0, 120.0, 108.57142857142857)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.52, 2.5090909090909093)"
10-01-2023 19:35:16.263763,"(15.0, 24.0, 22.333333333333332)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 59.75)","(71.0, 120.0, 108.57142857142857)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.52, 2.5090909090909093)"
10-01-2023 19:35:17.334724,"(15.0, 24.0, 22.333333333333332)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 59.75)","(71.0, 120.0, 108.57142857142857)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.52, 2.5090909090909093)"
10-01-2023 19:35:18.446370,"(15.0, 24.0, 22.333333333333332)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 59.75)","(71.0, 120.0, 108.57142857142857)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.52, 2.4654545454545453)"
10-01-2023 19:35:19.566939,"(15.0, 24.0, 22.333333333333332)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 59.75)","(71.0, 120.0, 108.57142857142857)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.52, 2.4654545454545453)"
10-01-2023 19:35:20.679202,"(15.0, 24.0, 22.333333333333332)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 59.75)","(71.0, 120.0, 108.57142857142857)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.52, 2.4654545454545453)"
10-01-2023 19:35:21.786299,"(15.0, 24.0, 22.333333333333332)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 59.75)","(71.0, 120.0, 108.57142857142857)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.52, 2.4654545454545453)"
10-01-2023 19:35:22.922964,"(15.0, 24.0, 22.333333333333332)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 62.375)","(71.0, 120.0, 108.57142857142857)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.1, 2.52, 2.4654545454545453)"
10-01-2023 19:35:24.211229,"(15.0, 24.0, 22.333333333333332)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 62.375)","(71.0, 120.0, 108.57142857142857)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.05, 2.52, 2.4654545454545453)"
10-01-2023 19:35:25.470765,"(15.0, 24.0, 22.333333333333332)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 60.8)","(71.0, 120.0, 108.57142857142857)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.05, 2.52, 2.4654545454545453)"
10-01-2023 19:35:26.587006,"(15.0, 24.0, 22.333333333333332)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 60.8)","(71.0, 120.0, 108.57142857142857)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.05, 2.52, 2.4654545454545453)"
10-01-2023 19:35:27.748747,"(15.0, 24.0, 22.333333333333332)","(7.5, 10.5, 9.799999999999999)","(41.0, 65.0, 60.8)","(71.0, 120.0, 108.57142857142857)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.05, 2.52, 2.4654545454545453)"
10-01-2023 19:35:29.250976,"(15.0, 24.0, 22.333333333333332)","(7.5, 10.5, 10.2)","(41.0, 65.0, 62.375)","(71.0, 120.0, 108.57142857142857)","(3.0, 4.4, 4.2)","(3.8, 99999, 99990)","(2.05, 2.52, 2.4654545454545453)"
10-01-2023 19:35:30.604803,"(15.0, 24.0, 22.333333333333332)","(7.5, 10.5, 10.2)","(51.0, 65.0, 62.375)","(81.0, 120.0, 106.66666666666667)","(3.0, 4.4, 4.2)","(3.9, 99999, 99990)","(2.05, 2.52, 2.4654545454545453)"
10-01-2023 19:35:31.904275,"(16.0, 24.0, 22.333333333333332)","(7.5, 10.5, 10.2)","(51.0, 65.0, 62.375)","(81.0, 120.0, 106.66666666666667)","(3.0, 4.4, 4.2)","(3.9, 99999, 99990)","(2.05, 2.52, 2.4654545454545453)"
