,Know Malice,Goldstar Hoot,Homebush Cinder,Impressive Charm,Ruidosa,Brendon Baxter,Freds Grey Way,Libelle
09-01-2023 12:00:00.431058,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:01.548950,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:02.697250,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:03.783483,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:04.865932,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:05.927874,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:06.944873,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:07.953870,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:08.928203,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:09.969470,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:11.042988,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:12.158065,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:13.299497,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:14.393764,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:15.525780,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:16.616891,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:17.706907,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:18.803603,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:19.944589,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:21.076486,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:22.199234,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:23.298963,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:24.481985,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:25.627631,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:26.762153,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:27.913112,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:29.025669,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:30.152341,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:31.291233,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:32.384793,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:33.476254,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:34.496739,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:35.474289,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:36.440388,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:37.491317,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:38.558908,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:39.663599,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:40.758675,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:41.916409,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:43.068822,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:44.228743,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:45.365087,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:46.554319,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:47.691719,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:48.831933,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:49.996481,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:51.173279,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:52.337357,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:53.565196,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:54.728754,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:55.908741,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:57.067184,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:58.250750,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:00:59.374035,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:00.473924,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:01.504482,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:02.497901,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:03.535283,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:04.680913,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:05.843114,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:06.946184,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:08.130516,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:09.299180,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 6.62)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 49.0)","(3.8, 6.0, 4.629166666666666)","(5.0, 13.0, 9.76)","(26.0, 270.0, 115.625)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:10.437976,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 8.09)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 51.090909090909086)","(3.8, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:11.620768,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 8.1425)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 51.090909090909086)","(3.8, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:12.772468,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 8.1425)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 51.090909090909086)","(3.8, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:13.933157,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 8.1425)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 51.090909090909086)","(3.8, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:15.126957,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 8.1425)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 51.090909090909086)","(3.8, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:16.320105,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 8.1425)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 51.090909090909086)","(3.8, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:17.552974,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 8.1425)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 51.090909090909086)","(3.8, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:18.741846,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 8.1425)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 51.090909090909086)","(3.8, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:19.934009,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 8.1425)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 51.090909090909086)","(3.8, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:21.109408,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 8.1425)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 51.090909090909086)","(3.8, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:22.302953,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 8.1425)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 51.090909090909086)","(3.8, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:23.499325,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 8.1425)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 51.090909090909086)","(3.8, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:24.703881,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 8.1425)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 51.090909090909086)","(3.8, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:25.884868,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 8.1425)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 51.090909090909086)","(3.8, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:27.073777,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 8.1425)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 51.090909090909086)","(3.8, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:28.263691,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 8.1425)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 51.090909090909086)","(3.8, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:29.447265,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 8.1425)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 51.090909090909086)","(3.8, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:30.637123,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 8.1425)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 51.090909090909086)","(3.8, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:31.809713,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 8.1425)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 51.090909090909086)","(3.8, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:32.964909,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 8.1425)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 51.090909090909086)","(3.8, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:34.056809,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 8.1425)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 51.090909090909086)","(3.8, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:35.119673,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 8.1425)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 51.090909090909086)","(3.8, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
09-01-2023 12:01:36.103790,"(4.6, 7.2, 6.680769230769231)","(4.2, 12.5, 8.1425)","(7.5, 18.0, 16.42857142857143)","(12.0, 60.0, 51.090909090909086)","(3.8, 6.0, 5.052941176470588)","(5.0, 13.0, 11.222222222222221)","(26.0, 270.0, 133.33333333333331)","(6.5, 14.0, 13.22)"
