,Devils Water,Radiant Betty,Tiggerlong Rebel,Silver Compass,Holiday In Paris,Smiling Spaniard,All Inn Chester,Ziems Park Girl
05-01-2023 12:46:35.927737,"(15.0, 46.0, 33.88461538461539)","(5.0, 10.5, 5.825)","(4.2, 6.6, 6.215384615384615)","(9.0, 21.0, 9.975)","(16.0, 46.0, 33.88461538461539)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 42.083333333333336)"
05-01-2023 12:46:37.376270,"(15.0, 46.0, 33.88461538461539)","(5.0, 10.5, 5.825)","(4.2, 6.6, 6.215384615384615)","(9.0, 21.0, 9.975)","(16.0, 46.0, 33.88461538461539)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 42.083333333333336)"
05-01-2023 12:46:38.762944,"(15.0, 46.0, 33.88461538461539)","(5.0, 10.5, 5.825)","(4.2, 6.6, 6.215384615384615)","(9.0, 21.0, 9.975)","(16.0, 46.0, 33.88461538461539)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 42.083333333333336)"
05-01-2023 12:46:40.134749,"(15.0, 46.0, 33.88461538461539)","(5.0, 10.5, 5.825)","(4.2, 6.6, 6.215384615384615)","(9.0, 21.0, 9.975)","(16.0, 46.0, 37.71052631578947)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 42.083333333333336)"
05-01-2023 12:46:41.526297,"(15.0, 46.0, 33.88461538461539)","(5.0, 10.5, 5.825)","(4.2, 6.6, 6.215384615384615)","(9.0, 21.0, 9.975)","(16.0, 46.0, 37.71052631578947)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 42.083333333333336)"
05-01-2023 12:46:42.754097,"(15.0, 46.0, 33.88461538461539)","(5.0, 10.5, 5.825)","(4.2, 6.6, 6.215384615384615)","(9.0, 21.0, 9.975)","(16.0, 46.0, 37.71052631578947)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 42.083333333333336)"
05-01-2023 12:46:44.316675,"(15.0, 46.0, 33.88461538461539)","(5.0, 10.5, 5.825)","(4.2, 6.6, 6.215384615384615)","(9.0, 21.0, 9.975)","(16.0, 46.0, 37.71052631578947)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 42.083333333333336)"
05-01-2023 12:46:45.876987,"(15.0, 46.0, 33.88461538461539)","(5.0, 10.5, 5.825)","(4.2, 6.6, 6.215384615384615)","(9.0, 21.0, 9.975)","(16.0, 46.0, 37.71052631578947)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 42.083333333333336)"
05-01-2023 12:46:47.272404,"(15.0, 46.0, 33.88461538461539)","(5.0, 10.5, 5.825)","(4.2, 6.6, 6.215384615384615)","(9.0, 21.0, 9.975)","(16.0, 46.0, 37.71052631578947)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 42.083333333333336)"
05-01-2023 12:46:48.593989,"(15.0, 46.0, 33.88461538461539)","(5.0, 10.5, 5.825)","(4.2, 6.6, 6.384615384615385)","(9.0, 21.0, 9.975)","(16.0, 46.0, 37.71052631578947)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 42.083333333333336)"
05-01-2023 12:46:49.983997,"(15.0, 46.0, 33.88461538461539)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.384615384615385)","(9.0, 21.0, 9.975)","(16.0, 46.0, 37.71052631578947)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 42.083333333333336)"
05-01-2023 12:46:51.378528,"(15.0, 46.0, 33.88461538461539)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.384615384615385)","(9.0, 21.0, 9.975)","(16.0, 46.0, 37.71052631578947)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 42.083333333333336)"
05-01-2023 12:46:52.771478,"(15.0, 46.0, 33.88461538461539)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.384615384615385)","(9.0, 21.0, 9.975)","(16.0, 46.0, 37.71052631578947)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 42.083333333333336)"
05-01-2023 12:46:54.043434,"(15.0, 46.0, 33.88461538461539)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.384615384615385)","(9.0, 21.0, 9.975)","(16.0, 46.0, 37.71052631578947)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 42.083333333333336)"
05-01-2023 12:46:55.422421,"(15.0, 46.0, 33.88461538461539)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.384615384615385)","(9.0, 21.0, 9.975)","(16.0, 46.0, 37.71052631578947)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 42.083333333333336)"
05-01-2023 12:46:56.800379,"(15.0, 46.0, 33.88461538461539)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.384615384615385)","(9.0, 21.0, 9.975)","(16.0, 46.0, 37.71052631578947)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 42.083333333333336)"
05-01-2023 12:46:58.090252,"(15.0, 46.0, 33.88461538461539)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.384615384615385)","(9.0, 21.0, 9.975)","(16.0, 46.0, 37.71052631578947)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 42.083333333333336)"
05-01-2023 12:46:59.406713,"(15.0, 46.0, 33.88461538461539)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.384615384615385)","(9.0, 21.0, 9.975)","(16.0, 46.0, 37.71052631578947)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 42.083333333333336)"
05-01-2023 12:47:00.771852,"(15.0, 46.0, 33.88461538461539)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.384615384615385)","(9.0, 21.0, 9.975)","(16.0, 46.0, 37.71052631578947)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 42.083333333333336)"
05-01-2023 12:47:02.203123,"(15.0, 46.0, 23.090909090909093)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.384615384615385)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:03.564886,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.384615384615385)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:04.847224,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.384615384615385)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:06.120341,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.384615384615385)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:07.416361,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.384615384615385)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:08.935932,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.384615384615385)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:10.337662,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.384615384615385)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:11.729217,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.384615384615385)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:13.233050,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.384615384615385)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:14.686123,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.384615384615385)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:16.050435,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.384615384615385)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:17.396185,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.384615384615385)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:18.831456,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.390243902439025)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:20.180156,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.390243902439025)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:21.470277,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.390243902439025)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:22.720352,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.390243902439025)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:23.990974,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.390243902439025)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:25.346170,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.390243902439025)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:26.701239,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.390243902439025)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:27.997227,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.390243902439025)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:29.224046,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.390243902439025)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:30.725785,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.390243902439025)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:32.213243,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.390243902439025)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:33.618384,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.390243902439025)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:34.886397,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.390243902439025)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:36.107352,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.390243902439025)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:37.303298,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.390243902439025)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:38.424584,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.390243902439025)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:39.655939,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.390243902439025)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:40.945853,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.390243902439025)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:42.142621,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.390243902439025)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:43.433057,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.390243902439025)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:44.682428,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.390243902439025)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:45.978521,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.390243902439025)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:47.141676,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.390243902439025)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:48.381018,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.390243902439025)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:49.499288,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.390243902439025)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:50.694859,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.390243902439025)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:47:51.891716,"(15.0, 46.0, 26.625)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.390243902439025)","(9.0, 21.0, 9.975)","(16.0, 46.0, 37.71052631578947)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 42.083333333333336)"
05-01-2023 12:47:53.105856,"(15.0, 46.0, 33.88461538461539)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.390243902439025)","(9.0, 21.0, 9.975)","(16.0, 46.0, 37.71052631578947)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 42.083333333333336)"
05-01-2023 12:47:54.301369,"(15.0, 46.0, 33.88461538461539)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.390243902439025)","(9.0, 21.0, 9.975)","(16.0, 46.0, 37.71052631578947)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 42.083333333333336)"
05-01-2023 12:47:55.379640,"(15.0, 46.0, 33.88461538461539)","(5.0, 10.5, 5.825)","(4.2, 6.8, 6.048780487804878)","(9.0, 21.0, 9.975)","(16.0, 46.0, 37.71052631578947)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 42.083333333333336)"
05-01-2023 12:47:56.615633,"(15.0, 46.0, 33.88461538461539)","(5.0, 10.5, 5.825)","(4.2, 6.4, 6.048780487804878)","(9.0, 21.0, 9.975)","(16.0, 46.0, 37.71052631578947)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 42.083333333333336)"
05-01-2023 12:47:57.815484,"(15.0, 46.0, 33.88461538461539)","(5.0, 10.5, 5.825)","(4.2, 6.4, 6.048780487804878)","(9.0, 21.0, 9.975)","(16.0, 46.0, 37.71052631578947)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 42.083333333333336)"
05-01-2023 12:47:59.021306,"(15.0, 46.0, 33.88461538461539)","(5.0, 10.5, 5.825)","(4.2, 6.4, 6.048780487804878)","(9.0, 21.0, 9.975)","(16.0, 46.0, 37.71052631578947)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 42.083333333333336)"
05-01-2023 12:48:00.130949,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.4, 6.048780487804878)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:48:01.100954,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.4, 6.048780487804878)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:48:02.217342,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.4, 6.048780487804878)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:48:03.332058,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.4, 6.048780487804878)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:48:04.509408,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.4, 6.048780487804878)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:48:05.669920,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.4, 6.048780487804878)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:48:06.865548,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.4, 6.048780487804878)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:48:08.153524,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.4, 6.048780487804878)","(9.0, 21.0, 13.65)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:48:09.329490,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.4, 6.048780487804878)","(9.0, 21.0, 14.7)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:48:10.497525,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.4, 6.048780487804878)","(9.0, 21.0, 14.7)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:48:11.596059,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.4, 6.048780487804878)","(9.0, 21.0, 14.7)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:48:12.703075,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.4, 6.048780487804878)","(9.0, 21.0, 14.7)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:48:13.821415,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.4, 6.048780487804878)","(9.0, 21.0, 14.7)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:48:14.960174,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.4, 6.048780487804878)","(9.0, 21.0, 14.7)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:48:16.243990,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.4, 6.048780487804878)","(9.0, 21.0, 16.275)","(16.0, 46.0, 23.454545454545453)","(2.8, 3.75, 2.8915384615384614)","(4.2, 6.4, 6.042857142857143)","(18.0, 60.0, 29.090909090909093)"
05-01-2023 12:48:17.469073,"(15.0, 46.0, 23.454545454545453)","(5.0, 10.5, 5.825)","(4.2, 6.4, 6.048780487804878)","(9.0, 21.0, 15.600000000000001)","(16.0, 46.0, 23.81818181818182)","(2.8, 3.75, 3.13)","(4.2, 6.4, 4.930000000000001)","(18.0, 60.0, 29.454545454545453)"
05-01-2023 12:48:18.712311,"(15.0, 46.0, 23.81818181818182)","(5.0, 10.5, 7.2)","(4.2, 6.4, 5.02)","(9.0, 21.0, 19.32)","(16.0, 46.0, 23.81818181818182)","(2.8, 3.75, 3.13)","(4.2, 6.4, 4.930000000000001)","(18.0, 60.0, 29.454545454545453)"
