,Forward Step,Nut Butter Jam,Strum The Banjo,Aquata,Will She Stay,Confound
11-01-2023 13:39:53.018562,"(3.8, 4.5, 4.2784810126582276)","(31.0, 70.0, 42.57142857142857)","(3.0, 3.75, 3.6545454545454543)","(10.0, 17.0, 16.0)","(2.7, 3.25, 3.1538461538461537)","(8.5, 11.5, 10.60344827586207)"
11-01-2023 13:39:54.143749,"(3.8, 4.5, 4.282051282051282)","(31.0, 70.0, 42.57142857142857)","(3.0, 3.75, 3.6545454545454543)","(10.0, 17.0, 15.909090909090908)","(2.7, 3.2, 3.0666666666666664)","(8.5, 11.5, 10.60344827586207)"
11-01-2023 13:39:55.229961,"(3.8, 4.5, 4.291836734693877)","(31.0, 70.0, 42.57142857142857)","(3.0, 3.75, 3.6545454545454543)","(10.0, 15.5, 14.954545454545455)","(2.7, 3.15, 3.0923076923076924)","(8.5, 11.5, 10.735294117647058)"
11-01-2023 13:39:56.302632,"(3.8, 4.5, 4.309756097560975)","(31.0, 70.0, 49.78947368421053)","(3.0, 3.75, 3.6545454545454543)","(10.0, 15.5, 14.954545454545455)","(2.7, 3.15, 3.0666666666666664)","(8.5, 11.5, 10.60344827586207)"
11-01-2023 13:39:57.409311,"(3.8, 4.5, 4.341666666666667)","(31.0, 70.0, 42.57142857142857)","(3.0, 3.75, 3.6545454545454543)","(10.0, 15.5, 14.954545454545455)","(2.7, 3.15, 3.0923076923076924)","(8.5, 11.5, 10.735294117647058)"
11-01-2023 13:39:58.457131,"(3.8, 4.5, 4.345714285714286)","(31.0, 70.0, 50.8)","(3.0, 3.75, 3.6545454545454543)","(10.0, 15.5, 14.954545454545455)","(2.7, 3.15, 3.0593749999999997)","(8.5, 11.5, 10.60344827586207)"
11-01-2023 13:39:59.452454,"(3.8, 4.5, 4.32)","(31.0, 70.0, 50.8)","(3.0, 3.75, 3.655)","(10.0, 15.5, 14.954545454545455)","(2.7, 3.2, 3.0593749999999997)","(8.5, 11.5, 10.60344827586207)"
11-01-2023 13:40:00.463235,"(3.8, 4.5, 4.371428571428572)","(31.0, 70.0, 42.57142857142857)","(3.0, 3.75, 3.655)","(10.0, 17.5, 17.0625)","(2.7, 3.2, 3.0593749999999997)","(8.5, 11.5, 10.735294117647058)"
11-01-2023 13:40:01.485492,"(3.8, 4.5, 4.33125)","(31.0, 70.0, 49.78947368421053)","(3.0, 3.75, 3.6543478260869566)","(10.0, 17.5, 16.45)","(2.7, 3.2, 3.0893442622950817)","(8.5, 11.5, 10.875)"
11-01-2023 13:40:02.470834,"(3.8, 4.5, 4.337142857142857)","(31.0, 70.0, 42.57142857142857)","(3.0, 3.8, 3.7457446808510637)","(10.0, 17.0, 15.4375)","(2.7, 3.2, 3.09375)","(8.5, 11.0, 10.944444444444445)"
11-01-2023 13:40:03.594715,"(3.8, 4.5, 4.376923076923077)","(31.0, 70.0, 44.4)","(3.0, 3.8, 3.7478260869565214)","(10.0, 17.0, 14.63888888888889)","(2.7, 3.2, 3.0555555555555554)","(8.5, 11.0, 10.875)"
11-01-2023 13:40:04.656115,"(3.8, 4.5, 4.411111111111111)","(31.0, 70.0, 50.30769230769231)","(3.0, 3.8, 3.7333333333333334)","(10.0, 17.0, 15.317073170731707)","(2.7, 3.15, 3.102777777777778)","(8.5, 11.0, 10.875)"
11-01-2023 13:40:05.568686,"(3.8, 4.5, 4.429411764705883)","(31.0, 70.0, 50.30769230769231)","(3.0, 3.8, 3.7157894736842105)","(10.0, 17.0, 15.317073170731707)","(2.7, 3.15, 3.1020833333333333)","(8.5, 11.0, 10.966666666666667)"
11-01-2023 13:40:06.525800,"(3.8, 4.5, 4.446666666666666)","(31.0, 70.0, 54.94117647058823)","(3.0, 3.8, 3.7157894736842105)","(10.0, 15.0, 14.941176470588236)","(2.7, 3.15, 3.1020833333333333)","(8.5, 11.0, 10.966666666666667)"
11-01-2023 13:40:07.546511,"(3.8, 4.5, 4.446666666666666)","(31.0, 70.0, 57.368421052631575)","(3.0, 3.8, 3.71304347826087)","(10.0, 15.5, 14.857142857142858)","(2.7, 3.15, 3.0648148148148144)","(8.5, 11.0, 10.966666666666667)"
11-01-2023 13:40:08.555869,"(3.8, 4.5, 4.446666666666666)","(31.0, 70.0, 60.0)","(3.1, 3.8, 3.745945945945946)","(10.0, 15.5, 14.88888888888889)","(2.7, 3.15, 3.06025641025641)","(9.0, 11.0, 10.966666666666667)"
11-01-2023 13:40:09.596136,"(3.8, 4.5, 4.446666666666666)","(31.0, 70.0, 56.66666666666667)","(3.1, 3.8, 3.781081081081081)","(10.0, 15.5, 14.195121951219512)","(2.7, 3.15, 3.0884615384615386)","(9.0, 11.0, 10.966666666666667)"
11-01-2023 13:40:10.678975,"(3.8, 4.5, 4.440425531914894)","(31.0, 70.0, 58.57142857142857)","(3.1, 3.8, 3.795)","(10.0, 14.5, 14.112903225806452)","(2.7, 3.1, 3.045945945945946)","(9.0, 11.0, 10.966666666666667)"
11-01-2023 13:40:11.855805,"(3.8, 4.5, 4.469230769230769)","(31.0, 70.0, 58.57142857142857)","(3.1, 3.85, 3.8131578947368423)","(10.0, 14.5, 14.116666666666667)","(2.7, 3.1, 3.0369565217391306)","(9.0, 11.0, 11.1125)"
11-01-2023 13:40:13.032348,"(3.8, 4.5, 4.440425531914894)","(31.0, 70.0, 58.57142857142857)","(3.1, 3.85, 3.8131578947368423)","(10.0, 14.5, 14.116666666666667)","(2.7, 3.1, 3.032558139534884)","(9.0, 11.5, 11.1875)"
11-01-2023 13:40:14.039561,"(3.8, 4.5, 4.4222222222222225)","(31.0, 70.0, 56.66666666666667)","(3.1, 3.85, 3.8131578947368423)","(10.0, 14.5, 14.116666666666667)","(2.7, 3.1, 3.0304347826086957)","(9.0, 11.5, 11.1875)"
11-01-2023 13:40:15.005158,"(3.8, 4.5, 4.41)","(31.0, 70.0, 56.66666666666667)","(3.1, 3.85, 3.8131578947368423)","(10.0, 14.5, 14.116666666666667)","(2.7, 3.1, 3.02)","(9.0, 11.5, 11.174418604651162)"
11-01-2023 13:40:16.046159,"(3.8, 4.5, 4.4222222222222225)","(31.0, 70.0, 56.66666666666667)","(3.1, 3.85, 3.8131578947368423)","(10.0, 14.5, 14.210526315789474)","(2.7, 3.1, 3.0409090909090906)","(9.0, 11.5, 11.174418604651162)"
11-01-2023 13:40:17.191486,"(3.8, 4.5, 4.440425531914894)","(31.0, 70.0, 58.57142857142857)","(3.1, 3.85, 3.8378048780487806)","(10.0, 14.5, 14.041666666666666)","(2.7, 3.05, 3.0409090909090906)","(9.0, 11.5, 11.174418604651162)"
11-01-2023 13:40:18.270653,"(3.8, 4.5, 4.440425531914894)","(31.0, 70.0, 58.57142857142857)","(3.1, 3.9, 3.826190476190476)","(10.0, 14.5, 14.038461538461538)","(2.7, 3.1, 3.007169811320755)","(9.0, 11.5, 11.174418604651162)"
11-01-2023 13:40:19.385426,"(3.8, 4.5, 4.440425531914894)","(31.0, 70.0, 58.57142857142857)","(3.1, 3.9, 3.8316176470588235)","(10.0, 14.5, 14.375)","(2.7, 3.1, 2.9885714285714284)","(9.0, 11.5, 11.174418604651162)"
11-01-2023 13:40:20.443674,"(3.8, 4.5, 4.316)","(31.0, 70.0, 56.66666666666667)","(3.1, 3.9, 3.8410714285714285)","(10.0, 14.5, 14.375)","(2.7, 3.1, 3.041923076923077)","(9.0, 11.5, 11.174418604651162)"
11-01-2023 13:40:21.367021,"(3.8, 4.5, 4.35)","(31.0, 70.0, 56.66666666666667)","(3.1, 3.9, 3.833606557377049)","(10.0, 15.0, 14.105263157894736)","(2.7, 3.05, 3.041923076923077)","(9.0, 11.5, 11.174418604651162)"
11-01-2023 13:40:22.403428,"(3.8, 4.5, 4.35)","(31.0, 70.0, 56.66666666666667)","(3.1, 3.85, 3.8263157894736843)","(10.0, 15.0, 14.15)","(2.7, 3.05, 3.025)","(9.0, 11.5, 11.192307692307692)"
11-01-2023 13:40:23.538563,"(3.8, 4.5, 4.376190476190476)","(31.0, 70.0, 59.09090909090909)","(3.1, 3.85, 3.8394736842105264)","(10.0, 15.0, 14.136363636363637)","(2.7, 3.05, 3.022)","(9.0, 11.5, 11.192307692307692)"
11-01-2023 13:40:24.668845,"(3.8, 4.5, 4.376190476190476)","(31.0, 70.0, 59.09090909090909)","(3.1, 3.85, 3.8308510638297872)","(10.0, 15.0, 14.53125)","(2.7, 3.05, 3.0033333333333334)","(9.0, 11.5, 11.192307692307692)"
11-01-2023 13:40:25.816098,"(3.8, 4.5, 4.378947368421053)","(31.0, 70.0, 56.66666666666667)","(3.1, 3.85, 3.820212765957447)","(10.0, 15.0, 14.6)","(2.7, 3.05, 2.988)","(9.0, 11.5, 11.192307692307692)"
11-01-2023 13:40:26.830336,"(3.8, 4.5, 4.378947368421053)","(31.0, 70.0, 56.66666666666667)","(3.1, 3.85, 3.820212765957447)","(10.0, 15.0, 14.9)","(2.7, 3.0, 3.0017241379310344)","(9.0, 11.5, 10.890243902439025)"
11-01-2023 13:40:28.043784,"(3.8, 4.5, 4.378947368421053)","(31.0, 70.0, 56.66666666666667)","(3.1, 3.9, 3.811875)","(10.0, 15.0, 14.84375)","(2.7, 3.05, 2.989130434782609)","(9.0, 11.5, 10.890243902439025)"
11-01-2023 13:40:29.207124,"(3.8, 4.5, 4.378947368421053)","(31.0, 70.0, 56.66666666666667)","(3.1, 3.9, 3.825974025974026)","(10.0, 15.5, 14.590909090909092)","(2.7, 3.05, 2.9764285714285714)","(9.0, 11.5, 10.890243902439025)"
11-01-2023 13:40:30.254428,"(3.8, 4.5, 4.453846153846154)","(31.0, 70.0, 59.09090909090909)","(3.1, 3.9, 3.825974025974026)","(10.0, 15.5, 14.590909090909092)","(2.7, 3.0, 2.9764285714285714)","(9.0, 11.5, 10.890243902439025)"
11-01-2023 13:40:31.226452,"(3.8, 4.6, 4.482142857142858)","(31.0, 70.0, 59.09090909090909)","(3.1, 3.9, 3.8180232558139533)","(10.0, 15.5, 14.435483870967742)","(2.7, 2.98, 2.942)","(9.0, 11.5, 10.890243902439025)"
11-01-2023 13:40:32.230444,"(3.8, 4.6, 4.482142857142858)","(31.0, 70.0, 59.09090909090909)","(3.1, 3.9, 3.8180232558139533)","(10.0, 15.5, 14.435483870967742)","(2.7, 2.98, 2.942)","(9.0, 11.5, 10.890243902439025)"
11-01-2023 13:40:33.273361,"(3.8, 4.6, 4.491803278688525)","(31.0, 70.0, 56.66666666666667)","(3.1, 3.9, 3.811875)","(10.0, 15.5, 14.613636363636363)","(2.7, 2.98, 2.973333333333333)","(9.0, 11.5, 10.890243902439025)"
11-01-2023 13:40:34.333090,"(3.8, 4.6, 4.491803278688525)","(31.0, 70.0, 56.66666666666667)","(3.1, 3.9, 3.810759493670886)","(10.0, 15.5, 14.705882352941176)","(2.7, 2.98, 2.9628571428571426)","(9.0, 11.5, 10.813725490196079)"
11-01-2023 13:40:35.527946,"(3.8, 4.6, 4.475471698113208)","(31.0, 70.0, 55.44)","(3.1, 3.9, 3.8140243902439024)","(10.0, 15.5, 14.61111111111111)","(2.7, 2.98, 2.953793103448276)","(9.0, 11.5, 10.813725490196079)"
11-01-2023 13:40:36.746738,"(3.8, 4.6, 4.496875)","(31.0, 70.0, 57.0)","(3.1, 3.9, 3.8140243902439024)","(10.0, 15.5, 14.4)","(2.7, 2.98, 2.945)","(9.0, 11.5, 10.813725490196079)"
11-01-2023 13:40:37.933373,"(3.8, 4.6, 4.504347826086956)","(31.0, 65.0, 53.5)","(3.1, 3.9, 3.8058510638297873)","(10.0, 15.5, 14.4)","(2.7, 2.98, 2.971764705882353)","(9.0, 11.5, 10.813725490196079)"
11-01-2023 13:40:39.110403,"(3.8, 4.6, 4.504347826086956)","(31.0, 65.0, 52.22222222222222)","(3.1, 3.9, 3.8016666666666667)","(10.0, 15.5, 14.631578947368421)","(2.7, 2.98, 2.9541176470588235)","(9.0, 11.5, 10.854166666666666)"
11-01-2023 13:40:40.234408,"(3.8, 4.6, 4.5131578947368425)","(31.0, 65.0, 52.22222222222222)","(3.1, 3.9, 3.8275)","(10.0, 15.5, 14.75)","(2.6, 3.0, 3.00875)","(9.0, 11.5, 10.826923076923077)"
11-01-2023 13:40:41.343123,"(3.8, 4.6, 4.475471698113208)","(31.0, 65.0, 52.22222222222222)","(3.1, 3.85, 3.8204545454545453)","(10.0, 15.5, 14.75)","(2.6, 3.05, 2.9833333333333334)","(9.0, 11.5, 10.824324324324325)"
11-01-2023 13:40:42.551593,"(3.8, 4.6, 4.456521739130435)","(31.0, 65.0, 52.22222222222222)","(3.1, 3.85, 3.757142857142857)","(10.0, 15.5, 14.90909090909091)","(2.6, 3.05, 2.985)","(9.0, 11.5, 10.758064516129032)"
11-01-2023 13:40:43.694990,"(3.8, 4.6, 4.526315789473684)","(31.0, 65.0, 53.5)","(3.1, 3.85, 3.757142857142857)","(10.0, 15.0, 14.90909090909091)","(2.6, 3.05, 2.985)","(9.0, 11.5, 10.758064516129032)"
11-01-2023 13:40:44.827949,"(3.8, 4.6, 4.52972972972973)","(31.0, 65.0, 53.5)","(3.1, 3.85, 3.784615384615385)","(10.0, 15.0, 14.857142857142858)","(2.6, 3.05, 2.993962264150943)","(9.0, 11.5, 10.775862068965518)"
11-01-2023 13:40:45.959854,"(3.8, 4.6, 4.538095238095238)","(31.0, 60.0, 53.25)","(3.1, 3.8, 3.7704545454545455)","(10.0, 15.5, 14.555555555555555)","(2.6, 3.05, 3.0161290322580645)","(9.0, 11.5, 10.75)"
11-01-2023 13:40:47.006734,"(3.8, 4.6, 4.425000000000001)","(31.0, 60.0, 50.64)","(3.1, 3.8, 3.756666666666667)","(10.0, 15.0, 14.555555555555555)","(2.6, 3.05, 3.0634782608695654)","(9.0, 11.5, 10.733333333333333)"
11-01-2023 13:40:47.927666,"(3.8, 4.5, 4.47)","(31.0, 55.0, 44.64705882352941)","(3.1, 3.8, 3.7545454545454544)","(10.0, 15.0, 14.535714285714286)","(2.6, 3.1, 3.0681818181818183)","(9.0, 11.0, 10.733333333333333)"
11-01-2023 13:40:48.957612,"(3.8, 4.5, 4.479411764705882)","(31.0, 55.0, 44.5)","(3.1, 3.75, 3.7214285714285715)","(10.0, 15.0, 14.307692307692308)","(2.6, 3.1, 3.0568181818181817)","(9.0, 11.0, 10.733333333333333)"
11-01-2023 13:40:49.967993,"(3.8, 4.6, 4.5649999999999995)","(31.0, 55.0, 44.5)","(3.1, 3.75, 3.713636363636364)","(10.0, 15.0, 14.275862068965518)","(2.6, 3.1, 3.0757575757575757)","(9.0, 11.0, 10.733333333333333)"
11-01-2023 13:40:51.017766,"(3.8, 4.6, 4.530232558139534)","(31.0, 55.0, 44.5)","(3.1, 3.75, 3.706)","(10.0, 15.0, 14.647058823529411)","(2.6, 3.1, 3.0636363636363635)","(9.0, 11.0, 10.733333333333333)"
11-01-2023 13:40:52.096563,"(3.8, 4.6, 4.533333333333333)","(31.0, 55.0, 44.5)","(3.1, 3.8, 3.7241379310344827)","(10.0, 15.0, 14.61111111111111)","(2.6, 3.1, 3.025)","(9.0, 11.0, 10.476190476190476)"
11-01-2023 13:40:53.195047,"(3.8, 4.6, 4.473469387755102)","(31.0, 55.0, 44.08)","(3.1, 3.75, 3.7108695652173913)","(10.0, 15.0, 14.258064516129032)","(2.6, 3.2, 3.173793103448276)","(9.0, 10.5, 10.631578947368421)"
11-01-2023 13:40:54.298886,"(3.8, 4.6, 4.483018867924528)","(31.0, 55.0, 43.625)","(3.1, 3.75, 3.6966666666666668)","(10.0, 15.0, 14.258064516129032)","(2.6, 3.2, 3.125)","(9.0, 11.0, 10.473684210526315)"
11-01-2023 13:40:55.426074,"(3.8, 4.5, 4.446153846153846)","(31.0, 55.0, 43.3448275862069)","(3.1, 3.75, 3.682258064516129)","(10.0, 15.0, 14.222222222222221)","(2.6, 3.2, 3.185496183206107)","(9.0, 11.0, 10.473684210526315)"
11-01-2023 13:40:56.627644,"(3.8, 4.5, 4.493333333333333)","(31.0, 55.0, 45.34285714285714)","(3.1, 3.75, 3.6675438596491228)","(10.0, 15.0, 14.105263157894736)","(2.6, 3.2, 3.185496183206107)","(9.0, 11.0, 10.277777777777779)"
11-01-2023 13:40:57.709363,"(3.8, 4.5, 4.493333333333333)","(31.0, 55.0, 45.34285714285714)","(3.1, 3.75, 3.6675438596491228)","(10.0, 15.0, 14.105263157894736)","(2.6, 3.2, 3.185)","(9.0, 11.0, 10.321428571428571)"
11-01-2023 13:40:58.816356,"(3.8, 4.5, 4.4944444444444445)","(31.0, 55.0, 45.34285714285714)","(3.1, 3.7, 3.6314285714285717)","(10.0, 15.0, 14.054545454545455)","(2.6, 3.2, 3.2029411764705884)","(9.0, 11.0, 10.321428571428571)"
11-01-2023 13:40:59.784873,"(3.8, 4.5, 4.483333333333333)","(31.0, 55.0, 45.34285714285714)","(3.1, 3.7, 3.6314285714285717)","(10.0, 15.0, 14.035087719298245)","(2.6, 3.25, 3.2192307692307693)","(9.0, 11.0, 10.321428571428571)"
11-01-2023 13:41:00.837788,"(3.8, 4.5, 4.483333333333333)","(31.0, 55.0, 45.34285714285714)","(3.1, 3.7, 3.64)","(10.0, 15.0, 14.035087719298245)","(2.6, 3.25, 3.2227272727272727)","(9.0, 11.0, 10.229166666666666)"
11-01-2023 13:41:01.959277,"(3.8, 4.6, 4.418181818181819)","(31.0, 55.0, 46.17857142857143)","(3.1, 3.7, 3.63)","(10.0, 15.0, 14.416666666666666)","(2.6, 3.25, 3.203333333333333)","(9.0, 11.0, 10.25)"
11-01-2023 13:41:03.066462,"(3.8, 4.6, 4.451063829787234)","(31.0, 55.0, 47.03225806451613)","(3.1, 3.7, 3.625)","(10.0, 14.5, 14.423076923076923)","(2.6, 3.25, 3.20625)","(9.0, 11.0, 10.368421052631579)"
11-01-2023 13:41:04.070436,"(3.8, 4.6, 4.462745098039216)","(31.0, 55.0, 47.03225806451613)","(3.1, 3.7, 3.625)","(10.0, 14.5, 14.423076923076923)","(2.6, 3.25, 3.21)","(9.0, 11.0, 10.368421052631579)"
11-01-2023 13:41:05.216388,"(3.8, 4.6, 4.462745098039216)","(31.0, 55.0, 47.77777777777778)","(3.1, 3.7, 3.607142857142857)","(10.0, 14.5, 14.433333333333334)","(2.6, 3.25, 3.2285714285714286)","(9.0, 11.0, 10.368421052631579)"
11-01-2023 13:41:06.433422,"(3.8, 4.6, 4.440909090909091)","(31.0, 55.0, 47.08695652173913)","(3.1, 3.7, 3.5065573770491802)","(10.0, 14.5, 13.818181818181818)","(2.6, 3.25, 3.2272727272727275)","(9.0, 11.0, 10.368421052631579)"
11-01-2023 13:41:07.582412,"(3.8, 4.6, 4.440909090909091)","(31.0, 55.0, 47.08695652173913)","(3.1, 3.6, 3.5065573770491802)","(10.0, 15.0, 14.083333333333334)","(2.6, 3.25, 3.224590163934426)","(9.0, 11.0, 10.368421052631579)"
11-01-2023 13:41:08.887624,"(3.8, 4.6, 4.4622222222222225)","(31.0, 55.0, 46.457142857142856)","(3.1, 3.6, 3.506060606060606)","(10.0, 14.5, 13.825581395348838)","(2.6, 3.3, 3.2293103448275864)","(9.0, 11.0, 10.368421052631579)"
11-01-2023 13:41:10.143347,"(3.8, 4.6, 4.473469387755102)","(31.0, 55.0, 46.457142857142856)","(3.1, 3.6, 3.506060606060606)","(10.0, 14.5, 13.825581395348838)","(2.6, 3.3, 3.218)","(9.0, 11.0, 10.368421052631579)"
11-01-2023 13:41:11.116808,"(3.8, 4.6, 4.473469387755102)","(31.0, 55.0, 46.457142857142856)","(3.1, 3.6, 3.506060606060606)","(10.0, 14.5, 13.716216216216216)","(2.6, 3.3, 3.2204545454545457)","(9.0, 11.0, 10.56)"
11-01-2023 13:41:12.196193,"(3.8, 4.6, 4.45)","(31.0, 55.0, 45.03333333333333)","(3.1, 3.55, 3.5046875)","(10.0, 14.5, 13.722222222222221)","(2.6, 3.3, 3.230232558139535)","(9.0, 11.0, 10.435897435897436)"
11-01-2023 13:41:13.245860,"(3.8, 4.6, 4.436734693877551)","(31.0, 55.0, 45.0)","(3.1, 3.6, 3.5043478260869567)","(10.0, 14.5, 13.722222222222221)","(2.6, 3.3, 3.235135135135135)","(9.0, 11.0, 10.38888888888889)"
11-01-2023 13:41:14.235280,"(3.8, 4.6, 4.436734693877551)","(31.0, 55.0, 45.0)","(3.1, 3.6, 3.5043478260869567)","(10.0, 14.5, 13.055555555555555)","(2.7, 3.3, 3.237142857142857)","(9.0, 11.0, 10.333333333333334)"
11-01-2023 13:41:15.185506,"(3.8, 4.8, 4.78102766798419)","(31.0, 55.0, 46.03448275862069)","(3.1, 3.45, 3.4237179487179485)","(10.0, 13.0, 12.975)","(2.7, 3.3, 3.0617647058823527)","(9.0, 11.0, 10.516129032258064)"
11-01-2023 13:41:16.159440,"(3.8, 4.9, 4.82)","(31.0, 55.0, 46.03448275862069)","(3.1, 3.55, 3.49375)","(10.0, 13.0, 13.031791907514451)","(2.7, 3.1, 3.05045871559633)","(9.0, 11.0, 10.521739130434783)"
11-01-2023 13:41:17.206518,"(3.8, 5.0, 4.93125)","(31.0, 55.0, 46.03448275862069)","(3.1, 3.6, 3.5217391304347827)","(10.0, 13.5, 13.002732240437158)","(2.7, 3.1, 3.003779069767442)","(9.0, 11.0, 10.565217391304348)"
11-01-2023 13:41:18.288548,"(3.8, 5.0, 4.966666666666667)","(31.0, 55.0, 46.03448275862069)","(3.1, 3.6, 3.5217391304347827)","(10.0, 13.5, 13.00828729281768)","(2.7, 3.1, 3.003834808259587)","(9.0, 11.0, 10.565217391304348)"
11-01-2023 13:41:19.383420,"(3.8, 5.0, 4.973913043478261)","(31.0, 55.0, 44.689655172413794)","(3.1, 3.6, 3.5217391304347827)","(10.0, 13.5, 13.002732240437158)","(2.7, 3.1, 3.0166666666666666)","(9.0, 11.0, 10.565217391304348)"
11-01-2023 13:41:20.375475,"(3.8, 5.2, 5.085714285714285)","(31.0, 55.0, 44.689655172413794)","(3.1, 3.6, 3.5217391304347827)","(10.0, 13.5, 13.00828729281768)","(2.7, 3.05, 2.9863636363636363)","(9.0, 11.0, 10.565217391304348)"
11-01-2023 13:41:21.406375,"(3.9, 5.2, 5.096551724137931)","(31.0, 55.0, 44.689655172413794)","(3.1, 3.6, 3.5217391304347827)","(10.0, 13.5, 12.994623655913978)","(2.7, 3.05, 2.983230769230769)","(9.0, 11.0, 10.565217391304348)"
11-01-2023 13:41:22.458166,"(3.9, 5.2, 5.088888888888889)","(31.0, 55.0, 45.65625)","(3.1, 3.6, 3.5874125874125875)","(10.0, 13.5, 12.994623655913978)","(2.7, 3.05, 2.985223880597015)","(9.0, 11.0, 10.571428571428571)"
11-01-2023 13:41:23.507227,"(3.9, 5.2, 5.090909090909091)","(31.0, 55.0, 45.65625)","(3.1, 3.6, 3.646153846153846)","(10.0, 13.5, 12.994623655913978)","(2.7, 3.05, 2.967659574468085)","(9.0, 11.0, 10.571428571428571)"
11-01-2023 13:41:24.499875,"(3.9, 5.2, 5.085106382978723)","(31.0, 55.0, 45.65625)","(3.1, 3.65, 3.6395833333333334)","(10.0, 13.5, 13.0)","(2.6, 3.0, 2.968888888888889)","(9.0, 11.0, 10.571428571428571)"
11-01-2023 13:41:25.519305,"(3.9, 5.2, 5.1066666666666665)","(31.0, 55.0, 44.689655172413794)","(3.1, 3.65, 3.6395833333333334)","(10.0, 13.5, 13.0)","(2.6, 3.0, 2.9938775510204083)","(9.0, 11.0, 10.571428571428571)"
11-01-2023 13:41:26.518491,"(3.9, 5.2, 5.046153846153846)","(31.0, 55.0, 44.689655172413794)","(3.1, 3.65, 3.645238095238095)","(10.0, 13.5, 13.0)","(2.6, 3.0, 2.9938775510204083)","(9.0, 11.0, 10.515625)"
11-01-2023 13:41:27.488465,"(3.9, 5.2, 5.037837837837838)","(31.0, 55.0, 44.689655172413794)","(3.1, 3.65, 3.6306451612903228)","(10.0, 13.5, 13.376190476190477)","(2.6, 3.05, 2.9945833333333334)","(9.0, 11.0, 10.428571428571429)"
11-01-2023 13:41:28.504845,"(3.9, 5.2, 5.06046511627907)","(31.0, 55.0, 45.65625)","(3.1, 3.7, 3.642857142857143)","(10.0, 13.5, 13.307017543859649)","(2.6, 3.05, 2.9472727272727273)","(9.0, 11.0, 10.36)"
11-01-2023 13:41:29.488123,"(3.9, 5.2, 5.06046511627907)","(31.0, 55.0, 45.65625)","(3.1, 3.7, 3.639130434782609)","(10.0, 13.5, 13.448453608247423)","(2.6, 3.0, 2.9622988505747125)","(9.0, 11.0, 10.176470588235293)"
11-01-2023 13:41:30.499246,"(3.9, 5.2, 5.095238095238095)","(31.0, 44.0, 42.94736842105263)","(3.1, 3.7, 3.692808219178082)","(10.0, 13.5, 13.142857142857142)","(2.6, 3.0, 3.0)","(9.0, 11.0, 10.176470588235293)"
11-01-2023 13:41:31.670890,"(3.9, 5.2, 5.095238095238095)","(31.0, 44.0, 41.333333333333336)","(3.1, 3.7, 3.689308176100629)","(10.0, 13.5, 13.808823529411764)","(2.6, 3.05, 3.09)","(9.0, 11.0, 10.333333333333334)"
11-01-2023 13:41:32.786829,"(3.9, 5.2, 5.058490566037736)","(31.0, 44.0, 41.333333333333336)","(3.1, 3.7, 3.691194968553459)","(10.0, 14.0, 13.25)","(2.6, 3.1, 3.015217391304348)","(9.0, 10.5, 10.333333333333334)"
11-01-2023 13:41:33.784550,"(3.9, 5.2, 5.052631578947368)","(31.0, 44.0, 40.470588235294116)","(3.1, 3.7, 3.691194968553459)","(10.0, 14.0, 7502.5)","(2.6, 3.1, 9998.5)","(9.0, 10.5, 9998.5)"
11-01-2023 13:41:34.844838,"(3.9, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(10.0, 99998, 9998.5)","(2.6, 99998, 9998.5)","(9.0, 99998, 9998.5)"
11-01-2023 13:41:35.818171,"(3.9, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(10.0, 99998, 9998.5)","(2.6, 99998, 9998.5)","(9.0, 99998, 9998.5)"
11-01-2023 13:41:36.824312,"(4.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(10.0, 99998, 9998.5)","(2.6, 99998, 9998.5)","(8.5, 99998, 9998.5)"
11-01-2023 13:41:37.753498,"(4.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(10.0, 99998, 9998.5)","(2.6, 99998, 9998.5)","(8.5, 99998, 9998.5)"
11-01-2023 13:41:38.718472,"(4.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(10.0, 99998, 9998.5)","(2.6, 99998, 9998.5)","(8.5, 99998, 9998.5)"
11-01-2023 13:41:39.787290,"(4.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(10.0, 99998, 9998.5)","(2.6, 99998, 9998.5)","(8.5, 99998, 9998.5)"
11-01-2023 13:41:40.784234,"(4.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(10.0, 99998, 9998.5)","(2.6, 99998, 9998.5)","(8.5, 99998, 9998.5)"
11-01-2023 13:41:41.785665,"(4.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(10.0, 99998, 9998.5)","(2.6, 99998, 9998.5)","(8.5, 99998, 9998.5)"
11-01-2023 13:41:42.827506,"(4.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(10.0, 99998, 9998.5)","(2.6, 99998, 9998.5)","(8.5, 99998, 9998.5)"
