,Whos Your Papi,Miss Terri,Within Range,Werina Force,Uncle Charlie,King Wylde,Crayfish,Seaway Flyer
08-01-2023 12:31:17.429640,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 9.7)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.73)"
08-01-2023 12:31:18.519694,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 9.7)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.73)"
08-01-2023 12:31:19.624326,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 10.4)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.73)"
08-01-2023 12:31:20.701772,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 10.4)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.73)"
08-01-2023 12:31:21.736908,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 9.7)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.73)"
08-01-2023 12:31:22.834449,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 9.7)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.73)"
08-01-2023 12:31:24.019553,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 9.7)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.73)"
08-01-2023 12:31:25.197892,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 9.7)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.73)"
08-01-2023 12:31:26.393434,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 9.7)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.73)"
08-01-2023 12:31:27.569762,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 11.581818181818182)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.73)"
08-01-2023 12:31:28.741096,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 11.581818181818182)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.73)"
08-01-2023 12:31:29.894228,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 10.9)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.73)"
08-01-2023 12:31:30.974298,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 10.9)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.73)"
08-01-2023 12:31:32.009988,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 9.9)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.73)"
08-01-2023 12:31:33.137090,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 9.9)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.73)"
08-01-2023 12:31:34.358224,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 11.618181818181817)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.73)"
08-01-2023 12:31:35.585235,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 11.333333333333332)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.73)"
08-01-2023 12:31:36.819057,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 10.1)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.73)"
08-01-2023 12:31:38.070710,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 10.1)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.73)"
08-01-2023 12:31:39.291675,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 11.654545454545454)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.73)"
08-01-2023 12:31:40.465204,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 11.654545454545454)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.73)"
08-01-2023 12:31:41.746018,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 10.3)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.73)"
08-01-2023 12:31:42.944640,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 10.3)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.73)"
08-01-2023 12:31:44.150211,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 10.3)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.73)"
08-01-2023 12:31:45.400521,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 11.690909090909091)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.73)"
08-01-2023 12:31:46.662495,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 11.690909090909091)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.73)"
08-01-2023 12:31:47.890380,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 11.690909090909091)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.73)"
08-01-2023 12:31:49.123328,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 11.690909090909091)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.73)"
08-01-2023 12:31:50.387635,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 11.690909090909091)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.73)"
08-01-2023 12:31:51.538827,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 11.690909090909091)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.7975438596491229)"
08-01-2023 12:31:52.665693,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 11.690909090909091)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.7975438596491229)"
08-01-2023 12:31:53.828587,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 11.690909090909091)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.7975438596491229)"
08-01-2023 12:31:55.002203,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 11.690909090909091)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.7975438596491229)"
08-01-2023 12:31:56.269535,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 11.690909090909091)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.7975438596491229)"
08-01-2023 12:31:57.547059,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 11.690909090909091)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.7975438596491229)"
08-01-2023 12:31:58.784810,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 11.690909090909091)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.7975438596491229)"
08-01-2023 12:31:59.985013,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 11.690909090909091)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.7975438596491229)"
08-01-2023 12:32:01.146152,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 11.690909090909091)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 4.933333333333333)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.7975438596491229)"
08-01-2023 12:32:02.264665,"(10.0, 20.0, 15.25)","(71.0, 550.0, 310.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 11.690909090909091)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.1, 5.208695652173914)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.7892307692307692)"
08-01-2023 12:32:03.371593,"(10.0, 20.0, 15.25)","(71.0, 550.0, 315.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 11.690909090909091)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.4, 5.208695652173914)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.7892307692307692)"
08-01-2023 12:32:04.530511,"(10.0, 20.0, 15.25)","(71.0, 550.0, 315.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 11.690909090909091)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.4, 5.208695652173914)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.7892307692307692)"
08-01-2023 12:32:05.696169,"(10.0, 20.0, 15.25)","(71.0, 550.0, 315.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 11.690909090909091)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.4, 5.208695652173914)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.7950757575757577)"
08-01-2023 12:32:06.915907,"(10.0, 20.0, 15.25)","(71.0, 550.0, 315.0)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 11.690909090909091)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.4, 5.208695652173914)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.76)"
08-01-2023 12:32:08.127278,"(10.0, 20.0, 15.25)","(71.0, 550.0, 267.5)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 11.690909090909091)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.4, 5.208695652173914)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.76)"
08-01-2023 12:32:09.350852,"(10.0, 20.0, 15.25)","(71.0, 450.0, 267.5)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 11.690909090909091)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.4, 5.208695652173914)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.76)"
08-01-2023 12:32:10.555230,"(10.0, 20.0, 15.25)","(71.0, 450.0, 267.5)","(31.0, 95.0, 38.333333333333336)","(7.0, 12.0, 11.690909090909091)","(26.0, 75.0, 30.833333333333336)","(3.0, 5.4, 5.208695652173914)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.7166666666666666)"
08-01-2023 12:32:11.744433,"(10.0, 20.0, 15.25)","(71.0, 450.0, 267.5)","(31.0, 95.0, 53.75)","(7.0, 12.0, 11.690909090909091)","(26.0, 75.0, 43.125)","(3.0, 5.4, 5.208695652173914)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.75)"
08-01-2023 12:32:12.922661,"(10.0, 20.0, 15.0)","(71.0, 450.0, 267.5)","(31.0, 95.0, 67.5)","(7.0, 12.0, 11.690909090909091)","(26.0, 75.0, 38.57142857142857)","(3.0, 5.4, 5.208695652173914)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.75)"
08-01-2023 12:32:14.056133,"(10.0, 20.0, 15.0)","(71.0, 450.0, 267.5)","(31.0, 95.0, 67.5)","(7.0, 12.0, 11.690909090909091)","(26.0, 75.0, 38.57142857142857)","(3.0, 5.4, 5.208695652173914)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.75)"
08-01-2023 12:32:15.155170,"(10.0, 20.0, 15.5)","(71.0, 450.0, 267.5)","(31.0, 95.0, 67.5)","(7.0, 12.0, 11.690909090909091)","(26.0, 75.0, 46.66666666666667)","(3.0, 5.4, 5.208695652173914)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.75)"
08-01-2023 12:32:16.289532,"(10.0, 20.0, 15.5)","(71.0, 450.0, 267.5)","(31.0, 95.0, 67.5)","(7.0, 12.0, 11.690909090909091)","(26.0, 75.0, 46.66666666666667)","(3.0, 5.4, 5.208695652173914)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.75)"
08-01-2023 12:32:17.494286,"(10.0, 20.0, 15.5)","(71.0, 450.0, 267.5)","(31.0, 95.0, 67.5)","(7.0, 12.0, 11.690909090909091)","(26.0, 75.0, 39.285714285714285)","(3.0, 5.4, 5.208695652173914)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.75)"
08-01-2023 12:32:18.721676,"(10.0, 20.0, 15.5)","(71.0, 450.0, 267.5)","(31.0, 95.0, 40.833333333333336)","(7.0, 12.0, 11.690909090909091)","(26.0, 75.0, 39.285714285714285)","(3.0, 5.4, 5.208695652173914)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.75)"
08-01-2023 12:32:19.968213,"(10.0, 20.0, 15.5)","(71.0, 450.0, 267.5)","(31.0, 95.0, 37.22222222222222)","(7.0, 12.0, 11.716666666666667)","(26.0, 75.0, 39.285714285714285)","(3.0, 5.4, 4.9)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.75)"
08-01-2023 12:32:21.236315,"(10.0, 20.0, 15.5)","(71.0, 450.0, 267.5)","(31.0, 95.0, 37.22222222222222)","(7.0, 12.0, 11.716666666666667)","(26.0, 75.0, 39.285714285714285)","(3.0, 5.4, 4.9)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.75)"
08-01-2023 12:32:22.482241,"(10.0, 20.0, 15.5)","(71.0, 450.0, 267.5)","(31.0, 95.0, 37.22222222222222)","(7.0, 12.0, 11.716666666666667)","(26.0, 75.0, 39.285714285714285)","(3.0, 5.4, 5.24)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.75)"
08-01-2023 12:32:23.718101,"(10.0, 20.0, 15.0)","(71.0, 450.0, 267.5)","(31.0, 95.0, 37.22222222222222)","(7.0, 12.0, 11.716666666666667)","(26.0, 75.0, 44.375)","(3.0, 5.4, 5.0)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.75)"
08-01-2023 12:32:24.952558,"(10.0, 20.0, 15.0)","(71.0, 550.0, 317.5)","(31.0, 95.0, 37.22222222222222)","(7.0, 12.0, 11.716666666666667)","(26.0, 75.0, 44.375)","(3.0, 5.4, 5.0)","(18.0, 55.0, 29.285714285714285)","(1.7, 1.8, 1.75)"
08-01-2023 12:32:26.135782,"(10.0, 20.0, 15.0)","(71.0, 550.0, 317.5)","(31.0, 95.0, 38.125)","(7.0, 12.0, 11.716666666666667)","(26.0, 75.0, 77.75)","(3.0, 5.4, 5.0)","(18.0, 55.0, 35.0)","(1.7, 1.8, 1.75)"
08-01-2023 12:32:27.419107,"(10.0, 21.0, 15.5)","(71.0, 550.0, 317.5)","(31.0, 95.0, 38.125)","(7.0, 12.0, 11.716666666666667)","(26.0, 95.0, 77.75)","(3.0, 5.4, 5.0)","(18.0, 75.0, 35.0)","(1.7, 1.8, 1.75)"
08-01-2023 12:32:28.646769,"(10.0, 21.0, 15.5)","(71.0, 550.0, 317.5)","(31.0, 95.0, 38.125)","(7.0, 12.0, 11.716666666666667)","(26.0, 95.0, 77.75)","(3.0, 5.4, 5.0)","(18.0, 75.0, 35.0)","(1.7, 1.8, 1.75)"
08-01-2023 12:32:29.980664,"(10.0, 21.0, 15.5)","(71.0, 550.0, 317.5)","(31.0, 95.0, 46.25)","(7.0, 12.0, 11.716666666666667)","(26.0, 95.0, 77.75)","(3.0, 5.4, 5.16)","(18.0, 75.0, 43.611111111111114)","(1.7, 1.8, 1.75)"
08-01-2023 12:32:31.563978,"(10.0, 21.0, 15.5)","(71.0, 550.0, 317.5)","(31.0, 95.0, 46.25)","(7.0, 12.0, 12.633333333333333)","(26.0, 95.0, 77.75)","(3.0, 5.4, 4.76)","(18.0, 75.0, 51.45833333333333)","(1.7, 1.8, 1.75)"
08-01-2023 12:32:32.911189,"(10.0, 21.0, 15.5)","(71.0, 550.0, 317.5)","(31.0, 95.0, 46.25)","(7.0, 13.0, 12.633333333333333)","(26.0, 95.0, 77.75)","(3.0, 5.4, 4.76)","(18.0, 75.0, 51.45833333333333)","(1.7, 1.8, 1.75)"
08-01-2023 12:32:34.285059,"(10.0, 21.0, 15.5)","(71.0, 550.0, 317.5)","(31.0, 95.0, 46.25)","(7.0, 13.0, 12.633333333333333)","(26.0, 95.0, 77.75)","(3.0, 5.4, 4.76)","(18.0, 75.0, 51.45833333333333)","(1.7, 1.8, 1.75)"
08-01-2023 12:32:35.619021,"(10.0, 21.0, 15.5)","(71.0, 550.0, 317.5)","(31.0, 95.0, 46.25)","(7.0, 13.0, 12.633333333333333)","(26.0, 95.0, 77.75)","(3.0, 5.4, 4.76)","(18.0, 75.0, 51.45833333333333)","(1.7, 1.8, 1.75)"
08-01-2023 12:32:36.963881,"(10.0, 21.0, 15.5)","(71.0, 550.0, 317.5)","(31.0, 95.0, 46.25)","(7.0, 13.0, 12.633333333333333)","(26.0, 95.0, 77.75)","(3.0, 5.4, 4.76)","(18.0, 75.0, 51.45833333333333)","(1.7, 1.8, 1.75)"
08-01-2023 12:32:38.352236,"(10.0, 21.0, 15.5)","(71.0, 550.0, 317.5)","(31.0, 95.0, 46.25)","(7.0, 13.0, 12.633333333333333)","(26.0, 95.0, 77.75)","(3.0, 5.4, 4.76)","(18.0, 75.0, 51.45833333333333)","(1.7, 1.8, 1.75)"
08-01-2023 12:32:39.676745,"(10.0, 21.0, 15.5)","(71.0, 550.0, 317.5)","(31.0, 95.0, 46.25)","(7.0, 13.0, 12.633333333333333)","(26.0, 95.0, 77.75)","(3.0, 5.4, 4.76)","(18.0, 75.0, 51.45833333333333)","(1.7, 1.8, 1.75)"
08-01-2023 12:32:40.945068,"(10.0, 21.0, 15.5)","(71.0, 550.0, 317.5)","(31.0, 95.0, 46.25)","(7.0, 13.0, 12.633333333333333)","(26.0, 95.0, 77.75)","(3.0, 5.4, 4.76)","(18.0, 75.0, 51.45833333333333)","(1.7, 1.8, 1.75)"
08-01-2023 12:32:42.181929,"(10.0, 21.0, 15.2)","(71.0, 550.0, 317.5)","(31.0, 95.0, 46.25)","(7.0, 13.0, 12.633333333333333)","(26.0, 95.0, 81.4)","(3.0, 5.4, 4.76)","(18.0, 75.0, 51.45833333333333)","(1.7, 1.8, 1.75)"
08-01-2023 12:32:43.388916,"(10.0, 21.0, 15.2)","(71.0, 550.0, 317.5)","(31.0, 95.0, 46.25)","(7.0, 13.0, 12.633333333333333)","(26.0, 95.0, 87.44444444444444)","(3.0, 5.4, 4.76)","(18.0, 75.0, 51.45833333333333)","(1.7, 1.8, 1.75)"
08-01-2023 12:32:44.600892,"(10.0, 21.0, 15.2)","(71.0, 550.0, 317.5)","(31.0, 95.0, 46.25)","(7.0, 13.0, 12.633333333333333)","(26.0, 95.0, 87.44444444444444)","(3.0, 5.4, 4.76)","(18.0, 75.0, 51.45833333333333)","(1.7, 1.8, 1.7857142857142858)"
08-01-2023 12:32:45.827692,"(10.0, 21.0, 15.2)","(71.0, 550.0, 317.5)","(31.0, 95.0, 46.25)","(7.0, 13.0, 12.633333333333333)","(26.0, 95.0, 87.44444444444444)","(3.0, 5.4, 4.76)","(18.0, 75.0, 51.45833333333333)","(1.7, 1.8, 1.7857142857142858)"
08-01-2023 12:32:47.027841,"(10.0, 21.0, 15.2)","(71.0, 550.0, 317.5)","(31.0, 95.0, 46.25)","(7.0, 13.0, 12.633333333333333)","(26.0, 95.0, 87.44444444444444)","(3.0, 5.4, 4.76)","(18.0, 75.0, 51.45833333333333)","(1.7, 1.8, 1.7857142857142858)"
08-01-2023 12:32:48.250193,"(10.0, 21.0, 15.2)","(71.0, 550.0, 317.5)","(31.0, 95.0, 46.25)","(7.0, 13.0, 12.633333333333333)","(26.0, 95.0, 88.19999999999999)","(3.0, 5.4, 4.76)","(18.0, 75.0, 36.875)","(1.7, 1.8, 1.7857142857142858)"
08-01-2023 12:32:49.434397,"(10.0, 20.0, 11.166666666666668)","(71.0, 550.0, 317.5)","(31.0, 95.0, 46.25)","(7.0, 13.0, 12.633333333333333)","(26.0, 95.0, 88.19999999999999)","(3.0, 5.4, 4.76)","(18.0, 50.0, 36.875)","(1.7, 1.8, 1.77)"
08-01-2023 12:32:50.511578,"(10.0, 19.5, 14.45)","(71.0, 550.0, 317.5)","(31.0, 95.0, 46.25)","(7.0, 13.0, 12.633333333333333)","(26.0, 95.0, 88.19999999999999)","(3.0, 5.4, 4.76)","(18.0, 50.0, 36.875)","(1.7, 1.8, 1.77)"
08-01-2023 12:32:51.677353,"(10.0, 19.5, 17.075)","(71.0, 550.0, 317.5)","(31.0, 90.0, 40.0)","(7.0, 13.0, 10.904761904761905)","(26.0, 95.0, 57.857142857142854)","(3.0, 5.4, 5.0)","(18.0, 50.0, 36.875)","(1.7, 1.8, 1.77)"
08-01-2023 12:32:52.858608,"(10.0, 19.5, 16.266666666666666)","(71.0, 550.0, 473.33333333333337)","(31.0, 90.0, 40.0)","(7.0, 13.0, 10.904761904761905)","(26.0, 75.0, 52.411764705882355)","(3.0, 5.4, 5.0)","(18.0, 50.0, 36.875)","(1.7, 1.8, 1.7943396226415094)"
08-01-2023 12:32:54.087860,"(10.0, 19.5, 16.266666666666666)","(71.0, 550.0, 508.1818181818182)","(31.0, 90.0, 40.0)","(7.0, 13.0, 10.904761904761905)","(26.0, 75.0, 52.411764705882355)","(3.0, 5.4, 5.109090909090909)","(18.0, 50.0, 36.875)","(1.7, 1.8, 1.7325)"
08-01-2023 12:32:55.242503,"(10.0, 19.5, 16.266666666666666)","(71.0, 550.0, 508.1818181818182)","(31.0, 90.0, 40.0)","(7.0, 13.0, 10.904761904761905)","(26.0, 75.0, 52.411764705882355)","(3.0, 5.4, 5.109090909090909)","(18.0, 50.0, 36.875)","(1.7, 1.8, 1.7325)"
08-01-2023 12:32:56.373537,"(10.0, 19.5, 18.2875)","(71.0, 550.0, 508.1818181818182)","(31.0, 90.0, 40.0)","(7.0, 13.0, 10.904761904761905)","(26.0, 75.0, 52.411764705882355)","(3.0, 5.4, 5.109090909090909)","(18.0, 50.0, 36.875)","(1.7, 1.8, 1.7325)"
08-01-2023 12:32:57.482351,"(10.0, 19.5, 17.125)","(71.0, 550.0, 508.1818181818182)","(31.0, 90.0, 40.0)","(7.0, 13.0, 10.904761904761905)","(26.0, 75.0, 52.411764705882355)","(3.0, 5.4, 5.109090909090909)","(18.0, 50.0, 36.875)","(1.7, 1.8, 1.7325)"
08-01-2023 12:32:58.641408,"(10.0, 19.5, 17.916666666666664)","(71.0, 550.0, 508.1818181818182)","(31.0, 90.0, 40.0)","(7.0, 13.0, 10.904761904761905)","(26.0, 75.0, 53.666666666666664)","(3.0, 5.4, 5.109090909090909)","(18.0, 50.0, 36.875)","(1.7, 1.8, 1.7440425531914894)"
