,Steel Hawk,Uninhabited Man,Grannys Poor,Marcia Hook,My Blaze,Buddys Mate
10-01-2023 18:41:28.612915,"(13.0, 30.0, 29.666666666666668)","(5.5, 9.8, 7.3625)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.8, 3.5272727272727273)","(7.0, 10.5, 8.1375)","(2.6, 3.05, 2.9366666666666665)"
10-01-2023 18:41:29.519436,"(13.0, 30.0, 29.666666666666668)","(5.5, 9.8, 7.3625)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.8, 3.5272727272727273)","(7.0, 10.5, 8.1375)","(2.6, 3.05, 2.9366666666666665)"
10-01-2023 18:41:30.418614,"(13.0, 36.0, 32.266666666666666)","(5.5, 9.8, 7.3625)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.8, 3.5272727272727273)","(7.0, 10.5, 8.1375)","(2.6, 3.05, 2.9366666666666665)"
10-01-2023 18:41:31.330455,"(13.0, 36.0, 32.266666666666666)","(5.5, 9.8, 7.3625)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.8, 3.7166666666666663)","(7.0, 10.5, 8.25)","(2.6, 3.05, 2.9366666666666665)"
10-01-2023 18:41:32.279246,"(13.0, 36.0, 32.266666666666666)","(5.5, 9.8, 7.3625)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.9, 3.8)","(7.0, 10.5, 8.25)","(2.6, 3.05, 2.9366666666666665)"
10-01-2023 18:41:33.171172,"(13.0, 36.0, 32.266666666666666)","(5.5, 9.8, 7.3625)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.9, 3.8)","(7.0, 10.5, 8.25)","(2.6, 3.05, 2.9042857142857144)"
10-01-2023 18:41:34.177860,"(13.0, 36.0, 32.266666666666666)","(5.5, 9.8, 7.720000000000001)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.9, 3.4833333333333334)","(7.0, 10.5, 8.25)","(2.6, 3.05, 2.9042857142857144)"
10-01-2023 18:41:35.046031,"(13.0, 36.0, 33.0)","(5.5, 9.4, 7.640000000000001)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.4833333333333334)","(7.0, 10.5, 8.25)","(2.6, 3.05, 2.9042857142857144)"
10-01-2023 18:41:35.933684,"(13.0, 36.0, 33.69230769230769)","(5.5, 9.4, 7.4750000000000005)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.55)","(7.0, 10.5, 8.25)","(2.6, 3.05, 2.9366666666666665)"
10-01-2023 18:41:36.799411,"(13.0, 36.0, 33.69230769230769)","(5.5, 9.4, 7.4750000000000005)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.55)","(7.0, 10.5, 8.25)","(2.6, 3.05, 2.9366666666666665)"
10-01-2023 18:41:37.786221,"(13.0, 36.0, 34.36363636363636)","(5.5, 9.4, 7.4750000000000005)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.55)","(7.0, 10.5, 8.25)","(2.6, 3.05, 2.9366666666666665)"
10-01-2023 18:41:38.841107,"(13.0, 40.0, 38.18181818181818)","(5.5, 9.4, 7.4750000000000005)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.55)","(7.0, 10.5, 8.25)","(2.6, 3.05, 2.9366666666666665)"
10-01-2023 18:41:39.805600,"(13.0, 40.0, 38.18181818181818)","(5.5, 9.4, 7.4750000000000005)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.55)","(7.0, 10.5, 8.25)","(2.6, 3.05, 2.9366666666666665)"
10-01-2023 18:41:40.753190,"(13.0, 40.0, 38.18181818181818)","(5.5, 9.4, 7.4750000000000005)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.55)","(7.0, 10.5, 8.25)","(2.6, 3.05, 2.9366666666666665)"
10-01-2023 18:41:41.735067,"(13.0, 40.0, 34.44444444444444)","(5.5, 9.4, 7.4750000000000005)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.55)","(7.0, 10.5, 8.25)","(2.6, 3.05, 2.9366666666666665)"
10-01-2023 18:41:42.702795,"(13.0, 38.0, 36.4)","(5.5, 9.4, 7.4750000000000005)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.55)","(7.0, 10.5, 8.25)","(2.6, 3.05, 2.9366666666666665)"
10-01-2023 18:41:43.575654,"(13.0, 40.0, 33.333333333333336)","(5.5, 9.4, 7.4750000000000005)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.55)","(7.0, 10.5, 8.25)","(2.6, 3.05, 2.8941666666666666)"
10-01-2023 18:41:44.457677,"(13.0, 40.0, 33.333333333333336)","(5.5, 9.4, 7.4750000000000005)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.55)","(7.0, 10.5, 8.25)","(2.6, 3.05, 2.8941666666666666)"
10-01-2023 18:41:45.315329,"(13.0, 40.0, 33.333333333333336)","(5.5, 9.4, 7.4750000000000005)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.55)","(7.0, 10.5, 8.25)","(2.6, 3.05, 2.8941666666666666)"
10-01-2023 18:41:46.177051,"(13.0, 40.0, 33.333333333333336)","(5.5, 9.4, 7.4750000000000005)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.55)","(7.0, 10.5, 8.25)","(2.6, 3.05, 2.90125)"
10-01-2023 18:41:47.061260,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.4750000000000005)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.55)","(7.0, 10.5, 8.25)","(2.6, 3.05, 2.90125)"
10-01-2023 18:41:48.070969,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.4750000000000005)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.55)","(7.0, 10.5, 8.25)","(2.6, 3.05, 2.90125)"
10-01-2023 18:41:48.976341,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.4750000000000005)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.55)","(7.0, 10.5, 8.25)","(2.6, 3.05, 2.90125)"
10-01-2023 18:41:49.909414,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.4750000000000005)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.55)","(7.0, 10.5, 8.25)","(2.6, 3.05, 2.90125)"
10-01-2023 18:41:50.863623,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.4750000000000005)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.55)","(7.0, 10.5, 8.25)","(2.6, 3.05, 2.90125)"
10-01-2023 18:41:51.756901,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.4750000000000005)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.5500000000000003)","(7.0, 10.5, 8.25)","(2.6, 3.05, 2.90125)"
10-01-2023 18:41:52.765241,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.4750000000000005)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.5500000000000003)","(7.0, 10.5, 8.25)","(2.6, 3.05, 2.8941666666666666)"
10-01-2023 18:41:53.765702,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.4750000000000005)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.5500000000000003)","(7.0, 10.5, 8.25)","(2.6, 3.05, 2.8941666666666666)"
10-01-2023 18:41:54.810745,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.4750000000000005)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.5500000000000003)","(7.0, 10.5, 9.0)","(2.6, 3.05, 2.8941666666666666)"
10-01-2023 18:41:55.733880,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.4750000000000005)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.5500000000000003)","(7.0, 10.5, 9.0)","(2.6, 3.05, 2.8941666666666666)"
10-01-2023 18:41:56.652230,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.4750000000000005)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.5500000000000003)","(7.0, 10.5, 9.0)","(2.6, 3.05, 2.8941666666666666)"
10-01-2023 18:41:57.537859,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.346666666666667)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.5500000000000003)","(7.0, 10.5, 9.0)","(2.6, 3.05, 2.8941666666666666)"
10-01-2023 18:41:58.478431,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.346666666666667)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.5500000000000003)","(7.0, 10.5, 9.0)","(2.6, 3.05, 2.8941666666666666)"
10-01-2023 18:41:59.359530,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.346666666666667)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.5500000000000003)","(7.0, 10.5, 9.0)","(2.6, 3.05, 2.8941666666666666)"
10-01-2023 18:42:00.280152,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.346666666666667)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.5500000000000003)","(7.0, 10.5, 9.0)","(2.6, 3.05, 2.8941666666666666)"
10-01-2023 18:42:01.142809,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.346666666666667)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.5500000000000003)","(7.0, 10.5, 9.0)","(2.6, 3.05, 2.8941666666666666)"
10-01-2023 18:42:02.046160,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.346666666666667)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.5500000000000003)","(7.0, 10.5, 9.0)","(2.6, 3.05, 2.8941666666666666)"
10-01-2023 18:42:02.949649,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.346666666666667)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.4642857142857144)","(7.0, 10.5, 9.0)","(2.6, 3.05, 2.8941666666666666)"
10-01-2023 18:42:03.871875,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.346666666666667)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.4642857142857144)","(7.0, 10.5, 9.0)","(2.6, 3.05, 2.8941666666666666)"
10-01-2023 18:42:04.778600,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.346666666666667)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.4642857142857144)","(7.0, 10.5, 9.0)","(2.6, 3.05, 2.8941666666666666)"
10-01-2023 18:42:05.774900,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.346666666666667)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.4642857142857144)","(7.0, 10.5, 9.0)","(2.6, 3.05, 2.8941666666666666)"
10-01-2023 18:42:06.702574,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.346666666666667)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.4642857142857144)","(7.0, 10.5, 9.0)","(2.6, 3.05, 2.8941666666666666)"
10-01-2023 18:42:07.612780,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.346666666666667)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.4642857142857144)","(7.0, 10.5, 9.0)","(2.6, 3.05, 2.8941666666666666)"
10-01-2023 18:42:08.482232,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.346666666666667)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.4642857142857144)","(7.0, 10.5, 9.0)","(2.6, 3.05, 2.8941666666666666)"
10-01-2023 18:42:09.357728,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.346666666666667)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.4642857142857144)","(7.0, 10.5, 9.0)","(2.6, 3.05, 2.9299999999999997)"
10-01-2023 18:42:10.230611,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.346666666666667)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.4642857142857144)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.9299999999999997)"
10-01-2023 18:42:11.073143,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.346666666666667)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.4642857142857144)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.9299999999999997)"
10-01-2023 18:42:11.974700,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.346666666666667)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.85, 3.4642857142857144)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.9299999999999997)"
10-01-2023 18:42:12.843644,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.346666666666667)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.8, 3.55)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.9299999999999997)"
10-01-2023 18:42:13.794126,"(13.0, 40.0, 34.0)","(5.5, 9.4, 7.346666666666667)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.8, 3.7166666666666663)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.9299999999999997)"
10-01-2023 18:42:14.686468,"(13.0, 40.0, 34.0)","(5.5, 9.0, 8.1)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.8, 3.7166666666666663)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.9299999999999997)"
10-01-2023 18:42:15.562405,"(13.0, 40.0, 34.0)","(5.5, 9.0, 7.5600000000000005)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.8, 3.7166666666666663)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.9299999999999997)"
10-01-2023 18:42:16.456548,"(13.0, 40.0, 34.0)","(5.5, 9.0, 7.5600000000000005)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.8, 3.7166666666666663)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.9299999999999997)"
10-01-2023 18:42:17.419874,"(13.0, 40.0, 34.0)","(5.5, 9.0, 7.5600000000000005)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.8, 3.7166666666666663)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.956)"
10-01-2023 18:42:18.295739,"(13.0, 40.0, 34.0)","(5.5, 9.0, 7.5600000000000005)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.8, 3.7166666666666663)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.956)"
10-01-2023 18:42:19.191046,"(13.0, 40.0, 34.0)","(5.5, 9.0, 7.5)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.8, 3.7166666666666663)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.956)"
10-01-2023 18:42:20.143116,"(13.0, 40.0, 34.0)","(5.5, 9.0, 7.425)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.8, 3.7166666666666663)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.956)"
10-01-2023 18:42:21.065206,"(13.0, 40.0, 34.0)","(5.5, 9.0, 7.425)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.8, 3.7166666666666663)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.956)"
10-01-2023 18:42:22.110953,"(13.0, 40.0, 34.0)","(5.5, 9.0, 7.425)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.8, 3.7166666666666663)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.956)"
10-01-2023 18:42:23.094837,"(13.0, 40.0, 34.0)","(5.5, 9.0, 7.425)","(6.0, 14.0, 9.142857142857142)","(2.8, 3.8, 3.7166666666666663)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.91)"
10-01-2023 18:42:24.055781,"(13.0, 40.0, 34.0)","(5.5, 9.0, 7.425)","(6.0, 14.0, 10.399999999999999)","(2.8, 3.85, 3.625)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.974285714285714)"
10-01-2023 18:42:24.966890,"(13.0, 40.0, 34.44444444444444)","(5.5, 9.0, 7.425)","(6.0, 14.0, 9.0)","(2.8, 3.85, 3.625)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.974285714285714)"
10-01-2023 18:42:25.874284,"(13.0, 40.0, 34.44444444444444)","(5.5, 9.0, 7.425)","(6.0, 14.0, 9.0)","(2.8, 3.85, 3.625)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.974285714285714)"
10-01-2023 18:42:26.740949,"(13.0, 40.0, 34.44444444444444)","(5.5, 9.0, 7.425)","(6.0, 14.0, 9.0)","(2.8, 3.85, 3.625)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.974285714285714)"
10-01-2023 18:42:27.647860,"(13.0, 40.0, 34.44444444444444)","(5.5, 9.0, 7.425)","(6.0, 14.0, 9.0)","(2.8, 3.85, 3.625)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.974285714285714)"
10-01-2023 18:42:28.510483,"(13.0, 40.0, 34.44444444444444)","(5.5, 9.0, 7.425)","(6.0, 14.0, 9.0)","(2.8, 3.85, 3.625)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.974285714285714)"
10-01-2023 18:42:29.358257,"(13.0, 40.0, 33.333333333333336)","(5.5, 9.0, 7.425)","(6.0, 14.0, 9.0)","(2.8, 3.85, 3.625)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.974285714285714)"
10-01-2023 18:42:30.307371,"(13.0, 40.0, 33.333333333333336)","(5.5, 9.0, 7.425)","(6.0, 14.0, 9.0)","(2.8, 3.85, 3.625)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.974285714285714)"
10-01-2023 18:42:31.251075,"(13.0, 40.0, 33.333333333333336)","(5.5, 9.0, 7.425)","(6.0, 14.0, 9.0)","(2.8, 3.85, 3.625)","(7.0, 10.5, 8.25)","(2.6, 2.98, 2.974285714285714)"
10-01-2023 18:42:32.166170,"(13.0, 40.0, 33.333333333333336)","(5.5, 9.0, 7.425)","(6.0, 14.0, 9.0)","(2.8, 3.85, 3.625)","(7.0, 10.5, 8.25)","(2.6, 2.98, 2.974285714285714)"
10-01-2023 18:42:33.054762,"(13.0, 40.0, 33.333333333333336)","(5.5, 9.0, 7.5)","(6.0, 14.0, 9.0)","(2.8, 3.85, 3.625)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.974285714285714)"
10-01-2023 18:42:33.889348,"(13.0, 40.0, 33.333333333333336)","(5.5, 9.0, 7.5)","(6.0, 14.0, 9.0)","(2.8, 3.85, 3.625)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.974285714285714)"
10-01-2023 18:42:34.790083,"(13.0, 40.0, 33.333333333333336)","(5.5, 9.0, 7.5)","(6.0, 14.0, 9.0)","(2.8, 3.85, 3.625)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.964444444444444)"
10-01-2023 18:42:35.671674,"(13.0, 40.0, 33.333333333333336)","(5.5, 9.0, 7.5)","(6.0, 14.0, 9.0)","(2.8, 3.85, 3.625)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.964444444444444)"
10-01-2023 18:42:36.581420,"(13.0, 40.0, 33.333333333333336)","(5.5, 9.0, 7.5)","(6.0, 14.0, 9.0)","(2.8, 3.85, 3.625)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.964444444444444)"
10-01-2023 18:42:37.495322,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.5)","(6.0, 14.0, 9.0)","(2.8, 3.85, 3.625)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.945)"
10-01-2023 18:42:38.462694,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.5)","(6.0, 14.0, 9.0)","(2.8, 3.85, 3.625)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.945)"
10-01-2023 18:42:39.453659,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.5)","(6.0, 14.0, 9.0)","(2.8, 3.85, 3.625)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.945)"
10-01-2023 18:42:40.353379,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.5)","(6.0, 14.0, 9.0)","(2.8, 3.85, 3.625)","(7.0, 10.5, 9.0)","(2.6, 2.98, 2.945)"
10-01-2023 18:42:41.204914,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.5)","(6.0, 14.0, 9.0)","(2.8, 3.7, 3.45)","(7.0, 10.5, 9.375)","(2.6, 2.98, 2.945)"
10-01-2023 18:42:42.090170,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.5)","(6.0, 14.0, 9.0)","(2.8, 3.7, 3.6166666666666667)","(7.0, 10.5, 9.375)","(2.6, 2.98, 2.945)"
10-01-2023 18:42:42.950288,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.338461538461539)","(6.0, 14.0, 9.0)","(2.8, 3.7, 3.631818181818182)","(7.0, 10.5, 9.375)","(2.6, 2.98, 2.945)"
10-01-2023 18:42:43.840840,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.338461538461539)","(6.0, 14.0, 9.0)","(2.8, 3.7, 3.631818181818182)","(7.0, 10.5, 9.375)","(2.6, 2.98, 2.945)"
10-01-2023 18:42:44.714001,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.338461538461539)","(6.0, 14.0, 9.0)","(2.8, 3.7, 3.5863636363636364)","(7.0, 10.5, 9.375)","(2.6, 2.98, 2.945)"
10-01-2023 18:42:45.600158,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.338461538461539)","(6.0, 14.0, 9.0)","(2.8, 3.7, 3.5863636363636364)","(7.0, 10.5, 9.375)","(2.6, 2.98, 2.945)"
10-01-2023 18:42:46.486629,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.338461538461539)","(6.0, 14.0, 9.0)","(2.8, 3.7, 3.5863636363636364)","(7.0, 10.5, 9.375)","(2.6, 2.98, 2.945)"
10-01-2023 18:42:47.357563,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.338461538461539)","(6.0, 14.0, 9.0)","(2.8, 3.7, 3.5863636363636364)","(7.0, 10.5, 9.375)","(2.6, 2.98, 2.945)"
10-01-2023 18:42:48.213577,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.338461538461539)","(6.0, 14.0, 9.0)","(2.8, 3.7, 3.533333333333333)","(7.0, 10.0, 9.511111111111111)","(2.6, 2.98, 2.945)"
10-01-2023 18:42:49.154655,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.338461538461539)","(6.0, 14.0, 9.0)","(2.8, 3.7, 3.533333333333333)","(7.0, 10.0, 9.511111111111111)","(2.6, 2.98, 2.945)"
10-01-2023 18:42:50.080797,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.338461538461539)","(6.0, 14.0, 9.0)","(2.8, 3.7, 3.533333333333333)","(7.0, 10.0, 9.55)","(2.6, 2.98, 2.945)"
10-01-2023 18:42:51.046549,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.338461538461539)","(6.0, 14.0, 9.0)","(2.8, 3.7, 3.533333333333333)","(7.0, 9.8, 8.68888888888889)","(2.6, 2.98, 2.945)"
10-01-2023 18:42:51.998153,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.338461538461539)","(6.0, 14.0, 9.0)","(2.8, 3.7, 3.533333333333333)","(7.0, 9.8, 8.68888888888889)","(2.6, 2.98, 2.945)"
10-01-2023 18:42:52.853142,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.338461538461539)","(6.0, 14.0, 9.0)","(2.8, 3.7, 3.533333333333333)","(7.0, 9.8, 8.68888888888889)","(2.6, 2.98, 2.945)"
10-01-2023 18:42:53.698681,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.338461538461539)","(6.0, 14.0, 9.0)","(2.8, 3.7, 3.533333333333333)","(7.0, 9.8, 8.68888888888889)","(2.6, 2.98, 2.945)"
10-01-2023 18:42:54.550425,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.338461538461539)","(6.0, 14.0, 9.0)","(2.8, 3.7, 3.533333333333333)","(7.0, 9.8, 8.68888888888889)","(2.6, 2.98, 2.945)"
10-01-2023 18:42:55.376693,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.338461538461539)","(6.0, 14.0, 9.0)","(2.8, 3.7, 3.533333333333333)","(7.0, 9.8, 8.133333333333333)","(2.6, 2.98, 2.945)"
10-01-2023 18:42:56.225206,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.338461538461539)","(6.0, 14.0, 9.0)","(2.8, 3.7, 3.533333333333333)","(7.0, 9.8, 8.133333333333333)","(2.6, 2.98, 2.945)"
10-01-2023 18:42:57.097229,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.338461538461539)","(6.0, 14.0, 9.0)","(2.8, 3.7, 3.533333333333333)","(7.0, 9.8, 8.133333333333333)","(2.6, 2.98, 2.945)"
10-01-2023 18:42:57.980011,"(13.0, 40.0, 32.72727272727273)","(6.0, 9.0, 7.338461538461539)","(6.0, 14.0, 9.0)","(2.8, 3.7, 3.533333333333333)","(7.0, 9.8, 8.133333333333333)","(2.6, 2.98, 2.945)"
10-01-2023 18:42:58.882279,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.338461538461539)","(6.0, 14.0, 9.0)","(2.8, 3.7, 3.533333333333333)","(7.0, 9.8, 8.133333333333333)","(2.6, 2.98, 2.945)"
10-01-2023 18:42:59.708870,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.338461538461539)","(6.0, 14.0, 9.0)","(2.8, 3.7, 3.533333333333333)","(7.0, 9.8, 8.133333333333333)","(2.6, 2.98, 2.945)"
10-01-2023 18:43:00.558083,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.338461538461539)","(6.0, 14.0, 9.0)","(2.8, 3.7, 3.533333333333333)","(7.0, 9.8, 8.133333333333333)","(2.6, 2.98, 2.945)"
10-01-2023 18:43:01.474157,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.338461538461539)","(6.0, 14.0, 9.0)","(2.8, 3.7, 3.533333333333333)","(7.0, 9.8, 8.133333333333333)","(2.6, 2.98, 2.945)"
10-01-2023 18:43:02.360859,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.32)","(6.0, 14.0, 9.0)","(2.8, 3.7, 3.533333333333333)","(7.0, 9.8, 8.133333333333333)","(2.6, 2.98, 2.945)"
10-01-2023 18:43:03.250322,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.32)","(6.0, 14.0, 9.0)","(2.8, 3.7, 3.533333333333333)","(7.0, 9.8, 8.133333333333333)","(2.6, 2.98, 2.945)"
10-01-2023 18:43:04.165150,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.5)","(6.0, 14.0, 9.0)","(2.8, 3.7, 3.533333333333333)","(7.0, 9.8, 8.133333333333333)","(2.6, 2.98, 2.945)"
10-01-2023 18:43:05.068175,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.5)","(6.0, 14.0, 9.0)","(2.9, 3.7, 3.533333333333333)","(6.5, 9.8, 8.133333333333333)","(2.6, 2.98, 2.945)"
10-01-2023 18:43:06.032207,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.5)","(6.0, 14.0, 9.0)","(2.9, 3.7, 3.533333333333333)","(6.5, 9.8, 8.133333333333333)","(2.6, 2.98, 2.945)"
10-01-2023 18:43:06.931710,"(13.0, 40.0, 33.333333333333336)","(6.0, 9.0, 7.5)","(6.0, 14.0, 9.0)","(2.9, 3.7, 3.533333333333333)","(6.5, 9.8, 8.133333333333333)","(2.6, 2.98, 2.945)"
