,Nakula Nz,Rock Supreme,Fortes In Fide,Major Mischief,Rosarito,Chal Be Nz,Devouged,Magicol Ideal Nz,Jingles Bromac Nz,Motu Cullen Nz
10-01-2023 15:38:18.043002,"(2.5, 99999, 99990)","(8.5, 11.0, 9.95)","(26.0, 46.0, 40.25)","(6.0, 6.2, 5.7625)","(41.0, 80.0, 55.0)","(8.5, 99999, 99990)","(21.0, 48.0, 46.333333333333336)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:19.602540,"(2.5, 99999, 99990)","(8.5, 11.0, 9.973333333333333)","(26.0, 44.0, 40.25)","(6.0, 6.2, 5.7625)","(41.0, 80.0, 55.0)","(8.5, 99999, 99990)","(21.0, 55.0, 51.625)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:21.054616,"(2.5, 99999, 99990)","(8.5, 11.0, 9.973333333333333)","(26.0, 44.0, 40.25)","(6.0, 6.2, 5.7625)","(41.0, 80.0, 67.5)","(8.5, 99999, 99990)","(21.0, 55.0, 51.625)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:22.498928,"(2.5, 99999, 99990)","(8.5, 11.0, 9.973333333333333)","(26.0, 44.0, 40.25)","(6.0, 6.2, 5.831578947368421)","(41.0, 80.0, 67.5)","(8.5, 99999, 99990)","(21.0, 55.0, 51.625)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:23.938460,"(2.5, 99999, 99990)","(8.5, 11.0, 9.973333333333333)","(26.0, 44.0, 41.75)","(6.0, 6.2, 5.866666666666667)","(41.0, 80.0, 68.33333333333333)","(8.5, 99999, 99990)","(21.0, 55.0, 51.625)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:25.396291,"(2.5, 99999, 99990)","(8.5, 11.0, 9.973333333333333)","(26.0, 46.0, 41.75)","(6.0, 6.2, 5.733333333333333)","(41.0, 75.0, 63.0)","(8.5, 99999, 99990)","(21.0, 55.0, 49.6)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:26.926768,"(2.5, 99999, 99990)","(8.5, 11.0, 9.742857142857144)","(26.0, 46.0, 41.75)","(6.0, 6.2, 5.818181818181818)","(41.0, 75.0, 63.0)","(8.5, 99999, 99990)","(21.0, 55.0, 51.142857142857146)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:28.326389,"(2.5, 99999, 99990)","(8.5, 11.0, 10.066666666666666)","(26.0, 46.0, 41.75)","(6.0, 6.2, 5.818181818181818)","(41.0, 75.0, 63.0)","(8.5, 99999, 99990)","(21.0, 55.0, 49.75)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:29.753958,"(2.5, 99999, 99990)","(8.5, 10.5, 10.139130434782608)","(26.0, 46.0, 41.75)","(6.0, 6.2, 5.85)","(41.0, 75.0, 63.0)","(8.5, 99999, 99990)","(21.0, 55.0, 48.4)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:31.268920,"(2.5, 99999, 99990)","(8.5, 11.0, 9.957894736842105)","(26.0, 46.0, 40.4)","(6.0, 6.2, 6.257142857142857)","(41.0, 75.0, 63.0)","(8.5, 99999, 99990)","(21.0, 55.0, 48.4)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:32.714167,"(2.5, 99999, 99990)","(8.5, 11.0, 9.815384615384614)","(26.0, 48.0, 38.5)","(6.0, 7.0, 6.375)","(41.0, 75.0, 63.0)","(8.5, 99999, 99990)","(21.0, 55.0, 49.6)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:34.107712,"(2.5, 99999, 99990)","(8.5, 11.0, 9.815384615384614)","(26.0, 48.0, 38.5)","(6.0, 6.6, 6.15)","(41.0, 75.0, 63.0)","(8.5, 99999, 99990)","(21.0, 55.0, 49.6)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:35.551558,"(2.5, 99999, 99990)","(8.5, 11.0, 9.815384615384614)","(26.0, 48.0, 38.5)","(6.0, 6.6, 6.15)","(41.0, 75.0, 63.0)","(8.5, 99999, 99990)","(21.0, 55.0, 49.6)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:37.033321,"(2.5, 99999, 99990)","(8.5, 11.0, 10.120000000000001)","(26.0, 48.0, 38.5)","(6.0, 6.6, 6.15)","(41.0, 75.0, 63.0)","(8.5, 99999, 99990)","(21.0, 55.0, 49.6)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:38.420016,"(2.5, 99999, 99990)","(8.5, 11.0, 10.120000000000001)","(26.0, 48.0, 38.5)","(6.0, 6.6, 6.06)","(41.0, 75.0, 63.0)","(8.5, 99999, 99990)","(21.0, 55.0, 48.4)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:39.829824,"(2.5, 99999, 99990)","(8.5, 11.0, 9.973333333333333)","(26.0, 48.0, 38.5)","(6.0, 6.6, 5.927272727272727)","(41.0, 75.0, 66.42857142857143)","(8.5, 99999, 99990)","(21.0, 55.0, 51.5)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:41.359577,"(2.5, 99999, 99990)","(8.5, 11.0, 10.2)","(26.0, 48.0, 38.5)","(6.0, 6.2, 5.72)","(41.0, 75.0, 56.25)","(8.5, 99999, 99990)","(21.0, 55.0, 67.85714285714286)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:42.983108,"(2.5, 99999, 99990)","(8.5, 10.5, 9.763636363636364)","(26.0, 48.0, 35.333333333333336)","(6.0, 6.2, 5.543478260869565)","(41.0, 75.0, 56.25)","(8.5, 99999, 99990)","(21.0, 70.0, 61.666666666666664)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:44.532319,"(2.5, 99999, 99990)","(8.5, 10.5, 9.307692307692308)","(26.0, 48.0, 35.333333333333336)","(6.0, 6.0, 5.543478260869565)","(41.0, 75.0, 56.25)","(8.5, 99999, 99990)","(21.0, 70.0, 61.666666666666664)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:46.085677,"(2.5, 99999, 99990)","(8.5, 9.4, 9.355555555555556)","(26.0, 48.0, 38.5)","(6.0, 6.0, 5.543478260869565)","(41.0, 75.0, 56.25)","(8.5, 99999, 99990)","(21.0, 70.0, 61.666666666666664)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:47.669372,"(2.5, 99999, 99990)","(8.5, 9.4, 9.355555555555556)","(26.0, 48.0, 45.75)","(6.0, 6.0, 5.543478260869565)","(41.0, 75.0, 56.25)","(8.5, 99999, 99990)","(21.0, 70.0, 61.666666666666664)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:49.363358,"(2.5, 99999, 99990)","(8.5, 9.4, 8.654545454545454)","(26.0, 48.0, 33.294117647058826)","(6.0, 6.0, 5.681818181818182)","(41.0, 75.0, 56.25)","(8.5, 99999, 99990)","(21.0, 70.0, 61.666666666666664)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:50.792409,"(2.5, 99999, 99990)","(8.5, 9.0, 8.654545454545454)","(26.0, 38.0, 33.294117647058826)","(6.0, 6.0, 5.681818181818182)","(41.0, 75.0, 56.25)","(8.5, 99999, 99990)","(21.0, 70.0, 61.666666666666664)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:52.309158,"(2.5, 99999, 99990)","(8.5, 8.8, 8.5)","(26.0, 38.0, 33.78947368421053)","(6.0, 6.0, 5.609090909090909)","(41.0, 75.0, 56.25)","(8.5, 99999, 99990)","(21.0, 70.0, 61.666666666666664)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:53.764217,"(2.5, 99999, 99990)","(8.5, 8.8, 8.042857142857143)","(26.0, 38.0, 33.78947368421053)","(6.0, 5.7, 5.609090909090909)","(41.0, 75.0, 75.0)","(8.5, 99999, 99990)","(21.0, 70.0, 61.666666666666664)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:55.263780,"(2.5, 99999, 99990)","(8.5, 8.4, 7.933333333333333)","(26.0, 38.0, 34.666666666666664)","(6.0, 5.7, 5.609090909090909)","(41.0, 100.0, 75.0)","(8.5, 99999, 99990)","(21.0, 70.0, 61.666666666666664)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:56.872242,"(2.5, 99999, 99990)","(8.5, 8.2, 7.933333333333333)","(26.0, 38.0, 34.92307692307692)","(6.0, 5.7, 5.609090909090909)","(41.0, 95.0, 75.0)","(8.5, 99999, 99990)","(21.0, 70.0, 61.666666666666664)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:58.385837,"(2.5, 99999, 99990)","(8.5, 8.2, 7.933333333333333)","(26.0, 38.0, 34.92307692307692)","(6.0, 5.7, 5.62)","(41.0, 85.0, 73.75)","(8.5, 99999, 99990)","(21.0, 70.0, 65.0)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:59.835321,"(2.5, 99999, 99990)","(8.5, 8.2, 7.866666666666666)","(26.0, 38.0, 34.92307692307692)","(6.0, 5.7, 5.62)","(41.0, 80.0, 73.75)","(8.5, 99999, 99990)","(21.0, 70.0, 72.5)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:39:01.422252,"(2.5, 99999, 99990)","(8.5, 8.4, 7.866666666666666)","(26.0, 38.0, 34.92307692307692)","(6.0, 5.7, 5.62)","(41.0, 80.0, 73.75)","(8.5, 99999, 99990)","(21.0, 85.0, 72.5)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:39:02.944133,"(2.5, 99999, 99990)","(8.5, 8.4, 7.866666666666666)","(26.0, 38.0, 34.92307692307692)","(6.0, 5.7, 5.62)","(41.0, 80.0, 73.75)","(8.5, 99999, 99990)","(21.0, 85.0, 72.5)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:39:04.494660,"(2.5, 99999, 99990)","(8.5, 8.4, 8.32857142857143)","(26.0, 38.0, 34.92307692307692)","(6.0, 5.6, 5.414705882352941)","(41.0, 80.0, 71.15384615384616)","(8.5, 99999, 99990)","(21.0, 85.0, 80.0)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:39:06.002326,"(2.5, 99999, 99990)","(8.5, 8.4, 8.323076923076924)","(26.0, 38.0, 34.92307692307692)","(6.0, 5.6, 5.3374999999999995)","(41.0, 90.0, 72.5)","(8.5, 99999, 99990)","(21.0, 85.0, 86.66666666666667)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:39:07.474727,"(2.5, 99999, 99990)","(8.5, 8.4, 8.323076923076924)","(26.0, 38.0, 34.92307692307692)","(6.0, 5.6, 5.3374999999999995)","(41.0, 90.0, 72.5)","(8.5, 99999, 99990)","(21.0, 90.0, 86.66666666666667)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:39:09.086358,"(2.5, 99999, 99990)","(8.5, 8.4, 8.371428571428572)","(26.0, 38.0, 34.92307692307692)","(6.0, 5.6, 5.328125)","(41.0, 90.0, 67.85714285714286)","(8.5, 99999, 99990)","(21.0, 90.0, 89.45945945945945)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:39:10.616164,"(2.5, 99999, 99990)","(8.5, 8.4, 8.723076923076924)","(26.0, 38.0, 34.92307692307692)","(6.0, 5.6, 5.325)","(41.0, 85.0, 71.66666666666667)","(8.5, 99999, 99990)","(21.0, 90.0, 85.0)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:39:12.208981,"(2.5, 99999, 99990)","(8.5, 8.8, 8.577777777777778)","(26.0, 38.0, 34.92307692307692)","(6.0, 5.6, 5.325)","(41.0, 80.0, 60.714285714285715)","(8.5, 99999, 99990)","(21.0, 90.0, 93.33333333333333)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
