,Wheres Our Money,Iam The Joker,Remember Bubbles,Yellow Bow,Blissfull Identity,Power To Bolt,Diesel Don,Shes So Brave,Carramar Kasiano,The Ringmaster
05-01-2023 13:06:01.713302,"(1.95, 3.45, 3.3016666666666667)","(26.0, 60.0, 42.0)","(91.0, 100.0, 95.0)","(31.0, 65.0, 54.90909090909091)","(12.0, 26.0, 14.8)","(91.0, 200.0, 165.71428571428572)","(8.5, 13.0, 11.64)","(8.0, 9.8, 9.68)","(2.8, 4.3, 3.3333333333333335)","(71.0, 150.0, 83.33333333333334)"
05-01-2023 13:06:03.012693,"(1.95, 3.45, 3.3016666666666667)","(26.0, 60.0, 42.0)","(91.0, 100.0, 95.0)","(31.0, 65.0, 54.90909090909091)","(12.0, 26.0, 14.8)","(91.0, 200.0, 165.71428571428572)","(8.5, 13.0, 11.64)","(8.0, 9.8, 9.68)","(2.8, 4.2, 3.3333333333333335)","(71.0, 150.0, 83.33333333333334)"
05-01-2023 13:06:04.359905,"(1.95, 3.85, 3.4814285714285713)","(26.0, 60.0, 42.0)","(91.0, 100.0, 95.0)","(31.0, 65.0, 54.90909090909091)","(12.0, 26.0, 14.8)","(91.0, 200.0, 165.71428571428572)","(8.5, 13.0, 11.64)","(8.0, 9.8, 9.700000000000001)","(2.8, 4.2, 3.9400000000000004)","(71.0, 150.0, 83.33333333333334)"
05-01-2023 13:06:05.587098,"(1.95, 3.4, 3.26)","(26.0, 60.0, 42.0)","(91.0, 100.0, 95.0)","(31.0, 65.0, 54.90909090909091)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 165.71428571428572)","(8.5, 13.0, 11.2)","(8.0, 9.8, 9.700000000000001)","(2.8, 4.7, 3.7666666666666666)","(71.0, 150.0, 83.33333333333334)"
05-01-2023 13:06:06.792969,"(1.95, 3.35, 3.2183333333333337)","(26.0, 60.0, 42.0)","(91.0, 95.0, 85.625)","(31.0, 65.0, 49.14285714285714)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 165.71428571428572)","(8.5, 13.0, 11.64)","(8.0, 9.8, 11.9)","(2.8, 4.6, 4.183333333333334)","(71.0, 150.0, 83.33333333333334)"
05-01-2023 13:06:08.060960,"(1.95, 3.35, 3.05375)","(26.0, 60.0, 42.0)","(91.0, 95.0, 85.625)","(31.0, 65.0, 49.14285714285714)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 165.71428571428572)","(8.5, 13.0, 10.866666666666667)","(8.0, 12.5, 10.878571428571428)","(2.8, 4.6, 4.183333333333334)","(71.0, 150.0, 83.33333333333334)"
05-01-2023 13:06:09.354638,"(1.95, 3.35, 3.2183333333333337)","(26.0, 60.0, 42.0)","(91.0, 95.0, 85.625)","(31.0, 65.0, 49.14285714285714)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 165.71428571428572)","(8.5, 13.0, 10.866666666666667)","(8.0, 11.5, 9.38)","(2.8, 4.6, 4.183333333333334)","(71.0, 150.0, 83.33333333333334)"
05-01-2023 13:06:10.654044,"(1.95, 3.35, 3.2183333333333337)","(26.0, 60.0, 42.0)","(91.0, 95.0, 88.75)","(31.0, 65.0, 42.2)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 165.71428571428572)","(8.5, 13.0, 11.057142857142857)","(8.0, 9.8, 11.26842105263158)","(2.8, 4.6, 4.183333333333334)","(71.0, 150.0, 83.33333333333334)"
05-01-2023 13:06:11.929875,"(1.95, 3.35, 3.2183333333333337)","(26.0, 60.0, 42.0)","(91.0, 100.0, 88.75)","(31.0, 65.0, 42.2)","(12.0, 26.0, 14.8)","(91.0, 200.0, 165.71428571428572)","(8.5, 13.0, 11.4)","(8.0, 12.5, 11.546666666666667)","(2.8, 4.6, 4.183333333333334)","(71.0, 150.0, 83.33333333333334)"
05-01-2023 13:06:13.271003,"(1.95, 3.35, 3.0516666666666667)","(26.0, 60.0, 42.0)","(91.0, 100.0, 88.75)","(31.0, 65.0, 42.2)","(12.0, 26.0, 14.8)","(91.0, 200.0, 165.71428571428572)","(8.5, 13.0, 11.4)","(8.0, 12.0, 11.113333333333333)","(2.8, 4.6, 3.7375000000000003)","(71.0, 150.0, 83.33333333333334)"
05-01-2023 13:06:14.548442,"(1.95, 3.15, 3.0516666666666667)","(26.0, 60.0, 42.0)","(91.0, 100.0, 88.75)","(31.0, 65.0, 42.2)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 165.71428571428572)","(8.5, 13.0, 10.866666666666667)","(8.0, 11.5, 10.694444444444445)","(2.8, 4.7, 3.7375000000000003)","(71.0, 150.0, 83.33333333333334)"
05-01-2023 13:06:15.794803,"(1.95, 3.15, 3.1766666666666667)","(26.0, 60.0, 42.0)","(91.0, 100.0, 88.75)","(31.0, 65.0, 42.2)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 165.71428571428572)","(8.5, 13.0, 11.0)","(8.0, 11.5, 10.694444444444445)","(2.8, 4.7, 4.1866666666666665)","(71.0, 150.0, 83.33333333333334)"
05-01-2023 13:06:17.001806,"(1.95, 3.3, 3.1766666666666667)","(26.0, 60.0, 42.0)","(91.0, 100.0, 88.75)","(31.0, 65.0, 42.2)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 165.71428571428572)","(8.5, 13.0, 11.272727272727273)","(8.0, 11.5, 10.694444444444445)","(2.8, 4.7, 4.1)","(71.0, 150.0, 83.33333333333334)"
05-01-2023 13:06:18.233782,"(1.95, 3.3, 3.1766666666666667)","(26.0, 60.0, 42.0)","(91.0, 100.0, 88.75)","(31.0, 65.0, 42.2)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 165.71428571428572)","(8.5, 13.0, 11.272727272727273)","(8.0, 11.5, 10.694444444444445)","(2.8, 4.6, 4.129411764705882)","(71.0, 150.0, 83.33333333333334)"
05-01-2023 13:06:19.538513,"(1.95, 3.3, 3.1766666666666667)","(26.0, 60.0, 42.0)","(91.0, 100.0, 88.75)","(31.0, 65.0, 42.2)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 165.71428571428572)","(8.5, 13.0, 11.466666666666667)","(8.0, 11.5, 10.694444444444445)","(2.8, 4.6, 5.236363636363636)","(71.0, 150.0, 83.33333333333334)"
05-01-2023 13:06:20.824393,"(1.95, 3.3, 3.1766666666666667)","(26.0, 60.0, 42.0)","(91.0, 100.0, 88.75)","(31.0, 65.0, 42.2)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 165.71428571428572)","(8.5, 12.5, 11.466666666666667)","(8.0, 11.5, 10.694444444444445)","(2.8, 5.6, 5.12)","(71.0, 150.0, 83.33333333333334)"
05-01-2023 13:06:22.216471,"(1.95, 3.3, 3.1766666666666667)","(26.0, 60.0, 42.0)","(91.0, 100.0, 82.5)","(31.0, 65.0, 42.2)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 165.71428571428572)","(8.5, 12.5, 11.466666666666667)","(8.0, 11.5, 10.694444444444445)","(2.8, 5.5, 4.792857142857143)","(71.0, 150.0, 125.0)"
05-01-2023 13:06:23.578726,"(1.95, 3.2, 3.0933333333333337)","(26.0, 60.0, 42.0)","(91.0, 100.0, 82.5)","(31.0, 65.0, 42.2)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 165.71428571428572)","(8.5, 12.5, 9.566666666666666)","(8.0, 11.5, 10.694444444444445)","(2.8, 5.5, 4.95)","(71.0, 150.0, 125.0)"
05-01-2023 13:06:24.969057,"(1.95, 3.3, 3.1766666666666667)","(26.0, 60.0, 42.0)","(91.0, 95.0, 87.5)","(31.0, 65.0, 42.2)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 165.71428571428572)","(8.5, 11.5, 9.4)","(8.0, 11.5, 10.694444444444445)","(2.8, 5.5, 4.95)","(71.0, 150.0, 125.0)"
05-01-2023 13:06:26.380816,"(1.95, 3.3, 3.1766666666666667)","(26.0, 60.0, 42.0)","(91.0, 95.0, 80.0)","(31.0, 65.0, 42.2)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 165.71428571428572)","(8.5, 11.0, 9.3)","(8.0, 11.5, 10.694444444444445)","(2.8, 5.5, 4.95)","(71.0, 150.0, 125.0)"
05-01-2023 13:06:27.717879,"(1.95, 3.3, 3.1766666666666667)","(26.0, 60.0, 46.0)","(91.0, 90.0, 80.0)","(31.0, 65.0, 42.2)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 175.0)","(8.0, 10.0, 9.3)","(8.0, 11.5, 10.694444444444445)","(2.8, 5.5, 4.95)","(71.0, 150.0, 125.0)"
05-01-2023 13:06:29.104432,"(1.95, 3.4, 3.16)","(26.0, 60.0, 46.0)","(91.0, 90.0, 90.66666666666666)","(31.0, 65.0, 42.2)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 175.0)","(8.0, 10.0, 9.3)","(8.0, 11.5, 10.694444444444445)","(2.8, 5.5, 4.6)","(71.0, 150.0, 125.0)"
05-01-2023 13:06:30.478444,"(1.95, 3.35, 3.2183333333333337)","(26.0, 60.0, 46.0)","(91.0, 180.0, 87.33333333333334)","(31.0, 65.0, 42.2)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 175.0)","(8.0, 10.0, 9.0)","(8.0, 11.5, 9.342857142857143)","(2.8, 6.0, 4.566666666666666)","(71.0, 150.0, 125.0)"
05-01-2023 13:06:31.893541,"(1.95, 3.35, 3.2183333333333337)","(26.0, 60.0, 46.0)","(91.0, 170.0, 87.33333333333334)","(31.0, 65.0, 42.2)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 175.0)","(8.0, 9.8, 8.933333333333334)","(8.0, 9.8, 9.342857142857143)","(2.8, 5.9, 4.566666666666666)","(71.0, 150.0, 125.0)"
05-01-2023 13:06:33.371115,"(1.95, 3.35, 3.2183333333333337)","(26.0, 60.0, 46.0)","(91.0, 170.0, 84.0)","(31.0, 65.0, 52.333333333333336)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 175.0)","(8.0, 9.6, 8.8)","(8.0, 9.8, 9.363636363636363)","(2.8, 5.9, 5.583333333333333)","(71.0, 150.0, 125.0)"
05-01-2023 13:06:34.815310,"(1.95, 2.56, 2.49)","(26.0, 60.0, 46.0)","(91.0, 160.0, 80.66666666666666)","(31.0, 65.0, 52.333333333333336)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 175.0)","(8.0, 9.6, 8.8)","(8.0, 9.8, 9.363636363636363)","(2.8, 5.8, 4.890909090909091)","(71.0, 150.0, 125.0)"
05-01-2023 13:06:36.173530,"(1.95, 2.56, 2.49)","(26.0, 60.0, 46.0)","(91.0, 150.0, 140.5)","(31.0, 65.0, 52.333333333333336)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 175.0)","(8.0, 9.6, 8.666666666666666)","(8.0, 9.8, 9.363636363636363)","(2.8, 6.2, 5.066666666666666)","(71.0, 150.0, 125.0)"
05-01-2023 13:06:37.604712,"(1.95, 2.56, 2.49)","(26.0, 60.0, 46.0)","(91.0, 150.0, 140.5)","(31.0, 65.0, 62.333333333333336)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 175.0)","(8.0, 9.2, 8.666666666666666)","(8.0, 9.8, 9.363636363636363)","(2.8, 6.0, 5.066666666666666)","(71.0, 150.0, 125.0)"
05-01-2023 13:06:38.926124,"(1.95, 2.56, 2.49)","(26.0, 60.0, 46.0)","(91.0, 150.0, 140.5)","(31.0, 80.0, 62.333333333333336)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 175.0)","(8.0, 9.2, 8.666666666666666)","(8.0, 9.8, 9.120000000000001)","(2.8, 6.0, 5.066666666666666)","(71.0, 150.0, 125.0)"
05-01-2023 13:06:40.307254,"(1.95, 2.56, 2.49)","(26.0, 60.0, 46.0)","(91.0, 150.0, 135.5263157894737)","(31.0, 80.0, 68.14285714285714)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 175.0)","(8.0, 9.2, 9.2)","(8.0, 9.6, 9.120000000000001)","(2.8, 6.0, 4.925)","(71.0, 150.0, 127.14285714285714)"
05-01-2023 13:06:41.627115,"(1.95, 2.54, 2.31)","(26.0, 60.0, 46.0)","(91.0, 140.0, 122.5)","(31.0, 75.0, 59.25)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 175.0)","(8.0, 10.0, 8.7)","(8.0, 9.6, 9.120000000000001)","(2.8, 5.9, 5.5)","(71.0, 140.0, 127.14285714285714)"
05-01-2023 13:06:42.983038,"(1.95, 2.54, 2.31)","(26.0, 60.0, 46.0)","(91.0, 130.0, 116.57894736842105)","(31.0, 70.0, 59.57142857142857)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 175.0)","(8.0, 9.6, 8.8)","(8.0, 9.6, 9.257142857142858)","(2.8, 6.0, 5.6)","(71.0, 140.0, 127.14285714285714)"
05-01-2023 13:06:44.346390,"(1.95, 2.54, 2.31)","(26.0, 60.0, 46.8)","(91.0, 120.0, 116.57894736842105)","(31.0, 65.0, 68.14285714285714)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 175.0)","(8.0, 9.6, 8.9)","(8.0, 9.6, 9.24)","(2.8, 6.0, 5.55)","(71.0, 140.0, 127.14285714285714)"
05-01-2023 13:06:45.614087,"(1.95, 2.54, 2.31)","(26.0, 60.0, 46.8)","(91.0, 120.0, 116.57894736842105)","(31.0, 75.0, 68.14285714285714)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 175.0)","(8.0, 9.4, 8.666666666666666)","(8.0, 9.6, 9.24)","(2.8, 6.0, 5.55)","(71.0, 140.0, 127.14285714285714)"
05-01-2023 13:06:47.036087,"(1.95, 2.54, 2.31)","(26.0, 60.0, 46.8)","(91.0, 120.0, 116.57894736842105)","(31.0, 75.0, 68.14285714285714)","(12.0, 26.0, 16.666666666666668)","(91.0, 200.0, 175.0)","(8.0, 9.2, 8.666666666666666)","(8.0, 9.6, 9.24)","(2.8, 6.0, 5.55)","(71.0, 140.0, 127.14285714285714)"
05-01-2023 13:06:48.430979,"(1.95, 2.54, 2.31)","(26.0, 60.0, 46.8)","(91.0, 120.0, 116.57894736842105)","(31.0, 75.0, 68.14285714285714)","(12.0, 26.0, 19.5)","(91.0, 200.0, 175.0)","(8.0, 9.2, 8.9)","(8.0, 9.6, 10.666666666666666)","(2.8, 6.0, 5.55)","(71.0, 140.0, 127.14285714285714)"
05-01-2023 13:06:49.758097,"(1.95, 2.54, 2.31)","(26.0, 60.0, 46.8)","(91.0, 120.0, 116.57894736842105)","(31.0, 75.0, 63.85714285714286)","(12.0, 26.0, 19.5)","(91.0, 200.0, 175.0)","(8.0, 9.4, 8.666666666666666)","(8.0, 11.5, 10.733333333333333)","(2.8, 6.0, 5.55)","(71.0, 140.0, 127.14285714285714)"
05-01-2023 13:06:51.060160,"(1.95, 2.54, 2.31)","(26.0, 60.0, 51.5)","(91.0, 140.0, 120.0)","(31.0, 70.0, 59.25)","(12.0, 26.0, 19.5)","(91.0, 200.0, 175.0)","(8.0, 9.2, 8.666666666666666)","(8.0, 11.5, 10.733333333333333)","(2.8, 6.0, 5.55)","(71.0, 140.0, 127.14285714285714)"
05-01-2023 13:06:52.408709,"(1.95, 2.54, 2.31)","(26.0, 60.0, 51.5)","(71.0, 140.0, 120.0)","(31.0, 70.0, 59.25)","(12.0, 26.0, 22.285714285714285)","(91.0, 200.0, 175.0)","(8.0, 9.2, 8.476190476190476)","(8.0, 11.5, 10.733333333333333)","(2.8, 6.0, 5.55)","(71.0, 140.0, 110.0)"
05-01-2023 13:06:53.804043,"(1.95, 2.54, 2.31)","(26.0, 60.0, 51.5)","(71.0, 140.0, 114.0)","(31.0, 70.0, 63.0)","(12.0, 26.0, 22.285714285714285)","(91.0, 200.0, 175.0)","(8.0, 10.0, 8.75)","(8.0, 11.5, 11.17142857142857)","(2.8, 6.0, 5.68)","(71.0, 120.0, 85.0)"
05-01-2023 13:06:55.110751,"(1.95, 2.54, 2.31)","(26.0, 60.0, 51.25)","(71.0, 150.0, 108.0)","(31.0, 75.0, 63.0)","(12.0, 26.0, 22.285714285714285)","(91.0, 200.0, 175.0)","(8.0, 9.8, 8.8)","(8.0, 11.5, 11.17142857142857)","(2.8, 6.0, 5.68)","(71.0, 120.0, 85.0)"
05-01-2023 13:06:56.458989,"(1.95, 2.54, 2.31)","(26.0, 60.0, 42.5)","(71.0, 140.0, 114.28571428571429)","(31.0, 75.0, 63.0)","(12.0, 26.0, 22.285714285714285)","(91.0, 200.0, 175.0)","(8.0, 9.6, 8.6)","(8.0, 11.5, 10.8)","(2.8, 6.0, 5.68)","(71.0, 120.0, 110.0)"
05-01-2023 13:06:57.849949,"(1.95, 2.54, 2.31)","(26.0, 60.0, 42.5)","(71.0, 140.0, 114.28571428571429)","(31.0, 75.0, 63.0)","(12.0, 26.0, 22.285714285714285)","(91.0, 200.0, 175.0)","(8.0, 9.4, 8.8)","(8.0, 11.5, 10.8)","(3.0, 6.0, 5.6)","(71.0, 120.0, 110.0)"
05-01-2023 13:06:59.315860,"(1.9, 2.54, 2.31)","(26.0, 60.0, 42.5)","(71.0, 140.0, 107.14285714285714)","(31.0, 75.0, 59.25)","(12.0, 26.0, 22.285714285714285)","(91.0, 200.0, 167.0)","(8.0, 9.2, 8.8)","(8.0, 11.5, 10.2)","(3.0, 6.0, 5.65)","(71.0, 120.0, 110.0)"
05-01-2023 13:07:00.739810,"(1.9, 2.54, 2.31)","(26.0, 60.0, 42.5)","(71.0, 130.0, 100.0)","(31.0, 70.0, 59.25)","(12.0, 26.0, 22.285714285714285)","(91.0, 190.0, 167.0)","(8.0, 9.2, 8.8)","(8.0, 11.0, 10.2)","(3.0, 6.0, 5.65)","(71.0, 120.0, 110.0)"
05-01-2023 13:07:02.103598,"(1.9, 2.54, 2.31)","(26.0, 60.0, 42.5)","(71.0, 120.0, 100.0)","(31.0, 70.0, 59.25)","(12.0, 26.0, 22.285714285714285)","(91.0, 190.0, 159.0)","(8.0, 9.2, 9.100000000000001)","(8.0, 11.0, 10.0)","(3.0, 6.0, 5.65)","(71.0, 120.0, 110.0)"
05-01-2023 13:07:03.525416,"(1.9, 2.54, 2.31)","(26.0, 60.0, 46.4)","(71.0, 120.0, 100.0)","(31.0, 70.0, 59.25)","(12.0, 26.0, 22.285714285714285)","(91.0, 180.0, 159.0)","(8.0, 9.8, 8.8)","(8.0, 11.0, 10.0)","(3.0, 6.0, 5.65)","(71.0, 120.0, 110.0)"
05-01-2023 13:07:04.934581,"(1.9, 2.54, 2.31)","(26.0, 60.0, 46.4)","(71.0, 120.0, 100.0)","(31.0, 70.0, 59.25)","(12.0, 26.0, 22.285714285714285)","(91.0, 180.0, 159.0)","(8.0, 9.6, 8.666666666666666)","(8.0, 11.0, 10.0)","(3.0, 6.0, 5.65)","(71.0, 120.0, 110.0)"
05-01-2023 13:07:06.292029,"(1.9, 2.54, 2.31)","(26.0, 60.0, 46.4)","(71.0, 120.0, 100.0)","(31.0, 70.0, 59.25)","(12.0, 26.0, 22.285714285714285)","(91.0, 180.0, 159.0)","(8.0, 9.2, 8.666666666666666)","(8.0, 11.0, 10.0)","(3.0, 6.0, 5.4714285714285715)","(71.0, 120.0, 110.0)"
05-01-2023 13:07:07.708368,"(1.85, 2.54, 2.31)","(26.0, 60.0, 51.25)","(71.0, 120.0, 100.0)","(31.0, 70.0, 59.25)","(12.0, 26.0, 22.8)","(91.0, 180.0, 159.0)","(7.5, 9.2, 8.666666666666666)","(8.0, 11.0, 9.799999999999999)","(3.4, 5.9, 5.4714285714285715)","(61.0, 120.0, 110.0)"
05-01-2023 13:07:09.192474,"(1.85, 2.54, 2.31)","(26.0, 60.0, 51.25)","(71.0, 120.0, 100.0)","(31.0, 70.0, 59.25)","(12.0, 29.0, 26.444444444444443)","(91.0, 180.0, 159.0)","(7.5, 9.2, 8.733333333333334)","(8.0, 11.0, 9.799999999999999)","(3.4, 5.9, 5.4714285714285715)","(61.0, 120.0, 110.0)"
05-01-2023 13:07:10.568098,"(1.85, 2.54, 2.31)","(26.0, 60.0, 51.25)","(71.0, 120.0, 100.0)","(31.0, 70.0, 59.25)","(12.0, 30.0, 26.25)","(91.0, 180.0, 159.0)","(7.5, 9.4, 8.666666666666666)","(8.0, 11.0, 9.799999999999999)","(3.4, 5.9, 5.4714285714285715)","(61.0, 120.0, 110.0)"
05-01-2023 13:07:11.939137,"(1.85, 2.54, 2.31)","(26.0, 60.0, 48.66666666666667)","(71.0, 120.0, 100.0)","(31.0, 70.0, 57.714285714285715)","(12.0, 28.0, 23.692307692307693)","(91.0, 180.0, 159.0)","(7.5, 9.2, 8.666666666666666)","(8.0, 11.0, 9.799999999999999)","(3.4, 5.9, 5.4714285714285715)","(61.0, 120.0, 110.0)"
05-01-2023 13:07:13.307470,"(1.85, 2.54, 2.31)","(26.0, 60.0, 48.66666666666667)","(71.0, 120.0, 100.0)","(31.0, 70.0, 57.714285714285715)","(12.0, 32.0, 26.444444444444443)","(91.0, 180.0, 159.0)","(7.5, 9.2, 8.52)","(8.0, 11.0, 9.799999999999999)","(3.4, 5.9, 5.4714285714285715)","(61.0, 120.0, 110.0)"
05-01-2023 13:07:14.725188,"(1.85, 2.54, 2.31)","(26.0, 60.0, 48.66666666666667)","(71.0, 120.0, 100.0)","(31.0, 70.0, 55.66666666666667)","(12.0, 30.0, 19.666666666666668)","(91.0, 180.0, 159.0)","(7.5, 9.4, 8.066666666666666)","(8.0, 11.0, 9.799999999999999)","(3.4, 5.9, 5.4714285714285715)","(61.0, 120.0, 110.0)"
05-01-2023 13:07:16.135240,"(1.85, 2.54, 2.31)","(26.0, 60.0, 51.25)","(71.0, 120.0, 100.0)","(31.0, 70.0, 55.66666666666667)","(12.0, 30.0, 17.083333333333332)","(91.0, 180.0, 120.0)","(7.5, 9.4, 8.0)","(8.0, 11.0, 9.416666666666666)","(3.4, 5.9, 5.4714285714285715)","(61.0, 120.0, 110.0)"
05-01-2023 13:07:17.435228,"(1.85, 2.48, 2.2800000000000002)","(26.0, 60.0, 51.25)","(71.0, 120.0, 100.0)","(31.0, 70.0, 55.66666666666667)","(12.0, 30.0, 17.083333333333332)","(91.0, 170.0, 110.0)","(7.5, 9.2, 8.65)","(8.0, 10.5, 9.6)","(3.4, 5.9, 5.4714285714285715)","(61.0, 120.0, 110.0)"
05-01-2023 13:07:18.770527,"(1.85, 2.48, 2.2022222222222223)","(26.0, 60.0, 51.25)","(71.0, 120.0, 100.0)","(31.0, 70.0, 55.66666666666667)","(12.0, 30.0, 17.083333333333332)","(91.0, 160.0, 95.83333333333333)","(7.5, 9.0, 8.65)","(8.0, 10.5, 9.6)","(3.4, 5.9, 5.4714285714285715)","(61.0, 120.0, 110.0)"
05-01-2023 13:07:20.201725,"(1.85, 2.46, 2.1933333333333334)","(26.0, 60.0, 50.285714285714285)","(71.0, 120.0, 100.0)","(31.0, 70.0, 55.66666666666667)","(12.0, 30.0, 17.083333333333332)","(91.0, 150.0, 103.33333333333333)","(7.5, 9.0, 8.65)","(8.0, 10.5, 9.6)","(3.4, 5.9, 5.4714285714285715)","(61.0, 120.0, 110.0)"
05-01-2023 13:07:21.586869,"(1.85, 2.42, 2.332)","(26.0, 60.0, 50.285714285714285)","(71.0, 120.0, 100.0)","(31.0, 70.0, 55.66666666666667)","(12.0, 30.0, 17.083333333333332)","(91.0, 140.0, 103.33333333333333)","(7.5, 9.0, 8.65)","(8.0, 10.5, 9.6)","(3.4, 5.9, 5.4714285714285715)","(61.0, 120.0, 110.0)"
05-01-2023 13:07:23.074111,"(1.85, 2.4, 2.1666666666666665)","(26.0, 60.0, 51.25)","(71.0, 120.0, 100.0)","(31.0, 70.0, 55.66666666666667)","(12.0, 30.0, 17.083333333333332)","(91.0, 140.0, 103.33333333333333)","(7.5, 9.0, 8.65)","(8.0, 10.5, 9.6)","(3.4, 5.9, 5.4714285714285715)","(61.0, 120.0, 110.0)"
05-01-2023 13:07:24.492832,"(1.85, 2.36, 2.284)","(26.0, 60.0, 51.25)","(71.0, 120.0, 100.0)","(31.0, 70.0, 55.66666666666667)","(12.0, 30.0, 20.9375)","(91.0, 220.0, 123.33333333333334)","(7.5, 8.8, 8.5)","(8.0, 10.5, 9.6)","(3.4, 5.9, 5.4714285714285715)","(61.0, 120.0, 110.0)"
05-01-2023 13:07:25.958849,"(1.85, 2.34, 2.032857142857143)","(26.0, 60.0, 51.25)","(71.0, 120.0, 100.0)","(31.0, 70.0, 55.66666666666667)","(12.0, 30.0, 24.166666666666668)","(91.0, 200.0, 116.66666666666667)","(7.5, 8.8, 8.4)","(8.0, 10.5, 9.6)","(3.4, 5.9, 5.4714285714285715)","(61.0, 120.0, 110.0)"
05-01-2023 13:07:27.633909,"(1.85, 2.32, 2.11)","(26.0, 60.0, 51.25)","(71.0, 120.0, 100.0)","(31.0, 70.0, 55.66666666666667)","(12.0, 30.0, 24.166666666666668)","(91.0, 180.0, 127.5)","(7.5, 8.8, 8.4)","(8.0, 10.5, 11.333333333333334)","(3.4, 5.8, 5.442857142857143)","(61.0, 120.0, 110.0)"
05-01-2023 13:07:29.261997,"(1.85, 2.3, 2.09)","(26.0, 60.0, 51.25)","(71.0, 120.0, 100.0)","(31.0, 70.0, 55.66666666666667)","(12.0, 30.0, 24.166666666666668)","(91.0, 170.0, 152.22222222222223)","(7.5, 8.8, 8.4)","(8.0, 12.5, 11.333333333333332)","(3.4, 5.8, 5.442857142857143)","(61.0, 120.0, 110.0)"
05-01-2023 13:07:30.840323,"(1.85, 2.26, 2.1233333333333335)","(26.0, 60.0, 51.25)","(71.0, 120.0, 100.0)","(31.0, 70.0, 55.66666666666667)","(12.0, 30.0, 24.166666666666668)","(91.0, 160.0, 138.0)","(7.5, 8.8, 8.28)","(8.0, 12.0, 9.88888888888889)","(3.4, 5.8, 5.442857142857143)","(61.0, 120.0, 110.0)"
05-01-2023 13:07:32.381510,"(1.85, 2.22, 2.039)","(26.0, 60.0, 51.25)","(71.0, 120.0, 100.0)","(31.0, 70.0, 55.66666666666667)","(12.0, 30.0, 24.166666666666668)","(91.0, 150.0, 214.44444444444446)","(7.5, 8.6, 8.28)","(8.0, 11.0, 10.476190476190476)","(3.4, 5.1, 5.015384615384615)","(61.0, 120.0, 110.0)"
05-01-2023 13:07:33.937451,"(1.85, 2.2, 2.0933333333333333)","(26.0, 60.0, 51.25)","(71.0, 120.0, 100.0)","(31.0, 70.0, 55.66666666666667)","(12.0, 30.0, 24.166666666666668)","(91.0, 230.0, 176.66666666666669)","(7.5, 8.6, 8.257142857142856)","(8.0, 11.0, 10.541666666666666)","(3.4, 5.1, 5.7125)","(61.0, 120.0, 110.0)"
05-01-2023 13:07:35.334801,"(1.85, 2.18, 2.48)","(26.0, 60.0, 51.25)","(71.0, 120.0, 100.0)","(31.0, 70.0, 55.66666666666667)","(12.0, 30.0, 24.166666666666668)","(91.0, 220.0, 178.0)","(7.5, 8.6, 8.257142857142856)","(8.0, 11.0, 10.541666666666666)","(3.4, 6.2, 5.816666666666666)","(61.0, 120.0, 110.0)"
05-01-2023 13:07:36.729879,"(1.85, 2.54, 2.48)","(26.0, 60.0, 51.25)","(71.0, 120.0, 100.0)","(31.0, 70.0, 55.66666666666667)","(12.0, 30.0, 24.166666666666668)","(91.0, 200.0, 170.0)","(7.5, 8.6, 7.733333333333333)","(8.0, 11.0, 10.476190476190476)","(3.4, 6.0, 5.5)","(61.0, 120.0, 109.16666666666667)"
