,Bedford Estate,Never Dance,Skinny Dip,Attrition,Brazen Kingdom,Cryptic Clue,Hurricane Ketut,Memphis Shadow,Mirroring,Think Rock,Normandy Belle
11-01-2023 15:01:02.479302,"(18.0, 21.0, 19.666666666666668)","(26.0, 38.0, 36.0)","(18.0, 27.0, 26.4)","(2.8, 3.45, 3.396511627906977)","(3.7, 4.1, 4.040243902439024)","(31.0, 48.0, 44.333333333333336)","(10.0, 13.5, 13.214285714285714)","(7.5, 10.5, 10.456140350877194)","(18.0, 32.0, 30.88888888888889)","(26.0, 44.0, 40.0)","(11.0, 13.0, 12.927777777777777)"
11-01-2023 15:01:04.184276,"(18.0, 21.0, 19.666666666666668)","(26.0, 38.0, 36.0)","(18.0, 27.0, 26.4)","(2.8, 3.45, 3.3876811594202896)","(3.7, 4.1, 4.040243902439024)","(31.0, 48.0, 44.333333333333336)","(10.0, 13.5, 13.214285714285714)","(7.5, 10.5, 10.456140350877194)","(18.0, 32.0, 30.88888888888889)","(26.0, 44.0, 40.0)","(11.0, 13.0, 12.927777777777777)"
11-01-2023 15:01:05.599570,"(18.0, 21.0, 19.642857142857142)","(26.0, 38.0, 37.583333333333336)","(18.0, 27.0, 26.4)","(2.8, 3.4, 3.3876811594202896)","(3.7, 4.1, 4.046478873239437)","(31.0, 48.0, 44.333333333333336)","(10.0, 13.5, 13.125)","(7.5, 10.5, 10.435294117647059)","(18.0, 32.0, 30.88888888888889)","(26.0, 44.0, 40.0)","(11.0, 13.0, 12.864583333333334)"
11-01-2023 15:01:06.929660,"(18.0, 20.0, 19.642857142857142)","(26.0, 38.0, 37.583333333333336)","(18.0, 27.0, 26.4)","(2.8, 3.4, 3.3876811594202896)","(3.7, 4.1, 4.049166666666666)","(31.0, 48.0, 44.333333333333336)","(10.0, 13.5, 13.125)","(7.5, 11.0, 10.438202247191011)","(18.0, 32.0, 30.88888888888889)","(26.0, 44.0, 43.27272727272727)","(11.0, 13.0, 12.864583333333334)"
11-01-2023 15:01:08.387251,"(18.0, 20.0, 19.642857142857142)","(26.0, 38.0, 37.583333333333336)","(18.0, 27.0, 26.4)","(2.8, 3.4, 3.3850877192982454)","(3.7, 4.1, 4.044262295081967)","(31.0, 48.0, 44.333333333333336)","(10.0, 13.5, 13.125)","(7.5, 11.0, 10.438202247191011)","(18.0, 32.0, 30.88888888888889)","(26.0, 44.0, 43.27272727272727)","(11.0, 13.0, 12.864583333333334)"
11-01-2023 15:01:09.824405,"(18.0, 20.0, 19.444444444444443)","(26.0, 38.0, 37.9)","(18.0, 27.0, 26.0)","(2.8, 3.4, 3.3740458015267176)","(3.7, 4.1, 4.031952662721894)","(31.0, 48.0, 44.333333333333336)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.421965317919074)","(18.0, 32.0, 31.058823529411764)","(26.0, 44.0, 42.25)","(11.0, 13.0, 12.889830508474576)"
11-01-2023 15:01:11.294676,"(18.0, 20.0, 19.444444444444443)","(26.0, 38.0, 37.9)","(18.0, 28.0, 26.0)","(2.8, 3.4, 3.3740458015267176)","(3.7, 4.1, 4.029834254143647)","(31.0, 48.0, 44.333333333333336)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.421965317919074)","(18.0, 32.0, 31.058823529411764)","(26.0, 46.0, 42.25)","(11.0, 13.0, 12.889830508474576)"
11-01-2023 15:01:12.745180,"(17.0, 20.0, 19.444444444444443)","(26.0, 38.0, 37.9)","(18.0, 28.0, 26.0)","(2.8, 3.4, 3.3740458015267176)","(3.7, 4.1, 4.029834254143647)","(31.0, 48.0, 44.333333333333336)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.421965317919074)","(18.0, 32.0, 31.058823529411764)","(26.0, 46.0, 42.25)","(11.0, 13.0, 12.889830508474576)"
11-01-2023 15:01:14.254854,"(17.0, 20.0, 19.444444444444443)","(26.0, 38.0, 37.9)","(18.0, 28.0, 26.0)","(2.8, 3.4, 3.3723880597014926)","(3.7, 4.1, 4.041221374045802)","(31.0, 48.0, 44.333333333333336)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.421965317919074)","(18.0, 32.0, 31.058823529411764)","(26.0, 46.0, 42.25)","(11.0, 13.0, 12.889830508474576)"
11-01-2023 15:01:15.830311,"(17.0, 20.0, 19.444444444444443)","(26.0, 38.0, 37.9)","(18.0, 28.0, 26.0)","(2.8, 3.4, 3.3381818181818184)","(3.7, 4.1, 4.041221374045802)","(31.0, 48.0, 44.333333333333336)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.438202247191011)","(18.0, 32.0, 29.857142857142858)","(26.0, 46.0, 42.857142857142854)","(11.0, 13.0, 12.889830508474576)"
11-01-2023 15:01:17.388569,"(17.0, 20.0, 19.444444444444443)","(26.0, 38.0, 37.9)","(18.0, 28.0, 26.476190476190474)","(2.8, 3.35, 3.33375)","(3.7, 4.1, 4.041221374045802)","(31.0, 48.0, 44.333333333333336)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.421965317919074)","(18.0, 30.0, 31.058823529411764)","(26.0, 44.0, 42.25)","(11.0, 13.0, 12.883333333333333)"
11-01-2023 15:01:18.925830,"(17.0, 20.0, 19.444444444444443)","(26.0, 38.0, 37.9)","(18.0, 28.0, 26.88888888888889)","(2.8, 3.35, 3.3375)","(3.7, 4.1, 4.028125)","(31.0, 48.0, 44.333333333333336)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.421965317919074)","(18.0, 32.0, 31.058823529411764)","(26.0, 46.0, 39.84615384615385)","(11.0, 13.0, 12.865079365079366)"
11-01-2023 15:01:20.549276,"(17.0, 20.0, 19.444444444444443)","(26.0, 38.0, 37.9)","(18.0, 28.0, 26.476190476190474)","(2.8, 3.35, 3.33968253968254)","(3.7, 4.1, 4.036486486486487)","(31.0, 48.0, 44.333333333333336)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.421965317919074)","(18.0, 32.0, 31.058823529411764)","(26.0, 46.0, 39.84615384615385)","(11.0, 13.0, 12.865079365079366)"
11-01-2023 15:01:22.109869,"(17.0, 20.0, 19.444444444444443)","(26.0, 38.0, 38.054054054054056)","(18.0, 28.0, 26.88888888888889)","(2.8, 3.35, 3.3872093023255814)","(3.7, 4.1, 4.032885906040268)","(31.0, 48.0, 45.0)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.421965317919074)","(18.0, 32.0, 30.526315789473685)","(26.0, 46.0, 38.888888888888886)","(11.0, 13.0, 12.865384615384615)"
11-01-2023 15:01:23.686088,"(17.0, 20.0, 19.444444444444443)","(26.0, 40.0, 38.054054054054056)","(18.0, 28.0, 26.476190476190474)","(2.8, 3.4, 3.3872093023255814)","(3.7, 4.1, 4.01144578313253)","(31.0, 48.0, 45.0)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.438202247191011)","(18.0, 32.0, 29.846153846153847)","(26.0, 46.0, 41.0)","(11.0, 13.0, 12.833333333333334)"
11-01-2023 15:01:25.237198,"(17.0, 20.0, 19.444444444444443)","(26.0, 40.0, 38.054054054054056)","(18.0, 28.0, 26.476190476190474)","(2.8, 3.4, 3.3872093023255814)","(3.7, 4.1, 4.01144578313253)","(31.0, 48.0, 45.333333333333336)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.438202247191011)","(18.0, 30.0, 29.833333333333332)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.833333333333334)"
11-01-2023 15:01:26.841728,"(17.0, 20.0, 19.444444444444443)","(26.0, 40.0, 38.054054054054056)","(18.0, 28.0, 26.476190476190474)","(2.8, 3.4, 3.3872093023255814)","(3.7, 4.1, 4.01144578313253)","(31.0, 48.0, 45.333333333333336)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.438202247191011)","(18.0, 30.0, 29.833333333333332)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.833333333333334)"
11-01-2023 15:01:28.359320,"(17.0, 20.0, 19.583333333333332)","(26.0, 40.0, 38.054054054054056)","(18.0, 28.0, 26.88888888888889)","(2.8, 3.4, 3.3833333333333333)","(3.7, 4.1, 4.011728395061728)","(31.0, 48.0, 45.333333333333336)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.448275862068966)","(18.0, 30.0, 29.833333333333332)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.833333333333334)"
11-01-2023 15:01:29.961831,"(17.0, 20.0, 19.583333333333332)","(26.0, 40.0, 38.054054054054056)","(18.0, 28.0, 26.476190476190474)","(2.8, 3.4, 3.3833333333333333)","(3.7, 4.1, 4.030243902439024)","(31.0, 48.0, 45.0)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.448275862068966)","(18.0, 30.0, 29.833333333333332)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.813725490196079)"
11-01-2023 15:01:31.409793,"(17.0, 21.0, 19.714285714285715)","(26.0, 40.0, 38.054054054054056)","(18.0, 28.0, 26.88888888888889)","(2.8, 3.4, 3.3828571428571426)","(3.7, 4.1, 4.036725663716814)","(31.0, 48.0, 45.0)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.448275862068966)","(18.0, 30.0, 29.833333333333332)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.813725490196079)"
11-01-2023 15:01:32.951948,"(17.0, 21.0, 19.68)","(26.0, 40.0, 38.054054054054056)","(18.0, 28.0, 26.88888888888889)","(2.8, 3.4, 3.3828571428571426)","(3.7, 4.1, 4.042105263157895)","(31.0, 48.0, 45.0)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.448275862068966)","(18.0, 30.0, 29.833333333333332)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.813725490196079)"
11-01-2023 15:01:34.554590,"(17.0, 21.0, 19.68)","(26.0, 40.0, 38.054054054054056)","(18.0, 28.0, 26.88888888888889)","(2.8, 3.4, 3.3828571428571426)","(3.7, 4.1, 4.042105263157895)","(31.0, 48.0, 45.0)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.448275862068966)","(18.0, 30.0, 29.833333333333332)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.813725490196079)"
11-01-2023 15:01:36.042827,"(17.0, 21.0, 19.68)","(26.0, 40.0, 38.054054054054056)","(18.0, 28.0, 26.88888888888889)","(2.8, 3.4, 3.3828571428571426)","(3.7, 4.1, 4.040377358490566)","(31.0, 48.0, 45.0)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.448275862068966)","(18.0, 30.0, 29.833333333333332)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.813725490196079)"
11-01-2023 15:01:37.571856,"(17.0, 21.0, 19.68)","(26.0, 40.0, 38.054054054054056)","(18.0, 28.0, 26.476190476190474)","(2.8, 3.4, 3.3828571428571426)","(3.7, 4.1, 4.040377358490566)","(31.0, 48.0, 45.0)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.448275862068966)","(18.0, 30.0, 29.833333333333332)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.813725490196079)"
11-01-2023 15:01:39.058835,"(17.0, 21.0, 19.821428571428573)","(26.0, 40.0, 38.054054054054056)","(18.0, 28.0, 26.476190476190474)","(2.8, 3.4, 3.3828571428571426)","(3.7, 4.1, 4.036752136752137)","(31.0, 48.0, 45.0)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.448275862068966)","(18.0, 30.0, 29.833333333333332)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.813725490196079)"
11-01-2023 15:01:40.578384,"(17.0, 21.0, 19.821428571428573)","(26.0, 40.0, 38.054054054054056)","(18.0, 28.0, 26.476190476190474)","(2.8, 3.4, 3.3828571428571426)","(3.7, 4.1, 4.036752136752137)","(31.0, 48.0, 45.0)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.448275862068966)","(18.0, 30.0, 29.833333333333332)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.813725490196079)"
11-01-2023 15:01:42.096514,"(17.0, 21.0, 19.821428571428573)","(26.0, 40.0, 38.044444444444444)","(18.0, 28.0, 26.476190476190474)","(2.8, 3.4, 3.3828571428571426)","(3.7, 4.1, 4.036752136752137)","(31.0, 48.0, 44.53333333333333)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.448275862068966)","(18.0, 30.0, 29.833333333333332)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.813725490196079)"
11-01-2023 15:01:43.684734,"(17.0, 21.0, 19.821428571428573)","(26.0, 40.0, 38.044444444444444)","(18.0, 28.0, 26.476190476190474)","(2.8, 3.4, 3.3828571428571426)","(3.7, 4.1, 4.036752136752137)","(31.0, 48.0, 44.53333333333333)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.448275862068966)","(18.0, 30.0, 29.833333333333332)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.451612903225806)"
11-01-2023 15:01:45.130379,"(17.0, 21.0, 19.875)","(26.0, 40.0, 38.044444444444444)","(18.0, 28.0, 26.88888888888889)","(2.8, 3.4, 3.3823529411764706)","(3.7, 4.1, 4.036752136752137)","(31.0, 48.0, 44.61538461538461)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.448275862068966)","(18.0, 30.0, 29.833333333333332)","(26.0, 44.0, 41.0)","(11.0, 12.5, 12.451612903225806)"
11-01-2023 15:01:46.602758,"(17.0, 21.0, 19.875)","(26.0, 40.0, 38.044444444444444)","(18.0, 28.0, 26.88888888888889)","(2.8, 3.4, 3.3823529411764706)","(3.7, 4.1, 4.042156862745098)","(31.0, 48.0, 44.61538461538461)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.448275862068966)","(18.0, 30.0, 29.833333333333332)","(26.0, 44.0, 41.0)","(11.0, 12.5, 12.442307692307692)"
11-01-2023 15:01:48.088671,"(17.0, 21.0, 19.875)","(26.0, 40.0, 38.044444444444444)","(18.0, 28.0, 26.88888888888889)","(2.8, 3.4, 3.3823529411764706)","(3.7, 4.1, 4.042156862745098)","(31.0, 48.0, 44.61538461538461)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.448275862068966)","(18.0, 30.0, 29.833333333333332)","(26.0, 44.0, 41.0)","(11.0, 12.5, 12.442307692307692)"
11-01-2023 15:01:49.547793,"(17.0, 21.0, 19.875)","(26.0, 40.0, 37.09090909090909)","(18.0, 28.0, 26.88888888888889)","(2.8, 3.4, 3.3823529411764706)","(3.7, 4.1, 4.052988047808765)","(31.0, 48.0, 44.61538461538461)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.384615384615385)","(18.0, 30.0, 29.833333333333332)","(26.0, 44.0, 41.0)","(11.0, 12.5, 12.442307692307692)"
11-01-2023 15:01:50.978253,"(17.0, 21.0, 19.875)","(26.0, 38.0, 37.09090909090909)","(18.0, 28.0, 26.88888888888889)","(2.8, 3.4, 3.3823529411764706)","(3.7, 4.1, 4.052988047808765)","(31.0, 48.0, 44.61538461538461)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.384615384615385)","(18.0, 30.0, 29.833333333333332)","(26.0, 44.0, 41.0)","(11.0, 12.5, 12.442307692307692)"
11-01-2023 15:01:52.465110,"(17.0, 21.0, 20.54237288135593)","(26.0, 38.0, 36.8235294117647)","(18.0, 28.0, 26.88888888888889)","(2.8, 3.4, 3.3823529411764706)","(3.7, 4.1, 4.052988047808765)","(31.0, 48.0, 44.61538461538461)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.384615384615385)","(18.0, 30.0, 29.833333333333332)","(26.0, 44.0, 41.0)","(11.0, 12.5, 12.442307692307692)"
11-01-2023 15:01:54.190718,"(17.0, 21.0, 20.54237288135593)","(26.0, 38.0, 36.8235294117647)","(18.0, 28.0, 26.88888888888889)","(2.8, 3.4, 3.3823529411764706)","(3.7, 4.1, 4.0556485355648535)","(31.0, 48.0, 44.61538461538461)","(10.0, 13.5, 13.214285714285714)","(7.5, 11.0, 10.384615384615385)","(18.0, 30.0, 29.833333333333332)","(26.0, 44.0, 41.0)","(11.0, 12.5, 12.442307692307692)"
11-01-2023 15:01:55.858429,"(17.0, 21.0, 20.54237288135593)","(26.0, 38.0, 36.8235294117647)","(18.0, 28.0, 26.88888888888889)","(2.8, 3.4, 3.3823529411764706)","(3.7, 4.1, 4.0556485355648535)","(31.0, 48.0, 44.53333333333333)","(10.0, 13.5, 12.6)","(7.5, 11.0, 10.384615384615385)","(18.0, 30.0, 29.833333333333332)","(26.0, 44.0, 41.0)","(11.0, 12.5, 12.66)"
11-01-2023 15:01:57.597331,"(17.0, 21.0, 20.48507462686567)","(26.0, 38.0, 36.8235294117647)","(18.0, 28.0, 26.88888888888889)","(2.8, 3.4, 3.3838509316770184)","(3.7, 4.1, 4.158015267175573)","(31.0, 48.0, 44.61538461538461)","(10.0, 13.0, 11.9375)","(7.5, 11.0, 10.384615384615385)","(18.0, 30.0, 29.833333333333332)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.552631578947368)"
11-01-2023 15:01:59.691960,"(17.0, 21.0, 20.48507462686567)","(26.0, 38.0, 36.8235294117647)","(18.0, 28.0, 26.88888888888889)","(2.8, 3.4, 3.3517241379310345)","(3.7, 4.2, 4.158015267175573)","(31.0, 48.0, 44.61538461538461)","(10.0, 12.5, 12.235294117647058)","(7.5, 11.0, 10.384615384615385)","(18.0, 30.0, 29.833333333333332)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.66)"
11-01-2023 15:02:01.340070,"(17.0, 21.0, 19.828358208955223)","(26.0, 38.0, 36.8235294117647)","(18.0, 28.0, 26.88888888888889)","(2.8, 3.4, 3.3517241379310345)","(3.7, 4.2, 4.1690376569037655)","(31.0, 48.0, 44.61538461538461)","(10.0, 12.5, 12.235294117647058)","(7.5, 11.0, 10.384615384615385)","(18.0, 30.0, 29.833333333333332)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.545454545454545)"
11-01-2023 15:02:03.183197,"(17.0, 20.0, 19.828358208955223)","(26.0, 38.0, 36.8235294117647)","(18.0, 28.0, 26.88888888888889)","(2.8, 3.4, 3.3517241379310345)","(3.7, 4.2, 4.1690376569037655)","(31.0, 48.0, 44.61538461538461)","(10.0, 12.5, 12.235294117647058)","(7.5, 11.0, 10.384615384615385)","(18.0, 30.0, 29.833333333333332)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.545454545454545)"
11-01-2023 15:02:05.008732,"(17.0, 20.0, 19.794117647058822)","(26.0, 38.0, 36.8235294117647)","(18.0, 28.0, 26.88888888888889)","(2.8, 3.4, 3.3468354430379748)","(3.7, 4.2, 4.081896551724138)","(31.0, 48.0, 45.0)","(10.0, 12.5, 12.222222222222221)","(7.5, 11.0, 10.384615384615385)","(18.0, 30.0, 29.833333333333332)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.545454545454545)"
11-01-2023 15:02:06.829716,"(17.0, 20.0, 19.794117647058822)","(26.0, 38.0, 36.8235294117647)","(18.0, 28.0, 26.88888888888889)","(2.8, 3.4, 3.3493975903614457)","(3.7, 4.1, 4.039506172839506)","(31.0, 46.0, 45.0)","(10.0, 12.5, 12.222222222222221)","(7.5, 11.0, 10.384615384615385)","(18.0, 30.0, 29.833333333333332)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.685185185185185)"
11-01-2023 15:02:08.454605,"(17.0, 20.0, 19.794117647058822)","(26.0, 38.0, 36.8235294117647)","(18.0, 28.0, 26.88888888888889)","(2.8, 3.4, 3.3493975903614457)","(3.7, 4.1, 4.039506172839506)","(31.0, 46.0, 45.0)","(10.0, 12.5, 12.222222222222221)","(7.5, 11.0, 10.384615384615385)","(18.0, 30.0, 29.833333333333332)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.685185185185185)"
11-01-2023 15:02:10.094017,"(17.0, 20.0, 19.794117647058822)","(26.0, 38.0, 36.8235294117647)","(18.0, 28.0, 26.88888888888889)","(2.8, 3.35, 3.3436170212765957)","(3.7, 4.1, 4.046994535519126)","(31.0, 48.0, 44.17391304347826)","(10.0, 12.5, 12.2)","(7.5, 11.0, 10.384615384615385)","(18.0, 30.0, 30.4)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.714285714285714)"
11-01-2023 15:02:11.724597,"(17.0, 20.0, 19.850877192982455)","(26.0, 38.0, 36.8235294117647)","(18.0, 28.0, 26.88888888888889)","(2.8, 3.35, 3.3383116883116886)","(3.7, 4.1, 4.041212121212121)","(31.0, 48.0, 44.17391304347826)","(10.0, 12.5, 12.2)","(7.5, 11.0, 10.384615384615385)","(18.0, 32.0, 30.4)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.714285714285714)"
11-01-2023 15:02:13.634089,"(17.0, 20.0, 19.850877192982455)","(26.0, 38.0, 36.8235294117647)","(18.0, 28.0, 26.88888888888889)","(2.8, 3.35, 3.3370503597122303)","(3.7, 4.1, 4.054460093896713)","(31.0, 48.0, 44.17391304347826)","(10.0, 12.5, 12.2)","(7.5, 11.0, 10.384615384615385)","(18.0, 32.0, 30.4)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.714285714285714)"
11-01-2023 15:02:15.452704,"(17.0, 20.0, 19.850877192982455)","(26.0, 38.0, 36.8235294117647)","(18.0, 28.0, 26.88888888888889)","(2.8, 3.35, 3.33125)","(3.7, 4.1, 4.053365384615384)","(31.0, 48.0, 44.17391304347826)","(10.0, 12.5, 12.2)","(7.5, 11.0, 10.384615384615385)","(18.0, 32.0, 30.823529411764707)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.714285714285714)"
11-01-2023 15:02:17.011324,"(17.0, 20.0, 19.850877192982455)","(26.0, 38.0, 36.8235294117647)","(18.0, 28.0, 26.88888888888889)","(2.8, 3.35, 3.371232876712329)","(3.7, 4.1, 4.053365384615384)","(31.0, 48.0, 44.17391304347826)","(10.0, 12.5, 12.2)","(7.5, 11.0, 10.368421052631579)","(18.0, 32.0, 30.4)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.702970297029703)"
11-01-2023 15:02:18.577535,"(17.0, 20.0, 19.850877192982455)","(26.0, 38.0, 36.8235294117647)","(18.0, 28.0, 26.333333333333332)","(2.8, 3.4, 3.371232876712329)","(3.7, 4.1, 3.979032258064516)","(31.0, 48.0, 44.74074074074074)","(10.0, 12.5, 12.2)","(7.5, 11.0, 10.35897435897436)","(18.0, 32.0, 30.5)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.702970297029703)"
11-01-2023 15:02:20.004765,"(17.0, 20.0, 19.850877192982455)","(26.0, 38.0, 36.8235294117647)","(18.0, 28.0, 26.333333333333332)","(2.8, 3.4, 3.371232876712329)","(3.7, 4.0, 3.9772727272727275)","(31.0, 48.0, 44.74074074074074)","(10.0, 12.5, 12.2)","(7.5, 11.0, 10.35897435897436)","(18.0, 32.0, 30.5)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.702970297029703)"
11-01-2023 15:02:21.400051,"(17.0, 20.0, 19.850877192982455)","(26.0, 38.0, 36.8235294117647)","(18.0, 28.0, 26.333333333333332)","(2.8, 3.4, 3.371232876712329)","(3.7, 4.0, 3.9615702479338846)","(31.0, 48.0, 44.74074074074074)","(10.0, 12.5, 12.2)","(7.5, 11.0, 10.35897435897436)","(18.0, 32.0, 30.5)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.714285714285714)"
11-01-2023 15:02:22.916071,"(17.0, 20.0, 19.850877192982455)","(26.0, 38.0, 36.8235294117647)","(18.0, 28.0, 26.333333333333332)","(2.8, 3.4, 3.371232876712329)","(3.7, 4.0, 3.9887640449438204)","(31.0, 48.0, 44.74074074074074)","(10.0, 12.5, 12.2)","(7.5, 11.0, 10.35897435897436)","(18.0, 32.0, 30.5)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.702970297029703)"
11-01-2023 15:02:24.626513,"(17.0, 20.0, 19.563218390804597)","(26.0, 38.0, 36.8235294117647)","(18.0, 28.0, 26.333333333333332)","(2.8, 3.4, 3.3686567164179104)","(3.7, 4.0, 3.9887640449438204)","(31.0, 48.0, 44.74074074074074)","(10.0, 12.5, 12.2)","(7.5, 11.0, 10.35897435897436)","(18.0, 32.0, 30.5)","(26.0, 44.0, 41.0)","(11.0, 13.0, 12.705882352941176)"
11-01-2023 15:02:26.159899,"(17.0, 20.0, 19.542168674698797)","(26.0, 38.0, 36.75)","(18.0, 28.0, 26.5)","(2.9, 3.4, 3.361299435028249)","(3.6, 4.0, 3.9782608695652173)","(31.0, 48.0, 44.74074074074074)","(10.0, 12.5, 12.3125)","(7.5, 11.0, 10.4)","(19.0, 32.0, 31.142857142857142)","(31.0, 44.0, 43.333333333333336)","(11.0, 12.5, 12.470588235294118)"
11-01-2023 15:02:27.798059,"(17.0, 20.0, 19.428571428571427)","(26.0, 38.0, 36.75)","(18.0, 28.0, 29.692307692307693)","(2.9, 3.4, 3.361299435028249)","(3.6, 4.0, 3.9765625)","(31.0, 48.0, 44.74074074074074)","(10.0, 12.5, 12.3125)","(7.5, 10.5, 10.35897435897436)","(19.0, 34.0, 30.8)","(31.0, 44.0, 43.2)","(11.0, 13.0, 12.615384615384615)"
11-01-2023 15:02:29.425225,"(17.0, 19.5, 19.428571428571427)","(26.0, 38.0, 36.75)","(18.0, 42.0, 35.81818181818181)","(2.9, 3.4, 3.3621546961325968)","(3.6, 4.0, 3.9765625)","(31.0, 48.0, 44.74074074074074)","(10.0, 12.5, 12.3125)","(7.5, 11.0, 10.35897435897436)","(19.0, 34.0, 30.8)","(31.0, 44.0, 43.2)","(11.0, 13.0, 12.488235294117647)"
11-01-2023 15:02:30.991586,"(17.0, 19.5, 19.428571428571427)","(26.0, 38.0, 36.75)","(18.0, 38.0, 33.5)","(2.9, 3.4, 3.3621546961325968)","(3.6, 4.0, 3.9736111111111114)","(31.0, 48.0, 44.74074074074074)","(10.0, 12.5, 12.3125)","(7.5, 11.0, 10.35897435897436)","(19.0, 34.0, 31.142857142857142)","(31.0, 44.0, 43.2)","(11.0, 12.5, 12.488235294117647)"
11-01-2023 15:02:32.996501,"(17.0, 19.5, 19.4375)","(26.0, 38.0, 36.75)","(18.0, 36.0, 32.0)","(2.9, 3.4, 3.3621546961325968)","(3.6, 4.0, 3.9718884120171674)","(31.0, 48.0, 44.74074074074074)","(10.0, 12.5, 12.147058823529411)","(7.5, 11.0, 10.35897435897436)","(19.0, 36.0, 32.0)","(31.0, 46.0, 43.0)","(11.0, 12.5, 12.488235294117647)"
11-01-2023 15:02:34.810691,"(17.0, 19.5, 19.527272727272727)","(26.0, 38.0, 38.17391304347826)","(18.0, 36.0, 28.333333333333332)","(2.9, 3.4, 3.3621546961325968)","(3.6, 4.1, 3.966346153846154)","(31.0, 48.0, 46.97142857142857)","(10.0, 12.5, 12.038461538461538)","(7.5, 11.0, 10.35897435897436)","(19.0, 36.0, 35.13513513513514)","(31.0, 48.0, 42.46153846153846)","(11.0, 12.0, 11.820512820512821)"
11-01-2023 15:02:36.842960,"(17.0, 20.0, 19.527272727272727)","(26.0, 40.0, 38.17391304347826)","(18.0, 30.0, 28.0)","(2.9, 3.4, 3.3621546961325968)","(3.6, 4.0, 3.992723492723493)","(31.0, 48.0, 47.096774193548384)","(10.0, 12.5, 12.32857142857143)","(7.5, 11.0, 10.341463414634147)","(19.0, 36.0, 35.13513513513514)","(31.0, 48.0, 42.46153846153846)","(11.0, 12.0, 11.861842105263158)"
