,Running Cloud,Sword Of War,Bellman,Maatsuyker,Royal Fox,Wagon Wheel,Duhlata,Great Ambition,Supreme Thunder,One Out,Lottacheex,Buoyant
08-01-2023 16:00:38.956144,"(6.5, 9.6, 8.533333333333333)","(9.0, 99999, 99990)","(5.0, 6.6, 6.155555555555555)","(6.5, 9.8, 9.571428571428573)","(14.0, 16.0, 14.5375)","(21.0, 25.0, 23.923076923076923)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.233333333333333)","(19.0, 32.0, 31.11111111111111)","(7.0, 10.0, 9.16)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:00:40.319075,"(6.5, 9.6, 8.533333333333333)","(9.0, 99999, 99990)","(5.0, 6.6, 6.155555555555555)","(6.5, 9.8, 9.571428571428573)","(14.0, 16.0, 14.5375)","(21.0, 25.0, 23.923076923076923)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.233333333333333)","(19.0, 32.0, 31.11111111111111)","(7.0, 10.0, 9.16)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:00:41.606300,"(6.5, 9.6, 8.533333333333333)","(9.0, 99999, 99990)","(5.0, 6.6, 6.155555555555555)","(6.5, 9.8, 9.571428571428573)","(14.0, 16.0, 14.5375)","(21.0, 25.0, 23.923076923076923)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.233333333333333)","(19.0, 32.0, 31.11111111111111)","(7.0, 10.0, 9.16)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:00:43.016502,"(6.5, 9.6, 8.533333333333333)","(9.0, 99999, 99990)","(5.0, 6.6, 6.155555555555555)","(6.5, 9.8, 9.571428571428573)","(14.0, 16.0, 14.5375)","(21.0, 25.0, 23.923076923076923)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.233333333333333)","(19.0, 32.0, 31.11111111111111)","(7.0, 10.0, 9.16)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:00:44.507586,"(6.5, 9.6, 8.533333333333333)","(9.0, 99999, 99990)","(5.0, 6.6, 6.155555555555555)","(6.5, 9.8, 9.450000000000001)","(14.0, 16.0, 14.5375)","(21.0, 25.0, 23.923076923076923)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.233333333333333)","(19.0, 32.0, 31.11111111111111)","(7.0, 10.0, 9.16)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:00:45.866925,"(6.5, 9.6, 8.533333333333333)","(9.0, 99999, 99990)","(5.0, 6.6, 5.933333333333334)","(6.5, 9.8, 9.450000000000001)","(14.0, 16.0, 14.5375)","(21.0, 25.0, 23.133333333333333)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.233333333333333)","(19.0, 32.0, 31.11111111111111)","(7.0, 10.0, 9.16)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:00:47.172208,"(6.5, 9.6, 8.533333333333333)","(9.0, 99999, 99990)","(5.0, 6.6, 5.933333333333334)","(6.5, 9.8, 9.450000000000001)","(14.0, 16.0, 14.5375)","(21.0, 25.0, 23.133333333333333)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.233333333333333)","(19.0, 32.0, 31.11111111111111)","(7.0, 10.0, 9.16)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:00:48.504261,"(6.5, 9.6, 8.533333333333333)","(9.0, 99999, 99990)","(5.0, 6.6, 5.933333333333334)","(6.5, 9.8, 9.450000000000001)","(14.0, 16.0, 14.5375)","(21.0, 25.0, 23.133333333333333)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.233333333333333)","(19.0, 32.0, 31.11111111111111)","(7.0, 10.0, 9.307692307692307)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:00:49.857583,"(6.5, 9.6, 8.533333333333333)","(9.0, 99999, 99990)","(5.0, 6.6, 6.199999999999999)","(6.5, 9.8, 9.450000000000001)","(14.0, 16.0, 14.5375)","(21.0, 25.0, 23.133333333333333)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 32.0, 31.11111111111111)","(7.0, 10.0, 9.307692307692307)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:00:51.250192,"(6.5, 9.6, 8.533333333333333)","(9.0, 99999, 99990)","(5.0, 6.6, 6.199999999999999)","(6.5, 9.8, 9.450000000000001)","(14.0, 16.0, 14.5375)","(21.0, 25.0, 23.133333333333333)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 32.0, 31.11111111111111)","(7.0, 10.0, 9.307692307692307)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:00:52.607359,"(6.5, 9.6, 8.533333333333333)","(9.0, 99999, 99990)","(5.0, 6.6, 6.199999999999999)","(6.5, 9.8, 9.450000000000001)","(14.0, 16.0, 14.5375)","(21.0, 25.0, 23.133333333333333)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 32.0, 31.11111111111111)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:00:53.974523,"(6.5, 9.6, 8.533333333333333)","(9.0, 99999, 99990)","(5.0, 6.6, 6.199999999999999)","(6.5, 9.8, 9.450000000000001)","(14.0, 16.0, 14.5375)","(21.0, 25.0, 23.133333333333333)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 32.0, 31.11111111111111)","(7.0, 10.0, 8.666666666666666)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:00:55.364072,"(6.5, 9.6, 8.533333333333333)","(9.0, 99999, 99990)","(5.0, 6.6, 6.199999999999999)","(6.5, 9.8, 9.450000000000001)","(14.0, 16.0, 14.5375)","(21.0, 25.0, 23.133333333333333)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 32.0, 31.11111111111111)","(7.0, 10.0, 9.32)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:00:56.773197,"(6.5, 9.6, 8.533333333333333)","(9.0, 99999, 99990)","(5.0, 6.6, 6.199999999999999)","(6.5, 9.8, 9.450000000000001)","(14.0, 16.0, 14.955357142857142)","(21.0, 25.0, 23.133333333333333)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 32.0, 31.11111111111111)","(7.0, 9.8, 9.32)","(41.0, 95.0, 84.83333333333333)"
08-01-2023 16:00:58.160934,"(6.5, 9.6, 9.244444444444444)","(9.0, 99999, 99990)","(5.0, 6.6, 6.199999999999999)","(6.5, 9.8, 9.450000000000001)","(14.0, 16.0, 14.955357142857142)","(21.0, 25.0, 23.923076923076923)","(14.0, 18.5, 17.566666666666666)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.235087719298246)","(19.0, 32.0, 31.11111111111111)","(7.0, 9.8, 9.061538461538461)","(41.0, 95.0, 84.83333333333333)"
