,Pierre Bale,Zipping Bronte,War Time Novelty,Acclaimed,Stella Girl,Blazing Arnie,Audenzia,Pandorica
10-01-2023 15:51:02.000367,"(2.3, 2.5, 2.486666666666667)","(2.45, 3.35, 2.9916666666666667)","(6.0, 7.2, 6.533333333333333)","(13.0, 17.5, 15.884615384615385)","(21.0, 65.0, 57.5)","(19.0, 90.0, 72.5)","(12.0, 34.0, 33.0)","(41.0, 200.0, 136.0)"
10-01-2023 15:51:03.230993,"(2.3, 2.5, 2.44)","(2.45, 3.35, 2.9916666666666667)","(6.0, 7.2, 6.533333333333333)","(13.0, 17.5, 15.884615384615385)","(21.0, 65.0, 57.5)","(19.0, 90.0, 68.125)","(12.0, 34.0, 33.0)","(41.0, 200.0, 136.0)"
10-01-2023 15:51:04.472454,"(2.3, 2.5, 2.486666666666667)","(2.45, 3.35, 2.9916666666666667)","(6.0, 7.2, 6.533333333333333)","(13.0, 17.5, 15.884615384615385)","(21.0, 65.0, 57.5)","(19.0, 90.0, 68.125)","(12.0, 34.0, 33.0)","(41.0, 200.0, 136.0)"
10-01-2023 15:51:05.717108,"(2.3, 2.5, 2.486666666666667)","(2.45, 3.35, 2.9916666666666667)","(6.0, 7.2, 6.438095238095238)","(13.0, 17.5, 15.884615384615385)","(21.0, 65.0, 57.5)","(19.0, 90.0, 68.125)","(12.0, 34.0, 33.0)","(41.0, 200.0, 136.0)"
10-01-2023 15:51:06.991649,"(2.3, 2.5, 2.486666666666667)","(2.45, 3.35, 2.9916666666666667)","(6.0, 7.2, 6.438095238095238)","(13.0, 17.5, 15.884615384615385)","(21.0, 65.0, 57.5)","(19.0, 90.0, 68.125)","(12.0, 34.0, 33.0)","(41.0, 200.0, 136.0)"
10-01-2023 15:51:08.255581,"(2.3, 2.5, 2.486666666666667)","(2.45, 3.35, 2.9916666666666667)","(6.0, 7.2, 6.438095238095238)","(13.0, 17.5, 15.884615384615385)","(21.0, 65.0, 57.5)","(19.0, 90.0, 68.125)","(12.0, 34.0, 33.0)","(41.0, 200.0, 136.0)"
10-01-2023 15:51:09.327454,"(2.3, 2.5, 2.486666666666667)","(2.45, 3.35, 2.9916666666666667)","(6.0, 7.2, 6.438095238095238)","(13.0, 17.5, 15.884615384615385)","(21.0, 65.0, 57.5)","(19.0, 90.0, 68.125)","(12.0, 34.0, 33.0)","(41.0, 200.0, 136.0)"
10-01-2023 15:51:10.584251,"(2.3, 2.5, 2.4699999999999998)","(2.45, 3.35, 2.9916666666666667)","(6.0, 7.2, 6.438095238095238)","(13.0, 17.5, 15.884615384615385)","(21.0, 65.0, 57.5)","(19.0, 90.0, 68.125)","(12.0, 34.0, 33.0)","(41.0, 200.0, 136.0)"
10-01-2023 15:51:11.935428,"(2.3, 2.5, 2.486666666666667)","(2.45, 3.35, 2.9916666666666667)","(6.0, 7.2, 6.438095238095238)","(13.0, 17.5, 15.884615384615385)","(21.0, 65.0, 57.5)","(19.0, 90.0, 68.125)","(12.0, 34.0, 33.0)","(41.0, 200.0, 136.0)"
10-01-2023 15:51:13.276315,"(2.3, 2.5, 2.486666666666667)","(2.45, 3.35, 2.9916666666666667)","(6.0, 7.2, 6.438095238095238)","(13.0, 17.5, 15.884615384615385)","(21.0, 65.0, 57.5)","(19.0, 90.0, 68.125)","(12.0, 34.0, 33.0)","(41.0, 200.0, 136.0)"
10-01-2023 15:51:14.589419,"(2.3, 2.5, 2.486666666666667)","(2.45, 3.35, 2.9916666666666667)","(6.0, 7.2, 6.438095238095238)","(13.0, 17.5, 15.884615384615385)","(21.0, 65.0, 57.5)","(19.0, 90.0, 68.125)","(12.0, 34.0, 33.0)","(41.0, 200.0, 136.0)"
10-01-2023 15:51:15.785138,"(2.3, 2.5, 2.486666666666667)","(2.45, 3.35, 2.9916666666666667)","(6.0, 7.2, 6.438095238095238)","(13.0, 17.5, 15.884615384615385)","(21.0, 65.0, 57.5)","(19.0, 90.0, 68.125)","(12.0, 34.0, 33.0)","(41.0, 200.0, 136.0)"
10-01-2023 15:51:16.925293,"(2.3, 2.5, 2.486666666666667)","(2.45, 3.35, 2.9916666666666667)","(6.0, 7.2, 6.438095238095238)","(13.0, 17.5, 15.884615384615385)","(21.0, 65.0, 57.5)","(19.0, 90.0, 68.125)","(12.0, 34.0, 33.0)","(41.0, 200.0, 136.0)"
10-01-2023 15:51:18.195298,"(2.3, 2.5, 2.4775)","(2.45, 3.35, 3.08125)","(6.0, 7.2, 6.438095238095238)","(13.0, 17.5, 15.884615384615385)","(21.0, 65.0, 57.5)","(19.0, 90.0, 68.125)","(12.0, 34.0, 33.0)","(41.0, 200.0, 136.0)"
10-01-2023 15:51:19.466240,"(2.3, 2.5, 2.4775)","(2.45, 3.35, 3.08125)","(6.0, 7.2, 6.438095238095238)","(13.0, 17.5, 16.333333333333332)","(21.0, 65.0, 57.5)","(19.0, 90.0, 68.125)","(12.0, 34.0, 33.0)","(41.0, 200.0, 165.0)"
10-01-2023 15:51:20.763839,"(2.3, 2.5, 2.49)","(2.45, 3.35, 2.9916666666666667)","(6.0, 7.2, 6.438095238095238)","(13.0, 17.5, 16.333333333333332)","(21.0, 65.0, 57.5)","(19.0, 90.0, 68.125)","(12.0, 34.0, 33.0)","(41.0, 210.0, 178.0)"
10-01-2023 15:51:22.022485,"(2.3, 2.5, 2.49)","(2.45, 3.35, 2.9916666666666667)","(6.0, 7.2, 6.438095238095238)","(13.0, 17.5, 16.96153846153846)","(21.0, 65.0, 57.5)","(19.0, 90.0, 62.72727272727273)","(12.0, 34.0, 33.0)","(41.0, 210.0, 178.0)"
10-01-2023 15:51:23.282607,"(2.3, 2.5, 2.49)","(2.45, 3.35, 2.9916666666666667)","(6.0, 7.2, 6.438095238095238)","(13.0, 17.5, 16.96153846153846)","(21.0, 65.0, 57.5)","(19.0, 90.0, 62.72727272727273)","(12.0, 34.0, 33.0)","(41.0, 210.0, 180.9090909090909)"
10-01-2023 15:51:24.520855,"(2.3, 2.5, 2.48)","(2.45, 3.35, 2.9916666666666667)","(6.0, 7.2, 6.417391304347826)","(13.0, 17.5, 16.96153846153846)","(21.0, 65.0, 60.57692307692308)","(19.0, 90.0, 62.72727272727273)","(12.0, 34.0, 33.0)","(41.0, 210.0, 180.9090909090909)"
10-01-2023 15:51:25.720168,"(2.3, 2.5, 2.493333333333333)","(2.45, 3.35, 2.9916666666666667)","(6.0, 7.2, 6.417391304347826)","(13.0, 17.5, 16.96153846153846)","(21.0, 65.0, 61.5)","(19.0, 90.0, 62.72727272727273)","(12.0, 34.0, 33.0)","(41.0, 210.0, 180.9090909090909)"
10-01-2023 15:51:26.963279,"(2.3, 2.5, 2.49375)","(2.45, 3.35, 2.9916666666666667)","(6.0, 7.2, 6.417391304347826)","(13.0, 17.5, 16.96153846153846)","(21.0, 65.0, 62.900000000000006)","(19.0, 90.0, 62.72727272727273)","(12.0, 34.0, 33.0)","(41.0, 210.0, 180.9090909090909)"
10-01-2023 15:51:28.253520,"(2.3, 2.5, 2.49375)","(2.45, 3.35, 2.9916666666666667)","(6.0, 7.2, 6.417391304347826)","(13.0, 17.5, 16.96153846153846)","(21.0, 65.0, 62.900000000000006)","(19.0, 90.0, 63.0)","(12.0, 34.0, 33.0)","(41.0, 210.0, 180.9090909090909)"
10-01-2023 15:51:29.570511,"(2.3, 2.5, 2.49375)","(2.45, 3.35, 2.9916666666666667)","(6.0, 7.2, 6.417391304347826)","(13.0, 17.5, 16.96153846153846)","(21.0, 65.0, 62.900000000000006)","(19.0, 90.0, 62.72727272727273)","(12.0, 34.0, 33.0)","(41.0, 210.0, 180.9090909090909)"
10-01-2023 15:51:30.788777,"(2.3, 2.5, 2.49375)","(2.45, 3.35, 2.9916666666666667)","(6.0, 7.2, 6.417391304347826)","(13.0, 17.5, 16.96153846153846)","(21.0, 65.0, 62.900000000000006)","(19.0, 90.0, 62.72727272727273)","(12.0, 34.0, 33.0)","(41.0, 210.0, 180.9090909090909)"
10-01-2023 15:51:31.932498,"(2.3, 2.5, 2.4966666666666666)","(2.45, 3.35, 2.9916666666666667)","(6.0, 7.2, 6.417391304347826)","(13.0, 17.5, 16.96153846153846)","(21.0, 65.0, 62.900000000000006)","(19.0, 90.0, 62.72727272727273)","(12.0, 34.0, 33.0)","(41.0, 210.0, 180.9090909090909)"
10-01-2023 15:51:33.199082,"(2.3, 2.5, 2.4966666666666666)","(2.45, 3.35, 2.9916666666666667)","(6.0, 7.2, 6.417391304347826)","(13.0, 17.5, 16.96153846153846)","(21.0, 65.0, 62.900000000000006)","(19.0, 90.0, 62.72727272727273)","(12.0, 34.0, 33.0)","(41.0, 210.0, 180.9090909090909)"
10-01-2023 15:51:34.504957,"(2.3, 2.5, 2.4966666666666666)","(2.45, 3.35, 2.9916666666666667)","(6.0, 7.2, 6.417391304347826)","(13.0, 17.5, 16.96153846153846)","(21.0, 65.0, 62.900000000000006)","(19.0, 90.0, 62.72727272727273)","(12.0, 34.0, 33.0)","(41.0, 210.0, 180.9090909090909)"
10-01-2023 15:51:35.708998,"(2.3, 2.5, 2.4966666666666666)","(2.45, 3.35, 2.9916666666666667)","(6.0, 7.2, 6.417391304347826)","(13.0, 17.5, 16.96153846153846)","(21.0, 65.0, 62.66666666666667)","(19.0, 90.0, 62.72727272727273)","(12.0, 34.0, 33.0)","(41.0, 210.0, 180.9090909090909)"
10-01-2023 15:51:36.890291,"(2.3, 2.52, 2.5244444444444443)","(2.45, 3.35, 3.0949999999999998)","(6.0, 7.2, 6.417391304347826)","(13.0, 17.5, 16.96153846153846)","(21.0, 65.0, 62.66666666666667)","(19.0, 90.0, 62.72727272727273)","(12.0, 34.0, 33.0)","(41.0, 210.0, 180.9090909090909)"
10-01-2023 15:51:38.144608,"(2.3, 2.56, 2.5244444444444443)","(2.45, 3.35, 2.925)","(6.0, 7.2, 6.417391304347826)","(13.0, 17.5, 16.96153846153846)","(21.0, 65.0, 62.66666666666667)","(19.0, 90.0, 62.72727272727273)","(12.0, 34.0, 33.0)","(41.0, 210.0, 180.9090909090909)"
10-01-2023 15:51:39.374929,"(2.3, 2.6, 2.5633333333333335)","(2.45, 3.35, 2.925)","(6.0, 7.2, 6.417391304347826)","(13.0, 17.5, 16.96153846153846)","(21.0, 65.0, 62.66666666666667)","(19.0, 90.0, 62.72727272727273)","(12.0, 34.0, 33.0)","(41.0, 210.0, 180.9090909090909)"
10-01-2023 15:51:40.577064,"(2.3, 2.58, 2.5633333333333335)","(2.45, 3.35, 2.925)","(6.0, 7.2, 6.417391304347826)","(13.0, 17.5, 16.96153846153846)","(21.0, 65.0, 62.66666666666667)","(19.0, 90.0, 62.72727272727273)","(12.0, 34.0, 33.0)","(41.0, 210.0, 180.9090909090909)"
10-01-2023 15:51:41.841586,"(2.3, 2.58, 2.5633333333333335)","(2.45, 3.35, 3.1375)","(6.0, 7.2, 6.771428571428571)","(13.0, 17.5, 16.96153846153846)","(21.0, 65.0, 62.66666666666667)","(19.0, 90.0, 62.72727272727273)","(12.0, 34.0, 34.666666666666664)","(41.0, 210.0, 180.9090909090909)"
10-01-2023 15:51:43.093305,"(2.3, 2.58, 2.5300000000000002)","(2.45, 3.35, 3.1375)","(6.0, 7.0, 6.771428571428571)","(13.0, 17.5, 16.96153846153846)","(21.0, 65.0, 62.66666666666667)","(19.0, 90.0, 62.72727272727273)","(12.0, 36.0, 34.666666666666664)","(41.0, 210.0, 180.9090909090909)"
10-01-2023 15:51:44.369423,"(2.3, 2.58, 2.5300000000000002)","(2.45, 3.35, 3.1375)","(6.0, 7.0, 6.5636363636363635)","(13.0, 17.5, 16.96153846153846)","(21.0, 65.0, 62.66666666666667)","(19.0, 90.0, 62.72727272727273)","(12.0, 36.0, 34.666666666666664)","(41.0, 210.0, 180.9090909090909)"
10-01-2023 15:51:45.656103,"(2.3, 2.58, 2.5433333333333334)","(2.45, 3.35, 3.03125)","(6.0, 7.0, 6.6)","(13.0, 17.5, 16.96153846153846)","(21.0, 65.0, 62.66666666666667)","(19.0, 90.0, 62.72727272727273)","(12.0, 36.0, 34.666666666666664)","(41.0, 210.0, 186.0)"
10-01-2023 15:51:46.980925,"(2.3, 2.56, 2.52)","(2.45, 3.35, 2.925)","(6.0, 7.0, 6.6)","(13.0, 17.5, 16.96153846153846)","(21.0, 65.0, 62.900000000000006)","(19.0, 90.0, 62.72727272727273)","(12.0, 36.0, 34.666666666666664)","(41.0, 210.0, 180.9090909090909)"
10-01-2023 15:51:48.435127,"(2.3, 2.58, 2.52)","(2.45, 3.35, 2.925)","(6.0, 7.0, 6.6)","(13.0, 17.5, 16.96153846153846)","(21.0, 65.0, 62.900000000000006)","(19.0, 90.0, 62.72727272727273)","(12.0, 36.0, 34.666666666666664)","(41.0, 210.0, 180.9090909090909)"
10-01-2023 15:51:49.788194,"(2.3, 2.58, 2.52)","(2.45, 3.35, 2.925)","(6.0, 7.0, 6.6)","(13.0, 17.5, 16.96153846153846)","(21.0, 65.0, 62.900000000000006)","(19.0, 90.0, 62.72727272727273)","(12.0, 36.0, 34.666666666666664)","(41.0, 210.0, 180.9090909090909)"
10-01-2023 15:51:51.266284,"(2.3, 2.58, 2.52)","(2.45, 3.35, 2.925)","(6.0, 7.0, 6.6)","(13.0, 17.5, 16.96153846153846)","(21.0, 65.0, 62.900000000000006)","(19.0, 90.0, 62.72727272727273)","(12.0, 36.0, 34.666666666666664)","(41.0, 210.0, 180.9090909090909)"
10-01-2023 15:51:52.539297,"(2.3, 2.58, 2.52)","(2.45, 3.35, 2.925)","(6.0, 7.0, 6.6)","(13.0, 17.5, 16.96153846153846)","(21.0, 65.0, 62.900000000000006)","(19.0, 90.0, 62.72727272727273)","(12.0, 36.0, 34.666666666666664)","(41.0, 210.0, 185.3846153846154)"
10-01-2023 15:51:53.851661,"(2.3, 2.58, 2.5244444444444443)","(2.45, 3.35, 3.04375)","(6.0, 7.0, 6.6)","(13.0, 17.5, 16.96153846153846)","(21.0, 65.0, 62.66666666666667)","(19.0, 90.0, 62.72727272727273)","(12.0, 36.0, 34.666666666666664)","(41.0, 210.0, 194.6153846153846)"
10-01-2023 15:51:55.157584,"(2.3, 2.56, 2.5244444444444443)","(2.45, 3.35, 2.958333333333333)","(6.0, 7.0, 6.6)","(13.0, 17.5, 16.8)","(21.0, 65.0, 62.66666666666667)","(19.0, 90.0, 62.72727272727273)","(12.0, 36.0, 34.666666666666664)","(41.0, 210.0, 178.0)"
10-01-2023 15:51:56.373980,"(2.3, 2.54, 2.5300000000000002)","(2.45, 3.35, 2.958333333333333)","(6.0, 7.0, 6.6)","(13.0, 17.5, 16.8)","(21.0, 65.0, 62.66666666666667)","(19.0, 90.0, 62.72727272727273)","(12.0, 36.0, 34.666666666666664)","(41.0, 210.0, 183.33333333333334)"
10-01-2023 15:51:57.557390,"(2.3, 2.58, 2.5633333333333335)","(2.45, 3.35, 2.925)","(6.0, 7.0, 6.6)","(13.0, 17.5, 16.8)","(21.0, 65.0, 62.66666666666667)","(19.0, 90.0, 62.72727272727273)","(12.0, 36.0, 34.666666666666664)","(41.0, 210.0, 183.33333333333334)"
10-01-2023 15:51:58.783177,"(2.3, 2.58, 2.5300000000000002)","(2.45, 3.35, 2.925)","(6.0, 7.0, 6.6)","(13.0, 17.5, 16.8)","(21.0, 65.0, 62.66666666666667)","(19.0, 90.0, 62.72727272727273)","(12.0, 36.0, 34.666666666666664)","(41.0, 210.0, 183.33333333333334)"
10-01-2023 15:52:00.126610,"(2.3, 2.58, 2.5300000000000002)","(2.45, 3.35, 3.03125)","(6.0, 7.0, 6.6)","(13.0, 17.5, 16.8)","(21.0, 65.0, 62.66666666666667)","(19.0, 90.0, 63.0)","(12.0, 36.0, 34.666666666666664)","(41.0, 210.0, 183.33333333333334)"
10-01-2023 15:52:01.431539,"(2.3, 2.56, 2.5)","(2.45, 3.35, 3.115)","(6.0, 7.0, 6.466666666666667)","(13.0, 17.5, 16.6)","(21.0, 65.0, 56.5)","(19.0, 90.0, 65.0)","(12.0, 36.0, 35.3)","(41.0, 210.0, 187.5)"
10-01-2023 15:52:02.556692,"(2.3, 2.54, 2.5)","(2.45, 3.35, 3.115)","(6.0, 7.0, 6.466666666666667)","(13.0, 17.5, 16.8)","(21.0, 65.0, 62.16666666666667)","(19.0, 80.0, 64.375)","(12.0, 36.0, 35.3)","(41.0, 210.0, 186.0)"
10-01-2023 15:52:03.962436,"(2.3, 2.56, 2.5472727272727274)","(2.45, 3.35, 3.077777777777778)","(6.0, 7.0, 6.45)","(13.0, 17.5, 16.8)","(21.0, 65.0, 62.16666666666667)","(19.0, 80.0, 64.375)","(12.0, 36.0, 34.6)","(41.0, 210.0, 190.0)"
10-01-2023 15:52:05.573476,"(2.3, 2.56, 2.455)","(2.45, 3.35, 3.077777777777778)","(6.0, 7.0, 6.466666666666667)","(13.0, 17.5, 16.8)","(21.0, 65.0, 57.44444444444444)","(19.0, 80.0, 64.375)","(12.0, 36.0, 35.3)","(41.0, 210.0, 186.0)"
10-01-2023 15:52:06.897268,"(2.3, 2.56, 2.44)","(2.45, 3.35, 3.0583333333333336)","(6.0, 7.0, 6.466666666666667)","(13.0, 17.5, 16.8)","(21.0, 65.0, 62.16666666666667)","(19.0, 80.0, 64.375)","(12.0, 36.0, 35.3)","(41.0, 210.0, 186.0)"
10-01-2023 15:52:08.201359,"(2.3, 2.46, 2.453333333333333)","(2.45, 3.35, 3.0583333333333336)","(6.0, 7.0, 6.466666666666667)","(13.0, 17.5, 16.8)","(21.0, 65.0, 59.333333333333336)","(19.0, 80.0, 63.333333333333336)","(12.0, 36.0, 35.3)","(41.0, 210.0, 186.0)"
10-01-2023 15:52:09.432423,"(2.3, 2.46, 2.454285714285714)","(2.45, 3.35, 3.0583333333333336)","(6.0, 7.0, 6.466666666666667)","(13.0, 17.5, 16.8)","(21.0, 65.0, 60.75)","(19.0, 80.0, 63.333333333333336)","(12.0, 36.0, 35.3)","(41.0, 210.0, 186.0)"
10-01-2023 15:52:10.665064,"(2.3, 2.46, 2.454285714285714)","(2.45, 3.35, 3.0583333333333336)","(6.0, 7.0, 6.466666666666667)","(13.0, 17.5, 16.8)","(21.0, 65.0, 60.75)","(19.0, 80.0, 65.71428571428571)","(12.0, 36.0, 35.3)","(41.0, 210.0, 186.0)"
10-01-2023 15:52:11.834244,"(2.3, 2.46, 2.454285714285714)","(2.45, 3.35, 3.0416666666666665)","(6.0, 7.0, 6.466666666666667)","(13.0, 17.5, 16.8)","(21.0, 65.0, 60.75)","(19.0, 85.0, 65.71428571428571)","(12.0, 36.0, 35.3)","(41.0, 210.0, 186.0)"
10-01-2023 15:52:13.021970,"(2.3, 2.46, 2.454285714285714)","(2.45, 3.35, 3.0416666666666665)","(6.0, 7.0, 6.466666666666667)","(13.0, 17.5, 16.8)","(21.0, 65.0, 60.75)","(19.0, 85.0, 65.71428571428571)","(12.0, 36.0, 34.6)","(41.0, 210.0, 190.0)"
10-01-2023 15:52:14.208706,"(2.3, 2.46, 2.4475)","(2.45, 3.35, 3.0416666666666665)","(6.0, 7.0, 6.466666666666667)","(13.0, 17.5, 16.8)","(21.0, 65.0, 60.75)","(19.0, 85.0, 65.71428571428571)","(12.0, 36.0, 34.6)","(41.0, 210.0, 186.0)"
10-01-2023 15:52:15.481099,"(2.3, 2.46, 2.4541176470588235)","(2.45, 3.35, 3.0416666666666665)","(6.0, 7.0, 6.45)","(13.0, 17.5, 16.84375)","(21.0, 65.0, 60.75)","(19.0, 85.0, 65.71428571428571)","(12.0, 36.0, 33.666666666666664)","(41.0, 210.0, 190.0)"
10-01-2023 15:52:16.613864,"(2.3, 2.46, 2.4544444444444444)","(2.45, 3.35, 3.0416666666666665)","(5.5, 7.0, 6.45)","(13.0, 17.5, 16.84375)","(21.0, 65.0, 60.75)","(19.0, 85.0, 66.53846153846153)","(12.0, 36.0, 35.0)","(41.0, 210.0, 190.0)"
10-01-2023 15:52:17.742738,"(2.3, 2.46, 2.4544444444444444)","(2.45, 3.35, 3.0416666666666665)","(5.5, 7.0, 6.45)","(13.0, 17.5, 16.84375)","(21.0, 65.0, 59.333333333333336)","(19.0, 85.0, 65.71428571428571)","(12.0, 36.0, 35.0)","(41.0, 210.0, 186.0)"
10-01-2023 15:52:18.885475,"(2.3, 2.46, 2.4544444444444444)","(2.45, 3.35, 3.0583333333333336)","(5.5, 7.0, 6.45)","(13.0, 17.5, 16.84375)","(21.0, 65.0, 59.333333333333336)","(19.0, 85.0, 65.71428571428571)","(12.0, 36.0, 35.0)","(41.0, 210.0, 190.0)"
10-01-2023 15:52:20.211229,"(2.3, 2.46, 2.456)","(2.45, 3.35, 3.0583333333333336)","(5.5, 7.0, 6.45)","(13.0, 17.5, 16.84375)","(21.0, 65.0, 59.333333333333336)","(19.0, 85.0, 65.71428571428571)","(12.0, 36.0, 35.0)","(41.0, 210.0, 186.0)"
10-01-2023 15:52:21.480407,"(2.3, 2.46, 2.456)","(2.45, 3.35, 3.0583333333333336)","(5.5, 7.0, 6.45)","(13.0, 17.5, 16.84375)","(21.0, 65.0, 59.333333333333336)","(19.0, 85.0, 67.0)","(12.0, 36.0, 35.0)","(41.0, 210.0, 186.0)"
10-01-2023 15:52:22.528630,"(2.3, 2.46, 2.456)","(2.45, 3.35, 3.0583333333333336)","(5.5, 7.0, 6.45)","(13.0, 17.5, 16.84375)","(21.0, 65.0, 59.333333333333336)","(19.0, 85.0, 67.0)","(12.0, 36.0, 35.0)","(41.0, 210.0, 186.0)"
10-01-2023 15:52:23.710802,"(2.3, 2.46, 2.457333333333333)","(2.45, 3.35, 3.0583333333333336)","(5.5, 7.0, 6.353846153846154)","(13.0, 17.5, 16.51923076923077)","(21.0, 65.0, 59.333333333333336)","(19.0, 85.0, 67.0)","(12.0, 36.0, 35.0)","(41.0, 210.0, 190.0)"
10-01-2023 15:52:25.048053,"(2.3, 2.46, 2.457037037037037)","(2.45, 3.35, 3.0583333333333336)","(5.5, 7.0, 6.353846153846154)","(13.0, 17.5, 16.51923076923077)","(21.0, 65.0, 59.333333333333336)","(19.0, 85.0, 67.0)","(12.0, 36.0, 32.5)","(41.0, 210.0, 186.0)"
10-01-2023 15:52:26.233110,"(2.3, 2.46, 2.457037037037037)","(2.45, 3.35, 3.0583333333333336)","(5.5, 7.0, 6.353846153846154)","(13.0, 17.5, 16.886363636363637)","(21.0, 65.0, 59.333333333333336)","(19.0, 85.0, 67.0)","(12.0, 36.0, 32.5)","(41.0, 210.0, 186.0)"
10-01-2023 15:52:27.289895,"(2.3, 2.46, 2.4575)","(2.45, 3.35, 3.0583333333333336)","(5.5, 7.0, 6.353846153846154)","(13.0, 17.5, 16.886363636363637)","(21.0, 65.0, 62.16666666666667)","(19.0, 85.0, 67.0)","(12.0, 36.0, 32.5)","(41.0, 210.0, 186.0)"
10-01-2023 15:52:28.504096,"(2.25, 2.46, 2.4575)","(2.5, 3.35, 3.0583333333333336)","(5.5, 7.0, 6.353846153846154)","(13.0, 17.5, 16.886363636363637)","(21.0, 65.0, 62.16666666666667)","(21.0, 85.0, 67.0)","(14.0, 36.0, 32.5)","(41.0, 210.0, 190.0)"
10-01-2023 15:52:29.882060,"(2.25, 2.46, 2.4575)","(2.5, 3.35, 3.0583333333333336)","(5.5, 7.0, 6.353846153846154)","(13.0, 17.5, 16.886363636363637)","(21.0, 65.0, 62.16666666666667)","(21.0, 85.0, 67.0)","(14.0, 36.0, 32.5)","(41.0, 210.0, 186.0)"
10-01-2023 15:52:31.271613,"(2.25, 2.46, 2.4575)","(2.5, 3.35, 3.0583333333333336)","(5.5, 7.0, 6.353846153846154)","(13.0, 17.5, 16.886363636363637)","(21.0, 65.0, 62.16666666666667)","(21.0, 85.0, 67.0)","(14.0, 36.0, 32.5)","(41.0, 210.0, 190.0)"
10-01-2023 15:52:32.485581,"(2.25, 2.46, 2.4575)","(2.5, 3.35, 3.0583333333333336)","(5.5, 7.0, 6.353846153846154)","(13.0, 17.5, 16.886363636363637)","(21.0, 65.0, 59.333333333333336)","(21.0, 85.0, 67.0)","(14.0, 36.0, 32.5)","(41.0, 210.0, 190.0)"
10-01-2023 15:52:33.596347,"(2.25, 2.46, 2.4575)","(2.5, 3.35, 3.0583333333333336)","(5.5, 7.0, 6.381818181818182)","(13.0, 17.5, 16.886363636363637)","(21.0, 65.0, 59.333333333333336)","(21.0, 85.0, 67.0)","(14.0, 36.0, 32.5)","(41.0, 210.0, 186.0)"
10-01-2023 15:52:34.788202,"(2.25, 2.46, 2.457037037037037)","(2.5, 3.35, 3.0583333333333336)","(5.5, 7.0, 6.381818181818182)","(13.0, 17.5, 16.886363636363637)","(21.0, 65.0, 59.333333333333336)","(21.0, 85.0, 67.0)","(14.0, 36.0, 32.5)","(41.0, 210.0, 186.0)"
10-01-2023 15:52:35.941143,"(2.25, 2.46, 2.457037037037037)","(2.5, 3.35, 3.0583333333333336)","(5.5, 7.0, 6.381818181818182)","(13.0, 17.5, 16.886363636363637)","(21.0, 65.0, 51.4)","(21.0, 85.0, 67.0)","(14.0, 36.0, 32.5)","(41.0, 210.0, 190.0)"
10-01-2023 15:52:37.109733,"(2.25, 2.46, 2.4571428571428573)","(2.5, 3.35, 3.0583333333333336)","(5.5, 7.0, 6.381818181818182)","(13.0, 17.5, 16.886363636363637)","(21.0, 65.0, 51.4)","(21.0, 85.0, 67.0)","(14.0, 36.0, 30.75)","(41.0, 210.0, 186.0)"
10-01-2023 15:52:38.270432,"(2.25, 2.46, 2.4571428571428573)","(2.5, 3.35, 3.1)","(5.5, 7.0, 6.381818181818182)","(13.0, 17.5, 16.886363636363637)","(21.0, 65.0, 51.4)","(21.0, 85.0, 67.0)","(14.0, 36.0, 32.0)","(41.0, 210.0, 186.0)"
10-01-2023 15:52:39.523073,"(2.25, 2.46, 2.4571428571428573)","(2.5, 3.35, 3.1)","(5.5, 7.0, 6.381818181818182)","(13.0, 17.5, 16.886363636363637)","(21.0, 65.0, 51.4)","(21.0, 85.0, 67.0)","(14.0, 36.0, 30.75)","(41.0, 210.0, 190.0)"
10-01-2023 15:52:40.830254,"(2.25, 2.46, 2.4571428571428573)","(2.5, 3.35, 3.1)","(5.5, 7.0, 6.381818181818182)","(13.0, 17.5, 16.886363636363637)","(21.0, 65.0, 51.4)","(21.0, 85.0, 70.0)","(14.0, 36.0, 30.75)","(41.0, 210.0, 190.0)"
10-01-2023 15:52:41.987531,"(2.25, 2.46, 2.4571428571428573)","(2.5, 3.35, 3.2399999999999998)","(5.5, 7.0, 6.45)","(13.0, 17.5, 16.886363636363637)","(21.0, 65.0, 51.4)","(21.0, 85.0, 67.0)","(14.0, 36.0, 34.588235294117645)","(41.0, 210.0, 186.0)"
10-01-2023 15:52:43.009730,"(2.25, 2.46, 2.4571428571428573)","(2.5, 3.3, 3.2399999999999998)","(5.5, 7.0, 6.45)","(13.0, 17.5, 16.886363636363637)","(21.0, 65.0, 59.333333333333336)","(21.0, 85.0, 67.0)","(14.0, 36.0, 30.166666666666668)","(41.0, 210.0, 190.0)"
10-01-2023 15:52:44.103078,"(2.25, 2.46, 2.456923076923077)","(2.5, 3.3, 3.2107142857142854)","(5.5, 7.0, 6.485714285714286)","(13.0, 17.5, 16.9375)","(21.0, 65.0, 59.333333333333336)","(21.0, 85.0, 67.0)","(14.0, 36.0, 31.625)","(41.0, 210.0, 186.0)"
10-01-2023 15:52:45.274090,"(2.25, 2.46, 2.456923076923077)","(2.5, 3.3, 3.161111111111111)","(5.5, 6.8, 6.485714285714286)","(13.0, 17.5, 16.9375)","(21.0, 65.0, 60.75)","(21.0, 85.0, 67.0)","(14.0, 36.0, 31.625)","(41.0, 210.0, 186.0)"
