,The Inside Scoop,Happy Dayz,Zac Your Nobody,Endoftheroad,Bealawyer,Im Drinkindoubles,Yankeedelight Nz,Nomorecheeseplease,Tiger Toast,Cherry On The Cake,Luke Attack
736,"[datetime.datetime(2022, 11, 28, 17, 17, 38, 184299), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 17, 38, 184299), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 17, 17, 38, 184299), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 17, 38, 184299), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 17, 38, 184299), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 17, 38, 184299), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 17, 38, 184299), 6.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 17, 38, 184299), 41.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 17, 38, 184299), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 17, 38, 184299), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 17, 38, 184299), 2.0, 2.26]"
737,"[datetime.datetime(2022, 11, 28, 17, 17, 39, 459197), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 17, 39, 459197), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 17, 17, 39, 459197), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 17, 39, 459197), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 17, 39, 459197), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 17, 39, 459197), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 17, 39, 459197), 6.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 17, 39, 459197), 41.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 17, 39, 459197), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 17, 39, 459197), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 17, 39, 459197), 2.0, 2.26]"
738,"[datetime.datetime(2022, 11, 28, 17, 17, 40, 768676), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 17, 40, 768676), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 17, 17, 40, 768676), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 17, 40, 768676), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 17, 40, 768676), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 17, 40, 768676), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 17, 40, 768676), 6.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 17, 40, 768676), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 17, 40, 768676), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 17, 40, 768676), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 17, 40, 768676), 2.0, 2.26]"
739,"[datetime.datetime(2022, 11, 28, 17, 17, 42, 89285), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 17, 42, 89285), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 17, 17, 42, 89285), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 17, 42, 89285), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 17, 42, 89285), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 17, 42, 89285), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 17, 42, 89285), 6.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 17, 42, 89285), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 17, 42, 89285), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 17, 42, 90286), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 17, 42, 90286), 1.95, 2.26]"
740,"[datetime.datetime(2022, 11, 28, 17, 17, 43, 404201), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 17, 43, 404201), 11.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 17, 43, 404201), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 43, 404201), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 17, 43, 404201), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 17, 43, 404201), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 17, 43, 404201), 6.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 17, 43, 404201), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 17, 43, 404201), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 17, 43, 404201), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 17, 43, 404201), 1.95, 2.26]"
741,"[datetime.datetime(2022, 11, 28, 17, 17, 44, 715353), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 17, 44, 715353), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 17, 17, 44, 715353), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 17, 44, 715353), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 17, 44, 715353), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 17, 44, 715353), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 17, 44, 715353), 6.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 17, 44, 715353), 41.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 17, 44, 715353), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 17, 44, 715353), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 17, 44, 715353), 1.95, 2.26]"
742,"[datetime.datetime(2022, 11, 28, 17, 17, 45, 997658), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 17, 45, 997658), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 17, 45, 997658), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 45, 997658), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 17, 45, 997658), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 17, 45, 997658), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 17, 45, 997658), 6.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 17, 45, 997658), 41.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 17, 45, 997658), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 17, 45, 997658), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 17, 45, 997658), 1.95, 2.26]"
743,"[datetime.datetime(2022, 11, 28, 17, 17, 47, 290698), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 17, 47, 290698), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 17, 17, 47, 290698), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 17, 47, 290698), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 17, 47, 290698), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 17, 47, 290698), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 17, 47, 290698), 6.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 17, 47, 290698), 41.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 17, 47, 290698), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 17, 47, 290698), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 17, 47, 290698), 1.95, 2.26]"
744,"[datetime.datetime(2022, 11, 28, 17, 17, 48, 548939), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 17, 48, 548939), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 17, 17, 48, 548939), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 17, 48, 548939), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 17, 48, 548939), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 17, 48, 548939), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 17, 48, 548939), 6.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 17, 48, 548939), 41.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 17, 48, 548939), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 17, 48, 548939), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 17, 48, 548939), 1.95, 2.26]"
745,"[datetime.datetime(2022, 11, 28, 17, 17, 49, 817107), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 17, 49, 817107), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 17, 49, 817107), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 17, 49, 817107), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 17, 49, 817107), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 17, 49, 817107), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 17, 49, 817107), 6.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 17, 49, 817107), 41.0, 40.0]","[datetime.datetime(2022, 11, 28, 17, 17, 49, 817107), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 17, 49, 817107), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 17, 49, 817107), 1.95, 2.26]"
746,"[datetime.datetime(2022, 11, 28, 17, 17, 51, 103278), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 17, 51, 103278), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 17, 51, 103278), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 17, 51, 103278), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 17, 51, 103278), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 17, 51, 103278), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 17, 51, 103278), 6.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 17, 51, 103278), 41.0, 40.0]","[datetime.datetime(2022, 11, 28, 17, 17, 51, 103278), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 17, 51, 103278), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 17, 51, 103278), 1.95, 2.26]"
747,"[datetime.datetime(2022, 11, 28, 17, 17, 52, 448631), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 17, 52, 448631), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 17, 52, 448631), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 17, 52, 448631), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 17, 52, 448631), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 17, 52, 448631), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 17, 52, 448631), 6.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 17, 52, 448631), 41.0, 40.0]","[datetime.datetime(2022, 11, 28, 17, 17, 52, 449630), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 17, 52, 449630), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 17, 52, 449630), 1.95, 2.26]"
748,"[datetime.datetime(2022, 11, 28, 17, 17, 53, 779410), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 17, 53, 779410), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 17, 17, 53, 779410), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 17, 53, 779410), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 17, 53, 779410), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 17, 53, 779410), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 17, 53, 779410), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 17, 53, 779410), 41.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 17, 53, 779410), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 17, 53, 779410), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 17, 53, 779410), 1.95, 2.26]"
749,"[datetime.datetime(2022, 11, 28, 17, 17, 55, 51184), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 17, 55, 51184), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 17, 17, 55, 51184), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 55, 51184), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 17, 55, 51184), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 17, 55, 51184), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 17, 55, 51184), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 17, 55, 51184), 41.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 17, 55, 51184), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 17, 55, 51184), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 17, 55, 51184), 1.95, 2.26]"
750,"[datetime.datetime(2022, 11, 28, 17, 17, 56, 352099), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 17, 56, 352099), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 17, 17, 56, 352099), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 56, 352099), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 17, 56, 352099), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 17, 56, 352099), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 17, 56, 352099), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 17, 56, 352099), 41.0, 40.0]","[datetime.datetime(2022, 11, 28, 17, 17, 56, 352099), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 17, 56, 352099), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 17, 56, 352099), 1.95, 2.26]"
751,"[datetime.datetime(2022, 11, 28, 17, 17, 57, 651997), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 17, 57, 651997), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 17, 57, 651997), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 57, 651997), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 17, 57, 651997), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 17, 17, 57, 651997), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 17, 57, 651997), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 17, 57, 651997), 41.0, 40.0]","[datetime.datetime(2022, 11, 28, 17, 17, 57, 651997), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 17, 57, 651997), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 17, 57, 651997), 1.95, 2.26]"
752,"[datetime.datetime(2022, 11, 28, 17, 17, 58, 945934), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 17, 58, 945934), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 17, 58, 945934), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 58, 945934), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 17, 58, 945934), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 17, 17, 58, 945934), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 17, 58, 945934), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 17, 58, 945934), 41.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 17, 58, 945934), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 17, 58, 945934), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 17, 58, 945934), 1.95, 2.26]"
753,"[datetime.datetime(2022, 11, 28, 17, 18, 0, 251131), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 18, 0, 251131), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 17, 18, 0, 251131), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 18, 0, 251131), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 18, 0, 251131), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 17, 18, 0, 251131), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 18, 0, 251131), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 0, 251131), 41.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 18, 0, 251131), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 18, 0, 251131), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 18, 0, 251131), 1.95, 2.26]"
754,"[datetime.datetime(2022, 11, 28, 17, 18, 1, 555628), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 18, 1, 555628), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 17, 18, 1, 555628), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 18, 1, 555628), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 18, 1, 555628), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 17, 18, 1, 555628), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 18, 1, 555628), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 1, 555628), 41.0, 40.0]","[datetime.datetime(2022, 11, 28, 17, 18, 1, 556626), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 18, 1, 556626), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 18, 1, 556626), 1.95, 2.26]"
755,"[datetime.datetime(2022, 11, 28, 17, 18, 2, 820618), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 18, 2, 820618), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 18, 2, 820618), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 18, 2, 820618), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 18, 2, 820618), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 17, 18, 2, 820618), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 18, 2, 820618), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 2, 820618), 41.0, 40.0]","[datetime.datetime(2022, 11, 28, 17, 18, 2, 820618), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 18, 2, 820618), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 18, 2, 820618), 1.95, 2.26]"
756,"[datetime.datetime(2022, 11, 28, 17, 18, 4, 109983), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 18, 4, 109983), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 18, 4, 109983), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 18, 4, 109983), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 18, 4, 109983), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 17, 18, 4, 109983), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 18, 4, 109983), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 4, 109983), 41.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 18, 4, 109983), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 18, 4, 109983), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 18, 4, 109983), 1.95, 2.26]"
757,"[datetime.datetime(2022, 11, 28, 17, 18, 5, 422000), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 5, 422000), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 18, 5, 422000), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 18, 5, 422000), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 18, 5, 422000), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 17, 18, 5, 422000), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 18, 5, 422000), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 5, 422000), 41.0, 40.0]","[datetime.datetime(2022, 11, 28, 17, 18, 5, 422000), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 18, 5, 422000), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 18, 5, 422000), 1.95, 2.26]"
758,"[datetime.datetime(2022, 11, 28, 17, 18, 6, 706959), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 6, 706959), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 18, 6, 706959), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 18, 6, 706959), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 18, 6, 706959), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 17, 18, 6, 706959), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 18, 6, 706959), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 6, 706959), 31.0, 40.0]","[datetime.datetime(2022, 11, 28, 17, 18, 6, 706959), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 18, 6, 706959), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 18, 6, 706959), 1.9, 2.26]"
759,"[datetime.datetime(2022, 11, 28, 17, 18, 7, 987199), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 7, 987199), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 18, 7, 987199), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 18, 7, 987199), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 18, 7, 987199), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 17, 18, 7, 987199), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 18, 7, 987199), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 7, 987199), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 18, 7, 987199), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 18, 7, 987199), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 18, 7, 987199), 1.9, 2.26]"
760,"[datetime.datetime(2022, 11, 28, 17, 18, 9, 267347), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 9, 267347), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 18, 9, 267347), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 18, 9, 267347), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 18, 9, 267347), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 17, 18, 9, 267347), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 18, 9, 267347), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 9, 267347), 31.0, 40.0]","[datetime.datetime(2022, 11, 28, 17, 18, 9, 267347), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 18, 9, 267347), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 18, 9, 267347), 1.9, 2.26]"
761,"[datetime.datetime(2022, 11, 28, 17, 18, 10, 553753), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 10, 553753), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 17, 18, 10, 553753), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 18, 10, 553753), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 18, 10, 553753), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 17, 18, 10, 553753), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 18, 10, 553753), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 10, 553753), 31.0, 40.0]","[datetime.datetime(2022, 11, 28, 17, 18, 10, 553753), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 18, 10, 553753), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 18, 10, 553753), 1.9, 2.18]"
762,"[datetime.datetime(2022, 11, 28, 17, 18, 11, 821741), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 11, 821741), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 18, 11, 821741), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 18, 11, 821741), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 18, 11, 821741), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 18, 11, 821741), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 18, 11, 821741), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 11, 821741), 31.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 11, 821741), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 18, 11, 821741), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 18, 11, 821741), 1.9, 2.18]"
763,"[datetime.datetime(2022, 11, 28, 17, 18, 13, 100173), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 13, 100173), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 18, 13, 100173), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 18, 13, 100173), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 18, 13, 100173), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 18, 13, 100173), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 17, 18, 13, 100173), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 13, 100173), 31.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 13, 100173), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 18, 13, 100173), 7.5, 9.8]","[datetime.datetime(2022, 11, 28, 17, 18, 13, 100173), 1.9, 2.18]"
764,"[datetime.datetime(2022, 11, 28, 17, 18, 14, 390457), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 14, 390457), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 18, 14, 390457), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 18, 14, 390457), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 18, 14, 390457), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 18, 14, 390457), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 17, 18, 14, 390457), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 14, 390457), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 18, 14, 390457), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 18, 14, 390457), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 18, 14, 390457), 1.9, 2.2]"
