,Orson Time,Broombrae Blaze,Systems Down,Sleepy Joe,Italian Steal,Genius You
06-01-2023 12:29:48.941766,"(8.5, 16.0, 15.833333333333334)","(9.0, 12.5, 13.25)","(8.5, 11.0, 11.161290322580644)","(4.4, 5.1, 4.910526315789474)","(3.5, 4.2, 4.076470588235294)","(2.45, 3.2, 3.191666666666667)"
06-01-2023 12:29:50.273179,"(8.5, 16.0, 15.818181818181818)","(9.0, 14.0, 13.454545454545455)","(8.5, 11.5, 10.666666666666666)","(4.4, 5.1, 4.8)","(3.5, 4.2, 4.076470588235294)","(2.45, 3.2, 3.191666666666667)"
06-01-2023 12:29:51.475647,"(8.5, 16.0, 15.818181818181818)","(9.0, 14.0, 13.454545454545455)","(8.5, 12.0, 10.695652173913043)","(4.4, 5.0, 4.8)","(3.5, 4.2, 4.076470588235294)","(2.45, 3.2, 3.1894736842105265)"
06-01-2023 12:29:52.742888,"(8.5, 16.0, 15.818181818181818)","(9.0, 14.0, 13.0)","(8.5, 12.0, 11.130434782608695)","(4.4, 5.0, 4.644444444444444)","(3.5, 4.2, 4.076470588235294)","(2.45, 3.2, 3.1500000000000004)"
06-01-2023 12:29:54.017604,"(8.5, 16.0, 15.818181818181818)","(9.0, 14.0, 13.0)","(8.5, 12.0, 11.304347826086957)","(4.4, 5.0, 4.753846153846154)","(3.5, 4.2, 4.08)","(2.45, 3.2, 3.0090909090909093)"
06-01-2023 12:29:55.202684,"(8.5, 17.0, 15.857142857142858)","(9.0, 13.5, 13.173913043478262)","(8.5, 12.0, 11.304347826086957)","(4.4, 5.0, 4.7176470588235295)","(3.5, 4.2, 4.114285714285714)","(2.45, 3.1, 2.9870967741935486)"
06-01-2023 12:29:56.331156,"(8.5, 17.0, 14.692307692307692)","(9.0, 13.5, 13.227272727272727)","(8.5, 12.0, 11.466666666666667)","(4.4, 5.0, 4.745454545454545)","(3.5, 4.4, 4.16)","(2.45, 3.1, 2.9852459016393444)"
06-01-2023 12:29:57.487838,"(9.0, 17.0, 14.692307692307692)","(9.0, 13.5, 13.227272727272727)","(9.0, 12.0, 11.466666666666667)","(4.4, 5.0, 4.792857142857143)","(3.5, 4.4, 4.384892086330936)","(2.45, 3.1, 3.0)"
06-01-2023 12:29:58.714739,"(9.0, 17.0, 14.692307692307692)","(9.0, 13.5, 13.227272727272727)","(9.0, 12.0, 11.466666666666667)","(4.4, 4.9, 4.733333333333333)","(3.5, 4.4, 4.388278388278389)","(2.45, 3.1, 2.990344827586207)"
06-01-2023 12:29:59.914348,"(9.0, 17.0, 15.363636363636363)","(9.0, 13.5, 13.173913043478262)","(9.0, 12.0, 11.466666666666667)","(4.4, 4.9, 4.733333333333333)","(3.5, 4.4, 4.388405797101449)","(2.45, 3.1, 2.9909090909090907)"
06-01-2023 12:30:01.066188,"(9.0, 17.0, 15.363636363636363)","(9.0, 14.0, 13.565217391304348)","(9.0, 12.0, 11.466666666666667)","(4.4, 4.9, 4.733333333333333)","(3.5, 4.4, 4.3883636363636365)","(2.45, 3.1, 3.0)"
06-01-2023 12:30:02.180035,"(9.0, 17.0, 15.363636363636363)","(9.0, 14.0, 13.62962962962963)","(9.0, 12.0, 11.466666666666667)","(4.4, 4.9, 4.776923076923077)","(3.5, 4.4, 4.3883636363636365)","(2.45, 3.1, 3.1340000000000003)"
06-01-2023 12:30:03.515462,"(9.0, 17.0, 15.8)","(9.0, 14.0, 13.18918918918919)","(9.0, 12.0, 11.466666666666667)","(4.4, 4.9, 4.909090909090909)","(3.5, 4.4, 4.3883636363636365)","(2.45, 3.2, 3.094074074074074)"
06-01-2023 12:30:04.842099,"(9.0, 17.0, 15.8)","(9.0, 14.0, 13.18918918918919)","(9.0, 12.0, 11.466666666666667)","(4.4, 5.0, 4.734782608695652)","(3.5, 4.4, 4.3883636363636365)","(2.45, 3.2, 3.055555555555556)"
06-01-2023 12:30:06.101051,"(9.0, 17.0, 15.8)","(9.0, 14.0, 13.18918918918919)","(9.0, 12.0, 11.466666666666667)","(4.4, 4.8, 5.08)","(3.5, 4.4, 4.489962825278811)","(2.45, 3.2, 3.055)"
06-01-2023 12:30:07.496229,"(9.0, 17.0, 16.428571428571427)","(9.0, 14.0, 12.923076923076923)","(9.0, 12.0, 11.466666666666667)","(4.4, 5.1, 4.9222222222222225)","(3.5, 4.5, 4.592622950819671)","(2.45, 3.1, 3.0285714285714285)"
06-01-2023 12:30:08.801832,"(9.0, 16.5, 16.428571428571427)","(9.0, 13.0, 12.923076923076923)","(9.0, 12.0, 11.411764705882353)","(4.4, 5.0, 4.9714285714285715)","(3.5, 4.6, 4.597478991596638)","(2.45, 3.1, 3.0035714285714286)"
06-01-2023 12:30:09.923474,"(10.0, 16.5, 16.40909090909091)","(9.0, 13.5, 13.026315789473685)","(9.0, 12.0, 11.411764705882353)","(4.2, 5.0, 4.9714285714285715)","(3.5, 4.6, 4.596652719665272)","(2.45, 3.1, 3.00625)"
06-01-2023 12:30:11.075227,"(10.0, 16.5, 16.40909090909091)","(9.0, 13.5, 13.026315789473685)","(9.0, 12.0, 11.411764705882353)","(4.2, 5.0, 4.833333333333333)","(3.5, 4.6, 4.595767195767196)","(2.45, 3.1, 2.9499999999999997)"
06-01-2023 12:30:12.302607,"(10.0, 17.0, 16.2)","(9.0, 13.5, 13.147058823529411)","(9.0, 12.0, 11.466666666666667)","(4.2, 5.1, 4.827272727272727)","(3.5, 4.6, 4.692105263157895)","(2.45, 3.05, 2.919565217391304)"
06-01-2023 12:30:14.065834,"(10.0, 17.0, 16.541666666666668)","(9.0, 13.0, 12.583333333333334)","(9.0, 12.0, 11.411764705882353)","(4.2, 5.1, 4.7875)","(3.5, 4.7, 4.6890625)","(2.45, 3.0, 2.9833333333333334)"
06-01-2023 12:30:15.311706,"(10.0, 17.0, 16.541666666666668)","(9.0, 13.0, 12.9)","(9.0, 12.0, 11.411764705882353)","(4.2, 5.1, 4.68)","(3.5, 4.7, 4.693650793650794)","(2.45, 3.0, 2.8204702194357365)"
06-01-2023 12:30:16.512602,"(10.0, 19.0, 18.6)","(9.0, 13.0, 13.217391304347826)","(9.0, 12.0, 11.466666666666667)","(4.2, 5.0, 4.6499999999999995)","(3.5, 4.7, 4.760714285714286)","(2.45, 2.88, 2.804444444444444)"
06-01-2023 12:30:17.675065,"(10.0, 18.5, 17.964285714285715)","(9.0, 14.0, 12.7)","(9.0, 12.0, 11.466666666666667)","(4.2, 5.0, 4.633333333333333)","(3.5, 4.9, 4.836842105263158)","(2.45, 2.86, 2.8)"
06-01-2023 12:30:18.902276,"(10.0, 18.5, 17.57894736842105)","(9.0, 13.0, 12.7)","(9.0, 12.0, 11.466666666666667)","(4.2, 5.0, 4.685714285714286)","(3.5, 4.9, 4.800000000000001)","(2.4, 2.84, 2.8028571428571425)"
06-01-2023 12:30:20.133487,"(10.0, 18.5, 17.545454545454547)","(9.0, 13.0, 12.7)","(9.0, 12.0, 11.466666666666667)","(4.2, 4.9, 4.654545454545454)","(3.5, 4.9, 4.814285714285715)","(2.4, 2.82, 2.7885714285714283)"
06-01-2023 12:30:21.269316,"(10.0, 18.5, 17.545454545454547)","(9.0, 13.0, 12.7)","(9.0, 12.0, 11.466666666666667)","(4.2, 4.9, 4.7615384615384615)","(3.5, 4.9, 4.857142857142858)","(2.4, 2.8, 2.7745454545454544)"
06-01-2023 12:30:22.415584,"(10.0, 18.5, 17.545454545454547)","(9.0, 13.0, 12.68421052631579)","(9.0, 12.0, 11.466666666666667)","(4.2, 4.9, 4.675)","(3.5, 4.9, 4.788888888888889)","(2.4, 2.8, 2.7766666666666664)"
06-01-2023 12:30:23.670594,"(10.0, 18.5, 18.0)","(9.0, 13.0, 12.928571428571429)","(9.0, 12.0, 11.466666666666667)","(4.2, 4.9, 4.7615384615384615)","(3.5, 4.9, 4.828571428571429)","(2.4, 2.8, 2.7688888888888887)"
06-01-2023 12:30:24.854691,"(10.0, 18.5, 18.0)","(9.0, 13.0, 12.928571428571429)","(9.0, 12.0, 11.53125)","(4.2, 4.9, 4.805714285714286)","(3.5, 4.9, 4.800000000000001)","(2.4, 2.8, 2.6407960199004976)"
06-01-2023 12:30:25.944979,"(10.0, 18.5, 17.652173913043477)","(9.0, 13.5, 13.444444444444445)","(9.0, 12.0, 11.53125)","(4.2, 4.9, 4.78)","(3.6, 4.9, 4.781818181818182)","(2.4, 2.7, 2.641390374331551)"
06-01-2023 12:30:27.127354,"(10.0, 18.5, 18.071428571428573)","(9.0, 14.0, 13.616279069767442)","(9.0, 12.0, 11.625)","(4.2, 5.1, 4.942857142857143)","(3.6, 4.9, 4.788888888888889)","(2.4, 2.7, 2.6413953488372095)"
06-01-2023 12:30:28.852341,"(10.0, 18.5, 17.928571428571427)","(9.0, 14.0, 13.708333333333334)","(9.0, 12.0, 11.758064516129032)","(4.2, 5.0, 5.0249999999999995)","(3.6, 4.9, 4.8130434782608695)","(2.4, 2.7, 2.6214311270125226)"
06-01-2023 12:30:30.664308,"(10.0, 18.5, 18.192307692307693)","(9.0, 14.0, 13.464285714285714)","(9.0, 12.0, 11.722222222222221)","(4.2, 5.1, 5.151724137931034)","(3.6, 4.9, 4.736)","(2.4, 2.7, 2.60969696969697)"
06-01-2023 12:30:31.925583,"(10.0, 18.5, 18.44736842105263)","(9.0, 13.5, 13.464285714285714)","(9.0, 12.0, 11.722222222222221)","(4.2, 5.2, 5.166666666666667)","(3.6, 4.8, 4.723809523809524)","(2.35, 2.68, 2.6356521739130434)"
06-01-2023 12:30:33.213468,"(10.0, 19.5, 18.44736842105263)","(9.0, 13.5, 13.928571428571429)","(9.0, 12.0, 11.732142857142858)","(4.2, 5.2, 5.033333333333333)","(3.6, 4.8, 4.7172413793103445)","(2.35, 2.66, 2.6356521739130434)"
06-01-2023 12:30:34.423389,"(10.0, 19.5, 19.083333333333332)","(9.0, 14.0, 13.458333333333334)","(9.0, 12.0, 11.732142857142858)","(4.2, 5.1, 5.07391304347826)","(3.6, 4.8, 4.753846153846154)","(2.35, 2.66, 2.6392592592592594)"
06-01-2023 12:30:35.543324,"(10.0, 19.5, 18.61111111111111)","(9.0, 13.5, 13.464285714285714)","(9.0, 12.0, 11.732142857142858)","(4.2, 5.1, 4.958333333333333)","(3.6, 4.8, 4.727777777777778)","(2.35, 2.66, 2.645)"
06-01-2023 12:30:36.943012,"(10.0, 19.5, 18.61111111111111)","(9.0, 13.5, 13.464285714285714)","(9.0, 12.0, 11.732142857142858)","(4.2, 5.0, 4.958333333333333)","(3.6, 4.8, 4.770370370370371)","(2.35, 2.66, 2.6500000000000004)"
06-01-2023 12:30:38.297581,"(10.0, 19.5, 18.7)","(9.0, 13.5, 13.464285714285714)","(9.0, 12.0, 11.732142857142858)","(4.2, 5.0, 4.956521739130435)","(3.6, 4.8, 4.779999999999999)","(2.35, 2.66, 2.6529411764705886)"
06-01-2023 12:30:39.482886,"(10.0, 19.5, 18.7)","(9.0, 13.5, 13.444444444444445)","(9.0, 12.0, 11.732142857142858)","(4.2, 5.0, 4.956521739130435)","(3.6, 4.8, 4.76)","(2.35, 2.66, 2.6529411764705886)"
06-01-2023 12:30:40.875072,"(10.0, 19.5, 19.02)","(9.0, 13.5, 13.428571428571429)","(9.0, 12.0, 11.732142857142858)","(4.2, 5.0, 4.96)","(3.6, 4.8, 4.76)","(2.3, 2.66, 2.6529411764705886)"
06-01-2023 12:30:42.127252,"(11.0, 19.5, 19.02)","(10.0, 13.5, 13.428571428571429)","(9.0, 12.0, 11.732142857142858)","(4.2, 5.0, 4.96)","(3.6, 4.8, 4.779999999999999)","(2.3, 2.66, 2.6529411764705886)"
06-01-2023 12:30:43.517244,"(11.0, 19.5, 19.08823529411765)","(10.0, 13.5, 13.454545454545455)","(9.0, 12.0, 11.765625)","(4.2, 5.0, 4.878260869565217)","(3.6, 4.8, 4.72)","(2.3, 2.66, 2.6553846153846155)"
06-01-2023 12:30:44.634644,"(11.0, 19.5, 19.08823529411765)","(10.0, 13.5, 13.454545454545455)","(9.0, 12.0, 11.758064516129032)","(4.2, 4.9, 5.012903225806451)","(3.6, 4.8, 4.759090909090909)","(2.3, 2.66, 2.638)"
06-01-2023 12:30:45.808914,"(11.0, 19.5, 19.431818181818183)","(10.0, 13.5, 13.416666666666666)","(9.0, 12.0, 11.758064516129032)","(4.2, 5.1, 4.9818181818181815)","(3.6, 4.8, 4.759090909090909)","(2.3, 2.66, 2.6530769230769233)"
06-01-2023 12:30:47.112066,"(11.0, 19.5, 19.44)","(10.0, 13.5, 13.416666666666666)","(9.0, 12.0, 11.758064516129032)","(4.2, 5.1, 4.988571428571428)","(3.6, 4.8, 4.785454545454545)","(2.3, 2.66, 2.638)"
06-01-2023 12:30:48.302803,"(11.0, 20.0, 19.594594594594593)","(10.0, 13.5, 13.416666666666666)","(9.0, 12.0, 11.766666666666667)","(4.2, 5.1, 4.9714285714285715)","(3.6, 4.8, 4.759090909090909)","(2.3, 2.66, 2.63)"
06-01-2023 12:30:49.557922,"(11.0, 20.0, 19.482758620689655)","(10.0, 13.5, 13.38888888888889)","(9.0, 12.0, 12.045454545454545)","(4.2, 5.0, 4.968421052631579)","(3.6, 4.8, 4.75813953488372)","(2.3, 2.66, 2.654)"
06-01-2023 12:30:51.001600,"(11.0, 20.0, 17.7)","(10.0, 13.5, 13.425925925925926)","(9.0, 12.5, 12.428571428571429)","(4.2, 5.0, 4.968421052631579)","(3.6, 4.8, 4.778947368421052)","(2.3, 2.66, 2.654)"
06-01-2023 12:30:52.196079,"(11.0, 20.0, 17.7)","(10.0, 13.5, 13.362068965517242)","(9.0, 13.0, 12.533333333333333)","(4.2, 5.0, 4.968421052631579)","(3.6, 4.8, 4.778947368421052)","(2.3, 2.66, 2.654)"
06-01-2023 12:30:53.632201,"(11.0, 20.0, 16.666666666666668)","(10.0, 13.5, 13.428571428571429)","(9.0, 13.0, 12.53125)","(4.2, 5.0, 4.968421052631579)","(3.6, 4.8, 4.757142857142857)","(2.3, 2.66, 2.654)"
06-01-2023 12:30:54.948139,"(11.0, 20.0, 16.666666666666668)","(10.0, 13.5, 13.416666666666666)","(9.0, 13.0, 12.53125)","(4.2, 5.0, 4.977777777777778)","(3.6, 4.8, 4.757142857142857)","(2.3, 2.66, 2.63)"
06-01-2023 12:30:56.185864,"(11.0, 19.5, 16.666666666666668)","(10.0, 13.5, 13.333333333333334)","(9.0, 13.0, 12.53125)","(4.2, 5.0, 4.977777777777778)","(3.6, 4.8, 4.757142857142857)","(2.3, 2.66, 2.6542857142857144)"
06-01-2023 12:30:57.429394,"(11.0, 19.5, 16.666666666666668)","(10.0, 13.5, 13.166666666666666)","(9.0, 13.0, 12.722222222222221)","(4.2, 5.0, 4.98)","(3.6, 4.8, 4.778378378378378)","(2.3, 2.66, 2.6542857142857144)"
06-01-2023 12:30:58.612600,"(11.0, 19.5, 16.636363636363637)","(10.0, 13.5, 13.3)","(9.0, 13.0, 12.722222222222221)","(4.2, 5.0, 4.98)","(3.6, 4.8, 4.778378378378378)","(2.3, 2.66, 2.638823529411765)"
06-01-2023 12:30:59.769561,"(10.0, 19.5, 16.636363636363637)","(10.0, 13.5, 12.913793103448276)","(9.0, 13.0, 12.722222222222221)","(4.2, 5.0, 4.98)","(3.7, 4.8, 4.757142857142857)","(2.3, 2.66, 2.638823529411765)"
06-01-2023 12:31:00.943346,"(10.0, 19.5, 16.642857142857142)","(10.0, 13.0, 12.890625)","(9.0, 13.0, 12.722222222222221)","(4.2, 5.0, 4.878260869565217)","(3.7, 4.8, 4.760869565217391)","(2.3, 2.66, 2.6502702702702705)"
06-01-2023 12:31:02.062538,"(10.0, 19.5, 17.11904761904762)","(10.0, 13.0, 12.890625)","(9.0, 13.0, 12.722222222222221)","(4.2, 4.9, 4.98)","(3.7, 4.8, 4.778378378378378)","(2.3, 2.66, 2.6609756097560977)"
06-01-2023 12:31:03.197458,"(10.0, 19.0, 16.103448275862068)","(10.0, 13.0, 12.893939393939394)","(9.0, 13.0, 12.722222222222221)","(4.2, 5.0, 4.98)","(3.7, 4.8, 4.778378378378378)","(2.3, 2.68, 2.6609756097560977)"
06-01-2023 12:31:04.510784,"(10.0, 19.0, 16.103448275862068)","(10.0, 13.0, 12.883333333333333)","(9.0, 13.0, 12.722222222222221)","(4.2, 5.0, 4.945454545454545)","(3.7, 4.8, 4.730769230769231)","(2.3, 2.68, 2.6605000000000003)"
06-01-2023 12:31:05.785888,"(10.0, 19.0, 16.375)","(10.0, 13.0, 12.905405405405405)","(9.0, 13.0, 12.75)","(4.2, 5.0, 5.048275862068965)","(3.7, 4.8, 4.7555555555555555)","(2.3, 2.68, 2.641818181818182)"
06-01-2023 12:31:06.949383,"(10.0, 18.5, 16.3125)","(10.0, 13.0, 12.905405405405405)","(9.0, 13.0, 12.75)","(4.2, 5.1, 5.048275862068965)","(3.7, 4.8, 4.7555555555555555)","(2.3, 2.66, 2.672)"
06-01-2023 12:31:08.213356,"(10.0, 18.5, 15.615384615384615)","(10.0, 13.5, 13.277777777777779)","(9.0, 13.0, 12.75)","(4.2, 5.0, 4.972727272727273)","(3.7, 4.8, 4.735714285714286)","(2.3, 2.68, 2.656)"
06-01-2023 12:31:09.318362,"(10.0, 18.5, 15.615384615384615)","(10.0, 13.5, 13.277777777777779)","(9.0, 13.0, 12.75)","(4.2, 5.0, 4.972727272727273)","(3.7, 4.8, 4.64)","(2.3, 2.68, 2.6420408163265305)"
06-01-2023 12:31:10.615990,"(10.0, 18.5, 16.096153846153847)","(10.0, 13.5, 13.277777777777779)","(9.0, 13.0, 12.75)","(4.2, 5.0, 4.879166666666667)","(3.7, 4.8, 4.676923076923076)","(2.3, 2.68, 2.644)"
06-01-2023 12:31:11.661039,"(10.0, 18.5, 16.096153846153847)","(10.0, 13.5, 13.277777777777779)","(9.0, 13.0, 12.75)","(4.2, 4.9, 4.952)","(3.7, 4.8, 4.676923076923076)","(2.3, 2.68, 2.66)"
06-01-2023 12:31:12.628379,"(10.0, 18.0, 15.857142857142858)","(10.0, 13.0, 12.913793103448276)","(9.0, 13.0, 12.854166666666666)","(4.2, 5.0, 4.952)","(3.7, 4.8, 4.676923076923076)","(2.3, 2.68, 2.66)"
06-01-2023 12:31:13.709136,"(10.0, 18.0, 15.727272727272727)","(10.0, 13.0, 12.879310344827585)","(9.0, 13.5, 13.166666666666666)","(4.2, 5.0, 4.952)","(3.7, 4.8, 4.676923076923076)","(2.3, 2.68, 2.6411764705882352)"
06-01-2023 12:31:14.765777,"(10.0, 18.0, 15.727272727272727)","(10.0, 13.0, 12.879310344827585)","(9.0, 13.5, 13.18)","(4.2, 5.0, 4.952)","(3.7, 4.8, 4.676923076923076)","(2.3, 2.68, 2.6429787234042554)"
06-01-2023 12:31:15.823987,"(10.0, 18.0, 15.321428571428571)","(10.0, 13.0, 12.879310344827585)","(9.0, 13.5, 13.18)","(4.2, 5.0, 4.877272727272728)","(3.7, 4.8, 4.733333333333333)","(2.3, 2.68, 2.623888888888889)"
06-01-2023 12:31:16.856506,"(10.0, 18.0, 15.5)","(10.0, 13.0, 12.879310344827585)","(9.0, 13.5, 13.18)","(4.2, 4.9, 4.869565217391305)","(3.7, 4.8, 4.7375)","(2.3, 2.7, 2.6244137931034484)"
06-01-2023 12:31:17.848191,"(10.0, 17.5, 15.681818181818182)","(10.0, 13.0, 12.879310344827585)","(9.0, 13.5, 13.18)","(4.2, 4.9, 4.933333333333334)","(3.7, 4.8, 4.762962962962963)","(2.3, 2.7, 2.642010582010582)"
06-01-2023 12:31:18.852475,"(10.0, 17.5, 15.125)","(10.0, 13.0, 12.865384615384615)","(9.0, 13.5, 13.14)","(4.2, 5.0, 5.09)","(3.7, 4.8, 4.71578947368421)","(2.3, 2.7, 2.642010582010582)"
06-01-2023 12:31:19.792526,"(10.0, 17.5, 15.2)","(10.0, 13.5, 13.3)","(9.0, 13.5, 13.14)","(4.2, 5.1, 5.052)","(3.7, 4.8, 4.71578947368421)","(2.3, 2.7, 2.642010582010582)"
06-01-2023 12:31:20.810789,"(10.0, 17.0, 15.285714285714286)","(10.0, 13.5, 13.108695652173914)","(9.0, 13.5, 13.14)","(4.2, 5.1, 4.9772727272727275)","(3.7, 4.8, 4.7375)","(2.3, 2.7, 2.642010582010582)"
06-01-2023 12:31:21.846461,"(10.0, 17.0, 15.125)","(10.0, 13.5, 13.38888888888889)","(9.0, 13.5, 13.14)","(4.2, 5.0, 4.9772727272727275)","(3.7, 4.8, 4.762962962962963)","(2.3, 2.7, 2.642010582010582)"
06-01-2023 12:31:22.879365,"(10.0, 17.0, 15.125)","(10.0, 13.5, 13.289473684210526)","(9.0, 13.5, 13.166666666666666)","(4.2, 5.0, 4.962962962962963)","(3.7, 4.8, 4.762962962962963)","(2.3, 2.7, 2.642010582010582)"
06-01-2023 12:31:23.840824,"(10.0, 17.0, 15.125)","(10.0, 13.5, 13.382352941176471)","(9.0, 14.0, 13.166666666666666)","(4.2, 5.0, 4.962962962962963)","(3.7, 4.8, 4.622222222222222)","(2.3, 2.7, 2.6635897435897435)"
06-01-2023 12:31:24.836866,"(10.0, 16.5, 15.25)","(10.0, 13.0, 12.842105263157894)","(9.0, 13.0, 13.441176470588236)","(4.2, 5.0, 4.977777777777778)","(3.7, 4.8, 4.728571428571429)","(2.3, 2.68, 2.6635897435897435)"
06-01-2023 12:31:25.804086,"(10.0, 16.5, 15.204545454545455)","(10.0, 13.0, 12.82)","(9.0, 13.5, 13.441176470588236)","(4.2, 5.0, 4.988571428571428)","(3.7, 4.8, 4.759090909090909)","(2.3, 2.68, 2.6433275563258234)"
06-01-2023 12:31:26.728988,"(10.0, 16.5, 15.142857142857142)","(10.0, 13.0, 12.82)","(9.0, 13.5, 13.441176470588236)","(4.2, 5.0, 4.988571428571428)","(3.7, 4.8, 4.776470588235294)","(2.3, 2.7, 2.6433275563258234)"
06-01-2023 12:31:27.666161,"(10.0, 16.5, 15.142857142857142)","(10.0, 13.0, 12.82)","(9.0, 13.5, 13.441176470588236)","(4.2, 5.0, 4.988571428571428)","(3.7, 4.8, 4.8545454545454545)","(2.3, 2.7, 2.64279792746114)"
06-01-2023 12:31:28.706990,"(10.0, 16.5, 15.142857142857142)","(10.0, 13.0, 12.775)","(9.0, 13.0, 12.970588235294118)","(4.2, 5.0, 4.988571428571428)","(3.7, 4.9, 4.859375)","(2.3, 2.7, 2.642832167832168)"
06-01-2023 12:31:29.797934,"(10.0, 16.0, 15.066666666666666)","(10.0, 13.0, 12.69047619047619)","(9.0, 13.0, 12.970588235294118)","(4.2, 5.0, 5.086666666666666)","(3.7, 5.0, 4.859375)","(2.3, 2.7, 2.64279792746114)"
06-01-2023 12:31:30.826004,"(10.0, 16.0, 14.840909090909092)","(10.0, 13.0, 12.69047619047619)","(9.0, 13.0, 12.970588235294118)","(4.2, 5.1, 5.086666666666666)","(3.7, 5.0, 4.8961538461538465)","(2.3, 2.7, 2.64279792746114)"
06-01-2023 12:31:31.772682,"(10.0, 16.0, 14.840909090909092)","(10.0, 13.0, 12.636363636363637)","(9.0, 13.0, 12.970588235294118)","(4.2, 5.1, 5.085714285714285)","(3.7, 5.0, 4.871428571428571)","(2.3, 2.7, 2.64279792746114)"
06-01-2023 12:31:32.687665,"(10.0, 16.0, 14.788461538461538)","(10.0, 13.0, 12.911764705882353)","(9.0, 13.0, 12.970588235294118)","(4.2, 5.1, 5.085714285714285)","(3.7, 5.0, 4.88235294117647)","(2.3, 2.7, 2.64279792746114)"
06-01-2023 12:31:33.614141,"(10.0, 16.0, 14.788461538461538)","(10.0, 13.0, 12.837837837837839)","(9.0, 13.0, 12.977272727272727)","(4.2, 5.1, 5.085714285714285)","(3.7, 5.0, 4.88235294117647)","(2.3, 2.7, 2.64279792746114)"
06-01-2023 12:31:34.552313,"(10.0, 15.5, 15.038461538461538)","(10.0, 13.0, 12.818181818181818)","(9.0, 13.0, 12.979166666666666)","(4.2, 5.1, 5.085714285714285)","(3.7, 5.0, 4.895238095238095)","(2.3, 2.7, 2.64279792746114)"
06-01-2023 12:31:35.474551,"(10.0, 15.5, 14.285714285714286)","(10.0, 13.0, 12.818181818181818)","(9.0, 14.0, 13.266666666666666)","(4.2, 5.1, 5.057142857142857)","(3.7, 5.0, 4.860869565217391)","(2.3, 2.7, 2.64279792746114)"
06-01-2023 12:31:36.460836,"(11.0, 15.5, 14.24)","(10.0, 13.0, 12.818181818181818)","(10.0, 13.0, 12.970588235294118)","(4.2, 5.2, 5.155)","(3.8, 5.0, 4.860869565217391)","(2.3, 2.7, 2.64279792746114)"
06-01-2023 12:31:37.429603,"(11.0, 15.5, 14.24)","(10.0, 13.0, 12.709677419354838)","(10.0, 13.0, 12.970588235294118)","(4.2, 5.2, 5.143478260869565)","(3.8, 5.0, 4.860869565217391)","(2.3, 2.7, 2.64279792746114)"
06-01-2023 12:31:38.397856,"(11.0, 15.5, 14.24)","(10.0, 13.0, 12.709677419354838)","(10.0, 13.0, 12.970588235294118)","(4.2, 5.2, 5.14468085106383)","(3.8, 5.0, 4.860869565217391)","(2.3, 2.7, 2.6407513416815744)"
06-01-2023 12:31:39.321807,"(11.0, 15.5, 14.24)","(10.0, 13.0, 12.709677419354838)","(10.0, 13.0, 12.970588235294118)","(4.2, 5.2, 5.14468085106383)","(3.8, 5.0, 4.860869565217391)","(2.3, 2.7, 2.648)"
06-01-2023 12:31:40.219151,"(11.0, 15.5, 14.24)","(10.0, 13.0, 12.75)","(10.0, 13.0, 12.970588235294118)","(4.2, 5.2, 5.165517241379311)","(3.8, 5.0, 4.860869565217391)","(2.3, 2.68, 2.6412500000000003)"
06-01-2023 12:31:41.213801,"(11.0, 15.0, 14.105263157894736)","(10.0, 13.0, 12.628571428571428)","(10.0, 13.0, 12.976190476190476)","(4.2, 5.2, 5.145945945945946)","(3.8, 5.0, 4.877777777777777)","(2.3, 2.68, 2.6416)"
06-01-2023 12:31:42.303899,"(11.0, 15.0, 13.767857142857142)","(10.0, 12.5, 12.413793103448276)","(10.0, 13.0, 12.976190476190476)","(4.2, 5.2, 5.148)","(3.8, 5.0, 4.877777777777777)","(2.3, 2.68, 2.660408163265306)"
06-01-2023 12:31:43.300594,"(11.0, 15.0, 13.810344827586206)","(10.0, 12.5, 12.413793103448276)","(10.0, 13.0, 12.976190476190476)","(4.2, 5.3, 5.216279069767442)","(3.8, 5.0, 4.798039215686274)","(2.3, 2.68, 2.6589473684210527)"
06-01-2023 12:31:44.286230,"(11.0, 15.0, 13.983870967741936)","(10.0, 12.5, 12.410714285714286)","(10.0, 13.0, 12.982142857142858)","(4.2, 5.3, 5.241666666666667)","(3.8, 4.9, 4.727777777777778)","(2.3, 2.68, 2.6589473684210527)"
06-01-2023 12:31:45.363185,"(11.0, 15.0, 14.1)","(10.0, 12.5, 12.410714285714286)","(10.0, 13.5, 12.976190476190476)","(4.2, 5.3, 5.38)","(3.8, 4.9, 4.786206896551724)","(2.3, 2.68, 2.6589473684210527)"
06-01-2023 12:31:46.398760,"(11.0, 14.5, 14.277777777777779)","(10.0, 12.5, 12.39655172413793)","(10.0, 13.0, 12.976190476190476)","(4.2, 5.5, 5.3875)","(3.8, 4.8, 4.780612244897959)","(2.3, 2.68, 2.672727272727273)"
06-01-2023 12:31:47.429587,"(11.0, 14.5, 13.933333333333334)","(10.0, 12.5, 12.39655172413793)","(10.0, 13.0, 12.976190476190476)","(4.2, 5.4, 5.3875)","(3.8, 4.8, 4.780612244897959)","(2.3, 2.68, 2.661818181818182)"
06-01-2023 12:31:48.384317,"(11.0, 14.5, 13.933333333333334)","(10.0, 12.5, 12.477272727272727)","(10.0, 13.0, 12.976190476190476)","(4.2, 5.4, 5.3875)","(3.8, 4.8, 4.780612244897959)","(2.3, 2.68, 2.661818181818182)"
