,Blackbrush Scott,Dont Tell Margy,Kakariki,Dewana Imagine,Nanny In Town,Highgate Billie,Copper Mountain,Dewana Be Happy
40,"[datetime.datetime(2022, 11, 28, 20, 39, 4, 156825), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 4, 156825), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 4, 156825), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 4, 156825), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 4, 156825), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 39, 4, 156825), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 4, 156825), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 4, 156825), 8.0, 16.0]"
41,"[datetime.datetime(2022, 11, 28, 20, 39, 5, 280286), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 5, 280286), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 5, 280286), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 5, 280286), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 5, 280286), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 39, 5, 280286), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 5, 280286), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 5, 280286), 8.0, 16.0]"
42,"[datetime.datetime(2022, 11, 28, 20, 39, 6, 413850), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 6, 413850), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 6, 413850), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 6, 413850), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 6, 413850), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 39, 6, 413850), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 6, 413850), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 6, 413850), 8.0, 16.0]"
43,"[datetime.datetime(2022, 11, 28, 20, 39, 7, 536178), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 7, 536178), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 7, 536178), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 7, 536178), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 7, 536178), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 39, 7, 536178), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 7, 536178), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 7, 536178), 8.0, 16.0]"
44,"[datetime.datetime(2022, 11, 28, 20, 39, 8, 659860), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 8, 659860), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 8, 659860), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 8, 659860), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 8, 659860), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 39, 8, 659860), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 8, 659860), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 8, 659860), 8.0, 16.0]"
45,"[datetime.datetime(2022, 11, 28, 20, 39, 9, 783807), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 9, 783807), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 9, 783807), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 9, 783807), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 9, 783807), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 39, 9, 783807), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 9, 783807), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 9, 783807), 8.0, 16.0]"
46,"[datetime.datetime(2022, 11, 28, 20, 39, 10, 947368), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 10, 947368), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 10, 947368), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 10, 947368), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 10, 947368), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 39, 10, 947368), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 10, 947368), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 10, 947368), 8.0, 16.0]"
47,"[datetime.datetime(2022, 11, 28, 20, 39, 12, 67304), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 12, 67304), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 12, 67304), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 12, 67304), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 12, 67304), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 39, 12, 67304), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 12, 67304), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 12, 67304), 8.0, 16.0]"
48,"[datetime.datetime(2022, 11, 28, 20, 39, 13, 192649), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 13, 192649), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 13, 192649), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 13, 192649), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 13, 192649), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 39, 13, 192649), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 13, 192649), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 13, 192649), 8.0, 16.0]"
49,"[datetime.datetime(2022, 11, 28, 20, 39, 14, 321438), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 14, 321438), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 14, 321438), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 14, 321438), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 14, 321438), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 39, 14, 321438), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 14, 321438), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 14, 321438), 8.0, 16.0]"
50,"[datetime.datetime(2022, 11, 28, 20, 39, 15, 441668), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 15, 441668), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 15, 441668), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 15, 441668), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 15, 441668), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 39, 15, 441668), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 15, 441668), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 15, 441668), 8.0, 16.0]"
51,"[datetime.datetime(2022, 11, 28, 20, 39, 16, 573483), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 16, 573483), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 16, 573483), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 16, 573483), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 16, 573483), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 39, 16, 573483), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 16, 573483), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 16, 573483), 8.0, 16.0]"
52,"[datetime.datetime(2022, 11, 28, 20, 39, 17, 703784), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 17, 703784), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 17, 703784), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 17, 703784), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 17, 703784), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 39, 17, 703784), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 17, 703784), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 17, 703784), 8.0, 16.0]"
53,"[datetime.datetime(2022, 11, 28, 20, 39, 18, 842434), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 18, 842434), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 18, 842434), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 18, 842434), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 18, 842434), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 39, 18, 842434), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 18, 842434), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 18, 842434), 8.0, 16.0]"
54,"[datetime.datetime(2022, 11, 28, 20, 39, 19, 962986), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 19, 962986), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 19, 962986), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 19, 962986), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 19, 962986), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 39, 19, 962986), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 19, 962986), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 19, 962986), 8.0, 16.0]"
55,"[datetime.datetime(2022, 11, 28, 20, 39, 21, 90480), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 21, 90480), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 21, 90480), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 21, 90480), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 21, 90480), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 39, 21, 90480), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 21, 90480), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 21, 90480), 8.0, 16.0]"
56,"[datetime.datetime(2022, 11, 28, 20, 39, 22, 217846), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 22, 217846), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 22, 217846), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 22, 217846), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 22, 217846), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 39, 22, 217846), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 22, 217846), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 22, 217846), 8.0, 16.0]"
57,"[datetime.datetime(2022, 11, 28, 20, 39, 23, 337940), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 23, 337940), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 23, 337940), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 23, 337940), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 23, 337940), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 39, 23, 337940), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 23, 337940), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 23, 337940), 8.0, 16.0]"
58,"[datetime.datetime(2022, 11, 28, 20, 39, 24, 463985), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 24, 463985), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 24, 463985), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 24, 463985), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 24, 463985), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 39, 24, 463985), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 24, 463985), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 24, 463985), 8.0, 16.0]"
59,"[datetime.datetime(2022, 11, 28, 20, 39, 25, 613713), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 25, 613713), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 25, 613713), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 25, 613713), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 25, 613713), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 39, 25, 613713), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 25, 613713), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 25, 613713), 8.0, 16.0]"
60,"[datetime.datetime(2022, 11, 28, 20, 39, 26, 748303), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 26, 748303), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 26, 748303), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 26, 748303), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 26, 748303), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 39, 26, 748303), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 26, 748303), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 26, 748303), 8.0, 16.0]"
61,"[datetime.datetime(2022, 11, 28, 20, 39, 27, 865327), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 27, 865327), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 27, 865327), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 27, 865327), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 27, 865327), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 39, 27, 865327), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 27, 865327), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 27, 865327), 8.0, 16.0]"
62,"[datetime.datetime(2022, 11, 28, 20, 39, 28, 999810), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 28, 999810), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 28, 999810), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 28, 999810), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 28, 999810), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 39, 28, 999810), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 28, 999810), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 28, 999810), 8.0, 16.0]"
63,"[datetime.datetime(2022, 11, 28, 20, 39, 30, 124865), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 30, 124865), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 30, 124865), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 30, 124865), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 30, 124865), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 39, 30, 124865), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 30, 124865), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 30, 124865), 8.0, 16.0]"
64,"[datetime.datetime(2022, 11, 28, 20, 39, 31, 252749), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 31, 252749), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 31, 252749), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 31, 252749), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 31, 253750), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 39, 31, 253750), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 31, 253750), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 31, 253750), 8.0, 16.0]"
65,"[datetime.datetime(2022, 11, 28, 20, 39, 32, 384376), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 32, 384376), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 32, 384376), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 32, 384376), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 32, 384376), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 39, 32, 384376), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 32, 384376), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 32, 384376), 8.0, 16.0]"
66,"[datetime.datetime(2022, 11, 28, 20, 39, 33, 505260), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 33, 505260), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 33, 505260), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 33, 505260), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 33, 505260), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 39, 33, 505260), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 33, 505260), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 33, 505260), 8.0, 16.0]"
67,"[datetime.datetime(2022, 11, 28, 20, 39, 34, 635426), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 34, 635426), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 34, 635426), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 34, 635426), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 34, 635426), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 39, 34, 635426), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 34, 635426), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 34, 635426), 8.0, 16.0]"
68,"[datetime.datetime(2022, 11, 28, 20, 39, 35, 757192), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 35, 757192), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 35, 757192), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 35, 757192), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 35, 757192), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 39, 35, 757192), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 35, 757192), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 35, 757192), 8.0, 16.0]"
69,"[datetime.datetime(2022, 11, 28, 20, 39, 36, 885746), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 36, 885746), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 36, 885746), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 36, 885746), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 36, 885746), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 39, 36, 885746), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 36, 885746), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 36, 885746), 8.0, 16.0]"
70,"[datetime.datetime(2022, 11, 28, 20, 39, 38, 8695), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 38, 8695), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 38, 8695), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 38, 8695), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 38, 8695), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 39, 38, 8695), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 38, 8695), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 38, 8695), 8.0, 16.0]"
71,"[datetime.datetime(2022, 11, 28, 20, 39, 39, 132509), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 39, 132509), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 39, 132509), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 39, 132509), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 39, 132509), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 39, 39, 132509), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 39, 132509), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 39, 132509), 8.0, 16.0]"
72,"[datetime.datetime(2022, 11, 28, 20, 39, 40, 253199), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 40, 253199), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 40, 253199), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 40, 253199), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 40, 253199), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 39, 40, 253199), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 40, 253199), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 40, 253199), 8.0, 16.0]"
73,"[datetime.datetime(2022, 11, 28, 20, 39, 41, 380498), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 41, 380498), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 41, 380498), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 41, 380498), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 41, 380498), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 39, 41, 380498), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 41, 380498), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 41, 380498), 8.0, 16.0]"
74,"[datetime.datetime(2022, 11, 28, 20, 39, 42, 509856), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 42, 509856), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 42, 509856), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 42, 509856), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 42, 509856), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 39, 42, 509856), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 42, 509856), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 42, 509856), 8.0, 16.0]"
75,"[datetime.datetime(2022, 11, 28, 20, 39, 43, 634675), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 43, 634675), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 43, 634675), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 43, 634675), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 43, 634675), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 39, 43, 634675), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 43, 634675), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 43, 634675), 8.0, 16.0]"
76,"[datetime.datetime(2022, 11, 28, 20, 39, 44, 786192), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 44, 786192), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 44, 786192), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 44, 786192), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 44, 786192), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 39, 44, 786192), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 44, 786192), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 44, 786192), 8.0, 16.0]"
77,"[datetime.datetime(2022, 11, 28, 20, 39, 45, 917099), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 45, 917099), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 45, 917099), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 45, 917099), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 45, 917099), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 39, 45, 917099), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 45, 917099), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 45, 917099), 8.0, 16.0]"
78,"[datetime.datetime(2022, 11, 28, 20, 39, 47, 45658), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 47, 45658), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 47, 45658), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 47, 45658), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 47, 45658), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 39, 47, 45658), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 47, 45658), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 47, 45658), 8.0, 16.0]"
79,"[datetime.datetime(2022, 11, 28, 20, 39, 48, 167796), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 39, 48, 167796), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 39, 48, 167796), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 48, 167796), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 39, 48, 167796), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 39, 48, 167796), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 48, 167796), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 39, 48, 167796), 8.0, 16.0]"
