,Abdominis,Reservior Frank,Fur Real Zeal,Solar Tigress,Juice,Jonos Eagle,Speedy Cashew
09-01-2023 17:06:25.513009,"(1.5, 1.52, 1.4865454545454546)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 16.36842105263158)","(11.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.54)","(7.0, 14.5, 12.8)","(21.0, 170.0, 93.0)"
09-01-2023 17:06:26.872315,"(1.5, 1.52, 1.4865454545454546)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 16.36842105263158)","(11.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.54)","(7.0, 13.5, 12.8)","(21.0, 170.0, 93.0)"
09-01-2023 17:06:28.135858,"(1.5, 1.52, 1.4865454545454546)","(31.0, 130.0, 67.84615384615384)","(9.0, 21.0, 16.36842105263158)","(11.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.6)","(7.0, 13.5, 12.8)","(21.0, 170.0, 93.0)"
09-01-2023 17:06:29.377819,"(1.5, 1.52, 1.4865454545454546)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 16.36842105263158)","(11.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.6)","(7.0, 13.5, 13.11111111111111)","(21.0, 170.0, 93.0)"
09-01-2023 17:06:30.624945,"(1.5, 1.52, 1.4865454545454546)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 16.36842105263158)","(11.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.6)","(7.0, 13.5, 12.75)","(21.0, 170.0, 93.0)"
09-01-2023 17:06:31.787835,"(1.5, 1.52, 1.4865454545454546)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 16.36842105263158)","(11.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.6)","(7.0, 13.5, 12.75)","(21.0, 170.0, 93.0)"
09-01-2023 17:06:33.033078,"(1.5, 1.52, 1.4865454545454546)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 16.36842105263158)","(11.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.6)","(7.0, 13.5, 12.75)","(21.0, 170.0, 93.0)"
09-01-2023 17:06:34.383573,"(1.5, 1.52, 1.4865454545454546)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 16.36842105263158)","(11.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.6)","(7.0, 13.5, 12.75)","(21.0, 170.0, 93.0)"
09-01-2023 17:06:35.622045,"(1.5, 1.52, 1.4865454545454546)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 16.36842105263158)","(11.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.6)","(7.0, 13.5, 12.75)","(21.0, 170.0, 93.0)"
09-01-2023 17:06:36.755294,"(1.5, 1.52, 1.4865454545454546)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 16.36842105263158)","(11.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.6)","(7.0, 13.5, 12.75)","(21.0, 170.0, 93.0)"
09-01-2023 17:06:37.839584,"(1.5, 1.52, 1.4865454545454546)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 16.36842105263158)","(11.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.6)","(7.0, 13.5, 12.75)","(21.0, 170.0, 93.0)"
09-01-2023 17:06:38.996232,"(1.5, 1.52, 1.4865454545454546)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 16.36842105263158)","(11.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.818181818181818)","(7.0, 13.5, 12.9)","(21.0, 170.0, 88.33333333333333)"
09-01-2023 17:06:40.194665,"(1.5, 1.52, 1.4865454545454546)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 16.36842105263158)","(11.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 13.125)","(21.0, 170.0, 88.33333333333333)"
09-01-2023 17:06:41.288010,"(1.5, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 16.36842105263158)","(11.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 13.125)","(21.0, 170.0, 93.63636363636363)"
09-01-2023 17:06:42.404108,"(1.5, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 16.36842105263158)","(11.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 13.125)","(21.0, 170.0, 108.75)"
09-01-2023 17:06:43.481052,"(1.5, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 16.36842105263158)","(11.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 13.125)","(21.0, 170.0, 108.75)"
09-01-2023 17:06:44.476797,"(1.5, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 16.36842105263158)","(11.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 13.125)","(21.0, 170.0, 108.75)"
09-01-2023 17:06:45.508678,"(1.5, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 12.11111111111111)","(11.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 13.125)","(21.0, 170.0, 108.75)"
09-01-2023 17:06:46.609921,"(1.5, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 16.36842105263158)","(11.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 13.125)","(21.0, 170.0, 108.75)"
09-01-2023 17:06:47.648904,"(1.5, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 11.666666666666666)","(11.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 13.125)","(21.0, 170.0, 108.75)"
09-01-2023 17:06:48.768200,"(1.5, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 11.666666666666666)","(11.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 13.125)","(21.0, 170.0, 108.75)"
09-01-2023 17:06:49.872934,"(1.5, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 11.666666666666666)","(11.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 12.9)","(21.0, 170.0, 108.75)"
09-01-2023 17:06:51.007203,"(1.5, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 11.666666666666666)","(11.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 12.9)","(21.0, 170.0, 108.75)"
09-01-2023 17:06:52.354853,"(1.5, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 11.666666666666666)","(11.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 12.9)","(21.0, 170.0, 108.75)"
09-01-2023 17:06:53.738673,"(1.5, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 11.666666666666666)","(11.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 12.9)","(21.0, 170.0, 108.75)"
09-01-2023 17:06:54.993491,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 11.666666666666666)","(11.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 12.9)","(21.0, 170.0, 108.75)"
09-01-2023 17:06:56.527868,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 11.666666666666666)","(11.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 12.9)","(21.0, 170.0, 108.75)"
09-01-2023 17:06:57.903781,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 11.666666666666666)","(11.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 12.9)","(21.0, 170.0, 108.75)"
09-01-2023 17:06:59.276862,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 67.84615384615384)","(9.0, 21.0, 11.666666666666666)","(11.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 12.9)","(21.0, 170.0, 108.75)"
09-01-2023 17:07:00.469975,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 67.84615384615384)","(9.0, 21.0, 11.666666666666666)","(10.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 12.9)","(26.0, 170.0, 108.75)"
09-01-2023 17:07:01.653248,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 11.666666666666666)","(10.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 12.9)","(26.0, 170.0, 108.75)"
09-01-2023 17:07:02.761412,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 11.666666666666666)","(10.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 12.9)","(26.0, 170.0, 108.75)"
09-01-2023 17:07:03.894341,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 11.666666666666666)","(10.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 12.9)","(26.0, 170.0, 108.75)"
09-01-2023 17:07:04.973579,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(9.0, 21.0, 11.666666666666666)","(10.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 12.9)","(26.0, 170.0, 62.66666666666667)"
09-01-2023 17:07:06.077510,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(10.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 12.9)","(26.0, 170.0, 62.66666666666667)"
09-01-2023 17:07:07.163151,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(10.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 12.9)","(26.0, 170.0, 74.8)"
09-01-2023 17:07:08.254183,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(10.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 12.9)","(26.0, 170.0, 52.75)"
09-01-2023 17:07:09.342428,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(10.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 12.9)","(26.0, 170.0, 52.75)"
09-01-2023 17:07:10.491301,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(10.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 12.9)","(26.0, 170.0, 52.75)"
09-01-2023 17:07:11.678232,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(10.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 12.9)","(26.0, 170.0, 52.75)"
09-01-2023 17:07:12.896306,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(10.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 12.9)","(26.0, 170.0, 52.75)"
09-01-2023 17:07:14.057418,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(10.0, 26.0, 15.166666666666666)","(4.8, 10.0, 7.882352941176471)","(7.0, 13.5, 12.9)","(26.0, 170.0, 55.14285714285714)"
09-01-2023 17:07:15.156411,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(10.0, 26.0, 15.0)","(4.8, 10.0, 7.72)","(7.0, 13.5, 12.9)","(26.0, 170.0, 52.75)"
09-01-2023 17:07:16.129334,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(10.0, 25.0, 15.0)","(4.8, 10.0, 8.294736842105262)","(7.0, 13.5, 12.9)","(26.0, 170.0, 52.75)"
09-01-2023 17:07:17.072300,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(10.0, 25.0, 15.0)","(4.8, 10.0, 8.294736842105262)","(7.0, 13.5, 12.9)","(26.0, 170.0, 52.75)"
09-01-2023 17:07:18.131187,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(10.0, 25.0, 15.0)","(4.8, 10.0, 7.646153846153846)","(7.0, 13.5, 12.9)","(26.0, 170.0, 52.75)"
09-01-2023 17:07:19.113992,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(10.0, 25.0, 15.0)","(4.8, 10.0, 7.646153846153846)","(7.0, 13.5, 12.9)","(26.0, 170.0, 52.75)"
09-01-2023 17:07:20.127289,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(10.0, 25.0, 15.0)","(4.8, 10.0, 8.484210526315788)","(7.0, 13.5, 12.9)","(26.0, 170.0, 52.75)"
09-01-2023 17:07:21.444194,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(10.0, 25.0, 15.0)","(4.8, 10.0, 8.484210526315788)","(7.0, 13.5, 12.9)","(26.0, 170.0, 52.75)"
09-01-2023 17:07:22.615787,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(11.0, 25.0, 15.0)","(4.8, 10.0, 8.484210526315788)","(7.0, 13.5, 12.9)","(21.0, 170.0, 52.75)"
09-01-2023 17:07:23.672015,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(11.0, 25.0, 15.0)","(4.8, 10.0, 8.484210526315788)","(7.0, 13.5, 12.9)","(21.0, 170.0, 52.75)"
09-01-2023 17:07:24.651120,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(11.0, 25.0, 15.0)","(4.8, 10.0, 8.484210526315788)","(7.0, 13.5, 12.9)","(21.0, 170.0, 52.75)"
09-01-2023 17:07:25.709140,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(11.0, 25.0, 15.0)","(4.8, 10.0, 8.484210526315788)","(7.0, 13.5, 12.9)","(21.0, 170.0, 52.75)"
09-01-2023 17:07:26.785701,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(11.0, 25.0, 15.0)","(4.8, 10.0, 8.484210526315788)","(7.0, 13.5, 12.9)","(21.0, 170.0, 52.75)"
09-01-2023 17:07:27.880705,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(11.0, 25.0, 15.0)","(4.8, 10.0, 8.484210526315788)","(7.0, 13.5, 12.9)","(21.0, 170.0, 52.75)"
09-01-2023 17:07:28.946220,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(11.0, 25.0, 15.0)","(4.8, 10.0, 8.484210526315788)","(7.0, 13.5, 12.9)","(21.0, 170.0, 52.75)"
09-01-2023 17:07:29.991801,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(11.0, 25.0, 15.0)","(4.8, 10.0, 8.484210526315788)","(7.0, 13.5, 12.9)","(21.0, 170.0, 52.75)"
09-01-2023 17:07:31.075931,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(11.0, 25.0, 15.0)","(4.8, 10.0, 8.484210526315788)","(7.0, 13.5, 12.9)","(21.0, 170.0, 52.75)"
09-01-2023 17:07:32.132861,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(11.0, 25.0, 15.0)","(4.8, 10.0, 8.484210526315788)","(7.0, 13.5, 12.9)","(21.0, 170.0, 55.14285714285714)"
09-01-2023 17:07:33.224820,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 67.84615384615384)","(10.0, 21.0, 11.666666666666666)","(11.0, 25.0, 15.0)","(4.8, 10.0, 8.484210526315788)","(7.0, 13.5, 12.9)","(21.0, 170.0, 52.75)"
09-01-2023 17:07:34.302870,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(11.0, 25.0, 15.0)","(4.8, 10.0, 8.484210526315788)","(7.0, 13.5, 12.9)","(21.0, 170.0, 52.75)"
09-01-2023 17:07:35.409744,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(11.0, 25.0, 15.0)","(4.8, 10.0, 8.484210526315788)","(7.0, 13.5, 12.9)","(21.0, 170.0, 54.5)"
09-01-2023 17:07:36.513508,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(11.0, 25.0, 15.0)","(4.8, 10.0, 8.484210526315788)","(7.0, 13.5, 12.9)","(21.0, 170.0, 54.5)"
09-01-2023 17:07:37.551842,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(11.0, 25.0, 14.583333333333334)","(4.8, 10.0, 8.484210526315788)","(7.0, 13.5, 12.9)","(21.0, 170.0, 54.5)"
09-01-2023 17:07:38.536015,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(11.0, 25.0, 15.416666666666666)","(4.8, 10.0, 8.484210526315788)","(7.0, 13.5, 12.9)","(21.0, 170.0, 54.5)"
09-01-2023 17:07:39.632143,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(11.0, 25.0, 15.416666666666666)","(4.8, 10.0, 8.484210526315788)","(7.0, 13.5, 12.9)","(21.0, 170.0, 54.5)"
09-01-2023 17:07:40.719684,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(11.0, 25.0, 15.416666666666666)","(4.8, 10.0, 8.484210526315788)","(7.0, 13.5, 12.9)","(21.0, 170.0, 54.5)"
09-01-2023 17:07:41.780747,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(11.0, 25.0, 15.416666666666666)","(4.8, 10.0, 8.484210526315788)","(7.0, 13.5, 12.9)","(21.0, 170.0, 54.5)"
09-01-2023 17:07:42.799533,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(11.0, 25.0, 15.416666666666666)","(4.8, 10.0, 8.484210526315788)","(7.0, 13.5, 12.9)","(21.0, 170.0, 54.5)"
09-01-2023 17:07:43.864412,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 17.0)","(11.0, 25.0, 15.416666666666666)","(4.8, 10.0, 8.484210526315788)","(7.0, 13.5, 12.9)","(21.0, 170.0, 54.5)"
09-01-2023 17:07:44.943582,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.666666666666666)","(11.0, 25.0, 15.416666666666666)","(4.8, 10.0, 8.484210526315788)","(7.0, 13.5, 12.9)","(21.0, 170.0, 104.0)"
09-01-2023 17:07:46.051388,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 11.454545454545455)","(11.0, 25.0, 14.583333333333334)","(4.8, 10.0, 8.953846153846154)","(7.0, 13.5, 12.9)","(21.0, 170.0, 56.25)"
09-01-2023 17:07:47.180635,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 21.0, 13.666666666666666)","(11.0, 25.0, 15.0)","(4.8, 9.6, 8.170370370370371)","(7.0, 13.5, 12.9)","(21.0, 170.0, 56.25)"
09-01-2023 17:07:48.294479,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 20.0, 13.666666666666666)","(11.0, 25.0, 15.0)","(4.8, 10.5, 8.170370370370371)","(7.0, 13.5, 12.9)","(21.0, 170.0, 56.25)"
09-01-2023 17:07:49.389073,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 67.84615384615384)","(10.0, 20.0, 13.666666666666666)","(11.0, 25.0, 15.0)","(4.8, 10.5, 8.05)","(7.0, 13.5, 12.9)","(21.0, 170.0, 56.25)"
09-01-2023 17:07:50.444708,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 20.0, 13.666666666666666)","(11.0, 25.0, 15.0)","(4.8, 8.8, 8.05)","(7.0, 13.5, 12.9)","(21.0, 170.0, 56.25)"
09-01-2023 17:07:51.482302,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 20.0, 13.666666666666666)","(11.0, 25.0, 15.0)","(4.8, 8.8, 8.05)","(7.0, 13.5, 12.9)","(21.0, 170.0, 56.25)"
09-01-2023 17:07:52.505325,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 20.0, 13.666666666666666)","(11.0, 25.0, 15.0)","(4.8, 8.8, 8.05)","(7.0, 13.5, 13.125)","(21.0, 170.0, 56.25)"
09-01-2023 17:07:53.521626,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 20.0, 13.666666666666666)","(11.0, 25.0, 15.0)","(4.8, 8.8, 8.05)","(7.0, 13.5, 13.125)","(21.0, 170.0, 56.25)"
09-01-2023 17:07:54.522616,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 20.0, 13.666666666666666)","(11.0, 25.0, 15.0)","(4.8, 8.8, 8.05)","(7.0, 13.5, 13.125)","(21.0, 170.0, 56.25)"
09-01-2023 17:07:55.571229,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 20.0, 13.666666666666666)","(11.0, 25.0, 15.0)","(4.8, 8.8, 8.05)","(7.0, 13.5, 13.125)","(21.0, 170.0, 56.25)"
09-01-2023 17:07:56.573544,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 20.0, 13.666666666666666)","(11.0, 25.0, 15.0)","(4.8, 8.8, 9.3)","(7.0, 13.5, 13.125)","(21.0, 170.0, 56.25)"
09-01-2023 17:07:57.629976,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 20.0, 13.666666666666666)","(11.0, 25.0, 16.071428571428573)","(4.8, 9.8, 8.8)","(7.0, 13.5, 12.9)","(21.0, 170.0, 56.25)"
09-01-2023 17:07:58.693297,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 20.0, 13.666666666666666)","(11.0, 25.0, 16.071428571428573)","(4.8, 9.8, 8.8)","(7.0, 13.5, 12.9)","(21.0, 170.0, 56.25)"
09-01-2023 17:07:59.739397,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 20.0, 13.666666666666666)","(11.0, 25.0, 16.071428571428573)","(4.8, 9.8, 8.8)","(7.0, 13.5, 12.9)","(21.0, 170.0, 56.25)"
09-01-2023 17:08:00.799316,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 20.0, 13.666666666666666)","(11.0, 25.0, 16.071428571428573)","(4.8, 9.8, 8.8)","(7.0, 13.5, 12.9)","(21.0, 170.0, 56.25)"
09-01-2023 17:08:01.852533,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 20.0, 13.666666666666666)","(11.0, 25.0, 16.071428571428573)","(4.8, 9.8, 8.8)","(7.0, 13.5, 12.9)","(21.0, 170.0, 56.25)"
09-01-2023 17:08:02.921436,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 20.0, 13.666666666666666)","(11.0, 25.0, 16.071428571428573)","(4.8, 9.8, 8.8)","(7.0, 13.5, 12.9)","(21.0, 170.0, 56.25)"
09-01-2023 17:08:03.964273,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 20.0, 13.666666666666666)","(11.0, 25.0, 16.071428571428573)","(4.8, 9.8, 8.8)","(7.0, 13.5, 12.9)","(21.0, 170.0, 56.25)"
09-01-2023 17:08:05.126087,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 67.84615384615384)","(10.0, 20.0, 13.666666666666666)","(11.0, 25.0, 14.583333333333334)","(4.8, 9.8, 8.8)","(7.0, 13.5, 12.9)","(21.0, 170.0, 56.25)"
09-01-2023 17:08:06.383812,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 20.0, 13.666666666666666)","(11.0, 25.0, 16.071428571428573)","(4.8, 9.8, 8.8)","(7.0, 13.5, 12.9)","(21.0, 170.0, 56.25)"
09-01-2023 17:08:07.472863,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 20.0, 13.666666666666666)","(11.0, 25.0, 16.071428571428573)","(4.8, 9.8, 8.8)","(7.0, 13.5, 12.9)","(21.0, 170.0, 56.25)"
09-01-2023 17:08:08.546004,"(1.45, 1.52, 1.4882758620689656)","(31.0, 130.0, 65.07142857142857)","(10.0, 20.0, 13.666666666666666)","(11.0, 25.0, 16.071428571428573)","(4.8, 9.8, 8.8)","(7.0, 13.5, 12.9)","(21.0, 170.0, 56.25)"
