,Diamond Chipper,Ohoka Torey,Goldstar Linda,Aramoana,Money Bags,Maisey,Culvie Bun,Homebush Honey
08-12-2022 12:58:31.145831,"(4.6, 8.4, 6.5)","(12.0, 29.0, 26.574999999999996)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 25.166666666666664)","(14.0, 32.0, 29.72222222222222)","(10.0, 21.0, 17.133333333333333)"
08-12-2022 12:58:32.382172,"(4.6, 8.4, 6.5)","(12.0, 29.0, 26.574999999999996)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 25.166666666666664)","(14.0, 32.0, 29.72222222222222)","(10.0, 21.0, 17.133333333333333)"
08-12-2022 12:58:33.650875,"(4.6, 8.4, 6.5)","(12.0, 29.0, 26.574999999999996)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 25.166666666666664)","(14.0, 32.0, 29.72222222222222)","(10.0, 21.0, 17.133333333333333)"
08-12-2022 12:58:34.899532,"(4.6, 8.4, 6.5)","(12.0, 29.0, 26.574999999999996)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 23.125)","(14.0, 32.0, 29.72222222222222)","(10.0, 21.0, 17.133333333333333)"
08-12-2022 12:58:36.210574,"(4.6, 8.4, 6.5)","(12.0, 29.0, 26.574999999999996)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 23.125)","(14.0, 32.0, 29.72222222222222)","(10.0, 21.0, 17.133333333333333)"
08-12-2022 12:58:37.449656,"(4.6, 8.4, 6.5)","(12.0, 29.0, 26.574999999999996)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 23.125)","(14.0, 32.0, 29.72222222222222)","(10.0, 21.0, 17.133333333333333)"
08-12-2022 12:58:38.646780,"(4.6, 8.4, 6.5)","(12.0, 29.0, 26.574999999999996)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 23.125)","(14.0, 32.0, 29.72222222222222)","(10.0, 21.0, 17.133333333333333)"
08-12-2022 12:58:39.886730,"(4.6, 8.4, 6.5)","(12.0, 29.0, 26.574999999999996)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 23.125)","(14.0, 32.0, 29.72222222222222)","(10.0, 21.0, 17.133333333333333)"
08-12-2022 12:58:41.056567,"(4.6, 8.4, 6.5)","(12.0, 29.0, 26.574999999999996)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 23.125)","(14.0, 32.0, 29.72222222222222)","(10.0, 21.0, 17.133333333333333)"
08-12-2022 12:58:42.211170,"(4.6, 8.4, 6.5)","(12.0, 29.0, 26.574999999999996)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 23.125)","(14.0, 32.0, 29.72222222222222)","(10.0, 21.0, 17.133333333333333)"
08-12-2022 12:58:43.501341,"(4.6, 8.4, 6.5)","(12.0, 29.0, 26.574999999999996)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 23.125)","(14.0, 32.0, 29.72222222222222)","(10.0, 21.0, 17.133333333333333)"
08-12-2022 12:58:44.825156,"(4.6, 8.4, 6.5)","(12.0, 29.0, 26.574999999999996)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 23.125)","(14.0, 32.0, 29.72222222222222)","(10.0, 21.0, 17.133333333333333)"
08-12-2022 12:58:46.155470,"(4.6, 8.4, 6.5)","(12.0, 29.0, 26.574999999999996)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 23.125)","(14.0, 32.0, 29.72222222222222)","(10.0, 21.0, 17.133333333333333)"
08-12-2022 12:58:47.480057,"(4.6, 8.4, 6.5)","(12.0, 29.0, 26.574999999999996)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 23.125)","(14.0, 32.0, 29.72222222222222)","(10.0, 21.0, 17.133333333333333)"
08-12-2022 12:58:48.756377,"(4.6, 8.4, 6.5)","(12.0, 29.0, 26.574999999999996)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 20.8)","(14.0, 32.0, 29.72222222222222)","(10.0, 21.0, 17.133333333333333)"
08-12-2022 12:58:50.014112,"(4.6, 8.4, 6.5)","(12.0, 29.0, 24.68888888888889)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 20.8)","(14.0, 32.0, 27.9)","(10.0, 21.0, 15.2)"
08-12-2022 12:58:51.246750,"(4.6, 8.4, 6.5)","(12.0, 29.0, 24.68888888888889)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 20.8)","(14.0, 32.0, 26.3)","(10.0, 21.0, 15.2)"
08-12-2022 12:58:52.476659,"(4.6, 8.4, 6.5)","(12.0, 29.0, 24.68888888888889)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 20.8)","(14.0, 30.0, 26.3)","(10.0, 21.0, 15.2)"
08-12-2022 12:58:53.685546,"(4.6, 8.4, 6.5)","(12.0, 29.0, 24.68888888888889)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 20.8)","(14.0, 30.0, 26.3)","(10.0, 21.0, 15.2)"
08-12-2022 12:58:54.902044,"(4.6, 8.4, 6.5)","(12.0, 29.0, 24.68888888888889)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 20.8)","(14.0, 30.0, 26.0)","(10.0, 21.0, 15.2)"
08-12-2022 12:58:56.141569,"(4.6, 8.4, 6.5)","(12.0, 29.0, 24.68888888888889)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 20.8)","(14.0, 30.0, 23.0)","(10.0, 21.0, 15.2)"
08-12-2022 12:58:57.432839,"(4.6, 8.4, 6.5)","(12.0, 29.0, 24.68888888888889)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 20.8)","(14.0, 30.0, 23.0)","(10.0, 21.0, 15.2)"
08-12-2022 12:58:58.736669,"(4.6, 8.4, 6.5)","(12.0, 29.0, 24.68888888888889)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 20.8)","(14.0, 30.0, 23.0)","(10.0, 21.0, 15.2)"
08-12-2022 12:59:00.044090,"(4.6, 8.4, 6.5)","(12.0, 29.0, 24.68888888888889)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 20.8)","(14.0, 30.0, 23.0)","(10.0, 21.0, 15.2)"
08-12-2022 12:59:01.365395,"(4.6, 8.4, 6.5)","(12.0, 29.0, 24.68888888888889)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 20.8)","(14.0, 30.0, 23.0)","(10.0, 21.0, 15.2)"
08-12-2022 12:59:02.658508,"(4.6, 8.4, 6.5)","(12.0, 29.0, 24.68888888888889)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 20.8)","(14.0, 30.0, 23.0)","(10.0, 21.0, 15.2)"
08-12-2022 12:59:03.961169,"(4.6, 8.4, 6.5)","(12.0, 29.0, 24.68888888888889)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 20.8)","(14.0, 30.0, 23.0)","(10.0, 21.0, 15.2)"
08-12-2022 12:59:05.434023,"(4.6, 8.4, 6.5)","(12.0, 29.0, 24.68888888888889)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 20.8)","(14.0, 30.0, 23.0)","(10.0, 21.0, 15.2)"
08-12-2022 12:59:06.880172,"(4.6, 8.4, 6.5)","(12.0, 29.0, 24.68888888888889)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 20.8)","(14.0, 30.0, 23.0)","(10.0, 21.0, 15.2)"
08-12-2022 12:59:08.281837,"(4.6, 8.4, 6.5)","(12.0, 29.0, 24.68888888888889)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 20.8)","(14.0, 30.0, 23.0)","(10.0, 21.0, 15.2)"
08-12-2022 12:59:09.620610,"(4.6, 8.4, 6.5)","(12.0, 29.0, 24.68888888888889)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 20.8)","(14.0, 30.0, 23.0)","(10.0, 21.0, 15.2)"
08-12-2022 12:59:10.924375,"(4.6, 8.4, 6.5)","(12.0, 29.0, 24.68888888888889)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 20.8)","(14.0, 30.0, 22.8)","(10.0, 21.0, 15.2)"
08-12-2022 12:59:12.151614,"(4.6, 8.4, 6.5)","(12.0, 29.0, 24.68888888888889)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 20.8)","(14.0, 30.0, 22.8)","(10.0, 21.0, 15.2)"
08-12-2022 12:59:13.302133,"(4.6, 8.4, 6.5)","(12.0, 29.0, 24.68888888888889)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 20.8)","(14.0, 30.0, 22.8)","(10.0, 21.0, 15.2)"
08-12-2022 12:59:14.454220,"(4.6, 8.4, 6.5)","(12.0, 29.0, 24.68888888888889)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 20.8)","(14.0, 30.0, 22.8)","(10.0, 21.0, 15.2)"
08-12-2022 12:59:15.633402,"(4.6, 8.4, 6.5)","(12.0, 29.0, 24.68888888888889)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 20.8)","(14.0, 30.0, 22.8)","(10.0, 21.0, 15.2)"
08-12-2022 12:59:16.812902,"(4.6, 8.4, 6.5)","(12.0, 29.0, 24.68888888888889)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 20.8)","(14.0, 30.0, 22.8)","(10.0, 21.0, 15.2)"
08-12-2022 12:59:18.082974,"(4.6, 8.4, 6.5)","(12.0, 29.0, 24.68888888888889)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 20.8)","(14.0, 30.0, 22.8)","(10.0, 21.0, 15.2)"
08-12-2022 12:59:19.389773,"(4.6, 8.4, 6.5)","(12.0, 29.0, 24.68888888888889)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.818181818181817)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 20.8)","(14.0, 30.0, 22.8)","(10.0, 21.0, 15.2)"
08-12-2022 12:59:20.663726,"(4.6, 8.4, 6.5)","(12.0, 29.0, 16.333333333333332)","(2.4, 2.6, 2.375)","(7.0, 19.0, 13.100000000000001)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 20.8)","(14.0, 30.0, 18.666666666666668)","(10.0, 21.0, 13.4)"
08-12-2022 12:59:21.979938,"(4.6, 8.4, 6.5)","(12.0, 29.0, 24.68888888888889)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.0)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 17.0)","(14.0, 30.0, 18.666666666666668)","(10.0, 21.0, 13.4)"
08-12-2022 12:59:23.296763,"(4.6, 8.4, 6.5)","(12.0, 29.0, 16.2)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.78181818181818)","(4.8, 12.5, 5.642857142857142)","(12.0, 27.0, 17.0)","(14.0, 30.0, 18.666666666666668)","(10.0, 21.0, 13.4)"
08-12-2022 12:59:24.526732,"(4.6, 8.4, 6.5)","(12.0, 29.0, 16.2)","(2.4, 2.6, 2.375)","(7.0, 19.0, 13.100000000000001)","(4.8, 12.5, 7.2333333333333325)","(12.0, 27.0, 17.0)","(14.0, 30.0, 18.666666666666668)","(10.0, 21.0, 13.4)"
08-12-2022 12:59:25.893565,"(4.6, 8.4, 6.5)","(12.0, 29.0, 16.2)","(2.4, 2.6, 2.375)","(7.0, 19.0, 13.100000000000001)","(4.8, 12.5, 7.2333333333333325)","(12.0, 27.0, 17.0)","(14.0, 30.0, 18.666666666666668)","(10.0, 21.0, 13.4)"
08-12-2022 12:59:27.105135,"(4.6, 8.4, 6.5)","(12.0, 29.0, 16.2)","(2.4, 2.6, 2.375)","(7.0, 19.0, 13.100000000000001)","(4.8, 12.5, 7.2333333333333325)","(12.0, 27.0, 17.0)","(14.0, 30.0, 18.666666666666668)","(10.0, 21.0, 13.4)"
08-12-2022 12:59:28.400179,"(4.6, 8.4, 6.5)","(12.0, 29.0, 16.2)","(2.4, 2.6, 2.375)","(7.0, 19.0, 13.100000000000001)","(4.8, 12.5, 7.2333333333333325)","(12.0, 27.0, 17.0)","(14.0, 30.0, 18.666666666666668)","(10.0, 21.0, 13.4)"
08-12-2022 12:59:29.743613,"(4.6, 8.4, 6.5)","(12.0, 29.0, 16.2)","(2.4, 2.6, 2.375)","(7.0, 19.0, 13.100000000000001)","(4.8, 12.5, 8.55)","(12.0, 27.0, 17.0)","(14.0, 30.0, 18.666666666666668)","(10.0, 21.0, 13.4)"
08-12-2022 12:59:31.087487,"(4.6, 8.4, 6.5)","(12.0, 29.0, 16.2)","(2.4, 2.6, 2.375)","(7.0, 19.0, 13.100000000000001)","(4.8, 12.5, 8.55)","(12.0, 27.0, 17.0)","(14.0, 30.0, 18.666666666666668)","(10.0, 21.0, 13.4)"
08-12-2022 12:59:32.408659,"(4.6, 8.4, 5.933333333333334)","(12.0, 29.0, 16.2)","(2.4, 2.6, 2.375)","(7.0, 19.0, 13.100000000000001)","(4.8, 12.5, 8.55)","(12.0, 27.0, 17.0)","(14.0, 30.0, 18.666666666666668)","(10.0, 21.0, 13.4)"
08-12-2022 12:59:33.794762,"(4.6, 8.4, 5.933333333333334)","(12.0, 29.0, 16.2)","(2.4, 2.6, 2.375)","(7.0, 19.0, 13.100000000000001)","(4.8, 12.5, 8.55)","(12.0, 27.0, 17.0)","(14.0, 30.0, 18.666666666666668)","(10.0, 21.0, 13.4)"
08-12-2022 12:59:35.122113,"(4.6, 8.4, 5.933333333333334)","(12.0, 29.0, 16.2)","(2.4, 2.6, 2.375)","(7.0, 19.0, 13.100000000000001)","(4.8, 12.5, 8.55)","(12.0, 27.0, 17.0)","(14.0, 30.0, 18.666666666666668)","(10.0, 21.0, 13.4)"
08-12-2022 12:59:36.410757,"(4.6, 8.4, 5.933333333333334)","(12.0, 29.0, 16.2)","(2.4, 2.6, 2.375)","(7.0, 19.0, 13.100000000000001)","(4.8, 12.5, 8.55)","(12.0, 27.0, 17.0)","(14.0, 30.0, 18.666666666666668)","(10.0, 21.0, 13.4)"
08-12-2022 12:59:37.975550,"(4.6, 8.4, 5.933333333333334)","(12.0, 29.0, 16.2)","(2.4, 2.6, 2.375)","(7.0, 19.0, 13.100000000000001)","(4.8, 12.5, 8.55)","(12.0, 27.0, 17.0)","(14.0, 30.0, 18.666666666666668)","(10.0, 21.0, 13.4)"
08-12-2022 12:59:39.370871,"(4.6, 8.4, 5.933333333333334)","(12.0, 29.0, 16.2)","(2.4, 2.6, 2.375)","(7.0, 19.0, 13.100000000000001)","(4.8, 12.5, 8.55)","(12.0, 27.0, 17.0)","(14.0, 30.0, 18.666666666666668)","(10.0, 21.0, 13.4)"
08-12-2022 12:59:40.828370,"(4.6, 8.4, 5.933333333333334)","(12.0, 29.0, 16.2)","(2.4, 2.6, 2.375)","(7.0, 19.0, 12.899999999999999)","(4.8, 12.5, 8.55)","(12.0, 27.0, 17.0)","(14.0, 30.0, 18.666666666666668)","(10.0, 21.0, 13.733333333333334)"
08-12-2022 12:59:42.181584,"(4.6, 8.4, 5.933333333333334)","(12.0, 29.0, 16.2)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.6)","(4.8, 12.5, 8.55)","(12.0, 27.0, 15.0)","(14.0, 30.0, 18.666666666666668)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 12:59:43.483367,"(4.6, 8.4, 5.933333333333334)","(12.0, 29.0, 16.2)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.6)","(4.8, 12.5, 8.55)","(12.0, 27.0, 15.0)","(14.0, 30.0, 18.666666666666668)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 12:59:44.723787,"(4.6, 8.4, 5.933333333333334)","(12.0, 29.0, 16.2)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.6)","(4.8, 12.5, 8.55)","(12.0, 27.0, 15.0)","(14.0, 30.0, 18.666666666666668)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 12:59:46.008570,"(4.6, 8.4, 5.933333333333334)","(12.0, 29.0, 16.2)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.6)","(4.8, 12.5, 8.55)","(12.0, 27.0, 15.0)","(14.0, 30.0, 18.666666666666668)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 12:59:47.321807,"(4.6, 8.4, 5.933333333333334)","(12.0, 29.0, 16.2)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.6)","(4.8, 12.5, 8.55)","(12.0, 27.0, 15.0)","(14.0, 30.0, 18.666666666666668)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 12:59:48.658258,"(4.6, 8.4, 5.933333333333334)","(12.0, 29.0, 16.2)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.6)","(4.8, 12.5, 8.55)","(12.0, 27.0, 15.0)","(14.0, 30.0, 18.666666666666668)","(10.0, 22.0, 15.8)"
08-12-2022 12:59:49.989291,"(4.6, 8.4, 5.933333333333334)","(12.0, 29.0, 26.046153846153846)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.6)","(4.8, 12.5, 8.55)","(12.0, 27.0, 15.0)","(14.0, 30.0, 18.666666666666668)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 12:59:51.345734,"(4.6, 8.4, 5.933333333333334)","(12.0, 29.0, 26.046153846153846)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.6)","(4.8, 12.5, 8.55)","(12.0, 27.0, 15.0)","(14.0, 30.0, 18.666666666666668)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 12:59:52.629067,"(4.6, 8.4, 5.933333333333334)","(12.0, 29.0, 26.046153846153846)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.6)","(4.8, 12.5, 8.55)","(12.0, 27.0, 15.0)","(14.0, 30.0, 18.666666666666668)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 12:59:53.883659,"(4.6, 8.4, 5.933333333333334)","(12.0, 29.0, 26.046153846153846)","(2.4, 2.6, 2.375)","(7.0, 19.0, 16.6)","(4.8, 12.5, 8.55)","(12.0, 27.0, 15.0)","(14.0, 30.0, 18.666666666666668)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 12:59:55.193226,"(4.6, 8.4, 5.933333333333334)","(12.0, 29.0, 25.56666666666667)","(2.4, 2.6, 2.375)","(7.0, 19.0, 11.0)","(4.8, 12.5, 9.181818181818182)","(12.0, 27.0, 17.0)","(14.0, 30.0, 18.666666666666668)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 12:59:56.470772,"(4.6, 8.4, 5.933333333333334)","(12.0, 27.0, 18.4)","(2.4, 2.6, 2.375)","(7.0, 12.5, 11.0)","(4.8, 13.0, 9.181818181818182)","(12.0, 27.0, 17.0)","(14.0, 30.0, 18.666666666666668)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 12:59:57.724107,"(4.6, 8.4, 5.933333333333334)","(12.0, 27.0, 18.4)","(2.4, 2.6, 2.375)","(7.0, 12.5, 11.0)","(4.8, 13.0, 9.181818181818182)","(12.0, 27.0, 17.0)","(14.0, 30.0, 18.666666666666668)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 12:59:58.921966,"(4.6, 8.4, 5.933333333333334)","(12.0, 27.0, 18.4)","(2.4, 2.6, 2.375)","(7.0, 12.5, 11.0)","(4.8, 13.0, 9.181818181818182)","(12.0, 27.0, 17.0)","(14.0, 30.0, 23.2)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:00:00.174818,"(4.6, 8.4, 5.933333333333334)","(12.0, 27.0, 18.75)","(2.4, 2.6, 2.375)","(7.0, 12.5, 11.0)","(4.8, 13.0, 9.181818181818182)","(12.0, 27.0, 17.0)","(14.0, 30.0, 23.2)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:00:01.324261,"(4.6, 8.4, 6.18)","(12.0, 27.0, 18.75)","(2.4, 2.6, 2.375)","(7.0, 12.5, 11.0)","(4.8, 13.0, 9.181818181818182)","(12.0, 27.0, 17.0)","(14.0, 30.0, 23.2)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:00:02.477205,"(4.6, 8.8, 6.522222222222222)","(12.0, 27.0, 18.75)","(2.4, 2.6, 2.375)","(7.0, 12.5, 11.0)","(4.8, 13.0, 9.181818181818182)","(12.0, 27.0, 17.0)","(14.0, 30.0, 23.2)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:00:03.706684,"(4.6, 8.8, 6.066666666666667)","(12.0, 27.0, 18.75)","(2.4, 2.6, 2.375)","(7.0, 12.5, 11.0)","(4.8, 13.0, 9.181818181818182)","(12.0, 27.0, 17.0)","(14.0, 30.0, 23.2)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:00:04.950552,"(4.6, 8.8, 6.066666666666667)","(12.0, 27.0, 18.75)","(2.4, 2.6, 2.375)","(7.0, 12.5, 11.0)","(4.8, 13.0, 9.181818181818182)","(12.0, 27.0, 17.0)","(14.0, 30.0, 23.2)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:00:06.176026,"(4.6, 9.4, 7.050000000000001)","(12.0, 27.0, 18.75)","(2.4, 2.6, 2.375)","(7.0, 12.5, 11.0)","(4.8, 13.0, 9.181818181818182)","(12.0, 27.0, 17.0)","(14.0, 30.0, 23.2)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:00:07.380922,"(4.6, 9.4, 7.050000000000001)","(12.0, 27.0, 18.75)","(2.4, 2.6, 2.375)","(7.0, 12.5, 11.0)","(4.8, 13.0, 9.181818181818182)","(12.0, 27.0, 17.0)","(14.0, 30.0, 23.2)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:00:08.505781,"(4.6, 9.4, 7.050000000000001)","(12.0, 27.0, 18.75)","(2.4, 2.6, 2.375)","(7.0, 12.5, 11.0)","(4.8, 13.0, 9.181818181818182)","(12.0, 27.0, 17.0)","(14.0, 30.0, 23.2)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:00:09.656731,"(4.6, 9.4, 7.050000000000001)","(12.0, 27.0, 18.75)","(2.4, 2.6, 2.375)","(7.0, 12.5, 11.0)","(4.8, 13.0, 9.181818181818182)","(12.0, 27.0, 17.0)","(14.0, 30.0, 23.2)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:00:10.806203,"(4.6, 9.4, 7.050000000000001)","(12.0, 27.0, 18.75)","(2.4, 2.6, 2.375)","(7.0, 12.5, 11.0)","(4.8, 13.0, 9.181818181818182)","(12.0, 27.0, 17.0)","(14.0, 30.0, 23.2)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:00:11.974296,"(4.6, 9.4, 7.050000000000001)","(12.0, 27.0, 18.75)","(2.4, 2.6, 2.375)","(7.0, 12.5, 11.0)","(4.8, 13.0, 9.181818181818182)","(12.0, 27.0, 17.0)","(14.0, 30.0, 23.2)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:00:13.118936,"(4.6, 9.4, 7.050000000000001)","(12.0, 27.0, 18.75)","(2.4, 2.6, 2.375)","(7.0, 12.5, 11.0)","(4.8, 13.0, 9.181818181818182)","(12.0, 27.0, 17.0)","(14.0, 30.0, 23.2)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:00:14.251453,"(4.6, 9.4, 7.050000000000001)","(12.0, 27.0, 18.75)","(2.4, 2.6, 2.375)","(7.0, 12.5, 11.0)","(4.8, 13.0, 9.181818181818182)","(12.0, 27.0, 17.0)","(14.0, 30.0, 23.2)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:00:15.379581,"(4.6, 9.4, 7.050000000000001)","(12.0, 27.0, 18.75)","(2.4, 2.6, 2.375)","(7.0, 12.5, 11.0)","(4.8, 13.0, 9.181818181818182)","(12.0, 27.0, 17.0)","(14.0, 30.0, 23.2)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:00:16.577892,"(4.6, 9.4, 7.050000000000001)","(12.0, 27.0, 18.75)","(2.4, 2.6, 2.375)","(7.0, 12.5, 11.0)","(4.8, 13.0, 9.181818181818182)","(12.0, 27.0, 17.0)","(14.0, 30.0, 23.2)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:00:17.840220,"(4.6, 9.4, 7.050000000000001)","(12.0, 27.0, 18.75)","(2.4, 2.6, 2.375)","(7.0, 12.5, 11.0)","(4.8, 13.0, 9.181818181818182)","(12.0, 27.0, 17.0)","(14.0, 30.0, 23.2)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:00:19.153348,"(4.6, 9.4, 7.050000000000001)","(12.0, 27.0, 18.75)","(2.4, 2.6, 2.375)","(7.0, 12.5, 11.0)","(4.8, 13.0, 9.181818181818182)","(12.0, 27.0, 17.0)","(14.0, 30.0, 23.2)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:00:20.480274,"(4.6, 9.4, 7.050000000000001)","(12.0, 27.0, 18.75)","(2.4, 2.6, 2.375)","(7.0, 12.5, 11.0)","(4.8, 13.0, 9.181818181818182)","(12.0, 27.0, 17.0)","(14.0, 30.0, 23.2)","(10.0, 22.0, 13.733333333333334)"
