,From The Shire,Mr Original,Sonic Groove,Jess Trees,Loveless,Little Hercules,Wheres Eddie
06-01-2023 10:46:23.101354,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.05)","(11.0, 26.0, 16.333333333333332)","(7.5, 15.0, 10.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 10.55)"
06-01-2023 10:46:24.098347,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.05)","(11.0, 26.0, 16.333333333333332)","(7.5, 15.0, 10.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 10.55)"
06-01-2023 10:46:25.095348,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.05)","(11.0, 26.0, 16.333333333333332)","(7.5, 15.0, 10.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 10.55)"
06-01-2023 10:46:26.110253,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.05)","(11.0, 26.0, 16.333333333333332)","(7.5, 15.0, 10.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 10.55)"
06-01-2023 10:46:27.113134,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.05)","(11.0, 26.0, 16.333333333333332)","(7.5, 15.0, 10.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 10.55)"
06-01-2023 10:46:28.103944,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.05)","(11.0, 26.0, 16.333333333333332)","(7.5, 15.0, 10.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 10.55)"
06-01-2023 10:46:29.157471,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.05)","(11.0, 26.0, 16.333333333333332)","(7.5, 15.0, 10.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 10.55)"
06-01-2023 10:46:30.170584,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.05)","(11.0, 26.0, 16.333333333333332)","(7.5, 15.0, 10.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 10.55)"
06-01-2023 10:46:31.257909,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.05)","(11.0, 26.0, 16.333333333333332)","(7.5, 15.0, 10.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 10.55)"
06-01-2023 10:46:32.562906,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.05)","(11.0, 26.0, 16.333333333333332)","(7.5, 15.0, 10.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 10.55)"
06-01-2023 10:46:33.783938,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.05)","(11.0, 26.0, 16.333333333333332)","(7.5, 15.0, 10.2)","(31.0, 210.0, 171.5)","(6.5, 12.0, 10.55)"
06-01-2023 10:46:34.956961,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.05)","(11.0, 26.0, 16.333333333333332)","(7.5, 15.0, 10.2)","(31.0, 200.0, 171.5)","(6.5, 12.0, 10.55)"
06-01-2023 10:46:36.179080,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.05)","(11.0, 26.0, 16.333333333333332)","(7.5, 15.0, 10.2)","(31.0, 200.0, 171.5)","(6.5, 12.0, 10.55)"
06-01-2023 10:46:37.296927,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.05)","(11.0, 26.0, 16.333333333333332)","(7.5, 15.0, 10.2)","(31.0, 200.0, 171.5)","(6.5, 12.0, 10.55)"
06-01-2023 10:46:38.392792,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.05)","(11.0, 26.0, 16.333333333333332)","(7.5, 15.0, 10.2)","(31.0, 200.0, 119.5)","(6.5, 12.0, 10.55)"
06-01-2023 10:46:39.417432,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.05)","(11.0, 26.0, 16.333333333333332)","(7.5, 15.0, 10.2)","(31.0, 210.0, 171.5)","(6.5, 12.0, 10.55)"
06-01-2023 10:46:40.441970,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.05)","(11.0, 26.0, 16.333333333333332)","(7.5, 15.0, 10.2)","(31.0, 200.0, 171.5)","(6.5, 12.0, 10.55)"
06-01-2023 10:46:41.462446,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.05)","(11.0, 26.0, 16.333333333333332)","(7.5, 15.0, 10.2)","(31.0, 200.0, 171.5)","(6.5, 12.0, 11.355555555555554)"
06-01-2023 10:46:42.543211,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.05)","(11.0, 26.0, 21.857142857142858)","(7.5, 15.0, 10.2)","(31.0, 200.0, 124.0)","(6.5, 12.0, 11.355555555555554)"
06-01-2023 10:46:43.607064,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.05)","(11.0, 26.0, 21.857142857142858)","(7.5, 15.0, 10.2)","(31.0, 200.0, 124.0)","(6.5, 12.0, 11.355555555555554)"
06-01-2023 10:46:44.677448,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.05)","(11.0, 26.0, 21.857142857142858)","(7.5, 15.0, 10.2)","(31.0, 200.0, 124.0)","(6.5, 12.0, 11.355555555555554)"
06-01-2023 10:46:45.674084,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.4714285714285715)","(11.0, 26.0, 21.857142857142858)","(7.5, 15.0, 10.2)","(31.0, 200.0, 124.0)","(6.5, 12.0, 11.355555555555554)"
06-01-2023 10:46:46.623052,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 21.857142857142858)","(7.5, 15.0, 10.2)","(31.0, 200.0, 124.0)","(6.5, 12.0, 11.355555555555554)"
06-01-2023 10:46:47.693869,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 21.857142857142858)","(7.5, 15.0, 10.2)","(31.0, 200.0, 124.0)","(6.5, 12.0, 11.355555555555554)"
06-01-2023 10:46:48.713038,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 21.857142857142858)","(7.5, 15.0, 10.2)","(31.0, 200.0, 124.0)","(6.5, 12.0, 11.355555555555554)"
06-01-2023 10:46:49.832736,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 21.857142857142858)","(7.5, 15.0, 10.2)","(31.0, 200.0, 124.0)","(6.5, 12.0, 9.535294117647059)"
06-01-2023 10:46:50.960529,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 22.375)","(7.5, 15.0, 10.2)","(31.0, 200.0, 124.0)","(6.5, 12.5, 9.535294117647059)"
06-01-2023 10:46:52.020887,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 22.375)","(7.5, 15.0, 10.2)","(31.0, 200.0, 124.0)","(6.5, 12.5, 9.535294117647059)"
06-01-2023 10:46:53.086758,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 22.375)","(7.5, 15.0, 10.2)","(31.0, 200.0, 124.0)","(6.5, 12.5, 9.535294117647059)"
06-01-2023 10:46:54.139648,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 22.375)","(7.5, 15.0, 10.2)","(31.0, 200.0, 124.0)","(6.5, 12.5, 9.535294117647059)"
06-01-2023 10:46:55.146673,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 22.375)","(7.5, 15.0, 10.2)","(31.0, 200.0, 124.0)","(6.5, 12.5, 9.535294117647059)"
06-01-2023 10:46:56.194488,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 22.375)","(7.5, 15.0, 10.2)","(31.0, 200.0, 124.0)","(6.5, 12.5, 9.535294117647059)"
06-01-2023 10:46:57.230605,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 22.375)","(7.5, 15.0, 10.2)","(31.0, 200.0, 124.0)","(6.5, 12.5, 9.535294117647059)"
06-01-2023 10:46:58.438885,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 22.375)","(7.5, 15.0, 10.2)","(31.0, 200.0, 163.16666666666666)","(6.5, 12.5, 9.535294117647059)"
06-01-2023 10:46:59.589660,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 22.375)","(7.5, 15.0, 10.2)","(31.0, 190.0, 163.16666666666666)","(6.5, 12.5, 9.535294117647059)"
06-01-2023 10:47:00.700220,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 22.375)","(7.5, 15.0, 10.2)","(31.0, 190.0, 163.16666666666666)","(6.5, 12.5, 9.535294117647059)"
06-01-2023 10:47:01.963956,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 22.375)","(7.5, 15.0, 10.2)","(31.0, 190.0, 163.16666666666666)","(6.5, 12.5, 9.535294117647059)"
06-01-2023 10:47:03.043605,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 22.375)","(7.5, 15.0, 10.2)","(31.0, 190.0, 163.16666666666666)","(6.5, 12.5, 9.535294117647059)"
06-01-2023 10:47:04.187938,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 22.375)","(7.5, 15.0, 10.2)","(31.0, 190.0, 163.16666666666666)","(6.5, 12.5, 9.535294117647059)"
06-01-2023 10:47:05.263696,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 22.375)","(7.5, 15.0, 10.2)","(31.0, 190.0, 124.0)","(6.5, 12.5, 9.535294117647059)"
06-01-2023 10:47:06.332487,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 22.375)","(7.5, 15.0, 10.2)","(31.0, 200.0, 163.16666666666666)","(6.5, 12.5, 9.535294117647059)"
06-01-2023 10:47:07.372345,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 22.375)","(7.5, 15.0, 10.2)","(31.0, 190.0, 163.16666666666666)","(6.5, 12.5, 9.535294117647059)"
06-01-2023 10:47:08.439184,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 22.375)","(7.5, 15.0, 10.2)","(31.0, 190.0, 163.16666666666666)","(6.5, 12.5, 9.535294117647059)"
06-01-2023 10:47:09.464361,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 22.375)","(7.5, 15.0, 10.2)","(31.0, 190.0, 163.16666666666666)","(6.5, 12.5, 9.535294117647059)"
06-01-2023 10:47:10.692963,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 22.375)","(7.5, 15.0, 10.2)","(31.0, 190.0, 163.16666666666666)","(6.5, 12.5, 9.535294117647059)"
06-01-2023 10:47:11.903491,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 22.375)","(7.5, 15.0, 10.2)","(31.0, 190.0, 163.16666666666666)","(6.5, 12.5, 9.535294117647059)"
06-01-2023 10:47:13.061385,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 22.375)","(7.5, 15.0, 10.2)","(31.0, 190.0, 163.16666666666666)","(6.5, 12.5, 9.535294117647059)"
06-01-2023 10:47:14.145141,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 22.375)","(7.5, 15.0, 10.2)","(31.0, 190.0, 146.5)","(6.5, 12.5, 9.535294117647059)"
06-01-2023 10:47:15.230482,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 22.375)","(7.5, 15.0, 10.2)","(31.0, 170.0, 146.5)","(6.5, 12.5, 9.535294117647059)"
06-01-2023 10:47:16.317450,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 22.375)","(7.5, 15.0, 10.2)","(31.0, 170.0, 146.5)","(6.5, 12.5, 9.535294117647059)"
06-01-2023 10:47:17.435508,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 22.375)","(7.5, 15.0, 10.2)","(31.0, 170.0, 100.0)","(6.5, 12.5, 9.535294117647059)"
06-01-2023 10:47:18.535980,"(4.8, 9.0, 7.4)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 12.120000000000001)","(31.0, 170.0, 100.0)","(6.5, 12.5, 9.535294117647059)"
06-01-2023 10:47:19.612240,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 12.28)","(31.0, 170.0, 95.0)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:20.646467,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 12.2)","(31.0, 160.0, 95.0)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:21.758251,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 10.6)","(31.0, 160.0, 95.0)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:22.819812,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 10.6)","(31.0, 160.0, 95.0)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:23.923679,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 10.6)","(31.0, 160.0, 95.0)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:25.043588,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 10.6)","(31.0, 160.0, 95.0)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:26.081871,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 12.8)","(31.0, 160.0, 95.0)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:27.140920,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 10.733333333333333)","(31.0, 160.0, 95.0)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:28.169574,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 10.733333333333333)","(31.0, 160.0, 95.0)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:29.234925,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 10.733333333333333)","(31.0, 160.0, 95.0)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:30.261112,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 10.733333333333333)","(31.0, 160.0, 95.0)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:31.281838,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 10.733333333333333)","(31.0, 160.0, 95.0)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:32.295927,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 10.733333333333333)","(31.0, 160.0, 95.0)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:33.233915,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 10.733333333333333)","(31.0, 160.0, 95.0)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:34.180388,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 10.733333333333333)","(31.0, 160.0, 82.92857142857143)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:35.164708,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 10.733333333333333)","(31.0, 180.0, 82.92857142857143)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:36.259079,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 10.733333333333333)","(31.0, 170.0, 101.0)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:37.445688,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 10.733333333333333)","(31.0, 170.0, 101.0)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:38.600291,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 10.733333333333333)","(31.0, 170.0, 101.0)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:39.720715,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 10.733333333333333)","(31.0, 170.0, 101.0)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:40.960765,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 10.733333333333333)","(31.0, 170.0, 101.0)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:42.049952,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 10.733333333333333)","(31.0, 170.0, 101.0)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:43.098689,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 10.733333333333333)","(31.0, 170.0, 101.0)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:44.082240,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 10.733333333333333)","(31.0, 170.0, 101.0)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:45.095871,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 10.733333333333333)","(31.0, 170.0, 101.0)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:46.106333,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 10.733333333333333)","(31.0, 170.0, 101.0)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:47.086786,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 10.733333333333333)","(31.0, 170.0, 101.0)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:48.097425,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 12.8)","(31.0, 170.0, 101.0)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:49.095277,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 12.8)","(31.0, 170.0, 101.0)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:50.091467,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 12.8)","(31.0, 170.0, 101.0)","(6.5, 12.5, 7.077777777777778)"
06-01-2023 10:47:51.153337,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 16.666666666666668)","(7.5, 15.0, 12.8)","(31.0, 170.0, 102.0)","(6.5, 12.5, 10.2)"
06-01-2023 10:47:52.239337,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 17.0)","(7.5, 15.0, 12.8)","(31.0, 170.0, 102.0)","(6.5, 12.0, 9.2)"
06-01-2023 10:47:53.364290,"(4.8, 9.0, 5.88)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.0, 7.1)","(11.0, 26.0, 17.0)","(7.5, 15.0, 12.8)","(31.0, 170.0, 102.0)","(6.5, 12.0, 10.6)"
06-01-2023 10:47:54.462899,"(4.8, 9.0, 5.88)","(1.95, 3.1, 2.545)","(4.2, 8.0, 7.1)","(11.0, 26.0, 17.0)","(7.5, 15.0, 12.8)","(31.0, 170.0, 53.714285714285715)","(6.5, 12.0, 10.6)"
06-01-2023 10:47:55.484458,"(4.8, 9.0, 5.88)","(1.95, 3.1, 2.090909090909091)","(4.2, 8.0, 7.1)","(11.0, 26.0, 17.0)","(7.5, 15.0, 12.8)","(31.0, 160.0, 53.714285714285715)","(6.5, 12.0, 10.6)"
06-01-2023 10:47:56.471534,"(4.8, 9.0, 5.88)","(1.95, 3.1, 2.090909090909091)","(4.2, 8.0, 7.1)","(11.0, 26.0, 17.0)","(7.5, 15.0, 12.8)","(31.0, 160.0, 53.714285714285715)","(6.5, 12.0, 10.6)"
06-01-2023 10:47:57.423697,"(4.8, 9.0, 5.88)","(1.95, 3.1, 2.090909090909091)","(4.2, 8.0, 7.1)","(11.0, 26.0, 17.0)","(7.5, 15.0, 12.8)","(31.0, 160.0, 53.714285714285715)","(6.5, 12.0, 10.6)"
06-01-2023 10:47:58.369265,"(4.8, 9.0, 5.88)","(1.95, 3.1, 2.090909090909091)","(4.2, 8.0, 7.1)","(11.0, 26.0, 17.0)","(7.5, 15.0, 12.8)","(31.0, 160.0, 53.714285714285715)","(6.5, 12.0, 10.6)"
06-01-2023 10:47:59.411744,"(4.8, 9.0, 5.88)","(1.95, 3.1, 2.090909090909091)","(4.2, 8.0, 7.1)","(11.0, 26.0, 17.0)","(7.5, 15.0, 12.8)","(31.0, 160.0, 53.714285714285715)","(6.5, 12.0, 10.6)"
06-01-2023 10:48:00.451576,"(4.8, 9.0, 5.88)","(1.95, 3.1, 2.090909090909091)","(4.2, 8.0, 7.1)","(11.0, 26.0, 17.0)","(7.5, 15.0, 12.8)","(31.0, 160.0, 53.714285714285715)","(6.5, 12.0, 10.6)"
06-01-2023 10:48:01.463880,"(4.8, 9.0, 5.88)","(1.95, 3.1, 2.090909090909091)","(4.2, 8.0, 7.1)","(11.0, 26.0, 17.0)","(7.5, 15.0, 12.8)","(31.0, 160.0, 53.714285714285715)","(6.5, 12.0, 10.6)"
06-01-2023 10:48:02.385451,"(4.8, 9.0, 5.88)","(1.95, 3.1, 2.090909090909091)","(4.2, 8.0, 7.1)","(11.0, 26.0, 17.0)","(7.5, 15.0, 12.8)","(31.0, 160.0, 53.714285714285715)","(6.5, 12.0, 10.6)"
06-01-2023 10:48:03.318531,"(4.8, 9.0, 5.88)","(1.95, 3.1, 2.090909090909091)","(4.2, 8.0, 7.1)","(11.0, 26.0, 17.0)","(7.5, 15.0, 12.8)","(31.0, 160.0, 53.714285714285715)","(6.5, 12.0, 10.6)"
06-01-2023 10:48:04.280141,"(4.8, 9.0, 5.88)","(1.95, 3.1, 2.090909090909091)","(4.2, 8.0, 7.1)","(11.0, 26.0, 17.0)","(7.5, 15.0, 12.8)","(31.0, 160.0, 98.0)","(6.5, 12.0, 10.6)"
06-01-2023 10:48:05.255167,"(4.8, 9.0, 5.88)","(1.95, 3.1, 2.090909090909091)","(4.2, 8.0, 7.1)","(11.0, 26.0, 17.0)","(7.5, 15.0, 12.8)","(31.0, 160.0, 98.0)","(6.5, 12.0, 10.6)"
06-01-2023 10:48:06.278155,"(4.8, 9.0, 5.88)","(1.95, 3.1, 2.090909090909091)","(4.2, 8.0, 7.1)","(11.0, 26.0, 17.0)","(7.5, 15.0, 12.8)","(31.0, 160.0, 98.0)","(6.5, 12.0, 10.6)"
