,Debs Baby,White Snake,Sketchy Zara,Walking On Fire,White Ticket,Super Keen,Kaidee Dixie,Arrogant Suzy
12-01-2023 16:49:57.774660,"(16.0, 44.0, 26.333333333333336)","(3.3, 6.4, 4.933333333333334)","(26.0, 85.0, 65.33333333333333)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.76, 1.73375)","(11.0, 27.0, 16.81818181818182)","(71.0, 520.0, 446.66666666666663)"
12-01-2023 16:49:59.024250,"(16.0, 44.0, 26.333333333333336)","(3.3, 6.4, 4.933333333333334)","(26.0, 85.0, 65.33333333333333)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.91, 1.73375)","(11.0, 27.0, 16.81818181818182)","(71.0, 520.0, 446.66666666666663)"
12-01-2023 16:50:00.186633,"(16.0, 44.0, 26.333333333333336)","(3.3, 6.4, 4.933333333333334)","(26.0, 85.0, 65.33333333333333)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.91, 1.73375)","(11.0, 27.0, 16.81818181818182)","(71.0, 520.0, 446.66666666666663)"
12-01-2023 16:50:01.446473,"(16.0, 44.0, 26.333333333333336)","(3.3, 6.4, 4.933333333333334)","(26.0, 85.0, 65.33333333333333)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.91, 1.73375)","(11.0, 27.0, 16.81818181818182)","(71.0, 520.0, 446.66666666666663)"
12-01-2023 16:50:02.789138,"(16.0, 44.0, 26.333333333333336)","(3.3, 6.4, 4.975)","(26.0, 85.0, 65.33333333333333)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.91, 1.6316666666666666)","(11.0, 27.0, 16.81818181818182)","(71.0, 520.0, 446.66666666666663)"
12-01-2023 16:50:03.993716,"(16.0, 44.0, 26.333333333333336)","(3.3, 6.2, 4.975)","(26.0, 85.0, 65.33333333333333)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.9, 1.6316666666666666)","(11.0, 27.0, 16.81818181818182)","(71.0, 520.0, 421.66666666666663)"
12-01-2023 16:50:05.234943,"(16.0, 44.0, 26.333333333333336)","(3.3, 6.0, 4.95)","(26.0, 85.0, 65.33333333333333)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.9, 1.5933333333333333)","(11.0, 27.0, 16.81818181818182)","(71.0, 490.0, 421.66666666666663)"
12-01-2023 16:50:06.412574,"(16.0, 44.0, 28.4)","(3.3, 6.0, 4.95)","(26.0, 85.0, 65.33333333333333)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.9, 1.5933333333333333)","(11.0, 27.0, 16.81818181818182)","(71.0, 490.0, 421.66666666666663)"
12-01-2023 16:50:07.602497,"(16.0, 44.0, 27.8)","(3.3, 6.0, 4.95)","(26.0, 85.0, 65.33333333333333)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.9, 1.5933333333333333)","(11.0, 27.0, 16.81818181818182)","(71.0, 490.0, 421.66666666666663)"
12-01-2023 16:50:08.956710,"(16.0, 44.0, 28.1)","(3.3, 6.0, 4.95)","(26.0, 85.0, 65.33333333333333)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.9, 1.5284615384615383)","(11.0, 27.0, 16.81818181818182)","(71.0, 490.0, 421.66666666666663)"
12-01-2023 16:50:10.192427,"(16.0, 44.0, 28.4)","(3.3, 6.0, 4.95)","(26.0, 85.0, 65.33333333333333)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.9, 1.5284615384615383)","(11.0, 27.0, 16.81818181818182)","(71.0, 490.0, 421.66666666666663)"
12-01-2023 16:50:11.427529,"(16.0, 44.0, 28.4)","(3.3, 6.0, 4.8999999999999995)","(26.0, 85.0, 65.33333333333333)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.9, 1.5284615384615383)","(11.0, 27.0, 16.81818181818182)","(71.0, 490.0, 421.66666666666663)"
12-01-2023 16:50:12.592568,"(16.0, 44.0, 28.4)","(3.3, 6.8, 5.0)","(26.0, 85.0, 65.33333333333333)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.9, 1.5284615384615383)","(11.0, 27.0, 16.81818181818182)","(71.0, 490.0, 421.66666666666663)"
12-01-2023 16:50:13.812076,"(16.0, 44.0, 28.4)","(3.3, 6.4, 5.0)","(26.0, 85.0, 65.33333333333333)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.9, 1.5284615384615383)","(11.0, 27.0, 16.81818181818182)","(71.0, 490.0, 421.66666666666663)"
12-01-2023 16:50:15.100410,"(16.0, 44.0, 28.4)","(3.3, 6.4, 5.0)","(26.0, 85.0, 65.33333333333333)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.9, 1.5284615384615383)","(11.0, 27.0, 16.81818181818182)","(71.0, 490.0, 421.66666666666663)"
12-01-2023 16:50:16.348261,"(16.0, 44.0, 28.4)","(3.3, 6.4, 5.0)","(26.0, 85.0, 65.33333333333333)","(21.0, 70.0, 41.69230769230769)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.9, 1.6177777777777778)","(11.0, 27.0, 16.81818181818182)","(71.0, 490.0, 421.66666666666663)"
12-01-2023 16:50:17.653374,"(16.0, 44.0, 28.4)","(3.3, 6.4, 5.0)","(26.0, 85.0, 65.33333333333333)","(21.0, 70.0, 41.69230769230769)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.76, 1.6177777777777778)","(11.0, 27.0, 16.81818181818182)","(71.0, 490.0, 421.66666666666663)"
12-01-2023 16:50:18.968450,"(16.0, 44.0, 28.4)","(3.3, 6.4, 5.0)","(26.0, 85.0, 65.33333333333333)","(21.0, 70.0, 41.69230769230769)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.76, 1.6177777777777778)","(11.0, 27.0, 20.8)","(71.0, 490.0, 446.66666666666663)"
12-01-2023 16:50:20.248249,"(16.0, 44.0, 28.4)","(3.3, 6.4, 5.0)","(26.0, 85.0, 65.33333333333333)","(21.0, 70.0, 43.16666666666667)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.76, 1.6177777777777778)","(11.0, 26.0, 20.8)","(71.0, 520.0, 446.66666666666663)"
12-01-2023 16:50:21.495089,"(16.0, 44.0, 28.4)","(3.3, 6.4, 5.0)","(26.0, 85.0, 65.33333333333333)","(21.0, 70.0, 43.16666666666667)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.76, 1.7275)","(11.0, 26.0, 16.5)","(71.0, 520.0, 446.66666666666663)"
12-01-2023 16:50:22.788048,"(16.0, 44.0, 28.4)","(3.3, 6.4, 5.0)","(26.0, 85.0, 65.33333333333333)","(21.0, 70.0, 53.583333333333336)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.9, 1.7275)","(11.0, 27.0, 16.5)","(71.0, 520.0, 446.66666666666663)"
12-01-2023 16:50:24.032283,"(16.0, 44.0, 28.4)","(3.3, 6.4, 5.08)","(26.0, 85.0, 65.33333333333333)","(21.0, 95.0, 53.583333333333336)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.9, 1.6275)","(11.0, 27.0, 16.5)","(71.0, 520.0, 446.66666666666663)"
12-01-2023 16:50:25.206887,"(16.0, 44.0, 28.4)","(3.3, 6.2, 5.08)","(26.0, 85.0, 65.33333333333333)","(21.0, 95.0, 53.583333333333336)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.89, 1.6275)","(11.0, 27.0, 16.5)","(71.0, 520.0, 446.66666666666663)"
12-01-2023 16:50:26.492684,"(16.0, 44.0, 28.4)","(3.3, 6.2, 5.08)","(26.0, 85.0, 65.33333333333333)","(21.0, 95.0, 53.583333333333336)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.89, 1.6275)","(11.0, 27.0, 16.5)","(71.0, 520.0, 446.66666666666663)"
12-01-2023 16:50:27.734306,"(16.0, 44.0, 28.4)","(3.3, 6.2, 5.08)","(26.0, 85.0, 65.33333333333333)","(21.0, 95.0, 53.583333333333336)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.89, 1.5378260869565217)","(11.0, 27.0, 16.5)","(71.0, 520.0, 446.66666666666663)"
12-01-2023 16:50:28.954991,"(16.0, 44.0, 28.4)","(3.3, 6.2, 4.4)","(26.0, 85.0, 65.33333333333333)","(21.0, 95.0, 53.583333333333336)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.89, 1.5378260869565217)","(11.0, 27.0, 16.5)","(71.0, 520.0, 446.66666666666663)"
12-01-2023 16:50:30.109345,"(16.0, 44.0, 28.4)","(3.3, 6.2, 4.7)","(26.0, 85.0, 65.33333333333333)","(21.0, 95.0, 53.583333333333336)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.89, 1.5378260869565217)","(11.0, 27.0, 16.5)","(71.0, 520.0, 330.0)"
12-01-2023 16:50:31.396966,"(16.0, 44.0, 28.4)","(3.3, 6.2, 4.7)","(26.0, 85.0, 65.33333333333333)","(21.0, 95.0, 53.583333333333336)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.89, 1.5378260869565217)","(11.0, 27.0, 16.5)","(71.0, 530.0, 446.66666666666663)"
12-01-2023 16:50:32.692170,"(16.0, 44.0, 28.4)","(3.3, 6.2, 4.7)","(26.0, 85.0, 65.33333333333333)","(21.0, 95.0, 71.14285714285714)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.89, 1.5378260869565217)","(11.0, 27.0, 16.5)","(71.0, 520.0, 446.66666666666663)"
12-01-2023 16:50:34.029007,"(16.0, 44.0, 28.4)","(3.3, 6.2, 5.4363636363636365)","(26.0, 85.0, 66.84615384615384)","(21.0, 90.0, 71.14285714285714)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.89, 1.5378260869565217)","(11.0, 27.0, 16.5)","(71.0, 520.0, 446.66666666666663)"
12-01-2023 16:50:35.333786,"(16.0, 44.0, 28.4)","(3.3, 6.2, 4.52)","(26.0, 85.0, 65.33333333333333)","(21.0, 90.0, 49.357142857142854)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.89, 1.5378260869565217)","(11.0, 27.0, 16.5)","(71.0, 520.0, 446.66666666666663)"
12-01-2023 16:50:36.630593,"(16.0, 44.0, 28.4)","(3.3, 6.2, 4.6000000000000005)","(26.0, 85.0, 65.33333333333333)","(21.0, 95.0, 49.357142857142854)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.89, 1.5378260869565217)","(11.0, 27.0, 16.5)","(71.0, 520.0, 446.66666666666663)"
12-01-2023 16:50:37.967003,"(16.0, 44.0, 28.4)","(3.3, 6.2, 4.6000000000000005)","(26.0, 85.0, 65.33333333333333)","(21.0, 95.0, 39.0)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.89, 1.6233333333333333)","(11.0, 27.0, 16.5)","(71.0, 520.0, 446.66666666666663)"
12-01-2023 16:50:39.264691,"(16.0, 44.0, 28.4)","(3.3, 6.2, 4.6000000000000005)","(26.0, 85.0, 65.33333333333333)","(21.0, 95.0, 39.0)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.77, 1.6233333333333333)","(11.0, 27.0, 16.5)","(71.0, 520.0, 446.66666666666663)"
12-01-2023 16:50:40.569068,"(16.0, 44.0, 28.4)","(3.3, 6.2, 4.6000000000000005)","(26.0, 85.0, 65.33333333333333)","(21.0, 95.0, 37.72727272727273)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.77, 1.6233333333333333)","(11.0, 27.0, 16.5)","(71.0, 520.0, 446.66666666666663)"
12-01-2023 16:50:41.891692,"(16.0, 44.0, 28.4)","(3.3, 6.2, 4.6000000000000005)","(26.0, 85.0, 65.33333333333333)","(21.0, 95.0, 37.72727272727273)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.77, 1.6233333333333333)","(11.0, 27.0, 16.5)","(71.0, 520.0, 446.66666666666663)"
12-01-2023 16:50:43.129057,"(16.0, 44.0, 28.4)","(3.3, 6.2, 4.6000000000000005)","(26.0, 85.0, 65.33333333333333)","(21.0, 95.0, 37.72727272727273)","(21.0, 70.0, 36.54545454545455)","(1.4, 1.77, 1.6233333333333333)","(11.0, 27.0, 16.5)","(71.0, 520.0, 446.66666666666663)"
12-01-2023 16:50:44.339708,"(16.0, 44.0, 28.4)","(3.3, 6.2, 4.6000000000000005)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 37.72727272727273)","(21.0, 70.0, 45.46666666666667)","(1.4, 1.93, 1.782857142857143)","(11.0, 27.0, 14.85)","(71.0, 520.0, 446.66666666666663)"
12-01-2023 16:50:45.630707,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 4.6000000000000005)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 37.72727272727273)","(21.0, 70.0, 40.0)","(1.4, 1.92, 1.566315789473684)","(11.0, 27.0, 14.85)","(71.0, 520.0, 446.66666666666663)"
12-01-2023 16:50:46.838379,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 4.6000000000000005)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 37.72727272727273)","(21.0, 70.0, 33.2)","(1.4, 1.92, 1.701111111111111)","(11.0, 27.0, 14.85)","(71.0, 520.0, 330.0)"
12-01-2023 16:50:47.975168,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 4.6000000000000005)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 37.72727272727273)","(21.0, 70.0, 39.333333333333336)","(1.4, 1.91, 1.701111111111111)","(11.0, 27.0, 14.85)","(71.0, 530.0, 446.66666666666663)"
12-01-2023 16:50:49.127775,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 4.6000000000000005)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 37.72727272727273)","(21.0, 70.0, 39.333333333333336)","(1.4, 1.91, 1.701111111111111)","(11.0, 27.0, 14.85)","(71.0, 520.0, 446.66666666666663)"
12-01-2023 16:50:50.326650,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 4.6000000000000005)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 37.72727272727273)","(21.0, 70.0, 39.333333333333336)","(1.4, 1.91, 1.701111111111111)","(11.0, 27.0, 14.85)","(71.0, 520.0, 446.66666666666663)"
12-01-2023 16:50:51.624633,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 4.6000000000000005)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 37.72727272727273)","(21.0, 70.0, 39.333333333333336)","(1.4, 1.91, 1.701111111111111)","(11.0, 27.0, 14.85)","(71.0, 520.0, 446.66666666666663)"
12-01-2023 16:50:52.844022,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 4.6000000000000005)","(26.0, 85.0, 67.51851851851852)","(21.0, 95.0, 37.72727272727273)","(21.0, 70.0, 39.333333333333336)","(1.4, 1.91, 1.701111111111111)","(11.0, 27.0, 14.85)","(71.0, 520.0, 446.66666666666663)"
12-01-2023 16:50:54.023204,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 4.6000000000000005)","(26.0, 85.0, 67.51851851851852)","(21.0, 95.0, 37.72727272727273)","(21.0, 70.0, 39.333333333333336)","(1.4, 1.91, 1.701111111111111)","(11.0, 27.0, 14.85)","(71.0, 520.0, 446.66666666666663)"
12-01-2023 16:50:55.301298,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 4.6000000000000005)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 37.72727272727273)","(21.0, 70.0, 39.333333333333336)","(1.4, 1.91, 1.6358333333333333)","(11.0, 27.0, 14.85)","(71.0, 520.0, 421.66666666666663)"
12-01-2023 16:50:56.559800,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 4.6000000000000005)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 37.72727272727273)","(21.0, 70.0, 39.333333333333336)","(1.4, 1.91, 1.6358333333333333)","(11.0, 27.0, 14.85)","(71.0, 490.0, 421.66666666666663)"
12-01-2023 16:50:57.878245,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 4.6000000000000005)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 37.72727272727273)","(21.0, 70.0, 39.333333333333336)","(1.4, 1.91, 1.5421739130434782)","(11.0, 27.0, 14.85)","(71.0, 490.0, 421.66666666666663)"
12-01-2023 16:50:59.321793,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 5.444444444444445)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 37.72727272727273)","(21.0, 70.0, 39.333333333333336)","(1.4, 1.91, 1.515806451612903)","(11.0, 27.0, 14.85)","(71.0, 490.0, 421.66666666666663)"
12-01-2023 16:51:00.608559,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 5.444444444444445)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 37.72727272727273)","(21.0, 70.0, 39.333333333333336)","(1.4, 1.91, 1.5899999999999999)","(11.0, 27.0, 14.85)","(71.0, 490.0, 421.66666666666663)"
12-01-2023 16:51:01.910536,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 5.581818181818182)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 37.72727272727273)","(21.0, 70.0, 40.0)","(1.4, 1.77, 1.5899999999999999)","(11.0, 27.0, 14.85)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:03.206610,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 5.581818181818182)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 37.72727272727273)","(21.0, 70.0, 40.0)","(1.4, 1.77, 1.5899999999999999)","(11.0, 27.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:04.511670,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 5.285714285714286)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 37.72727272727273)","(21.0, 70.0, 40.0)","(1.4, 1.77, 1.6844444444444444)","(11.0, 28.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:05.638193,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 5.285714285714286)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 37.72727272727273)","(21.0, 70.0, 40.0)","(1.4, 1.88, 1.5866666666666667)","(11.0, 28.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:06.812775,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 5.0)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 37.72727272727273)","(21.0, 70.0, 40.0)","(1.4, 1.88, 1.5214814814814814)","(11.0, 28.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:08.170061,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 5.0)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 51.285714285714285)","(21.0, 70.0, 40.0)","(1.4, 1.88, 1.70875)","(11.0, 28.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:09.469111,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 5.0)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 51.285714285714285)","(21.0, 70.0, 40.0)","(1.4, 1.87, 1.70875)","(11.0, 28.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:10.731387,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 5.0)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 51.285714285714285)","(21.0, 70.0, 40.0)","(1.4, 1.87, 1.70875)","(11.0, 28.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:12.136420,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 5.0)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 51.285714285714285)","(21.0, 70.0, 40.0)","(1.4, 1.87, 1.6733333333333333)","(11.0, 28.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:13.529734,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 5.0)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 51.285714285714285)","(21.0, 70.0, 40.0)","(1.4, 1.86, 1.6733333333333333)","(11.0, 28.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:15.003416,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 5.0)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 51.285714285714285)","(21.0, 70.0, 40.0)","(1.4, 1.86, 1.6733333333333333)","(11.0, 28.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:16.232650,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 5.0)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 51.285714285714285)","(21.0, 70.0, 40.0)","(1.4, 1.86, 1.6733333333333333)","(11.0, 28.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:17.446099,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 5.0)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 51.285714285714285)","(21.0, 70.0, 40.0)","(1.4, 1.86, 1.6733333333333333)","(11.0, 28.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:18.704895,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 5.0)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 51.285714285714285)","(21.0, 70.0, 40.0)","(1.4, 1.86, 1.615)","(11.0, 28.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:19.955288,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 5.0)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 51.285714285714285)","(21.0, 70.0, 40.0)","(1.4, 1.86, 1.615)","(11.0, 28.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:21.164055,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 5.0)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 51.285714285714285)","(21.0, 70.0, 40.0)","(1.4, 1.86, 1.615)","(11.0, 28.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:22.297128,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 5.0)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 51.285714285714285)","(21.0, 70.0, 40.0)","(1.4, 1.86, 1.615)","(11.0, 28.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:23.514192,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 5.342857142857143)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 51.285714285714285)","(21.0, 70.0, 40.0)","(1.4, 1.86, 1.615)","(11.0, 28.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:24.835878,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 4.986363636363636)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 51.285714285714285)","(21.0, 70.0, 40.0)","(1.4, 1.86, 1.615)","(11.0, 28.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:26.122562,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.8, 5.33)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 51.285714285714285)","(21.0, 70.0, 40.0)","(1.4, 1.86, 1.615)","(11.0, 28.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:27.321036,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.4, 5.21)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 51.285714285714285)","(21.0, 70.0, 40.0)","(1.4, 1.86, 1.615)","(11.0, 28.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:28.515735,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.4, 5.21)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 53.15384615384615)","(21.0, 70.0, 40.0)","(1.4, 1.86, 1.615)","(11.0, 28.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:29.818196,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.4, 5.15)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 51.285714285714285)","(21.0, 70.0, 40.0)","(1.4, 1.86, 1.615)","(11.0, 28.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:31.072738,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 5.15)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 51.285714285714285)","(21.0, 70.0, 40.0)","(1.4, 1.86, 1.615)","(11.0, 28.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:32.273209,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 5.15)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 40.18181818181818)","(21.0, 70.0, 40.0)","(1.4, 1.86, 1.615)","(11.0, 28.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:33.536844,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 5.15)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 51.92857142857143)","(21.0, 70.0, 40.0)","(1.4, 1.86, 1.615)","(11.0, 28.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:34.729169,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 5.15)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 51.92857142857143)","(21.0, 70.0, 40.0)","(1.4, 1.86, 1.615)","(11.0, 28.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:36.042753,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 4.8875)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 51.92857142857143)","(21.0, 70.0, 40.0)","(1.4, 1.86, 1.615)","(11.0, 28.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:37.290837,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 4.8875)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 51.92857142857143)","(21.0, 70.0, 40.0)","(1.4, 1.86, 1.69625)","(11.0, 28.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:38.536772,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.2, 4.975)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 51.92857142857143)","(21.0, 70.0, 40.0)","(1.4, 1.85, 1.69625)","(11.0, 28.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
12-01-2023 16:51:39.658404,"(16.0, 44.0, 29.81818181818182)","(3.3, 6.8, 4.8999999999999995)","(26.0, 85.0, 66.03571428571428)","(21.0, 95.0, 51.92857142857143)","(21.0, 70.0, 40.0)","(1.4, 1.85, 1.69625)","(11.0, 28.0, 14.95)","(71.0, 490.0, 266.3636363636364)"
