,Kaypat World,Aerobic Maximum,Urban Girl,Side Kick,All Vogue,Maywyn Kama,Out Of Turmoil
16-12-2022 15:07:17.656675,"(12.0, 36.0, 34.421052631578945)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.8, 5.8)","(2.6, 3.95, 3.275)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.85, 3.5666666666666664)","(19.0, 55.0, 34.714285714285715)"
16-12-2022 15:07:18.623977,"(12.0, 36.0, 34.421052631578945)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.8, 6.275)","(2.6, 3.95, 3.275)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.8, 3.5666666666666664)","(19.0, 55.0, 34.714285714285715)"
16-12-2022 15:07:19.635541,"(12.0, 36.0, 34.421052631578945)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.8, 6.275)","(2.6, 3.95, 3.36875)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.8, 3.5666666666666664)","(19.0, 55.0, 34.714285714285715)"
16-12-2022 15:07:20.688584,"(12.0, 36.0, 34.421052631578945)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.6, 5.56)","(2.6, 3.9, 3.2624999999999997)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.8, 3.3863636363636362)","(19.0, 55.0, 34.714285714285715)"
16-12-2022 15:07:21.758471,"(12.0, 36.0, 33.84615384615385)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.6, 5.56)","(2.6, 3.9, 3.5458333333333334)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.8, 3.3863636363636362)","(19.0, 55.0, 34.714285714285715)"
16-12-2022 15:07:22.803296,"(12.0, 36.0, 34.666666666666664)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.6, 5.396296296296296)","(2.6, 3.9, 3.36875)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.8, 3.3863636363636362)","(19.0, 55.0, 34.714285714285715)"
16-12-2022 15:07:23.828132,"(12.0, 36.0, 34.666666666666664)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.666666666666667)","(2.6, 3.9, 3.36875)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.8, 3.3863636363636362)","(19.0, 55.0, 34.714285714285715)"
16-12-2022 15:07:24.836272,"(12.0, 36.0, 34.666666666666664)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.955555555555556)","(2.6, 3.9, 3.3166666666666664)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.8, 3.6115384615384616)","(19.0, 55.0, 34.714285714285715)"
16-12-2022 15:07:26.011790,"(12.0, 36.0, 34.0)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 6.04)","(2.6, 3.85, 3.2346153846153847)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.8, 3.6115384615384616)","(19.0, 55.0, 34.714285714285715)"
16-12-2022 15:07:27.135896,"(12.0, 36.0, 34.266666666666666)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.885714285714286)","(2.6, 3.85, 3.2346153846153847)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.8, 3.6115384615384616)","(19.0, 55.0, 34.0)"
16-12-2022 15:07:28.294856,"(12.0, 36.0, 34.81818181818182)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.78421052631579)","(2.6, 3.85, 3.2346153846153847)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.8, 3.6115384615384616)","(19.0, 55.0, 35.0)"
16-12-2022 15:07:29.635895,"(12.0, 36.0, 34.81818181818182)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.885714285714286)","(2.6, 3.85, 3.2375)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.8, 3.6115384615384616)","(19.0, 55.0, 35.0)"
16-12-2022 15:07:30.848968,"(12.0, 36.0, 34.81818181818182)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.729032258064516)","(2.6, 3.8, 3.1999999999999997)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.8, 3.625)","(19.0, 55.0, 35.0)"
16-12-2022 15:07:31.993498,"(12.0, 36.0, 34.81818181818182)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.729032258064516)","(2.6, 3.8, 3.1999999999999997)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.8, 3.625)","(19.0, 55.0, 35.0)"
16-12-2022 15:07:33.030707,"(12.0, 36.0, 34.81818181818182)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.729032258064516)","(2.6, 3.8, 3.2375)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.8, 3.6115384615384616)","(19.0, 55.0, 39.44444444444444)"
16-12-2022 15:07:34.109292,"(12.0, 36.0, 34.81818181818182)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.378571428571428)","(2.6, 3.8, 3.2375)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.8, 3.45)","(19.0, 55.0, 39.44444444444444)"
16-12-2022 15:07:35.201595,"(12.0, 36.0, 34.375)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.378571428571428)","(2.6, 3.8, 3.2375)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.8, 3.45)","(19.0, 55.0, 39.44444444444444)"
16-12-2022 15:07:36.292251,"(12.0, 36.0, 34.375)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.566666666666667)","(2.6, 3.8, 3.2375)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.8, 3.543333333333333)","(19.0, 55.0, 39.44444444444444)"
16-12-2022 15:07:37.420829,"(12.0, 36.0, 34.375)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.8, 3.2375)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.8, 3.69)","(19.0, 55.0, 39.44444444444444)"
16-12-2022 15:07:38.476711,"(12.0, 36.0, 34.375)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.8, 3.2375)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.8, 3.69)","(19.0, 55.0, 39.44444444444444)"
16-12-2022 15:07:39.570382,"(12.0, 36.0, 34.375)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.8, 3.2375)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.8, 3.58)","(19.0, 55.0, 39.44444444444444)"
16-12-2022 15:07:40.645072,"(12.0, 36.0, 34.375)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.395652173913043)","(2.6, 3.8, 3.371428571428571)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.8, 3.657142857142857)","(19.0, 55.0, 31.0)"
16-12-2022 15:07:41.589466,"(12.0, 36.0, 34.375)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.8, 3.371428571428571)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.8, 3.657142857142857)","(19.0, 55.0, 31.0)"
16-12-2022 15:07:42.548138,"(12.0, 36.0, 34.375)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.8, 3.371428571428571)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.8, 3.466666666666667)","(19.0, 55.0, 31.0)"
16-12-2022 15:07:43.623604,"(12.0, 36.0, 34.375)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.8, 3.371428571428571)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.7, 3.466666666666667)","(19.0, 55.0, 31.0)"
16-12-2022 15:07:44.740180,"(12.0, 36.0, 34.0)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.8, 3.371428571428571)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.7, 3.3850000000000002)","(19.0, 55.0, 31.0)"
16-12-2022 15:07:45.853235,"(12.0, 36.0, 34.0)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.395652173913043)","(2.6, 3.8, 3.283333333333333)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.7, 3.466666666666667)","(19.0, 55.0, 31.0)"
16-12-2022 15:07:47.175565,"(12.0, 36.0, 34.73684210526316)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.75, 3.2115384615384612)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.7, 3.466666666666667)","(19.0, 55.0, 31.0)"
16-12-2022 15:07:48.446822,"(12.0, 36.0, 34.73684210526316)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.75, 3.2115384615384612)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.7, 3.466666666666667)","(19.0, 55.0, 31.0)"
16-12-2022 15:07:49.543411,"(12.0, 36.0, 34.73684210526316)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.75, 3.2115384615384612)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.7, 3.3850000000000002)","(19.0, 55.0, 31.0)"
16-12-2022 15:07:50.648468,"(12.0, 36.0, 34.73684210526316)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.395652173913043)","(2.6, 3.75, 3.3499999999999996)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.7, 3.3850000000000002)","(19.0, 55.0, 31.0)"
16-12-2022 15:07:51.737775,"(12.0, 36.0, 34.15384615384615)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.395652173913043)","(2.6, 3.75, 3.3499999999999996)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.7, 3.466666666666667)","(19.0, 55.0, 31.0)"
16-12-2022 15:07:52.773108,"(12.0, 36.0, 34.15384615384615)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.75, 3.3499999999999996)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.7, 3.466666666666667)","(19.0, 55.0, 31.0)"
16-12-2022 15:07:53.756658,"(12.0, 36.0, 34.15384615384615)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.75, 3.3499999999999996)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.7, 3.466666666666667)","(19.0, 55.0, 31.0)"
16-12-2022 15:07:54.747747,"(12.0, 36.0, 34.15384615384615)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.75, 3.3499999999999996)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.7, 3.3850000000000002)","(19.0, 55.0, 31.0)"
16-12-2022 15:07:55.779182,"(12.0, 36.0, 34.15384615384615)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.395652173913043)","(2.6, 3.75, 3.2125)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.7, 3.3850000000000002)","(19.0, 55.0, 31.0)"
16-12-2022 15:07:56.844179,"(12.0, 36.0, 34.15384615384615)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.395652173913043)","(2.6, 3.7, 3.2125)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.7, 3.466666666666667)","(19.0, 55.0, 31.0)"
16-12-2022 15:07:57.946843,"(12.0, 36.0, 34.15384615384615)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.7, 3.2125)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.7, 3.466666666666667)","(19.0, 55.0, 31.0)"
16-12-2022 15:07:59.081643,"(12.0, 36.0, 34.15384615384615)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.7, 3.2125)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.7, 3.466666666666667)","(19.0, 55.0, 31.333333333333336)"
16-12-2022 15:08:00.241845,"(12.0, 36.0, 34.15384615384615)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.395652173913043)","(2.6, 3.7, 3.2125)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.7, 3.3850000000000002)","(19.0, 55.0, 33.7)"
16-12-2022 15:08:01.474933,"(12.0, 36.0, 34.15384615384615)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.395652173913043)","(2.6, 3.7, 3.2125)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.7, 3.3850000000000002)","(19.0, 55.0, 33.7)"
16-12-2022 15:08:02.481102,"(12.0, 36.0, 34.166666666666664)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.395652173913043)","(2.6, 3.7, 3.2125)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.7, 3.466666666666667)","(19.0, 55.0, 33.7)"
16-12-2022 15:08:03.644672,"(12.0, 55.0, 45.833333333333336)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.7, 3.2125)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.7, 3.466666666666667)","(19.0, 55.0, 39.83333333333333)"
16-12-2022 15:08:04.652950,"(12.0, 50.0, 42.0)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.7, 3.2125)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.7, 3.4346153846153844)","(19.0, 50.0, 37.63636363636364)"
16-12-2022 15:08:05.714676,"(12.0, 50.0, 44.25)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.395652173913043)","(2.6, 3.7, 3.1999999999999997)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.65, 3.373076923076923)","(19.0, 48.0, 36.847826086956516)"
16-12-2022 15:08:06.771587,"(12.0, 50.0, 41.2)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.395652173913043)","(2.6, 3.65, 3.1999999999999997)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.65, 3.373076923076923)","(19.0, 48.0, 36.847826086956516)"
16-12-2022 15:08:07.826287,"(12.0, 50.0, 36.25)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.395652173913043)","(2.6, 3.65, 3.1999999999999997)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.65, 3.4038461538461537)","(19.0, 48.0, 33.75)"
16-12-2022 15:08:08.839660,"(12.0, 50.0, 37.05882352941177)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.65, 3.1999999999999997)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.65, 3.4038461538461537)","(19.0, 48.0, 33.75)"
16-12-2022 15:08:09.828443,"(12.0, 50.0, 37.05882352941177)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.65, 3.1999999999999997)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.65, 3.4038461538461537)","(19.0, 48.0, 33.75)"
16-12-2022 15:08:10.820191,"(12.0, 50.0, 37.05882352941177)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.65, 3.1999999999999997)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.65, 3.373076923076923)","(19.0, 48.0, 33.75)"
16-12-2022 15:08:11.772675,"(12.0, 50.0, 37.05882352941177)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.395652173913043)","(2.6, 3.65, 3.1999999999999997)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.65, 3.4038461538461537)","(19.0, 48.0, 27.36842105263158)"
16-12-2022 15:08:12.714142,"(12.0, 50.0, 37.05882352941177)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.65, 3.1999999999999997)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.65, 3.4038461538461537)","(19.0, 48.0, 27.36842105263158)"
16-12-2022 15:08:13.744965,"(12.0, 50.0, 37.05882352941177)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.65, 3.1999999999999997)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.65, 3.4038461538461537)","(19.0, 48.0, 27.36842105263158)"
16-12-2022 15:08:14.805164,"(12.0, 50.0, 37.05882352941177)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.65, 3.1999999999999997)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.65, 3.4038461538461537)","(19.0, 48.0, 27.36842105263158)"
16-12-2022 15:08:15.856172,"(12.0, 50.0, 37.05882352941177)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.65, 3.1999999999999997)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.65, 3.373076923076923)","(19.0, 48.0, 27.36842105263158)"
16-12-2022 15:08:16.852868,"(12.0, 50.0, 37.05882352941177)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.395652173913043)","(2.6, 3.65, 3.3875)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.65, 3.373076923076923)","(19.0, 48.0, 27.0)"
16-12-2022 15:08:17.829244,"(12.0, 50.0, 37.05882352941177)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.395652173913043)","(2.6, 3.5, 3.3875)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.65, 3.373076923076923)","(19.0, 48.0, 27.0)"
16-12-2022 15:08:18.788775,"(12.0, 50.0, 37.05882352941177)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.5, 3.3875)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.65, 3.4038461538461537)","(19.0, 48.0, 27.0)"
16-12-2022 15:08:19.740109,"(12.0, 50.0, 37.05882352941177)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.5, 3.3875)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.65, 3.4038461538461537)","(19.0, 48.0, 27.0)"
16-12-2022 15:08:20.743444,"(12.0, 50.0, 37.05882352941177)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.486956521739131)","(2.6, 3.5, 3.3875)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.65, 3.373076923076923)","(19.0, 48.0, 27.0)"
16-12-2022 15:08:21.689557,"(12.0, 50.0, 37.05882352941177)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.395652173913043)","(2.6, 3.5, 3.3875)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.65, 3.373076923076923)","(19.0, 48.0, 27.0)"
16-12-2022 15:08:22.740544,"(12.0, 50.0, 37.05882352941177)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.5, 3.3875)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.65, 3.4038461538461537)","(19.0, 48.0, 27.0)"
16-12-2022 15:08:23.684712,"(12.0, 50.0, 36.55555555555556)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.5, 3.3875)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.65, 3.4038461538461537)","(19.0, 48.0, 27.0)"
16-12-2022 15:08:24.676125,"(12.0, 50.0, 36.55555555555556)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.5, 3.3875)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.65, 3.4038461538461537)","(19.0, 48.0, 27.0)"
16-12-2022 15:08:25.645439,"(12.0, 50.0, 39.84615384615385)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.5, 3.3875)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.65, 3.4038461538461537)","(19.0, 48.0, 27.0)"
16-12-2022 15:08:26.682873,"(12.0, 46.0, 40.6)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.5, 3.3875)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.65, 3.3333333333333335)","(19.0, 48.0, 27.411764705882355)"
16-12-2022 15:08:27.681815,"(12.0, 46.0, 40.6)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.395652173913043)","(2.6, 3.5, 3.3875)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.6, 3.3529411764705883)","(19.0, 48.0, 33.41666666666667)"
16-12-2022 15:08:28.713732,"(12.0, 46.0, 36.4)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.5, 3.3875)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.6, 3.3529411764705883)","(19.0, 48.0, 33.41666666666667)"
16-12-2022 15:08:29.721381,"(12.0, 46.0, 36.4)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.5, 3.3875)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.6, 3.3529411764705883)","(19.0, 48.0, 33.41666666666667)"
16-12-2022 15:08:30.735678,"(12.0, 46.0, 36.4)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.5, 3.3875)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.6, 3.3529411764705883)","(19.0, 48.0, 33.41666666666667)"
16-12-2022 15:08:31.695352,"(12.0, 46.0, 36.4)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.5, 3.3875)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.6, 3.3176470588235296)","(19.0, 48.0, 33.41666666666667)"
16-12-2022 15:08:32.686874,"(12.0, 46.0, 36.4)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.395652173913043)","(2.6, 3.5, 3.3875)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.6, 3.3176470588235296)","(19.0, 48.0, 33.41666666666667)"
16-12-2022 15:08:33.651630,"(12.0, 46.0, 36.4)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.395652173913043)","(2.6, 3.5, 3.3875)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.6, 3.3176470588235296)","(19.0, 48.0, 33.41666666666667)"
16-12-2022 15:08:34.601604,"(12.0, 46.0, 36.4)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.5, 3.3875)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.6, 3.357142857142857)","(19.0, 48.0, 33.41666666666667)"
16-12-2022 15:08:35.558080,"(12.0, 46.0, 36.4)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.5, 3.3875)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.55, 3.321428571428571)","(19.0, 48.0, 33.41666666666667)"
16-12-2022 15:08:36.506518,"(12.0, 46.0, 36.4)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.5, 3.3875)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.55, 3.321428571428571)","(19.0, 48.0, 33.41666666666667)"
16-12-2022 15:08:37.499649,"(12.0, 46.0, 36.4)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.5, 3.3875)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.55, 3.2205882352941178)","(19.0, 48.0, 33.41666666666667)"
16-12-2022 15:08:38.483254,"(12.0, 46.0, 36.4)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.395652173913043)","(2.6, 3.5, 3.3875)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.55, 3.2205882352941178)","(19.0, 48.0, 33.41666666666667)"
16-12-2022 15:08:39.480701,"(12.0, 46.0, 36.4)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.395652173913043)","(2.6, 3.5, 3.3)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.55, 3.2120689655172416)","(19.0, 48.0, 33.41666666666667)"
16-12-2022 15:08:40.423642,"(12.0, 46.0, 36.4)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.395652173913043)","(2.6, 3.5, 3.3)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.55, 3.2954545454545454)","(19.0, 48.0, 31.333333333333336)"
16-12-2022 15:08:41.347521,"(12.0, 46.0, 36.4)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.5, 3.3)","(5.0, 8.8, 7.6000000000000005)","(2.9, 3.55, 3.2954545454545454)","(19.0, 48.0, 31.333333333333336)"
16-12-2022 15:08:42.274040,"(12.0, 46.0, 36.4)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.5, 3.3)","(5.0, 8.6, 7.1066666666666665)","(2.9, 3.5, 3.3392857142857144)","(19.0, 48.0, 31.333333333333336)"
16-12-2022 15:08:43.202136,"(12.0, 46.0, 36.4)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.592307692307693)","(2.6, 3.5, 3.3)","(5.0, 8.6, 7.066666666666666)","(2.9, 3.5, 3.3392857142857144)","(19.0, 48.0, 31.333333333333336)"
16-12-2022 15:08:44.153347,"(12.0, 46.0, 36.4)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.395652173913043)","(2.6, 3.5, 3.3)","(5.0, 8.6, 7.066666666666666)","(2.9, 3.5, 3.23)","(19.0, 48.0, 31.333333333333336)"
16-12-2022 15:08:45.143383,"(12.0, 46.0, 36.4)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.5675675675675675)","(2.6, 3.5, 3.3)","(5.0, 8.6, 7.066666666666666)","(2.9, 3.5, 3.23)","(19.0, 48.0, 31.333333333333336)"
16-12-2022 15:08:46.111719,"(12.0, 46.0, 36.4)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.5675675675675675)","(2.6, 3.5, 3.3)","(5.0, 8.6, 7.066666666666666)","(2.9, 3.5, 3.23)","(19.0, 48.0, 31.333333333333336)"
16-12-2022 15:08:47.096805,"(12.0, 46.0, 36.4)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.4, 5.5675675675675675)","(2.6, 3.5, 3.3)","(5.0, 8.6, 7.066666666666666)","(2.9, 3.5, 3.3392857142857144)","(19.0, 48.0, 31.333333333333336)"
16-12-2022 15:08:48.098943,"(12.0, 44.0, 37.33333333333333)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.2, 5.622222222222223)","(2.6, 3.5, 3.3)","(5.0, 8.6, 7.066666666666666)","(2.9, 3.5, 3.3392857142857144)","(19.0, 48.0, 31.333333333333336)"
16-12-2022 15:08:49.069738,"(12.0, 44.0, 35.0)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.2, 5.622222222222223)","(2.6, 3.5, 3.3)","(5.0, 8.6, 7.066666666666666)","(2.9, 3.5, 3.3392857142857144)","(19.0, 48.0, 31.333333333333336)"
16-12-2022 15:08:50.011502,"(12.0, 44.0, 35.0)","(15.0, 40.0, 39.22222222222222)","(5.5, 6.2, 5.622222222222223)","(2.6, 3.5, 3.3)","(5.0, 8.6, 7.066666666666666)","(2.9, 3.5, 3.3392857142857144)","(19.0, 48.0, 31.333333333333336)"
