,Watching You Dream,Testarudo,The Black Assassin,Crime Dont Pay,Jaccka Lucas Nz,Dream Copy,Dressed In Gold Nz,Flashlight Dancer,Western Ron
09-01-2023 16:49:22.700525,"(101.0, 160.0, 125.0)","(101.0, 200.0, 165.0)","(41.0, 80.0, 62.0)","(14.0, 17.0, 16.6)","(21.0, 99999, 99990)","(81.0, 110.0, 104.0)","(2.05, 99999, 99990)","(18.0, 55.0, 52.25)","(1.7, 2.18, 2.1544680851063833)"
09-01-2023 16:49:23.900099,"(101.0, 160.0, 125.0)","(101.0, 200.0, 165.0)","(41.0, 70.0, 56.0)","(14.0, 29.0, 17.636363636363637)","(21.0, 99999, 99990)","(81.0, 110.0, 104.0)","(2.05, 99999, 99990)","(18.0, 55.0, 52.25)","(1.7, 2.18, 2.1544680851063833)"
09-01-2023 16:49:25.058800,"(101.0, 160.0, 125.0)","(101.0, 200.0, 165.0)","(41.0, 65.0, 62.0)","(14.0, 27.0, 20.0)","(21.0, 99999, 99990)","(81.0, 110.0, 104.0)","(2.05, 99999, 99990)","(18.0, 55.0, 52.25)","(1.7, 2.18, 2.1544680851063833)"
09-01-2023 16:49:26.393924,"(101.0, 160.0, 125.0)","(101.0, 200.0, 165.0)","(41.0, 65.0, 55.2)","(14.0, 25.0, 18.125)","(21.0, 99999, 99990)","(81.0, 110.0, 104.0)","(2.05, 99999, 99990)","(18.0, 55.0, 52.25)","(1.7, 2.18, 2.165542168674699)"
09-01-2023 16:49:27.762181,"(101.0, 160.0, 125.0)","(101.0, 200.0, 165.0)","(41.0, 60.0, 51.7)","(14.0, 23.0, 18.75)","(21.0, 99999, 99990)","(81.0, 110.0, 104.0)","(2.05, 99999, 99990)","(18.0, 55.0, 52.25)","(1.7, 2.18, 2.165542168674699)"
09-01-2023 16:49:29.101769,"(101.0, 160.0, 125.0)","(101.0, 200.0, 165.0)","(41.0, 55.0, 51.7)","(14.0, 21.0, 16.95)","(21.0, 99999, 99990)","(81.0, 110.0, 104.0)","(2.05, 99999, 99990)","(18.0, 55.0, 52.55555555555556)","(1.7, 2.18, 2.165542168674699)"
09-01-2023 16:49:30.416383,"(101.0, 160.0, 125.0)","(101.0, 200.0, 165.0)","(41.0, 55.0, 51.7)","(14.0, 21.0, 18.0)","(21.0, 99999, 99990)","(81.0, 110.0, 104.0)","(2.05, 99999, 99990)","(18.0, 55.0, 52.55555555555556)","(1.7, 2.18, 2.108510638297872)"
09-01-2023 16:49:31.722095,"(101.0, 160.0, 125.0)","(101.0, 200.0, 165.0)","(41.0, 55.0, 51.7)","(14.0, 19.5, 17.0)","(21.0, 99999, 99990)","(81.0, 110.0, 86.66666666666667)","(2.05, 99999, 99990)","(18.0, 55.0, 49.5)","(1.7, 2.2, 2.1541176470588237)"
09-01-2023 16:49:33.115514,"(101.0, 160.0, 125.0)","(101.0, 200.0, 165.0)","(41.0, 55.0, 49.14285714285714)","(14.0, 19.5, 16.75)","(21.0, 99999, 99990)","(81.0, 110.0, 86.66666666666667)","(2.05, 99999, 99990)","(18.0, 55.0, 47.666666666666664)","(1.7, 2.2, 2.2365714285714287)"
09-01-2023 16:49:34.526958,"(101.0, 150.0, 130.0)","(101.0, 200.0, 170.0)","(41.0, 50.0, 41.666666666666664)","(14.0, 18.0, 17.53846153846154)","(21.0, 99999, 99990)","(81.0, 110.0, 91.11111111111111)","(2.05, 99999, 99990)","(18.0, 55.0, 48.4)","(1.7, 2.24, 2.293333333333333)"
09-01-2023 16:49:35.899111,"(101.0, 150.0, 100.0)","(101.0, 190.0, 147.14285714285714)","(41.0, 60.0, 47.714285714285715)","(14.0, 18.0, 17.454545454545453)","(21.0, 99999, 99990)","(81.0, 100.0, 86.25)","(2.05, 99999, 99990)","(18.0, 55.0, 47.142857142857146)","(1.7, 2.3, 2.3249999999999997)"
09-01-2023 16:49:37.264851,"(101.0, 150.0, 100.0)","(101.0, 190.0, 145.0)","(41.0, 50.0, 42.4)","(14.0, 18.0, 17.0)","(21.0, 99999, 99990)","(81.0, 95.0, 86.25)","(2.05, 99999, 99990)","(18.0, 55.0, 47.142857142857146)","(1.7, 2.34, 2.400952380952381)"
09-01-2023 16:49:38.687938,"(101.0, 140.0, 115.0)","(101.0, 160.0, 145.0)","(41.0, 48.0, 36.666666666666664)","(14.0, 18.0, 17.375)","(21.0, 99999, 99990)","(81.0, 95.0, 71.25)","(2.05, 99999, 99990)","(18.0, 55.0, 48.0)","(1.7, 2.42, 2.455)"
09-01-2023 16:49:39.959260,"(101.0, 140.0, 115.0)","(101.0, 150.0, 140.0)","(41.0, 46.0, 36.666666666666664)","(14.0, 18.0, 17.375)","(21.0, 99999, 99990)","(81.0, 90.0, 78.75)","(2.05, 99999, 99990)","(18.0, 50.0, 41.0)","(1.7, 2.48, 2.513333333333333)"
09-01-2023 16:49:41.258816,"(101.0, 140.0, 98.33333333333333)","(101.0, 160.0, 140.0)","(41.0, 44.0, 36.75)","(14.0, 18.0, 17.142857142857142)","(21.0, 99999, 99990)","(81.0, 85.0, 75.0)","(2.05, 99999, 99990)","(18.0, 50.0, 39.666666666666664)","(1.7, 2.54, 2.41125)"
09-01-2023 16:49:42.481502,"(101.0, 150.0, 100.0)","(101.0, 160.0, 148.0)","(41.0, 42.0, 33.833333333333336)","(14.0, 18.0, 17.142857142857142)","(21.0, 99999, 99990)","(81.0, 90.0, 75.0)","(2.05, 99999, 99990)","(18.0, 48.0, 40.5)","(1.7, 2.58, 2.4709090909090907)"
09-01-2023 16:49:43.687589,"(101.0, 150.0, 100.0)","(101.0, 220.0, 142.85714285714286)","(41.0, 42.0, 33.55555555555556)","(14.0, 18.0, 17.142857142857142)","(21.0, 99999, 99990)","(81.0, 90.0, 75.0)","(2.05, 99999, 99990)","(18.0, 48.0, 40.5)","(1.7, 2.58, 2.4709090909090907)"
09-01-2023 16:49:44.925783,"(101.0, 150.0, 100.0)","(101.0, 200.0, 140.0)","(41.0, 38.0, 34.25)","(14.0, 18.0, 16.5)","(21.0, 99999, 99990)","(81.0, 90.0, 75.0)","(2.05, 99999, 99990)","(18.0, 48.0, 40.5)","(1.7, 2.58, 2.4709090909090907)"
09-01-2023 16:49:46.347232,"(101.0, 150.0, 100.0)","(101.0, 200.0, 140.0)","(41.0, 38.0, 34.25)","(14.0, 18.0, 16.428571428571427)","(21.0, 99999, 99990)","(81.0, 90.0, 75.0)","(2.05, 99999, 99990)","(18.0, 48.0, 40.5)","(1.7, 2.58, 2.4257142857142857)"
09-01-2023 16:49:47.729756,"(101.0, 150.0, 100.0)","(101.0, 170.0, 135.0)","(41.0, 38.0, 34.25)","(14.0, 17.5, 16.428571428571427)","(21.0, 99999, 99990)","(81.0, 90.0, 87.93103448275862)","(2.05, 99999, 99990)","(18.0, 48.0, 44.4)","(1.7, 2.58, 2.4233333333333333)"
09-01-2023 16:49:49.079967,"(101.0, 150.0, 98.57142857142857)","(101.0, 170.0, 135.0)","(41.0, 38.0, 34.25)","(14.0, 17.5, 16.642857142857142)","(21.0, 99999, 99990)","(81.0, 90.0, 82.5)","(2.05, 99999, 99990)","(18.0, 48.0, 44.4)","(1.7, 2.54, 2.4233333333333333)"
09-01-2023 16:49:50.425060,"(101.0, 150.0, 98.57142857142857)","(101.0, 170.0, 135.0)","(41.0, 38.0, 34.25)","(14.0, 17.5, 16.5)","(21.0, 99999, 99990)","(81.0, 90.0, 82.5)","(2.05, 99999, 99990)","(18.0, 48.0, 44.4)","(1.7, 2.54, 2.4233333333333333)"
09-01-2023 16:49:51.807480,"(101.0, 150.0, 98.57142857142857)","(101.0, 170.0, 135.0)","(41.0, 38.0, 34.25)","(14.0, 17.0, 16.5)","(21.0, 99999, 99990)","(81.0, 90.0, 85.0)","(2.05, 99999, 99990)","(18.0, 48.0, 43.55555555555556)","(1.7, 2.54, 2.4233333333333333)"
09-01-2023 16:49:53.111626,"(101.0, 150.0, 98.57142857142857)","(101.0, 170.0, 135.0)","(41.0, 38.0, 34.25)","(14.0, 17.0, 16.5)","(21.0, 99999, 99990)","(81.0, 90.0, 82.5)","(2.05, 99999, 99990)","(18.0, 48.0, 38.4)","(1.7, 2.54, 2.5277192982456143)"
09-01-2023 16:49:54.424694,"(101.0, 150.0, 98.57142857142857)","(101.0, 160.0, 140.0)","(41.0, 38.0, 34.25)","(14.0, 17.0, 16.42105263157895)","(21.0, 99999, 99990)","(81.0, 90.0, 82.5)","(2.05, 99999, 99990)","(18.0, 48.0, 41.714285714285715)","(1.7, 2.54, 2.5277192982456143)"
09-01-2023 16:49:55.713256,"(101.0, 130.0, 110.0)","(101.0, 150.0, 140.0)","(41.0, 38.0, 34.25)","(14.0, 18.0, 16.42105263157895)","(21.0, 99999, 99990)","(81.0, 90.0, 85.0)","(2.05, 99999, 99990)","(18.0, 46.0, 43.0)","(1.7, 2.54, 2.5410169491525423)"
09-01-2023 16:49:56.976783,"(101.0, 120.0, 95.0)","(101.0, 160.0, 163.33333333333334)","(41.0, 38.0, 34.25)","(14.0, 18.0, 17.055555555555557)","(21.0, 99999, 99990)","(81.0, 90.0, 85.0)","(2.05, 99999, 99990)","(18.0, 46.0, 43.0)","(1.7, 2.56, 2.448)"
09-01-2023 16:49:58.264780,"(101.0, 110.0, 100.0)","(101.0, 230.0, 163.33333333333334)","(41.0, 38.0, 34.25)","(14.0, 17.5, 16.166666666666668)","(21.0, 99999, 99990)","(81.0, 90.0, 85.0)","(2.05, 99999, 99990)","(18.0, 46.0, 42.4)","(1.7, 2.56, 2.49)"
09-01-2023 16:49:59.565305,"(101.0, 110.0, 93.33333333333333)","(101.0, 210.0, 170.0)","(41.0, 38.0, 34.25)","(14.0, 17.0, 16.166666666666668)","(21.0, 99999, 99990)","(81.0, 90.0, 85.0)","(2.05, 99999, 99990)","(18.0, 46.0, 42.4)","(1.7, 2.64, 2.4763636363636365)"
09-01-2023 16:50:00.990824,"(101.0, 110.0, 93.33333333333333)","(101.0, 210.0, 153.33333333333334)","(41.0, 38.0, 34.25)","(14.0, 17.0, 16.166666666666668)","(21.0, 99999, 99990)","(81.0, 90.0, 85.0)","(2.05, 99999, 99990)","(18.0, 46.0, 42.4)","(1.7, 2.64, 2.4857142857142858)"
09-01-2023 16:50:02.512522,"(101.0, 110.0, 93.33333333333333)","(101.0, 200.0, 137.5)","(41.0, 38.0, 32.0)","(14.0, 17.0, 16.357142857142858)","(21.0, 99999, 99990)","(81.0, 90.0, 85.0)","(2.05, 99999, 99990)","(18.0, 46.0, 41.2)","(1.7, 2.64, 2.505)"
09-01-2023 16:50:04.192490,"(101.0, 110.0, 93.33333333333333)","(101.0, 190.0, 137.5)","(41.0, 38.0, 29.333333333333332)","(14.0, 17.0, 16.25)","(21.0, 99999, 99990)","(81.0, 90.0, 85.0)","(2.05, 99999, 99990)","(18.0, 44.0, 38.4)","(1.7, 2.64, 2.604)"
09-01-2023 16:50:05.788259,"(101.0, 110.0, 93.33333333333333)","(101.0, 190.0, 138.33333333333334)","(41.0, 36.0, 30.444444444444443)","(14.0, 17.0, 16.25)","(21.0, 99999, 99990)","(81.0, 90.0, 85.0)","(2.05, 99999, 99990)","(18.0, 42.0, 38.4)","(1.7, 2.64, 2.6)"
09-01-2023 16:50:07.501114,"(101.0, 110.0, 93.33333333333333)","(101.0, 180.0, 136.66666666666666)","(41.0, 36.0, 45.83333333333333)","(14.0, 17.0, 16.25)","(21.0, 99999, 99990)","(81.0, 90.0, 85.0)","(2.05, 99999, 99990)","(18.0, 42.0, 38.4)","(1.7, 2.64, 2.611875)"
09-01-2023 16:50:08.854083,"(101.0, 110.0, 93.33333333333333)","(101.0, 170.0, 136.66666666666666)","(41.0, 140.0, 97.0)","(14.0, 17.0, 16.25)","(21.0, 99999, 99990)","(81.0, 90.0, 85.0)","(2.05, 99999, 99990)","(18.0, 42.0, 37.0)","(1.7, 2.64, 2.611875)"
09-01-2023 16:50:10.274763,"(101.0, 110.0, 93.33333333333333)","(101.0, 170.0, 136.66666666666666)","(41.0, 120.0, 79.42857142857143)","(14.0, 17.0, 16.25)","(21.0, 99999, 99990)","(81.0, 90.0, 85.0)","(2.05, 99999, 99990)","(18.0, 40.0, 37.0)","(1.7, 2.64, 2.6072727272727274)"
09-01-2023 16:50:11.676137,"(101.0, 110.0, 93.33333333333333)","(101.0, 170.0, 136.66666666666666)","(41.0, 100.0, 65.0)","(14.0, 17.0, 16.25)","(21.0, 99999, 99990)","(81.0, 90.0, 85.0)","(2.05, 99999, 99990)","(18.0, 40.0, 37.0)","(1.7, 2.64, 2.52)"
09-01-2023 16:50:13.040293,"(101.0, 110.0, 93.33333333333333)","(101.0, 170.0, 136.66666666666666)","(41.0, 100.0, 41.714285714285715)","(14.0, 17.0, 16.25)","(21.0, 99999, 99990)","(81.0, 90.0, 85.0)","(2.05, 99999, 99990)","(18.0, 40.0, 37.0)","(1.7, 2.64, 2.608)"
09-01-2023 16:50:14.393383,"(101.0, 110.0, 93.33333333333333)","(101.0, 170.0, 136.66666666666666)","(41.0, 100.0, 41.714285714285715)","(14.0, 17.0, 16.25)","(21.0, 99999, 99990)","(81.0, 90.0, 85.0)","(2.05, 99999, 99990)","(18.0, 40.0, 37.0)","(1.7, 2.64, 2.556)"
09-01-2023 16:50:15.621810,"(101.0, 110.0, 93.33333333333333)","(101.0, 170.0, 136.66666666666666)","(41.0, 90.0, 61.0)","(14.0, 17.0, 16.25)","(21.0, 99999, 99990)","(81.0, 90.0, 85.0)","(2.05, 99999, 99990)","(18.0, 40.0, 37.0)","(1.7, 2.64, 2.606666666666667)"
09-01-2023 16:50:16.942177,"(101.0, 110.0, 93.33333333333333)","(101.0, 170.0, 136.66666666666666)","(41.0, 90.0, 61.0)","(14.0, 17.0, 15.75)","(21.0, 99999, 99990)","(81.0, 90.0, 82.5)","(2.05, 99999, 99990)","(18.0, 40.0, 37.0)","(1.7, 2.64, 2.5514285714285716)"
09-01-2023 16:50:18.214296,"(101.0, 110.0, 93.33333333333333)","(101.0, 170.0, 135.71428571428572)","(41.0, 90.0, 43.0)","(14.0, 16.5, 15.9375)","(21.0, 99999, 99990)","(81.0, 90.0, 82.5)","(2.05, 99999, 99990)","(18.0, 40.0, 37.0)","(1.7, 2.66, 2.62)"
09-01-2023 16:50:19.746140,"(101.0, 110.0, 93.33333333333333)","(101.0, 170.0, 135.71428571428572)","(41.0, 85.0, 43.0)","(14.0, 16.5, 15.9375)","(21.0, 99999, 99990)","(81.0, 90.0, 82.5)","(2.05, 99999, 99990)","(18.0, 40.0, 37.0)","(1.7, 2.64, 2.62)"
09-01-2023 16:50:21.189138,"(101.0, 110.0, 93.33333333333333)","(101.0, 170.0, 135.71428571428572)","(41.0, 85.0, 49.75)","(14.0, 16.5, 15.9375)","(21.0, 99999, 99990)","(81.0, 90.0, 82.5)","(2.05, 99999, 99990)","(18.0, 40.0, 37.0)","(1.7, 2.64, 2.62)"
09-01-2023 16:50:22.685843,"(101.0, 110.0, 93.33333333333333)","(101.0, 170.0, 135.71428571428572)","(41.0, 85.0, 59.0)","(14.0, 16.5, 15.9375)","(21.0, 99999, 99990)","(81.0, 90.0, 82.5)","(2.05, 99999, 99990)","(18.0, 40.0, 30.25)","(1.7, 2.64, 2.604)"
09-01-2023 16:50:24.180676,"(101.0, 100.0, 92.5)","(101.0, 170.0, 135.71428571428572)","(41.0, 80.0, 54.0)","(14.0, 16.5, 15.9375)","(21.0, 99999, 99990)","(81.0, 90.0, 82.5)","(2.05, 99999, 99990)","(18.0, 40.0, 33.6)","(1.7, 2.62, 2.604)"
09-01-2023 16:50:25.813930,"(101.0, 95.0, 92.5)","(101.0, 170.0, 135.71428571428572)","(41.0, 70.0, 48.8)","(14.0, 16.5, 15.9375)","(21.0, 99999, 99990)","(81.0, 90.0, 82.5)","(2.05, 99999, 99990)","(18.0, 36.0, 33.0)","(1.7, 2.62, 2.604)"
09-01-2023 16:50:27.315744,"(101.0, 90.0, 85.83333333333333)","(101.0, 170.0, 135.71428571428572)","(41.0, 65.0, 53.400000000000006)","(14.0, 16.5, 15.9375)","(21.0, 99999, 99990)","(81.0, 90.0, 82.5)","(2.05, 99999, 99990)","(18.0, 36.0, 30.444444444444443)","(1.7, 2.66, 2.606153846153846)"
09-01-2023 16:50:28.871875,"(101.0, 90.0, 86.66666666666667)","(101.0, 170.0, 135.71428571428572)","(41.0, 60.0, 43.75)","(14.0, 16.5, 15.9375)","(21.0, 99999, 99990)","(81.0, 90.0, 82.5)","(2.05, 99999, 99990)","(18.0, 34.0, 29.5)","(1.7, 2.66, 2.593913043478261)"
09-01-2023 16:50:30.198540,"(101.0, 90.0, 86.66666666666667)","(101.0, 170.0, 135.71428571428572)","(41.0, 55.0, 47.5)","(14.0, 16.5, 15.9375)","(21.0, 99999, 99990)","(81.0, 90.0, 82.5)","(2.05, 99999, 99990)","(18.0, 32.0, 35.25)","(1.7, 2.66, 2.593913043478261)"
09-01-2023 16:50:31.523170,"(91.0, 90.0, 86.66666666666667)","(101.0, 170.0, 135.71428571428572)","(31.0, 50.0, 45.0)","(14.0, 16.5, 15.9375)","(21.0, 99999, 99990)","(71.0, 90.0, 82.5)","(2.05, 99999, 99990)","(20.0, 38.0, 42.75)","(1.75, 2.66, 2.626666666666667)"
09-01-2023 16:50:32.650108,"(91.0, 95.0, 88.33333333333333)","(101.0, 170.0, 135.71428571428572)","(31.0, 48.0, 44.666666666666664)","(14.0, 16.5, 15.9375)","(21.0, 99999, 99990)","(71.0, 90.0, 82.5)","(2.05, 99999, 99990)","(20.0, 48.0, 42.75)","(1.75, 2.66, 2.626666666666667)"
09-01-2023 16:50:33.900040,"(91.0, 95.0, 86.42857142857143)","(101.0, 170.0, 136.66666666666666)","(31.0, 48.0, 42.0)","(14.0, 16.5, 15.9375)","(21.0, 99999, 99990)","(71.0, 90.0, 82.5)","(2.05, 99999, 99990)","(20.0, 48.0, 37.0)","(1.75, 2.66, 2.6276190476190475)"
09-01-2023 16:50:34.980497,"(91.0, 95.0, 86.42857142857143)","(101.0, 170.0, 136.66666666666666)","(31.0, 48.0, 33.0)","(14.0, 16.5, 15.9375)","(21.0, 99999, 99990)","(71.0, 90.0, 88.125)","(2.05, 99999, 99990)","(20.0, 65.0, 42.25)","(1.75, 2.66, 2.6276190476190475)"
09-01-2023 16:50:36.239609,"(91.0, 95.0, 86.42857142857143)","(101.0, 170.0, 136.66666666666666)","(31.0, 48.0, 42.27272727272727)","(14.0, 16.5, 15.9375)","(21.0, 99999, 99990)","(71.0, 90.0, 88.125)","(2.05, 99999, 99990)","(20.0, 65.0, 42.25)","(1.75, 2.66, 2.6758139534883725)"
09-01-2023 16:50:37.546926,"(91.0, 95.0, 86.42857142857143)","(101.0, 170.0, 136.66666666666666)","(31.0, 48.0, 42.27272727272727)","(14.0, 16.5, 15.9375)","(21.0, 99999, 99990)","(71.0, 90.0, 87.93103448275862)","(2.05, 99999, 99990)","(20.0, 65.0, 42.25)","(1.75, 2.72, 2.6758139534883725)"
09-01-2023 16:50:39.114712,"(91.0, 95.0, 73.18181818181819)","(101.0, 170.0, 136.66666666666666)","(31.0, 48.0, 42.27272727272727)","(14.0, 16.5, 13.75)","(21.0, 99999, 99990)","(71.0, 90.0, 87.93103448275862)","(2.05, 99999, 99990)","(20.0, 65.0, 47.0)","(1.75, 2.72, 2.6288)"
09-01-2023 16:50:40.485660,"(91.0, 95.0, 73.18181818181819)","(101.0, 170.0, 136.66666666666666)","(31.0, 48.0, 42.27272727272727)","(14.0, 15.0, 14.2)","(21.0, 99999, 99990)","(71.0, 90.0, 81.0)","(2.05, 99999, 99990)","(20.0, 65.0, 52.44444444444444)","(1.75, 2.72, 2.6214285714285714)"
09-01-2023 16:50:41.991395,"(91.0, 95.0, 65.0)","(101.0, 170.0, 136.66666666666666)","(31.0, 48.0, 42.27272727272727)","(14.0, 14.5, 14.2)","(21.0, 99999, 99990)","(71.0, 90.0, 81.0)","(2.05, 99999, 99990)","(20.0, 60.0, 44.666666666666664)","(1.75, 2.72, 2.625)"
09-01-2023 16:50:43.396010,"(91.0, 95.0, 63.90909090909091)","(101.0, 170.0, 136.66666666666666)","(31.0, 48.0, 42.75)","(14.0, 14.5, 14.2)","(21.0, 99999, 99990)","(71.0, 90.0, 88.125)","(2.05, 99999, 99990)","(20.0, 50.0, 45.25)","(1.75, 2.72, 2.692727272727273)"
09-01-2023 16:50:44.616672,"(91.0, 95.0, 49.57142857142857)","(101.0, 170.0, 136.66666666666666)","(31.0, 48.0, 36.6)","(14.0, 14.5, 14.2)","(21.0, 99999, 99990)","(71.0, 90.0, 81.0)","(2.05, 99999, 99990)","(20.0, 48.0, 38.83333333333333)","(1.75, 2.7, 2.62)"
09-01-2023 16:50:45.795631,"(91.0, 95.0, 49.57142857142857)","(101.0, 170.0, 136.66666666666666)","(31.0, 48.0, 36.6)","(14.0, 14.5, 14.2)","(21.0, 99999, 99990)","(71.0, 90.0, 81.0)","(2.05, 99999, 99990)","(20.0, 48.0, 41.75)","(1.75, 2.72, 2.576551724137931)"
09-01-2023 16:50:47.028101,"(91.0, 95.0, 49.57142857142857)","(101.0, 170.0, 136.66666666666666)","(31.0, 46.0, 42.6)","(14.0, 14.5, 14.2)","(21.0, 99999, 99990)","(71.0, 90.0, 81.0)","(2.05, 99999, 99990)","(20.0, 44.0, 36.5)","(1.75, 2.72, 2.665)"
09-01-2023 16:50:48.379239,"(91.0, 95.0, 56.75)","(101.0, 170.0, 135.71428571428572)","(31.0, 46.0, 38.230769230769226)","(14.0, 14.5, 14.2)","(21.0, 99999, 99990)","(71.0, 90.0, 81.0)","(2.05, 99999, 99990)","(20.0, 44.0, 31.25)","(1.75, 2.7, 2.6125000000000003)"
09-01-2023 16:50:49.680289,"(91.0, 90.0, 74.66666666666667)","(101.0, 170.0, 135.71428571428572)","(31.0, 44.0, 39.4)","(14.0, 14.5, 15.333333333333334)","(21.0, 99999, 99990)","(71.0, 90.0, 81.0)","(2.05, 99999, 99990)","(20.0, 44.0, 36.4)","(1.75, 2.7, 2.6125000000000003)"
09-01-2023 16:50:50.930416,"(91.0, 90.0, 75.33333333333333)","(101.0, 170.0, 135.71428571428572)","(31.0, 42.0, 39.4)","(14.0, 18.0, 15.4)","(21.0, 99999, 99990)","(71.0, 90.0, 87.93103448275862)","(2.05, 99999, 99990)","(20.0, 42.0, 34.0)","(1.75, 2.7, 2.6125000000000003)"
09-01-2023 16:50:52.153941,"(91.0, 90.0, 75.33333333333333)","(101.0, 170.0, 135.71428571428572)","(31.0, 40.0, 38.22222222222222)","(14.0, 17.0, 15.25)","(21.0, 99999, 99990)","(71.0, 90.0, 93.33333333333333)","(2.05, 99999, 99990)","(20.0, 38.0, 31.75)","(1.75, 2.7, 2.68)"
09-01-2023 16:50:53.428336,"(91.0, 90.0, 75.33333333333333)","(101.0, 170.0, 135.71428571428572)","(31.0, 40.0, 38.22222222222222)","(14.0, 16.5, 15.375)","(21.0, 99999, 99990)","(71.0, 130.0, 97.5)","(2.05, 99999, 99990)","(20.0, 38.0, 33.0)","(1.75, 2.7, 2.6363636363636367)"
09-01-2023 16:50:54.762124,"(91.0, 90.0, 75.33333333333333)","(101.0, 170.0, 135.71428571428572)","(31.0, 40.0, 37.0)","(14.0, 16.5, 15.375)","(21.0, 99999, 99990)","(71.0, 120.0, 97.5)","(2.05, 99999, 99990)","(20.0, 38.0, 35.1)","(1.75, 2.7, 2.684347826086957)"
09-01-2023 16:50:56.104216,"(91.0, 90.0, 79.0)","(101.0, 170.0, 135.71428571428572)","(31.0, 40.0, 71.33333333333334)","(14.0, 16.5, 15.375)","(21.0, 99999, 99990)","(71.0, 120.0, 86.66666666666667)","(2.05, 99999, 99990)","(20.0, 36.0, 33.75)","(1.75, 2.7, 2.684347826086957)"
09-01-2023 16:50:57.527745,"(91.0, 90.0, 79.0)","(101.0, 170.0, 135.71428571428572)","(31.0, 90.0, 71.33333333333334)","(14.0, 16.5, 15.375)","(21.0, 99999, 99990)","(71.0, 110.0, 95.0)","(2.05, 99999, 99990)","(20.0, 36.0, 33.75)","(1.75, 2.7, 2.684347826086957)"
09-01-2023 16:50:58.841274,"(91.0, 90.0, 79.0)","(101.0, 170.0, 135.71428571428572)","(31.0, 90.0, 52.66666666666667)","(14.0, 16.5, 15.625)","(21.0, 99999, 99990)","(71.0, 110.0, 101.42857142857143)","(2.05, 99999, 99990)","(20.0, 36.0, 33.75)","(1.75, 2.7, 2.684347826086957)"
09-01-2023 16:51:00.104914,"(91.0, 90.0, 83.0)","(101.0, 170.0, 135.71428571428572)","(31.0, 90.0, 52.66666666666667)","(14.0, 16.5, 15.625)","(21.0, 99999, 99990)","(71.0, 110.0, 101.42857142857143)","(2.05, 99999, 99990)","(20.0, 36.0, 33.75)","(1.75, 2.7, 2.684347826086957)"
09-01-2023 16:51:01.299968,"(91.0, 90.0, 83.0)","(101.0, 170.0, 135.71428571428572)","(31.0, 90.0, 52.66666666666667)","(14.0, 16.5, 15.625)","(21.0, 99999, 99990)","(71.0, 110.0, 101.42857142857143)","(2.05, 99999, 99990)","(20.0, 36.0, 33.75)","(1.75, 2.7, 2.684347826086957)"
09-01-2023 16:51:02.475235,"(91.0, 90.0, 76.66666666666667)","(101.0, 170.0, 135.71428571428572)","(31.0, 90.0, 52.66666666666667)","(14.0, 16.5, 15.625)","(21.0, 99999, 99990)","(71.0, 110.0, 98.0)","(2.05, 99999, 99990)","(20.0, 36.0, 33.75)","(1.75, 2.7, 2.684347826086957)"
09-01-2023 16:51:03.671473,"(91.0, 90.0, 76.66666666666667)","(101.0, 170.0, 135.71428571428572)","(31.0, 90.0, 52.66666666666667)","(14.0, 16.5, 15.625)","(21.0, 99999, 99990)","(71.0, 110.0, 98.0)","(2.05, 99999, 99990)","(20.0, 36.0, 33.75)","(1.75, 2.7, 2.684347826086957)"
09-01-2023 16:51:04.912170,"(91.0, 90.0, 76.66666666666667)","(101.0, 170.0, 135.71428571428572)","(31.0, 90.0, 52.66666666666667)","(14.0, 16.5, 19.857142857142858)","(21.0, 99999, 99990)","(71.0, 110.0, 100.0)","(2.05, 99999, 99990)","(20.0, 36.0, 33.75)","(1.75, 2.7, 2.684347826086957)"
09-01-2023 16:51:06.228992,"(91.0, 95.0, 61.25)","(101.0, 170.0, 136.66666666666666)","(31.0, 80.0, 57.0)","(14.0, 19.0, 16.8125)","(21.0, 99999, 99990)","(71.0, 110.0, 100.0)","(2.05, 99999, 99990)","(20.0, 36.0, 33.3)","(1.75, 2.7, 2.653846153846154)"
09-01-2023 16:51:07.518069,"(91.0, 95.0, 61.25)","(101.0, 170.0, 136.66666666666666)","(31.0, 80.0, 57.0)","(14.0, 19.0, 16.8125)","(21.0, 99999, 99990)","(71.0, 110.0, 100.0)","(2.05, 99999, 99990)","(20.0, 36.0, 33.3)","(1.75, 2.7, 2.653846153846154)"
09-01-2023 16:51:08.847387,"(91.0, 95.0, 61.25)","(101.0, 170.0, 136.66666666666666)","(31.0, 80.0, 57.0)","(14.0, 19.0, 16.8125)","(21.0, 99999, 99990)","(71.0, 110.0, 98.88888888888889)","(2.05, 99999, 99990)","(20.0, 36.0, 33.0)","(1.75, 2.7, 2.653846153846154)"
09-01-2023 16:51:10.077743,"(91.0, 95.0, 61.25)","(101.0, 170.0, 136.66666666666666)","(31.0, 80.0, 50.888888888888886)","(14.0, 19.0, 16.75)","(21.0, 99999, 99990)","(71.0, 100.0, 98.88888888888889)","(2.05, 99999, 99990)","(20.0, 36.0, 33.0)","(1.75, 2.7, 2.653846153846154)"
