,Gold On Black,But It Pours,Be My Express,Cosmic Franky,Lucky Bundy,Key Bon,Sketchy In By,Never Forgotten
04-01-2023 12:28:58.618646,"(1.9, 3.15, 2.045)","(10.0, 28.0, 17.375)","(21.0, 60.0, 40.5)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 26.636363636363637)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 21.857142857142858)"
04-01-2023 12:28:59.912651,"(1.9, 3.15, 2.045)","(10.0, 28.0, 17.375)","(21.0, 60.0, 40.5)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 26.636363636363637)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 21.857142857142858)"
04-01-2023 12:29:01.093183,"(1.9, 3.15, 2.045)","(10.0, 28.0, 17.375)","(21.0, 60.0, 40.5)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 26.636363636363637)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 21.857142857142858)"
04-01-2023 12:29:02.271031,"(1.9, 3.15, 2.045)","(10.0, 28.0, 17.375)","(21.0, 60.0, 40.5)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 26.636363636363637)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 21.857142857142858)"
04-01-2023 12:29:03.496582,"(1.9, 3.15, 2.045)","(10.0, 28.0, 17.375)","(21.0, 60.0, 40.5)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 23.294117647058826)"
04-01-2023 12:29:04.657884,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 40.5)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 23.294117647058826)"
04-01-2023 12:29:05.736313,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 40.5)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 23.294117647058826)"
04-01-2023 12:29:06.873354,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 40.5)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 23.294117647058826)"
04-01-2023 12:29:07.894350,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 40.5)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 23.294117647058826)"
04-01-2023 12:29:08.955013,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 40.5)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 23.294117647058826)"
04-01-2023 12:29:09.992773,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 40.5)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 23.294117647058826)"
04-01-2023 12:29:11.019232,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 40.5)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 23.294117647058826)"
04-01-2023 12:29:12.218649,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 40.5)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 23.294117647058826)"
04-01-2023 12:29:13.434363,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 40.5)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 22.07142857142857)"
04-01-2023 12:29:14.537687,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 40.5)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 21.0)"
04-01-2023 12:29:15.726405,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 21.0)"
04-01-2023 12:29:16.857624,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 21.0)"
04-01-2023 12:29:17.985487,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 21.0)"
04-01-2023 12:29:19.183389,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 21.0)"
04-01-2023 12:29:20.292400,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 21.0)"
04-01-2023 12:29:21.407975,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 21.0)"
04-01-2023 12:29:22.519584,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 21.0)"
04-01-2023 12:29:23.638292,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 21.0)"
04-01-2023 12:29:24.758929,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 21.0)"
04-01-2023 12:29:25.921729,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:29:27.069567,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:29:28.222287,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:29:29.365984,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:29:30.495851,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:29:31.647914,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:29:32.737386,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:29:33.779858,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:29:34.818094,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:29:35.940117,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:29:37.053636,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:29:38.124600,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:29:39.308796,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:29:40.624691,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 20.75)"
04-01-2023 12:29:41.841694,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 24.0, 20.75)"
04-01-2023 12:29:42.989246,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 24.0, 16.18181818181818)"
04-01-2023 12:29:44.186992,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 16.18181818181818)"
04-01-2023 12:29:45.407756,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 16.18181818181818)"
04-01-2023 12:29:46.638813,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 16.18181818181818)"
04-01-2023 12:29:47.797029,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 16.18181818181818)"
04-01-2023 12:29:48.945623,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 16.18181818181818)"
04-01-2023 12:29:50.176340,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 16.18181818181818)"
04-01-2023 12:29:51.321798,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 16.18181818181818)"
04-01-2023 12:29:52.531070,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.375471698113207)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 23.0)"
04-01-2023 12:29:53.636929,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 27.0, 23.0)"
04-01-2023 12:29:54.742801,"(1.9, 3.15, 2.097)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 27.0, 23.0)"
04-01-2023 12:29:56.031985,"(1.9, 3.15, 2.097)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 27.0, 23.0)"
04-01-2023 12:29:57.235302,"(1.9, 3.15, 2.097)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 27.0, 24.5)"
04-01-2023 12:29:58.463286,"(1.9, 3.15, 2.097)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 29.0, 15.384615384615383)"
04-01-2023 12:29:59.871972,"(1.9, 3.15, 2.097)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:30:01.194185,"(1.9, 3.15, 2.097)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:30:02.533004,"(1.9, 3.15, 2.097)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:30:03.907706,"(1.9, 3.15, 2.097)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:30:05.203526,"(1.9, 3.15, 2.097)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:30:06.421798,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:30:07.661287,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:30:09.004515,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:30:10.255363,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:30:11.502861,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 22.4)"
04-01-2023 12:30:12.694381,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 22.4)"
04-01-2023 12:30:13.880856,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 22.4)"
04-01-2023 12:30:15.041039,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 22.4)"
04-01-2023 12:30:16.299749,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 22.4)"
04-01-2023 12:30:17.537662,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 16.153846153846153)"
04-01-2023 12:30:18.789747,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 21.19047619047619)"
04-01-2023 12:30:20.004098,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 21.19047619047619)"
04-01-2023 12:30:21.246433,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 21.19047619047619)"
04-01-2023 12:30:22.480797,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 21.19047619047619)"
04-01-2023 12:30:23.666045,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 21.19047619047619)"
04-01-2023 12:30:24.806615,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:30:26.188453,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:30:27.589099,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:30:28.914693,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:30:30.204858,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:30:31.648700,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:30:33.028666,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:30:34.395606,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:30:35.814029,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:30:37.185595,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:30:38.491186,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 36.0)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 22.6875)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 15.384615384615383)"
04-01-2023 12:30:39.764779,"(1.9, 3.15, 2.045)","(10.0, 28.0, 14.25)","(21.0, 60.0, 40.5)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 26.636363636363637)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 23.11764705882353)"
04-01-2023 12:30:40.946753,"(1.9, 3.15, 2.045)","(10.0, 28.0, 17.375)","(21.0, 60.0, 40.5)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 26.636363636363637)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 21.857142857142858)"
04-01-2023 12:30:42.238511,"(1.9, 3.15, 2.045)","(10.0, 28.0, 17.375)","(21.0, 60.0, 40.5)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 26.636363636363637)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 21.857142857142858)"
04-01-2023 12:30:43.515538,"(1.9, 3.15, 2.045)","(10.0, 28.0, 17.375)","(21.0, 60.0, 40.5)","(3.9, 6.2, 5.343137254901961)","(20.0, 55.0, 37.5)","(13.0, 38.0, 26.636363636363637)","(6.0, 12.0, 10.071428571428571)","(10.0, 30.0, 21.857142857142858)"
