,Oldrik Bale,Reiko Oreo,Claretown Ryan,Raving Icon,Aston Houston,Nalani Bale,Aston Tenge,Spring Bjorn
06-01-2023 16:03:31.526121,"(4.2, 5.4, 4.628571428571429)","(4.0, 4.8, 4.752777777777777)","(8.0, 16.5, 15.89090909090909)","(11.0, 22.0, 16.86842105263158)","(7.0, 12.0, 10.3)","(6.0, 9.8, 8.5)","(5.0, 8.4, 8.1)","(7.5, 20.0, 16.5)"
06-01-2023 16:03:32.559056,"(4.2, 5.2, 4.64)","(4.0, 4.8, 4.375)","(8.0, 16.5, 15.89090909090909)","(11.0, 22.0, 16.86842105263158)","(7.0, 12.0, 10.3)","(6.0, 9.8, 8.5)","(5.0, 8.4, 7.6000000000000005)","(7.5, 20.0, 17.5)"
06-01-2023 16:03:33.553558,"(4.2, 5.1, 4.8)","(4.0, 4.8, 4.375)","(8.0, 16.5, 15.89090909090909)","(11.0, 22.0, 16.86842105263158)","(7.0, 12.0, 10.3)","(6.0, 9.8, 8.5)","(5.0, 8.4, 7.6000000000000005)","(7.5, 22.0, 17.5)"
06-01-2023 16:03:34.634776,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.8, 4.203508771929824)","(8.0, 16.5, 15.89090909090909)","(11.0, 22.0, 16.86842105263158)","(7.0, 12.0, 10.3)","(6.0, 9.8, 8.5)","(5.0, 8.4, 7.6000000000000005)","(7.5, 22.0, 17.5)"
06-01-2023 16:03:35.813100,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.8, 4.203508771929824)","(8.0, 16.5, 15.89090909090909)","(11.0, 22.0, 16.86842105263158)","(7.0, 12.0, 10.3)","(6.0, 9.8, 8.5)","(5.0, 8.4, 7.6000000000000005)","(7.5, 22.0, 17.5)"
06-01-2023 16:03:36.860179,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.7, 4.658333333333333)","(8.0, 16.5, 15.89090909090909)","(11.0, 22.0, 16.86842105263158)","(7.0, 12.0, 10.3)","(6.0, 9.8, 8.5)","(5.0, 8.4, 7.6000000000000005)","(7.5, 22.0, 17.5)"
06-01-2023 16:03:37.903845,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.7, 4.658333333333333)","(8.0, 16.5, 15.89090909090909)","(11.0, 22.0, 16.86842105263158)","(7.0, 12.0, 10.3)","(6.0, 9.8, 8.5)","(5.0, 8.4, 7.476923076923077)","(7.5, 22.0, 17.5)"
06-01-2023 16:03:39.319462,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.7, 4.658333333333333)","(8.0, 16.5, 15.89090909090909)","(11.0, 22.0, 16.86842105263158)","(7.0, 12.0, 10.3)","(6.0, 9.8, 8.5)","(5.0, 8.4, 7.476923076923077)","(7.5, 22.0, 17.5)"
06-01-2023 16:03:40.541631,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.7, 4.658333333333333)","(8.0, 16.5, 15.89090909090909)","(11.0, 22.0, 16.86842105263158)","(7.0, 12.0, 10.3)","(6.0, 9.8, 8.5)","(5.0, 8.4, 7.476923076923077)","(7.5, 22.0, 17.5)"
06-01-2023 16:03:41.734291,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.7, 4.504347826086956)","(8.0, 16.5, 15.89090909090909)","(11.0, 22.0, 16.86842105263158)","(7.0, 12.0, 10.3)","(6.0, 9.8, 8.5)","(5.0, 8.4, 7.476923076923077)","(7.5, 22.0, 17.5)"
06-01-2023 16:03:42.880758,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.7, 4.504347826086956)","(8.0, 16.5, 15.89090909090909)","(11.0, 22.0, 16.86842105263158)","(7.0, 12.0, 10.3)","(6.0, 9.8, 8.5)","(5.0, 8.4, 7.476923076923077)","(7.5, 22.0, 17.5)"
06-01-2023 16:03:43.981565,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.6, 4.563888888888888)","(8.0, 16.5, 15.89090909090909)","(11.0, 22.0, 16.71875)","(7.0, 12.0, 10.3)","(6.0, 9.8, 9.583333333333334)","(5.0, 8.4, 7.476923076923077)","(7.5, 22.0, 20.785714285714285)"
06-01-2023 16:03:45.048333,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.6, 4.563888888888888)","(8.0, 16.5, 15.850000000000001)","(11.0, 22.0, 17.55263157894737)","(7.0, 12.0, 10.1)","(6.0, 9.8, 9.583333333333334)","(5.0, 8.4, 7.476923076923077)","(7.5, 22.0, 20.785714285714285)"
06-01-2023 16:03:46.105053,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.6, 4.563888888888888)","(8.0, 16.5, 15.850000000000001)","(11.0, 22.0, 17.55263157894737)","(7.0, 12.0, 11.7)","(6.0, 9.8, 8.7)","(5.0, 8.4, 7.476923076923077)","(7.5, 22.0, 20.785714285714285)"
06-01-2023 16:03:47.205523,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.6, 4.452272727272727)","(8.0, 16.5, 15.90909090909091)","(11.0, 22.0, 17.55263157894737)","(7.0, 12.0, 11.72)","(6.0, 9.8, 8.7)","(5.0, 8.4, 7.476923076923077)","(7.5, 22.0, 18.0)"
06-01-2023 16:03:48.339747,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.6, 4.452272727272727)","(8.0, 16.5, 16.066666666666666)","(11.0, 22.0, 17.55263157894737)","(7.0, 12.0, 11.72)","(6.0, 9.8, 8.7)","(5.0, 8.4, 7.476923076923077)","(7.5, 22.0, 18.0)"
06-01-2023 16:03:49.342865,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.6, 4.452272727272727)","(8.0, 16.5, 16.066666666666666)","(11.0, 22.0, 17.55263157894737)","(7.0, 12.0, 11.879999999999999)","(6.0, 9.8, 8.7)","(5.0, 8.4, 7.476923076923077)","(7.5, 22.0, 18.0)"
06-01-2023 16:03:50.497869,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.6, 4.452272727272727)","(8.0, 16.5, 16.066666666666666)","(11.0, 22.0, 17.55263157894737)","(7.0, 12.0, 9.9)","(6.0, 9.8, 8.7)","(5.0, 8.4, 7.476923076923077)","(7.5, 22.0, 18.0)"
06-01-2023 16:03:51.570120,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.6, 4.452272727272727)","(8.0, 16.5, 16.066666666666666)","(11.0, 22.0, 17.55263157894737)","(7.0, 12.0, 10.0)","(6.0, 9.8, 8.7)","(5.0, 8.4, 7.476923076923077)","(7.5, 22.0, 18.0)"
06-01-2023 16:03:52.624569,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.6, 4.452272727272727)","(8.0, 16.5, 16.066666666666666)","(11.0, 22.0, 17.55263157894737)","(7.0, 12.0, 10.0)","(6.0, 9.8, 8.7)","(5.0, 8.4, 7.476923076923077)","(7.5, 22.0, 18.0)"
06-01-2023 16:03:53.813049,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.6, 4.452272727272727)","(8.0, 16.5, 16.066666666666666)","(11.0, 22.0, 17.55263157894737)","(7.0, 12.0, 10.0)","(6.0, 9.8, 8.7)","(5.0, 8.4, 7.476923076923077)","(7.5, 22.0, 18.0)"
06-01-2023 16:03:54.842242,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.6, 4.452272727272727)","(8.0, 16.5, 16.066666666666666)","(11.0, 22.0, 17.55263157894737)","(7.0, 12.0, 10.0)","(6.0, 9.8, 8.7)","(5.0, 8.4, 7.476923076923077)","(7.5, 22.0, 18.0)"
06-01-2023 16:03:55.824189,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.6, 4.452272727272727)","(8.0, 16.5, 16.066666666666666)","(11.0, 22.0, 17.55263157894737)","(7.0, 12.0, 10.0)","(6.0, 9.8, 8.7)","(5.0, 8.4, 7.476923076923077)","(7.5, 22.0, 18.0)"
06-01-2023 16:03:56.945514,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.6, 4.452272727272727)","(8.0, 16.5, 16.066666666666666)","(11.0, 22.0, 17.55263157894737)","(7.0, 12.0, 10.0)","(6.0, 9.8, 8.7)","(5.0, 8.4, 7.476923076923077)","(7.5, 22.0, 18.0)"
06-01-2023 16:03:57.961617,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.6, 4.452272727272727)","(8.0, 16.5, 16.066666666666666)","(11.0, 22.0, 17.55263157894737)","(7.0, 12.0, 10.0)","(6.0, 9.8, 8.7)","(5.0, 8.4, 7.476923076923077)","(7.5, 22.0, 18.0)"
06-01-2023 16:03:58.984348,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.7, 4.205)","(8.0, 16.5, 16.066666666666666)","(11.0, 22.0, 17.55263157894737)","(7.0, 12.0, 10.0)","(6.0, 9.8, 8.7)","(5.0, 8.4, 7.4)","(7.5, 22.0, 18.0)"
06-01-2023 16:04:00.087178,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.7, 4.020588235294118)","(8.0, 16.5, 16.066666666666666)","(11.0, 22.0, 17.55263157894737)","(7.0, 12.0, 10.0)","(6.0, 9.8, 8.7)","(5.0, 8.2, 7.8307692307692305)","(7.5, 22.0, 18.0)"
06-01-2023 16:04:01.530011,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.7, 4.04)","(8.0, 16.5, 16.066666666666666)","(11.0, 22.0, 17.55263157894737)","(7.0, 12.0, 10.1)","(6.0, 9.8, 8.7)","(5.0, 8.2, 7.88)","(7.5, 22.0, 18.0)"
06-01-2023 16:04:02.664680,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.7, 4.04)","(8.0, 16.5, 16.066666666666666)","(11.0, 22.0, 17.55263157894737)","(7.0, 12.0, 8.959999999999999)","(6.0, 9.8, 8.15)","(5.0, 8.0, 7.88)","(7.5, 22.0, 17.5)"
06-01-2023 16:04:04.072495,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.6, 4.109090909090909)","(8.0, 16.5, 14.789473684210527)","(11.0, 21.0, 19.625)","(7.0, 12.0, 10.552380952380952)","(6.0, 9.8, 7.875)","(5.0, 8.0, 7.76)","(7.5, 21.0, 20.07142857142857)"
06-01-2023 16:04:05.485585,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.6, 4.109090909090909)","(8.0, 16.5, 14.789473684210527)","(11.0, 21.0, 19.625)","(7.0, 12.0, 10.552380952380952)","(6.0, 9.8, 7.875)","(5.0, 8.4, 8.059999999999999)","(7.5, 21.0, 20.07142857142857)"
06-01-2023 16:04:06.853921,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.6, 4.04)","(8.0, 16.5, 12.0)","(11.0, 21.0, 16.934782608695652)","(7.0, 12.0, 9.709090909090909)","(6.0, 9.8, 7.704761904761904)","(5.0, 8.2, 8.072727272727272)","(7.5, 21.0, 20.25)"
06-01-2023 16:04:08.152072,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.6, 4.333333333333333)","(8.0, 16.5, 12.435483870967742)","(11.0, 21.0, 19.357142857142858)","(7.0, 12.0, 8.826666666666666)","(6.0, 9.8, 7.704761904761904)","(5.0, 8.2, 8.072727272727272)","(7.5, 21.0, 19.166666666666668)"
06-01-2023 16:04:09.531095,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.5, 4.333333333333333)","(8.0, 16.5, 12.435483870967742)","(11.0, 20.0, 19.357142857142858)","(7.0, 12.0, 8.826666666666666)","(6.0, 9.8, 7.704761904761904)","(5.0, 8.2, 8.072727272727272)","(7.5, 21.0, 20.38888888888889)"
06-01-2023 16:04:10.851606,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.5, 4.333333333333333)","(8.0, 16.5, 12.435483870967742)","(11.0, 20.0, 19.357142857142858)","(7.0, 12.0, 8.826666666666666)","(6.0, 9.8, 7.704761904761904)","(5.0, 8.2, 8.072727272727272)","(7.5, 21.0, 20.770833333333332)"
06-01-2023 16:04:12.095095,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.5, 4.333333333333333)","(8.0, 16.5, 12.435483870967742)","(11.0, 20.0, 19.357142857142858)","(7.0, 12.0, 8.826666666666666)","(6.0, 9.8, 7.704761904761904)","(5.0, 8.2, 8.072727272727272)","(7.5, 21.0, 20.770833333333332)"
06-01-2023 16:04:13.299414,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.5, 4.333333333333333)","(8.0, 16.5, 12.435483870967742)","(11.0, 20.0, 19.357142857142858)","(7.0, 12.0, 8.826666666666666)","(6.0, 9.8, 7.704761904761904)","(5.0, 8.2, 8.072727272727272)","(7.5, 21.0, 20.56)"
06-01-2023 16:04:14.550775,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.5, 4.333333333333333)","(8.0, 16.5, 12.435483870967742)","(11.0, 20.0, 19.357142857142858)","(7.0, 12.0, 8.826666666666666)","(6.0, 9.8, 7.704761904761904)","(5.0, 8.2, 8.072727272727272)","(7.5, 21.0, 21.037037037037038)"
06-01-2023 16:04:15.749847,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.5, 4.333333333333333)","(8.0, 16.5, 12.435483870967742)","(11.0, 20.0, 19.357142857142858)","(7.0, 12.0, 8.826666666666666)","(6.0, 9.8, 7.704761904761904)","(5.0, 8.2, 8.072727272727272)","(7.5, 22.0, 21.037037037037038)"
06-01-2023 16:04:16.980768,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.5, 4.333333333333333)","(8.0, 16.5, 12.435483870967742)","(11.0, 20.0, 19.357142857142858)","(7.0, 12.0, 8.826666666666666)","(6.0, 9.8, 7.704761904761904)","(5.0, 8.2, 8.072727272727272)","(7.5, 22.0, 21.037037037037038)"
06-01-2023 16:04:18.138330,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.5, 4.333333333333333)","(8.0, 16.5, 12.435483870967742)","(11.0, 20.0, 19.357142857142858)","(7.0, 12.0, 8.826666666666666)","(6.0, 9.8, 8.7)","(5.0, 8.2, 8.072727272727272)","(7.5, 22.0, 21.037037037037038)"
06-01-2023 16:04:19.331660,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.5, 4.25)","(8.0, 16.5, 12.435483870967742)","(11.0, 20.0, 19.357142857142858)","(7.0, 12.0, 8.826666666666666)","(6.0, 9.4, 8.5)","(5.0, 8.2, 8.072727272727272)","(7.5, 22.0, 21.037037037037038)"
06-01-2023 16:04:20.563807,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.5, 4.25)","(8.0, 16.5, 12.435483870967742)","(11.0, 20.0, 19.357142857142858)","(7.0, 12.0, 8.826666666666666)","(6.0, 9.4, 8.5)","(5.0, 8.2, 8.072727272727272)","(7.5, 22.0, 21.037037037037038)"
06-01-2023 16:04:22.151293,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.5, 4.25)","(8.0, 16.5, 12.435483870967742)","(11.0, 20.0, 19.357142857142858)","(7.0, 12.0, 8.826666666666666)","(6.0, 9.4, 8.5)","(5.0, 8.2, 8.072727272727272)","(7.5, 22.0, 21.037037037037038)"
06-01-2023 16:04:23.378685,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.5, 4.25)","(8.0, 16.5, 12.435483870967742)","(11.0, 20.0, 19.357142857142858)","(7.0, 12.0, 8.826666666666666)","(6.0, 9.4, 8.5)","(5.0, 8.2, 8.072727272727272)","(7.5, 22.0, 21.037037037037038)"
06-01-2023 16:04:24.544735,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.5, 4.25)","(8.0, 16.5, 12.435483870967742)","(11.0, 20.0, 19.357142857142858)","(7.0, 12.0, 8.826666666666666)","(6.0, 9.4, 8.5)","(5.0, 8.2, 8.072727272727272)","(7.5, 22.0, 21.037037037037038)"
06-01-2023 16:04:25.837370,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.5, 4.25)","(8.0, 16.5, 12.435483870967742)","(11.0, 20.0, 19.357142857142858)","(7.0, 12.0, 8.826666666666666)","(6.0, 9.4, 8.5)","(5.0, 8.2, 8.072727272727272)","(7.5, 22.0, 21.037037037037038)"
06-01-2023 16:04:26.949276,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.5, 4.25)","(8.0, 16.5, 12.435483870967742)","(11.0, 20.0, 19.357142857142858)","(7.0, 12.0, 8.826666666666666)","(6.0, 9.4, 8.5)","(5.0, 8.2, 8.072727272727272)","(7.5, 22.0, 21.07142857142857)"
06-01-2023 16:04:28.102557,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.5, 4.25)","(8.5, 16.5, 12.435483870967742)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 9.4, 8.5)","(5.0, 8.2, 8.072727272727272)","(7.5, 22.0, 21.07142857142857)"
06-01-2023 16:04:29.274951,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.5, 4.25)","(8.5, 16.5, 12.435483870967742)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 9.4, 8.5)","(5.0, 8.2, 8.072727272727272)","(7.5, 22.0, 21.07142857142857)"
06-01-2023 16:04:30.472581,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.5, 4.25)","(8.5, 16.5, 12.435483870967742)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 9.4, 8.5)","(5.0, 8.2, 8.072727272727272)","(7.5, 22.0, 21.07142857142857)"
06-01-2023 16:04:31.713259,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.5, 4.25)","(8.5, 16.5, 12.435483870967742)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 9.4, 8.5)","(5.0, 8.2, 8.072727272727272)","(7.5, 22.0, 21.07142857142857)"
06-01-2023 16:04:33.015655,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.5, 4.25)","(8.5, 16.5, 12.435483870967742)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 9.4, 8.5)","(5.0, 8.2, 8.072727272727272)","(7.5, 22.0, 19.5)"
06-01-2023 16:04:34.145248,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.5, 4.25)","(8.5, 16.5, 12.435483870967742)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 9.4, 8.5)","(5.0, 8.2, 8.072727272727272)","(7.5, 21.0, 18.333333333333332)"
06-01-2023 16:04:35.197868,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.5, 4.25)","(8.5, 16.5, 12.435483870967742)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 9.4, 8.5)","(5.0, 8.2, 8.072727272727272)","(7.5, 20.0, 18.0)"
06-01-2023 16:04:36.368887,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.5, 4.25)","(8.5, 16.5, 12.435483870967742)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 9.4, 8.5)","(5.0, 8.2, 8.072727272727272)","(7.5, 19.5, 18.0)"
06-01-2023 16:04:37.583911,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.5, 4.25)","(8.5, 16.5, 12.375)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 9.4, 8.5)","(5.0, 8.2, 8.072727272727272)","(7.5, 19.0, 18.88888888888889)"
06-01-2023 16:04:38.802930,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.5, 4.25)","(8.5, 16.5, 12.75)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 9.4, 8.5)","(5.0, 8.2, 8.072727272727272)","(7.5, 22.0, 18.625)"
06-01-2023 16:04:40.084341,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.5, 4.25)","(8.5, 16.5, 12.879310344827587)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 9.4, 8.5)","(5.0, 8.2, 8.072727272727272)","(7.5, 20.0, 17.0)"
06-01-2023 16:04:41.259867,"(4.2, 5.1, 4.585714285714285)","(4.0, 4.5, 4.25)","(8.5, 16.5, 12.879310344827587)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 9.4, 8.5)","(5.0, 8.2, 8.072727272727272)","(7.5, 22.0, 16.857142857142858)"
06-01-2023 16:04:42.462607,"(4.2, 4.9, 4.675)","(4.0, 4.5, 4.25)","(8.5, 16.5, 12.879310344827587)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 9.4, 8.4)","(5.0, 8.2, 8.072727272727272)","(7.5, 20.0, 16.857142857142858)"
06-01-2023 16:04:43.605671,"(4.2, 4.9, 4.675)","(4.0, 4.5, 4.25)","(8.5, 16.5, 12.879310344827587)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 9.4, 8.323076923076924)","(5.0, 8.2, 7.7333333333333325)","(7.5, 20.0, 16.857142857142858)"
06-01-2023 16:04:44.764739,"(4.2, 4.9, 4.675)","(4.0, 4.5, 4.25)","(8.5, 15.0, 14.3)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 9.4, 8.323076923076924)","(5.0, 8.2, 7.466666666666666)","(7.5, 20.0, 16.857142857142858)"
06-01-2023 16:04:45.998128,"(4.2, 4.9, 4.675)","(4.0, 4.5, 4.25)","(8.5, 15.0, 14.3)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 9.4, 7.9)","(5.0, 8.2, 7.466666666666666)","(7.5, 20.0, 14.69811320754717)"
06-01-2023 16:04:47.217842,"(4.2, 4.9, 4.675)","(4.0, 4.5, 4.25)","(8.5, 14.5, 12.833333333333334)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 9.4, 8.2)","(5.0, 8.2, 7.466666666666666)","(7.5, 18.0, 16.0)"
06-01-2023 16:04:48.422778,"(4.2, 4.9, 4.709090909090909)","(4.0, 4.5, 4.25)","(8.5, 14.5, 11.98)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 9.0, 7.800000000000001)","(5.0, 8.2, 7.466666666666666)","(7.5, 17.5, 16.0)"
06-01-2023 16:04:49.671756,"(4.2, 4.9, 4.709090909090909)","(4.0, 4.5, 4.25)","(8.5, 14.5, 11.98)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 9.0, 7.7555555555555555)","(5.0, 8.2, 7.466666666666666)","(7.5, 17.5, 15.25)"
06-01-2023 16:04:50.843387,"(4.2, 4.9, 4.709090909090909)","(4.0, 4.5, 4.25)","(8.5, 14.5, 12.1)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 9.0, 7.577777777777778)","(5.0, 8.2, 7.466666666666666)","(7.5, 17.0, 15.25)"
06-01-2023 16:04:51.942822,"(4.2, 4.9, 4.709090909090909)","(4.0, 4.5, 4.25)","(8.5, 14.5, 12.1)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 9.0, 7.577777777777778)","(5.0, 8.2, 7.466666666666666)","(7.5, 17.0, 15.25)"
06-01-2023 16:04:53.086123,"(4.2, 4.9, 4.709090909090909)","(4.0, 4.5, 4.25)","(8.5, 14.5, 12.1)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 9.0, 7.577777777777778)","(5.0, 8.2, 7.466666666666666)","(7.5, 17.0, 15.25)"
06-01-2023 16:04:54.241936,"(4.2, 4.9, 4.709090909090909)","(4.0, 4.5, 4.25)","(8.5, 14.5, 12.1)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 9.0, 7.577777777777778)","(5.0, 8.2, 7.466666666666666)","(7.5, 17.0, 15.25)"
06-01-2023 16:04:55.620355,"(4.2, 4.9, 4.709090909090909)","(4.0, 4.5, 4.316666666666666)","(8.5, 14.5, 12.1)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 8.6, 7.88)","(5.0, 8.2, 7.466666666666666)","(7.5, 17.0, 14.714285714285714)"
06-01-2023 16:04:56.847990,"(4.2, 4.9, 4.709090909090909)","(4.0, 4.5, 4.316666666666666)","(8.5, 14.5, 12.1)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 8.6, 7.88)","(5.0, 8.2, 7.466666666666666)","(7.5, 16.5, 14.714285714285714)"
06-01-2023 16:04:58.118594,"(4.2, 4.9, 4.709090909090909)","(4.0, 4.6, 4.2)","(8.5, 14.5, 12.1)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 8.6, 7.88)","(5.0, 8.2, 7.466666666666666)","(7.5, 16.5, 14.714285714285714)"
06-01-2023 16:04:59.354181,"(4.2, 4.9, 4.709090909090909)","(4.0, 4.6, 4.25)","(8.5, 14.5, 12.1)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 8.6, 7.88)","(5.0, 8.2, 7.466666666666666)","(7.5, 16.5, 14.714285714285714)"
06-01-2023 16:05:00.425643,"(4.2, 4.9, 4.709090909090909)","(4.0, 4.6, 4.25)","(8.5, 14.5, 12.1)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 8.6, 7.88)","(5.0, 8.2, 7.466666666666666)","(7.5, 16.5, 15.0)"
06-01-2023 16:05:01.549900,"(4.2, 4.9, 4.709090909090909)","(4.0, 4.6, 4.25)","(8.5, 14.5, 12.1)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 8.6, 7.88)","(5.0, 8.2, 7.466666666666666)","(7.5, 16.5, 15.0)"
06-01-2023 16:05:02.741326,"(4.2, 4.9, 4.709090909090909)","(4.0, 4.6, 4.25)","(8.5, 14.5, 12.1)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 8.6, 7.742857142857143)","(5.0, 8.2, 7.466666666666666)","(7.5, 16.5, 15.0)"
06-01-2023 16:05:04.023755,"(4.2, 4.9, 4.709090909090909)","(4.0, 4.6, 4.25)","(8.5, 14.5, 12.1)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 8.6, 7.742857142857143)","(5.0, 8.2, 7.466666666666666)","(7.5, 16.5, 15.0)"
06-01-2023 16:05:05.240815,"(4.2, 4.9, 4.709090909090909)","(4.0, 4.6, 4.25)","(8.5, 14.5, 12.1)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.826666666666666)","(6.5, 8.6, 7.6000000000000005)","(5.0, 8.2, 7.466666666666666)","(7.5, 16.5, 15.0)"
06-01-2023 16:05:06.478648,"(4.2, 4.9, 4.709090909090909)","(4.0, 4.6, 4.25)","(8.5, 14.5, 12.1)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.883333333333333)","(6.5, 8.6, 7.618181818181818)","(5.0, 8.2, 7.4)","(7.5, 16.5, 15.0)"
06-01-2023 16:05:07.610807,"(4.2, 4.9, 4.709090909090909)","(4.0, 4.6, 4.133333333333333)","(8.5, 14.5, 12.1)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.883333333333333)","(6.5, 8.6, 7.618181818181818)","(5.0, 8.0, 7.4)","(7.5, 16.5, 15.0)"
06-01-2023 16:05:08.820030,"(4.2, 4.9, 4.709090909090909)","(4.0, 4.6, 3.993333333333333)","(8.5, 14.5, 12.1)","(12.0, 20.0, 19.357142857142858)","(7.5, 12.0, 8.883333333333333)","(6.5, 8.4, 8.066666666666666)","(5.0, 8.0, 7.4)","(7.5, 16.5, 15.0)"
