,Bob,Vincenzo,Mums The Boss,Spirit Of Macher,Dark Lever,Single Babe,Tinas Rock,Whos In Winny
08-12-2022 13:18:32.904731,"(4.6, 6.4, 6.153846153846154)","(3.6, 4.6, 4.475438596491228)","(2.2, 2.58, 2.577543859649123)","(51.0, 240.0, 226.66666666666666)","(41.0, 80.0, 81.25)","(26.0, 80.0, 70.27027027027027)","(31.0, 38.0, 37.42857142857143)","(4.8, 6.4, 6.346666666666667)"
08-12-2022 13:18:34.201808,"(4.6, 6.4, 6.351020408163266)","(3.6, 4.5, 4.475438596491228)","(2.2, 2.58, 2.577543859649123)","(51.0, 240.0, 226.66666666666666)","(41.0, 100.0, 85.0)","(26.0, 80.0, 70.27027027027027)","(31.0, 38.0, 37.42857142857143)","(4.8, 6.4, 6.346666666666667)"
08-12-2022 13:18:35.486458,"(4.6, 6.4, 6.351020408163266)","(3.6, 4.5, 4.419047619047619)","(2.2, 2.58, 2.577543859649123)","(51.0, 240.0, 226.66666666666666)","(41.0, 95.0, 73.57142857142857)","(26.0, 80.0, 70.27027027027027)","(31.0, 38.0, 37.42857142857143)","(4.8, 6.4, 6.346666666666667)"
08-12-2022 13:18:36.883796,"(4.6, 6.4, 6.351020408163266)","(3.6, 4.5, 4.475438596491228)","(2.2, 2.58, 2.577543859649123)","(51.0, 240.0, 226.66666666666666)","(41.0, 95.0, 73.57142857142857)","(26.0, 80.0, 70.27027027027027)","(31.0, 38.0, 37.42857142857143)","(4.8, 6.4, 6.62)"
08-12-2022 13:18:38.254738,"(4.6, 6.4, 6.351020408163266)","(3.6, 4.5, 4.475438596491228)","(2.2, 2.58, 2.577543859649123)","(51.0, 240.0, 226.66666666666666)","(41.0, 95.0, 78.33333333333333)","(26.0, 80.0, 70.27027027027027)","(31.0, 38.0, 37.42857142857143)","(4.8, 6.8, 6.366666666666666)"
08-12-2022 13:18:39.503929,"(4.6, 6.4, 6.351020408163266)","(3.6, 4.5, 4.475438596491228)","(2.2, 2.58, 2.5664661654135337)","(51.0, 240.0, 226.66666666666666)","(41.0, 95.0, 76.25)","(26.0, 80.0, 70.27027027027027)","(31.0, 38.0, 37.42857142857143)","(4.8, 6.6, 6.366666666666666)"
08-12-2022 13:18:40.791697,"(4.8, 6.4, 6.351020408163266)","(3.6, 4.5, 4.475438596491228)","(2.2, 2.58, 2.5664661654135337)","(51.0, 240.0, 226.66666666666666)","(41.0, 95.0, 76.25)","(26.0, 80.0, 70.27027027027027)","(31.0, 38.0, 37.42857142857143)","(4.8, 6.6, 6.366666666666666)"
08-12-2022 13:18:42.069841,"(4.8, 6.4, 6.351020408163266)","(3.6, 4.5, 4.489873417721519)","(2.2, 2.58, 2.5664661654135337)","(51.0, 240.0, 226.66666666666666)","(41.0, 95.0, 76.25)","(26.0, 80.0, 70.27027027027027)","(31.0, 38.0, 37.42857142857143)","(4.8, 6.6, 6.366666666666666)"
08-12-2022 13:18:43.384012,"(4.8, 6.4, 6.346666666666667)","(3.6, 4.6, 4.489873417721519)","(2.2, 2.58, 2.5664661654135337)","(51.0, 240.0, 226.66666666666666)","(41.0, 95.0, 76.25)","(26.0, 80.0, 70.27027027027027)","(31.0, 38.0, 37.42857142857143)","(4.8, 6.6, 6.366666666666666)"
08-12-2022 13:18:44.649442,"(4.8, 6.4, 6.346666666666667)","(3.6, 4.6, 4.489873417721519)","(2.2, 2.58, 2.5664661654135337)","(51.0, 240.0, 226.66666666666666)","(41.0, 95.0, 76.25)","(26.0, 80.0, 70.27027027027027)","(31.0, 38.0, 37.42857142857143)","(4.8, 6.6, 6.366666666666666)"
08-12-2022 13:18:46.112077,"(4.8, 6.4, 6.346666666666667)","(3.6, 4.6, 4.489873417721519)","(2.2, 2.58, 2.5664661654135337)","(51.0, 240.0, 226.66666666666666)","(41.0, 95.0, 76.25)","(26.0, 80.0, 70.27027027027027)","(31.0, 38.0, 37.42857142857143)","(4.8, 6.6, 6.3090909090909095)"
08-12-2022 13:18:47.336589,"(4.8, 6.4, 6.346666666666667)","(3.6, 4.7, 4.635087719298245)","(2.2, 2.58, 2.566666666666667)","(51.0, 240.0, 226.66666666666666)","(41.0, 95.0, 76.25)","(26.0, 80.0, 70.27027027027027)","(31.0, 38.0, 37.42857142857143)","(4.8, 6.4, 6.1454545454545455)"
08-12-2022 13:18:48.634202,"(4.8, 6.2, 6.190243902439025)","(3.6, 4.7, 4.530434782608696)","(2.2, 2.58, 2.566666666666667)","(51.0, 240.0, 226.66666666666666)","(41.0, 95.0, 76.25)","(26.0, 80.0, 70.27027027027027)","(31.0, 38.0, 37.42857142857143)","(4.8, 6.2, 6.1454545454545455)"
08-12-2022 13:18:49.973680,"(4.8, 6.2, 6.198340248962656)","(3.6, 4.7, 4.5120000000000005)","(2.2, 2.58, 2.5836507936507935)","(51.0, 240.0, 226.66666666666666)","(41.0, 95.0, 76.25)","(26.0, 80.0, 70.27027027027027)","(31.0, 38.0, 37.111111111111114)","(4.8, 6.2, 6.1454545454545455)"
08-12-2022 13:18:51.173669,"(4.8, 6.2, 6.198340248962656)","(3.6, 4.7, 4.5120000000000005)","(2.2, 2.6, 2.585054945054945)","(51.0, 240.0, 226.66666666666666)","(41.0, 95.0, 76.25)","(26.0, 80.0, 70.0)","(31.0, 38.0, 37.111111111111114)","(4.8, 6.2, 6.1454545454545455)"
08-12-2022 13:18:52.570117,"(4.8, 6.2, 6.198340248962656)","(3.6, 4.7, 4.530434782608696)","(2.2, 2.6, 2.5254794520547947)","(51.0, 240.0, 226.66666666666666)","(41.0, 95.0, 73.33333333333333)","(26.0, 80.0, 70.0)","(31.0, 38.0, 40.75)","(4.8, 6.2, 6.1454545454545455)"
08-12-2022 13:18:53.980035,"(4.8, 6.2, 6.198340248962656)","(3.6, 4.7, 4.530434782608696)","(2.2, 2.6, 2.5254794520547947)","(51.0, 240.0, 226.66666666666666)","(41.0, 90.0, 75.0)","(26.0, 80.0, 70.0)","(31.0, 55.0, 45.5)","(4.8, 6.2, 6.1454545454545455)"
08-12-2022 13:18:55.347162,"(4.8, 6.6, 6.5261538461538455)","(3.6, 4.7, 4.530434782608696)","(2.2, 2.58, 2.5597979797979797)","(51.0, 240.0, 226.66666666666666)","(41.0, 85.0, 75.0)","(26.0, 80.0, 70.0)","(31.0, 50.0, 46.0)","(4.8, 6.2, 6.425)"
08-12-2022 13:18:56.664655,"(4.8, 6.6, 6.5338582677165356)","(3.6, 4.7, 4.530434782608696)","(2.2, 2.58, 2.5597979797979797)","(51.0, 240.0, 226.66666666666666)","(41.0, 85.0, 75.0)","(26.0, 80.0, 70.0)","(31.0, 50.0, 46.0)","(4.8, 6.6, 6.425)"
08-12-2022 13:18:57.922738,"(4.8, 6.6, 6.5338582677165356)","(3.6, 4.7, 4.530434782608696)","(2.2, 2.58, 2.5597979797979797)","(51.0, 240.0, 226.66666666666666)","(41.0, 85.0, 75.0)","(26.0, 80.0, 70.0)","(31.0, 50.0, 46.0)","(4.8, 6.6, 6.425)"
08-12-2022 13:18:59.154781,"(4.8, 6.6, 6.5338582677165356)","(3.6, 4.7, 4.530434782608696)","(2.2, 2.58, 2.553684210526316)","(51.0, 240.0, 226.66666666666666)","(41.0, 85.0, 75.0)","(26.0, 80.0, 73.57142857142857)","(31.0, 50.0, 45.5)","(4.8, 6.6, 6.466666666666667)"
08-12-2022 13:19:00.417329,"(4.8, 6.6, 6.5338582677165356)","(3.6, 4.7, 4.530434782608696)","(2.2, 2.58, 2.553684210526316)","(51.0, 240.0, 226.66666666666666)","(41.0, 85.0, 75.0)","(26.0, 75.0, 73.57142857142857)","(31.0, 48.0, 45.5)","(4.8, 6.6, 6.466666666666667)"
08-12-2022 13:19:01.628062,"(4.8, 6.6, 6.5338582677165356)","(3.6, 4.7, 4.530434782608696)","(2.2, 2.58, 2.553684210526316)","(51.0, 240.0, 226.66666666666666)","(41.0, 85.0, 75.0)","(26.0, 75.0, 73.57142857142857)","(31.0, 48.0, 45.5)","(4.8, 6.6, 6.466666666666667)"
08-12-2022 13:19:03.203793,"(4.8, 6.6, 6.5338582677165356)","(3.6, 4.7, 4.530434782608696)","(2.2, 2.58, 2.553684210526316)","(51.0, 240.0, 226.66666666666666)","(41.0, 85.0, 75.0)","(26.0, 75.0, 70.27027027027027)","(31.0, 48.0, 45.5)","(4.8, 6.6, 6.228571428571429)"
08-12-2022 13:19:04.745109,"(4.8, 6.6, 6.5338582677165356)","(3.6, 4.7, 4.415217391304347)","(2.2, 2.58, 2.558691588785047)","(51.0, 240.0, 226.66666666666666)","(41.0, 85.0, 71.0)","(26.0, 80.0, 67.33333333333333)","(31.0, 48.0, 40.0)","(4.8, 6.4, 5.976923076923077)"
08-12-2022 13:19:06.226316,"(4.8, 7.0, 6.747368421052632)","(3.6, 4.5, 4.412359550561797)","(2.2, 2.58, 2.5588888888888888)","(51.0, 240.0, 226.66666666666666)","(41.0, 80.0, 71.0)","(26.0, 70.0, 67.03703703703704)","(31.0, 44.0, 38.72727272727273)","(4.8, 6.0, 5.976923076923077)"
08-12-2022 13:19:07.714666,"(4.6, 7.0, 6.747368421052632)","(3.6, 4.5, 4.412359550561797)","(2.2, 2.58, 2.5496)","(51.0, 240.0, 226.66666666666666)","(41.0, 80.0, 71.0)","(26.0, 70.0, 67.33333333333333)","(31.0, 42.0, 40.421052631578945)","(4.8, 6.0, 5.976923076923077)"
08-12-2022 13:19:09.132600,"(4.6, 7.0, 6.747368421052632)","(3.6, 4.5, 4.419047619047619)","(2.2, 2.58, 2.56)","(51.0, 240.0, 226.66666666666666)","(41.0, 80.0, 71.0)","(26.0, 70.0, 67.33333333333333)","(31.0, 42.0, 40.421052631578945)","(4.8, 6.0, 5.976923076923077)"
08-12-2022 13:19:10.613985,"(4.6, 7.0, 6.747368421052632)","(3.6, 4.5, 4.419047619047619)","(2.2, 2.58, 2.544864864864865)","(51.0, 240.0, 226.66666666666666)","(41.0, 80.0, 71.0)","(26.0, 70.0, 67.33333333333333)","(31.0, 42.0, 40.421052631578945)","(4.8, 6.0, 5.976923076923077)"
08-12-2022 13:19:12.070158,"(4.8, 7.0, 6.747368421052632)","(3.6, 4.5, 4.419047619047619)","(2.2, 2.6, 2.544864864864865)","(51.0, 240.0, 226.66666666666666)","(41.0, 80.0, 71.0)","(26.0, 70.0, 67.33333333333333)","(31.0, 42.0, 40.421052631578945)","(4.8, 6.0, 5.976923076923077)"
08-12-2022 13:19:13.564193,"(4.8, 7.0, 6.747368421052632)","(3.6, 4.5, 4.419047619047619)","(2.2, 2.6, 2.544864864864865)","(51.0, 240.0, 226.66666666666666)","(41.0, 80.0, 71.0)","(26.0, 70.0, 67.33333333333333)","(31.0, 42.0, 40.421052631578945)","(4.8, 6.0, 5.976923076923077)"
08-12-2022 13:19:15.063737,"(4.8, 7.0, 6.747368421052632)","(3.6, 4.5, 4.419047619047619)","(2.2, 2.6, 2.544864864864865)","(51.0, 240.0, 226.66666666666666)","(41.0, 80.0, 71.0)","(26.0, 70.0, 67.33333333333333)","(31.0, 42.0, 40.421052631578945)","(4.8, 6.0, 5.976923076923077)"
08-12-2022 13:19:16.493095,"(4.8, 7.0, 6.747368421052632)","(3.6, 4.5, 4.419047619047619)","(2.2, 2.6, 2.544864864864865)","(51.0, 240.0, 226.66666666666666)","(41.0, 80.0, 71.0)","(26.0, 70.0, 67.33333333333333)","(31.0, 42.0, 40.421052631578945)","(4.8, 6.0, 5.976923076923077)"
08-12-2022 13:19:17.840412,"(4.8, 7.0, 6.747368421052632)","(3.6, 4.5, 4.419047619047619)","(2.2, 2.6, 2.544864864864865)","(51.0, 240.0, 226.66666666666666)","(41.0, 80.0, 71.0)","(26.0, 70.0, 67.33333333333333)","(31.0, 42.0, 40.421052631578945)","(4.8, 6.0, 5.976923076923077)"
08-12-2022 13:19:19.235799,"(4.8, 7.0, 6.747368421052632)","(3.6, 4.5, 4.419047619047619)","(2.2, 2.6, 2.5843678160919543)","(51.0, 240.0, 226.66666666666666)","(41.0, 80.0, 71.0)","(26.0, 70.0, 67.33333333333333)","(31.0, 42.0, 40.421052631578945)","(4.8, 6.0, 5.976923076923077)"
08-12-2022 13:19:20.633940,"(4.8, 7.0, 6.742857142857143)","(3.6, 4.5, 4.419047619047619)","(2.2, 2.6, 2.5823376623376624)","(51.0, 240.0, 226.66666666666666)","(41.0, 80.0, 71.0)","(26.0, 70.0, 67.33333333333333)","(31.0, 42.0, 40.421052631578945)","(4.8, 6.0, 5.976923076923077)"
08-12-2022 13:19:21.997547,"(4.8, 7.0, 6.742857142857143)","(3.6, 4.5, 4.419047619047619)","(2.2, 2.6, 2.582222222222222)","(51.0, 240.0, 226.66666666666666)","(41.0, 80.0, 71.0)","(26.0, 70.0, 66.0)","(31.0, 42.0, 39.69230769230769)","(4.8, 6.0, 5.9818181818181815)"
08-12-2022 13:19:23.340376,"(4.8, 7.0, 6.742857142857143)","(3.6, 4.5, 4.419047619047619)","(2.2, 2.6, 2.582222222222222)","(51.0, 240.0, 226.66666666666666)","(41.0, 80.0, 71.0)","(26.0, 70.0, 66.0)","(31.0, 42.0, 40.333333333333336)","(4.8, 6.0, 5.994285714285715)"
08-12-2022 13:19:24.660002,"(4.8, 7.0, 6.718072289156627)","(3.6, 4.5, 4.419047619047619)","(2.2, 2.6, 2.5843678160919543)","(51.0, 240.0, 226.66666666666666)","(41.0, 80.0, 71.0)","(26.0, 70.0, 66.0)","(31.0, 42.0, 40.333333333333336)","(4.8, 6.0, 5.994285714285715)"
08-12-2022 13:19:25.938935,"(4.8, 7.0, 6.747368421052632)","(3.6, 4.5, 4.419047619047619)","(2.2, 2.6, 2.5843678160919543)","(51.0, 240.0, 226.66666666666666)","(41.0, 80.0, 71.0)","(26.0, 70.0, 66.0)","(31.0, 42.0, 40.333333333333336)","(4.8, 6.0, 5.994285714285715)"
08-12-2022 13:19:27.214251,"(4.8, 7.0, 6.747368421052632)","(3.6, 4.5, 4.419047619047619)","(2.2, 2.6, 2.5843678160919543)","(51.0, 240.0, 226.66666666666666)","(41.0, 80.0, 71.0)","(26.0, 70.0, 66.0)","(31.0, 42.0, 40.333333333333336)","(4.8, 6.0, 5.994285714285715)"
08-12-2022 13:19:28.483081,"(4.8, 7.0, 6.747368421052632)","(3.6, 4.5, 4.419047619047619)","(2.2, 2.6, 2.5843678160919543)","(51.0, 240.0, 226.66666666666666)","(41.0, 80.0, 71.0)","(26.0, 70.0, 66.0)","(31.0, 42.0, 40.333333333333336)","(4.8, 6.0, 5.994285714285715)"
08-12-2022 13:19:29.858153,"(4.8, 7.0, 6.682857142857143)","(3.6, 4.5, 4.3969696969696965)","(2.2, 2.6, 2.5823762376237624)","(51.0, 240.0, 226.66666666666666)","(41.0, 80.0, 71.0)","(26.0, 70.0, 63.5)","(31.0, 42.0, 41.04761904761905)","(4.8, 6.0, 5.994285714285715)"
08-12-2022 13:19:31.302584,"(4.8, 7.0, 6.682857142857143)","(3.6, 4.5, 4.388524590163934)","(2.2, 2.6, 2.5828915662650602)","(51.0, 240.0, 226.66666666666666)","(41.0, 80.0, 71.0)","(26.0, 70.0, 63.5)","(31.0, 40.0, 39.6)","(4.8, 6.2, 6.17)"
08-12-2022 13:19:32.660303,"(4.8, 7.0, 6.682857142857143)","(3.6, 4.5, 4.388524590163934)","(2.2, 2.6, 2.5828915662650602)","(51.0, 240.0, 226.66666666666666)","(41.0, 80.0, 71.0)","(26.0, 70.0, 63.5)","(31.0, 40.0, 39.6)","(4.8, 6.2, 6.17)"
08-12-2022 13:19:33.995823,"(4.8, 7.0, 6.682857142857143)","(3.6, 4.5, 4.379411764705882)","(2.2, 2.6, 2.5828915662650602)","(51.0, 240.0, 226.66666666666666)","(41.0, 80.0, 71.0)","(26.0, 70.0, 63.5)","(31.0, 40.0, 39.6)","(4.8, 6.2, 6.094117647058824)"
08-12-2022 13:19:35.322325,"(4.8, 6.8, 6.756756756756757)","(3.6, 4.5, 4.379411764705882)","(2.2, 2.6, 2.5828915662650602)","(51.0, 240.0, 226.66666666666666)","(41.0, 80.0, 71.0)","(26.0, 70.0, 63.5)","(31.0, 40.0, 39.6)","(4.8, 6.2, 6.094117647058824)"
08-12-2022 13:19:36.702113,"(4.8, 6.8, 6.76)","(3.6, 4.5, 4.379411764705882)","(2.2, 2.6, 2.5828915662650602)","(51.0, 240.0, 226.66666666666666)","(41.0, 80.0, 71.0)","(26.0, 70.0, 63.5)","(31.0, 40.0, 39.6)","(4.8, 6.2, 6.094117647058824)"
08-12-2022 13:19:38.035992,"(4.8, 6.8, 6.76)","(3.6, 4.5, 4.379411764705882)","(2.2, 2.6, 2.5839344262295083)","(51.0, 240.0, 226.66666666666666)","(41.0, 80.0, 71.0)","(26.0, 70.0, 63.5)","(31.0, 40.0, 39.6)","(4.8, 6.2, 6.094117647058824)"
08-12-2022 13:19:39.315691,"(4.8, 6.8, 6.76)","(3.6, 4.5, 4.379411764705882)","(2.2, 2.6, 2.584)","(51.0, 240.0, 220.0)","(41.0, 80.0, 71.0)","(26.0, 70.0, 63.5)","(31.0, 40.0, 39.6)","(4.8, 6.2, 5.942857142857143)"
08-12-2022 13:19:40.668420,"(4.8, 6.8, 6.789189189189189)","(3.6, 4.5, 4.393103448275862)","(2.2, 2.6, 2.588421052631579)","(51.0, 230.0, 215.0)","(41.0, 80.0, 71.0)","(26.0, 70.0, 63.5)","(31.0, 40.0, 39.6)","(4.8, 6.2, 5.942857142857143)"
08-12-2022 13:19:42.026014,"(4.8, 6.8, 6.789189189189189)","(3.6, 4.5, 4.393103448275862)","(2.2, 2.62, 2.593731343283582)","(51.0, 230.0, 240.0)","(41.0, 80.0, 71.0)","(26.0, 70.0, 64.34782608695652)","(31.0, 40.0, 39.6)","(4.8, 6.2, 5.925000000000001)"
08-12-2022 13:19:43.481309,"(4.8, 6.8, 6.769230769230769)","(3.6, 4.5, 4.393103448275863)","(2.2, 2.62, 2.6033962264150943)","(51.0, 280.0, 240.0)","(41.0, 80.0, 71.0)","(26.0, 70.0, 64.34782608695652)","(31.0, 40.0, 39.6)","(4.8, 6.2, 5.91875)"
08-12-2022 13:19:44.901474,"(4.8, 6.8, 6.778947368421052)","(3.6, 4.4, 4.393103448275863)","(2.2, 2.62, 2.6083333333333334)","(51.0, 280.0, 240.0)","(41.0, 80.0, 71.0)","(26.0, 70.0, 64.34782608695652)","(31.0, 40.0, 39.6)","(4.8, 6.2, 5.921428571428572)"
08-12-2022 13:19:46.335658,"(4.8, 6.8, 6.594594594594594)","(3.6, 4.4, 4.393103448275863)","(2.2, 2.62, 2.6083333333333334)","(51.0, 280.0, 280.64516129032256)","(41.0, 80.0, 71.0)","(26.0, 70.0, 64.34782608695652)","(31.0, 40.0, 39.6)","(4.8, 6.2, 5.91764705882353)"
08-12-2022 13:19:48.619988,"(4.8, 6.6, 6.583333333333333)","(3.6, 4.4, 4.393103448275863)","(2.2, 2.62, 2.6083333333333334)","(51.0, 300.0, 280.0)","(41.0, 80.0, 75.0)","(26.0, 70.0, 66.66666666666667)","(31.0, 40.0, 39.6)","(4.8, 6.2, 5.921428571428572)"
08-12-2022 13:19:50.266062,"(4.8, 6.6, 6.583333333333333)","(3.6, 4.4, 4.48)","(2.2, 2.62, 2.6083333333333334)","(51.0, 300.0, 249.0909090909091)","(41.0, 100.0, 76.66666666666667)","(26.0, 70.0, 64.16666666666667)","(31.0, 40.0, 39.111111111111114)","(4.8, 6.2, 5.9750000000000005)"
08-12-2022 13:19:51.699147,"(4.8, 6.8, 6.766666666666667)","(3.6, 4.5, 4.48)","(2.2, 2.62, 2.6083333333333334)","(51.0, 290.0, 254.0)","(41.0, 90.0, 73.75)","(26.0, 65.0, 64.16666666666667)","(31.0, 40.0, 37.578947368421055)","(4.8, 6.2, 5.9750000000000005)"
08-12-2022 13:19:53.116836,"(4.8, 6.8, 6.766666666666667)","(3.6, 4.5, 4.48)","(2.2, 2.62, 2.6083333333333334)","(51.0, 290.0, 260.0)","(41.0, 85.0, 73.75)","(26.0, 65.0, 64.16666666666667)","(31.0, 38.0, 37.42857142857143)","(4.8, 6.2, 5.9750000000000005)"
08-12-2022 13:19:54.521699,"(4.8, 6.8, 6.766666666666667)","(3.6, 4.5, 4.48)","(2.2, 2.62, 2.6083333333333334)","(51.0, 280.0, 260.0)","(41.0, 85.0, 73.75)","(26.0, 65.0, 64.16666666666667)","(31.0, 38.0, 37.0)","(4.8, 6.2, 5.9750000000000005)"
08-12-2022 13:19:55.926976,"(4.8, 6.8, 6.766666666666667)","(3.6, 4.5, 4.48)","(2.2, 2.62, 2.6083333333333334)","(51.0, 280.0, 260.0)","(41.0, 85.0, 80.0)","(26.0, 65.0, 64.16666666666667)","(31.0, 38.0, 37.0)","(4.8, 6.2, 5.9750000000000005)"
08-12-2022 13:19:57.318560,"(4.8, 6.8, 6.766666666666667)","(3.6, 4.5, 4.48)","(2.2, 2.62, 2.6083333333333334)","(51.0, 280.0, 260.0)","(41.0, 100.0, 75.0)","(26.0, 65.0, 64.16666666666667)","(31.0, 38.0, 37.04761904761905)","(4.8, 6.2, 5.9750000000000005)"
08-12-2022 13:19:58.662420,"(4.8, 6.8, 6.766666666666667)","(3.6, 4.5, 4.474193548387097)","(2.2, 2.62, 2.6083333333333334)","(51.0, 280.0, 260.0)","(41.0, 95.0, 72.0)","(26.0, 65.0, 64.16666666666667)","(31.0, 38.0, 37.04761904761905)","(4.8, 6.2, 6.135714285714286)"
08-12-2022 13:20:00.093994,"(4.8, 6.8, 6.7384615384615385)","(3.6, 4.5, 4.507692307692308)","(2.2, 2.62, 2.57875)","(51.0, 280.0, 260.0)","(41.0, 80.0, 72.0)","(26.0, 65.0, 63.888888888888886)","(31.0, 38.0, 37.04761904761905)","(4.8, 6.2, 6.176923076923077)"
08-12-2022 13:20:01.506575,"(4.8, 7.0, 6.543478260869565)","(3.6, 4.6, 4.507692307692308)","(2.2, 2.58, 2.57875)","(51.0, 280.0, 260.0)","(41.0, 80.0, 72.77777777777777)","(26.0, 65.0, 65.0)","(31.0, 38.0, 37.04761904761905)","(4.8, 6.2, 6.176923076923077)"
08-12-2022 13:20:02.914859,"(4.8, 7.0, 6.543478260869565)","(3.6, 4.6, 4.4649484536082475)","(2.2, 2.58, 2.577105263157895)","(51.0, 280.0, 260.0)","(41.0, 95.0, 76.66666666666667)","(26.0, 70.0, 65.0)","(31.0, 38.0, 37.04761904761905)","(4.8, 6.2, 6.19)"
08-12-2022 13:20:04.283851,"(4.8, 7.0, 6.8120805369127515)","(3.6, 4.7, 4.4649484536082475)","(2.2, 2.58, 2.5763865546218487)","(51.0, 280.0, 260.0)","(41.0, 90.0, 73.75)","(26.0, 70.0, 61.25)","(31.0, 38.0, 34.72727272727273)","(4.8, 6.2, 6.141935483870968)"
08-12-2022 13:20:05.572087,"(4.8, 7.0, 6.896932515337423)","(3.6, 4.5, 4.343165467625899)","(2.2, 2.58, 2.5763865546218487)","(51.0, 280.0, 260.0)","(41.0, 85.0, 73.75)","(26.0, 65.0, 61.25)","(31.0, 36.0, 34.53333333333333)","(4.8, 6.4, 6.151724137931034)"
08-12-2022 13:20:06.935366,"(4.8, 7.0, 6.896932515337423)","(3.6, 4.5, 4.339705882352941)","(2.2, 2.58, 2.5763865546218487)","(51.0, 280.0, 260.0)","(41.0, 85.0, 79.0)","(26.0, 65.0, 61.25)","(31.0, 36.0, 33.84615384615385)","(4.8, 6.4, 6.151724137931034)"
08-12-2022 13:20:08.308271,"(4.8, 7.0, 6.896932515337423)","(3.6, 4.5, 4.341538461538462)","(2.2, 2.58, 2.579796954314721)","(51.0, 280.0, 260.0)","(41.0, 85.0, 82.0)","(26.0, 65.0, 61.25)","(31.0, 34.0, 34.4)","(4.8, 6.4, 6.151724137931034)"
08-12-2022 13:20:09.641925,"(4.8, 7.0, 6.896932515337423)","(3.6, 4.5, 4.341538461538462)","(2.2, 2.58, 2.579796954314721)","(51.0, 280.0, 260.0)","(41.0, 90.0, 82.0)","(26.0, 65.0, 61.25)","(31.0, 36.0, 34.57142857142857)","(4.8, 6.4, 6.176)"
08-12-2022 13:20:10.937400,"(4.8, 7.0, 6.896932515337423)","(3.6, 4.5, 4.339705882352941)","(2.2, 2.58, 2.579796954314721)","(51.0, 280.0, 260.0)","(41.0, 90.0, 76.66666666666667)","(26.0, 65.0, 61.25)","(31.0, 36.0, 35.67213114754098)","(4.8, 6.4, 6.151724137931034)"
08-12-2022 13:20:12.278439,"(4.8, 7.0, 6.890909090909091)","(3.6, 4.5, 4.339705882352941)","(2.2, 2.58, 2.579796954314721)","(51.0, 280.0, 267.5)","(41.0, 90.0, 75.0)","(26.0, 65.0, 61.25)","(31.0, 36.0, 35.64912280701754)","(4.8, 6.4, 6.151724137931034)"
08-12-2022 13:20:13.692269,"(4.8, 7.0, 6.890909090909091)","(3.6, 4.5, 4.3421875)","(2.2, 2.58, 2.5815686274509804)","(51.0, 290.0, 267.5)","(41.0, 95.0, 76.66666666666667)","(26.0, 65.0, 60.714285714285715)","(31.0, 36.0, 35.67213114754098)","(4.8, 6.4, 6.105263157894737)"
08-12-2022 13:20:15.049880,"(4.8, 7.0, 6.911111111111111)","(3.6, 4.5, 4.33884892086331)","(2.2, 2.6, 2.567304347826087)","(51.0, 290.0, 270.0)","(41.0, 90.0, 77.25806451612904)","(26.0, 65.0, 61.0)","(31.0, 36.0, 35.729729729729726)","(4.8, 6.4, 6.153846153846154)"
08-12-2022 13:20:16.653856,"(4.8, 7.0, 6.911111111111111)","(3.6, 4.5, 4.340298507462687)","(2.2, 2.6, 2.566222222222222)","(51.0, 290.0, 236.66666666666666)","(41.0, 110.0, 79.24242424242425)","(26.0, 65.0, 61.0)","(31.0, 36.0, 35.729729729729726)","(4.8, 6.4, 6.044444444444444)"
08-12-2022 13:20:18.208493,"(4.8, 7.0, 6.911111111111111)","(3.6, 4.5, 4.33)","(2.2, 2.6, 2.565793103448276)","(51.0, 290.0, 233.33333333333334)","(41.0, 110.0, 90.0)","(26.0, 65.0, 61.0)","(31.0, 36.0, 35.729729729729726)","(4.8, 6.2, 6.066666666666666)"
08-12-2022 13:20:19.714405,"(4.8, 7.0, 6.786666666666666)","(3.6, 4.5, 4.351923076923077)","(2.2, 2.6, 2.566666666666667)","(51.0, 280.0, 233.33333333333334)","(41.0, 100.0, 88.75)","(26.0, 65.0, 60.806451612903224)","(31.0, 36.0, 35.63157894736842)","(4.8, 6.2, 6.297142857142857)"
08-12-2022 13:20:21.170296,"(4.8, 6.8, 6.792248062015504)","(3.6, 4.4, 4.318604651162791)","(2.2, 2.58, 2.572)","(51.0, 280.0, 233.33333333333334)","(41.0, 100.0, 88.33333333333333)","(26.0, 65.0, 61.0)","(31.0, 36.0, 35.68)","(4.8, 6.4, 6.365517241379311)"
08-12-2022 13:20:22.653829,"(4.8, 6.8, 6.792248062015504)","(3.6, 4.4, 4.261764705882353)","(2.2, 2.58, 2.565793103448276)","(51.0, 280.0, 230.0)","(41.0, 100.0, 88.33333333333333)","(26.0, 65.0, 60.2)","(31.0, 36.0, 35.729729729729726)","(4.8, 6.4, 6.5)"
08-12-2022 13:20:24.028659,"(4.8, 7.0, 6.906172839506173)","(3.6, 4.4, 4.261764705882353)","(2.2, 2.6, 2.565793103448276)","(51.0, 270.0, 230.0)","(41.0, 100.0, 89.28571428571429)","(26.0, 65.0, 60.2)","(31.0, 36.0, 35.729729729729726)","(4.8, 6.6, 6.5)"
08-12-2022 13:20:25.376728,"(4.8, 7.0, 6.906172839506173)","(3.6, 4.4, 4.261764705882353)","(2.2, 2.6, 2.565793103448276)","(51.0, 270.0, 242.0)","(41.0, 100.0, 89.28571428571429)","(26.0, 65.0, 60.2)","(31.0, 36.0, 35.729729729729726)","(4.8, 6.6, 6.5)"
