,Hazey Roy,Miss Maddy Lee,Chasing Clout,Purdys Chance,Bob Barker
10-01-2023 13:25:11.142984,"(15.0, 23.0, 21.823529411764707)","(26.0, 55.0, 50.05)","(5.0, 6.2, 6.191489361702128)","(1.95, 2.34, 2.3194871794871794)","(2.6, 3.05, 2.96375)"
10-01-2023 13:25:12.128516,"(15.0, 23.0, 21.46153846153846)","(26.0, 55.0, 49.1764705882353)","(5.0, 6.2, 6.191489361702128)","(1.95, 2.34, 2.308)","(2.6, 3.05, 2.9872727272727273)"
10-01-2023 13:25:13.126687,"(15.0, 23.0, 21.88888888888889)","(26.0, 55.0, 48.888888888888886)","(5.0, 6.2, 6.191489361702128)","(1.95, 2.34, 2.297894736842105)","(2.6, 3.05, 2.9872727272727273)"
10-01-2023 13:25:14.025123,"(15.0, 23.0, 21.46153846153846)","(26.0, 55.0, 48.4)","(5.0, 6.2, 6.191489361702128)","(1.95, 2.34, 2.297894736842105)","(2.6, 3.05, 3.01)"
10-01-2023 13:25:15.051271,"(15.0, 23.0, 22.0)","(26.0, 55.0, 48.714285714285715)","(5.0, 6.2, 6.191666666666666)","(1.95, 2.32, 2.284545454545454)","(2.6, 3.05, 3.01)"
10-01-2023 13:25:16.042539,"(15.0, 23.0, 21.444444444444443)","(26.0, 55.0, 48.714285714285715)","(5.0, 6.2, 6.296774193548387)","(1.95, 2.32, 2.2789473684210524)","(2.6, 3.05, 3.01)"
10-01-2023 13:25:16.844682,"(15.0, 23.0, 21.833333333333332)","(26.0, 55.0, 45.22222222222222)","(5.0, 6.4, 6.296774193548387)","(1.95, 2.32, 2.2789473684210524)","(2.6, 3.05, 3.01)"
10-01-2023 13:25:17.761161,"(15.0, 23.0, 21.764705882352942)","(26.0, 55.0, 45.22222222222222)","(5.0, 6.4, 6.296774193548387)","(1.95, 2.32, 2.2789473684210524)","(2.6, 3.05, 2.9877777777777776)"
10-01-2023 13:25:18.688398,"(15.0, 23.0, 21.764705882352942)","(26.0, 55.0, 45.22222222222222)","(5.0, 6.4, 6.296774193548387)","(1.95, 2.32, 2.296)","(2.6, 3.05, 2.9877777777777776)"
10-01-2023 13:25:19.626702,"(15.0, 23.0, 22.0)","(26.0, 55.0, 45.22222222222222)","(5.0, 6.2, 6.195744680851064)","(1.95, 2.32, 2.2884210526315787)","(2.6, 3.05, 2.9877777777777776)"
10-01-2023 13:25:20.533073,"(15.0, 23.0, 21.6)","(26.0, 55.0, 46.2)","(5.0, 6.2, 6.195744680851064)","(1.95, 2.32, 2.2985714285714285)","(2.6, 3.05, 2.9877777777777776)"
10-01-2023 13:25:21.407861,"(15.0, 23.0, 22.066666666666666)","(26.0, 55.0, 45.57142857142857)","(5.0, 6.2, 6.195744680851064)","(1.95, 2.3, 2.2857142857142856)","(2.6, 3.05, 2.9877777777777776)"
10-01-2023 13:25:22.382453,"(15.0, 23.0, 21.6)","(26.0, 55.0, 45.22222222222222)","(5.0, 6.2, 6.195744680851064)","(1.95, 2.3, 2.276)","(2.6, 3.05, 2.9877777777777776)"
10-01-2023 13:25:23.431946,"(15.0, 23.0, 22.066666666666666)","(26.0, 55.0, 45.22222222222222)","(5.0, 6.2, 6.195744680851064)","(1.95, 2.3, 2.276)","(2.6, 3.05, 2.9877777777777776)"
10-01-2023 13:25:24.493811,"(15.0, 23.0, 21.6)","(26.0, 55.0, 46.2)","(5.0, 6.2, 6.296774193548387)","(1.95, 2.3, 2.276)","(2.6, 3.05, 2.9877777777777776)"
10-01-2023 13:25:25.590567,"(15.0, 23.0, 21.25)","(26.0, 55.0, 46.2)","(5.0, 6.4, 6.296774193548387)","(1.95, 2.3, 2.276)","(2.6, 3.05, 2.9877777777777776)"
10-01-2023 13:25:26.628106,"(15.0, 23.0, 22.0)","(26.0, 55.0, 45.833333333333336)","(5.0, 6.4, 6.296774193548387)","(1.95, 2.3, 2.2674999999999996)","(2.6, 3.05, 2.98875)"
10-01-2023 13:25:27.634573,"(15.0, 23.0, 21.833333333333332)","(26.0, 55.0, 45.375)","(5.0, 6.4, 6.296774193548387)","(1.95, 2.28, 2.263333333333333)","(2.6, 3.05, 2.98875)"
10-01-2023 13:25:28.611747,"(15.0, 23.0, 22.125)","(26.0, 55.0, 45.375)","(5.0, 6.4, 6.296774193548387)","(1.95, 2.28, 2.2618181818181817)","(2.6, 3.05, 2.98875)"
10-01-2023 13:25:29.551369,"(15.0, 23.0, 21.727272727272727)","(26.0, 55.0, 45.375)","(5.0, 6.4, 6.296774193548387)","(1.95, 2.28, 2.2674999999999996)","(2.6, 3.05, 2.987)"
10-01-2023 13:25:30.493208,"(15.0, 23.0, 22.2)","(26.0, 55.0, 45.375)","(5.0, 6.4, 6.296774193548387)","(1.95, 2.28, 2.2646153846153845)","(2.6, 3.05, 2.9643548387096774)"
10-01-2023 13:25:31.373242,"(15.0, 23.0, 21.8)","(26.0, 55.0, 45.375)","(5.0, 6.4, 6.296774193548387)","(1.95, 2.28, 2.2618181818181817)","(2.6, 3.05, 2.9615254237288133)"
10-01-2023 13:25:32.352797,"(15.0, 23.0, 22.2)","(26.0, 55.0, 47.2)","(5.0, 6.4, 6.296774193548387)","(1.95, 2.28, 2.2618181818181817)","(2.6, 3.05, 2.979565217391304)"
10-01-2023 13:25:33.371282,"(15.0, 23.0, 21.285714285714285)","(26.0, 50.0, 45.0)","(5.0, 6.4, 6.287719298245614)","(1.95, 2.28, 2.275294117647059)","(2.6, 3.05, 2.9819999999999998)"
10-01-2023 13:25:34.173053,"(15.0, 23.0, 21.894736842105264)","(26.0, 50.0, 45.0)","(5.0, 6.4, 6.287719298245614)","(1.95, 2.3, 2.275294117647059)","(2.6, 3.05, 2.9819999999999998)"
10-01-2023 13:25:35.157051,"(15.0, 23.0, 21.894736842105264)","(26.0, 50.0, 45.0)","(5.0, 6.4, 6.296774193548387)","(1.95, 2.3, 2.2974825174825173)","(2.6, 3.05, 2.981891891891892)"
10-01-2023 13:25:36.159937,"(15.0, 23.0, 21.894736842105264)","(26.0, 50.0, 45.0)","(5.0, 6.4, 6.296774193548387)","(1.95, 2.3, 2.293333333333333)","(2.6, 3.05, 2.979565217391304)"
10-01-2023 13:25:37.166409,"(15.0, 23.0, 22.2)","(26.0, 46.0, 42.0)","(5.0, 6.4, 6.296774193548387)","(1.95, 2.32, 2.293333333333333)","(2.6, 3.05, 2.964736842105263)"
10-01-2023 13:25:38.048432,"(15.0, 23.0, 22.142857142857142)","(26.0, 46.0, 39.77777777777778)","(5.0, 6.4, 6.296774193548387)","(1.95, 2.32, 2.293333333333333)","(2.6, 3.05, 2.979565217391304)"
10-01-2023 13:25:38.999399,"(15.0, 23.0, 22.2)","(26.0, 46.0, 40.0)","(5.0, 6.4, 6.296774193548387)","(1.95, 2.32, 2.29)","(2.6, 3.05, 2.980892857142857)"
10-01-2023 13:25:39.925787,"(15.0, 23.0, 21.8)","(26.0, 46.0, 39.142857142857146)","(5.0, 6.4, 6.275)","(1.95, 2.32, 2.3)","(2.6, 3.05, 2.9865573770491802)"
10-01-2023 13:25:40.810506,"(15.0, 23.0, 22.2)","(26.0, 46.0, 39.142857142857146)","(5.0, 6.4, 6.275)","(1.95, 2.32, 2.3)","(2.6, 3.05, 2.9865573770491802)"
10-01-2023 13:25:41.645843,"(15.0, 23.0, 21.4)","(26.0, 46.0, 39.142857142857146)","(5.0, 6.4, 6.275)","(1.95, 2.32, 2.2888888888888888)","(2.6, 3.05, 2.998103448275862)"
10-01-2023 13:25:42.618572,"(15.0, 23.0, 22.2)","(26.0, 46.0, 39.142857142857146)","(5.0, 6.4, 6.275)","(1.95, 2.32, 2.293333333333333)","(2.6, 3.05, 2.998103448275862)"
10-01-2023 13:25:43.581662,"(15.0, 23.0, 22.2)","(26.0, 44.0, 39.2)","(5.0, 6.4, 6.275)","(1.95, 2.32, 2.298181818181818)","(2.6, 3.05, 3.007)"
10-01-2023 13:25:44.419700,"(15.0, 23.0, 21.6)","(26.0, 44.0, 39.2)","(5.0, 6.4, 6.275)","(1.95, 2.32, 2.291578947368421)","(2.6, 3.05, 3.0115384615384615)"
10-01-2023 13:25:45.393822,"(15.0, 23.0, 22.142857142857142)","(26.0, 44.0, 39.2)","(5.0, 6.4, 6.275)","(1.95, 2.32, 2.295)","(2.6, 3.05, 3.012962962962963)"
10-01-2023 13:25:46.308357,"(15.0, 23.0, 21.666666666666668)","(26.0, 44.0, 39.2)","(5.0, 6.4, 6.275)","(1.95, 2.3, 2.295)","(2.6, 3.05, 3.012962962962963)"
10-01-2023 13:25:47.201312,"(15.0, 23.0, 22.0)","(26.0, 44.0, 41.6)","(5.0, 6.4, 6.275)","(1.95, 2.3, 2.2846153846153845)","(2.6, 3.05, 3.012962962962963)"
10-01-2023 13:25:48.129264,"(15.0, 23.0, 22.0)","(26.0, 50.0, 48.0)","(5.0, 6.4, 6.275)","(1.95, 2.3, 2.295)","(2.6, 3.05, 3.012962962962963)"
10-01-2023 13:25:49.080664,"(15.0, 23.0, 22.454545454545453)","(26.0, 55.0, 50.6)","(5.0, 6.4, 6.275)","(1.95, 2.3, 2.283333333333333)","(2.6, 3.05, 2.9989830508474578)"
10-01-2023 13:25:50.078095,"(16.0, 23.0, 22.0)","(26.0, 55.0, 47.666666666666664)","(5.0, 6.4, 6.275)","(2.0, 2.3, 2.2843478260869565)","(2.6, 3.05, 2.998103448275862)"
10-01-2023 13:25:50.935981,"(16.0, 23.0, 22.357142857142858)","(26.0, 48.0, 47.16666666666667)","(5.0, 6.4, 6.275)","(2.0, 2.3, 2.2836363636363632)","(2.6, 3.05, 2.998103448275862)"
10-01-2023 13:25:51.832501,"(16.0, 23.0, 22.2)","(26.0, 55.0, 47.5)","(5.0, 6.4, 6.275)","(2.0, 2.3, 2.2888888888888888)","(2.6, 3.05, 2.998103448275862)"
10-01-2023 13:25:52.822774,"(16.0, 23.0, 22.2)","(26.0, 60.0, 43.333333333333336)","(5.0, 6.4, 6.271604938271605)","(2.0, 2.3, 2.2888888888888888)","(2.6, 3.05, 2.998103448275862)"
10-01-2023 13:25:53.726339,"(16.0, 23.0, 22.454545454545453)","(26.0, 50.0, 45.0)","(5.0, 6.4, 6.271604938271605)","(2.0, 2.3, 2.2888888888888888)","(2.6, 3.05, 3.011764705882353)"
10-01-2023 13:25:54.666331,"(16.0, 23.0, 22.0)","(26.0, 50.0, 45.0)","(5.0, 6.4, 6.271604938271605)","(2.0, 2.3, 2.2846153846153845)","(2.6, 3.05, 3.011764705882353)"
10-01-2023 13:25:55.634562,"(16.0, 23.0, 22.454545454545453)","(26.0, 50.0, 45.0)","(5.0, 6.4, 6.271604938271605)","(2.0, 2.3, 2.2688888888888887)","(2.6, 3.05, 3.0194444444444444)"
10-01-2023 13:25:56.563652,"(16.0, 23.0, 22.0)","(26.0, 50.0, 45.0)","(5.0, 6.4, 6.271604938271605)","(2.0, 2.28, 2.2657142857142856)","(2.6, 3.05, 3.026086956521739)"
10-01-2023 13:25:57.480678,"(16.0, 23.0, 22.454545454545453)","(26.0, 50.0, 45.0)","(5.0, 6.4, 6.271604938271605)","(2.0, 2.28, 2.2688888888888887)","(2.6, 3.05, 3.026086956521739)"
10-01-2023 13:25:58.368817,"(16.0, 23.0, 22.0)","(26.0, 50.0, 45.0)","(5.0, 6.4, 6.271604938271605)","(2.0, 2.28, 2.2688888888888887)","(2.6, 3.05, 3.026086956521739)"
10-01-2023 13:25:59.411851,"(16.0, 23.0, 22.25)","(26.0, 50.0, 45.0)","(5.0, 6.4, 6.275)","(2.0, 2.28, 2.2728571428571427)","(2.6, 3.05, 3.026086956521739)"
10-01-2023 13:26:00.466252,"(16.0, 23.0, 22.25)","(26.0, 50.0, 48.57142857142857)","(5.0, 6.4, 6.275)","(2.0, 2.28, 2.264)","(2.6, 3.05, 3.040625)"
10-01-2023 13:26:01.307365,"(16.0, 23.0, 22.25)","(26.0, 48.0, 47.5)","(5.0, 6.4, 6.275)","(2.0, 2.28, 2.264)","(2.6, 3.05, 3.040625)"
10-01-2023 13:26:02.270058,"(16.0, 23.0, 22.2)","(26.0, 60.0, 57.64705882352941)","(5.0, 6.6, 6.4975609756097565)","(2.0, 2.24, 2.2153333333333336)","(2.6, 3.05, 3.0240384615384617)"
10-01-2023 13:26:03.285382,"(16.0, 23.0, 22.666666666666668)","(26.0, 60.0, 48.0)","(5.0, 6.6, 6.505263157894737)","(2.0, 2.22, 2.1911111111111112)","(2.6, 3.1, 3.07)"
10-01-2023 13:26:04.140896,"(16.0, 23.0, 22.692307692307693)","(26.0, 60.0, 47.69230769230769)","(5.0, 6.6, 6.505263157894737)","(2.0, 2.2, 2.1911111111111112)","(2.6, 3.1, 3.0693548387096774)"
10-01-2023 13:26:05.115460,"(16.0, 23.0, 22.692307692307693)","(26.0, 60.0, 52.66666666666667)","(5.0, 6.6, 6.511111111111111)","(2.0, 2.22, 2.2076190476190476)","(2.6, 3.1, 3.0573529411764704)"
10-01-2023 13:26:06.139533,"(16.0, 23.0, 22.666666666666668)","(26.0, 55.0, 49.25)","(5.0, 6.6, 6.527272727272727)","(2.0, 2.22, 2.2076190476190476)","(2.6, 3.1, 3.0573529411764704)"
10-01-2023 13:26:07.098958,"(16.0, 23.0, 22.666666666666668)","(26.0, 50.0, 49.25)","(5.0, 6.6, 6.4)","(2.0, 2.22, 2.2076190476190476)","(2.6, 3.1, 3.0570312499999996)"
10-01-2023 13:26:07.930904,"(16.0, 24.0, 22.37037037037037)","(26.0, 50.0, 49.25)","(5.0, 6.4, 6.368888888888889)","(2.0, 2.22, 2.2076190476190476)","(2.6, 3.1, 3.0570312499999996)"
10-01-2023 13:26:08.847232,"(16.0, 24.0, 22.70967741935484)","(26.0, 50.0, 49.25)","(5.0, 6.4, 6.368888888888889)","(2.0, 2.24, 2.207843137254902)","(2.6, 3.1, 3.063235294117647)"
10-01-2023 13:26:09.803136,"(16.0, 24.0, 22.70967741935484)","(26.0, 50.0, 49.07692307692308)","(5.0, 6.4, 6.374545454545455)","(2.0, 2.24, 2.2143589743589747)","(2.6, 3.1, 3.063235294117647)"
10-01-2023 13:26:10.701906,"(16.0, 24.0, 22.857142857142858)","(26.0, 50.0, 49.25)","(5.0, 6.4, 6.374545454545455)","(2.0, 2.24, 2.2143589743589747)","(2.6, 3.1, 3.063235294117647)"
10-01-2023 13:26:11.624980,"(16.0, 24.0, 23.0)","(26.0, 50.0, 49.294117647058826)","(5.0, 6.4, 6.369767441860465)","(2.0, 2.24, 2.2082539682539686)","(2.6, 3.1, 3.084285714285714)"
10-01-2023 13:26:12.660770,"(16.0, 24.0, 22.90909090909091)","(26.0, 50.0, 48.57142857142857)","(5.0, 6.4, 6.36969696969697)","(2.0, 2.24, 2.208695652173913)","(2.6, 3.1, 3.1033333333333335)"
10-01-2023 13:26:13.666026,"(16.0, 24.0, 22.90909090909091)","(26.0, 55.0, 48.68421052631579)","(5.0, 6.4, 6.37872340425532)","(2.0, 2.24, 2.2062500000000003)","(2.6, 3.15, 3.105)"
10-01-2023 13:26:14.517135,"(16.0, 24.0, 22.75)","(26.0, 50.0, 45.5)","(5.0, 6.4, 6.376190476190477)","(2.0, 2.24, 2.2062500000000003)","(2.6, 3.15, 3.1036585365853657)"
10-01-2023 13:26:15.478226,"(16.0, 24.0, 22.75)","(26.0, 50.0, 45.5)","(5.0, 6.4, 6.376190476190477)","(2.0, 2.24, 2.214588235294118)","(2.6, 3.15, 3.1149999999999998)"
10-01-2023 13:26:16.400399,"(16.0, 22.0, 21.77777777777778)","(26.0, 50.0, 45.5)","(5.0, 6.4, 6.3670329670329675)","(2.0, 2.24, 2.2153086419753087)","(2.6, 3.15, 3.104761904761905)"
10-01-2023 13:26:17.335604,"(16.0, 22.0, 21.636363636363637)","(26.0, 50.0, 45.5)","(5.0, 6.4, 6.366666666666667)","(2.0, 2.24, 2.2091428571428575)","(2.6, 3.15, 3.104761904761905)"
10-01-2023 13:26:18.187721,"(16.0, 22.0, 21.636363636363637)","(26.0, 50.0, 44.6)","(5.0, 6.4, 6.3670329670329675)","(2.0, 2.24, 2.2091428571428575)","(2.6, 3.15, 3.1134615384615385)"
10-01-2023 13:26:19.140141,"(16.0, 22.0, 21.11111111111111)","(26.0, 48.0, 46.0)","(5.0, 6.4, 6.36304347826087)","(2.0, 2.24, 2.2153086419753087)","(2.6, 3.15, 3.1134615384615385)"
10-01-2023 13:26:20.187025,"(16.0, 22.0, 21.11111111111111)","(26.0, 48.0, 46.0)","(5.0, 6.4, 6.353535353535354)","(2.0, 2.24, 2.2161038961038964)","(2.6, 3.15, 3.1134615384615385)"
10-01-2023 13:26:21.147846,"(16.0, 22.0, 21.375)","(26.0, 48.0, 46.0)","(5.0, 6.4, 6.353535353535354)","(2.0, 2.24, 2.2161038961038964)","(2.6, 3.15, 3.1134615384615385)"
10-01-2023 13:26:22.005172,"(16.0, 22.0, 21.22222222222222)","(26.0, 48.0, 46.0)","(5.0, 6.4, 6.352577319587629)","(2.0, 2.24, 2.2161038961038964)","(2.6, 3.15, 3.1134615384615385)"
10-01-2023 13:26:22.904598,"(16.0, 22.0, 21.2)","(26.0, 48.0, 45.333333333333336)","(5.0, 6.4, 6.353535353535354)","(2.0, 2.24, 2.2172222222222224)","(2.6, 3.15, 3.1052631578947367)"
10-01-2023 13:26:23.838499,"(16.0, 22.0, 21.185185185185183)","(26.0, 48.0, 43.55555555555556)","(5.0, 6.4, 6.356701030927836)","(2.0, 2.24, 2.2156962025316456)","(2.6, 3.15, 3.104651162790698)"
10-01-2023 13:26:24.770305,"(16.0, 22.0, 21.185185185185183)","(26.0, 48.0, 45.14285714285714)","(5.0, 6.4, 6.346808510638298)","(2.0, 2.24, 2.2328)","(2.6, 3.15, 3.114462809917355)"
10-01-2023 13:26:25.848714,"(16.0, 22.0, 21.3125)","(26.0, 48.0, 43.55555555555556)","(5.0, 6.4, 6.3375)","(2.0, 2.26, 2.24)","(2.6, 3.15, 3.114462809917355)"
10-01-2023 13:26:26.916908,"(16.0, 22.0, 21.2)","(26.0, 48.0, 43.2)","(5.0, 6.4, 6.3375)","(2.0, 2.26, 2.238421052631579)","(2.6, 3.15, 3.114462809917355)"
10-01-2023 13:26:28.003132,"(16.0, 22.0, 21.22222222222222)","(26.0, 48.0, 43.2)","(5.0, 6.4, 6.3375)","(2.0, 2.26, 2.238421052631579)","(2.6, 3.15, 3.114462809917355)"
10-01-2023 13:26:28.988615,"(16.0, 22.0, 21.096774193548388)","(26.0, 48.0, 44.57142857142857)","(5.0, 6.4, 6.343820224719101)","(2.0, 2.26, 2.235555555555556)","(2.6, 3.15, 3.117669172932331)"
10-01-2023 13:26:30.041587,"(16.0, 22.0, 21.22222222222222)","(26.0, 48.0, 43.0)","(5.0, 6.4, 6.356818181818182)","(2.0, 2.24, 2.236)","(2.6, 3.15, 3.1161417322834644)"
10-01-2023 13:26:31.053804,"(16.0, 22.0, 21.22222222222222)","(26.0, 48.0, 44.92307692307692)","(5.0, 6.4, 6.379069767441861)","(2.0, 2.24, 2.2314285714285718)","(2.6, 3.15, 3.093298969072165)"
10-01-2023 13:26:32.007722,"(16.0, 22.0, 21.22222222222222)","(26.0, 48.0, 44.92307692307692)","(5.0, 6.4, 6.379069767441861)","(2.0, 2.24, 2.2270175438596493)","(2.6, 3.1, 3.078333333333333)"
10-01-2023 13:26:32.997216,"(16.0, 22.0, 20.923076923076923)","(26.0, 48.0, 41.142857142857146)","(5.0, 6.6, 6.4511627906976745)","(2.0, 2.26, 2.2331147540983607)","(2.6, 3.1, 3.07)"
10-01-2023 13:26:34.024670,"(16.0, 22.0, 20.857142857142858)","(26.0, 48.0, 43.63636363636364)","(5.0, 6.6, 6.405555555555556)","(1.95, 2.26, 2.2331147540983607)","(2.6, 3.1, 3.038095238095238)"
10-01-2023 13:26:35.001134,"(16.0, 22.0, 21.03030303030303)","(26.0, 48.0, 45.27272727272727)","(5.0, 6.6, 6.424)","(1.95, 2.26, 2.236)","(2.6, 3.1, 3.0373493975903614)"
10-01-2023 13:26:35.904783,"(16.0, 22.0, 21.03030303030303)","(26.0, 48.0, 45.61904761904762)","(5.0, 6.6, 6.404444444444445)","(1.95, 2.26, 2.236)","(2.6, 3.1, 3.0373493975903614)"
10-01-2023 13:26:36.790673,"(16.0, 22.0, 20.814814814814813)","(26.0, 48.0, 45.61904761904762)","(5.0, 6.6, 6.456880733944954)","(1.95, 2.26, 2.236)","(2.6, 3.1, 3.0373493975903614)"
10-01-2023 13:26:37.753843,"(16.0, 22.0, 20.814814814814813)","(26.0, 48.0, 45.61904761904762)","(5.0, 6.6, 6.463157894736842)","(1.95, 2.26, 2.2437837837837837)","(2.6, 3.1, 3.0373493975903614)"
10-01-2023 13:26:38.739276,"(16.0, 22.0, 20.814814814814813)","(26.0, 48.0, 45.61904761904762)","(5.0, 6.6, 6.452100840336135)","(1.95, 2.26, 2.248421052631579)","(2.6, 3.1, 3.0446808510638297)"
10-01-2023 13:26:39.580658,"(16.0, 22.0, 21.0)","(26.0, 48.0, 45.72727272727273)","(5.0, 6.6, 6.452100840336135)","(1.95, 2.26, 2.248421052631579)","(2.6, 3.1, 3.0446808510638297)"
10-01-2023 13:26:40.590956,"(16.0, 22.0, 21.23076923076923)","(26.0, 48.0, 45.72727272727273)","(5.0, 6.6, 6.36304347826087)","(1.95, 2.26, 2.2315151515151515)","(2.6, 3.1, 3.106)"
10-01-2023 13:26:41.538197,"(16.0, 22.0, 21.047619047619047)","(26.0, 48.0, 45.61904761904762)","(5.0, 6.4, 6.36304347826087)","(1.95, 2.26, 2.2315625000000003)","(2.6, 3.15, 3.1151685393258424)"
10-01-2023 13:26:42.356092,"(16.0, 22.0, 21.217391304347828)","(26.0, 48.0, 45.61904761904762)","(5.0, 6.6, 6.472)","(1.95, 2.24, 2.223125)","(2.6, 3.15, 3.1151685393258424)"
10-01-2023 13:26:43.342445,"(16.0, 22.0, 21.357142857142858)","(26.0, 48.0, 45.61904761904762)","(5.0, 6.6, 6.493333333333333)","(1.95, 2.24, 2.198787878787879)","(2.6, 3.15, 3.0995327102803736)"
10-01-2023 13:26:44.302680,"(16.0, 22.0, 21.52)","(26.0, 48.0, 45.61904761904762)","(5.0, 6.6, 6.586666666666666)","(1.95, 2.2, 2.2300000000000004)","(2.6, 3.15, 3.0349999999999997)"
10-01-2023 13:26:45.288507,"(16.0, 22.0, 21.310344827586206)","(26.0, 46.0, 45.5)","(5.0, 6.6, 6.594736842105263)","(1.95, 2.24, 2.24468085106383)","(2.6, 3.05, 3.031944444444444)"
10-01-2023 13:26:46.211440,"(16.0, 22.0, 21.333333333333332)","(26.0, 46.0, 45.5)","(5.0, 6.6, 6.594736842105263)","(1.95, 2.26, 2.24468085106383)","(2.6, 3.05, 3.0348837209302326)"
10-01-2023 13:26:47.050574,"(16.0, 22.0, 21.333333333333332)","(26.0, 46.0, 45.5)","(5.0, 6.6, 6.594736842105263)","(1.95, 2.26, 2.2471428571428573)","(2.6, 3.05, 3.0357142857142856)"
10-01-2023 13:26:48.047661,"(16.0, 22.0, 21.2972972972973)","(26.0, 46.0, 45.5)","(5.0, 6.8, 6.576190476190476)","(1.95, 2.26, 2.248852459016393)","(2.6, 3.05, 3.0357142857142856)"
10-01-2023 13:26:48.861536,"(16.0, 22.0, 21.41176470588235)","(26.0, 46.0, 45.5)","(5.0, 6.8, 6.576190476190476)","(1.95, 2.26, 2.248852459016393)","(2.6, 3.05, 3.0357142857142856)"
10-01-2023 13:26:49.721943,"(16.0, 22.0, 21.23076923076923)","(26.0, 42.0, 40.0)","(5.0, 6.8, 6.578313253012048)","(1.95, 2.26, 2.2387012987012986)","(2.6, 3.05, 3.05)"
10-01-2023 13:26:50.643313,"(16.0, 22.0, 21.2)","(26.0, 40.0, 39.0)","(5.0, 6.8, 6.6)","(1.95, 2.24, 2.2294117647058824)","(2.6, 3.1, 3.05)"
10-01-2023 13:26:51.548680,"(16.0, 22.0, 21.2)","(26.0, 44.0, 41.0)","(5.0, 6.8, 6.578313253012048)","(1.95, 2.24, 2.220408163265306)","(2.6, 3.1, 3.029113924050633)"
10-01-2023 13:26:52.433067,"(16.0, 22.0, 21.35483870967742)","(26.0, 44.0, 43.7)","(5.0, 6.8, 6.578313253012048)","(1.95, 2.24, 2.220408163265306)","(2.6, 3.1, 3.0243243243243243)"
10-01-2023 13:26:53.363907,"(16.0, 22.0, 21.3953488372093)","(26.0, 44.0, 43.61290322580645)","(5.0, 6.8, 6.682758620689655)","(1.95, 2.24, 2.2227160493827163)","(2.6, 3.1, 3.028205128205128)"
10-01-2023 13:26:54.302611,"(16.0, 22.0, 21.5)","(26.0, 44.0, 43.57142857142857)","(5.0, 6.8, 6.69375)","(1.95, 2.24, 2.2231325301204823)","(2.6, 3.1, 3.0085185185185184)"
10-01-2023 13:26:55.235834,"(16.0, 22.0, 21.428571428571427)","(26.0, 44.0, 43.57142857142857)","(5.0, 6.8, 6.762264150943396)","(1.95, 2.24, 2.2282352941176473)","(2.6, 3.05, 3.006551724137931)"
10-01-2023 13:26:56.128466,"(16.0, 23.0, 22.333333333333332)","(26.0, 44.0, 43.77777777777778)","(5.0, 7.0, 6.8024096385542165)","(1.95, 2.24, 2.2235)","(2.6, 3.05, 3.005955056179775)"
10-01-2023 13:26:56.988075,"(16.0, 23.0, 22.625)","(26.0, 44.0, 43.2)","(5.0, 7.0, 6.804878048780488)","(1.95, 2.24, 2.227042253521127)","(2.6, 3.05, 3.005955056179775)"
10-01-2023 13:26:57.915427,"(16.0, 23.0, 22.903225806451612)","(26.0, 44.0, 43.27272727272727)","(5.0, 7.0, 6.804878048780488)","(1.95, 2.24, 2.2242253521126765)","(2.6, 3.05, 3.0021951219512193)"
10-01-2023 13:26:58.820942,"(16.0, 23.0, 22.756756756756758)","(26.0, 44.0, 43.27272727272727)","(5.0, 7.0, 6.747368421052632)","(1.95, 2.24, 2.2242253521126765)","(2.6, 3.05, 3.0021951219512193)"
10-01-2023 13:26:59.766570,"(16.0, 23.0, 22.756756756756758)","(26.0, 44.0, 43.27272727272727)","(5.0, 7.0, 6.76)","(1.95, 2.24, 2.2242253521126765)","(2.6, 3.05, 3.001)"
10-01-2023 13:27:00.617477,"(16.0, 23.0, 22.727272727272727)","(26.0, 42.0, 41.86666666666667)","(5.0, 7.0, 6.76)","(1.95, 2.24, 2.2242253521126765)","(2.6, 3.05, 3.001)"
10-01-2023 13:27:01.560031,"(16.0, 24.0, 22.933333333333334)","(26.0, 42.0, 41.84615384615385)","(5.0, 7.0, 6.753846153846154)","(1.95, 2.24, 2.231666666666667)","(2.6, 3.05, 2.975)"
10-01-2023 13:27:02.418698,"(16.0, 24.0, 22.8125)","(26.0, 42.0, 41.84615384615385)","(5.0, 7.0, 6.779310344827586)","(1.95, 2.24, 2.2349367088607597)","(2.6, 3.0, 2.975)"
10-01-2023 13:27:03.266917,"(16.0, 24.0, 22.8125)","(26.0, 42.0, 41.84615384615385)","(5.0, 7.0, 6.777777777777778)","(1.95, 2.24, 2.2349367088607597)","(2.6, 3.0, 2.986666666666667)"
10-01-2023 13:27:04.197122,"(16.0, 24.0, 22.53846153846154)","(26.0, 44.0, 42.666666666666664)","(5.0, 7.0, 6.787387387387387)","(1.95, 2.24, 2.2357333333333336)","(2.6, 3.0, 2.9672727272727273)"
10-01-2023 13:27:05.325686,"(16.0, 23.0, 22.130434782608695)","(26.0, 44.0, 41.333333333333336)","(5.0, 7.0, 6.8533333333333335)","(1.95, 2.24, 2.2365591397849465)","(2.6, 3.0, 2.9568)"
10-01-2023 13:27:06.242461,"(16.0, 23.0, 22.29032258064516)","(26.0, 44.0, 42.0)","(5.0, 7.0, 6.846511627906977)","(1.95, 2.24, 2.236739130434783)","(2.6, 3.0, 2.9614285714285713)"
