,Opawa Richard,Hes Iconic,Uncle Albert,Big Time Foxy,Redeem A Rapper,Mow Cow,Opawa Amiekay
04-01-2023 10:55:50.542319,"(3.7, 5.1, 4.56875)","(16.0, 90.0, 27.083333333333336)","(19.0, 110.0, 67.5)","(18.0, 80.0, 49.64705882352941)","(6.5, 12.0, 10.059090909090909)","(2.9, 6.4, 5.587692307692308)","(2.7, 4.4, 3.8230769230769233)"
04-01-2023 10:55:51.500588,"(3.7, 5.1, 4.56875)","(16.0, 90.0, 27.083333333333336)","(19.0, 110.0, 67.5)","(18.0, 80.0, 49.64705882352941)","(6.5, 12.0, 10.059090909090909)","(2.9, 6.4, 5.587692307692308)","(2.7, 4.4, 3.8230769230769233)"
04-01-2023 10:55:52.464984,"(3.7, 5.1, 4.56875)","(16.0, 90.0, 27.083333333333336)","(19.0, 110.0, 67.5)","(18.0, 80.0, 49.64705882352941)","(6.5, 12.0, 10.059090909090909)","(2.9, 6.4, 5.587692307692308)","(2.7, 4.4, 3.8230769230769233)"
04-01-2023 10:55:53.413955,"(3.7, 5.1, 4.56875)","(16.0, 90.0, 27.083333333333336)","(19.0, 110.0, 77.3076923076923)","(18.0, 80.0, 49.64705882352941)","(6.5, 12.0, 12.408333333333335)","(2.9, 6.4, 5.587692307692308)","(2.7, 4.4, 3.8230769230769233)"
04-01-2023 10:55:54.342273,"(3.7, 5.1, 4.56875)","(16.0, 90.0, 27.083333333333336)","(19.0, 110.0, 77.3076923076923)","(18.0, 80.0, 49.64705882352941)","(6.5, 13.0, 11.709090909090909)","(2.9, 6.4, 4.65)","(2.7, 4.4, 3.9285714285714284)"
04-01-2023 10:55:55.243934,"(3.7, 5.1, 4.56875)","(16.0, 90.0, 42.8125)","(19.0, 110.0, 50.0)","(18.0, 80.0, 49.64705882352941)","(6.5, 13.0, 11.763636363636364)","(2.9, 6.4, 4.65)","(2.7, 4.3, 3.9285714285714284)"
04-01-2023 10:55:56.156148,"(3.7, 5.1, 4.56875)","(16.0, 90.0, 42.8125)","(19.0, 110.0, 50.0)","(18.0, 80.0, 49.64705882352941)","(6.5, 13.0, 9.7)","(2.9, 6.4, 4.65)","(2.7, 4.3, 3.9285714285714284)"
04-01-2023 10:55:57.043772,"(3.7, 5.1, 4.56875)","(16.0, 90.0, 42.8125)","(19.0, 110.0, 50.0)","(18.0, 80.0, 33.45454545454545)","(6.5, 13.0, 11.057142857142857)","(2.9, 6.4, 4.2125)","(2.7, 4.3, 3.9285714285714284)"
04-01-2023 10:55:57.949304,"(3.7, 5.1, 4.56875)","(16.0, 90.0, 42.8125)","(19.0, 110.0, 50.0)","(18.0, 80.0, 33.45454545454545)","(6.5, 13.0, 9.8)","(2.9, 6.4, 4.2125)","(2.7, 4.3, 3.9285714285714284)"
04-01-2023 10:55:58.856813,"(3.7, 5.1, 4.56875)","(16.0, 90.0, 42.8125)","(19.0, 110.0, 50.0)","(18.0, 80.0, 33.45454545454545)","(6.5, 13.0, 8.325)","(2.9, 6.4, 5.445454545454545)","(2.7, 4.3, 3.9285714285714284)"
04-01-2023 10:55:59.791508,"(3.7, 5.1, 4.56875)","(16.0, 90.0, 42.8125)","(19.0, 110.0, 50.0)","(18.0, 80.0, 33.45454545454545)","(6.5, 13.0, 8.325)","(2.9, 6.4, 5.445454545454545)","(2.7, 4.3, 3.9285714285714284)"
04-01-2023 10:56:00.702503,"(3.7, 5.1, 4.56875)","(16.0, 90.0, 42.8125)","(19.0, 110.0, 50.0)","(18.0, 80.0, 33.45454545454545)","(6.5, 13.0, 9.26)","(2.9, 6.4, 5.445454545454545)","(2.7, 4.3, 3.9285714285714284)"
04-01-2023 10:56:01.614158,"(3.7, 5.1, 3.9194444444444443)","(16.0, 90.0, 52.25)","(19.0, 110.0, 58.30769230769231)","(18.0, 80.0, 34.82352941176471)","(6.5, 13.0, 9.26)","(2.9, 6.4, 5.445454545454545)","(2.7, 4.3, 3.9285714285714284)"
04-01-2023 10:56:02.560631,"(3.7, 5.0, 4.333783783783783)","(16.0, 90.0, 52.25)","(19.0, 110.0, 45.38461538461539)","(18.0, 80.0, 34.82352941176471)","(6.5, 13.0, 9.26)","(2.9, 6.4, 5.445454545454545)","(2.7, 4.3, 3.965)"
04-01-2023 10:56:03.542645,"(3.7, 5.0, 3.81)","(16.0, 90.0, 52.25)","(20.0, 110.0, 40.0)","(18.0, 80.0, 34.82352941176471)","(6.5, 13.0, 9.26)","(2.9, 6.4, 5.445454545454545)","(2.7, 4.7, 3.965)"
04-01-2023 10:56:04.487272,"(3.7, 5.0, 3.81)","(16.0, 90.0, 52.25)","(20.0, 110.0, 40.0)","(18.0, 80.0, 34.82352941176471)","(6.5, 13.0, 7.56)","(2.9, 6.4, 4.66)","(2.7, 4.7, 3.965)"
04-01-2023 10:56:05.454412,"(3.7, 5.0, 3.7675)","(16.0, 90.0, 35.45454545454545)","(20.0, 110.0, 65.26315789473685)","(18.0, 80.0, 41.6)","(6.5, 13.0, 11.075)","(2.9, 6.4, 3.28)","(2.7, 4.7, 3.965)"
04-01-2023 10:56:06.453293,"(3.7, 4.9, 4.128571428571428)","(16.0, 90.0, 52.5)","(20.0, 100.0, 85.0)","(18.0, 70.0, 55.27272727272727)","(6.5, 12.5, 11.075)","(2.9, 6.4, 5.008)","(2.7, 4.7, 3.965)"
04-01-2023 10:56:07.432139,"(3.7, 4.7, 4.042857142857143)","(16.0, 90.0, 35.81818181818181)","(20.0, 95.0, 87.22222222222223)","(18.0, 70.0, 40.0)","(6.5, 11.5, 10.470588235294118)","(2.9, 6.0, 4.768)","(2.7, 4.7, 3.965)"
04-01-2023 10:56:08.418968,"(3.7, 4.6, 4.358)","(16.0, 90.0, 44.15384615384615)","(20.0, 95.0, 87.22222222222223)","(18.0, 70.0, 40.0)","(6.5, 12.0, 8.875)","(2.9, 6.0, 4.3307692307692305)","(2.7, 4.7, 3.965)"
04-01-2023 10:56:09.391272,"(3.7, 4.4, 3.863157894736842)","(16.0, 90.0, 44.15384615384615)","(20.0, 95.0, 86.25)","(18.0, 70.0, 40.0)","(6.5, 12.0, 9.818181818181818)","(2.9, 6.0, 4.025)","(2.7, 4.7, 3.965)"
04-01-2023 10:56:10.327244,"(3.7, 4.4, 3.7551724137931033)","(16.0, 90.0, 44.15384615384615)","(20.0, 95.0, 86.25)","(18.0, 70.0, 40.0)","(6.5, 12.0, 9.818181818181818)","(2.9, 5.9, 4.025)","(2.7, 4.7, 3.965)"
04-01-2023 10:56:11.246884,"(3.7, 4.4, 3.9243243243243247)","(16.0, 90.0, 44.15384615384615)","(20.0, 95.0, 86.25)","(18.0, 70.0, 40.0)","(6.5, 12.0, 10.5)","(2.9, 5.9, 4.025)","(2.7, 4.7, 3.965)"
04-01-2023 10:56:12.176018,"(3.7, 4.4, 4.075409836065574)","(16.0, 90.0, 44.15384615384615)","(20.0, 95.0, 86.25)","(18.0, 70.0, 40.0)","(6.5, 12.0, 10.5)","(2.9, 5.9, 4.509333333333333)","(2.7, 4.7, 3.965)"
04-01-2023 10:56:13.078670,"(3.7, 4.2, 4.046)","(16.0, 90.0, 44.15384615384615)","(20.0, 95.0, 86.25)","(18.0, 70.0, 40.0)","(6.5, 11.5, 9.565)","(2.9, 5.9, 3.4623529411764706)","(2.7, 4.7, 3.965)"
04-01-2023 10:56:13.976537,"(3.7, 4.2, 4.025)","(16.0, 90.0, 44.15384615384615)","(20.0, 95.0, 86.25)","(18.0, 70.0, 40.0)","(6.5, 11.5, 8.425)","(2.9, 5.9, 3.4623529411764706)","(2.7, 4.7, 3.965)"
04-01-2023 10:56:14.849429,"(3.7, 4.2, 3.696774193548387)","(16.0, 90.0, 44.15384615384615)","(20.0, 95.0, 86.25)","(18.0, 70.0, 40.0)","(6.5, 11.5, 8.425)","(2.9, 5.8, 4.1657142857142855)","(2.7, 4.7, 3.965)"
04-01-2023 10:56:15.747945,"(3.7, 4.2, 3.696774193548387)","(16.0, 90.0, 44.15384615384615)","(20.0, 95.0, 86.25)","(18.0, 70.0, 40.0)","(6.5, 11.5, 9.45)","(2.9, 5.6, 4.536)","(2.7, 4.7, 3.965)"
04-01-2023 10:56:16.642308,"(3.7, 4.2, 3.696774193548387)","(16.0, 90.0, 44.15384615384615)","(20.0, 95.0, 86.25)","(18.0, 70.0, 40.0)","(6.5, 11.5, 9.45)","(2.9, 5.6, 4.536)","(2.7, 4.7, 3.965)"
04-01-2023 10:56:17.535200,"(3.7, 4.2, 3.696774193548387)","(16.0, 90.0, 44.15384615384615)","(20.0, 95.0, 86.25)","(18.0, 70.0, 40.0)","(6.5, 11.5, 7.525)","(2.9, 5.6, 4.93)","(2.7, 4.7, 3.965)"
04-01-2023 10:56:18.540686,"(3.7, 4.2, 3.696774193548387)","(16.0, 90.0, 44.15384615384615)","(20.0, 95.0, 81.2)","(18.0, 70.0, 40.0)","(6.5, 11.0, 8.76)","(2.9, 5.6, 4.93)","(2.7, 4.7, 3.965)"
04-01-2023 10:56:19.464754,"(3.7, 4.2, 3.696774193548387)","(16.0, 90.0, 44.15384615384615)","(20.0, 95.0, 86.375)","(18.0, 70.0, 40.0)","(6.5, 12.0, 9.054545454545455)","(2.9, 5.6, 4.93)","(2.7, 4.7, 3.965)"
04-01-2023 10:56:20.378624,"(3.7, 4.2, 3.8400000000000003)","(16.0, 90.0, 44.15384615384615)","(20.0, 95.0, 86.375)","(18.0, 70.0, 40.0)","(6.5, 12.0, 9.054545454545455)","(2.9, 5.6, 4.93)","(2.7, 4.7, 3.965)"
04-01-2023 10:56:21.308289,"(3.7, 4.2, 3.8400000000000003)","(16.0, 90.0, 44.15384615384615)","(20.0, 95.0, 86.375)","(18.0, 70.0, 40.0)","(6.5, 12.0, 10.457142857142857)","(2.9, 5.6, 4.72)","(2.7, 4.7, 3.965)"
04-01-2023 10:56:22.293357,"(3.7, 4.2, 3.8015625)","(16.0, 90.0, 44.15384615384615)","(20.0, 95.0, 86.375)","(18.0, 70.0, 40.0)","(6.5, 11.5, 8.35)","(2.9, 5.6, 4.816153846153846)","(2.7, 4.7, 3.965)"
04-01-2023 10:56:23.243696,"(3.7, 4.2, 3.8015625)","(16.0, 90.0, 64.08695652173913)","(20.0, 95.0, 85.14285714285714)","(18.0, 70.0, 40.0)","(6.5, 12.0, 10.457142857142857)","(2.9, 5.5, 5.1676190476190484)","(2.7, 4.7, 3.965)"
04-01-2023 10:56:24.189612,"(3.7, 4.2, 3.8015625)","(16.0, 85.0, 67.625)","(20.0, 95.0, 85.14285714285714)","(18.0, 70.0, 40.0)","(6.5, 11.0, 9.742857142857144)","(2.9, 5.4, 5.1676190476190484)","(2.7, 4.7, 3.965)"
04-01-2023 10:56:25.131747,"(3.7, 4.2, 3.8015625)","(16.0, 85.0, 67.625)","(20.0, 95.0, 85.14285714285714)","(18.0, 70.0, 40.0)","(6.5, 11.0, 10.48235294117647)","(2.9, 5.4, 5.1676190476190484)","(2.7, 4.7, 3.965)"
04-01-2023 10:56:26.065691,"(3.7, 4.2, 3.8015625)","(16.0, 85.0, 41.875)","(20.0, 95.0, 85.14285714285714)","(18.0, 70.0, 40.0)","(6.5, 11.0, 8.06)","(2.9, 5.4, 3.585)","(2.7, 4.7, 4.3325)"
04-01-2023 10:56:27.024052,"(3.7, 4.2, 3.6195121951219513)","(16.0, 85.0, 41.875)","(20.0, 95.0, 85.14285714285714)","(18.0, 75.0, 39.6)","(6.5, 11.0, 8.846153846153847)","(2.9, 5.4, 3.585)","(2.7, 4.7, 4.3325)"
04-01-2023 10:56:27.978130,"(3.7, 4.0, 3.6944444444444446)","(16.0, 85.0, 58.46153846153846)","(20.0, 90.0, 68.66666666666666)","(18.0, 75.0, 39.6)","(6.5, 11.0, 9.727272727272727)","(2.9, 5.4, 3.585)","(2.7, 4.7, 4.3325)"
04-01-2023 10:56:28.952209,"(3.7, 4.0, 3.6944444444444446)","(16.0, 85.0, 35.18181818181819)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 11.0, 9.727272727272727)","(2.9, 5.4, 3.585)","(2.7, 4.7, 4.3325)"
04-01-2023 10:56:29.907959,"(3.7, 4.0, 3.6206896551724137)","(16.0, 85.0, 30.2)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 11.0, 9.061538461538461)","(2.9, 5.4, 3.9)","(2.7, 4.7, 4.3325)"
04-01-2023 10:56:30.871872,"(3.7, 4.0, 3.6206896551724137)","(16.0, 85.0, 30.2)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 11.0, 9.8)","(2.9, 5.4, 4.65090909090909)","(2.7, 4.7, 4.3325)"
04-01-2023 10:56:31.816922,"(3.7, 4.0, 3.6206896551724137)","(16.0, 85.0, 42.84615384615385)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 11.0, 9.8)","(2.9, 5.3, 4.29030303030303)","(2.7, 4.7, 4.3325)"
04-01-2023 10:56:32.759150,"(3.7, 4.0, 3.58974358974359)","(16.0, 85.0, 57.599999999999994)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 11.0, 9.05)","(2.9, 5.3, 4.298787878787879)","(2.7, 4.7, 4.3325)"
04-01-2023 10:56:33.708378,"(3.7, 4.0, 3.58974358974359)","(16.0, 85.0, 30.6)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 8.053333333333333)","(2.9, 5.3, 3.3729411764705883)","(2.7, 4.7, 4.3325)"
04-01-2023 10:56:34.684225,"(3.7, 4.0, 3.58974358974359)","(16.0, 85.0, 51.0)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 11.0, 8.810526315789474)","(2.9, 5.3, 3.3729411764705883)","(2.7, 4.7, 4.3325)"
04-01-2023 10:56:35.600697,"(3.7, 4.0, 3.58974358974359)","(16.0, 85.0, 51.0)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 11.0, 8.810526315789474)","(2.9, 5.3, 3.3729411764705883)","(2.7, 4.7, 4.3325)"
04-01-2023 10:56:36.516588,"(3.7, 4.0, 3.58974358974359)","(16.0, 85.0, 51.0)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 11.0, 9.459259259259259)","(2.9, 5.2, 4.8416)","(2.7, 4.7, 4.3325)"
04-01-2023 10:56:37.417069,"(3.7, 4.0, 3.58974358974359)","(16.0, 85.0, 51.0)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 11.0, 9.459259259259259)","(2.9, 5.2, 3.646)","(2.7, 4.7, 4.3325)"
04-01-2023 10:56:38.357171,"(3.7, 4.0, 3.58974358974359)","(16.0, 85.0, 51.0)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 11.0, 9.459259259259259)","(2.9, 5.2, 4.285882352941177)","(2.7, 4.7, 4.3325)"
04-01-2023 10:56:39.317421,"(3.7, 4.0, 3.58974358974359)","(16.0, 85.0, 51.0)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 9.92142857142857)","(2.9, 5.2, 4.62962962962963)","(2.7, 4.7, 4.1375)"
04-01-2023 10:56:40.289077,"(3.7, 4.0, 3.58974358974359)","(16.0, 85.0, 51.0)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 9.45)","(2.9, 5.2, 3.429411764705882)","(2.7, 4.4, 4.1375)"
04-01-2023 10:56:41.207475,"(3.7, 4.0, 3.58974358974359)","(16.0, 85.0, 51.0)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 9.45)","(2.9, 5.2, 3.429411764705882)","(2.7, 4.4, 3.922727272727273)"
04-01-2023 10:56:42.145095,"(3.7, 4.0, 3.58974358974359)","(16.0, 85.0, 51.0)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 9.45)","(2.9, 5.2, 4.363888888888889)","(2.7, 4.4, 3.922727272727273)"
04-01-2023 10:56:43.107365,"(3.7, 4.0, 3.58974358974359)","(16.0, 85.0, 51.0)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 9.45)","(2.9, 5.2, 4.279999999999999)","(2.7, 4.4, 3.922727272727273)"
04-01-2023 10:56:44.092548,"(3.7, 3.9, 3.708)","(16.0, 85.0, 62.333333333333336)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 9.45)","(2.9, 5.1, 4.3)","(2.7, 4.4, 3.922727272727273)"
04-01-2023 10:56:45.008019,"(3.7, 3.9, 3.6925925925925926)","(16.0, 85.0, 62.333333333333336)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 9.45)","(2.9, 5.1, 4.3)","(2.7, 4.4, 3.922727272727273)"
04-01-2023 10:56:46.018236,"(3.7, 3.9, 3.6925925925925926)","(16.0, 85.0, 62.333333333333336)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 9.825)","(2.9, 5.1, 3.4941176470588236)","(2.7, 4.4, 3.922727272727273)"
04-01-2023 10:56:46.965298,"(3.7, 3.9, 3.703921568627451)","(16.0, 85.0, 62.333333333333336)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 9.825)","(2.9, 5.1, 3.457894736842105)","(2.7, 4.4, 3.922727272727273)"
04-01-2023 10:56:47.907384,"(3.7, 3.9, 3.703921568627451)","(16.0, 85.0, 62.333333333333336)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 9.825)","(2.9, 5.1, 4.18235294117647)","(2.7, 4.4, 3.922727272727273)"
04-01-2023 10:56:48.837198,"(3.7, 3.85, 3.8033333333333332)","(16.0, 85.0, 62.333333333333336)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 9.825)","(2.9, 5.1, 3.6523809523809523)","(2.8, 4.4, 3.922727272727273)"
04-01-2023 10:56:49.769790,"(3.7, 3.8, 3.705263157894737)","(16.0, 85.0, 62.333333333333336)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 9.825)","(2.9, 5.1, 3.8333333333333335)","(2.8, 4.4, 3.922727272727273)"
04-01-2023 10:56:50.702570,"(3.7, 3.8, 3.6227272727272726)","(16.0, 85.0, 62.333333333333336)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 9.825)","(2.9, 5.1, 4.231428571428571)","(2.8, 4.4, 3.922727272727273)"
04-01-2023 10:56:51.661790,"(3.7, 3.8, 3.6227272727272726)","(16.0, 85.0, 62.333333333333336)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 9.825)","(2.9, 5.1, 4.231428571428571)","(2.8, 4.4, 3.922727272727273)"
04-01-2023 10:56:52.583932,"(3.7, 3.8, 3.6227272727272726)","(16.0, 85.0, 62.333333333333336)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 10.1625)","(2.9, 5.1, 4.231428571428571)","(2.8, 4.4, 3.922727272727273)"
04-01-2023 10:56:53.513796,"(3.7, 3.8, 3.6)","(16.0, 85.0, 62.333333333333336)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 10.1625)","(2.9, 5.1, 3.5)","(2.8, 4.4, 3.922727272727273)"
04-01-2023 10:56:54.452614,"(3.7, 3.8, 3.575)","(16.0, 85.0, 62.333333333333336)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 10.1625)","(2.9, 5.1, 3.542105263157895)","(2.8, 4.4, 3.922727272727273)"
04-01-2023 10:56:55.372690,"(3.7, 3.8, 3.575)","(16.0, 85.0, 62.333333333333336)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 10.1625)","(2.9, 5.1, 4.229411764705882)","(2.8, 4.4, 3.922727272727273)"
04-01-2023 10:56:56.297951,"(3.7, 3.8, 3.570212765957447)","(16.0, 85.0, 62.333333333333336)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 10.1625)","(2.9, 5.1, 4.229411764705882)","(2.8, 4.4, 3.922727272727273)"
04-01-2023 10:56:57.285307,"(3.7, 3.8, 3.570212765957447)","(16.0, 85.0, 62.333333333333336)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 10.1625)","(2.9, 5.1, 4.229411764705882)","(2.8, 4.4, 3.922727272727273)"
04-01-2023 10:56:58.231488,"(3.7, 3.8, 3.570212765957447)","(16.0, 85.0, 62.333333333333336)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 10.1625)","(2.9, 5.1, 3.728571428571428)","(2.8, 4.4, 3.922727272727273)"
04-01-2023 10:56:59.184595,"(3.7, 3.8, 3.570212765957447)","(16.0, 85.0, 62.333333333333336)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 10.1625)","(2.9, 5.1, 4.277142857142857)","(2.8, 4.4, 3.922727272727273)"
04-01-2023 10:57:00.150934,"(3.7, 3.8, 3.570212765957447)","(16.0, 85.0, 62.333333333333336)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 10.1625)","(2.9, 5.1, 4.277142857142857)","(2.8, 4.4, 3.922727272727273)"
04-01-2023 10:57:01.145905,"(3.7, 3.8, 3.570212765957447)","(16.0, 85.0, 62.333333333333336)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 10.1625)","(2.9, 5.1, 3.827272727272727)","(2.8, 4.4, 3.922727272727273)"
04-01-2023 10:57:02.140204,"(3.7, 3.8, 3.570212765957447)","(16.0, 85.0, 62.333333333333336)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 10.1625)","(2.9, 5.1, 3.827272727272727)","(2.8, 4.4, 3.922727272727273)"
04-01-2023 10:57:03.073571,"(3.7, 3.8, 3.570212765957447)","(16.0, 85.0, 62.333333333333336)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 10.1625)","(2.9, 5.1, 3.626315789473684)","(2.8, 4.4, 3.922727272727273)"
04-01-2023 10:57:04.073052,"(3.7, 3.8, 3.570212765957447)","(16.0, 85.0, 62.333333333333336)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 8.555555555555555)","(2.9, 5.1, 4.382051282051282)","(2.8, 4.4, 3.922727272727273)"
04-01-2023 10:57:04.966783,"(3.7, 3.8, 3.570212765957447)","(16.0, 85.0, 62.333333333333336)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 8.555555555555555)","(2.9, 5.1, 4.382051282051282)","(2.8, 4.4, 3.922727272727273)"
04-01-2023 10:57:05.886212,"(3.7, 3.8, 3.570212765957447)","(16.0, 85.0, 62.333333333333336)","(20.0, 85.0, 65.33333333333333)","(18.0, 75.0, 39.6)","(6.5, 10.5, 9.25)","(2.9, 5.1, 3.98)","(2.8, 4.4, 3.922727272727273)"
04-01-2023 10:57:06.769719,"(3.7, 4.1, 3.7357142857142858)","(16.0, 85.0, 62.333333333333336)","(20.0, 85.0, 75.16666666666666)","(18.0, 75.0, 39.6)","(6.5, 10.5, 9.25)","(2.9, 5.1, 3.98)","(2.8, 4.4, 3.922727272727273)"
04-01-2023 10:57:07.678439,"(3.7, 4.1, 3.675)","(16.0, 110.0, 87.85714285714286)","(20.0, 85.0, 75.16666666666666)","(18.0, 75.0, 39.6)","(6.5, 10.5, 9.25)","(2.9, 5.1, 3.98)","(2.8, 4.4, 3.922727272727273)"
04-01-2023 10:57:08.582004,"(3.7, 4.1, 3.675)","(16.0, 110.0, 87.85714285714286)","(20.0, 85.0, 75.16666666666666)","(18.0, 75.0, 39.6)","(6.5, 10.5, 9.75)","(2.9, 5.1, 3.98)","(2.8, 4.4, 3.922727272727273)"
04-01-2023 10:57:09.496418,"(3.7, 4.1, 3.675)","(16.0, 110.0, 87.85714285714286)","(19.0, 85.0, 75.16666666666666)","(18.0, 75.0, 39.6)","(6.5, 10.5, 10.125)","(2.9, 5.1, 3.98)","(2.8, 4.4, 3.922727272727273)"
04-01-2023 10:57:10.416047,"(3.7, 4.1, 3.675)","(16.0, 110.0, 87.85714285714286)","(19.0, 85.0, 75.16666666666666)","(18.0, 75.0, 39.6)","(6.5, 10.5, 10.0)","(2.9, 5.1, 3.98)","(2.8, 4.4, 3.922727272727273)"
04-01-2023 10:57:11.354201,"(3.7, 4.1, 3.675)","(16.0, 110.0, 87.85714285714286)","(19.0, 85.0, 75.16666666666666)","(18.0, 75.0, 39.6)","(6.5, 10.5, 10.0)","(2.9, 5.1, 4.034782608695652)","(2.8, 4.4, 3.922727272727273)"
04-01-2023 10:57:12.260920,"(3.7, 4.1, 3.6359375)","(16.0, 110.0, 87.85714285714286)","(19.0, 85.0, 75.16666666666666)","(18.0, 75.0, 39.6)","(6.5, 10.5, 10.0)","(2.9, 5.1, 4.034782608695652)","(2.8, 4.4, 3.922727272727273)"
04-01-2023 10:57:13.190793,"(3.7, 4.1, 3.6359375)","(16.0, 110.0, 88.11764705882354)","(19.0, 85.0, 75.16666666666666)","(18.0, 75.0, 39.6)","(6.5, 10.5, 10.0)","(2.9, 5.1, 4.034782608695652)","(2.8, 4.4, 3.922727272727273)"
04-01-2023 10:57:14.126034,"(3.7, 4.1, 3.6359375)","(16.0, 110.0, 36.4)","(19.0, 85.0, 75.16666666666666)","(18.0, 75.0, 39.6)","(6.5, 10.5, 10.2)","(2.9, 5.1, 4.034782608695652)","(2.8, 4.4, 3.922727272727273)"
04-01-2023 10:57:15.133782,"(3.7, 4.0, 3.8333333333333335)","(16.0, 110.0, 64.0)","(19.0, 85.0, 75.16666666666666)","(18.0, 75.0, 39.6)","(6.5, 10.5, 10.2)","(2.9, 5.1, 4.0925)","(2.8, 4.4, 4.15)"
04-01-2023 10:57:16.056934,"(3.7, 4.0, 3.608695652173913)","(16.0, 110.0, 43.45454545454545)","(19.0, 85.0, 75.16666666666666)","(18.0, 75.0, 39.6)","(6.5, 10.5, 10.2)","(2.9, 5.0, 4.0925)","(2.8, 4.4, 4.15)"
04-01-2023 10:57:17.059052,"(3.7, 4.0, 3.608695652173913)","(16.0, 110.0, 61.199999999999996)","(19.0, 85.0, 75.16666666666666)","(18.0, 75.0, 39.6)","(6.5, 10.5, 10.2)","(2.9, 5.0, 3.845)","(2.8, 4.4, 4.15)"
04-01-2023 10:57:18.009877,"(3.7, 4.0, 3.608695652173913)","(16.0, 110.0, 61.199999999999996)","(19.0, 85.0, 75.16666666666666)","(18.0, 75.0, 39.6)","(6.5, 10.5, 10.2)","(2.9, 5.0, 4.618181818181818)","(2.8, 4.4, 4.15)"
04-01-2023 10:57:18.985909,"(3.7, 4.0, 3.742857142857143)","(16.0, 110.0, 61.199999999999996)","(19.0, 85.0, 75.16666666666666)","(18.0, 75.0, 39.6)","(6.5, 10.5, 10.2)","(2.9, 4.9, 4.618181818181818)","(2.8, 4.4, 4.15)"
