,Claim The Crown,Huon,Rockribbed,Go Troppo,Luvoir,Unamerican,Three Kings,Catapult,Ka Bling,Time Raid,Cadetship,Butchnbugs
04-01-2023 16:19:09.663246,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.038461538461538)","(3.9, 4.9, 4.78)","(9.0, 10.0, 9.32)","(21.0, 42.0, 34.69565217391305)","(41.0, 150.0, 144.41176470588235)","(71.0, 380.0, 245.0)","(18.0, 26.0, 23.77777777777778)","(9.0, 14.0, 12.125)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:11.265487,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.038461538461538)","(3.9, 4.9, 4.78)","(9.0, 10.0, 9.32)","(21.0, 42.0, 34.69565217391305)","(41.0, 150.0, 144.41176470588235)","(71.0, 380.0, 245.0)","(18.0, 26.0, 23.77777777777778)","(9.0, 14.0, 12.125)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:12.693226,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.038461538461538)","(3.9, 4.9, 4.78)","(9.0, 10.0, 9.32)","(21.0, 42.0, 34.69565217391305)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.77777777777778)","(9.0, 14.0, 12.125)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:14.173935,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.038461538461538)","(3.9, 4.9, 4.78)","(9.0, 10.0, 9.32)","(21.0, 42.0, 34.69565217391305)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.77777777777778)","(9.0, 14.0, 12.125)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:15.665837,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.038461538461538)","(3.9, 4.9, 4.7444444444444445)","(9.0, 10.0, 9.32)","(21.0, 42.0, 34.69565217391305)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.77777777777778)","(9.0, 14.0, 12.125)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:17.156217,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.038461538461538)","(3.9, 4.9, 4.7299999999999995)","(9.0, 10.0, 9.3125)","(21.0, 42.0, 34.69565217391305)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.77777777777778)","(9.0, 14.0, 12.125)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:18.631280,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.038461538461538)","(3.9, 4.9, 4.7299999999999995)","(9.0, 10.0, 9.3125)","(21.0, 42.0, 34.69565217391305)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 14.0, 12.235294117647058)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:20.143582,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.038461538461538)","(3.9, 4.9, 4.7299999999999995)","(9.0, 10.0, 9.3125)","(21.0, 42.0, 34.69565217391305)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 14.0, 12.235294117647058)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:21.655971,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.038461538461538)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.3125)","(21.0, 42.0, 36.8)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 14.0, 12.235294117647058)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:23.181582,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.038461538461538)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.32)","(21.0, 40.0, 34.94736842105263)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 14.0, 12.235294117647058)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:24.642563,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.038461538461538)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.32)","(21.0, 40.0, 34.875)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 14.0, 12.235294117647058)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:26.186189,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.32)","(21.0, 38.0, 33.78947368421053)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 14.0, 12.235294117647058)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:27.718410,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.32)","(21.0, 38.0, 33.78947368421053)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 14.0, 12.235294117647058)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:29.164804,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.32)","(21.0, 38.0, 33.78947368421053)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 14.0, 12.235294117647058)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:30.664641,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.32)","(21.0, 38.0, 33.78947368421053)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 14.0, 12.235294117647058)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:32.197874,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.32)","(21.0, 38.0, 33.78947368421053)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 14.0, 12.235294117647058)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:33.688997,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.32)","(21.0, 38.0, 33.78947368421053)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 14.0, 12.235294117647058)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:35.118335,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.32)","(21.0, 38.0, 33.78947368421053)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 14.0, 12.235294117647058)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:36.538958,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.32)","(21.0, 38.0, 33.78947368421053)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 14.0, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:38.023190,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.32)","(21.0, 38.0, 32.583333333333336)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:39.617353,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.32)","(21.0, 38.0, 32.583333333333336)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:41.213446,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.32)","(21.0, 38.0, 32.583333333333336)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:42.764725,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.31076923076923)","(21.0, 38.0, 32.583333333333336)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:44.337524,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.44)","(21.0, 38.0, 32.583333333333336)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:45.920123,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.505882352941176)","(21.0, 38.0, 32.583333333333336)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:47.444744,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.505882352941176)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:49.020750,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.505882352941176)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:50.801130,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.505882352941176)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:52.728155,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.505882352941176)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:54.362976,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.505882352941176)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:55.995259,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.505882352941176)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:57.561976,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.505882352941176)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:19:58.992618,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.505882352941176)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:20:00.496384,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.505882352941176)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:20:02.080060,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.505882352941176)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:20:03.872318,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.505882352941176)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:20:05.403946,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.505882352941176)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:20:06.908989,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.505882352941176)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:20:08.545443,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.505882352941176)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:20:10.183345,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.505882352941176)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:20:12.076884,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.505882352941176)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:20:13.876245,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.505882352941176)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:20:15.677867,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.505882352941176)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:20:17.613757,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.505882352941176)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:20:19.451884,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.505882352941176)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:20:20.883146,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.505882352941176)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:20:22.433611,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.056521739130435)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.505882352941176)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:20:24.023552,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.094736842105263)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.505882352941176)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:20:25.636365,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.094736842105263)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.505882352941176)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:20:27.254299,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.094736842105263)","(3.9, 4.9, 4.745454545454545)","(9.0, 10.0, 9.505882352941176)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.188888888888889)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:20:29.012252,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.2, 4.380357142857143)","(3.9, 4.9, 4.696)","(9.0, 10.0, 9.473684210526315)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 23.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.172340425531915)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:20:30.494979,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.5, 4.380357142857143)","(3.9, 4.9, 4.696)","(9.0, 10.0, 9.473684210526315)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 26.0, 22.333333333333332)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.172340425531915)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:20:32.034911,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.5, 4.380357142857143)","(3.9, 4.9, 4.696)","(9.0, 10.0, 9.473684210526315)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 23.0, 22.0)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.172340425531915)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:20:33.571601,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.5, 4.380357142857143)","(3.9, 4.9, 4.696)","(9.0, 10.0, 9.473684210526315)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 23.0, 22.0)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.172340425531915)","(41.0, 80.0, 79.07407407407408)"
04-01-2023 16:20:35.123953,"(21.0, 34.0, 33.95238095238095)","(3.2, 4.5, 4.380357142857143)","(3.9, 4.9, 4.696)","(9.0, 10.0, 9.473684210526315)","(21.0, 38.0, 30.894736842105264)","(41.0, 150.0, 144.41176470588235)","(81.0, 380.0, 245.0)","(18.0, 23.0, 22.0)","(9.0, 13.5, 11.921052631578947)","(41.0, 240.0, 222.56410256410254)","(4.6, 5.3, 5.172340425531915)","(41.0, 80.0, 79.07407407407408)"
