,Its Cleo,Hendy,Feel The Magic,Thatll Do Neo,Jimmy The Singer,Cashmere Kaos,Mortons Jilliby,Nine Nine
08-01-2023 13:32:53.429020,"(31.0, 230.0, 192.0)","(3.6, 4.5, 4.05)","(9.0, 17.0, 13.4)","(8.5, 21.0, 15.857142857142858)","(4.2, 7.0, 5.32)","(8.5, 11.5, 11.2125)","(5.5, 8.2, 7.857142857142857)","(4.0, 7.0, 6.314285714285714)"
08-01-2023 13:32:54.452650,"(31.0, 230.0, 192.0)","(3.6, 4.5, 4.05)","(9.0, 17.0, 13.4)","(8.5, 21.0, 15.857142857142858)","(4.2, 7.0, 5.32)","(8.5, 11.5, 11.2125)","(5.5, 8.2, 7.857142857142857)","(4.0, 7.0, 6.314285714285714)"
08-01-2023 13:32:55.503758,"(31.0, 230.0, 192.0)","(3.6, 4.5, 4.05)","(9.0, 17.0, 13.4)","(8.5, 20.0, 17.5)","(4.2, 7.0, 5.32)","(8.5, 11.5, 11.2125)","(5.5, 8.2, 7.857142857142857)","(4.0, 7.0, 6.314285714285714)"
08-01-2023 13:32:56.560081,"(31.0, 230.0, 192.0)","(3.6, 4.5, 4.05)","(9.0, 17.0, 13.4)","(8.5, 20.0, 17.5)","(4.2, 7.0, 5.32)","(8.5, 11.5, 11.2125)","(5.5, 8.2, 7.857142857142857)","(4.0, 7.0, 6.314285714285714)"
08-01-2023 13:32:57.617056,"(31.0, 230.0, 192.0)","(3.6, 4.5, 4.05)","(9.0, 17.0, 13.4)","(8.5, 20.0, 17.5)","(4.2, 7.0, 5.32)","(8.5, 11.5, 11.2125)","(5.5, 8.2, 7.857142857142857)","(4.0, 7.0, 6.314285714285714)"
08-01-2023 13:32:58.691810,"(31.0, 230.0, 192.0)","(3.6, 4.5, 4.05)","(9.0, 17.0, 13.4)","(8.5, 20.0, 17.5)","(4.2, 7.0, 5.32)","(8.5, 11.5, 11.2125)","(5.5, 8.2, 7.857142857142857)","(4.0, 7.0, 6.314285714285714)"
08-01-2023 13:32:59.797308,"(31.0, 230.0, 192.0)","(3.6, 4.5, 4.05)","(9.0, 17.0, 13.4)","(8.5, 20.0, 17.25)","(4.2, 7.0, 5.32)","(8.5, 11.5, 11.2125)","(5.5, 8.2, 7.857142857142857)","(4.0, 7.0, 6.314285714285714)"
08-01-2023 13:33:00.892932,"(31.0, 210.0, 176.0)","(3.6, 4.5, 4.05)","(9.0, 17.0, 13.4)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.32)","(8.5, 11.5, 11.2125)","(5.5, 8.2, 7.857142857142857)","(4.0, 7.0, 6.314285714285714)"
08-01-2023 13:33:01.961178,"(31.0, 210.0, 193.0)","(3.6, 4.5, 4.05)","(9.0, 17.0, 13.4)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.32)","(8.5, 11.5, 11.2125)","(5.5, 8.2, 7.857142857142857)","(4.0, 7.0, 6.314285714285714)"
08-01-2023 13:33:03.040447,"(31.0, 210.0, 193.0)","(3.6, 4.5, 4.05)","(9.0, 17.0, 13.4)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.32)","(8.5, 11.5, 11.2125)","(5.5, 8.2, 7.857142857142857)","(4.0, 7.0, 6.314285714285714)"
08-01-2023 13:33:04.053277,"(31.0, 190.0, 88.92307692307692)","(3.6, 4.5, 4.05)","(9.0, 16.5, 11.81)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.32)","(8.5, 11.5, 11.2125)","(5.5, 8.2, 8.064705882352941)","(4.0, 7.0, 6.314285714285714)"
08-01-2023 13:33:05.108557,"(31.0, 190.0, 80.5)","(3.6, 4.5, 4.05)","(9.0, 16.0, 14.45)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.425000000000001)","(8.5, 11.5, 11.2125)","(5.5, 8.2, 8.064705882352941)","(4.0, 7.2, 6.766666666666667)"
08-01-2023 13:33:06.169750,"(31.0, 190.0, 80.5)","(3.6, 4.5, 4.05)","(9.0, 16.0, 14.45)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.425000000000001)","(8.5, 11.5, 11.2125)","(5.5, 8.2, 8.15576923076923)","(4.0, 7.2, 6.766666666666667)"
08-01-2023 13:33:07.327247,"(31.0, 180.0, 166.39999999999998)","(3.6, 4.5, 4.05)","(9.0, 16.0, 13.52)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.425000000000001)","(8.5, 11.5, 11.2125)","(5.5, 8.2, 7.1)","(4.0, 7.2, 6.766666666666667)"
08-01-2023 13:33:08.496610,"(31.0, 180.0, 167.63636363636363)","(3.6, 4.5, 4.05)","(9.0, 16.0, 10.645454545454546)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.425000000000001)","(8.5, 11.5, 11.2125)","(5.5, 8.2, 7.1)","(4.0, 7.2, 6.766666666666667)"
08-01-2023 13:33:09.574349,"(31.0, 180.0, 160.85714285714286)","(3.6, 4.5, 4.05)","(9.0, 16.0, 10.645454545454546)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.425000000000001)","(8.5, 11.5, 11.2125)","(5.5, 8.2, 7.1)","(4.0, 7.2, 6.766666666666667)"
08-01-2023 13:33:10.590208,"(31.0, 180.0, 169.6923076923077)","(3.6, 4.5, 4.05)","(9.0, 15.5, 11.700000000000001)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.425000000000001)","(8.5, 11.5, 11.2125)","(5.5, 8.2, 7.1)","(4.0, 7.2, 6.766666666666667)"
08-01-2023 13:33:11.691193,"(31.0, 180.0, 169.6923076923077)","(3.6, 4.5, 4.05)","(9.0, 15.5, 11.700000000000001)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.425000000000001)","(8.5, 11.5, 11.2125)","(5.5, 8.2, 7.1)","(4.0, 7.2, 6.766666666666667)"
08-01-2023 13:33:12.782056,"(31.0, 180.0, 169.0)","(3.6, 4.5, 4.05)","(9.0, 15.5, 13.7)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.199999999999999)","(8.5, 11.5, 11.2125)","(5.5, 8.2, 7.1)","(4.0, 7.2, 6.766666666666667)"
08-01-2023 13:33:13.941623,"(31.0, 180.0, 161.14285714285714)","(3.6, 4.5, 4.05)","(9.0, 15.0, 13.7)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.199999999999999)","(8.5, 11.5, 11.2125)","(5.5, 8.2, 7.1)","(4.0, 7.2, 6.766666666666667)"
08-01-2023 13:33:14.999799,"(31.0, 180.0, 161.14285714285714)","(3.6, 4.4, 3.638095238095238)","(9.0, 15.0, 13.7)","(8.5, 19.5, 17.25)","(4.2, 7.0, 6.466666666666667)","(8.5, 11.5, 11.2125)","(5.5, 8.2, 7.833333333333332)","(4.0, 7.2, 6.783333333333333)"
08-01-2023 13:33:16.112433,"(31.0, 180.0, 161.14285714285714)","(3.6, 4.1, 3.8249999999999997)","(9.0, 15.0, 13.7)","(8.5, 19.5, 17.25)","(4.2, 7.0, 6.372727272727273)","(8.5, 11.5, 11.2125)","(5.5, 8.2, 8.016666666666666)","(4.0, 7.2, 6.95)"
08-01-2023 13:33:17.174255,"(31.0, 180.0, 161.14285714285714)","(3.6, 4.1, 3.8249999999999997)","(9.0, 15.0, 13.7)","(8.5, 19.5, 17.25)","(4.2, 7.0, 6.718367346938775)","(8.5, 11.5, 11.2125)","(5.5, 8.2, 8.15111111111111)","(4.0, 7.2, 6.857142857142858)"
08-01-2023 13:33:18.145739,"(31.0, 180.0, 161.14285714285714)","(3.6, 4.1, 3.8249999999999997)","(9.0, 15.0, 13.7)","(8.5, 19.5, 17.25)","(4.2, 7.0, 6.718367346938775)","(8.5, 11.5, 11.2125)","(5.5, 8.2, 8.15111111111111)","(4.0, 7.2, 6.857142857142858)"
08-01-2023 13:33:19.179598,"(31.0, 180.0, 161.14285714285714)","(3.6, 4.1, 3.8249999999999997)","(9.0, 15.0, 13.7)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.35)","(8.5, 11.5, 11.2125)","(5.5, 8.2, 7.199999999999999)","(4.0, 7.2, 6.9)"
08-01-2023 13:33:20.175035,"(31.0, 180.0, 161.14285714285714)","(3.6, 4.1, 3.8249999999999997)","(9.0, 15.0, 13.7)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.35)","(8.5, 11.5, 11.2125)","(5.5, 8.2, 7.199999999999999)","(4.0, 7.2, 6.9)"
08-01-2023 13:33:21.260892,"(31.0, 180.0, 147.0)","(3.6, 4.1, 3.8249999999999997)","(9.0, 15.0, 13.7)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.35)","(8.5, 11.5, 11.2125)","(5.5, 8.2, 7.199999999999999)","(4.0, 7.2, 6.9)"
08-01-2023 13:33:22.291375,"(31.0, 180.0, 114.0)","(3.6, 4.1, 3.8249999999999997)","(9.0, 15.0, 13.7)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.35)","(8.5, 11.5, 11.2125)","(5.5, 8.2, 7.199999999999999)","(4.0, 7.2, 6.9)"
08-01-2023 13:33:23.386609,"(31.0, 160.0, 115.19999999999999)","(3.6, 4.1, 3.8249999999999997)","(9.0, 15.0, 13.7)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.35)","(8.5, 11.5, 11.2125)","(5.5, 8.2, 7.960000000000001)","(4.0, 7.2, 6.9)"
08-01-2023 13:33:24.444361,"(31.0, 150.0, 99.0)","(3.6, 4.1, 3.8249999999999997)","(9.0, 15.0, 13.7)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.35)","(8.5, 11.5, 10.541666666666666)","(5.5, 8.4, 7.960000000000001)","(4.0, 7.2, 6.9)"
08-01-2023 13:33:25.508924,"(31.0, 140.0, 103.19999999999999)","(3.6, 4.1, 3.6416666666666666)","(9.0, 15.0, 13.7)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.35)","(8.5, 11.5, 10.733333333333333)","(5.5, 8.4, 7.960000000000001)","(4.0, 7.2, 6.74)"
08-01-2023 13:33:26.578796,"(31.0, 140.0, 103.19999999999999)","(3.6, 4.1, 3.6416666666666666)","(9.0, 15.0, 13.7)","(8.5, 18.0, 16.5)","(4.2, 7.0, 6.12)","(8.5, 11.5, 9.817073170731707)","(5.5, 8.4, 6.800000000000001)","(4.0, 7.2, 6.885714285714286)"
08-01-2023 13:33:27.699763,"(31.0, 130.0, 89.0)","(3.6, 4.1, 3.6416666666666666)","(9.0, 15.0, 13.7)","(8.5, 18.0, 16.5)","(4.2, 7.0, 6.12)","(8.5, 11.5, 9.817073170731707)","(5.5, 8.4, 6.800000000000001)","(4.0, 7.2, 6.885714285714286)"
08-01-2023 13:33:29.016795,"(31.0, 120.0, 91.2)","(3.6, 4.1, 3.6416666666666666)","(9.0, 15.0, 13.7)","(8.5, 18.0, 16.5)","(4.2, 7.0, 6.12)","(8.5, 11.5, 9.817073170731707)","(5.5, 8.4, 6.800000000000001)","(4.0, 7.2, 6.885714285714286)"
08-01-2023 13:33:30.138421,"(31.0, 120.0, 64.0)","(3.6, 4.1, 3.6416666666666666)","(9.0, 15.0, 13.7)","(8.5, 18.0, 16.5)","(4.2, 7.0, 6.67)","(8.5, 11.5, 9.933333333333334)","(5.5, 8.4, 6.800000000000001)","(4.0, 7.2, 6.78)"
08-01-2023 13:33:31.233388,"(31.0, 110.0, 81.81818181818181)","(3.6, 4.1, 3.6416666666666666)","(9.0, 15.0, 13.7)","(8.5, 18.0, 16.5)","(4.2, 7.0, 5.425000000000001)","(8.5, 11.0, 9.933333333333334)","(5.5, 8.4, 6.800000000000001)","(4.0, 7.2, 6.914285714285715)"
08-01-2023 13:33:32.372018,"(31.0, 110.0, 81.81818181818181)","(3.6, 4.1, 3.6416666666666666)","(9.0, 15.0, 13.7)","(8.5, 18.0, 16.5)","(4.2, 7.0, 5.425000000000001)","(8.5, 11.0, 10.221428571428572)","(5.5, 8.4, 6.800000000000001)","(4.0, 7.2, 6.914285714285715)"
08-01-2023 13:33:33.439625,"(31.0, 100.0, 79.2)","(3.6, 4.1, 3.6416666666666666)","(9.0, 15.0, 13.7)","(8.5, 18.0, 16.5)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.5, 10.221428571428572)","(5.5, 8.4, 6.800000000000001)","(4.0, 7.2, 6.914285714285715)"
08-01-2023 13:33:34.488825,"(31.0, 95.0, 88.28571428571428)","(3.6, 4.1, 3.6416666666666666)","(9.0, 15.0, 13.7)","(8.5, 18.0, 16.5)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.5, 10.221428571428572)","(5.5, 8.4, 6.800000000000001)","(4.0, 7.2, 6.914285714285715)"
08-01-2023 13:33:35.657036,"(31.0, 95.0, 88.28571428571428)","(3.6, 4.1, 3.6416666666666666)","(9.0, 15.0, 13.7)","(8.5, 18.0, 16.5)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.5, 9.566666666666666)","(5.5, 8.4, 6.800000000000001)","(4.0, 7.2, 7.01)"
08-01-2023 13:33:36.778568,"(31.0, 95.0, 68.14285714285714)","(3.6, 4.1, 3.6416666666666666)","(9.0, 15.0, 13.7)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.5, 9.566666666666666)","(5.5, 8.4, 6.622222222222223)","(4.0, 7.2, 6.942857142857143)"
08-01-2023 13:33:37.757664,"(31.0, 95.0, 68.14285714285714)","(3.6, 4.1, 3.6416666666666666)","(9.0, 15.0, 13.7)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.5, 9.566666666666666)","(5.5, 8.4, 6.622222222222223)","(4.0, 7.2, 6.942857142857143)"
08-01-2023 13:33:38.747186,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.6416666666666666)","(9.0, 15.0, 13.7)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.5, 9.566666666666666)","(5.5, 8.4, 6.622222222222223)","(4.0, 7.2, 6.75)"
08-01-2023 13:33:39.685976,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.6416666666666666)","(9.0, 15.0, 13.7)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.5, 9.566666666666666)","(5.5, 8.4, 6.622222222222223)","(4.0, 7.2, 6.75)"
08-01-2023 13:33:40.694934,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.6416666666666666)","(9.0, 15.0, 13.7)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.5, 9.566666666666666)","(5.5, 8.4, 6.622222222222223)","(4.0, 7.2, 7.011111111111111)"
08-01-2023 13:33:41.714191,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.6416666666666666)","(9.0, 15.0, 13.7)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.5, 9.566666666666666)","(5.5, 8.4, 6.622222222222223)","(4.0, 7.2, 7.011111111111111)"
08-01-2023 13:33:42.723000,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.6416666666666666)","(9.0, 15.0, 13.7)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.5, 9.566666666666666)","(5.5, 8.4, 6.622222222222223)","(4.0, 7.2, 7.011111111111111)"
08-01-2023 13:33:43.740670,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.6416666666666666)","(9.0, 15.0, 13.7)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.5, 9.566666666666666)","(5.5, 8.4, 6.622222222222223)","(4.0, 7.2, 6.4)"
08-01-2023 13:33:44.771402,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.6416666666666666)","(9.0, 15.0, 13.7)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.5, 9.566666666666666)","(5.5, 8.4, 6.622222222222223)","(4.0, 7.2, 6.4)"
08-01-2023 13:33:45.868370,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.6416666666666666)","(9.0, 15.0, 13.7)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.5, 9.566666666666666)","(5.5, 8.4, 6.622222222222223)","(4.0, 7.2, 6.4)"
08-01-2023 13:33:46.911321,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.6416666666666666)","(9.0, 15.0, 13.7)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.5, 9.051724137931034)","(5.5, 8.4, 6.622222222222223)","(4.0, 7.2, 6.4)"
08-01-2023 13:33:47.925109,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.6416666666666666)","(9.0, 15.0, 13.7)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.5, 8.707692307692307)","(5.5, 8.4, 6.622222222222223)","(4.0, 7.2, 6.4)"
08-01-2023 13:33:49.117638,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.6416666666666666)","(9.0, 15.0, 13.7)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 8.666666666666666)","(5.5, 8.4, 6.622222222222223)","(4.0, 7.2, 7.022222222222222)"
08-01-2023 13:33:50.178431,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.6416666666666666)","(9.0, 15.0, 13.7)","(8.5, 19.5, 17.25)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 8.666666666666666)","(5.5, 8.4, 6.622222222222223)","(4.0, 7.2, 7.022222222222222)"
08-01-2023 13:33:51.348932,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.6416666666666666)","(9.0, 15.0, 13.7)","(8.5, 19.5, 19.0)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 8.59375)","(5.5, 8.4, 6.622222222222223)","(4.0, 7.2, 7.022222222222222)"
08-01-2023 13:33:52.547150,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.6416666666666666)","(9.0, 15.0, 13.7)","(8.5, 19.5, 19.0)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 8.59375)","(5.5, 8.4, 6.622222222222223)","(4.0, 7.2, 7.138461538461539)"
08-01-2023 13:33:53.807893,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.8)","(9.0, 15.0, 13.7)","(8.5, 19.5, 19.05)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 8.725)","(5.5, 8.4, 6.945454545454545)","(4.0, 7.2, 7.140740740740741)"
08-01-2023 13:33:54.885634,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.8)","(9.0, 15.0, 13.7)","(8.5, 19.5, 19.05)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 8.725)","(5.5, 8.4, 7.257142857142857)","(4.0, 7.2, 7.133333333333334)"
08-01-2023 13:33:55.921798,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.8)","(9.0, 15.0, 13.7)","(8.5, 19.5, 19.05)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 8.725)","(5.5, 8.4, 7.225)","(4.0, 7.2, 7.133333333333334)"
08-01-2023 13:33:57.059516,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.8)","(9.0, 15.0, 13.7)","(8.5, 19.5, 19.05)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 8.725)","(5.5, 8.6, 7.225)","(4.0, 7.2, 7.133333333333334)"
08-01-2023 13:33:58.115289,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.8)","(9.0, 15.0, 13.7)","(8.5, 20.0, 19.736842105263158)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 8.725)","(5.5, 8.8, 7.840000000000001)","(4.0, 7.2, 7.133333333333334)"
08-01-2023 13:33:59.218544,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.8)","(9.0, 15.0, 13.7)","(8.5, 20.0, 19.736842105263158)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 8.725)","(5.5, 8.8, 8.200000000000001)","(4.0, 7.2, 7.133333333333334)"
08-01-2023 13:34:00.264765,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.8)","(9.0, 15.0, 13.7)","(8.5, 20.0, 19.736842105263158)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 8.725)","(5.5, 8.8, 8.525)","(4.0, 7.2, 7.133333333333334)"
08-01-2023 13:34:01.325481,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.8)","(9.0, 15.0, 13.7)","(8.5, 20.0, 19.736842105263158)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 8.725)","(5.5, 8.8, 8.653333333333334)","(4.0, 7.2, 7.133333333333334)"
08-01-2023 13:34:02.380069,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.9214285714285713)","(9.0, 15.0, 13.7)","(8.5, 20.0, 19.736842105263158)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 8.725)","(5.5, 8.8, 8.653333333333334)","(4.0, 7.2, 7.133333333333334)"
08-01-2023 13:34:03.639212,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.9214285714285713)","(9.0, 15.0, 12.4)","(8.5, 20.0, 19.736842105263158)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 8.725)","(5.5, 8.8, 8.746341463414634)","(4.0, 7.2, 7.133333333333334)"
08-01-2023 13:34:04.696940,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.9214285714285713)","(9.0, 15.0, 12.4)","(8.5, 20.0, 19.736842105263158)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 8.725)","(5.5, 8.8, 8.746341463414634)","(4.0, 7.2, 7.133333333333334)"
08-01-2023 13:34:05.762811,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.9214285714285713)","(9.0, 15.0, 12.4)","(8.5, 20.0, 19.736842105263158)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 8.725)","(5.5, 8.8, 8.746341463414634)","(4.0, 7.2, 7.133333333333334)"
08-01-2023 13:34:06.857986,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.9214285714285713)","(9.0, 15.0, 12.4)","(8.5, 20.0, 19.736842105263158)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 8.725)","(5.5, 8.8, 8.941463414634146)","(4.0, 7.2, 7.133333333333334)"
08-01-2023 13:34:08.006710,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.9214285714285713)","(9.0, 15.0, 12.4)","(8.5, 20.0, 19.736842105263158)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 8.725)","(5.5, 9.0, 8.941463414634146)","(4.0, 7.2, 7.133333333333334)"
08-01-2023 13:34:09.188526,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.9214285714285713)","(9.0, 15.0, 12.4)","(8.5, 20.0, 19.736842105263158)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 8.725)","(5.5, 9.0, 8.941463414634146)","(4.0, 7.2, 7.133333333333334)"
08-01-2023 13:34:10.269921,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.9214285714285713)","(9.0, 15.0, 12.4)","(8.5, 20.0, 19.4375)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 8.725)","(5.5, 9.0, 8.941463414634146)","(4.0, 7.2, 7.133333333333334)"
08-01-2023 13:34:11.336634,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.9214285714285713)","(9.0, 15.0, 12.4)","(8.5, 20.0, 19.5)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 8.725)","(5.5, 9.0, 8.941463414634146)","(4.0, 7.2, 7.133333333333334)"
08-01-2023 13:34:12.397035,"(31.0, 90.0, 84.0)","(3.6, 4.1, 3.775)","(9.0, 15.0, 12.4)","(8.5, 20.0, 19.5)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 8.725)","(5.5, 9.0, 8.942857142857143)","(4.0, 7.2, 7.133333333333334)"
08-01-2023 13:34:13.467529,"(31.0, 90.0, 84.0)","(3.6, 4.0, 3.6888888888888887)","(9.0, 15.0, 12.4)","(8.5, 20.0, 19.5)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 9.105263157894736)","(5.5, 9.0, 8.942857142857143)","(4.0, 7.2, 7.133333333333334)"
08-01-2023 13:34:14.527766,"(31.0, 90.0, 84.0)","(3.6, 4.0, 3.685)","(9.0, 15.0, 12.4)","(8.5, 20.0, 19.5)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 9.105263157894736)","(5.5, 9.0, 8.942857142857143)","(4.0, 7.2, 7.136)"
08-01-2023 13:34:15.578019,"(31.0, 90.0, 84.0)","(3.6, 4.0, 3.685)","(9.0, 15.0, 12.4)","(8.5, 18.5, 18.3125)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 9.105263157894736)","(5.5, 9.0, 8.942857142857143)","(4.0, 7.2, 7.136)"
08-01-2023 13:34:16.698725,"(31.0, 90.0, 84.0)","(3.6, 4.0, 3.685)","(9.0, 15.0, 12.4)","(8.5, 18.5, 18.3125)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 9.227272727272727)","(5.5, 9.0, 8.942857142857143)","(4.0, 7.2, 7.136)"
08-01-2023 13:34:17.679820,"(31.0, 90.0, 84.0)","(3.6, 4.0, 3.685)","(9.0, 15.0, 12.4)","(8.5, 18.5, 18.3125)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 9.227272727272727)","(5.5, 9.0, 8.942857142857143)","(4.0, 7.2, 7.136)"
08-01-2023 13:34:18.713987,"(31.0, 90.0, 84.0)","(3.6, 4.0, 3.685)","(9.0, 15.0, 12.4)","(8.5, 18.0, 17.84375)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 9.5)","(5.5, 9.0, 8.942857142857143)","(4.0, 7.2, 7.136)"
08-01-2023 13:34:19.803558,"(31.0, 90.0, 84.0)","(3.6, 4.0, 3.685)","(9.0, 15.0, 12.4)","(8.5, 18.0, 17.772727272727273)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 9.5)","(5.5, 9.0, 8.942857142857143)","(4.0, 7.2, 7.136)"
08-01-2023 13:34:20.975415,"(31.0, 90.0, 84.0)","(3.6, 4.0, 3.685)","(9.0, 15.0, 12.4)","(8.5, 18.0, 17.772727272727273)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 9.6)","(5.5, 9.0, 8.942857142857143)","(4.0, 7.2, 7.136)"
08-01-2023 13:34:22.140510,"(31.0, 90.0, 84.0)","(3.6, 4.0, 3.668421052631579)","(9.0, 15.0, 10.666666666666668)","(8.5, 18.0, 19.136363636363637)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 9.5)","(5.5, 9.0, 8.942857142857143)","(4.0, 7.2, 7.136)"
08-01-2023 13:34:23.273075,"(31.0, 90.0, 84.0)","(3.6, 3.95, 3.75)","(9.0, 15.0, 10.02608695652174)","(8.5, 19.5, 19.214285714285715)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.0, 9.625)","(5.5, 9.0, 8.942857142857143)","(4.0, 7.2, 7.136)"
08-01-2023 13:34:24.351361,"(31.0, 90.0, 79.5)","(3.6, 3.95, 3.67)","(9.0, 15.0, 10.02608695652174)","(8.5, 19.5, 19.214285714285715)","(4.2, 7.0, 5.425000000000001)","(8.5, 10.5, 9.625)","(5.5, 9.0, 8.942857142857143)","(4.0, 7.2, 7.136)"
