,Cruzin Ace,Aeroplane Lucy,Inner Light,Gagan Asher,Keep It Sassy,Bundy Rocket,Zipping Noelle,War Hammer
04-01-2023 14:07:42.900708,"(2.05, 2.2, 2.164)","(8.0, 11.0, 10.5)","(3.7, 6.0, 5.43125)","(20.0, 44.0, 28.25)","(21.0, 46.0, 42.0)","(31.0, 140.0, 117.63157894736842)","(7.5, 10.5, 9.157894736842106)","(7.5, 10.5, 10.25)"
04-01-2023 14:07:44.041213,"(2.05, 2.2, 2.1625)","(8.0, 11.0, 10.11111111111111)","(3.7, 5.9, 5.702564102564103)","(20.0, 44.0, 28.25)","(21.0, 46.0, 42.0)","(31.0, 140.0, 117.63157894736842)","(7.5, 10.5, 9.157894736842106)","(7.5, 10.5, 10.25)"
04-01-2023 14:07:45.139872,"(2.05, 2.2, 2.164)","(8.0, 11.0, 10.11111111111111)","(3.7, 5.9, 5.684615384615385)","(20.0, 44.0, 28.25)","(21.0, 46.0, 42.0)","(31.0, 140.0, 117.63157894736842)","(7.5, 10.5, 9.157894736842106)","(7.5, 10.5, 10.25)"
04-01-2023 14:07:46.289532,"(2.05, 2.2, 2.17)","(8.0, 11.0, 10.11111111111111)","(3.7, 5.9, 5.483673469387755)","(20.0, 44.0, 28.25)","(21.0, 46.0, 42.0)","(31.0, 140.0, 117.63157894736842)","(7.5, 10.5, 9.285714285714286)","(7.5, 10.5, 10.25)"
04-01-2023 14:07:47.470863,"(2.05, 2.2, 2.17)","(8.0, 11.0, 10.363636363636363)","(3.7, 5.9, 5.483673469387755)","(20.0, 44.0, 32.88235294117647)","(21.0, 46.0, 39.2)","(31.0, 140.0, 117.63157894736842)","(7.5, 10.5, 9.333333333333334)","(7.5, 10.5, 10.25)"
04-01-2023 14:07:48.625069,"(2.05, 2.2, 2.17)","(8.0, 10.5, 10.125)","(3.7, 5.9, 5.191666666666667)","(20.0, 44.0, 32.0)","(21.0, 44.0, 39.2)","(31.0, 140.0, 113.33333333333333)","(7.5, 10.0, 9.333333333333334)","(7.5, 10.5, 10.208333333333334)"
04-01-2023 14:07:49.725538,"(2.05, 2.2, 2.17)","(8.0, 10.5, 10.125)","(3.7, 5.9, 5.191666666666667)","(20.0, 44.0, 32.0)","(21.0, 44.0, 37.33333333333333)","(31.0, 140.0, 117.77777777777777)","(7.5, 10.0, 9.142857142857144)","(7.5, 10.5, 10.208333333333334)"
04-01-2023 14:07:50.862822,"(2.05, 2.2, 2.17)","(8.0, 10.5, 10.125)","(3.7, 5.9, 5.504651162790698)","(20.0, 44.0, 32.0)","(21.0, 44.0, 37.33333333333333)","(31.0, 140.0, 117.77777777777777)","(7.5, 10.0, 9.142857142857144)","(7.5, 10.5, 10.208333333333334)"
04-01-2023 14:07:52.061047,"(2.05, 2.2, 2.17)","(8.0, 10.5, 10.125)","(3.7, 5.9, 5.504651162790698)","(20.0, 44.0, 32.0)","(21.0, 44.0, 37.33333333333333)","(31.0, 140.0, 117.77777777777777)","(7.5, 10.0, 9.142857142857144)","(7.5, 10.5, 10.208333333333334)"
04-01-2023 14:07:53.153077,"(2.05, 2.2, 2.17)","(8.0, 10.5, 10.125)","(3.7, 5.9, 5.504651162790698)","(20.0, 44.0, 32.38709677419355)","(21.0, 44.0, 38.285714285714285)","(31.0, 140.0, 118.94736842105263)","(7.5, 10.0, 9.571428571428571)","(7.5, 10.5, 10.106250000000001)"
04-01-2023 14:07:54.312192,"(2.05, 2.2, 2.1634782608695655)","(8.0, 11.5, 11.173913043478262)","(3.7, 5.9, 5.3)","(20.0, 44.0, 32.38709677419355)","(21.0, 44.0, 38.285714285714285)","(31.0, 140.0, 118.94736842105263)","(7.5, 10.0, 9.244444444444445)","(7.5, 10.5, 10.208333333333334)"
04-01-2023 14:07:55.524304,"(2.05, 2.2, 2.1580000000000004)","(8.0, 11.0, 10.6)","(3.7, 5.9, 5.321428571428571)","(20.0, 44.0, 32.38709677419355)","(21.0, 44.0, 35.2)","(31.0, 140.0, 118.94736842105263)","(7.5, 9.8, 9.442857142857143)","(7.5, 10.5, 10.106250000000001)"
04-01-2023 14:07:56.683938,"(2.05, 2.2, 2.1580000000000004)","(8.0, 11.0, 10.6)","(3.7, 5.9, 5.321428571428571)","(20.0, 44.0, 32.38709677419355)","(21.0, 44.0, 35.2)","(31.0, 140.0, 118.94736842105263)","(7.5, 9.8, 9.3)","(7.5, 10.5, 10.106250000000001)"
04-01-2023 14:07:57.883630,"(2.05, 2.2, 2.1580000000000004)","(8.0, 11.0, 10.25)","(3.7, 5.9, 5.547826086956522)","(20.0, 44.0, 32.38709677419355)","(21.0, 44.0, 35.2)","(31.0, 140.0, 118.94736842105263)","(7.5, 9.8, 9.107692307692309)","(7.5, 10.5, 10.208333333333334)"
04-01-2023 14:07:59.097551,"(2.05, 2.2, 2.1580000000000004)","(8.0, 11.0, 10.25)","(3.7, 5.9, 5.495)","(20.0, 44.0, 32.38709677419355)","(21.0, 44.0, 35.2)","(31.0, 140.0, 118.94736842105263)","(7.5, 9.8, 9.107692307692309)","(7.5, 10.5, 10.208333333333334)"
04-01-2023 14:08:00.280947,"(2.05, 2.2, 2.1580000000000004)","(8.0, 11.0, 10.018181818181818)","(3.7, 5.9, 5.495)","(20.0, 44.0, 32.38709677419355)","(21.0, 44.0, 35.2)","(31.0, 140.0, 118.94736842105263)","(7.5, 9.8, 9.492307692307692)","(7.5, 10.5, 10.106250000000001)"
04-01-2023 14:08:01.431471,"(2.05, 2.2, 2.1580000000000004)","(8.0, 11.0, 9.95)","(3.7, 5.9, 5.495)","(20.0, 44.0, 32.38709677419355)","(21.0, 44.0, 35.2)","(31.0, 140.0, 118.94736842105263)","(7.5, 9.8, 9.314285714285715)","(7.5, 10.5, 10.106250000000001)"
04-01-2023 14:08:02.532507,"(2.05, 2.2, 2.1634782608695655)","(8.0, 10.5, 10.174999999999999)","(3.7, 5.9, 5.555319148936171)","(20.0, 44.0, 32.38709677419355)","(21.0, 44.0, 35.2)","(31.0, 140.0, 118.94736842105263)","(7.5, 9.6, 9.155555555555555)","(7.5, 10.5, 10.208333333333334)"
04-01-2023 14:08:03.616136,"(2.05, 2.2, 2.1634782608695655)","(8.0, 10.5, 10.24)","(3.7, 5.9, 5.555319148936171)","(20.0, 44.0, 32.38709677419355)","(21.0, 44.0, 35.2)","(31.0, 140.0, 118.94736842105263)","(7.5, 9.6, 9.314285714285715)","(7.5, 10.5, 10.106250000000001)"
04-01-2023 14:08:04.752948,"(2.05, 2.2, 2.1634782608695655)","(8.0, 10.5, 10.174999999999999)","(3.7, 5.9, 5.555319148936171)","(20.0, 44.0, 32.38709677419355)","(21.0, 44.0, 35.2)","(31.0, 140.0, 118.94736842105263)","(7.5, 9.6, 9.314285714285715)","(7.5, 10.5, 10.106250000000001)"
04-01-2023 14:08:05.867572,"(2.05, 2.2, 2.1634782608695655)","(8.0, 10.5, 10.174999999999999)","(3.7, 5.9, 5.555319148936171)","(20.0, 44.0, 32.38709677419355)","(21.0, 44.0, 35.2)","(31.0, 140.0, 118.94736842105263)","(7.5, 9.6, 9.155555555555555)","(7.5, 10.5, 10.208333333333334)"
04-01-2023 14:08:06.943965,"(2.05, 2.2, 2.1634782608695655)","(8.0, 10.5, 10.174999999999999)","(3.7, 5.9, 5.483333333333333)","(20.0, 44.0, 32.38709677419355)","(21.0, 44.0, 35.2)","(31.0, 140.0, 118.94736842105263)","(7.5, 9.6, 10.057142857142857)","(7.5, 10.5, 10.208333333333334)"
04-01-2023 14:08:08.156733,"(2.05, 2.2, 2.1634782608695655)","(8.0, 12.0, 11.533333333333333)","(3.7, 5.9, 5.421276595744681)","(20.0, 44.0, 39.53846153846154)","(21.0, 44.0, 39.45454545454545)","(31.0, 140.0, 118.94736842105263)","(7.5, 11.0, 9.892857142857142)","(7.5, 10.5, 10.106250000000001)"
04-01-2023 14:08:09.291384,"(2.05, 2.2, 2.1580000000000004)","(8.0, 11.5, 10.925)","(3.7, 5.9, 5.421276595744681)","(20.0, 42.0, 33.65217391304348)","(21.0, 42.0, 39.45454545454545)","(31.0, 140.0, 118.94736842105263)","(7.5, 10.5, 9.555555555555555)","(7.5, 10.5, 10.208333333333334)"
04-01-2023 14:08:10.348348,"(2.05, 2.2, 2.1580000000000004)","(8.0, 11.5, 10.925)","(3.7, 5.9, 5.421276595744681)","(20.0, 42.0, 33.65217391304348)","(21.0, 42.0, 34.63157894736842)","(31.0, 140.0, 118.94736842105263)","(7.5, 10.5, 9.157894736842106)","(7.5, 10.5, 10.208333333333334)"
04-01-2023 14:08:11.402458,"(2.05, 2.2, 2.1580000000000004)","(8.0, 11.5, 10.35)","(3.7, 5.9, 5.421276595744681)","(20.0, 42.0, 31.866666666666667)","(21.0, 42.0, 34.63157894736842)","(31.0, 140.0, 118.94736842105263)","(7.5, 10.5, 9.495454545454546)","(7.5, 10.5, 10.106250000000001)"
04-01-2023 14:08:12.420869,"(2.05, 2.2, 2.172)","(8.0, 11.5, 10.49375)","(3.7, 5.9, 5.421276595744681)","(20.0, 42.0, 31.866666666666667)","(21.0, 42.0, 34.63157894736842)","(31.0, 140.0, 118.94736842105263)","(7.5, 10.5, 9.395)","(7.5, 10.5, 10.22)"
04-01-2023 14:08:13.462275,"(2.05, 2.2, 2.172)","(8.0, 11.5, 10.733333333333333)","(3.7, 5.8, 5.55)","(20.0, 42.0, 30.4)","(21.0, 42.0, 34.63157894736842)","(31.0, 140.0, 118.94736842105263)","(7.5, 10.5, 9.571428571428571)","(7.5, 11.0, 10.106250000000001)"
