,Skip The Bull,Ice Bar,Rey O Reyes,Ingreido,Earthquakedirector,Tweet This,Feisty Kitten,Lunar Image,Suleman
06-01-2023 13:24:45.820584,"(19.0, 38.0, 33.714285714285715)","(6.0, 13.5, 10.9)","(4.4, 6.0, 5.377777777777778)","(5.5, 9.8, 8.031578947368422)","(26.0, 34.0, 29.333333333333332)","(4.6, 7.2, 7.055172413793104)","(26.0, 85.0, 72.0)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:24:47.073732,"(19.0, 38.0, 33.714285714285715)","(6.0, 13.5, 10.9)","(4.4, 6.0, 5.377777777777778)","(5.5, 9.8, 8.031578947368422)","(26.0, 34.0, 29.333333333333332)","(4.6, 7.2, 7.055172413793104)","(26.0, 85.0, 72.0)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:24:48.391969,"(19.0, 38.0, 33.714285714285715)","(6.0, 13.5, 10.9)","(4.4, 6.0, 5.377777777777778)","(5.5, 9.8, 8.031578947368422)","(26.0, 34.0, 29.333333333333332)","(4.6, 7.2, 7.055172413793104)","(26.0, 85.0, 72.0)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:24:49.715034,"(19.0, 38.0, 33.714285714285715)","(6.0, 13.5, 10.9)","(4.4, 6.0, 5.377777777777778)","(5.5, 9.8, 8.031578947368422)","(26.0, 34.0, 29.333333333333332)","(4.6, 7.2, 7.055172413793104)","(26.0, 85.0, 72.0)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:24:51.301345,"(19.0, 38.0, 33.714285714285715)","(6.0, 13.5, 10.9)","(4.4, 6.0, 5.377777777777778)","(5.5, 9.8, 8.031578947368422)","(26.0, 34.0, 29.333333333333332)","(4.6, 7.2, 7.055172413793104)","(26.0, 85.0, 72.0)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:24:52.828181,"(19.0, 38.0, 33.714285714285715)","(6.0, 13.5, 10.9)","(4.4, 6.0, 5.377777777777778)","(5.5, 9.8, 8.031578947368422)","(26.0, 34.0, 29.333333333333332)","(4.6, 7.2, 7.055172413793104)","(26.0, 85.0, 72.0)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:24:54.284032,"(19.0, 38.0, 33.714285714285715)","(6.0, 13.5, 10.9)","(4.4, 6.0, 5.377777777777778)","(5.5, 9.8, 8.031578947368422)","(26.0, 34.0, 29.333333333333332)","(4.6, 7.2, 7.055172413793104)","(26.0, 85.0, 75.25)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:24:55.752555,"(19.0, 38.0, 33.714285714285715)","(6.0, 13.5, 10.9)","(4.4, 6.0, 5.377777777777778)","(5.5, 9.8, 8.031578947368422)","(26.0, 34.0, 29.333333333333332)","(4.6, 7.2, 7.055172413793104)","(26.0, 85.0, 75.25)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:24:57.130373,"(19.0, 38.0, 33.714285714285715)","(6.0, 13.5, 10.9)","(4.4, 6.0, 5.377777777777778)","(5.5, 9.8, 8.031578947368422)","(26.0, 34.0, 29.333333333333332)","(4.6, 7.2, 7.055172413793104)","(26.0, 85.0, 75.25)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:24:58.410328,"(19.0, 38.0, 33.714285714285715)","(6.0, 13.5, 10.9)","(4.4, 6.0, 5.377777777777778)","(5.5, 9.8, 8.031578947368422)","(26.0, 34.0, 29.333333333333332)","(4.6, 7.2, 7.055172413793104)","(26.0, 85.0, 75.25)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:24:59.692893,"(19.0, 38.0, 33.714285714285715)","(6.0, 13.5, 10.9)","(4.4, 6.0, 5.377777777777778)","(5.5, 9.8, 8.031578947368422)","(26.0, 34.0, 29.333333333333332)","(4.6, 7.2, 7.055172413793104)","(26.0, 85.0, 75.25)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:01.005452,"(19.0, 38.0, 33.714285714285715)","(6.0, 13.5, 10.9)","(4.4, 6.0, 5.377777777777778)","(5.5, 9.8, 8.031578947368422)","(26.0, 34.0, 29.333333333333332)","(4.6, 7.2, 7.055172413793104)","(26.0, 85.0, 75.25)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:02.261783,"(19.0, 38.0, 33.714285714285715)","(6.0, 13.5, 11.45)","(4.4, 6.0, 5.377777777777778)","(5.5, 9.8, 7.933333333333334)","(26.0, 34.0, 28.666666666666668)","(4.6, 7.2, 7.055172413793104)","(26.0, 85.0, 75.25)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:03.546455,"(19.0, 38.0, 33.714285714285715)","(6.0, 13.5, 12.133333333333333)","(4.4, 6.0, 5.377777777777778)","(5.5, 9.8, 7.622222222222223)","(26.0, 34.0, 28.666666666666668)","(4.6, 7.2, 7.057142857142857)","(26.0, 85.0, 75.25)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:04.956213,"(19.0, 38.0, 32.0)","(6.0, 13.5, 11.55)","(4.4, 6.0, 5.377777777777778)","(5.5, 9.8, 8.232000000000001)","(26.0, 34.0, 31.0)","(4.6, 7.2, 7.057142857142857)","(26.0, 85.0, 75.25)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:06.365521,"(19.0, 38.0, 32.666666666666664)","(6.0, 13.5, 11.55)","(4.4, 6.0, 5.832)","(5.5, 9.8, 7.622222222222223)","(26.0, 34.0, 31.0)","(4.6, 7.2, 6.928571428571429)","(26.0, 85.0, 75.25)","(26.0, 65.0, 38.8)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:07.716952,"(19.0, 38.0, 32.666666666666664)","(6.0, 13.5, 11.55)","(4.4, 6.0, 5.832)","(5.5, 9.8, 7.622222222222223)","(26.0, 34.0, 31.0)","(4.6, 7.0, 6.928571428571429)","(26.0, 85.0, 75.25)","(26.0, 50.0, 38.8)","(2.05, 2.98, 2.791578947368421)"
06-01-2023 13:25:08.992434,"(19.0, 38.0, 32.666666666666664)","(6.0, 13.5, 11.55)","(4.4, 6.0, 5.832)","(5.5, 9.8, 7.777777777777779)","(26.0, 34.0, 31.0)","(4.6, 7.0, 6.928571428571429)","(26.0, 85.0, 75.25)","(26.0, 50.0, 38.8)","(2.05, 3.0, 2.791578947368421)"
06-01-2023 13:25:10.332716,"(19.0, 38.0, 32.666666666666664)","(6.0, 13.5, 11.55)","(4.4, 6.0, 5.832)","(5.5, 9.8, 7.777777777777779)","(26.0, 34.0, 31.0)","(4.6, 7.0, 6.928571428571429)","(26.0, 85.0, 75.25)","(26.0, 50.0, 38.8)","(2.05, 3.0, 2.791578947368421)"
06-01-2023 13:25:11.626424,"(19.0, 38.0, 32.666666666666664)","(6.0, 13.5, 11.55)","(4.4, 6.0, 5.832)","(5.5, 9.8, 7.777777777777779)","(26.0, 34.0, 31.0)","(4.6, 7.0, 6.928571428571429)","(26.0, 85.0, 75.25)","(26.0, 50.0, 38.8)","(2.05, 3.0, 2.791578947368421)"
06-01-2023 13:25:12.931888,"(19.0, 38.0, 35.86666666666667)","(6.0, 13.5, 11.55)","(4.4, 6.0, 5.832)","(5.5, 9.8, 7.777777777777779)","(26.0, 34.0, 31.0)","(4.6, 7.0, 6.928571428571429)","(26.0, 85.0, 75.25)","(26.0, 50.0, 38.8)","(2.05, 3.0, 2.791578947368421)"
06-01-2023 13:25:14.225406,"(19.0, 38.0, 30.5)","(6.0, 13.5, 11.55)","(4.4, 6.0, 5.832)","(5.5, 9.8, 7.777777777777779)","(26.0, 34.0, 31.0)","(4.6, 7.0, 6.928571428571429)","(26.0, 85.0, 75.25)","(26.0, 50.0, 38.8)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:15.454001,"(19.0, 38.0, 30.5)","(6.0, 13.5, 11.55)","(4.4, 6.0, 5.832)","(5.5, 9.8, 7.777777777777779)","(26.0, 34.0, 31.0)","(4.6, 7.0, 6.928571428571429)","(26.0, 85.0, 75.25)","(26.0, 50.0, 38.8)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:16.741632,"(19.0, 38.0, 30.5)","(6.0, 13.5, 11.55)","(4.4, 6.0, 5.832)","(5.5, 9.8, 7.777777777777779)","(26.0, 34.0, 31.0)","(4.6, 7.0, 6.928571428571429)","(26.0, 85.0, 75.25)","(26.0, 50.0, 38.8)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:18.086963,"(19.0, 38.0, 30.5)","(6.0, 13.5, 11.55)","(4.4, 6.0, 5.828571428571429)","(5.5, 9.8, 7.777777777777779)","(26.0, 34.0, 31.0)","(4.6, 7.0, 6.928571428571429)","(26.0, 85.0, 75.25)","(26.0, 50.0, 38.8)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:19.678775,"(19.0, 38.0, 30.5)","(6.0, 13.5, 11.55)","(4.4, 5.9, 5.828571428571429)","(5.5, 9.8, 7.777777777777779)","(26.0, 34.0, 31.0)","(4.6, 7.0, 6.928571428571429)","(26.0, 85.0, 75.25)","(26.0, 50.0, 38.8)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:21.266160,"(19.0, 38.0, 33.0)","(6.0, 13.5, 11.55)","(4.4, 5.9, 5.828571428571429)","(5.5, 9.8, 7.777777777777779)","(26.0, 34.0, 31.0)","(4.6, 7.0, 6.928571428571429)","(26.0, 85.0, 75.25)","(26.0, 50.0, 38.8)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:22.884628,"(19.0, 38.0, 34.66666666666667)","(6.0, 13.5, 11.55)","(4.4, 5.9, 5.828571428571429)","(5.5, 9.8, 8.16)","(26.0, 34.0, 32.0)","(4.6, 7.0, 6.928571428571429)","(26.0, 85.0, 75.25)","(26.0, 50.0, 38.8)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:24.340348,"(19.0, 38.0, 34.66666666666667)","(6.0, 13.5, 11.55)","(4.4, 5.9, 5.828571428571429)","(5.5, 9.6, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.0, 6.928571428571429)","(26.0, 85.0, 75.25)","(26.0, 50.0, 38.8)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:25.965459,"(19.0, 38.0, 34.0)","(6.0, 13.5, 11.55)","(4.4, 5.9, 5.832)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.0, 6.928571428571429)","(26.0, 85.0, 75.25)","(26.0, 50.0, 38.8)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:27.316309,"(19.0, 38.0, 34.0)","(6.0, 13.5, 11.55)","(4.4, 6.0, 5.752941176470588)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.0, 6.928571428571429)","(26.0, 85.0, 75.25)","(26.0, 50.0, 38.8)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:28.508903,"(19.0, 38.0, 34.0)","(6.0, 13.5, 11.55)","(4.4, 6.0, 5.752941176470588)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.0, 6.928571428571429)","(26.0, 85.0, 75.25)","(26.0, 50.0, 38.8)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:29.674849,"(19.0, 38.0, 34.0)","(6.0, 13.5, 11.55)","(4.4, 6.0, 5.752941176470588)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.0, 6.928571428571429)","(26.0, 85.0, 75.25)","(26.0, 50.0, 38.8)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:30.910385,"(19.0, 38.0, 34.0)","(6.0, 13.5, 11.55)","(4.4, 6.0, 5.752941176470588)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.0, 6.928571428571429)","(26.0, 85.0, 75.25)","(26.0, 50.0, 38.8)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:32.240013,"(19.0, 38.0, 34.0)","(6.0, 13.5, 11.55)","(4.4, 6.0, 5.752941176470588)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.0, 6.928571428571429)","(26.0, 85.0, 75.25)","(26.0, 50.0, 38.8)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:33.551276,"(19.0, 38.0, 34.0)","(6.0, 13.5, 11.55)","(4.4, 6.0, 5.784615384615385)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.0, 6.928571428571429)","(26.0, 85.0, 75.25)","(26.0, 50.0, 38.8)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:34.830266,"(19.0, 38.0, 34.0)","(6.0, 13.5, 11.55)","(4.4, 5.9, 5.784615384615385)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.0, 6.928571428571429)","(26.0, 85.0, 75.25)","(26.0, 50.0, 38.8)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:36.088619,"(19.0, 38.0, 35.2)","(6.0, 13.5, 11.55)","(4.4, 5.9, 5.784615384615385)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.0, 6.928571428571429)","(26.0, 85.0, 75.25)","(26.0, 50.0, 38.8)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:37.332501,"(19.0, 38.0, 35.2)","(6.0, 13.5, 11.55)","(4.4, 5.9, 5.784615384615385)","(5.5, 9.8, 8.16)","(26.0, 34.0, 30.0)","(4.6, 7.0, 6.928571428571429)","(26.0, 85.0, 75.25)","(26.0, 50.0, 38.8)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:38.767670,"(19.0, 38.0, 35.2)","(6.0, 13.5, 11.55)","(4.4, 5.9, 5.784615384615385)","(5.5, 9.6, 8.16)","(26.0, 34.0, 30.0)","(4.6, 7.0, 6.928571428571429)","(26.0, 85.0, 75.25)","(26.0, 50.0, 38.8)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:39.960477,"(19.0, 38.0, 35.2)","(6.0, 13.5, 11.55)","(4.4, 5.9, 5.709090909090909)","(5.5, 9.6, 8.16)","(26.0, 34.0, 30.0)","(4.6, 7.0, 6.933333333333334)","(26.0, 85.0, 75.25)","(26.0, 50.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:41.103799,"(19.0, 38.0, 35.2)","(6.0, 13.5, 11.55)","(4.4, 5.9, 5.709090909090909)","(5.5, 9.6, 8.16)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.933333333333334)","(26.0, 85.0, 75.25)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:42.420513,"(19.0, 38.0, 35.2)","(6.0, 13.5, 11.55)","(4.4, 5.9, 5.709090909090909)","(5.5, 9.6, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.933333333333334)","(26.0, 85.0, 75.25)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:43.824162,"(19.0, 38.0, 35.2)","(6.0, 13.5, 11.55)","(4.4, 5.9, 5.709090909090909)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.933333333333334)","(26.0, 85.0, 75.25)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:45.158176,"(19.0, 38.0, 35.2)","(6.0, 13.5, 11.55)","(4.4, 5.9, 5.709090909090909)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.933333333333334)","(26.0, 85.0, 75.25)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:46.620401,"(19.0, 38.0, 35.2)","(6.0, 13.5, 11.55)","(4.4, 5.9, 5.709090909090909)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.95)","(26.0, 85.0, 75.25)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:48.080251,"(19.0, 38.0, 35.2)","(6.0, 13.5, 11.55)","(4.4, 5.9, 5.709090909090909)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.95)","(26.0, 85.0, 75.25)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:49.329973,"(19.0, 38.0, 35.2)","(6.0, 13.5, 11.55)","(4.4, 5.9, 5.514285714285714)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.95)","(26.0, 85.0, 75.25)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:50.525496,"(19.0, 38.0, 35.2)","(6.0, 13.5, 11.55)","(4.4, 5.9, 5.514285714285714)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.95)","(26.0, 85.0, 75.25)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:51.721695,"(19.0, 38.0, 35.2)","(6.0, 13.5, 11.55)","(4.4, 5.9, 5.514285714285714)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.95)","(26.0, 85.0, 75.25)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:52.866615,"(19.0, 38.0, 35.2)","(6.0, 13.5, 11.55)","(4.4, 5.9, 5.514285714285714)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.95)","(26.0, 85.0, 75.25)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:54.070797,"(19.0, 38.0, 35.2)","(6.0, 13.5, 11.55)","(4.4, 5.9, 5.514285714285714)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.95)","(26.0, 85.0, 75.25)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:55.383725,"(19.0, 38.0, 35.2)","(6.0, 13.5, 11.55)","(4.4, 5.9, 5.514285714285714)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.95)","(26.0, 85.0, 75.25)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:56.667529,"(19.0, 38.0, 35.2)","(6.0, 13.5, 11.55)","(4.4, 5.9, 5.514285714285714)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.95)","(26.0, 85.0, 75.25)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:57.993340,"(19.0, 38.0, 35.2)","(6.0, 13.5, 11.55)","(4.4, 5.9, 5.514285714285714)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.95)","(26.0, 85.0, 75.25)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:25:59.261309,"(19.0, 38.0, 35.2)","(6.0, 13.5, 11.55)","(4.4, 5.9, 5.514285714285714)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.95)","(26.0, 85.0, 75.25)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:26:00.538846,"(19.0, 38.0, 35.2)","(6.0, 13.5, 11.55)","(4.4, 5.9, 5.514285714285714)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.95)","(26.0, 85.0, 75.25)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:26:01.871394,"(19.0, 38.0, 35.2)","(6.0, 13.5, 11.55)","(4.4, 5.9, 5.514285714285714)","(5.5, 9.6, 7.5)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.95)","(26.0, 85.0, 75.25)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:26:03.166443,"(19.0, 38.0, 35.2)","(6.0, 13.5, 11.55)","(4.4, 5.9, 5.514285714285714)","(5.5, 9.8, 7.448)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.95)","(26.0, 85.0, 75.25)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:26:04.398234,"(19.0, 38.0, 34.888888888888886)","(6.0, 13.5, 11.55)","(4.4, 5.9, 5.514285714285714)","(5.5, 9.8, 7.622222222222223)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.95)","(26.0, 85.0, 75.25)","(26.0, 65.0, 50.5)","(2.05, 2.98, 2.83)"
06-01-2023 13:26:05.668701,"(19.0, 38.0, 35.2)","(6.0, 13.5, 11.94)","(4.4, 5.9, 5.514285714285714)","(5.5, 9.8, 7.243478260869566)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.916129032258064)","(26.0, 85.0, 75.25)","(26.0, 65.0, 42.0)","(2.05, 2.98, 2.83)"
06-01-2023 13:26:06.944356,"(19.0, 38.0, 34.8)","(6.0, 13.5, 11.94)","(4.4, 5.9, 5.75)","(5.5, 9.8, 7.243478260869566)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.916129032258064)","(26.0, 85.0, 75.25)","(26.0, 48.0, 42.0)","(2.05, 2.98, 2.83)"
06-01-2023 13:26:08.143701,"(19.0, 38.0, 34.8)","(6.0, 13.5, 11.94)","(4.4, 5.9, 5.75)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.916129032258064)","(26.0, 85.0, 75.25)","(26.0, 48.0, 42.0)","(2.05, 2.98, 2.83)"
06-01-2023 13:26:09.436447,"(19.0, 38.0, 34.8)","(6.0, 13.5, 11.94)","(4.4, 5.9, 5.75)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.916129032258064)","(26.0, 85.0, 75.25)","(26.0, 48.0, 42.0)","(2.05, 2.98, 2.83)"
06-01-2023 13:26:10.718480,"(19.0, 38.0, 34.8)","(6.0, 13.5, 11.94)","(4.4, 5.9, 5.75)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.916129032258064)","(26.0, 85.0, 75.25)","(26.0, 48.0, 42.0)","(2.05, 2.98, 2.83)"
06-01-2023 13:26:12.043407,"(19.0, 38.0, 34.8)","(6.0, 13.5, 11.94)","(4.4, 5.9, 5.75)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.916129032258064)","(26.0, 85.0, 75.25)","(26.0, 48.0, 42.0)","(2.05, 2.98, 2.83)"
06-01-2023 13:26:13.381032,"(19.0, 38.0, 34.8)","(6.0, 13.5, 11.94)","(4.4, 5.9, 5.75)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.916129032258064)","(26.0, 85.0, 75.25)","(26.0, 48.0, 42.0)","(2.05, 2.98, 2.7888888888888888)"
06-01-2023 13:26:14.695601,"(19.0, 38.0, 34.8)","(6.0, 13.5, 11.94)","(4.4, 5.9, 5.75)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.916129032258064)","(26.0, 85.0, 75.25)","(26.0, 48.0, 42.0)","(2.05, 2.86, 2.7888888888888888)"
06-01-2023 13:26:15.992622,"(19.0, 38.0, 34.8)","(6.0, 13.5, 11.94)","(4.4, 5.9, 5.75)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.916129032258064)","(26.0, 85.0, 75.25)","(26.0, 48.0, 42.0)","(2.05, 2.86, 2.7888888888888888)"
06-01-2023 13:26:17.327923,"(19.0, 38.0, 34.8)","(6.0, 13.5, 11.94)","(4.4, 5.9, 5.536842105263157)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.916129032258064)","(26.0, 85.0, 75.25)","(26.0, 48.0, 42.0)","(2.05, 2.86, 2.8236363636363633)"
06-01-2023 13:26:18.623208,"(19.0, 38.0, 34.8)","(6.0, 13.5, 11.94)","(4.4, 5.8, 5.536842105263157)","(5.5, 9.8, 7.6160000000000005)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.916129032258064)","(26.0, 85.0, 75.25)","(26.0, 48.0, 42.0)","(2.05, 2.86, 2.8236363636363633)"
06-01-2023 13:26:19.883124,"(19.0, 38.0, 34.8)","(6.0, 13.5, 11.94)","(4.4, 5.8, 5.576923076923077)","(5.5, 9.8, 8.16)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.916129032258064)","(26.0, 85.0, 75.25)","(26.0, 48.0, 42.0)","(2.05, 2.86, 2.8236363636363633)"
06-01-2023 13:26:21.136958,"(19.0, 38.0, 34.8)","(6.0, 13.5, 11.94)","(4.4, 5.7, 5.576923076923077)","(5.5, 9.6, 8.64)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.916129032258064)","(26.0, 85.0, 75.25)","(26.0, 48.0, 42.0)","(2.05, 2.86, 2.8236363636363633)"
06-01-2023 13:26:22.402926,"(19.0, 38.0, 34.8)","(6.0, 13.5, 11.94)","(4.4, 5.7, 5.576923076923077)","(5.5, 9.6, 8.64)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.916129032258064)","(26.0, 85.0, 75.25)","(26.0, 48.0, 42.0)","(2.05, 2.86, 2.8236363636363633)"
06-01-2023 13:26:23.699110,"(19.0, 38.0, 34.8)","(6.0, 13.5, 11.94)","(4.4, 5.7, 5.576923076923077)","(5.5, 9.6, 8.64)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.916129032258064)","(26.0, 85.0, 75.25)","(26.0, 48.0, 42.0)","(2.05, 2.86, 2.8236363636363633)"
06-01-2023 13:26:24.904639,"(19.0, 38.0, 34.8)","(6.0, 13.5, 11.94)","(4.4, 5.7, 5.576923076923077)","(5.5, 9.6, 8.64)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.916129032258064)","(26.0, 85.0, 75.25)","(26.0, 48.0, 42.0)","(2.05, 2.86, 2.8975)"
06-01-2023 13:26:26.144103,"(19.0, 38.0, 34.8)","(6.0, 13.5, 11.94)","(4.4, 5.7, 5.576923076923077)","(5.5, 9.6, 7.98)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.916129032258064)","(26.0, 85.0, 72.0)","(26.0, 48.0, 42.0)","(2.05, 2.98, 2.882222222222222)"
06-01-2023 13:26:27.449554,"(19.0, 38.0, 34.8)","(6.0, 13.5, 11.94)","(4.4, 5.7, 5.576923076923077)","(5.5, 9.8, 7.98)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.916129032258064)","(26.0, 85.0, 72.0)","(26.0, 48.0, 42.0)","(2.05, 2.98, 2.882222222222222)"
06-01-2023 13:26:28.719883,"(19.0, 38.0, 34.8)","(6.0, 13.5, 11.94)","(4.4, 5.7, 5.576923076923077)","(5.5, 9.8, 7.98)","(26.0, 34.0, 30.0)","(4.6, 7.2, 6.916129032258064)","(26.0, 85.0, 72.0)","(26.0, 48.0, 42.0)","(2.05, 2.98, 2.882222222222222)"
