,Avvertimento,Blazing Sunrise,Dissonance,Lady Tabloid,Discreet Miss,Cider Bite,Spritely Emily,Talent Award
08-01-2023 13:23:54.246596,"(9.0, 12.5, 11.40909090909091)","(7.0, 13.5, 12.266666666666667)","(21.0, 70.0, 63.875)","(2.15, 2.4, 2.2666666666666666)","(3.9, 6.8, 6.0)","(8.5, 14.0, 12.0)","(7.0, 10.5, 9.4)","(101.0, 220.0, 172.0)"
08-01-2023 13:23:55.495305,"(9.0, 12.5, 11.40909090909091)","(7.0, 13.5, 12.266666666666667)","(21.0, 70.0, 63.875)","(2.15, 2.4, 2.2666666666666666)","(3.9, 6.8, 6.0)","(8.5, 14.0, 12.0)","(7.0, 10.0, 9.4)","(101.0, 220.0, 172.0)"
08-01-2023 13:23:56.766358,"(9.0, 12.5, 11.40909090909091)","(7.0, 13.5, 12.266666666666667)","(21.0, 70.0, 63.875)","(2.15, 2.4, 2.2666666666666666)","(3.9, 6.8, 6.0)","(8.5, 14.0, 12.0)","(7.0, 10.0, 9.4)","(101.0, 220.0, 172.0)"
08-01-2023 13:23:57.964389,"(9.0, 12.5, 11.40909090909091)","(7.0, 13.5, 12.266666666666667)","(21.0, 70.0, 63.875)","(2.15, 2.4, 2.2666666666666666)","(3.9, 6.8, 6.0)","(8.5, 14.0, 12.0)","(7.0, 10.0, 9.4)","(101.0, 220.0, 172.0)"
08-01-2023 13:23:59.278768,"(9.0, 12.5, 11.40909090909091)","(7.0, 13.5, 13.191666666666666)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.2666666666666666)","(3.9, 6.8, 6.0)","(8.5, 14.0, 13.578947368421051)","(7.0, 10.0, 9.4)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:00.630002,"(9.0, 12.5, 11.40909090909091)","(7.0, 13.5, 12.1)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.2666666666666666)","(3.9, 6.8, 6.0)","(8.5, 14.0, 13.578947368421051)","(7.0, 10.0, 9.4)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:01.911976,"(9.0, 12.5, 11.40909090909091)","(7.0, 13.5, 12.1)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.2666666666666666)","(3.9, 6.8, 6.0)","(8.5, 14.0, 12.125)","(7.0, 10.0, 8.285714285714285)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:03.232914,"(9.0, 12.5, 11.40909090909091)","(7.0, 13.5, 12.1)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.2666666666666666)","(3.9, 6.8, 6.0)","(8.5, 13.0, 12.125)","(7.0, 9.2, 8.285714285714285)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:04.479035,"(9.0, 12.5, 11.40909090909091)","(7.0, 13.5, 12.1)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.2666666666666666)","(3.9, 6.8, 6.0)","(8.5, 13.0, 12.125)","(7.0, 9.2, 8.285714285714285)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:05.718589,"(9.0, 12.5, 11.40909090909091)","(7.0, 13.5, 12.1)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.2666666666666666)","(3.9, 6.8, 5.8)","(8.5, 13.0, 12.16)","(7.0, 9.2, 8.346666666666666)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:07.001434,"(9.0, 12.5, 11.40909090909091)","(7.0, 13.5, 12.1)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.2666666666666666)","(3.9, 6.8, 5.8)","(8.5, 13.0, 13.222222222222221)","(7.0, 9.2, 8.346666666666666)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:08.386650,"(9.0, 12.5, 11.40909090909091)","(7.0, 13.5, 12.1)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.2666666666666666)","(3.9, 6.8, 5.8)","(8.5, 14.0, 13.72)","(7.0, 9.2, 8.863157894736842)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:09.738148,"(9.0, 12.5, 11.40909090909091)","(7.0, 13.5, 12.625)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.2666666666666666)","(3.9, 6.8, 5.8)","(8.5, 14.0, 13.72)","(7.0, 9.2, 8.863157894736842)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:11.002108,"(9.0, 12.5, 11.40909090909091)","(7.0, 13.5, 12.625)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.2666666666666666)","(3.9, 6.8, 5.8)","(8.5, 14.0, 13.72)","(7.0, 9.2, 8.863157894736842)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:12.261240,"(9.0, 12.5, 11.40909090909091)","(7.0, 13.5, 12.625)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.2666666666666666)","(3.9, 6.8, 5.4875)","(8.5, 14.0, 13.72)","(7.0, 9.2, 8.863157894736842)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:13.555039,"(9.0, 12.5, 11.40909090909091)","(7.0, 13.5, 12.1)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.2666666666666666)","(3.9, 6.8, 5.56)","(8.5, 14.0, 12.5)","(7.0, 9.2, 8.181818181818182)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:14.861275,"(9.0, 12.5, 11.40909090909091)","(7.0, 13.5, 12.1)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.2666666666666666)","(3.9, 6.6, 5.56)","(8.5, 14.0, 13.333333333333332)","(7.0, 9.2, 8.541176470588235)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:16.199093,"(9.0, 12.5, 10.475000000000001)","(7.0, 13.5, 12.1)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.2666666666666666)","(3.9, 6.6, 5.56)","(8.5, 14.0, 13.333333333333332)","(7.0, 9.2, 8.541176470588235)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:17.526485,"(9.0, 12.5, 10.475000000000001)","(7.0, 13.5, 12.1)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.2666666666666666)","(3.9, 6.6, 5.56)","(8.5, 14.0, 13.333333333333332)","(7.0, 9.2, 8.541176470588235)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:18.863300,"(9.0, 12.5, 10.475000000000001)","(7.0, 13.5, 12.1)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.386516853932584)","(3.9, 6.6, 6.28421052631579)","(8.5, 15.0, 13.967741935483872)","(7.0, 9.2, 8.541176470588235)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:20.221937,"(9.0, 12.5, 10.700000000000001)","(7.0, 13.5, 12.1)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.386516853932584)","(3.9, 6.4, 5.8)","(8.5, 15.0, 13.967741935483872)","(7.0, 9.2, 8.541176470588235)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:21.976344,"(9.0, 12.5, 10.833333333333334)","(7.0, 13.5, 12.1)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.386516853932584)","(3.9, 6.6, 5.8)","(8.5, 15.0, 14.538461538461538)","(7.0, 9.2, 8.541176470588235)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:23.793560,"(9.0, 12.5, 10.833333333333334)","(7.0, 13.5, 12.1)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.386516853932584)","(3.9, 6.6, 5.914285714285715)","(8.5, 15.0, 14.538461538461538)","(7.0, 9.2, 8.541176470588235)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:25.417048,"(9.0, 12.5, 10.833333333333334)","(7.0, 13.5, 12.1)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.386516853932584)","(3.9, 6.6, 5.914285714285715)","(8.5, 15.0, 15.080645161290324)","(7.0, 9.2, 8.666666666666666)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:27.038253,"(9.0, 12.5, 10.833333333333334)","(7.0, 13.5, 12.1)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.386516853932584)","(3.9, 6.6, 5.914285714285715)","(8.5, 16.5, 12.5)","(7.0, 9.2, 8.666666666666666)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:28.607979,"(9.0, 12.5, 10.833333333333334)","(7.0, 13.5, 12.266666666666667)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.386516853932584)","(3.9, 6.6, 5.72)","(8.5, 16.5, 14.9)","(7.0, 9.2, 8.690909090909091)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:30.209486,"(9.0, 12.5, 10.833333333333334)","(7.0, 13.5, 12.266666666666667)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.386516853932584)","(3.9, 6.6, 5.68)","(8.5, 16.5, 14.9)","(7.0, 9.2, 8.690909090909091)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:31.761463,"(9.0, 12.5, 10.833333333333334)","(7.0, 13.5, 12.266666666666667)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.386516853932584)","(3.9, 6.4, 5.68)","(8.5, 16.5, 14.9)","(7.0, 9.2, 8.690909090909091)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:33.218949,"(9.0, 12.5, 10.833333333333334)","(7.0, 13.5, 12.266666666666667)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.386516853932584)","(3.9, 6.4, 5.68)","(8.5, 16.5, 14.9)","(7.0, 9.2, 8.610526315789473)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:34.768469,"(9.0, 12.5, 10.833333333333334)","(7.0, 13.5, 12.266666666666667)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.386516853932584)","(3.9, 6.4, 5.68)","(8.5, 16.5, 14.9)","(7.0, 9.2, 8.610526315789473)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:36.018170,"(9.0, 12.5, 10.833333333333334)","(7.0, 13.5, 12.266666666666667)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.386516853932584)","(3.9, 6.4, 5.68)","(8.5, 16.5, 14.9)","(7.0, 9.2, 8.610526315789473)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:37.397637,"(9.0, 12.5, 10.833333333333334)","(7.0, 13.5, 12.266666666666667)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.386516853932584)","(3.9, 6.4, 5.68)","(8.5, 16.5, 13.423076923076923)","(7.0, 9.2, 8.610526315789473)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:38.754017,"(9.0, 12.5, 10.833333333333334)","(7.0, 13.5, 12.266666666666667)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.386516853932584)","(3.9, 6.4, 5.68)","(8.5, 16.5, 13.423076923076923)","(7.0, 9.2, 8.610526315789473)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:40.085568,"(9.0, 12.5, 10.833333333333334)","(7.0, 13.5, 12.677777777777777)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.386516853932584)","(3.9, 6.4, 5.68)","(8.5, 16.5, 13.423076923076923)","(7.0, 9.2, 8.610526315789473)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:41.392519,"(9.0, 12.5, 10.833333333333334)","(7.0, 13.5, 12.677777777777777)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.386516853932584)","(3.9, 6.4, 5.68)","(8.5, 16.5, 13.423076923076923)","(7.0, 9.2, 8.610526315789473)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:42.657461,"(9.0, 12.5, 10.833333333333334)","(7.0, 13.5, 12.677777777777777)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.386516853932584)","(3.9, 6.4, 5.68)","(8.5, 16.5, 14.0)","(7.0, 9.2, 8.610526315789473)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:43.939652,"(9.0, 12.0, 10.666666666666666)","(7.0, 13.5, 12.677777777777777)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.386516853932584)","(3.9, 6.4, 5.68)","(8.5, 16.5, 14.0)","(7.0, 9.2, 8.610526315789473)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:45.240404,"(9.0, 12.0, 10.666666666666666)","(7.0, 13.5, 12.677777777777777)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.386516853932584)","(3.9, 6.4, 5.68)","(8.5, 16.5, 14.0)","(7.0, 9.2, 8.68)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:46.525348,"(9.0, 12.0, 10.666666666666666)","(7.0, 13.5, 12.677777777777777)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.386516853932584)","(3.9, 6.4, 5.68)","(8.5, 16.5, 15.5)","(7.0, 9.0, 8.68)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:47.861298,"(9.0, 12.0, 10.666666666666666)","(7.0, 13.5, 12.677777777777777)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.386516853932584)","(3.9, 6.4, 5.68)","(8.5, 16.5, 15.363636363636363)","(7.0, 9.0, 8.68)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:49.172778,"(9.0, 12.0, 10.350000000000001)","(7.0, 13.5, 12.677777777777777)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.386516853932584)","(3.9, 6.4, 5.68)","(8.5, 16.5, 14.9)","(7.0, 9.0, 8.68)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:50.417704,"(9.0, 12.0, 10.350000000000001)","(7.0, 13.5, 12.677777777777777)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.386516853932584)","(3.9, 6.4, 5.68)","(8.5, 16.5, 14.9)","(7.0, 9.0, 8.68)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:51.738520,"(9.0, 12.0, 10.8)","(7.0, 13.5, 12.677777777777777)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.386516853932584)","(3.9, 6.4, 5.68)","(8.5, 16.5, 14.9)","(7.0, 9.0, 8.68)","(101.0, 220.0, 172.0)"
08-01-2023 13:24:53.054860,"(9.0, 12.0, 10.8)","(7.0, 13.5, 12.677777777777777)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.386516853932584)","(3.9, 6.4, 5.68)","(8.5, 16.5, 14.9)","(7.0, 9.0, 8.428571428571429)","(101.0, 220.0, 160.0)"
08-01-2023 13:24:54.353417,"(9.0, 12.0, 10.8)","(7.0, 13.5, 11.75)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.386516853932584)","(3.9, 6.4, 5.68)","(8.5, 16.5, 14.9)","(7.0, 9.0, 8.428571428571429)","(101.0, 220.0, 160.0)"
08-01-2023 13:24:55.667811,"(9.0, 12.0, 10.8)","(7.0, 13.5, 11.75)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.386516853932584)","(3.9, 6.4, 5.68)","(8.5, 16.5, 15.666666666666668)","(7.0, 9.0, 8.6)","(101.0, 220.0, 160.0)"
08-01-2023 13:24:56.986373,"(9.0, 12.0, 10.8)","(7.0, 13.5, 11.75)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.386516853932584)","(3.9, 6.4, 5.68)","(8.5, 16.5, 15.666666666666668)","(7.0, 9.0, 8.6)","(101.0, 220.0, 178.33333333333331)"
08-01-2023 13:24:58.367855,"(9.0, 12.0, 10.8)","(7.0, 13.5, 13.181818181818182)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.390625)","(3.9, 6.4, 5.68)","(8.5, 16.5, 14.0)","(7.0, 9.0, 8.6)","(101.0, 220.0, 178.33333333333331)"
08-01-2023 13:24:59.720164,"(9.0, 12.0, 11.076923076923077)","(7.0, 13.5, 13.181818181818182)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.3754545454545455)","(3.9, 6.4, 5.68)","(8.5, 16.5, 14.0)","(7.0, 9.0, 8.6)","(101.0, 220.0, 178.33333333333331)"
08-01-2023 13:25:01.041023,"(9.0, 12.0, 11.076923076923077)","(7.0, 13.5, 13.181818181818182)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.366896551724138)","(3.9, 6.4, 5.68)","(8.5, 16.5, 14.0)","(7.0, 9.0, 8.6)","(101.0, 220.0, 178.33333333333331)"
08-01-2023 13:25:02.332671,"(9.0, 12.0, 11.076923076923077)","(7.0, 13.5, 13.181818181818182)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.366896551724138)","(3.9, 6.4, 5.68)","(8.5, 16.5, 14.0)","(7.0, 9.0, 8.6)","(101.0, 220.0, 178.33333333333331)"
08-01-2023 13:25:03.582792,"(9.0, 12.0, 11.076923076923077)","(7.0, 13.5, 13.181818181818182)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.366896551724138)","(3.9, 6.4, 5.68)","(8.5, 16.5, 14.0)","(7.0, 9.0, 8.6)","(101.0, 220.0, 178.33333333333331)"
08-01-2023 13:25:04.886800,"(9.0, 12.0, 11.076923076923077)","(7.0, 13.5, 13.181818181818182)","(21.0, 70.0, 66.9375)","(2.15, 2.4, 2.366896551724138)","(3.9, 6.4, 5.68)","(8.5, 16.5, 16.6)","(7.0, 9.0, 8.6)","(101.0, 220.0, 178.33333333333331)"
08-01-2023 13:25:06.169918,"(9.0, 12.0, 11.076923076923077)","(7.0, 13.5, 11.75)","(21.0, 70.0, 63.875)","(2.15, 2.4, 2.366896551724138)","(3.9, 6.4, 5.68)","(8.5, 20.0, 15.5)","(7.0, 9.0, 8.6)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:07.494003,"(9.0, 12.0, 11.076923076923077)","(7.0, 13.5, 11.75)","(21.0, 70.0, 63.875)","(2.15, 2.4, 2.366896551724138)","(3.9, 6.4, 5.68)","(8.5, 19.5, 14.863636363636363)","(7.0, 9.0, 8.6)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:08.885192,"(9.0, 12.0, 11.076923076923077)","(7.0, 13.5, 11.75)","(21.0, 70.0, 63.875)","(2.15, 2.4, 2.366896551724138)","(3.9, 6.4, 5.68)","(8.5, 19.5, 16.3125)","(7.0, 9.0, 8.6)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:10.190583,"(9.0, 12.0, 11.076923076923077)","(7.0, 13.5, 11.75)","(21.0, 70.0, 63.875)","(2.15, 2.4, 2.366896551724138)","(3.9, 6.4, 5.68)","(8.5, 19.5, 16.3125)","(7.0, 9.0, 8.6)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:11.458638,"(9.0, 12.0, 11.076923076923077)","(7.0, 13.5, 12.625)","(21.0, 70.0, 63.875)","(2.15, 2.4, 2.366896551724138)","(3.9, 6.4, 5.68)","(8.5, 19.5, 15.6875)","(7.0, 9.0, 8.533333333333333)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:12.688234,"(9.0, 12.0, 11.076923076923077)","(7.0, 13.5, 12.625)","(21.0, 70.0, 63.875)","(2.15, 2.4, 2.366896551724138)","(3.9, 6.4, 5.68)","(8.5, 18.5, 15.6875)","(7.0, 8.8, 8.56)","(101.0, 220.0, 157.5)"
08-01-2023 13:25:13.949115,"(9.0, 12.0, 11.142857142857142)","(7.0, 13.5, 12.625)","(21.0, 70.0, 63.875)","(2.15, 2.4, 2.370909090909091)","(3.9, 6.4, 5.68)","(8.5, 18.5, 15.6875)","(7.0, 8.8, 8.56)","(101.0, 220.0, 157.5)"
08-01-2023 13:25:15.414795,"(9.0, 12.0, 11.142857142857142)","(7.0, 13.5, 12.266666666666667)","(21.0, 70.0, 65.1)","(2.15, 2.4, 2.370909090909091)","(3.9, 6.4, 5.68)","(8.5, 18.0, 15.454545454545455)","(7.0, 8.8, 8.2)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:16.777673,"(9.0, 12.0, 11.142857142857142)","(7.0, 13.5, 13.15)","(21.0, 70.0, 65.1)","(2.15, 2.4, 2.370909090909091)","(3.9, 6.4, 5.68)","(8.5, 18.0, 16.25)","(7.0, 8.8, 8.2)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:18.020232,"(9.0, 12.0, 11.142857142857142)","(7.0, 13.5, 13.15)","(21.0, 70.0, 65.1)","(2.15, 2.4, 2.370909090909091)","(3.9, 6.4, 5.68)","(8.5, 17.5, 16.25)","(7.0, 8.8, 8.2)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:19.508795,"(9.0, 12.0, 11.142857142857142)","(7.0, 13.5, 13.15)","(21.0, 70.0, 65.1)","(2.15, 2.4, 2.370909090909091)","(3.9, 6.4, 5.68)","(8.5, 17.5, 16.25)","(7.0, 8.8, 8.2)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:20.749840,"(9.0, 12.0, 11.142857142857142)","(7.0, 13.5, 13.15)","(21.0, 70.0, 65.1)","(2.15, 2.4, 2.370909090909091)","(3.9, 6.4, 5.68)","(8.5, 17.5, 15.344827586206897)","(7.0, 8.8, 10.0)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:22.087962,"(9.0, 12.0, 11.142857142857142)","(7.0, 13.5, 13.15)","(21.0, 70.0, 65.1)","(2.15, 2.4, 2.370909090909091)","(3.9, 6.4, 5.68)","(8.5, 17.0, 15.344827586206897)","(7.0, 12.0, 10.0)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:23.342529,"(9.0, 12.0, 11.142857142857142)","(7.0, 13.5, 13.15)","(21.0, 70.0, 65.1)","(2.15, 2.4, 2.370909090909091)","(3.9, 6.4, 5.68)","(8.5, 17.0, 15.344827586206897)","(7.0, 12.0, 8.8)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:24.541904,"(9.0, 12.0, 11.142857142857142)","(7.0, 13.5, 13.15)","(21.0, 70.0, 65.1)","(2.15, 2.4, 2.370909090909091)","(3.9, 6.4, 5.68)","(8.5, 17.0, 15.344827586206897)","(7.0, 12.0, 8.8)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:25.771501,"(9.0, 12.0, 11.142857142857142)","(7.0, 13.5, 12.266666666666667)","(21.0, 70.0, 45.5)","(2.15, 2.4, 2.370909090909091)","(3.9, 6.4, 5.68)","(8.5, 17.0, 15.344827586206897)","(7.0, 12.0, 11.407407407407408)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:27.098198,"(9.0, 12.0, 11.142857142857142)","(7.0, 13.5, 12.266666666666667)","(21.0, 70.0, 45.5)","(2.15, 2.4, 2.370909090909091)","(3.9, 6.4, 5.68)","(8.5, 17.0, 15.344827586206897)","(7.0, 12.0, 9.299999999999999)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:28.369016,"(9.0, 12.0, 11.142857142857142)","(7.0, 13.5, 12.266666666666667)","(21.0, 70.0, 45.5)","(2.15, 2.4, 2.370909090909091)","(3.9, 6.4, 5.68)","(8.5, 17.0, 15.344827586206897)","(7.0, 11.5, 9.299999999999999)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:29.675361,"(9.0, 12.0, 11.142857142857142)","(7.0, 13.5, 12.266666666666667)","(21.0, 70.0, 45.5)","(2.15, 2.4, 2.370909090909091)","(3.9, 6.4, 5.68)","(8.5, 17.0, 15.344827586206897)","(7.0, 11.5, 9.299999999999999)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:30.936579,"(9.0, 12.0, 11.142857142857142)","(7.0, 13.5, 12.266666666666667)","(21.0, 70.0, 45.5)","(2.15, 2.4, 2.370909090909091)","(3.9, 6.4, 5.68)","(8.5, 17.0, 16.02173913043478)","(7.0, 11.5, 9.299999999999999)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:32.173207,"(9.0, 12.0, 11.142857142857142)","(7.0, 13.5, 12.266666666666667)","(21.0, 70.0, 45.5)","(2.15, 2.4, 2.370909090909091)","(3.9, 6.4, 5.68)","(8.5, 16.5, 16.02173913043478)","(7.0, 11.5, 9.299999999999999)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:33.410694,"(9.0, 12.0, 11.142857142857142)","(7.0, 13.5, 12.266666666666667)","(21.0, 70.0, 45.5)","(2.15, 2.4, 2.2933333333333334)","(3.9, 6.4, 5.68)","(8.5, 16.5, 16.02173913043478)","(7.0, 11.5, 9.299999999999999)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:34.693939,"(9.0, 12.0, 11.142857142857142)","(7.0, 13.5, 12.266666666666667)","(21.0, 70.0, 45.5)","(2.15, 2.4, 2.2933333333333334)","(3.9, 6.4, 5.68)","(8.5, 16.5, 13.75)","(7.0, 11.5, 9.125)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:35.994931,"(9.0, 12.0, 11.142857142857142)","(7.0, 13.5, 12.02)","(21.0, 70.0, 63.6875)","(2.15, 2.4, 2.2933333333333334)","(3.9, 6.4, 5.68)","(8.5, 16.5, 13.75)","(7.0, 11.0, 8.666666666666666)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:37.287007,"(9.0, 12.0, 11.142857142857142)","(7.0, 13.5, 12.266666666666667)","(21.0, 70.0, 45.5)","(2.15, 2.4, 2.2933333333333334)","(3.9, 6.4, 5.68)","(8.5, 16.5, 13.75)","(7.0, 11.0, 8.666666666666666)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:38.557095,"(9.0, 12.0, 11.142857142857142)","(7.0, 13.5, 12.266666666666667)","(21.0, 70.0, 45.5)","(2.15, 2.4, 2.2933333333333334)","(3.9, 6.4, 5.68)","(8.5, 16.5, 13.75)","(7.0, 11.0, 8.433333333333334)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:39.737885,"(9.0, 12.0, 11.142857142857142)","(7.0, 13.5, 12.266666666666667)","(21.0, 70.0, 45.5)","(2.15, 2.4, 2.2933333333333334)","(3.9, 6.4, 5.68)","(8.5, 16.5, 13.777777777777779)","(7.0, 9.6, 8.433333333333334)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:40.975892,"(9.0, 12.0, 11.142857142857142)","(7.0, 13.5, 12.266666666666667)","(21.0, 70.0, 45.5)","(2.15, 2.4, 2.2933333333333334)","(3.9, 6.4, 5.68)","(8.5, 16.0, 13.777777777777779)","(7.0, 9.6, 8.433333333333334)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:42.250415,"(9.0, 12.0, 11.142857142857142)","(7.0, 13.5, 12.677777777777777)","(21.0, 70.0, 45.5)","(2.15, 2.4, 2.2933333333333334)","(3.9, 6.4, 5.68)","(8.5, 16.0, 13.777777777777779)","(7.0, 9.6, 8.433333333333334)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:43.506636,"(9.0, 12.0, 11.142857142857142)","(7.0, 13.5, 12.677777777777777)","(21.0, 70.0, 47.33333333333333)","(2.15, 2.4, 2.2933333333333334)","(3.9, 6.4, 5.68)","(8.5, 16.0, 13.777777777777779)","(7.0, 9.6, 8.433333333333334)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:44.781840,"(9.0, 18.5, 14.857142857142858)","(7.0, 13.5, 12.677777777777777)","(21.0, 100.0, 40.75)","(2.15, 2.4, 2.2933333333333334)","(3.9, 6.4, 5.68)","(8.5, 16.0, 12.346153846153847)","(7.0, 9.6, 8.433333333333334)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:45.990906,"(9.0, 18.5, 14.857142857142858)","(7.0, 13.5, 12.677777777777777)","(21.0, 100.0, 40.75)","(2.15, 2.4, 2.2933333333333334)","(3.9, 6.4, 5.68)","(8.5, 14.5, 10.74)","(7.0, 9.6, 8.433333333333334)","(101.0, 220.0, 170.0)"
08-01-2023 13:25:47.170966,"(9.0, 18.0, 13.384615384615383)","(7.0, 13.5, 12.677777777777777)","(21.0, 100.0, 40.75)","(2.15, 2.4, 2.2933333333333334)","(3.9, 6.4, 5.68)","(8.5, 14.5, 10.322222222222223)","(7.0, 9.6, 8.6)","(101.0, 220.0, 170.0)"
