,Lamont Bale,Caps Lock On,Rogue Temptation,Specter Litt,Hoppy Bob,Bigsy,Summer Daze,Jasper Bale
15-12-2022 15:20:21.882409,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 8.8, 6.971875000000001)","(4.2, 7.2, 6.2480769230769235)","(4.4, 8.2, 7.111627906976744)"
15-12-2022 15:20:23.124781,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 8.8, 6.971875000000001)","(4.2, 7.2, 6.2480769230769235)","(4.4, 8.2, 7.111627906976744)"
15-12-2022 15:20:24.205852,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 8.8, 6.971875000000001)","(4.2, 7.2, 6.2480769230769235)","(4.4, 8.2, 7.111627906976744)"
15-12-2022 15:20:25.317073,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 8.8, 6.971875000000001)","(4.2, 7.2, 6.2480769230769235)","(4.4, 8.2, 7.111627906976744)"
15-12-2022 15:20:26.490810,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 8.8, 6.971875000000001)","(4.2, 7.2, 6.2480769230769235)","(4.4, 8.2, 7.111627906976744)"
15-12-2022 15:20:27.664532,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 8.8, 6.971875000000001)","(4.2, 7.2, 6.2480769230769235)","(4.4, 8.2, 7.111627906976744)"
15-12-2022 15:20:28.799959,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 8.8, 6.971875000000001)","(4.2, 7.2, 6.2480769230769235)","(4.4, 8.2, 7.111627906976744)"
15-12-2022 15:20:29.929354,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 8.8, 6.971875000000001)","(4.2, 7.2, 6.2480769230769235)","(4.4, 8.2, 7.111627906976744)"
15-12-2022 15:20:31.046375,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 8.8, 6.971875000000001)","(4.2, 7.2, 6.2480769230769235)","(4.4, 8.2, 7.111627906976744)"
15-12-2022 15:20:32.153694,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 8.8, 6.971875000000001)","(4.2, 7.2, 6.2480769230769235)","(4.4, 8.2, 7.111627906976744)"
15-12-2022 15:20:33.283397,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 8.8, 6.971875000000001)","(4.2, 7.2, 6.2480769230769235)","(4.4, 8.2, 7.111627906976744)"
15-12-2022 15:20:34.446921,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 8.8, 6.971875000000001)","(4.2, 7.2, 6.2480769230769235)","(4.4, 8.2, 7.111627906976744)"
15-12-2022 15:20:35.595971,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 8.8, 6.971875000000001)","(4.2, 7.2, 5.0804347826086955)","(4.4, 8.2, 5.8)"
15-12-2022 15:20:36.768350,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 8.8, 6.971875000000001)","(4.2, 7.2, 5.0804347826086955)","(4.4, 8.2, 5.8)"
15-12-2022 15:20:37.973512,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 8.8, 6.971875000000001)","(4.2, 7.2, 5.0804347826086955)","(4.4, 8.2, 5.8)"
15-12-2022 15:20:39.104497,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 8.8, 6.971875000000001)","(4.2, 7.2, 5.0804347826086955)","(4.4, 8.2, 5.8)"
15-12-2022 15:20:40.196043,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 8.8, 6.971875000000001)","(4.2, 7.2, 5.0804347826086955)","(4.4, 8.2, 5.8)"
15-12-2022 15:20:41.294438,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 8.8, 6.971875000000001)","(4.2, 7.2, 5.0804347826086955)","(4.4, 8.2, 5.8)"
15-12-2022 15:20:42.412766,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 8.8, 6.971875000000001)","(4.2, 7.2, 5.0804347826086955)","(4.4, 8.2, 5.8)"
15-12-2022 15:20:43.554751,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 8.8, 6.971875000000001)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.2, 5.8)"
15-12-2022 15:20:44.688767,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 8.8, 6.971875000000001)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.2, 5.8)"
15-12-2022 15:20:45.869991,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 8.8, 6.971875000000001)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.2, 5.8)"
15-12-2022 15:20:46.977042,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 8.8, 6.971875000000001)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.2, 5.8)"
15-12-2022 15:20:48.142946,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 8.8, 6.971875000000001)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.2, 5.8)"
15-12-2022 15:20:49.218402,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 8.8, 6.971875000000001)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.2, 5.8)"
15-12-2022 15:20:50.298594,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 8.8, 6.971875000000001)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.2, 5.8)"
15-12-2022 15:20:51.343169,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 8.8, 6.971875000000001)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.2, 5.8)"
15-12-2022 15:20:52.476064,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 8.8, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.2, 5.8)"
15-12-2022 15:20:53.642002,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.2, 5.8)"
15-12-2022 15:20:54.852937,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.2, 5.8)"
15-12-2022 15:20:56.233396,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.2, 5.8)"
15-12-2022 15:20:57.374861,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.2, 5.8)"
15-12-2022 15:20:58.536742,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.2, 5.8)"
15-12-2022 15:20:59.817128,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.2, 5.8)"
15-12-2022 15:21:01.168243,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.2, 5.8)"
15-12-2022 15:21:02.355128,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.2, 5.8)"
15-12-2022 15:21:03.647896,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.2, 5.8)"
15-12-2022 15:21:04.800047,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.2, 5.8)"
15-12-2022 15:21:06.043628,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.2, 5.8)"
15-12-2022 15:21:07.640689,"(10.0, 21.0, 17.3125)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.2, 5.726315789473684)"
15-12-2022 15:21:09.085653,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:10.383473,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:11.564317,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:12.646188,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:13.762858,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:14.951124,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:16.104681,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:17.275154,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:18.468512,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:19.702389,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:20.996917,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:22.216501,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:23.385036,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:24.461078,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:25.560100,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:26.633750,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:27.749120,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:28.847427,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:29.993848,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:31.030230,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:32.049360,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:33.095000,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:34.176825,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:35.266545,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:36.315661,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 4.673684210526316)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:37.402662,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 6.342857142857143)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:38.501566,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 5.178260869565217)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:39.607186,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 5.178260869565217)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:40.727827,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 5.178260869565217)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:41.848587,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 27.75)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 5.178260869565217)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:42.913097,"(10.0, 21.0, 16.166666666666668)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 466.66666666666663)","(18.0, 40.0, 24.923076923076923)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 5.178260869565217)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:43.980501,"(10.0, 21.0, 13.875)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 357.6923076923077)","(18.0, 40.0, 22.545454545454547)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 5.178260869565217)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:44.984233,"(10.0, 21.0, 13.875)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 357.6923076923077)","(18.0, 40.0, 22.545454545454547)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 5.178260869565217)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:46.032979,"(10.0, 21.0, 13.875)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 357.6923076923077)","(18.0, 40.0, 22.545454545454547)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 5.178260869565217)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:47.059827,"(10.0, 21.0, 13.875)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 357.6923076923077)","(18.0, 40.0, 22.545454545454547)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 5.178260869565217)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:48.118190,"(10.0, 21.0, 13.875)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 357.6923076923077)","(18.0, 40.0, 22.545454545454547)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 5.178260869565217)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:49.176945,"(10.0, 21.0, 13.875)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 357.6923076923077)","(18.0, 40.0, 22.545454545454547)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 5.178260869565217)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:50.196523,"(10.0, 21.0, 13.875)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 357.6923076923077)","(18.0, 40.0, 22.545454545454547)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 5.178260869565217)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:51.323603,"(10.0, 21.0, 13.875)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 357.6923076923077)","(18.0, 40.0, 22.545454545454547)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 5.178260869565217)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:52.333183,"(10.0, 21.0, 13.875)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 357.6923076923077)","(18.0, 40.0, 22.545454545454547)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 5.178260869565217)","(4.4, 8.0, 5.529411764705882)"
15-12-2022 15:21:53.334914,"(10.0, 21.0, 13.875)","(6.0, 10.5, 8.504347826086956)","(61.0, 550.0, 357.6923076923077)","(18.0, 40.0, 22.545454545454547)","(3.6, 5.6, 3.6952380952380954)","(4.4, 9.4, 7.328125)","(4.2, 7.2, 5.178260869565217)","(4.4, 8.0, 5.529411764705882)"
