,Bethencourt,Five Crowns,Momack,Shaka Rock,Galaxy Belle,Awesome Lad,Diva Bella,Showtime Lady,Oakfield Prince,Sonic Tycoon,Burning Need,La Jolie Fille,Ella Te Ama,Izfallingdown,Tornado Light
15-12-2022 15:45:00.844549,"(4.0, 5.7, 5.55)","(20.0, 34.0, 32.47826086956522)","(12.0, 15.0, 13.666666666666666)","(31.0, 80.0, 68.0)","(8.0, 8.2, 8.153731343283582)","(6.5, 8.2, 8.104761904761904)","(19.0, 25.0, 23.714285714285715)","(11.0, 14.0, 13.261194029850746)","(31.0, 42.0, 40.666666666666664)","(6.0, 8.2, 8.04)","(11.0, 12.0, 11.7)","(31.0, 48.0, 42.6)","(11.0, 14.5, 14.23611111111111)","(81.0, 160.0, 141.25)","(101.0, 540.0, 404.0)"
15-12-2022 15:45:02.296388,"(4.0, 5.7, 5.55)","(21.0, 34.0, 32.47826086956522)","(12.0, 15.0, 13.666666666666666)","(31.0, 80.0, 68.0)","(7.5, 8.2, 8.153731343283582)","(6.5, 8.2, 8.104761904761904)","(20.0, 25.0, 24.25)","(12.0, 14.0, 13.261194029850746)","(31.0, 42.0, 40.666666666666664)","(6.0, 8.2, 8.04)","(11.0, 12.0, 11.8125)","(31.0, 48.0, 42.6)","(12.0, 14.5, 14.23611111111111)","(81.0, 160.0, 141.25)","(101.0, 540.0, 404.0)"
15-12-2022 15:45:03.773558,"(4.0, 5.7, 5.55)","(21.0, 34.0, 30.258064516129032)","(12.0, 15.0, 13.666666666666666)","(31.0, 80.0, 68.0)","(7.5, 8.2, 8.153731343283582)","(6.5, 8.2, 8.104761904761904)","(20.0, 25.0, 24.4375)","(12.0, 14.0, 13.261194029850746)","(31.0, 42.0, 40.666666666666664)","(6.0, 8.2, 8.04)","(11.0, 12.0, 11.8125)","(31.0, 48.0, 42.6)","(12.0, 14.5, 14.23611111111111)","(81.0, 160.0, 141.25)","(101.0, 540.0, 432.5)"
15-12-2022 15:45:05.155660,"(4.0, 5.7, 5.55)","(21.0, 34.0, 30.258064516129032)","(12.0, 15.0, 13.666666666666666)","(31.0, 80.0, 68.0)","(7.5, 8.2, 8.153731343283582)","(6.5, 8.2, 8.104761904761904)","(20.0, 25.0, 24.4375)","(12.0, 14.0, 13.261194029850746)","(31.0, 42.0, 40.666666666666664)","(6.0, 8.2, 8.04)","(11.0, 12.0, 11.8125)","(31.0, 48.0, 42.6)","(12.0, 14.5, 14.23611111111111)","(81.0, 160.0, 141.25)","(101.0, 510.0, 432.5)"
15-12-2022 15:45:06.695993,"(4.0, 5.7, 5.55)","(21.0, 34.0, 30.463414634146343)","(12.0, 15.0, 13.666666666666666)","(31.0, 80.0, 68.0)","(7.5, 8.4, 8.24367816091954)","(6.5, 8.0, 7.923809523809524)","(20.0, 25.0, 24.4375)","(12.0, 14.0, 13.491071428571429)","(31.0, 42.0, 40.666666666666664)","(6.0, 8.2, 8.04)","(11.0, 12.0, 11.8125)","(31.0, 48.0, 43.09090909090909)","(12.0, 14.5, 14.23611111111111)","(81.0, 160.0, 149.0909090909091)","(101.0, 470.0, 325.0)"
15-12-2022 15:45:08.143110,"(4.0, 5.7, 5.55)","(21.0, 34.0, 29.857142857142858)","(12.0, 15.0, 13.666666666666666)","(31.0, 80.0, 68.0)","(7.5, 8.4, 7.833333333333333)","(6.5, 8.0, 7.936)","(20.0, 25.0, 24.4375)","(12.0, 14.0, 13.491071428571429)","(31.0, 42.0, 40.666666666666664)","(6.0, 8.2, 8.04)","(11.0, 12.0, 11.8125)","(31.0, 48.0, 43.09090909090909)","(12.0, 14.5, 13.762376237623762)","(81.0, 160.0, 149.0909090909091)","(101.0, 450.0, 410.0)"
15-12-2022 15:45:09.565879,"(4.0, 5.7, 5.55)","(21.0, 34.0, 29.857142857142858)","(12.0, 15.0, 13.666666666666666)","(31.0, 80.0, 68.0)","(7.5, 8.4, 7.833333333333333)","(6.5, 8.0, 7.936)","(20.0, 25.0, 24.4375)","(12.0, 14.0, 13.491071428571429)","(31.0, 42.0, 40.666666666666664)","(6.0, 8.2, 8.04)","(11.0, 12.0, 11.8125)","(31.0, 48.0, 44.625)","(12.0, 14.0, 13.762376237623762)","(81.0, 160.0, 149.0909090909091)","(101.0, 550.0, 404.0)"
15-12-2022 15:45:11.016834,"(4.0, 5.7, 5.55)","(21.0, 34.0, 32.06666666666667)","(12.0, 15.0, 13.666666666666666)","(31.0, 80.0, 70.0)","(7.5, 8.4, 7.8374999999999995)","(6.5, 7.2, 7.733333333333333)","(20.0, 26.0, 23.636363636363637)","(12.0, 14.0, 13.491071428571429)","(31.0, 42.0, 40.666666666666664)","(6.0, 8.2, 8.04)","(11.0, 12.0, 11.8125)","(31.0, 48.0, 45.3)","(12.0, 14.0, 13.76)","(81.0, 160.0, 149.0909090909091)","(101.0, 540.0, 360.0)"
15-12-2022 15:45:12.530558,"(4.0, 5.7, 5.55)","(21.0, 34.0, 32.06666666666667)","(12.0, 15.0, 13.666666666666666)","(31.0, 80.0, 70.0)","(7.5, 8.4, 7.88)","(6.5, 8.0, 7.733333333333333)","(20.0, 26.0, 23.636363636363637)","(12.0, 14.0, 13.61)","(31.0, 42.0, 40.666666666666664)","(6.0, 8.2, 8.04)","(11.0, 12.0, 11.8125)","(31.0, 48.0, 44.625)","(12.0, 14.0, 13.76)","(81.0, 160.0, 149.0909090909091)","(101.0, 510.0, 332.8571428571429)"
15-12-2022 15:45:13.992127,"(4.0, 5.7, 5.55)","(21.0, 34.0, 32.05714285714286)","(12.0, 15.0, 13.666666666666666)","(31.0, 80.0, 70.0)","(7.5, 8.2, 7.88)","(6.5, 8.0, 7.6000000000000005)","(20.0, 26.0, 23.636363636363637)","(12.0, 14.0, 13.61)","(31.0, 42.0, 40.666666666666664)","(6.0, 8.2, 8.04)","(11.0, 12.0, 11.8125)","(31.0, 48.0, 44.625)","(12.0, 14.0, 13.76)","(81.0, 160.0, 149.0909090909091)","(101.0, 510.0, 340.0)"
15-12-2022 15:45:15.591774,"(4.0, 5.7, 5.55)","(21.0, 34.0, 32.05714285714286)","(12.0, 15.0, 13.666666666666666)","(31.0, 80.0, 70.0)","(7.5, 8.2, 7.869230769230769)","(6.5, 8.0, 7.6000000000000005)","(20.0, 26.0, 23.636363636363637)","(12.0, 14.0, 13.61)","(31.0, 42.0, 40.666666666666664)","(6.0, 8.2, 8.04)","(11.0, 12.0, 11.8125)","(31.0, 48.0, 45.3)","(12.0, 14.0, 13.76)","(81.0, 160.0, 149.0909090909091)","(101.0, 480.0, 356.0)"
15-12-2022 15:45:17.016095,"(4.0, 5.7, 5.55)","(21.0, 34.0, 32.05714285714286)","(12.0, 15.0, 13.666666666666666)","(31.0, 80.0, 70.0)","(7.5, 8.0, 7.869230769230769)","(6.5, 8.0, 7.6000000000000005)","(20.0, 26.0, 23.636363636363637)","(12.0, 14.0, 13.61)","(31.0, 42.0, 40.666666666666664)","(6.0, 8.2, 8.04)","(11.0, 12.0, 11.8125)","(31.0, 48.0, 44.625)","(12.0, 14.0, 13.76)","(81.0, 160.0, 149.0909090909091)","(101.0, 460.0, 356.0)"
15-12-2022 15:45:18.470922,"(4.0, 5.7, 5.55)","(21.0, 34.0, 32.05714285714286)","(12.0, 15.0, 13.666666666666666)","(31.0, 80.0, 70.0)","(7.5, 8.0, 7.869230769230769)","(6.5, 8.0, 7.6000000000000005)","(20.0, 26.0, 23.636363636363637)","(12.0, 14.0, 13.61)","(31.0, 42.0, 40.666666666666664)","(6.0, 8.2, 8.04)","(11.0, 12.0, 11.8125)","(31.0, 48.0, 44.625)","(12.0, 14.0, 13.76)","(81.0, 160.0, 149.0909090909091)","(101.0, 460.0, 312.5)"
15-12-2022 15:45:19.846019,"(4.0, 5.7, 5.55)","(21.0, 34.0, 32.05714285714286)","(12.0, 15.0, 13.666666666666666)","(31.0, 80.0, 70.0)","(7.5, 8.0, 7.91578947368421)","(6.5, 8.0, 7.6000000000000005)","(20.0, 26.0, 23.636363636363637)","(12.0, 14.0, 13.790697674418604)","(31.0, 42.0, 40.666666666666664)","(6.0, 8.2, 8.04)","(11.0, 12.0, 11.8125)","(31.0, 48.0, 44.625)","(12.0, 14.0, 13.76)","(81.0, 160.0, 149.0909090909091)","(101.0, 500.0, 340.0)"
15-12-2022 15:45:21.255174,"(4.0, 5.7, 5.55)","(21.0, 34.0, 32.05714285714286)","(12.0, 15.0, 13.666666666666666)","(31.0, 80.0, 70.0)","(7.5, 8.0, 7.91578947368421)","(6.5, 8.0, 7.6000000000000005)","(19.0, 26.0, 23.636363636363637)","(12.0, 14.0, 13.790697674418604)","(31.0, 42.0, 40.666666666666664)","(6.0, 8.2, 8.04)","(11.0, 12.0, 11.8125)","(31.0, 48.0, 44.625)","(12.0, 14.0, 13.76)","(81.0, 160.0, 149.0909090909091)","(101.0, 480.0, 432.5)"
15-12-2022 15:45:22.625329,"(4.0, 5.7, 5.55)","(21.0, 34.0, 32.05714285714286)","(12.0, 15.0, 13.666666666666666)","(31.0, 80.0, 70.0)","(7.5, 8.0, 7.91578947368421)","(6.5, 8.0, 7.6000000000000005)","(19.0, 26.0, 23.636363636363637)","(12.0, 14.0, 13.790697674418604)","(31.0, 42.0, 40.666666666666664)","(6.0, 8.2, 8.04)","(11.0, 12.0, 11.8125)","(31.0, 48.0, 44.625)","(12.0, 14.0, 13.76)","(81.0, 160.0, 149.0909090909091)","(101.0, 510.0, 350.0)"
15-12-2022 15:45:24.031364,"(4.0, 5.7, 5.55)","(21.0, 34.0, 32.05714285714286)","(12.0, 15.0, 13.666666666666666)","(31.0, 80.0, 70.0)","(7.0, 8.0, 7.91578947368421)","(6.5, 8.0, 7.6000000000000005)","(19.0, 26.0, 23.636363636363637)","(12.0, 14.0, 13.790697674418604)","(31.0, 42.0, 40.666666666666664)","(6.0, 8.2, 8.04)","(11.0, 12.0, 11.8125)","(31.0, 48.0, 44.625)","(12.0, 14.0, 13.76)","(81.0, 160.0, 149.0909090909091)","(101.0, 500.0, 360.0)"
15-12-2022 15:45:25.418837,"(4.0, 5.7, 5.55)","(21.0, 34.0, 32.05714285714286)","(12.0, 15.0, 13.666666666666666)","(31.0, 80.0, 70.0)","(7.0, 8.0, 7.91578947368421)","(6.5, 8.0, 7.6000000000000005)","(19.0, 26.0, 23.636363636363637)","(12.0, 14.0, 13.790697674418604)","(31.0, 42.0, 40.666666666666664)","(6.0, 8.2, 8.04)","(11.0, 12.0, 11.8125)","(31.0, 48.0, 44.625)","(12.0, 14.0, 13.76)","(81.0, 160.0, 149.0909090909091)","(101.0, 520.0, 360.0)"
15-12-2022 15:45:27.125662,"(4.0, 5.7, 5.55)","(21.0, 34.0, 32.05714285714286)","(12.0, 15.0, 13.666666666666666)","(31.0, 80.0, 74.0)","(7.0, 8.0, 7.91578947368421)","(6.5, 8.0, 7.6000000000000005)","(19.0, 26.0, 23.636363636363637)","(12.0, 14.0, 13.790697674418604)","(31.0, 42.0, 40.666666666666664)","(6.0, 8.2, 8.04)","(11.0, 12.0, 11.8125)","(31.0, 48.0, 44.625)","(12.0, 14.0, 13.76)","(81.0, 160.0, 149.0909090909091)","(101.0, 520.0, 360.0)"
15-12-2022 15:45:28.710649,"(4.0, 5.7, 5.55)","(21.0, 34.0, 32.05714285714286)","(12.0, 15.0, 13.666666666666666)","(31.0, 80.0, 75.0)","(7.0, 8.0, 7.91578947368421)","(6.5, 8.0, 7.6000000000000005)","(19.0, 26.0, 23.636363636363637)","(12.0, 14.0, 13.790697674418604)","(31.0, 42.0, 40.666666666666664)","(6.0, 8.2, 8.04)","(11.0, 12.0, 11.8125)","(31.0, 48.0, 44.625)","(12.0, 14.0, 13.76)","(81.0, 160.0, 149.0909090909091)","(101.0, 520.0, 432.5)"
15-12-2022 15:45:30.189730,"(4.0, 5.7, 5.55)","(21.0, 34.0, 32.05714285714286)","(12.0, 15.0, 13.666666666666666)","(31.0, 85.0, 75.0)","(7.0, 8.0, 7.91578947368421)","(6.5, 8.0, 7.425806451612903)","(19.0, 26.0, 23.636363636363637)","(12.0, 14.0, 13.790697674418604)","(31.0, 42.0, 40.666666666666664)","(6.0, 8.2, 8.04)","(11.0, 12.0, 11.8125)","(31.0, 48.0, 44.625)","(12.0, 14.0, 13.76)","(81.0, 160.0, 149.0909090909091)","(101.0, 510.0, 417.5)"
15-12-2022 15:45:31.717503,"(4.0, 5.8, 5.628571428571428)","(21.0, 34.0, 32.05714285714286)","(12.0, 15.0, 13.666666666666666)","(31.0, 85.0, 75.0)","(7.0, 8.0, 7.91578947368421)","(6.5, 8.2, 7.425806451612903)","(19.0, 26.0, 23.636363636363637)","(12.0, 14.0, 13.790697674418604)","(31.0, 42.0, 40.666666666666664)","(6.0, 8.2, 8.04)","(11.0, 12.0, 11.8125)","(31.0, 48.0, 44.625)","(12.0, 14.0, 13.76)","(81.0, 160.0, 149.0909090909091)","(101.0, 490.0, 312.5)"
15-12-2022 15:45:33.239187,"(4.0, 5.8, 5.628571428571428)","(21.0, 34.0, 32.05714285714286)","(12.0, 15.0, 13.666666666666666)","(31.0, 85.0, 75.0)","(7.0, 8.0, 7.91578947368421)","(6.5, 8.2, 7.425806451612903)","(19.0, 26.0, 23.636363636363637)","(12.0, 14.0, 13.790697674418604)","(31.0, 42.0, 40.666666666666664)","(6.0, 8.2, 8.04)","(11.0, 12.0, 11.8125)","(31.0, 48.0, 42.8)","(12.0, 14.0, 13.76)","(81.0, 160.0, 149.0909090909091)","(101.0, 500.0, 335.0)"
15-12-2022 15:45:34.709088,"(4.0, 5.8, 5.628571428571428)","(21.0, 34.0, 32.05714285714286)","(12.0, 15.0, 13.666666666666666)","(31.0, 85.0, 80.0)","(7.0, 8.0, 7.91578947368421)","(6.5, 8.2, 7.425806451612903)","(19.0, 26.0, 23.636363636363637)","(12.0, 14.0, 13.790697674418604)","(31.0, 42.0, 40.666666666666664)","(6.0, 8.2, 8.04)","(11.0, 12.0, 11.8125)","(31.0, 44.0, 42.8)","(12.0, 14.0, 13.76)","(81.0, 160.0, 149.0909090909091)","(101.0, 470.0, 335.0)"
15-12-2022 15:45:36.211772,"(4.4, 5.8, 5.628571428571428)","(21.0, 34.0, 32.05714285714286)","(12.0, 15.0, 13.666666666666666)","(31.0, 85.0, 80.0)","(7.0, 8.0, 7.91578947368421)","(6.5, 8.2, 7.425806451612903)","(19.0, 26.0, 23.636363636363637)","(12.0, 14.0, 13.61)","(31.0, 42.0, 40.666666666666664)","(6.5, 8.2, 8.933333333333334)","(11.0, 12.0, 11.61111111111111)","(31.0, 44.0, 45.0)","(12.0, 14.0, 13.76)","(81.0, 160.0, 149.0909090909091)","(101.0, 440.0, 320.0)"
15-12-2022 15:45:37.715105,"(4.4, 5.8, 5.628571428571428)","(21.0, 34.0, 32.05714285714286)","(12.0, 15.0, 13.666666666666666)","(31.0, 85.0, 80.0)","(7.0, 8.0, 7.938461538461539)","(6.5, 8.2, 7.425806451612903)","(19.0, 26.0, 24.424242424242426)","(12.0, 13.5, 13.24)","(31.0, 42.0, 40.666666666666664)","(6.5, 9.2, 8.933333333333334)","(11.0, 12.0, 11.61111111111111)","(31.0, 48.0, 45.88235294117647)","(12.0, 14.0, 13.76)","(81.0, 160.0, 149.0909090909091)","(101.0, 440.0, 290.0)"
15-12-2022 15:45:39.328666,"(4.2, 5.8, 5.628571428571428)","(21.0, 34.0, 32.05714285714286)","(12.0, 15.0, 13.666666666666666)","(31.0, 85.0, 80.0)","(7.0, 8.0, 7.8769230769230765)","(6.5, 8.2, 7.425806451612903)","(20.0, 26.0, 24.424242424242426)","(12.0, 13.5, 13.24)","(31.0, 42.0, 40.666666666666664)","(6.5, 9.2, 8.933333333333334)","(11.0, 12.0, 11.61111111111111)","(31.0, 48.0, 45.88235294117647)","(12.0, 14.0, 13.76)","(81.0, 160.0, 149.0909090909091)","(101.0, 410.0, 342.5)"
15-12-2022 15:45:40.779518,"(4.2, 5.8, 5.628571428571428)","(21.0, 34.0, 32.05714285714286)","(12.0, 15.0, 13.666666666666666)","(31.0, 85.0, 61.94444444444444)","(7.0, 8.0, 7.8769230769230765)","(6.5, 8.2, 7.425806451612903)","(20.0, 26.0, 24.424242424242426)","(12.0, 13.5, 13.24)","(31.0, 42.0, 40.666666666666664)","(6.5, 9.2, 8.933333333333334)","(11.0, 12.0, 11.61111111111111)","(31.0, 48.0, 45.88235294117647)","(12.0, 14.0, 13.76)","(81.0, 160.0, 149.0909090909091)","(101.0, 390.0, 308.0)"
15-12-2022 15:45:42.283707,"(4.2, 5.8, 5.628571428571428)","(21.0, 34.0, 32.05714285714286)","(12.0, 15.0, 13.666666666666666)","(31.0, 80.0, 67.5)","(7.0, 8.0, 7.8769230769230765)","(6.5, 8.2, 7.425806451612903)","(20.0, 26.0, 24.424242424242426)","(12.0, 13.5, 13.24)","(31.0, 42.0, 40.666666666666664)","(6.5, 9.2, 8.933333333333334)","(11.0, 12.0, 11.628205128205128)","(31.0, 48.0, 45.88235294117647)","(12.0, 14.0, 13.76)","(81.0, 160.0, 149.0909090909091)","(101.0, 380.0, 308.0)"
15-12-2022 15:45:43.688961,"(4.2, 5.8, 5.628571428571428)","(21.0, 34.0, 32.05714285714286)","(12.0, 15.0, 13.666666666666666)","(31.0, 75.0, 67.5)","(7.0, 8.0, 7.8769230769230765)","(6.5, 8.2, 7.425806451612903)","(20.0, 26.0, 24.424242424242426)","(12.0, 13.5, 13.24)","(31.0, 42.0, 40.666666666666664)","(6.5, 9.2, 8.933333333333334)","(11.0, 12.0, 11.236842105263158)","(31.0, 48.0, 45.88235294117647)","(12.0, 14.0, 13.76)","(81.0, 160.0, 149.0909090909091)","(101.0, 380.0, 410.0)"
15-12-2022 15:45:45.041635,"(4.2, 5.8, 5.542857142857143)","(21.0, 34.0, 32.05714285714286)","(12.0, 15.0, 13.666666666666666)","(31.0, 75.0, 67.5)","(7.0, 8.0, 7.8769230769230765)","(6.5, 8.2, 7.425806451612903)","(20.0, 26.0, 24.424242424242426)","(12.0, 13.5, 13.24)","(31.0, 42.0, 40.666666666666664)","(6.5, 9.2, 8.933333333333334)","(11.0, 12.0, 11.236842105263158)","(31.0, 48.0, 45.6)","(12.0, 14.0, 14.647058823529411)","(81.0, 160.0, 149.0909090909091)","(101.0, 550.0, 410.0)"
15-12-2022 15:45:46.482865,"(4.2, 5.8, 5.542857142857143)","(21.0, 34.0, 32.05714285714286)","(12.0, 15.0, 13.666666666666666)","(31.0, 75.0, 67.5)","(7.0, 8.0, 7.8769230769230765)","(6.5, 8.2, 7.425806451612903)","(20.0, 26.0, 24.424242424242426)","(12.0, 13.5, 13.267857142857142)","(31.0, 42.0, 40.666666666666664)","(6.5, 9.2, 8.933333333333334)","(11.0, 12.0, 11.236842105263158)","(31.0, 48.0, 45.6)","(12.0, 15.0, 14.647058823529411)","(81.0, 160.0, 149.0909090909091)","(101.0, 550.0, 404.0)"
15-12-2022 15:45:47.845458,"(4.2, 5.8, 5.542857142857143)","(21.0, 34.0, 32.05714285714286)","(12.0, 15.0, 13.666666666666666)","(31.0, 75.0, 67.5)","(7.0, 8.0, 7.8769230769230765)","(6.5, 8.2, 7.425806451612903)","(20.0, 26.0, 24.424242424242426)","(12.0, 13.5, 13.267857142857142)","(31.0, 42.0, 40.666666666666664)","(6.5, 9.2, 8.933333333333334)","(11.0, 12.0, 11.5)","(31.0, 48.0, 45.6)","(12.0, 15.0, 13.956521739130435)","(81.0, 160.0, 149.0909090909091)","(101.0, 540.0, 398.0)"
15-12-2022 15:45:49.251277,"(4.2, 5.8, 5.542857142857143)","(21.0, 34.0, 32.05714285714286)","(12.0, 15.0, 13.666666666666666)","(31.0, 75.0, 67.5)","(7.0, 8.0, 7.8769230769230765)","(6.5, 8.2, 7.425806451612903)","(20.0, 26.0, 24.424242424242426)","(12.0, 13.5, 13.267857142857142)","(31.0, 42.0, 40.666666666666664)","(6.5, 9.2, 9.066666666666666)","(11.0, 12.0, 11.5)","(31.0, 48.0, 45.6)","(12.0, 15.0, 13.956521739130435)","(81.0, 160.0, 149.0909090909091)","(101.0, 530.0, 398.0)"
15-12-2022 15:45:50.758203,"(4.2, 5.8, 5.542857142857143)","(21.0, 34.0, 32.05714285714286)","(12.0, 15.0, 13.666666666666666)","(31.0, 75.0, 67.5)","(7.0, 8.0, 7.8769230769230765)","(6.5, 8.2, 7.425806451612903)","(20.0, 26.0, 24.424242424242426)","(12.0, 13.5, 13.267857142857142)","(31.0, 42.0, 40.666666666666664)","(6.5, 9.2, 9.066666666666666)","(11.0, 12.0, 11.5)","(31.0, 48.0, 45.6)","(12.0, 15.0, 13.956521739130435)","(81.0, 160.0, 149.0909090909091)","(101.0, 530.0, 398.0)"
15-12-2022 15:45:52.180364,"(4.2, 5.8, 5.542857142857143)","(21.0, 34.0, 32.05714285714286)","(12.0, 15.0, 13.666666666666666)","(31.0, 75.0, 67.5)","(7.0, 8.0, 7.8769230769230765)","(6.5, 8.2, 7.425806451612903)","(20.0, 26.0, 24.424242424242426)","(12.0, 13.5, 13.267857142857142)","(31.0, 42.0, 40.666666666666664)","(6.5, 9.2, 9.066666666666666)","(11.0, 12.0, 11.5)","(31.0, 48.0, 45.6)","(12.0, 15.0, 13.956521739130435)","(81.0, 160.0, 149.0909090909091)","(101.0, 530.0, 398.0)"
15-12-2022 15:45:53.689686,"(4.2, 5.8, 5.542857142857143)","(21.0, 34.0, 32.05714285714286)","(12.0, 15.0, 13.838709677419354)","(31.0, 75.0, 67.5)","(7.0, 8.0, 7.8769230769230765)","(6.5, 8.2, 7.425806451612903)","(20.0, 26.0, 24.424242424242426)","(12.0, 13.5, 13.267857142857142)","(31.0, 42.0, 40.666666666666664)","(6.5, 9.2, 9.085714285714285)","(11.0, 12.0, 11.5)","(31.0, 48.0, 44.4)","(12.0, 15.0, 13.956521739130435)","(81.0, 160.0, 149.0909090909091)","(101.0, 530.0, 392.0)"
15-12-2022 15:45:55.158851,"(4.2, 5.7, 5.5600000000000005)","(21.0, 34.0, 32.05714285714286)","(12.0, 15.0, 13.838709677419354)","(31.0, 75.0, 67.5)","(7.0, 8.0, 7.8769230769230765)","(6.5, 8.2, 8.083870967741936)","(20.0, 26.0, 24.424242424242426)","(12.0, 13.5, 13.267857142857142)","(31.0, 42.0, 40.666666666666664)","(6.5, 9.2, 9.085714285714285)","(11.0, 12.0, 11.5)","(31.0, 48.0, 44.4)","(12.0, 15.0, 13.956521739130435)","(81.0, 160.0, 149.0909090909091)","(101.0, 520.0, 425.0)"
15-12-2022 15:45:56.673374,"(4.2, 5.7, 5.5600000000000005)","(21.0, 34.0, 30.046511627906977)","(12.0, 15.0, 13.838709677419354)","(31.0, 75.0, 67.5)","(7.0, 8.0, 7.855555555555555)","(6.5, 8.2, 8.083870967741936)","(20.0, 26.0, 24.424242424242426)","(12.0, 13.5, 13.267857142857142)","(31.0, 42.0, 40.666666666666664)","(6.5, 9.2, 9.085714285714285)","(11.0, 12.0, 11.5)","(31.0, 48.0, 44.4)","(12.0, 15.0, 13.956521739130435)","(81.0, 160.0, 149.0909090909091)","(101.0, 500.0, 410.0)"
15-12-2022 15:45:58.150362,"(4.2, 5.7, 5.5600000000000005)","(21.0, 34.0, 30.046511627906977)","(12.0, 15.0, 13.838709677419354)","(31.0, 75.0, 67.5)","(7.0, 8.0, 7.855555555555555)","(6.5, 8.2, 8.083870967741936)","(20.0, 26.0, 24.424242424242426)","(12.0, 13.5, 13.267857142857142)","(31.0, 42.0, 40.666666666666664)","(6.5, 9.2, 9.085714285714285)","(11.0, 12.0, 11.5)","(31.0, 48.0, 44.4)","(12.0, 15.0, 13.509803921568627)","(81.0, 160.0, 149.0909090909091)","(101.0, 480.0, 392.0)"
15-12-2022 15:45:59.743682,"(4.2, 5.7, 5.5600000000000005)","(21.0, 32.0, 31.454545454545453)","(12.0, 15.0, 13.838709677419354)","(31.0, 75.0, 71.66666666666667)","(7.0, 8.0, 7.8374999999999995)","(6.5, 8.2, 8.083870967741936)","(20.0, 26.0, 24.424242424242426)","(12.0, 13.5, 13.267857142857142)","(31.0, 42.0, 40.666666666666664)","(6.5, 9.2, 9.085714285714285)","(11.0, 12.0, 11.5)","(31.0, 48.0, 44.4)","(12.0, 14.0, 13.509803921568627)","(81.0, 160.0, 149.0909090909091)","(101.0, 520.0, 386.0)"
15-12-2022 15:46:01.346062,"(4.2, 5.7, 5.6160000000000005)","(21.0, 32.0, 31.6)","(12.0, 15.0, 13.838709677419354)","(31.0, 75.0, 71.66666666666667)","(7.0, 8.0, 7.828571428571428)","(6.5, 8.2, 8.083870967741936)","(20.0, 26.0, 24.424242424242426)","(12.0, 13.5, 13.267857142857142)","(31.0, 42.0, 40.666666666666664)","(6.5, 9.2, 9.085714285714285)","(11.0, 12.0, 11.5)","(31.0, 48.0, 44.4)","(12.0, 14.0, 13.509803921568627)","(81.0, 160.0, 149.0909090909091)","(101.0, 510.0, 386.0)"
15-12-2022 15:46:02.910355,"(4.2, 5.7, 5.6160000000000005)","(21.0, 32.0, 31.6)","(12.0, 15.0, 13.838709677419354)","(31.0, 75.0, 71.66666666666667)","(7.0, 8.0, 7.8545454545454545)","(6.5, 8.2, 8.083870967741936)","(20.0, 26.0, 24.424242424242426)","(12.0, 13.5, 13.267857142857142)","(31.0, 42.0, 40.666666666666664)","(6.5, 9.2, 9.085714285714285)","(11.0, 12.0, 11.5)","(31.0, 48.0, 44.4)","(12.0, 14.0, 13.509803921568627)","(81.0, 160.0, 149.0909090909091)","(101.0, 510.0, 386.0)"
15-12-2022 15:46:04.437665,"(4.2, 5.7, 5.6160000000000005)","(21.0, 32.0, 29.829787234042552)","(12.0, 15.0, 13.838709677419354)","(31.0, 75.0, 71.66666666666667)","(7.0, 8.0, 7.8545454545454545)","(6.5, 8.2, 8.083870967741936)","(20.0, 26.0, 23.636363636363637)","(12.0, 13.5, 13.816326530612244)","(31.0, 42.0, 40.666666666666664)","(6.5, 9.2, 9.085714285714285)","(11.0, 12.0, 12.115384615384615)","(31.0, 48.0, 43.09090909090909)","(12.0, 14.0, 13.509803921568627)","(81.0, 160.0, 149.0909090909091)","(101.0, 510.0, 386.0)"
15-12-2022 15:46:05.960999,"(4.2, 5.7, 5.6160000000000005)","(21.0, 34.0, 30.046511627906977)","(12.0, 15.0, 13.838709677419354)","(31.0, 75.0, 71.66666666666667)","(7.0, 8.0, 6.80711743772242)","(6.5, 8.2, 8.083870967741936)","(20.0, 26.0, 23.636363636363637)","(12.0, 14.0, 13.816326530612244)","(31.0, 42.0, 40.666666666666664)","(6.5, 9.2, 9.054545454545455)","(11.0, 13.0, 12.115384615384615)","(31.0, 48.0, 43.09090909090909)","(12.0, 14.0, 13.509803921568627)","(81.0, 160.0, 149.0909090909091)","(101.0, 510.0, 386.0)"
15-12-2022 15:46:07.498565,"(4.2, 5.7, 5.63)","(21.0, 34.0, 31.0)","(12.0, 15.0, 13.838709677419354)","(31.0, 75.0, 64.0)","(7.0, 7.8, 7.3)","(6.5, 8.2, 8.083870967741936)","(20.0, 26.0, 23.636363636363637)","(12.0, 14.0, 13.816326530612244)","(31.0, 42.0, 40.666666666666664)","(6.5, 9.2, 8.953846153846154)","(11.0, 13.0, 12.25)","(31.0, 48.0, 43.09090909090909)","(12.0, 14.0, 13.509803921568627)","(81.0, 160.0, 149.0909090909091)","(101.0, 510.0, 386.0)"
