,Talkerup Nz,Malinjang,Cheddar Made Beta Nz,Royal Princess,Windy Hill Wally,Mister Artikulate,Charlevoix,Midnight Somewhere,Whostolemypigeon
08-12-2022 14:21:49.105979,"(4.4, 99999, 99990)","(10.0, 17.0, 13.666666666666666)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:21:50.622596,"(4.4, 99999, 99990)","(10.0, 17.0, 13.666666666666666)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:21:52.163837,"(4.4, 99999, 99990)","(10.0, 17.0, 13.666666666666666)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:21:53.720515,"(4.4, 99999, 99990)","(10.0, 17.0, 13.666666666666666)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:21:55.155022,"(4.4, 99999, 99990)","(10.0, 17.0, 13.666666666666666)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:21:56.512201,"(4.4, 99999, 99990)","(10.0, 17.0, 13.666666666666666)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:21:57.871553,"(4.4, 99999, 99990)","(10.0, 17.0, 13.666666666666666)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:21:59.201128,"(4.4, 99999, 99990)","(10.0, 17.0, 13.666666666666666)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:00.542630,"(4.4, 99999, 99990)","(10.0, 17.0, 13.666666666666666)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:01.833863,"(4.4, 99999, 99990)","(10.0, 17.0, 13.666666666666666)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:03.134665,"(4.4, 99999, 99990)","(10.0, 17.0, 13.666666666666666)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:04.494027,"(4.4, 99999, 99990)","(10.0, 17.0, 13.666666666666666)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:05.859578,"(4.4, 99999, 99990)","(10.0, 17.0, 13.666666666666666)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:07.233120,"(4.4, 99999, 99990)","(10.0, 17.0, 13.666666666666666)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:08.574159,"(4.4, 99999, 99990)","(10.0, 17.0, 13.666666666666666)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:09.931703,"(4.4, 99999, 99990)","(10.0, 17.0, 13.666666666666666)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:11.251782,"(4.4, 99999, 99990)","(10.0, 17.0, 13.666666666666666)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:12.605155,"(4.4, 99999, 99990)","(10.0, 17.0, 16.23076923076923)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:13.941631,"(4.4, 99999, 99990)","(10.0, 17.0, 16.23076923076923)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:15.240047,"(4.4, 99999, 99990)","(10.0, 17.0, 16.23076923076923)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:16.527584,"(4.4, 99999, 99990)","(10.0, 17.0, 13.666666666666666)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:17.743265,"(4.4, 99999, 99990)","(10.0, 17.0, 13.666666666666666)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:19.255661,"(4.4, 99999, 99990)","(10.0, 17.0, 13.666666666666666)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:20.596586,"(4.4, 99999, 99990)","(10.0, 17.0, 13.666666666666666)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:22.063301,"(4.4, 99999, 99990)","(10.0, 17.0, 13.666666666666666)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:23.636324,"(4.4, 99999, 99990)","(10.0, 17.0, 13.666666666666666)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:25.462390,"(4.4, 99999, 99990)","(10.0, 17.0, 13.666666666666666)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:26.784032,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:28.073865,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:29.400546,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:30.867733,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:32.227116,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:33.681452,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:35.131608,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:36.580884,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:37.985306,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:39.305788,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:40.639827,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:42.000485,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:43.218436,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:44.430269,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:45.603443,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:46.796965,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:48.243383,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:49.460693,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.8125)"
08-12-2022 14:22:50.847799,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.24)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.6)"
08-12-2022 14:22:52.171778,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.55)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.584615384615384)"
08-12-2022 14:22:53.559965,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.55)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.584615384615384)"
08-12-2022 14:22:54.926999,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.55)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.6)"
08-12-2022 14:22:56.292921,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.55)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.6625)"
08-12-2022 14:22:57.458432,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.55)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.6625)"
08-12-2022 14:22:58.670706,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.55)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.6625)"
08-12-2022 14:22:59.887289,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.55)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 10.1)"
08-12-2022 14:23:01.061129,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.55)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.06)","(3.1, 4.4, 4.050000000000001)","(10.0, 11.0, 15.375)"
08-12-2022 14:23:02.267614,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.55)","(11.0, 18.0, 15.25)","(51.0, 100.0, 96.5)","(4.8, 7.2, 6.433333333333334)","(3.1, 4.4, 4.050000000000001)","(10.0, 18.0, 14.61111111111111)"
08-12-2022 14:23:03.422583,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.55)","(11.0, 18.0, 15.25)","(51.0, 100.0, 97.27272727272727)","(4.8, 7.0, 5.561538461538461)","(3.1, 4.4, 4.050000000000001)","(10.0, 17.5, 14.928571428571429)"
08-12-2022 14:23:04.623658,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.716666666666667)","(11.0, 18.0, 15.25)","(51.0, 100.0, 93.75)","(4.8, 7.0, 5.561538461538461)","(3.1, 4.4, 4.050000000000001)","(10.0, 16.5, 16.0)"
08-12-2022 14:23:05.827545,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.852173913043478)","(11.0, 18.0, 15.25)","(51.0, 100.0, 93.75)","(4.8, 7.0, 5.542857142857143)","(3.1, 4.4, 4.050000000000001)","(10.0, 17.0, 16.5)"
08-12-2022 14:23:06.976122,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.7384615384615385)","(11.0, 18.0, 15.25)","(51.0, 100.0, 93.75)","(4.8, 7.0, 6.15)","(3.1, 4.4, 4.050000000000001)","(10.0, 17.0, 16.5)"
08-12-2022 14:23:08.266451,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.7384615384615385)","(11.0, 18.0, 15.25)","(51.0, 100.0, 93.75)","(4.8, 7.0, 6.433333333333334)","(3.1, 4.4, 4.050000000000001)","(10.0, 17.0, 16.5)"
08-12-2022 14:23:09.720907,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.1)","(11.0, 18.0, 15.25)","(51.0, 100.0, 94.0)","(4.8, 7.0, 6.433333333333334)","(3.1, 4.4, 4.050000000000001)","(10.0, 17.0, 16.0)"
08-12-2022 14:23:11.299996,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.6)","(11.0, 18.0, 15.25)","(51.0, 100.0, 94.0)","(4.8, 7.0, 5.561538461538461)","(3.1, 4.4, 4.050000000000001)","(10.0, 17.0, 16.0)"
08-12-2022 14:23:12.828641,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.716666666666667)","(11.0, 18.0, 15.25)","(51.0, 100.0, 94.0)","(4.8, 7.0, 6.05)","(3.1, 4.4, 4.050000000000001)","(10.0, 17.0, 16.5)"
08-12-2022 14:23:14.526882,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.716666666666667)","(11.0, 18.0, 15.25)","(51.0, 100.0, 92.0)","(4.8, 6.8, 6.05)","(3.1, 4.4, 4.050000000000001)","(10.0, 17.0, 16.5)"
08-12-2022 14:23:15.901950,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.1)","(11.0, 18.0, 15.25)","(51.0, 100.0, 92.0)","(4.8, 6.8, 6.05)","(3.1, 4.4, 4.050000000000001)","(10.0, 17.0, 16.0)"
08-12-2022 14:23:17.354800,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.6)","(11.0, 18.0, 15.25)","(51.0, 100.0, 92.0)","(4.8, 6.8, 6.05)","(3.1, 4.4, 4.050000000000001)","(10.0, 17.0, 16.0)"
08-12-2022 14:23:18.561155,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.7384615384615385)","(11.0, 18.0, 15.25)","(51.0, 100.0, 92.0)","(4.8, 6.8, 6.05)","(3.1, 4.4, 4.050000000000001)","(10.0, 17.0, 16.5)"
08-12-2022 14:23:19.772619,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.7384615384615385)","(11.0, 18.0, 15.25)","(51.0, 100.0, 92.0)","(4.8, 6.8, 6.05)","(3.1, 4.4, 4.050000000000001)","(10.0, 17.0, 16.5)"
08-12-2022 14:23:20.974755,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 5.866666666666666)","(11.0, 18.0, 15.25)","(51.0, 100.0, 92.0)","(4.8, 6.8, 6.05)","(3.1, 4.4, 4.050000000000001)","(10.0, 17.0, 16.142857142857142)"
08-12-2022 14:23:22.328416,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.1)","(11.0, 18.0, 15.25)","(51.0, 100.0, 92.0)","(4.8, 6.8, 6.05)","(3.1, 4.4, 4.050000000000001)","(10.0, 17.0, 16.142857142857142)"
08-12-2022 14:23:23.757939,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.716666666666667)","(11.0, 18.0, 15.25)","(51.0, 100.0, 92.0)","(4.8, 6.8, 6.05)","(3.1, 4.4, 4.050000000000001)","(10.0, 17.0, 16.142857142857142)"
08-12-2022 14:23:25.028248,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 6.716666666666667)","(11.0, 18.0, 15.25)","(51.0, 100.0, 92.0)","(4.8, 6.8, 6.05)","(3.1, 4.4, 4.050000000000001)","(10.0, 17.0, 16.142857142857142)"
08-12-2022 14:23:26.250786,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 5.933333333333334)","(11.0, 18.0, 15.25)","(51.0, 100.0, 92.0)","(4.8, 6.8, 6.05)","(3.1, 4.4, 4.050000000000001)","(10.0, 17.0, 16.142857142857142)"
08-12-2022 14:23:27.457868,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 5.933333333333334)","(11.0, 18.0, 15.25)","(51.0, 100.0, 92.0)","(4.8, 6.8, 6.05)","(3.1, 4.4, 4.050000000000001)","(10.0, 17.0, 16.142857142857142)"
08-12-2022 14:23:28.642515,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 5.933333333333334)","(11.0, 18.0, 15.25)","(51.0, 100.0, 92.0)","(4.8, 6.8, 6.05)","(3.1, 4.4, 4.050000000000001)","(10.0, 17.0, 16.142857142857142)"
08-12-2022 14:23:29.840159,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 5.933333333333334)","(11.0, 18.0, 15.25)","(51.0, 100.0, 92.0)","(4.8, 6.8, 6.05)","(3.1, 4.4, 4.050000000000001)","(10.0, 17.0, 16.142857142857142)"
08-12-2022 14:23:31.072664,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 5.933333333333334)","(11.0, 18.0, 15.25)","(51.0, 100.0, 92.0)","(4.8, 6.8, 6.05)","(3.1, 4.4, 4.050000000000001)","(10.0, 17.0, 16.142857142857142)"
08-12-2022 14:23:32.295288,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 5.933333333333334)","(11.0, 18.0, 15.25)","(51.0, 100.0, 92.0)","(4.8, 6.8, 6.05)","(3.1, 4.4, 4.050000000000001)","(10.0, 17.0, 16.142857142857142)"
08-12-2022 14:23:33.569605,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 5.933333333333334)","(11.0, 18.0, 15.25)","(51.0, 100.0, 92.0)","(4.8, 6.8, 6.05)","(3.1, 4.4, 4.050000000000001)","(10.0, 17.0, 16.142857142857142)"
08-12-2022 14:23:34.823880,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 5.933333333333334)","(11.0, 18.0, 15.25)","(51.0, 100.0, 92.0)","(4.8, 6.8, 6.05)","(3.1, 4.4, 4.050000000000001)","(10.0, 17.0, 16.142857142857142)"
08-12-2022 14:23:36.153452,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 5.933333333333334)","(11.0, 18.0, 15.25)","(51.0, 100.0, 94.0)","(4.8, 6.8, 6.05)","(3.1, 4.4, 4.050000000000001)","(10.0, 17.0, 16.142857142857142)"
08-12-2022 14:23:37.395721,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 5.933333333333334)","(11.0, 18.0, 15.25)","(51.0, 100.0, 94.0)","(4.8, 6.8, 6.05)","(3.1, 4.4, 4.050000000000001)","(10.0, 17.0, 16.142857142857142)"
08-12-2022 14:23:38.650224,"(4.4, 99999, 99990)","(10.0, 17.0, 14.75)","(26.0, 99999, 99990)","(5.0, 7.0, 5.933333333333334)","(11.0, 18.0, 15.25)","(51.0, 100.0, 94.0)","(4.8, 6.8, 6.05)","(3.1, 4.4, 4.050000000000001)","(10.0, 17.0, 16.142857142857142)"
