,Tiny Zambora,Fabizio,Arturo,Blueberry Danish,Star Kit,Burringbar Gypsy,Velocity Elsie
15-12-2022 11:00:38.321399,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.4, 2.9975)","(31.0, 70.0, 60.5)","(10.0, 20.0, 18.8)","(4.2, 6.6, 6.285714285714286)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 11.15)"
15-12-2022 11:00:39.315769,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.4, 3.090526315789474)","(31.0, 70.0, 60.5)","(10.0, 20.0, 18.8)","(4.2, 6.6, 6.285714285714286)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 11.15)"
15-12-2022 11:00:40.370702,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.4, 3.090526315789474)","(31.0, 70.0, 60.5)","(10.0, 20.0, 18.8)","(4.2, 6.6, 6.285714285714286)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 11.15)"
15-12-2022 11:00:41.392568,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.4, 3.090526315789474)","(31.0, 70.0, 60.5)","(10.0, 20.0, 18.8)","(4.2, 6.6, 5.836363636363636)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 8.916666666666666)"
15-12-2022 11:00:42.380475,"(9.0, 18.0, 11.0)","(2.8, 3.35, 3.038)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.8)","(4.2, 6.6, 5.836363636363636)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 8.916666666666666)"
15-12-2022 11:00:43.371588,"(9.0, 18.0, 10.727272727272727)","(2.8, 3.35, 3.057142857142857)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.8)","(4.2, 6.6, 5.3999999999999995)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 8.916666666666666)"
15-12-2022 11:00:44.319752,"(9.0, 18.0, 10.727272727272727)","(2.8, 3.3, 3.1254545454545455)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.8)","(4.2, 6.6, 5.457142857142856)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 8.916666666666666)"
15-12-2022 11:00:45.341815,"(9.0, 18.0, 10.727272727272727)","(2.8, 3.3, 3.1254545454545455)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.9)","(4.2, 6.6, 5.933333333333333)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 8.916666666666666)"
15-12-2022 11:00:46.347525,"(9.0, 17.5, 13.75)","(2.8, 3.3, 3.1254545454545455)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.9)","(4.2, 6.6, 5.933333333333333)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 8.916666666666666)"
15-12-2022 11:00:47.412219,"(9.0, 17.5, 13.75)","(2.8, 3.3, 3.1254545454545455)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.9)","(4.2, 6.6, 5.933333333333333)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 8.916666666666666)"
15-12-2022 11:00:48.486307,"(9.0, 17.5, 13.75)","(2.8, 3.3, 3.03)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.9)","(4.2, 6.6, 5.933333333333333)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 8.916666666666666)"
15-12-2022 11:00:49.568803,"(9.0, 17.5, 13.75)","(2.8, 3.3, 3.03)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.9)","(4.2, 6.6, 6.054545454545455)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 8.916666666666666)"
15-12-2022 11:00:50.599541,"(9.0, 17.5, 13.75)","(2.8, 3.3, 3.03)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.9)","(4.2, 6.6, 5.933333333333333)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 8.916666666666666)"
15-12-2022 11:00:51.656944,"(9.0, 17.5, 13.75)","(2.8, 3.3, 3.1145454545454543)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.9)","(4.2, 6.6, 5.933333333333333)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 8.916666666666666)"
15-12-2022 11:00:52.681793,"(9.0, 17.5, 13.75)","(2.8, 3.3, 3.1145454545454543)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.9)","(4.2, 6.6, 5.933333333333333)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 8.916666666666666)"
15-12-2022 11:00:53.686922,"(9.0, 17.5, 13.75)","(2.8, 3.3, 3.096)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.9)","(4.2, 6.6, 5.933333333333333)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 8.916666666666666)"
15-12-2022 11:00:54.725504,"(9.0, 17.5, 13.75)","(2.8, 3.3, 3.03)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.9)","(4.2, 6.6, 5.46)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 8.916666666666666)"
15-12-2022 11:00:55.778919,"(9.0, 17.5, 13.75)","(2.8, 3.3, 3.03)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.9)","(4.2, 6.6, 5.46)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 8.916666666666666)"
15-12-2022 11:00:56.868356,"(9.0, 17.5, 13.75)","(2.8, 3.3, 3.1254545454545455)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.9)","(4.2, 6.6, 5.46)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 8.916666666666666)"
15-12-2022 11:00:57.924424,"(9.0, 17.5, 13.75)","(2.8, 3.3, 3.1254545454545455)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.9)","(4.2, 6.6, 5.46)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 8.916666666666666)"
15-12-2022 11:00:59.015034,"(9.0, 17.5, 13.75)","(2.8, 3.3, 3.1254545454545455)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.9)","(4.2, 6.6, 5.46)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 8.916666666666666)"
15-12-2022 11:01:00.060232,"(9.0, 17.5, 13.75)","(2.8, 3.3, 3.0149999999999997)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 16.75)","(4.2, 6.6, 4.963157894736843)","(3.1, 4.1, 3.5)","(6.5, 14.5, 11.15)"
15-12-2022 11:01:01.137663,"(9.0, 17.5, 13.75)","(2.8, 3.3, 2.94)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.7)","(4.2, 7.2, 6.418181818181818)","(3.1, 3.7, 3.5)","(6.5, 14.5, 11.15)"
15-12-2022 11:01:02.190023,"(9.0, 17.5, 13.75)","(2.8, 3.3, 3.0818181818181816)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.7)","(4.2, 6.6, 6.418181818181818)","(3.1, 3.7, 3.5)","(6.5, 14.5, 11.15)"
15-12-2022 11:01:03.211354,"(9.0, 17.5, 13.75)","(2.8, 3.3, 3.0818181818181816)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.7)","(4.2, 6.6, 6.418181818181818)","(3.1, 3.7, 3.5)","(6.5, 14.5, 11.15)"
15-12-2022 11:01:04.255550,"(9.0, 17.5, 13.75)","(2.8, 3.3, 3.033333333333333)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.7)","(4.2, 6.6, 6.418181818181818)","(3.1, 3.7, 3.5)","(6.5, 14.5, 11.15)"
15-12-2022 11:01:05.297441,"(9.0, 17.5, 13.75)","(2.8, 3.3, 2.8833333333333333)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.7)","(4.2, 7.0, 6.781818181818181)","(3.1, 3.7, 3.6090909090909093)","(6.5, 14.5, 11.15)"
15-12-2022 11:01:06.306083,"(9.0, 17.5, 13.75)","(2.8, 3.3, 2.9666666666666663)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.8)","(4.2, 7.0, 6.781818181818181)","(3.1, 4.1, 3.936363636363636)","(6.5, 14.5, 11.15)"
15-12-2022 11:01:07.276536,"(9.0, 17.5, 13.75)","(2.8, 3.3, 2.993333333333333)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.8)","(4.2, 7.0, 6.781818181818181)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 11.15)"
15-12-2022 11:01:08.245271,"(9.0, 17.5, 13.75)","(2.8, 3.3, 2.993333333333333)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.8)","(4.2, 7.0, 6.781818181818181)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 11.15)"
15-12-2022 11:01:09.247030,"(9.0, 17.5, 13.75)","(2.8, 3.3, 2.993333333333333)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.8)","(4.2, 7.0, 6.781818181818181)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 11.15)"
15-12-2022 11:01:10.182713,"(9.0, 17.5, 10.833333333333334)","(2.8, 3.3, 2.993333333333333)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.8)","(4.2, 7.0, 6.781818181818181)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 11.15)"
15-12-2022 11:01:11.117893,"(9.0, 17.5, 10.833333333333334)","(2.8, 3.3, 2.8833333333333333)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.8)","(4.2, 7.0, 6.781818181818181)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 11.15)"
15-12-2022 11:01:12.091065,"(9.0, 17.5, 10.833333333333334)","(2.8, 3.3, 2.993333333333333)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.8)","(4.2, 7.0, 6.781818181818181)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 11.15)"
15-12-2022 11:01:13.026133,"(9.0, 17.5, 10.833333333333334)","(2.8, 3.3, 2.993333333333333)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.8)","(4.2, 7.0, 6.781818181818181)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 11.15)"
15-12-2022 11:01:13.983270,"(9.0, 17.5, 10.833333333333334)","(2.8, 3.3, 2.993333333333333)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.8)","(4.2, 7.0, 6.781818181818181)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 11.15)"
15-12-2022 11:01:14.930616,"(9.0, 17.5, 10.833333333333334)","(2.8, 3.3, 2.993333333333333)","(31.0, 70.0, 65.77777777777777)","(10.0, 20.0, 18.8)","(4.2, 7.0, 6.781818181818181)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 11.15)"
15-12-2022 11:01:15.978830,"(9.0, 17.5, 10.833333333333334)","(2.8, 3.3, 2.9666666666666663)","(31.0, 75.0, 70.22222222222223)","(10.0, 20.0, 18.8)","(4.2, 7.0, 6.781818181818181)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 11.15)"
15-12-2022 11:01:16.937172,"(9.0, 17.5, 10.833333333333334)","(2.8, 3.3, 2.9666666666666663)","(31.0, 75.0, 70.22222222222223)","(10.0, 20.0, 18.8)","(4.2, 7.0, 6.781818181818181)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 11.15)"
15-12-2022 11:01:17.885318,"(9.0, 17.5, 10.833333333333334)","(2.8, 3.3, 2.9666666666666663)","(31.0, 75.0, 70.22222222222223)","(10.0, 20.0, 18.8)","(4.2, 7.0, 6.781818181818181)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 8.757142857142856)"
15-12-2022 11:01:18.833288,"(9.0, 17.5, 10.833333333333334)","(2.8, 3.3, 2.9666666666666663)","(31.0, 75.0, 70.22222222222223)","(10.0, 20.0, 18.8)","(4.2, 7.0, 6.781818181818181)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 8.757142857142856)"
15-12-2022 11:01:19.742925,"(9.0, 17.5, 10.833333333333334)","(2.8, 3.3, 2.993333333333333)","(31.0, 75.0, 70.22222222222223)","(10.0, 20.0, 18.8)","(4.2, 7.0, 6.781818181818181)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 8.757142857142856)"
15-12-2022 11:01:20.678461,"(9.0, 17.5, 10.833333333333334)","(2.8, 3.3, 2.993333333333333)","(31.0, 75.0, 70.22222222222223)","(10.0, 20.0, 18.8)","(4.2, 7.0, 6.781818181818181)","(3.1, 4.1, 3.5214285714285714)","(6.5, 14.5, 8.757142857142856)"
15-12-2022 11:01:21.603798,"(9.0, 17.5, 10.833333333333334)","(2.8, 3.3, 2.993333333333333)","(31.0, 75.0, 70.22222222222223)","(10.0, 20.0, 18.8)","(4.2, 7.0, 6.781818181818181)","(3.1, 3.7, 3.5214285714285714)","(6.5, 14.5, 8.757142857142856)"
15-12-2022 11:01:22.573187,"(9.0, 17.5, 10.833333333333334)","(2.8, 3.3, 2.993333333333333)","(31.0, 75.0, 70.22222222222223)","(10.0, 20.0, 18.8)","(4.2, 7.0, 6.781818181818181)","(3.1, 3.7, 3.5214285714285714)","(6.5, 14.5, 8.757142857142856)"
15-12-2022 11:01:23.683005,"(9.0, 17.5, 10.833333333333334)","(2.8, 3.3, 2.9666666666666663)","(31.0, 75.0, 70.22222222222223)","(10.0, 20.0, 18.8)","(4.2, 7.0, 6.781818181818181)","(3.1, 3.7, 3.936363636363636)","(6.5, 14.5, 8.757142857142856)"
15-12-2022 11:01:24.628466,"(9.0, 17.5, 10.833333333333334)","(2.8, 3.3, 2.9666666666666663)","(31.0, 75.0, 70.22222222222223)","(10.0, 20.0, 18.8)","(4.2, 7.0, 6.781818181818181)","(3.1, 4.1, 3.936363636363636)","(6.5, 14.5, 8.757142857142856)"
15-12-2022 11:01:25.565242,"(9.0, 17.5, 10.833333333333334)","(2.8, 3.3, 2.993333333333333)","(31.0, 75.0, 70.22222222222223)","(10.0, 20.0, 18.9)","(4.2, 7.0, 6.781818181818181)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 8.757142857142856)"
15-12-2022 11:01:26.529225,"(9.0, 17.5, 10.833333333333334)","(2.8, 3.3, 2.993333333333333)","(31.0, 75.0, 70.22222222222223)","(10.0, 20.0, 18.9)","(4.2, 7.0, 6.781818181818181)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 8.757142857142856)"
15-12-2022 11:01:27.427901,"(9.0, 17.5, 10.833333333333334)","(2.8, 3.3, 2.993333333333333)","(31.0, 75.0, 70.22222222222223)","(10.0, 20.0, 18.9)","(4.2, 7.0, 6.781818181818181)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 8.757142857142856)"
15-12-2022 11:01:28.373141,"(9.0, 17.5, 10.833333333333334)","(2.8, 3.25, 2.9499999999999997)","(31.0, 75.0, 70.22222222222223)","(10.0, 20.0, 18.9)","(4.2, 7.0, 6.781818181818181)","(3.1, 4.1, 3.533333333333333)","(6.5, 14.5, 8.757142857142856)"
