,Underwater,Majestic Man,Rons Brother,Buster Up,Country Girl,Dark Ruby,Keyed Alike,Spring Lionel
07-01-2023 20:30:17.057003,"(18.0, 26.0, 25.1)","(7.5, 9.8, 9.775)","(4.2, 5.2, 5.115151515151515)","(8.0, 9.8, 9.694736842105264)","(21.0, 38.0, 37.2)","(2.5, 3.1, 3.055681818181818)","(10.0, 11.5, 11.154411764705882)","(7.5, 8.8, 8.588888888888889)"
07-01-2023 20:30:18.756270,"(18.0, 25.0, 23.22222222222222)","(7.5, 9.8, 9.76)","(4.2, 5.2, 5.131707317073171)","(8.0, 9.8, 9.68125)","(21.0, 38.0, 37.55555555555556)","(2.5, 3.1, 3.0653333333333332)","(10.0, 11.5, 11.194805194805195)","(7.5, 8.8, 8.484848484848484)"
07-01-2023 20:30:20.085438,"(18.0, 24.0, 23.57142857142857)","(7.5, 9.8, 9.778571428571428)","(4.2, 5.2, 5.091666666666667)","(8.0, 10.0, 9.917460317460318)","(21.0, 38.0, 37.2)","(2.5, 3.1, 3.05875)","(10.0, 11.5, 11.145833333333334)","(7.5, 8.8, 8.48)"
07-01-2023 20:30:21.327402,"(18.0, 25.0, 24.285714285714285)","(7.5, 9.8, 9.79607843137255)","(4.2, 5.1, 5.089473684210526)","(8.0, 10.0, 9.9)","(21.0, 38.0, 37.55555555555556)","(2.5, 3.15, 3.0745454545454547)","(10.0, 11.5, 11.164473684210526)","(7.5, 8.6, 8.553846153846154)"
07-01-2023 20:30:22.645351,"(18.0, 25.0, 24.529411764705884)","(7.5, 9.8, 9.600000000000001)","(4.2, 5.1, 5.056756756756757)","(8.0, 10.0, 10.116842105263158)","(21.0, 38.0, 37.55555555555556)","(2.5, 3.1, 3.212953367875648)","(10.0, 11.5, 11.158227848101266)","(7.5, 8.6, 8.5)"
07-01-2023 20:30:23.827107,"(18.0, 25.0, 24.529411764705884)","(7.5, 9.8, 9.600000000000001)","(4.2, 5.1, 5.399468085106383)","(8.0, 10.5, 10.071250000000001)","(21.0, 38.0, 37.2)","(2.5, 3.25, 3.1168141592920353)","(10.0, 11.5, 10.833333333333334)","(7.5, 8.6, 8.2875)"
07-01-2023 20:30:25.037673,"(18.0, 25.0, 23.94736842105263)","(7.5, 9.6, 9.511111111111111)","(4.2, 5.4, 5.398469387755102)","(8.0, 10.5, 9.961538461538462)","(21.0, 38.0, 36.333333333333336)","(2.5, 3.2, 3.1168141592920353)","(10.0, 11.5, 10.87037037037037)","(7.5, 8.6, 8.19047619047619)"
07-01-2023 20:30:26.181987,"(18.0, 25.0, 23.692307692307693)","(7.5, 9.6, 9.523809523809524)","(4.2, 5.4, 5.398469387755102)","(8.0, 10.0, 9.961538461538462)","(21.0, 38.0, 37.111111111111114)","(2.5, 3.2, 3.122602739726027)","(10.0, 11.0, 10.844827586206897)","(7.5, 8.2, 8.242424242424242)"
07-01-2023 20:30:27.445112,"(18.0, 25.0, 23.782608695652172)","(7.5, 9.4, 9.35135135135135)","(4.2, 5.5, 5.471707317073171)","(8.0, 10.0, 10.048684210526316)","(21.0, 38.0, 32.1875)","(2.5, 3.15, 3.1157142857142857)","(10.0, 11.0, 10.844827586206897)","(7.5, 8.4, 8.242424242424242)"
07-01-2023 20:30:28.902091,"(18.0, 25.0, 23.923076923076923)","(7.5, 9.6, 9.375)","(4.2, 5.5, 5.359999999999999)","(8.0, 10.5, 9.466666666666667)","(21.0, 34.0, 32.15384615384615)","(2.5, 3.15, 3.1241935483870966)","(10.0, 11.0, 10.833333333333334)","(7.5, 8.4, 8.225)"
07-01-2023 20:30:30.304096,"(18.0, 25.0, 23.25)","(7.5, 9.6, 9.372727272727273)","(4.2, 5.5, 5.367857142857143)","(8.0, 9.6, 9.407692307692308)","(21.0, 34.0, 31.75)","(2.5, 3.15, 3.093820224719101)","(10.0, 11.0, 10.771604938271604)","(7.5, 8.4, 8.229999999999999)"
07-01-2023 20:30:31.515429,"(18.0, 25.0, 24.125)","(7.5, 9.6, 9.347368421052632)","(4.2, 5.5, 5.13157894736842)","(8.0, 9.6, 9.445714285714287)","(21.0, 32.0, 35.333333333333336)","(2.5, 3.15, 3.093)","(10.0, 11.5, 10.784090909090908)","(7.5, 8.4, 8.671794871794871)"
07-01-2023 20:30:32.870303,"(18.0, 25.0, 24.2)","(7.5, 9.4, 9.347368421052632)","(4.2, 5.3, 5.13157894736842)","(8.0, 9.6, 9.445714285714287)","(21.0, 36.0, 35.333333333333336)","(2.5, 3.15, 3.093)","(10.0, 11.5, 10.784090909090908)","(7.5, 9.0, 8.671794871794871)"
07-01-2023 20:30:34.114698,"(18.0, 25.0, 24.2)","(7.5, 9.4, 9.347368421052632)","(4.2, 5.3, 5.13157894736842)","(8.0, 9.6, 9.445714285714287)","(21.0, 36.0, 35.333333333333336)","(2.5, 3.15, 3.093)","(10.0, 11.5, 10.784090909090908)","(7.5, 9.0, 8.671794871794871)"
07-01-2023 20:30:35.343054,"(18.0, 25.0, 24.2)","(7.5, 9.4, 9.32857142857143)","(4.2, 5.3, 5.18125)","(8.0, 9.6, 9.494117647058824)","(21.0, 36.0, 33.42857142857143)","(2.5, 3.15, 3.096236559139785)","(10.0, 11.5, 10.758823529411764)","(7.5, 9.0, 8.945454545454545)"
07-01-2023 20:30:36.545554,"(18.0, 25.0, 24.2)","(7.5, 9.4, 9.32857142857143)","(4.2, 5.2, 5.18125)","(8.0, 9.6, 9.494117647058824)","(21.0, 34.0, 33.42857142857143)","(2.5, 3.15, 3.096236559139785)","(10.0, 11.5, 10.758823529411764)","(7.5, 9.0, 8.945454545454545)"
07-01-2023 20:30:37.916231,"(18.0, 25.0, 24.2)","(7.5, 9.4, 9.344444444444445)","(4.2, 5.0, 4.822222222222222)","(8.0, 9.6, 9.517948717948718)","(21.0, 34.0, 32.54545454545455)","(2.5, 3.25, 3.235891089108911)","(10.0, 11.5, 11.118181818181817)","(7.5, 9.2, 8.822222222222223)"
07-01-2023 20:30:39.467364,"(18.0, 25.0, 24.2)","(7.5, 9.6, 9.344444444444445)","(4.2, 5.0, 4.821487603305785)","(8.0, 9.6, 9.447619047619048)","(21.0, 34.0, 32.54545454545455)","(2.5, 3.25, 3.2394472361809044)","(10.0, 11.5, 11.133540372670808)","(7.5, 9.0, 8.876923076923077)"
07-01-2023 20:30:42.441263,"(18.0, 25.0, 25.12)","(7.5, 9.4, 9.361702127659575)","(4.2, 5.0, 4.806666666666667)","(8.0, 9.6, 9.725)","(21.0, 34.0, 32.8)","(2.5, 3.25, 3.2389705882352944)","(10.0, 11.5, 11.179487179487179)","(7.5, 9.0, 8.870588235294118)"
07-01-2023 20:30:44.034800,"(18.0, 26.0, 25.12)","(7.5, 9.6, 9.362790697674418)","(4.2, 4.9, 4.8428571428571425)","(8.0, 9.8, 9.662857142857144)","(21.0, 34.0, 32.888888888888886)","(2.5, 3.25, 3.242171717171717)","(10.0, 11.5, 11.202898550724637)","(7.5, 9.2, 8.848)"
07-01-2023 20:30:45.655769,"(18.0, 26.0, 25.083333333333332)","(7.5, 9.4, 8.893023255813954)","(4.2, 4.9, 4.814814814814815)","(8.0, 9.8, 9.64864864864865)","(21.0, 34.0, 32.888888888888886)","(2.5, 3.25, 3.328688524590164)","(10.0, 11.5, 11.202898550724637)","(7.5, 9.2, 8.872727272727273)"
07-01-2023 20:30:47.114560,"(18.0, 26.0, 25.083333333333332)","(7.5, 9.0, 8.893023255813954)","(4.2, 4.9, 4.840740740740741)","(8.0, 9.8, 9.619354838709677)","(21.0, 34.0, 32.888888888888886)","(2.5, 3.35, 3.331465517241379)","(10.0, 11.5, 11.1328125)","(7.5, 9.0, 8.836363636363636)"
07-01-2023 20:30:48.460134,"(18.0, 26.0, 25.083333333333332)","(7.5, 9.4, 9.184615384615384)","(4.2, 4.9, 4.891666666666667)","(8.0, 9.8, 9998.5)","(21.0, 34.0, 9998.5)","(2.5, 3.35, 9998.5)","(10.0, 11.5, 9998.5)","(7.5, 9.0, 9998.5)"
07-01-2023 20:30:49.646618,"(18.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.2, 99998, 9998.5)","(8.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(10.0, 99998, 9998.5)","(7.5, 99998, 9998.5)"
07-01-2023 20:30:50.938873,"(18.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.2, 99998, 9998.5)","(8.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(10.0, 99998, 9998.5)","(7.5, 99998, 9998.5)"
07-01-2023 20:30:52.210065,"(18.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.2, 99998, 9998.5)","(8.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(10.0, 99998, 9998.5)","(7.5, 99998, 9998.5)"
07-01-2023 20:30:53.415439,"(18.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.2, 99998, 9998.5)","(8.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(10.0, 99998, 9998.5)","(7.5, 99998, 9998.5)"
07-01-2023 20:30:54.645269,"(18.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.2, 99998, 9998.5)","(8.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(10.0, 99998, 9998.5)","(7.5, 99998, 9998.5)"
07-01-2023 20:30:55.882189,"(18.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.2, 99998, 9998.5)","(8.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(10.0, 99998, 9998.5)","(7.5, 99998, 9998.5)"
07-01-2023 20:30:57.213121,"(18.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.2, 99998, 9998.5)","(8.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(10.0, 99998, 9998.5)","(7.5, 99998, 9998.5)"
07-01-2023 20:30:58.530108,"(18.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.2, 99998, 9998.5)","(8.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(10.0, 99998, 9998.5)","(7.5, 99998, 9998.5)"
07-01-2023 20:30:59.758864,"(18.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.2, 99998, 9998.5)","(8.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.5, 99998, 9998.5)","(10.0, 99998, 9998.5)","(7.5, 99998, 9998.5)"
