,Delightful Gnp Nz,Sabreur Nz,Toby Ogara Nz,Secret Operation,Double O Heaven Nz,Animal,Harry Ovens,Steam Cleaned
12-01-2023 15:50:02.959326,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.442857142857143)","(4.0, 99999, 99990)","(3.7, 5.6, 5.175)","(15.0, 27.0, 24.25)","(4.0, 5.6, 5.042857142857143)"
12-01-2023 15:50:04.183481,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.442857142857143)","(4.0, 99999, 99990)","(3.7, 5.6, 5.175)","(15.0, 27.0, 24.25)","(4.0, 5.6, 5.042857142857143)"
12-01-2023 15:50:05.433047,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.442857142857143)","(4.0, 99999, 99990)","(3.7, 5.6, 5.175)","(15.0, 27.0, 24.25)","(4.0, 5.6, 5.042857142857143)"
12-01-2023 15:50:06.591205,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.442857142857143)","(4.0, 99999, 99990)","(3.7, 5.6, 5.175)","(15.0, 27.0, 24.25)","(4.0, 5.6, 4.55)"
12-01-2023 15:50:07.673333,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.442857142857143)","(4.0, 99999, 99990)","(3.7, 5.6, 5.175)","(15.0, 27.0, 24.25)","(4.0, 5.6, 4.375)"
12-01-2023 15:50:08.855896,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.442857142857143)","(4.0, 99999, 99990)","(3.7, 5.6, 5.175)","(15.0, 27.0, 24.25)","(4.0, 5.6, 4.375)"
12-01-2023 15:50:10.112551,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.442857142857143)","(4.0, 99999, 99990)","(3.7, 5.6, 5.175)","(15.0, 27.0, 24.25)","(4.0, 5.6, 4.375)"
12-01-2023 15:50:11.269354,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.390909090909091)","(4.0, 99999, 99990)","(3.7, 5.6, 5.175)","(15.0, 27.0, 24.25)","(4.0, 5.6, 4.375)"
12-01-2023 15:50:12.309453,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.390909090909091)","(4.0, 99999, 99990)","(3.7, 5.6, 5.05)","(15.0, 27.0, 24.25)","(4.0, 5.6, 4.375)"
12-01-2023 15:50:13.371950,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.27)","(15.0, 27.0, 24.25)","(4.0, 5.6, 4.375)"
12-01-2023 15:50:14.572488,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.27)","(15.0, 27.0, 24.25)","(4.0, 5.6, 4.375)"
12-01-2023 15:50:15.888175,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.199999999999999)","(15.0, 27.0, 24.25)","(4.0, 5.6, 4.375)"
12-01-2023 15:50:17.144577,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.199999999999999)","(15.0, 27.0, 24.25)","(4.0, 5.6, 4.375)"
12-01-2023 15:50:18.329456,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.199999999999999)","(15.0, 27.0, 24.25)","(4.0, 5.6, 4.375)"
12-01-2023 15:50:19.466368,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.199999999999999)","(15.0, 27.0, 24.25)","(4.0, 5.6, 4.783333333333333)"
12-01-2023 15:50:20.670611,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.199999999999999)","(15.0, 27.0, 24.25)","(4.0, 5.6, 5.075)"
12-01-2023 15:50:21.927293,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.199999999999999)","(15.0, 27.0, 24.25)","(4.0, 5.6, 5.075)"
12-01-2023 15:50:23.206852,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.199999999999999)","(15.0, 27.0, 24.25)","(4.0, 5.6, 5.075)"
12-01-2023 15:50:24.480702,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.199999999999999)","(15.0, 27.0, 24.25)","(4.0, 5.6, 5.075)"
12-01-2023 15:50:25.684186,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.199999999999999)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:50:26.875611,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.199999999999999)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:50:28.039727,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.199999999999999)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:50:29.247268,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.199999999999999)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:50:30.484547,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.199999999999999)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:50:31.689803,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.199999999999999)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:50:32.799869,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.199999999999999)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:50:33.925974,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.199999999999999)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:50:35.055898,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.199999999999999)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:50:36.299821,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.244444444444444)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:50:37.608781,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.244444444444444)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:50:38.832501,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.244444444444444)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:50:40.011111,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.42)","(4.0, 99999, 99990)","(3.7, 5.6, 5.333333333333333)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:50:41.200906,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.7, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.244444444444444)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:50:42.445817,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.244444444444444)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:50:43.748384,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.309090909090909)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:50:45.017234,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.3538461538461535)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:50:46.242948,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.3538461538461535)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:50:47.402379,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.3538461538461535)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:50:48.612785,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.3538461538461535)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:50:49.860885,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.3538461538461535)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:50:51.159260,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.3538461538461535)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:50:52.457053,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.3538461538461535)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:50:53.793779,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.3538461538461535)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:50:55.093075,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.3538461538461535)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:50:56.413626,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.3538461538461535)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:50:57.775719,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.3538461538461535)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:50:59.102518,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.3538461538461535)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:00.366079,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.3538461538461535)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:01.582259,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.3538461538461535)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:02.832594,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.3538461538461535)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:04.072796,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.3538461538461535)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:05.347757,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.3538461538461535)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:06.534978,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.3538461538461535)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:07.837592,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.3538461538461535)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:09.110264,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.279999999999999)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:10.417740,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.3)","(4.0, 99999, 99990)","(3.7, 5.6, 5.279999999999999)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:11.708221,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.279999999999999)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:12.961040,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.1)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:14.199080,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.1)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:15.476323,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.1)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:16.755180,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:18.005140,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:19.284421,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:20.519832,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:21.949388,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:23.324394,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:24.583480,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:26.297644,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:27.796254,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:29.140722,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:30.430161,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 24.25)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:31.769193,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 21.75)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:33.777609,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 21.75)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:35.101243,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 21.75)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:36.532198,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 21.75)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:37.934702,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 21.75)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:39.285690,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 21.75)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:40.704596,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 21.75)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:42.003363,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 21.75)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:43.236653,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 21.75)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:44.519023,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 21.75)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:45.816700,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 21.75)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:47.087270,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 21.75)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:48.348973,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 21.75)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:49.584289,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 21.75)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:50.884766,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 21.75)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:52.200101,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.4363636363636365)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 21.75)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:53.644356,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.771428571428571)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 21.75)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:55.330690,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.9, 5.075)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 21.75)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:56.701996,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.771428571428571)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 21.75)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:58.019160,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.9, 5.7)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 21.75)","(4.2, 5.6, 5.075)"
12-01-2023 15:51:59.363060,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.9, 5.7250000000000005)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 21.75)","(4.2, 5.6, 5.075)"
12-01-2023 15:52:00.559703,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.9, 5.75)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 21.75)","(4.2, 5.6, 5.075)"
12-01-2023 15:52:01.809823,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.9, 5.675)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 21.75)","(4.2, 5.6, 5.075)"
12-01-2023 15:52:03.005978,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.8, 5.75)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 21.75)","(4.2, 5.6, 5.075)"
12-01-2023 15:52:04.239615,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.9, 5.75)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 21.75)","(4.2, 5.6, 5.075)"
12-01-2023 15:52:05.898548,"(5.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 99999, 99990)","(4.4, 5.9, 5.525)","(4.0, 99999, 99990)","(3.7, 5.6, 5.25)","(15.0, 27.0, 23.666666666666668)","(4.2, 5.6, 5.075)"
