,Jelignite Jack,Diego Delgado,Fraya,The Tax Cullector,Major Slip Up,Rancho Man,Gabbys Ideal,Hit The Track,Clares Fool,Jet Force
06-01-2023 13:44:08.209014,"(31.0, 70.0, 42.8)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.9, 3.7366666666666664)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 77.54545454545455)","(6.0, 9.6, 8.733333333333333)","(31.0, 80.0, 53.0)","(15.0, 29.0, 25.0)"
06-01-2023 13:44:09.612622,"(31.0, 70.0, 42.8)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.9, 3.7366666666666664)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 77.54545454545455)","(6.0, 9.6, 8.733333333333333)","(31.0, 80.0, 53.0)","(15.0, 29.0, 25.0)"
06-01-2023 13:44:11.113045,"(31.0, 70.0, 42.8)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.9, 3.6950000000000003)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 77.54545454545455)","(6.0, 9.6, 8.733333333333333)","(31.0, 80.0, 53.0)","(15.0, 29.0, 25.0)"
06-01-2023 13:44:12.691224,"(31.0, 70.0, 42.8)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.85, 3.6533333333333333)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 77.54545454545455)","(6.0, 9.6, 8.733333333333333)","(31.0, 80.0, 53.0)","(15.0, 29.0, 25.0)"
06-01-2023 13:44:14.302419,"(31.0, 70.0, 42.8)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.8, 3.6533333333333333)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 77.54545454545455)","(6.0, 9.6, 8.733333333333333)","(31.0, 80.0, 53.0)","(15.0, 29.0, 25.0)"
06-01-2023 13:44:16.169934,"(31.0, 70.0, 42.8)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.8, 3.6533333333333333)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 38.666666666666664)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 77.54545454545455)","(6.0, 9.6, 8.733333333333333)","(31.0, 80.0, 53.0)","(15.0, 29.0, 25.0)"
06-01-2023 13:44:18.135493,"(31.0, 70.0, 40.666666666666664)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.8, 3.324)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 38.666666666666664)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 77.54545454545455)","(6.0, 9.6, 8.866666666666667)","(31.0, 80.0, 53.0)","(15.0, 29.0, 25.0)"
06-01-2023 13:44:20.499324,"(31.0, 50.0, 40.666666666666664)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.9, 3.336)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 38.666666666666664)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 77.54545454545455)","(6.0, 9.8, 8.733333333333333)","(31.0, 80.0, 53.0)","(15.0, 29.0, 25.0)"
06-01-2023 13:44:23.414578,"(31.0, 50.0, 40.666666666666664)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.9, 3.336)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 38.666666666666664)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 77.54545454545455)","(6.0, 9.6, 8.733333333333333)","(31.0, 80.0, 53.0)","(15.0, 29.0, 25.0)"
06-01-2023 13:44:26.221365,"(31.0, 50.0, 40.666666666666664)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.9, 3.336)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 38.666666666666664)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 77.54545454545455)","(6.0, 9.6, 8.733333333333333)","(31.0, 80.0, 53.0)","(15.0, 29.0, 25.0)"
06-01-2023 13:44:28.311503,"(31.0, 50.0, 40.666666666666664)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.9, 3.336)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 38.666666666666664)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 77.54545454545455)","(6.0, 9.6, 8.733333333333333)","(31.0, 80.0, 53.0)","(15.0, 29.0, 25.0)"
06-01-2023 13:44:30.004744,"(31.0, 50.0, 40.666666666666664)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.9, 3.336)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 38.666666666666664)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 77.54545454545455)","(6.0, 9.6, 8.733333333333333)","(31.0, 80.0, 53.0)","(15.0, 29.0, 25.0)"
06-01-2023 13:44:31.688429,"(31.0, 50.0, 40.666666666666664)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.9, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 38.666666666666664)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 77.54545454545455)","(6.0, 9.6, 8.866666666666667)","(31.0, 80.0, 53.0)","(15.0, 29.0, 25.0)"
06-01-2023 13:44:33.360331,"(31.0, 50.0, 40.666666666666664)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 38.666666666666664)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 59.0)","(6.0, 9.8, 8.866666666666667)","(31.0, 80.0, 60.0)","(15.0, 29.0, 25.0)"
06-01-2023 13:44:34.988815,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 77.54545454545455)","(6.0, 9.8, 8.866666666666667)","(31.0, 80.0, 60.0)","(15.0, 29.0, 25.0)"
06-01-2023 13:44:36.616126,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 77.54545454545455)","(6.0, 9.8, 8.866666666666667)","(31.0, 80.0, 60.0)","(15.0, 29.0, 25.0)"
06-01-2023 13:44:38.231054,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 64.5)","(6.0, 9.8, 8.866666666666667)","(31.0, 80.0, 60.0)","(15.0, 29.0, 25.0)"
06-01-2023 13:44:39.900618,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 64.5)","(6.0, 9.8, 8.866666666666667)","(31.0, 80.0, 60.0)","(15.0, 29.0, 25.0)"
06-01-2023 13:44:41.507945,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 57.666666666666664)","(6.0, 9.8, 8.866666666666667)","(31.0, 80.0, 60.0)","(15.0, 29.0, 25.0)"
06-01-2023 13:44:43.190120,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 57.666666666666664)","(6.0, 9.8, 8.866666666666667)","(31.0, 80.0, 60.0)","(15.0, 29.0, 25.0)"
06-01-2023 13:44:44.746090,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 57.666666666666664)","(6.0, 9.8, 8.866666666666667)","(31.0, 80.0, 60.0)","(15.0, 29.0, 25.0)"
06-01-2023 13:44:46.269139,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 57.666666666666664)","(6.0, 9.8, 8.866666666666667)","(31.0, 80.0, 60.0)","(15.0, 29.0, 25.0)"
06-01-2023 13:44:47.777093,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 57.666666666666664)","(6.0, 9.8, 8.866666666666667)","(31.0, 80.0, 60.0)","(15.0, 29.0, 25.0)"
06-01-2023 13:44:49.325992,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 57.666666666666664)","(6.0, 9.8, 8.866666666666667)","(31.0, 80.0, 60.0)","(15.0, 29.0, 25.0)"
06-01-2023 13:44:50.856528,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 57.666666666666664)","(6.0, 9.8, 8.866666666666667)","(31.0, 80.0, 54.44444444444444)","(15.0, 29.0, 21.333333333333332)"
06-01-2023 13:44:52.230646,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 57.666666666666664)","(6.0, 9.8, 8.866666666666667)","(31.0, 80.0, 54.44444444444444)","(15.0, 29.0, 21.333333333333332)"
06-01-2023 13:44:53.583540,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 57.666666666666664)","(6.0, 9.8, 8.866666666666667)","(31.0, 80.0, 54.44444444444444)","(15.0, 29.0, 21.333333333333332)"
06-01-2023 13:44:55.170011,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 57.666666666666664)","(6.0, 9.8, 8.866666666666667)","(31.0, 80.0, 54.44444444444444)","(15.0, 29.0, 25.166666666666668)"
06-01-2023 13:44:56.795255,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 57.666666666666664)","(6.0, 9.8, 8.866666666666667)","(31.0, 80.0, 54.44444444444444)","(15.0, 29.0, 27.083333333333336)"
06-01-2023 13:44:58.546966,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 57.666666666666664)","(6.0, 9.8, 8.866666666666667)","(31.0, 80.0, 54.44444444444444)","(15.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:00.096903,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 57.666666666666664)","(6.0, 9.8, 8.866666666666667)","(31.0, 80.0, 57.0)","(15.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:01.536552,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 57.666666666666664)","(6.0, 9.8, 8.866666666666667)","(31.0, 80.0, 57.0)","(15.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:02.886697,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 57.666666666666664)","(6.0, 9.8, 8.866666666666667)","(31.0, 80.0, 55.55555555555556)","(15.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:04.125502,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 39.0)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 57.666666666666664)","(6.0, 9.8, 8.866666666666667)","(31.0, 80.0, 55.55555555555556)","(15.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:05.358399,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 39.0)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 57.666666666666664)","(6.0, 9.8, 8.866666666666667)","(31.0, 80.0, 55.55555555555556)","(15.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:06.696882,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 39.0)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 57.666666666666664)","(6.0, 9.8, 8.866666666666667)","(31.0, 80.0, 55.55555555555556)","(15.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:08.091521,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 39.0)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 57.666666666666664)","(6.0, 9.8, 8.866666666666667)","(31.0, 80.0, 55.55555555555556)","(15.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:09.469617,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 39.0)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 57.666666666666664)","(6.5, 9.8, 8.866666666666667)","(31.0, 80.0, 55.55555555555556)","(16.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:10.806291,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 39.0)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 57.666666666666664)","(6.5, 9.8, 8.866666666666667)","(31.0, 80.0, 55.55555555555556)","(16.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:12.204815,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 39.0)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 57.666666666666664)","(6.5, 9.8, 8.866666666666667)","(31.0, 80.0, 55.55555555555556)","(16.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:13.540353,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 39.0)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 57.666666666666664)","(6.5, 9.8, 8.866666666666667)","(31.0, 80.0, 55.55555555555556)","(16.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:14.872759,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 57.666666666666664)","(6.5, 9.8, 8.866666666666667)","(31.0, 80.0, 55.55555555555556)","(16.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:16.183247,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 57.666666666666664)","(6.5, 9.8, 8.866666666666667)","(31.0, 80.0, 55.55555555555556)","(16.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:17.487532,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 57.666666666666664)","(6.5, 9.8, 8.866666666666667)","(31.0, 80.0, 55.55555555555556)","(16.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:18.870730,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 57.666666666666664)","(6.5, 9.8, 8.866666666666667)","(31.0, 80.0, 55.55555555555556)","(16.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:20.191885,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.295)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 57.666666666666664)","(6.5, 9.8, 8.866666666666667)","(31.0, 80.0, 55.55555555555556)","(16.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:21.429175,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.65, 3.204)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 63.5)","(6.5, 9.8, 8.866666666666667)","(31.0, 80.0, 55.55555555555556)","(16.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:22.788057,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.6, 3.1142857142857143)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 63.5)","(6.5, 9.8, 8.866666666666667)","(31.0, 80.0, 55.55555555555556)","(16.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:24.169892,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.55, 3.2800000000000002)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 63.5)","(6.5, 9.8, 8.866666666666667)","(31.0, 80.0, 55.55555555555556)","(16.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:25.642802,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.45, 3.2133333333333334)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 63.5)","(6.5, 9.8, 9.100000000000001)","(31.0, 80.0, 45.0)","(16.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:27.036674,"(31.0, 50.0, 42.0)","(21.0, 48.0, 33.333333333333336)","(2.8, 3.35, 3.057142857142857)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 63.5)","(6.5, 9.8, 9.100000000000001)","(31.0, 80.0, 45.0)","(16.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:28.442957,"(31.0, 50.0, 42.0)","(21.0, 48.0, 41.714285714285715)","(2.8, 3.35, 3.057142857142857)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 63.5)","(6.5, 9.8, 9.100000000000001)","(31.0, 80.0, 45.0)","(16.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:29.746158,"(31.0, 50.0, 42.0)","(21.0, 48.0, 41.714285714285715)","(2.8, 3.35, 3.057142857142857)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 63.5)","(6.5, 9.8, 9.100000000000001)","(31.0, 80.0, 46.4)","(16.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:31.066505,"(31.0, 50.0, 42.0)","(21.0, 48.0, 41.714285714285715)","(2.8, 3.35, 3.057142857142857)","(2.0, 2.38, 2.3514285714285714)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 63.5)","(6.5, 9.8, 9.366666666666667)","(31.0, 80.0, 46.4)","(16.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:32.387861,"(31.0, 50.0, 42.0)","(21.0, 48.0, 41.714285714285715)","(2.8, 3.35, 3.175)","(2.0, 2.38, 2.301428571428571)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 63.5)","(6.5, 9.8, 9.0)","(31.0, 80.0, 46.4)","(16.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:33.553175,"(31.0, 50.0, 42.0)","(21.0, 48.0, 41.714285714285715)","(2.8, 3.35, 3.175)","(2.0, 2.34, 2.3425)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 63.5)","(6.5, 9.8, 9.366666666666667)","(31.0, 80.0, 46.4)","(16.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:34.892545,"(31.0, 50.0, 42.0)","(21.0, 48.0, 41.714285714285715)","(2.8, 3.35, 3.057142857142857)","(2.0, 2.38, 2.3425)","(21.0, 46.0, 41.111111111111114)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 63.5)","(6.5, 9.8, 9.366666666666667)","(31.0, 80.0, 46.4)","(16.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:36.260913,"(31.0, 50.0, 42.0)","(21.0, 48.0, 42.5)","(2.8, 3.35, 3.057142857142857)","(2.0, 2.38, 2.3425)","(21.0, 46.0, 39.0)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 63.5)","(6.5, 9.8, 9.366666666666667)","(31.0, 80.0, 46.4)","(16.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:37.657689,"(31.0, 50.0, 42.0)","(21.0, 48.0, 42.5)","(2.8, 3.35, 3.057142857142857)","(2.0, 2.38, 2.3425)","(21.0, 46.0, 39.0)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 63.5)","(6.5, 9.8, 9.366666666666667)","(31.0, 80.0, 46.4)","(16.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:39.298271,"(31.0, 50.0, 42.0)","(21.0, 48.0, 42.5)","(2.8, 3.35, 3.1636363636363636)","(2.0, 2.38, 2.3425)","(21.0, 46.0, 39.0)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 63.5)","(6.5, 9.8, 9.366666666666667)","(31.0, 80.0, 46.4)","(16.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:41.057063,"(31.0, 50.0, 42.0)","(21.0, 48.0, 42.5)","(2.8, 3.35, 3.0083333333333333)","(2.0, 2.38, 2.3633333333333333)","(21.0, 46.0, 39.0)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 56.333333333333336)","(6.5, 9.8, 9.280000000000001)","(31.0, 80.0, 46.4)","(16.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:42.729786,"(31.0, 50.0, 42.0)","(21.0, 48.0, 42.5)","(2.8, 3.35, 3.10625)","(2.0, 2.38, 2.3633333333333333)","(21.0, 46.0, 39.0)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 56.333333333333336)","(6.5, 9.8, 9.280000000000001)","(31.0, 80.0, 46.4)","(16.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:44.340374,"(31.0, 50.0, 42.0)","(21.0, 48.0, 42.5)","(2.8, 3.35, 3.0633333333333335)","(2.0, 2.38, 2.355)","(21.0, 46.0, 39.0)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 56.333333333333336)","(6.5, 9.8, 9.280000000000001)","(31.0, 80.0, 46.4)","(16.0, 29.0, 27.083333333333336)"
06-01-2023 13:45:45.895047,"(31.0, 50.0, 44.666666666666664)","(21.0, 48.0, 42.5)","(2.8, 3.35, 3.0585714285714287)","(2.0, 2.4, 2.413333333333333)","(21.0, 46.0, 39.0)","(26.0, 55.0, 35.666666666666664)","(31.0, 85.0, 56.333333333333336)","(6.5, 9.8, 10.066666666666666)","(31.0, 80.0, 52.0)","(16.0, 29.0, 27.954545454545453)"
06-01-2023 13:45:47.307011,"(31.0, 50.0, 44.666666666666664)","(21.0, 48.0, 37.5)","(2.8, 3.35, 2.8833333333333333)","(2.0, 2.44, 2.4299999999999997)","(21.0, 46.0, 36.0)","(26.0, 55.0, 45.33333333333333)","(31.0, 85.0, 56.333333333333336)","(6.5, 11.5, 10.485714285714286)","(31.0, 80.0, 52.0)","(16.0, 29.0, 26.25)"
06-01-2023 13:45:48.715610,"(31.0, 50.0, 44.666666666666664)","(21.0, 48.0, 37.5)","(2.8, 3.2, 2.8492307692307692)","(2.0, 2.46, 2.4299999999999997)","(21.0, 46.0, 36.0)","(26.0, 55.0, 45.33333333333333)","(31.0, 85.0, 56.333333333333336)","(6.5, 11.0, 9.533333333333333)","(31.0, 80.0, 52.0)","(16.0, 29.0, 26.25)"
06-01-2023 13:45:50.186412,"(31.0, 50.0, 44.666666666666664)","(21.0, 48.0, 37.5)","(2.8, 3.2, 2.8666666666666667)","(2.0, 2.46, 2.4299999999999997)","(21.0, 46.0, 36.0)","(26.0, 55.0, 45.33333333333333)","(31.0, 85.0, 56.333333333333336)","(6.5, 10.5, 9.67142857142857)","(31.0, 80.0, 52.0)","(16.0, 29.0, 26.25)"
