,Awol,Beatty,Medinah,Vivideel,Just Call Me Bella,Mira Flores,Voodoo Woman
08-01-2023 12:34:54.943728,"(2.4, 2.58, 2.528936170212766)","(6.0, 10.0, 9.907692307692308)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.6)","(51.0, 200.0, 116.66666666666666)","(7.5, 12.5, 10.5)","(19.0, 38.0, 33.0)"
08-01-2023 12:34:56.033133,"(2.4, 2.58, 2.528936170212766)","(6.0, 10.0, 9.907692307692308)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.6)","(51.0, 200.0, 116.66666666666666)","(7.5, 12.5, 10.5)","(19.0, 38.0, 33.0)"
08-01-2023 12:34:57.423335,"(2.4, 2.58, 2.528936170212766)","(6.0, 10.0, 9.907692307692308)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.6)","(51.0, 200.0, 116.66666666666666)","(7.5, 12.5, 10.5)","(19.0, 38.0, 33.0)"
08-01-2023 12:34:58.775759,"(2.4, 2.58, 2.528936170212766)","(6.0, 10.0, 9.907692307692308)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.4)","(51.0, 200.0, 116.66666666666666)","(7.5, 12.5, 10.5)","(19.0, 38.0, 33.0)"
08-01-2023 12:35:00.073068,"(2.4, 2.58, 2.528936170212766)","(6.0, 10.0, 9.907692307692308)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.6, 8.4)","(51.0, 200.0, 116.66666666666666)","(7.5, 12.5, 10.5)","(19.0, 38.0, 33.0)"
08-01-2023 12:35:01.355214,"(2.4, 2.58, 2.528936170212766)","(6.0, 10.0, 9.5)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.6, 8.4)","(51.0, 200.0, 137.5)","(7.5, 12.5, 10.555555555555555)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:35:02.538305,"(2.4, 2.58, 2.528936170212766)","(6.0, 10.0, 9.5)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.6, 8.4)","(51.0, 200.0, 137.5)","(7.5, 12.5, 10.555555555555555)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:35:03.700505,"(2.4, 2.58, 2.528936170212766)","(6.0, 10.0, 9.5)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.6, 8.4)","(51.0, 200.0, 137.5)","(7.5, 12.5, 10.555555555555555)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:35:04.820126,"(2.4, 2.58, 2.528936170212766)","(6.0, 10.0, 9.5)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.6, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.555555555555555)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:35:06.095042,"(2.4, 2.58, 2.528936170212766)","(6.0, 10.0, 9.5)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.6, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.555555555555555)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:35:07.472852,"(2.4, 2.58, 2.528936170212766)","(6.0, 10.0, 9.5)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.6, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.555555555555555)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:35:08.725643,"(2.4, 2.58, 2.528936170212766)","(6.0, 10.0, 9.5)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.6, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.555555555555555)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:35:09.998129,"(2.4, 2.58, 2.528936170212766)","(6.0, 10.0, 9.5)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.6, 8.5)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.555555555555555)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:35:11.308075,"(2.4, 2.58, 2.528936170212766)","(6.0, 10.0, 9.5)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 9.040000000000001)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.555555555555555)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:35:12.614436,"(2.4, 2.58, 2.528936170212766)","(6.0, 10.0, 9.5)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 9.040000000000001)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.555555555555555)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:35:14.058074,"(2.4, 2.58, 2.528936170212766)","(6.0, 10.0, 9.5)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 9.040000000000001)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.555555555555555)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:35:15.320102,"(2.4, 2.58, 2.528936170212766)","(6.0, 10.0, 9.5)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 9.040000000000001)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.555555555555555)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:35:16.570900,"(2.4, 2.58, 2.528936170212766)","(6.0, 10.0, 9.5)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 9.040000000000001)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.555555555555555)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:35:17.699008,"(2.4, 2.58, 2.528936170212766)","(6.0, 10.0, 9.5)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 9.040000000000001)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.555555555555555)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:35:18.810311,"(2.4, 2.58, 2.528936170212766)","(6.0, 10.0, 9.954545454545455)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 9.040000000000001)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.555555555555555)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:35:19.954435,"(2.4, 2.58, 2.528936170212766)","(6.0, 10.0, 9.954545454545455)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 9.040000000000001)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.555555555555555)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:35:21.128789,"(2.4, 2.58, 2.528936170212766)","(6.0, 10.0, 9.954545454545455)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.555555555555555)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:35:22.354410,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.954545454545455)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.555555555555555)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:35:23.599024,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.954545454545455)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.555555555555555)","(19.0, 38.0, 34.0)"
08-01-2023 12:35:24.873852,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.954545454545455)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.555555555555555)","(19.0, 38.0, 34.0)"
08-01-2023 12:35:26.036998,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.954545454545455)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.555555555555555)","(19.0, 38.0, 34.0)"
08-01-2023 12:35:27.137409,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.954545454545455)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.555555555555555)","(19.0, 38.0, 34.0)"
08-01-2023 12:35:28.310689,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.954545454545455)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.555555555555555)","(19.0, 38.0, 34.0)"
08-01-2023 12:35:29.518506,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.954545454545455)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.555555555555555)","(19.0, 38.0, 34.0)"
08-01-2023 12:35:30.708276,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.954545454545455)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 36.18181818181818)"
08-01-2023 12:35:31.870477,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.5)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 36.18181818181818)"
08-01-2023 12:35:32.945142,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.5)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 36.18181818181818)"
08-01-2023 12:35:34.027114,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.5)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 36.18181818181818)"
08-01-2023 12:35:35.168616,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.5)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 36.18181818181818)"
08-01-2023 12:35:36.404676,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.5)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 36.18181818181818)"
08-01-2023 12:35:37.611473,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.5)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 36.18181818181818)"
08-01-2023 12:35:38.748269,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.5)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 36.18181818181818)"
08-01-2023 12:35:39.838544,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.5)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 36.18181818181818)"
08-01-2023 12:35:40.899555,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.5)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 36.18181818181818)"
08-01-2023 12:35:41.992780,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.5)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 36.18181818181818)"
08-01-2023 12:35:43.228463,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.954545454545455)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 36.18181818181818)"
08-01-2023 12:35:44.397401,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.954545454545455)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 36.18181818181818)"
08-01-2023 12:35:45.544707,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.954545454545455)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 36.18181818181818)"
08-01-2023 12:35:46.572456,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.954545454545455)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 36.18181818181818)"
08-01-2023 12:35:47.820272,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.954545454545455)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 36.18181818181818)"
08-01-2023 12:35:49.011128,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.954545454545455)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 36.18181818181818)"
08-01-2023 12:35:50.235896,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.954545454545455)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 36.18181818181818)"
08-01-2023 12:35:51.661975,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.954545454545455)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.6)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 36.18181818181818)"
08-01-2023 12:35:52.770336,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.954545454545455)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.6)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 36.18181818181818)"
08-01-2023 12:35:54.037391,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.885714285714286)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.6)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 36.18181818181818)"
08-01-2023 12:35:55.127777,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.885714285714286)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.6)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 36.18181818181818)"
08-01-2023 12:35:56.304368,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.885714285714286)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.6)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 34.0)"
08-01-2023 12:35:57.515121,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.885714285714286)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.475)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 34.0)"
08-01-2023 12:35:58.732348,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.885714285714286)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.6, 8.76)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 34.0)"
08-01-2023 12:35:59.894451,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.885714285714286)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.169230769230769)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 34.0)"
08-01-2023 12:36:01.027243,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.885714285714286)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.1)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 34.0)"
08-01-2023 12:36:02.082993,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.885714285714286)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.1)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 34.0)"
08-01-2023 12:36:03.144292,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.885714285714286)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.1)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 34.0)"
08-01-2023 12:36:04.243384,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.885714285714286)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.1)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 34.0)"
08-01-2023 12:36:05.377949,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.9)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.1)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 34.0)"
08-01-2023 12:36:06.498737,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.9)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.1)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 34.0)"
08-01-2023 12:36:07.617377,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.9)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.1)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 34.0)"
08-01-2023 12:36:08.710753,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.9)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.1)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 34.0)"
08-01-2023 12:36:09.985606,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.9)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.4, 8.1)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 34.0)"
08-01-2023 12:36:11.238556,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.9)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.2, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:36:12.419990,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.9)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.2, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:36:13.680286,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.9)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.2, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:36:14.948277,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.9)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.2, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:36:16.091287,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.9)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.2, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:36:17.345174,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.9)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.2, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:36:18.517492,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.926315789473684)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.2, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:36:19.645428,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.926315789473684)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.2, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:36:20.770675,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.926315789473684)","(3.3, 3.7, 3.658333333333333)","(6.0, 9.2, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 11.851851851851851)","(19.0, 38.0, 35.77777777777778)"
08-01-2023 12:36:21.803861,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.936363636363637)","(3.3, 3.7, 3.6915254237288138)","(6.0, 9.2, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 11.851851851851851)","(19.0, 38.0, 35.77777777777778)"
08-01-2023 12:36:22.914794,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.936363636363637)","(3.3, 3.7, 3.6915254237288138)","(6.0, 9.2, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 11.851851851851851)","(19.0, 38.0, 35.77777777777778)"
08-01-2023 12:36:23.998375,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.936363636363637)","(3.3, 3.7, 3.6915254237288138)","(6.0, 9.2, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 11.851851851851851)","(19.0, 38.0, 35.77777777777778)"
08-01-2023 12:36:25.111333,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.936363636363637)","(3.3, 3.7, 3.6915254237288138)","(6.0, 9.2, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 11.851851851851851)","(19.0, 38.0, 35.77777777777778)"
08-01-2023 12:36:26.209724,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.936363636363637)","(3.3, 3.7, 3.6915254237288138)","(6.0, 9.2, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 11.851851851851851)","(19.0, 38.0, 35.77777777777778)"
08-01-2023 12:36:27.276389,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.936363636363637)","(3.3, 3.7, 3.6915254237288138)","(6.0, 9.2, 8.4)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 11.851851851851851)","(19.0, 38.0, 35.77777777777778)"
08-01-2023 12:36:28.323949,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.936363636363637)","(3.3, 3.7, 3.6915254237288138)","(6.0, 9.2, 8.181818181818182)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 11.851851851851851)","(19.0, 38.0, 35.77777777777778)"
08-01-2023 12:36:29.390397,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.936363636363637)","(3.3, 3.7, 3.6915254237288138)","(6.0, 9.2, 8.181818181818182)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 11.851851851851851)","(19.0, 38.0, 35.77777777777778)"
08-01-2023 12:36:30.523035,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.936363636363637)","(3.3, 3.7, 3.6915254237288138)","(6.0, 9.2, 8.181818181818182)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 11.851851851851851)","(19.0, 38.0, 35.77777777777778)"
08-01-2023 12:36:31.643810,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.936363636363637)","(3.3, 3.7, 3.6915254237288138)","(6.0, 9.2, 8.1)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 11.851851851851851)","(19.0, 38.0, 35.77777777777778)"
08-01-2023 12:36:32.767647,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.936363636363637)","(3.3, 3.7, 3.6915254237288138)","(6.0, 9.2, 8.1)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:36:33.902479,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.94)","(3.3, 3.7, 3.66875)","(6.0, 9.2, 8.1)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:36:34.932081,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.94)","(3.3, 3.7, 3.66875)","(6.0, 9.2, 8.1)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:36:35.921366,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.94)","(3.3, 3.7, 3.66875)","(6.0, 9.2, 8.1)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:36:36.999125,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.94)","(3.3, 3.7, 3.66875)","(6.0, 9.2, 8.1)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:36:38.074510,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.94)","(3.3, 3.7, 3.66875)","(6.0, 9.2, 8.1)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:36:39.194497,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.94)","(3.3, 3.7, 3.66875)","(6.0, 9.2, 8.1)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:36:40.292750,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.94)","(3.3, 3.7, 3.66875)","(6.0, 9.2, 8.1)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:36:41.364604,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.94)","(3.3, 3.7, 3.66875)","(6.0, 9.2, 8.1)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 31.333333333333332)"
08-01-2023 12:36:42.418027,"(2.4, 2.58, 2.539090909090909)","(6.0, 10.0, 9.94)","(3.3, 3.7, 3.66875)","(6.0, 9.2, 8.1)","(51.0, 200.0, 158.33333333333331)","(7.5, 12.5, 10.75)","(19.0, 38.0, 31.333333333333332)"
