,Reality Jewel,Foxy Lady Song,Eddie Jet,Rio Sam,Inter Mary,We Are Cousins,Dolly Dagger,Run Topper
08-12-2022 13:59:50.231571,"(3.3, 5.3, 4.05)","(11.0, 32.0, 26.0)","(26.0, 110.0, 70.0)","(2.5, 3.3, 3.2266666666666666)","(7.5, 13.0, 11.266666666666666)","(6.0, 11.0, 10.25)","(31.0, 110.0, 80.4)","(6.0, 10.0, 8.071428571428571)"
08-12-2022 13:59:51.379762,"(3.3, 5.2, 4.875)","(11.0, 32.0, 26.0)","(26.0, 110.0, 70.0)","(2.5, 3.3, 3.256)","(7.5, 13.0, 11.266666666666666)","(6.0, 11.0, 10.25)","(31.0, 110.0, 80.4)","(6.0, 10.0, 7.933333333333334)"
08-12-2022 13:59:52.696043,"(3.3, 5.2, 4.3875)","(11.0, 32.0, 26.0)","(26.0, 110.0, 70.0)","(2.5, 3.3, 3.256)","(7.5, 13.0, 11.266666666666666)","(6.0, 11.0, 10.25)","(31.0, 110.0, 80.4)","(6.0, 9.8, 9.04)"
08-12-2022 13:59:54.019235,"(3.3, 5.2, 4.55)","(11.0, 32.0, 26.0)","(26.0, 110.0, 70.0)","(2.5, 3.3, 3.256)","(7.5, 13.0, 11.266666666666666)","(6.0, 11.0, 10.25)","(31.0, 110.0, 80.4)","(6.0, 9.6, 9.04)"
08-12-2022 13:59:55.290019,"(3.3, 5.1, 4.176923076923076)","(11.0, 32.0, 26.0)","(26.0, 110.0, 70.0)","(2.5, 3.3, 3.256)","(7.5, 13.0, 11.266666666666666)","(6.0, 11.0, 10.25)","(31.0, 110.0, 80.4)","(6.0, 9.6, 8.944444444444445)"
08-12-2022 13:59:56.575980,"(3.3, 5.1, 4.071428571428571)","(11.0, 32.0, 26.0)","(26.0, 110.0, 70.0)","(2.5, 3.3, 3.1799999999999997)","(7.5, 13.0, 11.266666666666666)","(6.0, 11.0, 10.25)","(31.0, 110.0, 80.4)","(6.0, 10.5, 7.625)"
08-12-2022 13:59:57.824535,"(3.3, 5.1, 4.071428571428571)","(11.0, 32.0, 26.0)","(26.0, 110.0, 70.0)","(2.5, 3.3, 3.1799999999999997)","(7.5, 13.0, 11.266666666666666)","(6.0, 11.0, 10.25)","(31.0, 110.0, 80.4)","(6.0, 10.0, 7.625)"
08-12-2022 13:59:59.178945,"(3.3, 5.1, 4.2272727272727275)","(11.0, 32.0, 26.0)","(26.0, 110.0, 70.0)","(2.5, 3.3, 3.1799999999999997)","(7.5, 13.0, 11.266666666666666)","(6.0, 11.0, 10.25)","(31.0, 110.0, 80.4)","(6.0, 10.0, 7.356521739130435)"
08-12-2022 14:00:00.510542,"(3.3, 5.0, 4.153846153846153)","(11.0, 32.0, 26.0)","(26.0, 110.0, 70.0)","(2.5, 3.3, 3.232307692307692)","(7.5, 13.0, 11.266666666666666)","(6.0, 11.0, 10.25)","(31.0, 110.0, 80.4)","(6.0, 10.0, 9.5)"
08-12-2022 14:00:01.716034,"(3.3, 4.9, 4.15)","(11.0, 32.0, 26.0)","(26.0, 110.0, 70.0)","(2.5, 3.3, 3.1857142857142855)","(7.5, 13.0, 11.266666666666666)","(6.0, 11.0, 10.25)","(31.0, 110.0, 80.4)","(6.0, 10.0, 9.5)"
08-12-2022 14:00:02.939708,"(3.3, 4.9, 3.955)","(11.0, 32.0, 18.5)","(26.0, 110.0, 70.0)","(2.5, 3.3, 3.1857142857142855)","(7.5, 13.0, 11.266666666666666)","(6.0, 11.0, 10.25)","(31.0, 110.0, 80.4)","(6.0, 10.0, 7.625)"
08-12-2022 14:00:04.260757,"(3.3, 4.9, 3.955)","(11.0, 32.0, 16.0)","(26.0, 110.0, 71.0)","(2.5, 3.3, 3.02)","(7.5, 13.0, 9.533333333333333)","(6.0, 11.0, 10.25)","(31.0, 110.0, 63.75)","(6.0, 10.0, 8.3)"
08-12-2022 14:00:05.572278,"(3.3, 4.9, 3.955)","(11.0, 32.0, 16.0)","(26.0, 110.0, 71.0)","(2.5, 3.3, 3.1914285714285713)","(7.5, 13.0, 9.533333333333333)","(6.0, 11.0, 10.3)","(31.0, 110.0, 63.75)","(6.0, 9.8, 8.555555555555555)"
08-12-2022 14:00:06.794204,"(3.3, 4.9, 3.955)","(11.0, 32.0, 16.0)","(26.0, 110.0, 71.0)","(2.5, 3.3, 3.1914285714285713)","(7.5, 13.0, 9.533333333333333)","(6.0, 11.0, 8.9375)","(31.0, 110.0, 63.75)","(6.0, 9.8, 8.555555555555555)"
08-12-2022 14:00:08.054229,"(3.3, 4.8, 3.9428571428571426)","(11.0, 32.0, 16.0)","(26.0, 110.0, 71.0)","(2.5, 3.3, 3.1914285714285713)","(7.5, 13.0, 9.533333333333333)","(6.0, 10.5, 8.9375)","(31.0, 110.0, 63.75)","(6.0, 9.8, 8.555555555555555)"
08-12-2022 14:00:09.397575,"(3.3, 4.8, 3.9428571428571426)","(11.0, 32.0, 16.0)","(26.0, 110.0, 71.0)","(2.5, 3.3, 3.1914285714285713)","(7.5, 13.0, 9.68)","(6.0, 10.5, 9.454545454545453)","(31.0, 110.0, 63.75)","(6.0, 9.8, 8.1)"
08-12-2022 14:00:10.716607,"(3.3, 4.8, 4.266666666666667)","(11.0, 32.0, 16.0)","(26.0, 110.0, 85.18181818181819)","(2.5, 3.3, 3.02)","(7.5, 12.5, 9.68)","(6.0, 10.5, 9.454545454545453)","(31.0, 110.0, 63.75)","(6.0, 9.4, 8.1)"
08-12-2022 14:00:12.109775,"(3.3, 4.8, 4.072727272727272)","(11.0, 32.0, 16.0)","(26.0, 110.0, 85.18181818181819)","(2.5, 3.3, 3.2345454545454544)","(7.5, 12.5, 8.148148148148149)","(6.0, 10.5, 8.857142857142856)","(31.0, 110.0, 63.75)","(6.0, 9.4, 7.333333333333333)"
08-12-2022 14:00:13.533677,"(3.3, 4.8, 3.935)","(11.0, 32.0, 15.529411764705882)","(26.0, 110.0, 85.18181818181819)","(2.5, 3.3, 3.262222222222222)","(7.5, 12.5, 8.148148148148149)","(6.0, 10.5, 8.857142857142856)","(31.0, 110.0, 63.75)","(6.0, 9.4, 7.846153846153846)"
08-12-2022 14:00:14.768564,"(3.3, 4.7, 3.935)","(11.0, 32.0, 15.529411764705882)","(26.0, 110.0, 85.18181818181819)","(2.5, 3.3, 3.262222222222222)","(7.5, 12.5, 8.148148148148149)","(6.0, 10.5, 8.857142857142856)","(31.0, 110.0, 63.75)","(6.0, 9.2, 7.777777777777778)"
08-12-2022 14:00:16.110702,"(3.3, 4.7, 3.8899999999999997)","(11.0, 32.0, 15.529411764705882)","(26.0, 110.0, 85.18181818181819)","(2.5, 3.3, 3.2466666666666666)","(7.5, 12.5, 8.148148148148149)","(6.0, 10.5, 8.857142857142856)","(31.0, 110.0, 63.75)","(6.0, 9.0, 7.909090909090909)"
08-12-2022 14:00:17.596240,"(3.3, 4.6, 3.941176470588235)","(11.0, 32.0, 15.2)","(26.0, 110.0, 85.18181818181819)","(2.5, 3.3, 3.2466666666666666)","(7.5, 12.5, 8.148148148148149)","(6.0, 10.5, 8.857142857142856)","(31.0, 110.0, 63.75)","(6.0, 9.0, 7.277777777777778)"
08-12-2022 14:00:19.144889,"(3.3, 4.6, 3.941176470588235)","(11.0, 30.0, 19.333333333333332)","(26.0, 110.0, 85.18181818181819)","(2.5, 3.3, 3.2085714285714286)","(7.5, 12.5, 8.148148148148149)","(6.0, 10.5, 8.857142857142856)","(31.0, 110.0, 63.75)","(6.0, 9.0, 7.051428571428572)"
08-12-2022 14:00:20.577933,"(3.3, 4.6, 3.941176470588235)","(11.0, 29.0, 19.543478260869566)","(26.0, 110.0, 85.18181818181819)","(2.5, 3.3, 3.214285714285714)","(7.5, 12.5, 8.828125)","(6.0, 10.5, 9.0625)","(31.0, 110.0, 63.75)","(6.0, 9.0, 7.6)"
08-12-2022 14:00:21.935482,"(3.3, 4.5, 3.9105263157894736)","(11.0, 29.0, 20.634615384615387)","(26.0, 110.0, 85.18181818181819)","(2.5, 3.3, 3.214285714285714)","(7.5, 12.5, 9.375)","(6.0, 10.5, 9.0625)","(31.0, 110.0, 63.75)","(6.0, 8.6, 7.6)"
08-12-2022 14:00:23.466584,"(3.3, 4.5, 4.033333333333333)","(11.0, 29.0, 20.634615384615387)","(26.0, 110.0, 85.18181818181819)","(2.5, 3.3, 3.214285714285714)","(7.5, 12.5, 9.883720930232558)","(6.0, 10.5, 9.0625)","(31.0, 110.0, 63.75)","(6.0, 8.6, 6.944827586206896)"
08-12-2022 14:00:25.033672,"(3.3, 4.5, 4.033333333333333)","(11.0, 29.0, 20.634615384615387)","(26.0, 110.0, 85.18181818181819)","(2.5, 3.3, 3.0866666666666664)","(7.5, 12.5, 9.883720930232558)","(6.0, 10.5, 9.0625)","(31.0, 110.0, 63.75)","(6.0, 8.6, 6.384615384615385)"
08-12-2022 14:00:26.477613,"(3.3, 4.5, 4.0636363636363635)","(11.0, 29.0, 20.634615384615387)","(26.0, 110.0, 85.18181818181819)","(2.5, 3.3, 3.63125)","(7.5, 12.5, 9.883720930232558)","(6.0, 10.5, 9.0625)","(31.0, 110.0, 63.75)","(6.0, 8.6, 6.779310344827587)"
08-12-2022 14:00:27.743119,"(3.3, 4.5, 4.0636363636363635)","(11.0, 29.0, 20.634615384615387)","(26.0, 110.0, 85.18181818181819)","(2.5, 3.7, 3.63125)","(7.5, 12.5, 9.883720930232558)","(6.0, 10.5, 9.0625)","(31.0, 110.0, 63.75)","(6.0, 8.6, 6.779310344827587)"
08-12-2022 14:00:29.022522,"(3.3, 4.5, 4.0636363636363635)","(11.0, 29.0, 26.875)","(26.0, 110.0, 85.18181818181819)","(2.5, 3.7, 3.6625)","(7.5, 12.5, 11.789473684210526)","(6.0, 10.5, 9.0625)","(31.0, 110.0, 53.45454545454545)","(6.0, 8.6, 7.243478260869566)"
08-12-2022 14:00:30.527965,"(3.3, 4.5, 4.0636363636363635)","(11.0, 28.0, 20.956521739130437)","(26.0, 110.0, 85.18181818181819)","(2.5, 3.7, 3.59)","(7.5, 12.0, 11.789473684210526)","(6.0, 10.5, 9.0625)","(31.0, 100.0, 49.714285714285715)","(6.0, 8.6, 6.384615384615385)"
08-12-2022 14:00:31.897920,"(3.3, 4.5, 4.0636363636363635)","(11.0, 28.0, 25.958333333333336)","(26.0, 110.0, 85.18181818181819)","(2.5, 3.7, 3.6153846153846154)","(7.5, 12.0, 11.789473684210526)","(6.0, 10.5, 9.0625)","(31.0, 100.0, 49.714285714285715)","(6.0, 8.6, 6.954285714285715)"
08-12-2022 14:00:33.325264,"(3.3, 4.5, 4.0636363636363635)","(11.0, 27.0, 18.544117647058826)","(26.0, 110.0, 85.18181818181819)","(2.5, 3.7, 3.6153846153846154)","(7.5, 12.0, 11.789473684210526)","(6.0, 10.5, 9.0625)","(31.0, 100.0, 49.714285714285715)","(6.0, 8.6, 8.308333333333334)"
08-12-2022 14:00:34.734147,"(3.3, 4.5, 4.0636363636363635)","(11.0, 27.0, 17.425531914893618)","(26.0, 110.0, 85.18181818181819)","(2.5, 3.7, 3.394444444444445)","(7.5, 12.0, 11.789473684210526)","(6.0, 10.5, 9.0625)","(31.0, 100.0, 49.714285714285715)","(6.0, 8.4, 6.896774193548387)"
08-12-2022 14:00:36.095830,"(3.3, 4.5, 4.0636363636363635)","(11.0, 27.0, 18.216216216216218)","(26.0, 110.0, 85.18181818181819)","(2.5, 3.7, 3.4625)","(7.5, 12.0, 11.789473684210526)","(6.0, 10.5, 9.0625)","(31.0, 100.0, 49.714285714285715)","(6.0, 8.6, 7.476595744680851)"
08-12-2022 14:00:37.532146,"(3.3, 4.5, 4.0636363636363635)","(11.0, 27.0, 18.216216216216218)","(26.0, 110.0, 85.18181818181819)","(2.5, 3.65, 3.4214285714285713)","(7.5, 12.0, 10.454545454545453)","(6.0, 10.5, 9.0625)","(31.0, 100.0, 49.714285714285715)","(6.0, 8.6, 7.073684210526316)"
08-12-2022 14:00:38.889574,"(3.3, 4.5, 4.0636363636363635)","(11.0, 27.0, 25.041666666666668)","(26.0, 110.0, 85.18181818181819)","(2.5, 3.65, 3.4214285714285713)","(7.5, 11.0, 10.368421052631579)","(6.0, 10.5, 9.0625)","(31.0, 100.0, 49.714285714285715)","(6.0, 8.4, 6.88125)"
08-12-2022 14:00:40.283023,"(3.3, 4.5, 4.0636363636363635)","(11.0, 26.0, 25.041666666666668)","(26.0, 110.0, 85.18181818181819)","(2.5, 3.65, 3.35)","(7.5, 10.5, 10.368421052631579)","(6.0, 10.5, 9.0625)","(31.0, 100.0, 49.714285714285715)","(6.0, 8.4, 7.114285714285715)"
08-12-2022 14:00:41.658476,"(3.3, 4.5, 4.0636363636363635)","(11.0, 26.0, 25.041666666666668)","(26.0, 110.0, 85.18181818181819)","(2.5, 3.65, 3.402941176470588)","(7.5, 10.5, 8.9375)","(6.0, 10.5, 9.0625)","(31.0, 100.0, 49.714285714285715)","(6.0, 8.4, 6.921428571428571)"
08-12-2022 14:00:42.969707,"(3.3, 4.5, 4.0636363636363635)","(11.0, 25.0, 24.125)","(26.0, 110.0, 85.18181818181819)","(2.5, 3.65, 3.402941176470588)","(7.5, 10.5, 9.384615384615385)","(6.0, 10.5, 9.0625)","(31.0, 100.0, 49.714285714285715)","(6.0, 8.4, 6.921428571428571)"
08-12-2022 14:00:44.212495,"(3.3, 4.5, 3.966666666666667)","(11.0, 25.0, 24.125)","(26.0, 110.0, 85.18181818181819)","(2.5, 3.65, 3.4499999999999997)","(7.5, 10.0, 9.384615384615385)","(6.0, 10.5, 9.733333333333333)","(31.0, 100.0, 49.714285714285715)","(6.0, 8.4, 7.171428571428571)"
08-12-2022 14:00:45.494519,"(3.3, 4.4, 3.95)","(11.0, 25.0, 19.3125)","(26.0, 110.0, 78.80000000000001)","(2.5, 3.65, 3.3874999999999997)","(7.5, 10.0, 9.09090909090909)","(6.0, 10.5, 10.074074074074074)","(31.0, 100.0, 49.714285714285715)","(6.0, 8.2, 7.24375)"
08-12-2022 14:00:46.821266,"(3.3, 4.4, 3.95)","(11.0, 24.0, 21.692307692307693)","(26.0, 110.0, 78.80000000000001)","(2.5, 3.65, 3.4382352941176473)","(7.5, 10.0, 9.09090909090909)","(6.0, 10.5, 10.074074074074074)","(31.0, 100.0, 49.714285714285715)","(6.0, 8.2, 6.963636363636363)"
08-12-2022 14:00:48.211577,"(3.3, 4.4, 3.95)","(11.0, 23.0, 21.375)","(26.0, 110.0, 78.80000000000001)","(2.5, 3.65, 3.4382352941176473)","(7.5, 10.0, 9.09090909090909)","(6.0, 10.5, 10.074074074074074)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 6.963636363636363)"
08-12-2022 14:00:49.608114,"(3.3, 4.4, 3.95)","(11.0, 22.0, 21.375)","(26.0, 110.0, 78.80000000000001)","(2.5, 3.65, 3.4382352941176473)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.074074074074074)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 6.963636363636363)"
08-12-2022 14:00:50.987406,"(3.3, 4.4, 3.95)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 78.80000000000001)","(2.5, 3.65, 3.38)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.074074074074074)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.24375)"
08-12-2022 14:00:52.298593,"(3.3, 4.4, 3.95)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 78.80000000000001)","(2.5, 3.65, 3.402941176470588)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.074074074074074)","(31.0, 100.0, 49.714285714285715)","(6.0, 8.2, 6.963636363636363)"
08-12-2022 14:00:53.594382,"(3.3, 4.4, 3.95)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 78.80000000000001)","(2.5, 3.65, 3.402941176470588)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.074074074074074)","(31.0, 100.0, 49.714285714285715)","(6.0, 8.2, 6.963636363636363)"
08-12-2022 14:00:55.062190,"(3.3, 4.4, 3.95)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 78.80000000000001)","(2.5, 3.65, 3.36)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.074074074074074)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 6.963636363636363)"
08-12-2022 14:00:56.639421,"(3.3, 4.4, 3.95)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 78.80000000000001)","(2.5, 3.6, 3.327272727272727)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.074074074074074)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.24375)"
08-12-2022 14:00:58.038693,"(3.3, 4.4, 3.95)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 78.80000000000001)","(2.5, 3.55, 3.3289473684210527)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.074074074074074)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 6.963636363636363)"
08-12-2022 14:00:59.472743,"(3.3, 4.4, 3.95)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 78.80000000000001)","(2.5, 3.55, 3.3020833333333335)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.074074074074074)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 6.963636363636363)"
08-12-2022 14:01:00.829806,"(3.3, 4.4, 3.95)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 46.666666666666664)","(2.5, 3.5, 3.2454545454545456)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 6.768421052631578)"
08-12-2022 14:01:02.279600,"(3.3, 4.4, 4.0888888888888895)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 59.33333333333333)","(2.5, 3.45, 3.3326086956521737)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.118181818181818)"
08-12-2022 14:01:03.617172,"(3.3, 4.4, 4.0888888888888895)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.368181818181818)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.118181818181818)"
08-12-2022 14:01:05.023812,"(3.3, 4.4, 4.0888888888888895)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.368181818181818)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.118181818181818)"
08-12-2022 14:01:06.327461,"(3.3, 4.4, 4.0888888888888895)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.313636363636364)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.24375)"
08-12-2022 14:01:07.620383,"(3.3, 4.4, 4.0888888888888895)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.3794117647058823)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 6.963636363636363)"
08-12-2022 14:01:09.161390,"(3.3, 4.4, 4.0888888888888895)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.3794117647058823)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 6.963636363636363)"
08-12-2022 14:01:10.484899,"(3.3, 4.4, 4.0888888888888895)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.3794117647058823)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 6.963636363636363)"
08-12-2022 14:01:11.926579,"(3.3, 4.4, 4.0888888888888895)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.2625)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.24375)"
08-12-2022 14:01:13.347356,"(3.3, 4.4, 4.0888888888888895)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.308823529411765)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 6.963636363636363)"
08-12-2022 14:01:14.717052,"(3.3, 4.4, 4.0888888888888895)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.308823529411765)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 6.963636363636363)"
08-12-2022 14:01:16.058122,"(3.3, 4.4, 4.0888888888888895)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.308823529411765)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 6.963636363636363)"
08-12-2022 14:01:17.432286,"(3.3, 4.4, 4.0888888888888895)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.2625)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.24375)"
08-12-2022 14:01:18.761187,"(3.3, 4.4, 4.0888888888888895)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.2625)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.24375)"
08-12-2022 14:01:20.043311,"(3.3, 4.4, 4.0888888888888895)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.308823529411765)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.070588235294117)"
08-12-2022 14:01:21.332908,"(3.3, 4.4, 4.0888888888888895)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.308823529411765)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.070588235294117)"
08-12-2022 14:01:22.637127,"(3.3, 4.4, 4.0888888888888895)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.308823529411765)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.070588235294117)"
08-12-2022 14:01:24.009809,"(3.3, 4.4, 4.0888888888888895)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.2625)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.3999999999999995)"
08-12-2022 14:01:25.393904,"(3.3, 4.4, 4.0888888888888895)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.2625)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.3999999999999995)"
08-12-2022 14:01:26.706171,"(3.3, 4.4, 4.0888888888888895)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.2625)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.070588235294117)"
08-12-2022 14:01:27.999995,"(3.3, 4.4, 4.0888888888888895)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.308823529411765)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.070588235294117)"
08-12-2022 14:01:29.320863,"(3.3, 4.4, 4.0888888888888895)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.308823529411765)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.070588235294117)"
08-12-2022 14:01:30.576212,"(3.3, 4.4, 4.0888888888888895)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.2625)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.3999999999999995)"
08-12-2022 14:01:31.758078,"(3.3, 4.4, 4.0888888888888895)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.308823529411765)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.070588235294117)"
08-12-2022 14:01:33.076659,"(3.3, 4.4, 4.0888888888888895)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.308823529411765)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.070588235294117)"
08-12-2022 14:01:34.422485,"(3.3, 4.4, 4.0888888888888895)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.308823529411765)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.070588235294117)"
08-12-2022 14:01:35.765409,"(3.3, 4.4, 4.0888888888888895)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.2625)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.3999999999999995)"
08-12-2022 14:01:37.118158,"(3.3, 4.4, 4.0888888888888895)","(11.0, 22.0, 16.857142857142858)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.308823529411765)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.070588235294117)"
08-12-2022 14:01:38.461632,"(3.3, 4.4, 4.0888888888888895)","(11.0, 22.0, 19.541666666666664)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.308823529411765)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.070588235294117)"
08-12-2022 14:01:39.762807,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 19.541666666666664)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.210526315789474)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.070588235294117)"
08-12-2022 14:01:41.069076,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 19.541666666666664)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.25, 3.25)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.3999999999999995)"
