,Que Up,Market Scooby,Mystic Rose,Ivanka Tea,Bugs,Hot Hand,Jets To Burn,Afro Puff
09-01-2023 19:06:57.041635,"(15.0, 26.0, 24.2)","(3.3, 4.1, 3.956521739130435)","(9.0, 11.5, 11.0625)","(7.5, 10.0, 9.576470588235294)","(51.0, 80.0, 71.76470588235294)","(2.7, 3.35, 3.3160714285714286)","(4.4, 6.0, 5.909677419354838)","(31.0, 48.0, 41.05263157894737)"
09-01-2023 19:06:58.053896,"(15.0, 26.0, 24.2)","(3.3, 4.1, 3.956521739130435)","(9.0, 11.5, 11.0625)","(7.5, 10.0, 9.65)","(51.0, 80.0, 71.76470588235294)","(2.7, 3.35, 3.3141509433962266)","(4.4, 6.0, 5.909677419354838)","(31.0, 48.0, 41.05263157894737)"
09-01-2023 19:06:59.036988,"(15.0, 26.0, 24.333333333333332)","(3.3, 4.1, 3.955769230769231)","(9.0, 12.0, 11.666666666666666)","(7.5, 10.0, 9.557894736842105)","(51.0, 80.0, 71.76470588235294)","(2.7, 3.35, 3.295714285714286)","(4.4, 6.0, 5.909677419354838)","(31.0, 48.0, 40.689655172413794)"
09-01-2023 19:07:00.013830,"(15.0, 26.0, 24.2)","(3.3, 4.1, 3.955769230769231)","(9.0, 12.0, 11.666666666666666)","(7.5, 10.0, 9.63076923076923)","(51.0, 80.0, 71.76470588235294)","(2.7, 3.35, 3.2315789473684213)","(4.4, 6.0, 5.825)","(31.0, 48.0, 40.689655172413794)"
09-01-2023 19:07:01.005686,"(15.0, 26.0, 24.2)","(3.3, 4.1, 3.955769230769231)","(9.0, 12.0, 11.7)","(7.5, 10.0, 9.65)","(51.0, 80.0, 71.76470588235294)","(2.7, 3.3, 3.25)","(4.4, 6.0, 5.628571428571428)","(31.0, 48.0, 42.111111111111114)"
09-01-2023 19:07:02.030323,"(15.0, 26.0, 24.2)","(3.3, 4.1, 3.956521739130435)","(9.0, 12.0, 11.807692307692308)","(7.5, 10.0, 9.9)","(51.0, 80.0, 71.76470588235294)","(2.7, 3.3, 3.25)","(4.4, 5.8, 5.666666666666666)","(31.0, 48.0, 40.689655172413794)"
09-01-2023 19:07:02.997085,"(15.0, 26.0, 24.2)","(3.3, 4.1, 3.956521739130435)","(9.0, 12.0, 11.892857142857142)","(7.5, 9.6, 9.5)","(51.0, 80.0, 71.76470588235294)","(2.7, 3.3, 3.25)","(4.4, 5.8, 5.676923076923076)","(31.0, 48.0, 40.689655172413794)"
09-01-2023 19:07:03.955200,"(15.0, 26.0, 24.2)","(3.3, 4.1, 3.982142857142857)","(9.0, 12.5, 12.023809523809524)","(7.5, 9.6, 9.457142857142857)","(51.0, 80.0, 71.76470588235294)","(2.7, 3.3, 3.25)","(4.4, 5.8, 5.676923076923076)","(31.0, 48.0, 40.689655172413794)"
09-01-2023 19:07:04.911622,"(15.0, 26.0, 24.2)","(3.3, 4.1, 3.982142857142857)","(9.0, 12.5, 12.023809523809524)","(7.5, 9.6, 9.48235294117647)","(51.0, 80.0, 71.76470588235294)","(2.7, 3.3, 3.264705882352941)","(4.4, 5.8, 5.676923076923076)","(31.0, 48.0, 48.06896551724138)"
09-01-2023 19:07:05.877454,"(15.0, 26.0, 24.666666666666668)","(3.3, 4.1, 3.982142857142857)","(9.0, 12.5, 12.088235294117647)","(7.5, 9.6, 9.48235294117647)","(51.0, 80.0, 71.76470588235294)","(2.7, 3.3, 3.264705882352941)","(4.4, 5.8, 5.676923076923076)","(31.0, 50.0, 44.87179487179487)"
09-01-2023 19:07:06.854476,"(15.0, 26.0, 24.8)","(3.3, 4.1, 3.982142857142857)","(9.0, 12.5, 12.088235294117647)","(7.5, 9.6, 9.466666666666667)","(51.0, 80.0, 71.76470588235294)","(2.7, 3.3, 3.264705882352941)","(4.4, 5.8, 5.676923076923076)","(31.0, 50.0, 44.87179487179487)"
09-01-2023 19:07:07.800347,"(15.0, 26.0, 24.8)","(3.3, 4.1, 3.982142857142857)","(9.0, 12.5, 12.0)","(7.5, 9.6, 9.428571428571429)","(51.0, 80.0, 71.76470588235294)","(2.7, 3.3, 3.264705882352941)","(4.4, 5.8, 5.676923076923076)","(31.0, 50.0, 44.87179487179487)"
09-01-2023 19:07:08.795519,"(15.0, 26.0, 24.8)","(3.3, 4.1, 3.982142857142857)","(9.0, 12.5, 12.0)","(7.5, 9.8, 9.705882352941178)","(51.0, 80.0, 71.76470588235294)","(2.7, 3.3, 3.264705882352941)","(4.4, 5.8, 5.7172413793103445)","(31.0, 50.0, 45.74468085106383)"
09-01-2023 19:07:09.801007,"(15.0, 26.0, 24.8)","(3.3, 4.1, 3.982142857142857)","(9.0, 12.5, 12.0)","(7.5, 9.8, 9.5)","(51.0, 80.0, 71.76470588235294)","(2.7, 3.3, 3.264705882352941)","(4.4, 5.8, 5.675)","(31.0, 50.0, 44.93333333333333)"
09-01-2023 19:07:10.787795,"(17.0, 26.0, 24.8)","(3.3, 4.1, 3.982142857142857)","(9.0, 12.5, 12.0)","(7.5, 9.8, 9.571428571428571)","(51.0, 80.0, 71.76470588235294)","(2.7, 3.3, 3.308823529411765)","(4.4, 5.8, 5.6499999999999995)","(31.0, 46.0, 44.93333333333333)"
09-01-2023 19:07:11.757501,"(17.0, 26.0, 24.8)","(3.3, 4.1, 3.982142857142857)","(9.0, 12.5, 12.0)","(7.5, 9.4, 9.3)","(51.0, 80.0, 71.76470588235294)","(2.7, 3.35, 3.326923076923077)","(4.4, 5.8, 5.6499999999999995)","(31.0, 46.0, 44.93333333333333)"
09-01-2023 19:07:12.704104,"(17.0, 26.0, 24.8)","(3.3, 4.1, 3.982142857142857)","(9.0, 12.5, 12.0)","(7.5, 9.4, 9.3)","(51.0, 80.0, 71.76470588235294)","(2.7, 3.35, 3.326923076923077)","(4.4, 5.8, 5.6499999999999995)","(31.0, 46.0, 44.93333333333333)"
09-01-2023 19:07:13.684744,"(17.0, 26.0, 24.8)","(3.3, 4.1, 3.982142857142857)","(9.0, 12.5, 12.0)","(7.5, 9.4, 9.3)","(51.0, 80.0, 71.25)","(2.7, 3.35, 3.326923076923077)","(4.4, 5.8, 5.6499999999999995)","(31.0, 46.0, 44.93333333333333)"
09-01-2023 19:07:14.704393,"(17.0, 26.0, 25.53846153846154)","(3.3, 4.1, 3.982142857142857)","(9.0, 12.5, 12.0)","(7.5, 9.4, 9.3)","(51.0, 80.0, 71.25)","(2.7, 3.35, 3.326923076923077)","(4.4, 5.8, 5.6499999999999995)","(31.0, 46.0, 44.81481481481482)"
09-01-2023 19:07:15.684842,"(17.0, 26.0, 25.53846153846154)","(3.3, 4.1, 3.982142857142857)","(9.0, 12.5, 12.0)","(7.5, 9.4, 9.3)","(51.0, 80.0, 71.25)","(2.7, 3.35, 3.326923076923077)","(4.4, 5.8, 5.6499999999999995)","(31.0, 46.0, 44.81481481481482)"
09-01-2023 19:07:16.676943,"(17.0, 26.0, 25.53846153846154)","(3.3, 4.1, 3.982142857142857)","(9.0, 12.5, 12.0)","(7.5, 9.4, 9.444444444444445)","(51.0, 80.0, 71.25)","(2.7, 3.35, 3.310714285714286)","(4.4, 5.8, 5.6125)","(31.0, 46.0, 44.81481481481482)"
09-01-2023 19:07:17.672438,"(17.0, 26.0, 25.53846153846154)","(3.3, 4.1, 3.982142857142857)","(9.0, 12.5, 12.0)","(7.5, 9.8, 9.444444444444445)","(51.0, 80.0, 71.25)","(2.7, 3.35, 3.310714285714286)","(4.4, 5.8, 5.6875)","(31.0, 46.0, 44.81481481481482)"
09-01-2023 19:07:18.635253,"(17.0, 26.0, 25.53846153846154)","(3.3, 4.1, 3.982142857142857)","(9.0, 12.5, 12.0)","(7.5, 9.8, 9.444444444444445)","(51.0, 80.0, 71.25)","(2.7, 3.35, 3.310714285714286)","(4.4, 5.8, 5.6875)","(31.0, 46.0, 44.81481481481482)"
09-01-2023 19:07:19.619128,"(17.0, 26.0, 25.53846153846154)","(3.3, 4.1, 3.982142857142857)","(9.0, 12.5, 12.0)","(7.5, 9.8, 9.44)","(51.0, 80.0, 71.92307692307692)","(2.7, 3.35, 3.310714285714286)","(4.4, 5.8, 5.675)","(31.0, 46.0, 44.81481481481482)"
09-01-2023 19:07:20.607442,"(17.0, 26.0, 25.53846153846154)","(3.3, 4.1, 3.982142857142857)","(9.0, 12.5, 12.0)","(7.5, 9.2, 9.11578947368421)","(51.0, 80.0, 71.92307692307692)","(2.7, 3.35, 3.3125)","(4.4, 5.8, 5.7043478260869565)","(31.0, 46.0, 44.81481481481482)"
09-01-2023 19:07:21.622372,"(17.0, 26.0, 25.53846153846154)","(3.3, 4.0, 3.914285714285714)","(9.0, 12.5, 12.0)","(7.5, 9.2, 8.977777777777778)","(51.0, 80.0, 74.16666666666667)","(2.7, 3.4, 3.310344827586207)","(4.4, 5.8, 5.685714285714285)","(31.0, 46.0, 45.0)"
09-01-2023 19:07:22.608776,"(17.0, 26.0, 25.666666666666668)","(3.3, 4.0, 3.908333333333333)","(9.0, 12.5, 12.1)","(7.5, 9.2, 9.0)","(51.0, 80.0, 74.16666666666667)","(2.7, 3.4, 3.310344827586207)","(4.4, 5.8, 5.693333333333333)","(31.0, 46.0, 45.0)"
09-01-2023 19:07:23.581083,"(17.0, 26.0, 25.666666666666668)","(3.3, 4.0, 3.908333333333333)","(9.0, 12.5, 12.1)","(7.5, 9.2, 8.977777777777778)","(51.0, 80.0, 74.16666666666667)","(2.7, 3.4, 3.310344827586207)","(4.4, 5.8, 5.693333333333333)","(31.0, 46.0, 45.0)"
09-01-2023 19:07:24.561278,"(17.0, 26.0, 25.666666666666668)","(3.3, 4.0, 3.908333333333333)","(9.0, 12.5, 12.1)","(7.5, 9.2, 9.0)","(51.0, 80.0, 74.16666666666667)","(2.7, 3.4, 3.330952380952381)","(4.4, 5.8, 6.1069767441860465)","(31.0, 46.0, 45.0)"
09-01-2023 19:07:25.531803,"(17.0, 26.0, 25.666666666666668)","(3.3, 4.0, 3.9274193548387095)","(9.0, 12.5, 12.1)","(7.5, 9.2, 9.0125)","(51.0, 80.0, 74.16666666666667)","(2.7, 3.35, 3.3138888888888887)","(4.4, 6.2, 6.066666666666666)","(31.0, 46.0, 45.0)"
09-01-2023 19:07:26.483712,"(17.0, 26.0, 25.733333333333334)","(3.3, 3.95, 3.832142857142857)","(9.0, 12.5, 12.1)","(7.5, 9.2, 9.0125)","(51.0, 80.0, 74.16666666666667)","(2.7, 3.35, 3.2888888888888888)","(4.4, 6.2, 6.077419354838709)","(31.0, 46.0, 45.0)"
09-01-2023 19:07:27.500179,"(17.0, 26.0, 25.733333333333334)","(3.3, 3.95, 3.832142857142857)","(9.0, 12.5, 12.1)","(7.5, 9.2, 9.0125)","(51.0, 80.0, 74.16666666666667)","(2.7, 3.35, 3.2888888888888888)","(4.4, 6.4, 6.0181818181818185)","(31.0, 46.0, 45.0)"
09-01-2023 19:07:28.500275,"(17.0, 26.0, 25.733333333333334)","(3.3, 3.95, 3.832142857142857)","(9.0, 12.5, 12.1)","(7.5, 9.2, 9.0125)","(51.0, 80.0, 75.3125)","(2.7, 3.35, 3.2888888888888888)","(4.4, 6.4, 6.0125)","(31.0, 46.0, 45.0)"
09-01-2023 19:07:29.469821,"(17.0, 26.0, 25.733333333333334)","(3.3, 3.95, 3.832142857142857)","(9.0, 12.5, 12.1)","(7.5, 9.2, 9.0)","(51.0, 80.0, 76.25)","(2.7, 3.35, 3.2888888888888888)","(4.4, 6.2, 6.013333333333334)","(31.0, 46.0, 45.0)"
09-01-2023 19:07:30.465682,"(17.0, 26.0, 25.733333333333334)","(3.3, 3.95, 3.832142857142857)","(9.0, 12.5, 12.125)","(7.5, 9.2, 8.86896551724138)","(51.0, 80.0, 76.25)","(2.7, 3.35, 3.303846153846154)","(4.4, 6.2, 6.013333333333334)","(31.0, 46.0, 45.0)"
09-01-2023 19:07:31.437443,"(17.0, 26.0, 25.733333333333334)","(3.3, 3.95, 3.832142857142857)","(9.0, 12.5, 12.108695652173914)","(7.5, 9.2, 8.909090909090908)","(51.0, 80.0, 76.25)","(2.7, 3.35, 3.303846153846154)","(4.4, 6.2, 6.013333333333334)","(31.0, 46.0, 45.0)"
09-01-2023 19:07:32.537655,"(17.0, 26.0, 25.733333333333334)","(3.3, 3.95, 3.832142857142857)","(9.0, 12.5, 12.083333333333334)","(7.5, 9.2, 8.541176470588235)","(51.0, 80.0, 76.25)","(2.7, 3.35, 3.3574074074074076)","(4.4, 6.2, 6.1647058823529415)","(31.0, 46.0, 45.03030303030303)"
09-01-2023 19:07:33.592204,"(17.0, 26.0, 25.733333333333334)","(3.3, 3.8, 3.7815384615384615)","(9.0, 12.5, 12.083333333333334)","(7.5, 8.6, 8.545945945945945)","(51.0, 80.0, 76.25)","(2.7, 3.4, 3.36875)","(4.4, 6.4, 6.17872340425532)","(31.0, 46.0, 45.125)"
09-01-2023 19:07:34.648074,"(17.0, 27.0, 26.785714285714285)","(3.3, 3.8, 3.7789473684210524)","(9.0, 12.5, 12.083333333333334)","(7.5, 8.6, 8.545945945945945)","(51.0, 80.0, 76.25)","(2.7, 3.45, 3.3875)","(4.4, 6.4, 6.17872340425532)","(31.0, 46.0, 45.125)"
09-01-2023 19:07:35.851673,"(17.0, 28.0, 25.485714285714288)","(3.2, 3.8, 3.691666666666667)","(9.0, 12.5, 12.083333333333334)","(7.5, 8.8, 9.0)","(51.0, 80.0, 76.25)","(2.7, 3.45, 3.3807692307692307)","(4.4, 6.4, 6.17872340425532)","(31.0, 46.0, 45.096774193548384)"
09-01-2023 19:07:37.001108,"(17.0, 27.0, 25.026315789473685)","(3.2, 3.7, 3.691666666666667)","(9.0, 12.5, 12.083333333333334)","(7.5, 9.2, 9.17142857142857)","(51.0, 80.0, 76.25)","(2.7, 3.45, 3.3833333333333333)","(4.4, 6.4, 6.17872340425532)","(31.0, 46.0, 45.125)"
09-01-2023 19:07:38.033493,"(17.0, 27.0, 24.727272727272727)","(3.2, 3.7, 3.666666666666667)","(9.0, 12.5, 12.083333333333334)","(7.5, 9.4, 9.2)","(51.0, 80.0, 76.25)","(2.7, 3.45, 3.3833333333333333)","(4.4, 6.4, 6.204878048780488)","(31.0, 46.0, 45.125)"
09-01-2023 19:07:39.026713,"(17.0, 27.0, 25.153846153846153)","(3.2, 3.7, 3.666666666666667)","(9.0, 12.5, 12.083333333333334)","(7.5, 9.4, 9.2)","(51.0, 80.0, 76.25)","(2.7, 3.45, 3.3833333333333333)","(4.4, 6.4, 6.204878048780488)","(31.0, 46.0, 45.125)"
09-01-2023 19:07:40.043810,"(17.0, 27.0, 25.153846153846153)","(3.2, 3.7, 3.666666666666667)","(9.0, 12.5, 12.083333333333334)","(7.5, 9.4, 9.244444444444445)","(51.0, 80.0, 76.25)","(2.7, 3.45, 3.3833333333333333)","(4.4, 6.4, 6.204878048780488)","(31.0, 46.0, 45.125)"
09-01-2023 19:07:41.048990,"(17.0, 27.0, 25.2)","(3.2, 3.7, 3.6523809523809527)","(9.0, 12.5, 11.921052631578947)","(7.5, 9.4, 9.244444444444445)","(51.0, 80.0, 76.25)","(2.7, 3.45, 3.3807692307692307)","(4.4, 6.4, 6.204878048780488)","(31.0, 46.0, 45.125)"
09-01-2023 19:07:42.070464,"(17.0, 27.0, 25.2)","(3.2, 3.7, 3.661538461538462)","(9.0, 12.5, 11.921052631578947)","(7.5, 9.4, 9.244444444444445)","(51.0, 80.0, 76.25)","(2.7, 3.45, 3.3833333333333333)","(4.4, 6.4, 6.204878048780488)","(31.0, 46.0, 45.125)"
09-01-2023 19:07:43.040007,"(17.0, 27.0, 25.2)","(3.2, 3.7, 3.661538461538462)","(9.0, 12.5, 11.921052631578947)","(7.5, 9.4, 9.244444444444445)","(51.0, 80.0, 76.25)","(2.7, 3.45, 3.3833333333333333)","(4.4, 6.4, 6.204878048780488)","(31.0, 46.0, 45.125)"
09-01-2023 19:07:44.026066,"(17.0, 27.0, 25.2)","(3.2, 3.7, 3.661538461538462)","(9.0, 12.5, 11.921052631578947)","(7.5, 9.4, 9.244444444444445)","(51.0, 80.0, 76.25)","(2.7, 3.45, 3.3833333333333333)","(4.4, 6.4, 6.204878048780488)","(31.0, 46.0, 45.125)"
09-01-2023 19:07:45.028476,"(17.0, 27.0, 25.2)","(3.2, 3.7, 3.661538461538462)","(9.0, 12.5, 11.921052631578947)","(7.5, 9.4, 9.244444444444445)","(51.0, 80.0, 76.25)","(2.7, 3.45, 3.3841463414634148)","(4.4, 6.4, 6.204878048780488)","(31.0, 46.0, 45.125)"
09-01-2023 19:07:46.000937,"(17.0, 27.0, 25.2)","(3.2, 3.7, 3.6583333333333337)","(9.0, 12.5, 11.970588235294118)","(7.5, 9.2, 9.149999999999999)","(51.0, 80.0, 76.25)","(2.7, 3.45, 3.3841463414634148)","(4.4, 6.4, 6.204878048780488)","(31.0, 46.0, 45.125)"
09-01-2023 19:07:46.994831,"(17.0, 27.0, 25.2)","(3.2, 3.7, 3.6583333333333337)","(9.0, 12.5, 11.970588235294118)","(7.5, 9.2, 9.177777777777777)","(51.0, 80.0, 76.25)","(2.7, 3.45, 3.338888888888889)","(4.4, 6.4, 6.300000000000001)","(31.0, 46.0, 45.125)"
09-01-2023 19:07:48.015893,"(17.0, 27.0, 25.153846153846153)","(3.2, 3.7, 3.6416666666666666)","(9.0, 12.5, 11.880952380952381)","(7.5, 9.2, 9.149999999999999)","(51.0, 80.0, 76.25)","(2.7, 3.45, 3.3625)","(4.4, 6.4, 6.2250000000000005)","(31.0, 46.0, 45.125)"
09-01-2023 19:07:49.023842,"(17.0, 27.0, 25.2)","(3.2, 3.7, 3.6370370370370373)","(9.0, 12.5, 11.880952380952381)","(7.5, 9.2, 9.149999999999999)","(51.0, 80.0, 76.25)","(2.7, 3.4, 3.3954545454545455)","(4.4, 6.4, 6.2250000000000005)","(31.0, 46.0, 45.125)"
09-01-2023 19:07:49.993812,"(17.0, 27.0, 25.2)","(3.2, 3.7, 3.6370370370370373)","(9.0, 12.5, 11.880952380952381)","(7.5, 9.2, 9.06)","(51.0, 80.0, 76.25)","(2.7, 3.4, 3.3844827586206896)","(4.4, 6.4, 6.2250000000000005)","(31.0, 46.0, 45.125)"
09-01-2023 19:07:50.955294,"(17.0, 27.0, 25.2)","(3.2, 3.7, 3.6370370370370373)","(9.0, 12.5, 11.880952380952381)","(7.5, 9.4, 9.120000000000001)","(51.0, 80.0, 76.25)","(2.7, 3.45, 3.3844827586206896)","(4.4, 6.4, 6.2250000000000005)","(31.0, 46.0, 45.125)"
09-01-2023 19:07:51.901102,"(17.0, 27.0, 25.2)","(3.2, 3.7, 3.6370370370370373)","(9.0, 12.5, 11.934782608695652)","(7.5, 9.4, 9.213333333333333)","(51.0, 80.0, 76.25)","(2.7, 3.45, 3.3844827586206896)","(4.4, 6.4, 6.2250000000000005)","(31.0, 46.0, 45.125)"
09-01-2023 19:07:52.869455,"(17.0, 27.0, 24.96)","(3.2, 3.7, 3.6370370370370373)","(9.0, 12.5, 11.803030303030303)","(7.5, 9.4, 9.213333333333333)","(51.0, 80.0, 76.25)","(2.7, 3.45, 3.3844827586206896)","(4.4, 6.4, 6.228571428571429)","(31.0, 46.0, 44.38095238095238)"
09-01-2023 19:07:53.853928,"(17.0, 27.0, 24.96)","(3.2, 3.7, 3.63125)","(9.0, 12.5, 11.678571428571429)","(7.5, 9.4, 9.26)","(51.0, 80.0, 76.25)","(2.7, 3.45, 3.3844827586206896)","(4.4, 6.4, 6.228571428571429)","(31.0, 46.0, 44.38095238095238)"
09-01-2023 19:07:54.844242,"(17.0, 27.0, 24.96)","(3.2, 3.7, 3.63125)","(9.0, 12.5, 11.878378378378379)","(7.5, 9.2, 9.189473684210526)","(51.0, 80.0, 76.25)","(2.7, 3.45, 3.415714285714286)","(4.4, 6.4, 6.228571428571429)","(31.0, 46.0, 44.38095238095238)"
09-01-2023 19:07:55.827726,"(17.0, 27.0, 24.96)","(3.2, 3.7, 3.618181818181818)","(9.0, 12.5, 11.878378378378379)","(7.5, 9.2, 9.189473684210526)","(51.0, 80.0, 76.25)","(2.7, 3.45, 3.415714285714286)","(4.4, 6.4, 6.228571428571429)","(31.0, 46.0, 44.38095238095238)"
09-01-2023 19:07:56.794591,"(17.0, 27.0, 24.96)","(3.2, 3.7, 3.638888888888889)","(9.0, 12.5, 11.878378378378379)","(7.5, 9.2, 9.189473684210526)","(51.0, 80.0, 76.25)","(2.7, 3.45, 3.4136363636363636)","(4.4, 6.4, 6.228571428571429)","(31.0, 46.0, 44.38095238095238)"
09-01-2023 19:07:57.749882,"(17.0, 27.0, 24.96)","(3.2, 3.7, 3.638888888888889)","(9.0, 12.5, 11.878378378378379)","(7.5, 9.2, 9.189473684210526)","(51.0, 80.0, 76.25)","(2.7, 3.45, 3.4136363636363636)","(4.4, 6.4, 6.228571428571429)","(31.0, 46.0, 44.38095238095238)"
09-01-2023 19:07:58.697769,"(17.0, 27.0, 24.96)","(3.2, 3.7, 3.638888888888889)","(9.0, 12.5, 11.878378378378379)","(7.5, 9.2, 9.189473684210526)","(51.0, 80.0, 76.25)","(2.7, 3.45, 3.4136363636363636)","(4.4, 6.4, 6.228571428571429)","(31.0, 46.0, 44.38095238095238)"
09-01-2023 19:07:59.633144,"(17.0, 27.0, 24.96)","(3.2, 3.7, 3.638888888888889)","(9.0, 12.5, 11.878378378378379)","(7.5, 9.2, 9.189473684210526)","(51.0, 80.0, 76.25)","(2.7, 3.45, 3.4136363636363636)","(4.4, 6.4, 6.228571428571429)","(31.0, 46.0, 44.38095238095238)"
09-01-2023 19:08:00.596994,"(17.0, 27.0, 24.96)","(3.2, 3.7, 3.638888888888889)","(9.0, 12.5, 11.878378378378379)","(7.5, 9.2, 9.189473684210526)","(51.0, 80.0, 76.25)","(2.7, 3.45, 3.546190476190476)","(4.4, 6.4, 6.228571428571429)","(31.0, 46.0, 44.38095238095238)"
09-01-2023 19:08:01.562961,"(17.0, 27.0, 24.782608695652172)","(3.2, 3.65, 3.5949999999999998)","(9.0, 12.0, 11.678571428571429)","(7.5, 9.6, 9.469565217391304)","(51.0, 80.0, 76.25)","(2.7, 3.55, 3.5443925233644857)","(4.6, 6.4, 6.228571428571429)","(31.0, 46.0, 44.38095238095238)"
09-01-2023 19:08:02.545590,"(17.0, 27.0, 24.782608695652172)","(3.2, 3.6, 3.5342105263157895)","(9.0, 12.0, 11.678571428571429)","(7.5, 9.6, 9.503225806451612)","(51.0, 80.0, 76.25)","(2.7, 3.55, 3.5443925233644857)","(4.6, 6.4, 6.228571428571429)","(31.0, 46.0, 44.38095238095238)"
09-01-2023 19:08:03.504516,"(17.0, 27.0, 24.918367346938776)","(3.2, 3.6, 3.5342105263157895)","(9.0, 12.0, 11.678571428571429)","(7.5, 9.6, 9.503225806451612)","(51.0, 80.0, 76.25)","(2.7, 3.55, 3.5426470588235293)","(4.6, 6.4, 6.224561403508772)","(31.0, 46.0, 44.38095238095238)"
09-01-2023 19:08:04.460639,"(17.0, 27.0, 24.96)","(3.2, 3.6, 3.5342105263157895)","(9.0, 11.5, 11.472222222222221)","(7.5, 9.6, 9.486486486486486)","(51.0, 80.0, 76.25)","(2.7, 3.55, 3.5426470588235293)","(4.6, 6.4, 6.224561403508772)","(31.0, 46.0, 44.38095238095238)"
09-01-2023 19:08:05.411065,"(17.0, 27.0, 24.72)","(3.2, 3.6, 3.551923076923077)","(9.0, 11.5, 11.472222222222221)","(7.5, 9.6, 9.314285714285713)","(51.0, 80.0, 76.25)","(2.7, 3.55, 3.5426470588235293)","(4.6, 6.4, 6.224561403508772)","(31.0, 46.0, 44.38095238095238)"
09-01-2023 19:08:06.363987,"(17.0, 27.0, 24.72)","(3.2, 3.6, 3.5456521739130435)","(9.0, 11.5, 11.333333333333334)","(7.5, 9.6, 9.399999999999999)","(51.0, 80.0, 76.25)","(2.7, 3.55, 3.5426470588235293)","(4.6, 6.4, 6.224561403508772)","(31.0, 46.0, 44.38095238095238)"
09-01-2023 19:08:07.319149,"(17.0, 27.0, 24.8)","(3.2, 3.6, 3.5375)","(9.0, 11.5, 11.416666666666666)","(7.5, 9.6, 9.399999999999999)","(51.0, 80.0, 76.25)","(2.7, 3.55, 3.5041666666666664)","(4.6, 6.4, 6.224561403508772)","(31.0, 46.0, 44.38095238095238)"
09-01-2023 19:08:08.314300,"(17.0, 27.0, 24.893617021276597)","(3.2, 3.6, 3.5375)","(9.0, 11.5, 11.382352941176471)","(7.5, 9.6, 9.410526315789474)","(51.0, 80.0, 76.73913043478261)","(2.7, 3.55, 3.543037974683544)","(4.6, 6.4, 6.224561403508772)","(31.0, 46.0, 44.38095238095238)"
09-01-2023 19:08:09.279083,"(17.0, 26.0, 25.2)","(3.2, 3.6, 3.562962962962963)","(9.0, 11.5, 11.404761904761905)","(7.5, 9.6, 9.342857142857142)","(51.0, 80.0, 76.25)","(2.7, 3.55, 3.5044117647058823)","(4.6, 6.4, 6.224561403508772)","(31.0, 46.0, 44.38095238095238)"
09-01-2023 19:08:10.221568,"(17.0, 25.0, 24.571428571428573)","(3.1, 3.7, 3.6690909090909094)","(9.0, 11.5, 11.25)","(7.5, 9.6, 9.342857142857142)","(51.0, 80.0, 76.25)","(2.7, 3.55, 3.5044117647058823)","(4.6, 6.4, 6.224561403508772)","(31.0, 46.0, 44.38095238095238)"
09-01-2023 19:08:11.163467,"(17.0, 25.0, 24.466666666666665)","(3.1, 3.7, 3.66046511627907)","(9.0, 11.5, 11.25)","(7.5, 9.6, 9.410526315789474)","(51.0, 80.0, 76.25)","(2.7, 3.55, 3.5044117647058823)","(4.6, 6.4, 6.224561403508772)","(31.0, 46.0, 44.38095238095238)"
09-01-2023 19:08:12.110826,"(17.0, 25.0, 24.466666666666665)","(3.1, 3.7, 3.666666666666667)","(9.0, 11.5, 11.25)","(7.5, 9.6, 9.342857142857142)","(51.0, 80.0, 76.25)","(2.7, 3.55, 3.521153846153846)","(4.6, 6.4, 6.140000000000001)","(31.0, 46.0, 44.38095238095238)"
09-01-2023 19:08:13.047720,"(17.0, 25.0, 24.294117647058822)","(3.1, 3.7, 3.6531914893617023)","(9.0, 12.0, 11.571428571428571)","(7.5, 9.6, 9.410526315789474)","(51.0, 80.0, 76.25)","(2.7, 3.55, 3.521153846153846)","(4.6, 6.2, 6.142857142857143)","(31.0, 46.0, 44.38095238095238)"
09-01-2023 19:08:14.003500,"(17.0, 25.0, 24.047619047619047)","(3.1, 3.7, 3.658139534883721)","(9.0, 12.0, 11.619047619047619)","(7.5, 9.6, 9.342857142857142)","(51.0, 80.0, 76.25)","(2.7, 3.55, 3.521153846153846)","(4.6, 6.2, 6.142857142857143)","(31.0, 46.0, 44.38095238095238)"
09-01-2023 19:08:14.953260,"(17.0, 25.0, 24.047619047619047)","(3.1, 3.6, 3.5654761904761902)","(9.0, 12.0, 11.652173913043478)","(7.5, 9.6, 9.435294117647059)","(51.0, 80.0, 76.25)","(2.7, 3.55, 3.634126984126984)","(4.6, 6.2, 6.142857142857143)","(31.0, 46.0, 44.38095238095238)"
09-01-2023 19:08:15.899414,"(17.0, 25.0, 24.047619047619047)","(3.1, 3.6, 3.553968253968254)","(9.0, 12.0, 11.714285714285714)","(7.5, 9.6, 9.366666666666665)","(51.0, 80.0, 74.64285714285714)","(2.7, 3.65, 3.634126984126984)","(4.6, 6.2, 6.142857142857143)","(31.0, 46.0, 44.38095238095238)"
09-01-2023 19:08:16.876972,"(17.0, 25.0, 24.294117647058822)","(3.1, 3.6, 3.527083333333333)","(9.0, 12.0, 11.652173913043478)","(7.5, 9.6, 9.366666666666665)","(51.0, 80.0, 74.23076923076923)","(2.7, 3.65, 3.605813953488372)","(4.6, 6.2, 6.15)","(31.0, 46.0, 44.38095238095238)"
