,Stupendo,Bahama Bay,Blakmax,Cuban Sunset,Dream Statement,Mt Niseko,Sorel Rising,Everylittle Breeze,Freeways,Harmonious Senora,Miss Magnifico,Under The Palais,Doublern
04-01-2023 15:02:46.085798,"(13.0, 14.5, 14.776978417266188)","(10.0, 12.0, 11.935294117647059)","(13.0, 19.0, 18.914634146341463)","(51.0, 85.0, 81.66666666666667)","(14.0, 17.5, 17.45)","(16.0, 19.5, 18.804347826086957)","(21.0, 28.0, 27.666666666666668)","(4.6, 5.9, 5.8653594771241835)","(12.0, 14.0, 13.90566037735849)","(16.0, 21.0, 19.42105263157895)","(5.0, 6.2, 6.01864406779661)","(12.0, 14.0, 13.59047619047619)","(8.5, 10.5, 10.086124401913876)"
04-01-2023 15:02:47.532225,"(13.0, 15.0, 14.776978417266188)","(10.0, 12.0, 11.935294117647059)","(13.0, 19.0, 18.928571428571427)","(51.0, 85.0, 81.66666666666667)","(14.0, 17.5, 17.45)","(15.0, 19.5, 18.804347826086957)","(21.0, 28.0, 27.666666666666668)","(4.6, 5.9, 5.893129770992367)","(12.0, 14.0, 13.90566037735849)","(16.0, 21.0, 19.42105263157895)","(5.0, 6.2, 6.01864406779661)","(12.0, 14.0, 13.59047619047619)","(8.5, 10.5, 10.086124401913876)"
04-01-2023 15:02:48.957802,"(13.0, 15.0, 14.784810126582279)","(10.0, 12.0, 11.940860215053764)","(13.0, 19.0, 19.166666666666668)","(51.0, 85.0, 81.66666666666667)","(14.0, 17.5, 17.45)","(15.0, 19.5, 18.804347826086957)","(21.0, 28.0, 27.666666666666668)","(4.6, 5.9, 5.829925187032419)","(12.0, 14.0, 13.90566037735849)","(16.0, 21.0, 19.42105263157895)","(5.0, 6.2, 6.01864406779661)","(12.0, 14.0, 13.605042016806722)","(8.5, 10.5, 10.024725274725276)"
04-01-2023 15:02:50.446353,"(13.0, 15.0, 14.784810126582279)","(10.0, 12.0, 11.940860215053764)","(13.0, 19.5, 19.365384615384617)","(51.0, 85.0, 81.66666666666667)","(14.0, 17.5, 17.45)","(15.0, 19.5, 18.804347826086957)","(21.0, 28.0, 27.666666666666668)","(4.6, 6.0, 5.854054054054054)","(12.0, 14.0, 13.90566037735849)","(16.0, 21.0, 19.5)","(5.0, 6.2, 6.012607449856733)","(12.0, 14.0, 13.620967741935484)","(8.5, 10.5, 10.024725274725276)"
04-01-2023 15:02:51.933743,"(13.0, 15.0, 14.784810126582279)","(10.0, 12.0, 11.940860215053764)","(13.0, 19.5, 19.365384615384617)","(51.0, 85.0, 81.66666666666667)","(14.0, 17.5, 17.45)","(15.0, 19.5, 18.804347826086957)","(21.0, 28.0, 27.666666666666668)","(4.6, 5.9, 5.8545454545454545)","(12.0, 14.0, 13.90566037735849)","(16.0, 21.0, 18.894736842105264)","(5.0, 6.2, 6.011527377521614)","(12.0, 14.0, 13.620967741935484)","(8.5, 10.5, 10.082125603864734)"
04-01-2023 15:02:53.419177,"(13.0, 15.0, 14.784810126582279)","(10.0, 12.0, 11.940860215053764)","(13.0, 19.5, 19.365384615384617)","(51.0, 85.0, 79.28571428571429)","(14.0, 17.5, 17.45)","(15.0, 19.5, 18.804347826086957)","(21.0, 28.0, 27.666666666666668)","(4.6, 5.9, 5.850420168067227)","(12.0, 14.0, 13.90566037735849)","(16.0, 20.0, 18.894736842105264)","(5.0, 6.2, 6.011527377521614)","(12.0, 14.0, 13.620967741935484)","(8.5, 10.5, 10.082125603864734)"
04-01-2023 15:02:54.888619,"(13.0, 15.0, 14.784810126582279)","(10.0, 12.0, 11.940860215053764)","(13.0, 19.5, 19.365384615384617)","(51.0, 85.0, 79.28571428571429)","(14.0, 17.5, 17.45)","(15.0, 19.5, 18.804347826086957)","(21.0, 28.0, 28.473684210526315)","(4.6, 5.9, 5.850420168067227)","(12.0, 14.0, 13.90566037735849)","(16.0, 20.0, 18.894736842105264)","(5.0, 6.2, 6.011527377521614)","(12.0, 14.0, 13.620967741935484)","(8.5, 10.5, 10.082125603864734)"
04-01-2023 15:02:56.298492,"(13.0, 15.0, 14.784810126582279)","(10.0, 12.0, 11.940860215053764)","(13.0, 19.5, 19.365384615384617)","(51.0, 85.0, 79.28571428571429)","(14.0, 17.5, 17.45)","(15.0, 19.5, 18.804347826086957)","(21.0, 29.0, 28.473684210526315)","(4.6, 5.9, 5.828915662650602)","(12.0, 14.0, 13.90566037735849)","(16.0, 20.0, 18.894736842105264)","(5.0, 6.2, 6.011527377521614)","(12.0, 14.0, 13.620967741935484)","(8.5, 10.5, 10.082125603864734)"
04-01-2023 15:02:57.741502,"(13.0, 15.0, 14.784810126582279)","(10.0, 12.0, 11.940860215053764)","(13.0, 19.5, 19.365384615384617)","(51.0, 85.0, 79.28571428571429)","(14.0, 17.5, 17.45)","(15.0, 19.5, 18.804347826086957)","(21.0, 29.0, 28.473684210526315)","(4.6, 5.9, 5.828915662650602)","(12.0, 14.0, 13.90566037735849)","(16.0, 20.0, 18.894736842105264)","(5.0, 6.2, 6.011527377521614)","(12.0, 14.0, 13.571428571428571)","(8.5, 10.5, 10.082125603864734)"
04-01-2023 15:02:59.255601,"(13.0, 15.0, 14.828358208955224)","(10.0, 12.0, 11.940860215053764)","(13.0, 19.5, 19.365384615384617)","(51.0, 85.0, 79.28571428571429)","(14.0, 17.5, 17.45)","(15.0, 19.5, 18.264705882352942)","(21.0, 29.0, 28.473684210526315)","(4.6, 5.9, 5.85)","(12.0, 14.0, 13.90566037735849)","(16.0, 20.0, 18.894736842105264)","(5.0, 6.2, 6.0452830188679245)","(12.0, 14.0, 13.571428571428571)","(8.5, 10.5, 10.082125603864734)"
04-01-2023 15:03:00.715544,"(13.0, 15.0, 14.835714285714285)","(10.0, 12.0, 11.940860215053764)","(13.0, 19.5, 19.365384615384617)","(51.0, 85.0, 81.66666666666667)","(14.0, 17.5, 17.782608695652172)","(15.0, 18.5, 18.271428571428572)","(21.0, 29.0, 28.565217391304348)","(4.6, 5.9, 5.858333333333333)","(12.0, 14.0, 13.90566037735849)","(16.0, 20.0, 18.894736842105264)","(5.0, 6.2, 5.986557377049181)","(12.0, 14.0, 13.571428571428571)","(8.5, 10.5, 10.082125603864734)"
04-01-2023 15:03:02.082693,"(13.0, 15.0, 15.328282828282829)","(10.0, 12.0, 11.940860215053764)","(13.0, 19.5, 19.365384615384617)","(51.0, 85.0, 81.66666666666667)","(14.0, 18.0, 17.782608695652172)","(15.0, 18.5, 18.271428571428572)","(21.0, 29.0, 28.866666666666667)","(4.6, 5.9, 5.658421052631579)","(12.0, 14.0, 13.932692307692308)","(16.0, 20.0, 18.96875)","(5.0, 6.0, 5.986557377049181)","(12.0, 14.0, 13.571428571428571)","(8.5, 10.5, 10.082125603864734)"
04-01-2023 15:03:03.518291,"(13.0, 15.5, 15.328282828282829)","(10.0, 12.0, 11.940860215053764)","(13.0, 19.5, 19.45)","(51.0, 85.0, 84.16666666666667)","(14.0, 18.0, 17.20689655172414)","(15.0, 18.5, 18.086734693877553)","(21.0, 29.0, 29.545454545454547)","(4.6, 5.7, 5.635245901639344)","(12.0, 14.0, 13.769461077844312)","(16.0, 20.0, 19.181818181818183)","(5.0, 6.0, 6.033070866141732)","(12.0, 14.0, 13.427083333333334)","(8.5, 10.5, 10.101382488479263)"
04-01-2023 15:03:05.049273,"(13.0, 15.5, 15.402061855670103)","(10.0, 12.0, 11.98235294117647)","(13.0, 19.5, 19.48913043478261)","(51.0, 85.0, 88.5)","(14.0, 17.5, 17.225806451612904)","(15.0, 18.5, 17.771186440677965)","(21.0, 30.0, 29.23076923076923)","(4.6, 5.7, 5.592073170731707)","(12.0, 14.0, 13.770833333333334)","(16.0, 19.5, 18.857142857142858)","(5.5, 6.2, 6.055474452554744)","(12.0, 13.5, 13.42741935483871)","(8.5, 10.5, 10.11228813559322)"
04-01-2023 15:03:06.570569,"(13.0, 15.5, 15.402061855670103)","(10.0, 12.0, 11.98235294117647)","(14.0, 19.5, 19.789473684210527)","(51.0, 90.0, 88.0)","(14.0, 17.5, 17.22872340425532)","(15.0, 18.5, 17.673076923076923)","(21.0, 30.0, 29.23076923076923)","(4.6, 5.6, 5.592073170731707)","(12.0, 14.0, 13.748366013071895)","(16.0, 19.0, 18.9)","(5.5, 6.2, 6.055474452554744)","(12.0, 13.5, 13.465116279069768)","(8.5, 10.5, 10.11228813559322)"
04-01-2023 15:03:08.011867,"(13.0, 15.5, 15.354545454545455)","(10.0, 12.0, 11.98235294117647)","(14.0, 20.0, 19.53846153846154)","(51.0, 90.0, 88.0)","(14.0, 17.5, 17.21978021978022)","(15.0, 18.0, 17.59259259259259)","(21.0, 30.0, 29.23076923076923)","(4.6, 5.6, 5.5920245398773005)","(12.0, 14.0, 13.748366013071895)","(16.0, 19.0, 18.857142857142858)","(5.5, 6.2, 6.055474452554744)","(12.0, 13.5, 13.96551724137931)","(8.5, 10.5, 10.095132743362832)"
04-01-2023 15:03:09.509643,"(13.0, 15.5, 15.354545454545455)","(10.0, 12.0, 11.98235294117647)","(14.0, 20.0, 19.53846153846154)","(51.0, 90.0, 88.5)","(14.0, 17.5, 17.21978021978022)","(15.0, 18.0, 17.59259259259259)","(21.0, 30.0, 29.23076923076923)","(4.6, 5.6, 5.5920245398773005)","(12.0, 14.0, 13.696850393700787)","(16.0, 19.0, 18.375)","(5.5, 6.2, 6.055474452554744)","(12.0, 14.0, 13.793478260869565)","(8.5, 10.5, 10.095132743362832)"
04-01-2023 15:03:10.945150,"(13.0, 15.5, 15.354545454545455)","(10.0, 12.0, 11.98235294117647)","(14.0, 20.0, 19.825)","(51.0, 90.0, 88.5)","(14.0, 17.5, 16.772727272727273)","(15.0, 18.0, 17.666666666666668)","(21.0, 30.0, 29.23076923076923)","(4.6, 5.6, 5.658961038961039)","(12.0, 14.0, 13.7015503875969)","(16.0, 18.5, 18.444444444444443)","(5.5, 6.2, 5.990855457227139)","(12.0, 14.0, 13.96551724137931)","(8.5, 10.5, 10.11875)"
04-01-2023 15:03:12.448095,"(13.0, 14.5, 14.447368421052632)","(10.0, 12.0, 12.135416666666666)","(14.0, 20.0, 19.825)","(51.0, 90.0, 88.5)","(14.0, 17.0, 16.791666666666668)","(15.0, 18.0, 17.689655172413794)","(21.0, 30.0, 30.176470588235293)","(4.6, 5.7, 5.646341463414634)","(12.0, 14.0, 13.718045112781954)","(16.0, 18.5, 18.38095238095238)","(5.5, 6.0, 6.041726618705036)","(12.0, 14.0, 13.96551724137931)","(8.5, 10.5, 10.095132743362832)"
04-01-2023 15:03:13.894005,"(13.0, 15.0, 14.528985507246377)","(10.0, 12.5, 12.135416666666666)","(14.0, 20.0, 19.825)","(51.0, 90.0, 88.5)","(14.0, 17.0, 16.791666666666668)","(15.0, 18.0, 17.689655172413794)","(21.0, 32.0, 30.193548387096776)","(4.6, 5.7, 5.646341463414634)","(12.0, 14.0, 13.718045112781954)","(16.0, 18.5, 18.352941176470587)","(5.5, 6.2, 6.041726618705036)","(12.0, 14.0, 13.96551724137931)","(8.5, 10.5, 10.095132743362832)"
04-01-2023 15:03:15.313973,"(13.0, 15.0, 14.528985507246377)","(10.0, 12.5, 12.135416666666666)","(14.0, 20.0, 19.825)","(51.0, 90.0, 88.5)","(14.0, 17.0, 16.791666666666668)","(15.0, 18.0, 17.689655172413794)","(21.0, 32.0, 30.193548387096776)","(4.6, 5.7, 5.640689655172414)","(12.0, 14.0, 13.704724409448819)","(16.0, 18.5, 18.98148148148148)","(5.5, 6.2, 5.985318559556787)","(12.0, 14.0, 13.96551724137931)","(8.5, 10.5, 9.688311688311689)"
04-01-2023 15:03:16.799069,"(13.0, 14.5, 14.491596638655462)","(10.0, 12.5, 12.348837209302326)","(14.0, 20.0, 19.825)","(51.0, 90.0, 86.25)","(14.0, 17.0, 16.852941176470587)","(15.0, 18.0, 17.70967741935484)","(21.0, 32.0, 30.303030303030305)","(4.6, 5.7, 5.63986013986014)","(12.0, 14.0, 13.724806201550388)","(16.0, 19.5, 18.98148148148148)","(5.5, 6.0, 6.052842809364549)","(12.0, 14.0, 13.96551724137931)","(8.5, 9.8, 9.67536231884058)"
04-01-2023 15:03:18.322224,"(13.0, 14.5, 14.491869918699187)","(10.0, 12.5, 12.9)","(14.0, 20.0, 19.825)","(51.0, 90.0, 87.27272727272727)","(14.0, 17.0, 16.848484848484848)","(15.0, 18.0, 17.70967741935484)","(21.0, 32.0, 30.303030303030305)","(4.6, 5.7, 5.63986013986014)","(12.0, 14.0, 13.724806201550388)","(16.0, 19.5, 18.98148148148148)","(5.5, 6.2, 6.052842809364549)","(12.0, 14.0, 13.96551724137931)","(8.5, 9.6, 9.551785714285714)"
04-01-2023 15:03:19.756589,"(13.0, 14.5, 14.889705882352942)","(10.0, 13.0, 12.9)","(14.0, 20.0, 19.825)","(51.0, 90.0, 85.33333333333333)","(14.0, 17.0, 16.848484848484848)","(15.0, 18.0, 17.70967741935484)","(21.0, 32.0, 30.303030303030305)","(4.6, 5.7, 5.63986013986014)","(12.0, 14.0, 13.724806201550388)","(16.0, 19.5, 18.98148148148148)","(5.5, 6.2, 5.994189602446483)","(12.0, 14.0, 13.96551724137931)","(8.5, 9.6, 9.551785714285714)"
04-01-2023 15:03:21.207245,"(13.0, 15.0, 14.793103448275861)","(10.0, 13.0, 12.9)","(14.0, 20.0, 19.825)","(51.0, 90.0, 85.33333333333333)","(14.0, 17.0, 16.848484848484848)","(15.0, 18.0, 17.70967741935484)","(21.0, 32.0, 30.303030303030305)","(4.6, 5.7, 5.63986013986014)","(12.0, 14.0, 13.724806201550388)","(16.0, 19.5, 18.98148148148148)","(5.5, 6.0, 5.98268156424581)","(12.0, 14.0, 13.96551724137931)","(8.5, 9.6, 9.551785714285714)"
04-01-2023 15:03:22.662420,"(13.0, 15.0, 14.793103448275861)","(10.0, 13.0, 12.9)","(14.0, 20.0, 19.825)","(51.0, 90.0, 85.33333333333333)","(14.0, 17.0, 16.848484848484848)","(15.0, 18.0, 17.678571428571427)","(21.0, 32.0, 30.303030303030305)","(4.6, 5.7, 5.63986013986014)","(12.0, 14.0, 13.724806201550388)","(16.0, 19.5, 18.98148148148148)","(5.5, 6.0, 5.993968253968254)","(12.0, 14.0, 13.96551724137931)","(8.5, 9.6, 9.551785714285714)"
04-01-2023 15:03:24.196627,"(13.0, 15.0, 14.793103448275861)","(10.0, 13.0, 12.9)","(14.0, 20.0, 19.825)","(51.0, 90.0, 85.33333333333333)","(14.0, 17.0, 16.944444444444443)","(15.0, 18.0, 17.59090909090909)","(21.0, 32.0, 30.444444444444443)","(4.6, 5.7, 5.585496183206106)","(12.0, 14.0, 13.724806201550388)","(16.0, 19.5, 19.833333333333332)","(5.5, 6.0, 5.970813397129187)","(12.0, 14.0, 13.96551724137931)","(8.5, 9.6, 9.551785714285714)"
04-01-2023 15:03:25.675148,"(13.0, 15.0, 14.793103448275861)","(10.0, 13.0, 12.9)","(14.0, 20.0, 19.825)","(51.0, 90.0, 85.33333333333333)","(14.0, 17.0, 16.944444444444443)","(15.0, 18.0, 17.59090909090909)","(21.0, 32.0, 30.444444444444443)","(4.6, 5.6, 5.635384615384615)","(12.0, 14.0, 13.718045112781954)","(16.0, 20.0, 19.833333333333332)","(5.5, 6.0, 5.970813397129187)","(12.0, 14.0, 13.96551724137931)","(8.5, 9.6, 9.551785714285714)"
04-01-2023 15:03:27.066374,"(13.0, 15.0, 14.5)","(10.0, 13.0, 12.947761194029852)","(14.0, 20.0, 19.952380952380953)","(51.0, 90.0, 86.25)","(14.0, 17.0, 17.068181818181817)","(15.0, 18.0, 17.55)","(21.0, 32.0, 30.6)","(4.6, 5.7, 5.457377049180328)","(12.0, 14.0, 13.73404255319149)","(16.0, 20.0, 19.916666666666668)","(5.5, 6.0, 6.0310077519379846)","(12.0, 14.0, 14.0375)","(8.5, 9.6, 9.66969696969697)"
04-01-2023 15:03:28.555359,"(13.0, 14.5, 14.442857142857143)","(10.0, 13.0, 12.947761194029852)","(14.0, 20.0, 19.954545454545453)","(51.0, 90.0, 86.25)","(14.0, 17.5, 17.072580645161292)","(15.0, 18.0, 17.419642857142858)","(21.0, 32.0, 30.6)","(4.6, 5.5, 5.443478260869566)","(12.0, 14.0, 13.724489795918368)","(16.0, 20.0, 19.928571428571427)","(5.5, 6.2, 6.065486725663717)","(12.0, 14.5, 14.056818181818182)","(8.5, 9.8, 9.595505617977528)"
04-01-2023 15:03:30.065090,"(13.0, 14.5, 14.639175257731958)","(10.0, 13.0, 12.904411764705882)","(14.0, 20.0, 19.112676056338028)","(51.0, 90.0, 76.5)","(14.0, 17.5, 16.90625)","(15.0, 17.5, 17.33695652173913)","(21.0, 32.0, 30.25)","(4.6, 5.5, 5.475)","(12.0, 14.0, 13.670731707317072)","(16.0, 20.0, 20.15)","(5.5, 6.2, 6.0674772036474165)","(12.0, 14.5, 14.128865979381443)","(8.5, 9.6, 9.548672566371682)"
04-01-2023 15:03:31.535356,"(13.0, 15.0, 14.639175257731958)","(10.0, 13.0, 12.904411764705882)","(14.0, 19.5, 19.10144927536232)","(51.0, 90.0, 77.0)","(14.0, 17.0, 16.90625)","(15.0, 17.5, 17.33695652173913)","(21.0, 32.0, 30.25)","(4.6, 5.5, 5.475)","(12.0, 14.0, 13.666666666666666)","(16.0, 21.0, 20.38095238095238)","(5.5, 6.2, 6.067069486404834)","(12.0, 14.5, 14.132978723404255)","(8.5, 9.6, 9.548672566371682)"
04-01-2023 15:03:32.985721,"(13.0, 15.0, 14.637305699481866)","(10.0, 13.0, 12.904411764705882)","(14.0, 19.5, 18.8875)","(51.0, 85.0, 76.11111111111111)","(14.0, 17.0, 16.91176470588235)","(15.0, 17.5, 17.33695652173913)","(21.0, 32.0, 30.486486486486488)","(4.6, 5.5, 5.515714285714286)","(12.0, 14.0, 13.573529411764707)","(16.0, 22.0, 20.620689655172413)","(5.5, 6.2, 6.042774566473988)","(12.0, 14.5, 14.060975609756097)","(8.5, 9.6, 9.548672566371682)"
04-01-2023 15:03:34.482719,"(13.0, 15.0, 14.391472868217054)","(10.0, 13.0, 12.904411764705882)","(14.0, 19.0, 18.875)","(51.0, 85.0, 76.11111111111111)","(14.0, 17.0, 16.91176470588235)","(15.0, 17.5, 17.33695652173913)","(21.0, 32.0, 30.486486486486488)","(4.6, 5.6, 5.515942028985507)","(12.0, 14.0, 13.697916666666666)","(16.0, 22.0, 21.25925925925926)","(5.5, 6.2, 6.042774566473988)","(12.0, 14.5, 14.060975609756097)","(8.5, 9.6, 9.548672566371682)"
04-01-2023 15:03:36.006552,"(13.0, 14.5, 14.490291262135923)","(10.0, 13.0, 12.293478260869565)","(14.0, 19.0, 18.875)","(51.0, 85.0, 76.11111111111111)","(14.0, 17.0, 16.91176470588235)","(15.0, 17.5, 17.33695652173913)","(21.0, 32.0, 30.5625)","(4.6, 5.6, 5.512121212121212)","(12.0, 14.0, 13.697916666666666)","(16.0, 22.0, 21.291666666666668)","(5.5, 6.2, 6.042774566473988)","(12.0, 14.5, 14.060975609756097)","(8.5, 9.6, 9.548672566371682)"
04-01-2023 15:03:37.464121,"(13.0, 14.5, 14.75)","(10.0, 12.5, 12.259615384615385)","(14.0, 19.0, 18.90625)","(51.0, 85.0, 77.0)","(14.0, 17.0, 16.918367346938776)","(15.0, 17.5, 17.352272727272727)","(21.0, 32.0, 30.606060606060606)","(4.6, 5.6, 5.5275)","(12.0, 14.0, 13.783854166666666)","(16.0, 22.0, 21.392857142857142)","(5.5, 6.2, 6.04)","(12.0, 14.5, 14.055555555555555)","(8.5, 9.6, 9.52129963898917)"
04-01-2023 15:03:38.910543,"(13.0, 15.0, 14.76923076923077)","(10.0, 12.5, 12.259615384615385)","(14.0, 19.0, 18.919642857142858)","(51.0, 85.0, 77.0)","(14.0, 17.5, 16.887096774193548)","(15.0, 17.5, 17.352272727272727)","(21.0, 32.0, 30.606060606060606)","(4.6, 5.6, 5.5275)","(12.0, 14.0, 13.783854166666666)","(16.0, 22.0, 21.484848484848484)","(5.5, 6.2, 6.0368)","(12.0, 14.5, 14.055555555555555)","(8.5, 9.8, 9.52129963898917)"
04-01-2023 15:03:40.331707,"(13.0, 15.0, 14.76923076923077)","(10.0, 12.5, 12.259615384615385)","(14.0, 19.0, 18.919642857142858)","(51.0, 85.0, 77.0)","(14.0, 17.5, 16.873626373626372)","(15.0, 17.5, 17.352272727272727)","(21.0, 32.0, 30.606060606060606)","(4.6, 5.6, 5.521590909090909)","(12.0, 14.0, 13.783854166666666)","(16.0, 22.0, 20.38095238095238)","(5.5, 6.2, 6.0368)","(12.0, 14.5, 14.055555555555555)","(8.5, 9.8, 9.520289855072464)"
04-01-2023 15:03:41.777852,"(13.0, 15.0, 14.76923076923077)","(10.0, 12.5, 12.259615384615385)","(14.0, 19.0, 18.919642857142858)","(51.0, 85.0, 77.0)","(14.0, 17.5, 16.873626373626372)","(15.0, 17.5, 17.430555555555557)","(21.0, 32.0, 30.606060606060606)","(4.6, 5.6, 5.521590909090909)","(12.0, 14.0, 13.783854166666666)","(16.0, 22.0, 20.96969696969697)","(5.5, 6.2, 6.0368)","(12.0, 14.5, 14.055555555555555)","(8.5, 9.8, 9.520289855072464)"
04-01-2023 15:03:43.226528,"(13.0, 15.0, 14.862068965517242)","(10.0, 13.0, 12.442622950819672)","(14.0, 19.0, 18.919642857142858)","(51.0, 85.0, 77.0)","(14.0, 17.5, 16.873626373626372)","(15.0, 17.5, 17.430555555555557)","(21.0, 32.0, 30.606060606060606)","(4.6, 5.6, 5.521590909090909)","(12.0, 14.0, 13.783854166666666)","(16.0, 22.0, 20.96969696969697)","(5.5, 6.2, 6.0368)","(12.0, 14.5, 14.055555555555555)","(8.5, 9.8, 9.520289855072464)"
04-01-2023 15:03:44.736376,"(13.0, 15.5, 14.905797101449275)","(10.0, 13.0, 12.568181818181818)","(14.0, 19.0, 18.91346153846154)","(51.0, 85.0, 77.0)","(14.0, 17.5, 16.873626373626372)","(15.0, 17.5, 17.352272727272727)","(21.0, 32.0, 30.606060606060606)","(4.6, 5.6, 5.521590909090909)","(12.0, 14.0, 13.783854166666666)","(16.0, 21.0, 20.36842105263158)","(5.5, 6.2, 6.0368)","(12.0, 14.5, 14.117021276595745)","(8.5, 9.8, 9.517216117216117)"
04-01-2023 15:03:46.187632,"(13.0, 15.5, 14.838709677419354)","(10.0, 13.0, 12.575)","(14.0, 19.0, 18.87142857142857)","(51.0, 85.0, 77.0)","(14.0, 17.5, 16.873626373626372)","(15.0, 17.5, 17.352272727272727)","(21.0, 32.0, 30.606060606060606)","(4.6, 5.6, 5.521590909090909)","(12.0, 13.5, 13.393939393939394)","(16.0, 21.0, 20.583333333333332)","(5.5, 6.2, 6.054712643678161)","(12.0, 14.5, 14.117021276595745)","(8.5, 9.8, 9.517216117216117)"
04-01-2023 15:03:47.695119,"(13.0, 15.5, 14.838709677419354)","(10.0, 13.0, 12.581395348837209)","(14.0, 19.0, 18.908163265306122)","(51.0, 85.0, 77.0)","(14.0, 17.5, 16.873626373626372)","(15.0, 17.5, 17.352272727272727)","(21.0, 32.0, 30.606060606060606)","(4.6, 5.6, 5.477)","(12.0, 13.5, 13.393939393939394)","(16.0, 21.0, 20.6875)","(5.5, 6.2, 6.0917808219178085)","(12.0, 14.5, 14.12087912087912)","(8.5, 9.8, 9.517216117216117)"
04-01-2023 15:03:49.236146,"(13.0, 15.5, 14.716981132075471)","(10.0, 13.0, 12.6)","(14.0, 19.0, 18.91)","(51.0, 85.0, 77.0)","(14.0, 17.5, 16.880434782608695)","(15.0, 17.5, 17.36046511627907)","(21.0, 32.0, 30.606060606060606)","(4.6, 5.5, 5.463114754098361)","(12.0, 13.5, 13.396946564885496)","(16.0, 21.0, 20.736842105263158)","(5.5, 6.2, 6.094260869565217)","(12.0, 14.5, 14.125)","(8.5, 9.8, 9.519272727272728)"
04-01-2023 15:03:50.651393,"(13.0, 15.0, 14.721153846153847)","(10.0, 13.0, 12.6)","(14.0, 19.0, 18.91)","(51.0, 85.0, 77.0)","(14.0, 17.5, 16.880434782608695)","(15.0, 17.5, 17.36046511627907)","(21.0, 32.0, 30.606060606060606)","(4.6, 5.5, 5.46260162601626)","(12.0, 13.5, 13.396153846153846)","(16.0, 21.0, 20.625)","(5.5, 6.2, 6.094260869565217)","(12.0, 14.5, 14.125)","(8.5, 9.8, 9.519272727272728)"
04-01-2023 15:03:52.104043,"(13.0, 15.5, 14.952830188679245)","(10.0, 13.0, 12.6)","(14.0, 19.0, 18.91)","(51.0, 85.0, 77.0)","(14.0, 17.5, 17.295454545454547)","(15.0, 17.5, 17.378048780487806)","(21.0, 32.0, 30.606060606060606)","(4.6, 5.5, 5.468939393939394)","(12.0, 13.5, 13.396153846153846)","(16.0, 21.0, 20.5)","(5.5, 6.2, 6.262666666666667)","(12.0, 14.5, 14.125)","(8.5, 9.8, 9.519272727272728)"
04-01-2023 15:03:53.572948,"(13.0, 15.5, 14.959016393442623)","(10.0, 13.0, 12.6)","(14.0, 19.0, 18.875)","(51.0, 85.0, 77.0)","(14.0, 17.5, 17.229166666666668)","(15.0, 17.5, 17.460526315789473)","(21.0, 32.0, 30.54054054054054)","(4.6, 5.5, 5.464)","(12.0, 13.5, 13.396153846153846)","(16.0, 21.0, 20.5)","(5.5, 6.4, 6.348022598870057)","(12.0, 14.5, 14.125)","(8.5, 9.8, 9.519272727272728)"
04-01-2023 15:03:55.000722,"(13.0, 15.5, 14.921052631578947)","(10.0, 13.0, 12.538461538461538)","(14.0, 19.0, 18.875)","(51.0, 85.0, 77.0)","(14.0, 17.5, 17.90909090909091)","(15.0, 17.5, 17.460526315789473)","(21.0, 32.0, 30.54054054054054)","(4.6, 5.5, 5.4625)","(12.0, 13.5, 13.396153846153846)","(16.0, 21.0, 20.5)","(5.5, 6.4, 6.349714285714286)","(12.0, 14.5, 14.125)","(8.5, 9.8, 9.543859649122806)"
04-01-2023 15:03:56.476102,"(13.0, 15.5, 14.83695652173913)","(10.0, 13.0, 12.538461538461538)","(14.0, 19.0, 18.948275862068964)","(51.0, 85.0, 77.0)","(14.0, 18.0, 17.3125)","(15.0, 17.5, 17.80392156862745)","(21.0, 32.0, 30.54054054054054)","(4.6, 5.5, 5.466115702479339)","(12.0, 13.5, 13.396153846153846)","(16.0, 21.0, 20.6)","(5.5, 6.4, 6.303278688524591)","(12.0, 14.5, 14.121052631578948)","(8.5, 9.6, 9.518367346938776)"
04-01-2023 15:03:57.951093,"(13.0, 15.0, 14.83695652173913)","(10.0, 13.0, 12.590909090909092)","(14.0, 19.0, 18.948275862068964)","(51.0, 85.0, 77.0)","(14.0, 17.5, 17.3125)","(15.0, 18.0, 17.833333333333332)","(21.0, 32.0, 30.54054054054054)","(4.6, 5.5, 5.466115702479339)","(12.0, 13.5, 13.396153846153846)","(16.0, 21.0, 20.714285714285715)","(5.5, 6.4, 6.303278688524591)","(12.0, 14.5, 14.125)","(8.5, 9.6, 9.474509803921569)"
