,Anjo Tornado,Sorinder Bale,Sophie Did It,Dixie Showband,Ferocious Amigo,Raising Hell,Nobu Girl,Oscar Ruth
08-01-2023 17:52:29.268909,"(2.6, 3.7, 2.794117647058824)","(3.8, 5.9, 5.0)","(61.0, 260.0, 140.0)","(17.0, 42.0, 25.333333333333336)","(13.0, 27.0, 19.75)","(101.0, 520.0, 240.0)","(15.0, 44.0, 38.3)","(2.3, 3.9, 3.6666666666666665)"
08-01-2023 17:52:30.270319,"(2.6, 3.7, 2.794117647058824)","(3.8, 5.9, 5.0)","(61.0, 260.0, 140.0)","(17.0, 42.0, 25.333333333333336)","(13.0, 27.0, 19.75)","(101.0, 520.0, 240.0)","(15.0, 44.0, 38.3)","(2.3, 3.9, 3.6666666666666665)"
08-01-2023 17:52:31.253011,"(2.6, 3.7, 2.794117647058824)","(3.8, 5.9, 5.0)","(61.0, 260.0, 140.0)","(17.0, 42.0, 25.333333333333336)","(13.0, 27.0, 19.75)","(101.0, 520.0, 240.0)","(15.0, 44.0, 38.3)","(2.3, 3.9, 3.6666666666666665)"
08-01-2023 17:52:32.213306,"(2.6, 3.7, 2.794117647058824)","(3.8, 5.9, 5.0)","(61.0, 260.0, 140.0)","(17.0, 42.0, 25.333333333333336)","(13.0, 27.0, 19.75)","(101.0, 520.0, 240.0)","(15.0, 44.0, 38.3)","(2.3, 3.9, 3.6666666666666665)"
08-01-2023 17:52:33.198970,"(2.6, 3.7, 2.794117647058824)","(3.8, 5.9, 5.0)","(61.0, 260.0, 140.0)","(17.0, 42.0, 25.333333333333336)","(13.0, 27.0, 19.75)","(101.0, 520.0, 240.0)","(15.0, 44.0, 38.3)","(2.3, 3.9, 3.6666666666666665)"
08-01-2023 17:52:34.190149,"(2.6, 3.7, 2.794117647058824)","(3.8, 5.9, 5.0)","(61.0, 260.0, 140.0)","(17.0, 42.0, 20.125)","(13.0, 27.0, 19.75)","(101.0, 520.0, 310.0)","(15.0, 44.0, 38.3)","(2.3, 3.9, 3.6666666666666665)"
08-01-2023 17:52:35.176632,"(2.6, 3.7, 2.794117647058824)","(3.8, 5.9, 5.0)","(61.0, 260.0, 140.0)","(17.0, 42.0, 20.125)","(13.0, 27.0, 19.75)","(101.0, 520.0, 310.0)","(15.0, 44.0, 38.3)","(2.3, 3.9, 3.6666666666666665)"
08-01-2023 17:52:36.158336,"(2.6, 3.7, 2.794117647058824)","(3.8, 5.9, 5.0)","(61.0, 260.0, 140.0)","(17.0, 42.0, 20.125)","(13.0, 27.0, 19.75)","(101.0, 520.0, 310.0)","(15.0, 44.0, 38.3)","(2.3, 3.9, 3.6666666666666665)"
08-01-2023 17:52:37.231328,"(2.6, 3.7, 2.794117647058824)","(3.8, 5.9, 5.0)","(61.0, 260.0, 140.0)","(17.0, 42.0, 20.125)","(13.0, 27.0, 19.75)","(101.0, 520.0, 310.0)","(15.0, 44.0, 38.3)","(2.3, 3.9, 3.6666666666666665)"
08-01-2023 17:52:38.250313,"(2.6, 3.7, 2.794117647058824)","(3.8, 5.9, 5.0)","(61.0, 260.0, 140.0)","(17.0, 42.0, 22.75)","(13.0, 27.0, 19.75)","(101.0, 520.0, 310.0)","(15.0, 44.0, 38.3)","(2.3, 3.9, 3.6666666666666665)"
08-01-2023 17:52:39.378868,"(2.6, 3.7, 2.794117647058824)","(3.8, 5.9, 5.0)","(61.0, 260.0, 140.0)","(17.0, 40.0, 22.75)","(13.0, 27.0, 19.75)","(101.0, 520.0, 240.0)","(15.0, 44.0, 38.3)","(2.3, 3.9, 3.6666666666666665)"
08-01-2023 17:52:40.534382,"(2.6, 3.7, 2.794117647058824)","(3.8, 5.9, 5.0)","(61.0, 260.0, 140.0)","(17.0, 38.0, 27.5)","(13.0, 27.0, 19.75)","(101.0, 520.0, 240.0)","(15.0, 44.0, 38.3)","(2.3, 3.9, 3.6666666666666665)"
08-01-2023 17:52:41.620219,"(2.6, 3.7, 2.794117647058824)","(3.8, 5.9, 5.0)","(61.0, 260.0, 140.0)","(17.0, 38.0, 27.5)","(13.0, 27.0, 19.75)","(101.0, 520.0, 240.0)","(15.0, 44.0, 38.3)","(2.3, 3.9, 3.6666666666666665)"
08-01-2023 17:52:42.890413,"(2.6, 3.7, 2.794117647058824)","(3.8, 5.2, 4.65)","(61.0, 260.0, 140.0)","(17.0, 38.0, 27.5)","(13.0, 27.0, 19.75)","(101.0, 520.0, 240.0)","(15.0, 44.0, 38.3)","(2.3, 3.9, 3.6666666666666665)"
08-01-2023 17:52:44.129060,"(2.6, 3.7, 2.794117647058824)","(3.8, 5.2, 4.283333333333333)","(61.0, 260.0, 140.0)","(17.0, 38.0, 27.5)","(13.0, 27.0, 19.75)","(101.0, 520.0, 240.0)","(15.0, 44.0, 34.5)","(2.3, 3.9, 3.0454545454545454)"
08-01-2023 17:52:45.260418,"(2.6, 3.5, 2.9375)","(3.8, 7.0, 4.583333333333333)","(61.0, 260.0, 140.0)","(17.0, 38.0, 27.5)","(13.0, 27.0, 19.75)","(101.0, 520.0, 240.0)","(15.0, 44.0, 34.66666666666667)","(2.3, 3.7, 3.458333333333333)"
08-01-2023 17:52:46.338263,"(2.6, 3.45, 3.13125)","(3.8, 6.8, 4.945454545454545)","(61.0, 260.0, 140.0)","(17.0, 38.0, 27.5)","(13.0, 27.0, 19.75)","(101.0, 520.0, 240.0)","(15.0, 44.0, 40.07142857142857)","(2.3, 3.65, 3.458333333333333)"
08-01-2023 17:52:47.413435,"(2.6, 3.45, 3.4023529411764706)","(3.8, 7.2, 4.945454545454545)","(61.0, 260.0, 140.0)","(17.0, 38.0, 35.900000000000006)","(13.0, 27.0, 25.791666666666664)","(101.0, 520.0, 240.0)","(15.0, 44.0, 38.6)","(2.3, 3.65, 3.537)"
08-01-2023 17:52:48.450897,"(2.6, 3.45, 3.428648648648649)","(3.8, 7.2, 4.504347826086956)","(61.0, 260.0, 140.0)","(17.0, 38.0, 35.900000000000006)","(13.0, 27.0, 25.791666666666664)","(101.0, 520.0, 240.0)","(15.0, 44.0, 38.6)","(2.3, 3.65, 3.0949999999999998)"
08-01-2023 17:52:49.523285,"(2.6, 3.45, 3.428648648648649)","(3.8, 6.8, 6.125)","(61.0, 260.0, 143.33333333333334)","(17.0, 38.0, 36.09090909090909)","(13.0, 27.0, 20.475)","(101.0, 520.0, 240.0)","(15.0, 44.0, 35.0)","(2.3, 3.65, 3.28)"
08-01-2023 17:52:50.527934,"(2.6, 3.45, 3.085)","(3.8, 6.8, 6.125)","(61.0, 260.0, 143.33333333333334)","(17.0, 38.0, 36.09090909090909)","(13.0, 27.0, 20.475)","(101.0, 520.0, 253.33333333333334)","(15.0, 44.0, 39.583333333333336)","(2.3, 3.65, 3.465)"
08-01-2023 17:52:51.603306,"(2.6, 3.45, 3.2675)","(3.8, 6.8, 6.539999999999999)","(61.0, 260.0, 143.33333333333334)","(17.0, 38.0, 36.09090909090909)","(13.0, 27.0, 20.475)","(101.0, 520.0, 253.33333333333334)","(15.0, 44.0, 39.92307692307692)","(2.3, 3.65, 3.465)"
08-01-2023 17:52:52.725662,"(2.6, 3.45, 3.4291176470588236)","(3.8, 6.8, 5.55)","(61.0, 260.0, 143.33333333333334)","(17.0, 38.0, 36.09090909090909)","(13.0, 27.0, 20.475)","(101.0, 520.0, 253.33333333333334)","(15.0, 44.0, 35.33333333333333)","(2.3, 3.65, 3.465)"
08-01-2023 17:52:53.776258,"(2.6, 3.45, 3.2775)","(3.8, 6.8, 6.383333333333333)","(61.0, 260.0, 143.33333333333334)","(17.0, 38.0, 42.833333333333336)","(13.0, 27.0, 24.76923076923077)","(101.0, 520.0, 253.33333333333334)","(15.0, 44.0, 39.33333333333333)","(2.3, 3.65, 3.465)"
08-01-2023 17:52:54.797550,"(2.6, 3.45, 3.2875)","(3.8, 6.8, 6.383333333333333)","(61.0, 260.0, 143.33333333333334)","(17.0, 48.0, 42.833333333333336)","(13.0, 27.0, 24.76923076923077)","(101.0, 520.0, 320.0)","(15.0, 50.0, 39.33333333333333)","(2.3, 3.65, 3.465)"
08-01-2023 17:52:55.866489,"(2.6, 3.45, 3.3737500000000002)","(3.8, 6.8, 6.383333333333333)","(61.0, 260.0, 143.33333333333334)","(17.0, 48.0, 42.833333333333336)","(13.0, 27.0, 24.76923076923077)","(101.0, 520.0, 260.0)","(15.0, 50.0, 39.33333333333333)","(2.3, 3.65, 3.465)"
08-01-2023 17:52:56.921435,"(2.6, 3.45, 3.4331428571428573)","(3.8, 6.8, 6.383333333333333)","(61.0, 260.0, 143.33333333333334)","(17.0, 48.0, 42.833333333333336)","(13.0, 27.0, 24.76923076923077)","(101.0, 540.0, 260.0)","(15.0, 50.0, 39.33333333333333)","(2.3, 3.65, 3.465)"
08-01-2023 17:52:57.972560,"(2.6, 3.45, 3.355)","(3.8, 6.8, 6.383333333333333)","(61.0, 260.0, 143.33333333333334)","(17.0, 48.0, 42.833333333333336)","(13.0, 27.0, 24.76923076923077)","(101.0, 540.0, 260.0)","(15.0, 50.0, 39.33333333333333)","(2.3, 3.65, 3.465)"
08-01-2023 17:52:58.970913,"(2.6, 3.45, 3.433823529411765)","(3.8, 6.8, 6.383333333333333)","(61.0, 260.0, 143.33333333333334)","(17.0, 48.0, 42.833333333333336)","(13.0, 27.0, 24.76923076923077)","(101.0, 540.0, 260.0)","(15.0, 50.0, 39.33333333333333)","(2.3, 3.65, 3.465)"
08-01-2023 17:53:00.024996,"(2.6, 3.45, 3.4181250000000003)","(3.8, 6.8, 6.383333333333333)","(61.0, 260.0, 143.33333333333334)","(17.0, 48.0, 42.833333333333336)","(13.0, 27.0, 24.76923076923077)","(101.0, 540.0, 260.0)","(15.0, 50.0, 39.33333333333333)","(2.3, 3.65, 3.465)"
08-01-2023 17:53:01.093598,"(2.6, 3.45, 3.3955555555555557)","(3.8, 6.8, 6.383333333333333)","(61.0, 260.0, 143.33333333333334)","(17.0, 48.0, 42.833333333333336)","(13.0, 27.0, 24.76923076923077)","(101.0, 540.0, 260.0)","(15.0, 50.0, 39.33333333333333)","(2.3, 3.65, 3.465)"
08-01-2023 17:53:02.154076,"(2.6, 3.75, 3.7018750000000002)","(3.8, 6.8, 6.383333333333333)","(61.0, 260.0, 143.33333333333334)","(17.0, 48.0, 42.833333333333336)","(13.0, 27.0, 24.76923076923077)","(101.0, 540.0, 260.0)","(15.0, 50.0, 43.714285714285715)","(2.3, 3.65, 3.465)"
08-01-2023 17:53:03.301840,"(2.6, 3.75, 3.672222222222222)","(3.8, 6.8, 6.383333333333333)","(61.0, 250.0, 167.5)","(17.0, 46.0, 41.166666666666664)","(13.0, 26.0, 19.571428571428573)","(101.0, 540.0, 260.0)","(15.0, 48.0, 43.2)","(2.3, 3.65, 3.465)"
08-01-2023 17:53:04.338787,"(2.6, 3.75, 3.5875)","(3.8, 6.4, 6.050000000000001)","(61.0, 250.0, 167.5)","(17.0, 44.0, 26.666666666666664)","(13.0, 25.0, 23.958333333333336)","(101.0, 540.0, 260.0)","(15.0, 46.0, 43.2)","(2.3, 3.65, 3.465)"
08-01-2023 17:53:05.370497,"(2.6, 3.75, 3.66875)","(3.8, 6.8, 4.731034482758621)","(61.0, 250.0, 167.5)","(17.0, 44.0, 26.666666666666664)","(13.0, 25.0, 23.958333333333336)","(101.0, 540.0, 260.0)","(15.0, 46.0, 43.2)","(2.3, 3.65, 3.465)"
08-01-2023 17:53:06.408087,"(2.6, 3.75, 3.66875)","(3.8, 6.8, 4.731034482758621)","(61.0, 250.0, 167.5)","(17.0, 44.0, 26.666666666666664)","(13.0, 25.0, 23.958333333333336)","(101.0, 540.0, 260.0)","(15.0, 46.0, 43.2)","(2.3, 3.65, 3.465)"
08-01-2023 17:53:07.492847,"(2.6, 3.75, 3.66875)","(3.8, 6.8, 4.535849056603773)","(61.0, 250.0, 167.5)","(17.0, 44.0, 20.0)","(13.0, 23.0, 22.125)","(101.0, 540.0, 260.0)","(15.0, 42.0, 37.63636363636363)","(2.3, 3.65, 3.465)"
08-01-2023 17:53:08.495025,"(2.6, 3.75, 3.709375)","(3.8, 6.6, 5.5777777777777775)","(61.0, 250.0, 167.5)","(17.0, 42.0, 24.0)","(13.0, 23.0, 22.125)","(101.0, 540.0, 260.0)","(15.0, 42.0, 37.63636363636363)","(2.3, 3.65, 3.465)"
08-01-2023 17:53:09.518111,"(2.6, 3.75, 3.709375)","(3.8, 6.6, 5.5777777777777775)","(61.0, 250.0, 167.5)","(17.0, 42.0, 24.0)","(13.0, 23.0, 22.125)","(101.0, 540.0, 260.0)","(15.0, 42.0, 37.63636363636363)","(2.3, 3.65, 3.465)"
08-01-2023 17:53:10.522475,"(2.6, 3.75, 3.709375)","(3.8, 6.4, 4.777272727272727)","(61.0, 250.0, 167.5)","(17.0, 40.0, 25.333333333333332)","(13.0, 23.0, 22.125)","(101.0, 540.0, 260.0)","(15.0, 42.0, 37.63636363636363)","(2.3, 3.55, 2.8575)"
08-01-2023 17:53:11.544024,"(2.6, 3.75, 3.7333333333333334)","(3.8, 6.4, 4.942857142857143)","(61.0, 250.0, 167.5)","(17.0, 36.0, 27.0)","(13.0, 22.0, 21.208333333333332)","(101.0, 540.0, 260.0)","(15.0, 38.0, 36.94736842105263)","(2.3, 3.45, 3.2920000000000003)"
08-01-2023 17:53:12.587826,"(2.6, 3.75, 3.7333333333333334)","(3.8, 6.4, 4.942857142857143)","(61.0, 250.0, 167.5)","(17.0, 36.0, 27.0)","(13.0, 22.0, 21.208333333333332)","(101.0, 520.0, 253.33333333333334)","(15.0, 38.0, 36.94736842105263)","(2.3, 3.45, 3.095)"
08-01-2023 17:53:13.554979,"(2.6, 3.75, 3.7333333333333334)","(3.8, 6.4, 4.937209302325582)","(61.0, 250.0, 167.5)","(17.0, 36.0, 20.0)","(13.0, 22.0, 16.68)","(101.0, 520.0, 253.33333333333334)","(15.0, 38.0, 34.36363636363636)","(2.3, 3.45, 3.095)"
08-01-2023 17:53:14.538681,"(2.6, 3.75, 3.7333333333333334)","(3.8, 5.9, 5.0600000000000005)","(61.0, 250.0, 167.5)","(17.0, 36.0, 20.0)","(13.0, 21.0, 20.291666666666668)","(101.0, 520.0, 253.33333333333334)","(15.0, 38.0, 34.36363636363636)","(2.3, 3.45, 3.115)"
08-01-2023 17:53:15.507114,"(2.6, 3.75, 3.7333333333333334)","(3.8, 5.8, 5.066666666666666)","(61.0, 250.0, 167.5)","(17.0, 36.0, 20.0)","(13.0, 21.0, 15.962962962962964)","(101.0, 500.0, 310.0)","(15.0, 38.0, 30.2)","(2.3, 3.45, 3.4290322580645163)"
08-01-2023 17:53:16.528919,"(2.6, 3.75, 3.7333333333333334)","(3.8, 5.8, 5.066666666666666)","(61.0, 250.0, 167.5)","(17.0, 36.0, 20.0)","(13.0, 21.0, 15.962962962962964)","(101.0, 500.0, 310.0)","(15.0, 38.0, 30.2)","(2.3, 3.45, 3.4290322580645163)"
08-01-2023 17:53:17.553541,"(2.6, 3.75, 3.7333333333333334)","(3.8, 5.8, 5.066666666666666)","(61.0, 250.0, 167.5)","(17.0, 36.0, 20.0)","(13.0, 21.0, 15.962962962962964)","(101.0, 500.0, 310.0)","(15.0, 38.0, 30.6875)","(2.3, 3.45, 3.4316129032258065)"
08-01-2023 17:53:18.585004,"(2.6, 3.75, 3.7333333333333334)","(3.8, 5.8, 5.066666666666666)","(61.0, 250.0, 167.5)","(17.0, 36.0, 20.0)","(13.0, 21.0, 15.962962962962964)","(101.0, 500.0, 310.0)","(15.0, 38.0, 30.6875)","(2.3, 3.45, 3.4316129032258065)"
08-01-2023 17:53:19.668127,"(2.6, 3.75, 3.7333333333333334)","(3.8, 5.8, 5.066666666666666)","(61.0, 250.0, 167.5)","(17.0, 36.0, 20.0)","(13.0, 21.0, 15.962962962962964)","(101.0, 500.0, 310.0)","(15.0, 38.0, 30.6875)","(2.3, 3.45, 3.4323333333333332)"
08-01-2023 17:53:20.676394,"(2.6, 3.75, 3.7333333333333334)","(3.8, 5.8, 5.066666666666666)","(61.0, 250.0, 167.5)","(17.0, 36.0, 21.6)","(13.0, 21.0, 15.962962962962964)","(101.0, 500.0, 310.0)","(15.0, 38.0, 30.6875)","(2.3, 3.45, 3.1950000000000003)"
08-01-2023 17:53:21.719991,"(2.6, 3.75, 3.7333333333333334)","(3.8, 5.8, 5.066666666666666)","(61.0, 250.0, 167.5)","(17.0, 36.0, 22.90909090909091)","(13.0, 21.0, 15.962962962962964)","(101.0, 500.0, 310.0)","(15.0, 38.0, 30.6875)","(2.3, 3.45, 3.215)"
08-01-2023 17:53:22.928569,"(2.6, 3.75, 3.7333333333333334)","(3.8, 5.8, 5.066666666666666)","(61.0, 250.0, 167.5)","(17.0, 36.0, 22.90909090909091)","(13.0, 21.0, 15.962962962962964)","(101.0, 500.0, 310.0)","(15.0, 38.0, 30.6875)","(2.3, 3.45, 3.423157894736842)"
08-01-2023 17:53:24.055247,"(2.6, 3.75, 3.7333333333333334)","(3.8, 5.8, 5.066666666666666)","(61.0, 250.0, 167.5)","(17.0, 36.0, 28.421052631578945)","(13.0, 21.0, 15.962962962962964)","(101.0, 500.0, 310.0)","(15.0, 38.0, 30.6875)","(2.3, 3.45, 3.423157894736842)"
08-01-2023 17:53:25.080819,"(2.6, 3.75, 3.7333333333333334)","(3.8, 5.8, 5.066666666666666)","(61.0, 250.0, 167.5)","(17.0, 36.0, 28.421052631578945)","(13.0, 21.0, 15.962962962962964)","(101.0, 500.0, 310.0)","(15.0, 38.0, 30.6875)","(2.3, 3.45, 3.423157894736842)"
08-01-2023 17:53:26.170821,"(2.6, 3.75, 3.7333333333333334)","(3.8, 5.8, 4.935714285714286)","(61.0, 250.0, 167.5)","(17.0, 36.0, 28.421052631578945)","(13.0, 21.0, 15.962962962962964)","(101.0, 500.0, 310.0)","(15.0, 38.0, 30.6875)","(2.3, 3.45, 3.423157894736842)"
08-01-2023 17:53:27.304190,"(2.6, 3.75, 3.7314285714285713)","(3.8, 5.8, 4.935714285714286)","(61.0, 250.0, 167.5)","(17.0, 36.0, 28.421052631578945)","(13.0, 21.0, 15.962962962962964)","(101.0, 500.0, 310.0)","(15.0, 38.0, 30.6875)","(2.3, 3.45, 3.423157894736842)"
08-01-2023 17:53:28.354421,"(2.6, 3.75, 3.7314285714285713)","(3.8, 5.8, 4.935714285714286)","(61.0, 250.0, 167.5)","(17.0, 36.0, 28.421052631578945)","(13.0, 21.0, 15.962962962962964)","(101.0, 500.0, 310.0)","(15.0, 38.0, 30.6875)","(2.3, 3.45, 3.3800000000000003)"
08-01-2023 17:53:29.376627,"(2.6, 3.75, 3.7314285714285713)","(3.8, 5.8, 4.8375)","(61.0, 250.0, 167.5)","(16.0, 36.0, 28.421052631578945)","(12.0, 21.0, 15.962962962962964)","(101.0, 510.0, 183.33333333333334)","(15.0, 38.0, 30.6875)","(2.3, 3.45, 3.09)"
08-01-2023 17:53:30.464842,"(2.6, 3.75, 3.7314285714285713)","(3.8, 5.8, 4.8375)","(61.0, 250.0, 167.5)","(16.0, 36.0, 21.6)","(12.0, 21.0, 14.263157894736842)","(101.0, 500.0, 183.33333333333334)","(15.0, 38.0, 21.714285714285715)","(2.3, 3.2, 3.09)"
08-01-2023 17:53:31.618489,"(2.6, 3.75, 3.713888888888889)","(3.8, 5.8, 4.8375)","(61.0, 250.0, 101.5)","(16.0, 36.0, 31.785714285714285)","(12.0, 21.0, 18.833333333333336)","(101.0, 500.0, 212.5)","(15.0, 38.0, 24.588235294117645)","(2.3, 3.2, 3.09)"
08-01-2023 17:53:32.652068,"(2.6, 3.75, 3.713888888888889)","(3.8, 5.8, 4.8375)","(61.0, 250.0, 101.5)","(16.0, 34.0, 31.785714285714285)","(12.0, 20.0, 18.833333333333336)","(101.0, 490.0, 240.0)","(15.0, 38.0, 24.588235294117645)","(2.3, 3.2, 3.09)"
08-01-2023 17:53:33.730632,"(2.6, 3.75, 3.7314285714285713)","(3.8, 5.8, 4.8375)","(61.0, 240.0, 136.66666666666666)","(16.0, 34.0, 31.785714285714285)","(12.0, 20.0, 18.833333333333336)","(101.0, 480.0, 240.0)","(15.0, 38.0, 24.588235294117645)","(2.3, 3.2, 3.09)"
08-01-2023 17:53:34.786884,"(2.6, 3.65, 3.6194444444444445)","(3.8, 5.8, 4.8375)","(61.0, 240.0, 136.66666666666666)","(16.0, 34.0, 31.785714285714285)","(12.0, 20.0, 18.833333333333336)","(101.0, 480.0, 180.0)","(15.0, 38.0, 24.588235294117645)","(2.3, 3.2, 3.09)"
08-01-2023 17:53:35.795127,"(2.6, 3.6, 3.585714285714286)","(3.8, 5.8, 4.8375)","(61.0, 240.0, 136.66666666666666)","(16.0, 34.0, 30.772727272727273)","(12.0, 20.0, 18.416666666666664)","(101.0, 480.0, 290.0)","(15.0, 38.0, 30.4)","(2.3, 3.2, 3.09)"
08-01-2023 17:53:36.802905,"(2.6, 3.6, 3.5358974358974358)","(3.8, 5.8, 4.911538461538462)","(61.0, 230.0, 157.5)","(16.0, 32.0, 30.772727272727273)","(12.0, 19.5, 18.416666666666664)","(101.0, 460.0, 233.33333333333331)","(15.0, 38.0, 30.4)","(2.3, 3.2, 3.09)"
08-01-2023 17:53:37.902421,"(2.6, 3.6, 3.5250000000000004)","(3.8, 5.8, 4.8375)","(61.0, 220.0, 118.75)","(16.0, 32.0, 24.636363636363637)","(12.0, 19.5, 14.547619047619047)","(101.0, 460.0, 285.0)","(15.0, 38.0, 25.666666666666664)","(2.3, 3.2, 3.09)"
08-01-2023 17:53:38.955996,"(2.6, 3.6, 3.5250000000000004)","(3.8, 5.8, 4.8375)","(61.0, 220.0, 101.875)","(16.0, 32.0, 28.954545454545453)","(12.0, 19.5, 15.307692307692308)","(101.0, 450.0, 285.0)","(15.0, 38.0, 25.294117647058822)","(2.3, 3.2, 3.09)"
08-01-2023 17:53:40.047226,"(2.6, 3.6, 3.5250000000000004)","(3.8, 5.8, 4.8375)","(61.0, 220.0, 101.875)","(16.0, 30.0, 28.954545454545453)","(12.0, 19.0, 15.307692307692308)","(101.0, 450.0, 175.0)","(15.0, 38.0, 25.294117647058822)","(2.3, 3.2, 3.09)"
08-01-2023 17:53:41.111119,"(2.6, 3.6, 3.5250000000000004)","(3.8, 5.8, 4.8375)","(61.0, 220.0, 147.5)","(16.0, 30.0, 28.045454545454547)","(12.0, 19.0, 14.071428571428571)","(101.0, 450.0, 182.0)","(15.0, 38.0, 30.551724137931036)","(2.3, 3.2, 3.09)"
08-01-2023 17:53:42.160342,"(2.6, 3.6, 3.5250000000000004)","(3.8, 5.8, 4.8375)","(61.0, 210.0, 142.5)","(16.0, 29.0, 28.045454545454547)","(12.0, 19.0, 14.071428571428571)","(101.0, 430.0, 220.0)","(15.0, 38.0, 30.551724137931036)","(2.3, 3.2, 3.09)"
08-01-2023 17:53:43.202004,"(2.6, 3.6, 3.5250000000000004)","(3.8, 5.8, 4.8375)","(61.0, 200.0, 142.5)","(16.0, 29.0, 28.045454545454547)","(12.0, 19.0, 14.071428571428571)","(101.0, 420.0, 220.0)","(15.0, 38.0, 30.551724137931036)","(2.3, 3.2, 3.09)"
08-01-2023 17:53:44.466155,"(2.6, 3.6, 3.5250000000000004)","(3.8, 5.8, 4.8375)","(61.0, 200.0, 106.0)","(16.0, 29.0, 27.136363636363637)","(12.0, 19.0, 17.583333333333332)","(101.0, 420.0, 265.0)","(15.0, 38.0, 30.551724137931036)","(2.3, 3.2, 3.09)"
08-01-2023 17:53:45.518502,"(2.6, 3.6, 3.5250000000000004)","(3.8, 5.8, 4.8375)","(61.0, 190.0, 106.0)","(16.0, 28.0, 27.136363636363637)","(12.0, 18.5, 17.583333333333332)","(101.0, 410.0, 265.0)","(15.0, 38.0, 30.551724137931036)","(2.3, 3.2, 3.09)"
08-01-2023 17:53:46.509280,"(2.6, 3.6, 3.5250000000000004)","(3.8, 5.8, 4.8375)","(61.0, 180.0, 104.0)","(16.0, 28.0, 27.136363636363637)","(12.0, 18.5, 17.583333333333332)","(101.0, 410.0, 265.0)","(15.0, 38.0, 30.551724137931036)","(2.3, 3.2, 3.165)"
08-01-2023 17:53:47.551978,"(2.6, 3.6, 3.530232558139535)","(3.8, 5.6, 5.24)","(61.0, 170.0, 113.33333333333333)","(16.0, 28.0, 26.227272727272727)","(12.0, 18.5, 15.75)","(101.0, 410.0, 265.0)","(15.0, 38.0, 30.551724137931036)","(2.3, 3.2, 3.1466666666666665)"
08-01-2023 17:53:48.613470,"(2.6, 3.6, 3.530232558139535)","(3.8, 5.6, 5.085714285714285)","(61.0, 160.0, 122.5)","(16.0, 27.0, 26.227272727272727)","(12.0, 18.5, 15.75)","(101.0, 410.0, 265.0)","(15.0, 38.0, 30.551724137931036)","(2.3, 3.25, 3.1466666666666665)"
08-01-2023 17:53:49.747087,"(2.6, 3.6, 3.530232558139535)","(3.8, 5.6, 5.085714285714285)","(61.0, 170.0, 113.33333333333333)","(16.0, 27.0, 26.227272727272727)","(12.0, 18.0, 16.571428571428573)","(101.0, 410.0, 265.0)","(15.0, 38.0, 30.0)","(2.3, 3.25, 3.1466666666666665)"
08-01-2023 17:53:50.859301,"(2.6, 3.6, 3.530232558139535)","(3.8, 5.6, 5.085714285714285)","(61.0, 180.0, 104.0)","(16.0, 27.0, 25.318181818181817)","(12.0, 17.0, 15.5)","(101.0, 410.0, 265.0)","(15.0, 38.0, 30.0)","(2.3, 3.25, 3.1466666666666665)"
08-01-2023 17:53:52.165221,"(2.6, 3.6, 3.530232558139535)","(3.8, 5.6, 5.085714285714285)","(61.0, 150.0, 106.66666666666667)","(16.0, 26.0, 25.318181818181817)","(12.0, 17.0, 15.5)","(101.0, 410.0, 265.0)","(15.0, 38.0, 30.0)","(2.3, 3.25, 3.1466666666666665)"
08-01-2023 17:53:53.326204,"(2.6, 3.6, 3.530232558139535)","(3.8, 5.6, 5.085714285714285)","(61.0, 140.0, 103.33333333333333)","(16.0, 26.0, 23.857142857142858)","(12.0, 16.5, 14.875)","(101.0, 410.0, 265.0)","(15.0, 38.0, 30.0)","(2.3, 3.25, 3.1466666666666665)"
08-01-2023 17:53:54.405361,"(2.6, 3.5, 3.444186046511628)","(3.8, 5.6, 5.085714285714285)","(61.0, 130.0, 100.0)","(16.0, 26.0, 23.857142857142858)","(12.0, 16.0, 14.875)","(101.0, 410.0, 265.0)","(15.0, 38.0, 30.0)","(2.3, 3.25, 3.1466666666666665)"
08-01-2023 17:53:55.436788,"(2.6, 3.5, 3.444186046511628)","(3.8, 5.6, 5.085714285714285)","(61.0, 120.0, 102.5)","(16.0, 26.0, 23.857142857142858)","(12.0, 16.0, 14.875)","(101.0, 410.0, 265.0)","(15.0, 38.0, 30.0)","(2.3, 3.25, 3.1466666666666665)"
08-01-2023 17:53:56.574682,"(2.6, 3.5, 3.444186046511628)","(3.8, 5.6, 5.085714285714285)","(61.0, 120.0, 93.75)","(16.0, 26.0, 23.857142857142858)","(12.0, 16.0, 13.6)","(101.0, 410.0, 265.0)","(15.0, 38.0, 30.0)","(2.3, 3.25, 3.1466666666666665)"
08-01-2023 17:53:57.719384,"(2.6, 3.5, 3.4)","(3.8, 5.6, 5.085714285714285)","(61.0, 120.0, 93.75)","(16.0, 26.0, 23.857142857142858)","(12.0, 16.0, 14.5625)","(101.0, 410.0, 265.0)","(15.0, 38.0, 30.0)","(2.3, 3.25, 3.1466666666666665)"
08-01-2023 17:53:58.960912,"(2.6, 3.5, 3.3625000000000003)","(3.8, 5.6, 5.085714285714285)","(61.0, 120.0, 91.25)","(16.0, 26.0, 23.857142857142858)","(12.0, 15.5, 13.277777777777779)","(101.0, 410.0, 265.0)","(15.0, 38.0, 30.0)","(2.3, 3.25, 3.033333333333333)"
