,Slingshot Roxy,Reality One,Slingshot Penny,Laceby Girl,Rise Again,Crave Calamity,Checkout Chick,Bang On Blue
09-01-2023 18:10:41.740504,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.25)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.7944444444444447)"
09-01-2023 18:10:43.022479,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.25)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:10:44.263000,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.25)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:10:45.491506,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.25)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:10:46.640675,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.25)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:10:47.879562,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.25)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:10:49.024780,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.25)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:10:50.174671,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.25)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:10:51.384602,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:10:52.555574,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:10:53.707828,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:10:54.805371,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:10:55.944470,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:10:57.080676,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:10:58.184459,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:10:59.304320,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:11:00.724429,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:11:02.004533,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:11:03.414314,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:11:04.894354,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:11:06.262385,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:11:07.654213,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:11:09.107010,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:11:10.404293,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:11:11.658511,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:11:12.798935,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:11:14.054287,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:11:15.261624,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:11:16.483904,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:11:17.646626,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:11:18.858900,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:11:19.956541,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:11:21.055901,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:11:22.196693,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:11:23.323106,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.816666666666667)"
09-01-2023 18:11:24.473751,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.838888888888889)"
09-01-2023 18:11:25.602295,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.838888888888889)"
09-01-2023 18:11:26.692636,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.838888888888889)"
09-01-2023 18:11:27.848095,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.838888888888889)"
09-01-2023 18:11:29.028938,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.838888888888889)"
09-01-2023 18:11:30.227284,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.838888888888889)"
09-01-2023 18:11:31.413370,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.838888888888889)"
09-01-2023 18:11:32.593086,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.838888888888889)"
09-01-2023 18:11:33.799592,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.838888888888889)"
09-01-2023 18:11:35.012874,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.838888888888889)"
09-01-2023 18:11:36.183731,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.838888888888889)"
09-01-2023 18:11:37.381375,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.838888888888889)"
09-01-2023 18:11:38.610877,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.838888888888889)"
09-01-2023 18:11:39.829641,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.838888888888889)"
09-01-2023 18:11:41.033073,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.838888888888889)"
09-01-2023 18:11:42.263525,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.838888888888889)"
09-01-2023 18:11:43.484684,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.838888888888889)"
09-01-2023 18:11:44.710263,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.838888888888889)"
09-01-2023 18:11:45.898061,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.838888888888889)"
09-01-2023 18:11:47.092039,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.838888888888889)"
09-01-2023 18:11:48.215325,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.838888888888889)"
09-01-2023 18:11:49.429250,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.838888888888889)"
09-01-2023 18:11:50.636567,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.838888888888889)"
09-01-2023 18:11:51.774860,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.838888888888889)"
09-01-2023 18:11:52.970102,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.838888888888889)"
09-01-2023 18:11:54.172098,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.838888888888889)"
09-01-2023 18:11:55.414013,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.838888888888889)"
09-01-2023 18:11:56.664015,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.838888888888889)"
09-01-2023 18:11:57.850071,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.75)"
09-01-2023 18:11:59.095941,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.75)"
09-01-2023 18:12:00.366923,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.75)"
09-01-2023 18:12:01.584045,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.75)"
09-01-2023 18:12:02.828469,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.75)"
09-01-2023 18:12:04.051300,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.75)"
09-01-2023 18:12:05.265194,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.75)"
09-01-2023 18:12:06.667476,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.75)"
09-01-2023 18:12:07.954910,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.75)"
09-01-2023 18:12:09.215094,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.75)"
09-01-2023 18:12:10.698258,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.75)"
09-01-2023 18:12:11.996859,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.75)"
09-01-2023 18:12:13.386666,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.75)"
09-01-2023 18:12:14.627634,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.75)"
09-01-2023 18:12:15.900960,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.75)"
09-01-2023 18:12:17.153702,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.75)"
09-01-2023 18:12:18.343432,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.75)"
09-01-2023 18:12:19.648773,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.75)"
09-01-2023 18:12:20.903060,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.114285714285714)","(4.2, 8.4, 5.542857142857143)","(3.4, 3.95, 3.75)"
