,Blue Cherry Miss,River Matt,Scarlett Express,Gabbys Gyros,Tabasco Lad
04-01-2023 11:30:01.004768,"(71.0, 570.0, 332.5)","(2.9, 5.0, 4.067857142857143)","(6.5, 11.0, 8.9)","(2.6, 3.2, 2.805714285714286)","(3.0, 3.25, 3.1375)"
04-01-2023 11:30:01.898171,"(71.0, 560.0, 327.5)","(2.9, 5.0, 4.067857142857143)","(6.5, 11.0, 8.9)","(2.6, 3.2, 2.805714285714286)","(3.0, 3.25, 3.1375)"
04-01-2023 11:30:02.831240,"(71.0, 560.0, 327.5)","(2.9, 5.0, 4.067857142857143)","(6.5, 11.0, 8.9)","(2.6, 3.2, 2.805714285714286)","(3.0, 3.25, 3.1375)"
04-01-2023 11:30:03.657224,"(71.0, 560.0, 327.5)","(2.9, 5.0, 3.7076086956521737)","(6.5, 11.0, 8.9)","(2.6, 3.2, 2.805714285714286)","(3.0, 3.25, 3.1375)"
04-01-2023 11:30:04.533938,"(71.0, 560.0, 327.5)","(2.9, 5.0, 3.8074074074074074)","(6.5, 11.0, 10.620000000000001)","(2.6, 3.2, 2.9094736842105267)","(3.0, 3.25, 3.13)"
04-01-2023 11:30:05.492979,"(71.0, 560.0, 327.5)","(2.9, 5.0, 3.8074074074074074)","(6.5, 11.0, 10.620000000000001)","(2.6, 3.2, 2.9094736842105267)","(3.0, 3.25, 3.13)"
04-01-2023 11:30:06.400643,"(71.0, 560.0, 327.5)","(2.9, 5.0, 3.8074074074074074)","(6.5, 11.0, 10.620000000000001)","(2.6, 3.2, 2.9094736842105267)","(3.0, 3.25, 3.13)"
04-01-2023 11:30:07.259905,"(71.0, 560.0, 327.5)","(2.9, 5.0, 3.8074074074074074)","(6.5, 11.0, 10.64)","(2.6, 3.2, 2.9094736842105267)","(3.0, 3.25, 3.13)"
04-01-2023 11:30:08.127723,"(71.0, 560.0, 327.5)","(2.9, 5.0, 3.8074074074074074)","(6.5, 11.0, 10.64)","(2.6, 3.2, 2.9094736842105267)","(3.0, 3.25, 3.13)"
04-01-2023 11:30:09.123835,"(71.0, 560.0, 327.5)","(2.9, 5.0, 3.8074074074074074)","(6.5, 11.0, 10.64)","(2.6, 3.2, 2.9094736842105267)","(3.0, 3.25, 3.13)"
04-01-2023 11:30:10.075374,"(71.0, 560.0, 327.5)","(2.9, 5.0, 3.70625)","(6.5, 11.0, 10.64)","(2.6, 3.2, 2.805714285714286)","(3.0, 3.25, 3.1375)"
04-01-2023 11:30:11.010482,"(71.0, 560.0, 327.5)","(2.9, 5.0, 3.7967391304347826)","(6.5, 11.0, 10.64)","(2.6, 3.2, 2.9094736842105267)","(3.0, 3.25, 3.0625)"
04-01-2023 11:30:11.993877,"(71.0, 560.0, 327.5)","(2.9, 4.7, 4.025)","(6.5, 11.0, 10.76)","(2.6, 3.2, 2.9094736842105267)","(3.0, 3.25, 3.0617647058823527)"
04-01-2023 11:30:12.940111,"(71.0, 560.0, 327.5)","(2.9, 4.7, 3.840909090909091)","(6.5, 11.0, 10.76)","(2.6, 3.2, 2.9094736842105267)","(3.0, 3.25, 3.0625)"
04-01-2023 11:30:13.828530,"(71.0, 560.0, 327.5)","(2.9, 4.7, 3.840909090909091)","(6.5, 11.0, 10.76)","(2.6, 3.2, 2.9094736842105267)","(3.0, 3.25, 3.0625)"
04-01-2023 11:30:14.851113,"(71.0, 560.0, 327.5)","(2.9, 4.7, 3.840909090909091)","(6.5, 11.0, 10.76)","(2.6, 3.2, 2.9094736842105267)","(3.0, 3.25, 3.0625)"
04-01-2023 11:30:15.799499,"(71.0, 560.0, 327.5)","(2.9, 4.7, 3.840909090909091)","(6.5, 11.0, 10.76)","(2.6, 3.2, 2.9094736842105267)","(3.0, 3.25, 3.0625)"
04-01-2023 11:30:16.771930,"(71.0, 560.0, 327.5)","(2.9, 4.7, 3.840909090909091)","(6.5, 11.0, 10.76)","(2.6, 3.2, 2.9094736842105267)","(3.0, 3.25, 3.0625)"
04-01-2023 11:30:17.780010,"(71.0, 560.0, 327.5)","(2.9, 4.7, 3.840909090909091)","(6.5, 11.0, 10.76)","(2.6, 3.2, 2.9094736842105267)","(3.0, 3.25, 3.0625)"
04-01-2023 11:30:18.773885,"(71.0, 560.0, 327.5)","(2.9, 4.7, 3.840909090909091)","(6.5, 11.0, 10.76)","(2.6, 3.2, 2.9094736842105267)","(3.0, 3.25, 3.025)"
04-01-2023 11:30:19.740240,"(71.0, 570.0, 332.5)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.0, 10.76)","(2.6, 3.2, 2.9094736842105267)","(3.0, 3.25, 2.940625)"
04-01-2023 11:30:20.733908,"(71.0, 570.0, 332.5)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.0, 10.76)","(2.6, 3.2, 2.9094736842105267)","(3.0, 3.25, 2.940625)"
04-01-2023 11:30:21.704636,"(71.0, 570.0, 332.5)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.0, 10.76)","(2.6, 3.2, 2.9094736842105267)","(3.0, 3.25, 2.940625)"
04-01-2023 11:30:22.561244,"(71.0, 570.0, 332.5)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.0, 10.76)","(2.6, 3.2, 2.9094736842105267)","(3.0, 3.25, 2.940625)"
04-01-2023 11:30:23.537862,"(71.0, 570.0, 332.5)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.0, 10.76)","(2.6, 3.2, 2.9094736842105267)","(3.0, 3.25, 2.940625)"
04-01-2023 11:30:24.501171,"(71.0, 570.0, 332.5)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.0, 10.76)","(2.6, 3.2, 2.9094736842105267)","(3.0, 3.25, 2.940625)"
04-01-2023 11:30:25.467793,"(71.0, 570.0, 332.5)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.0, 10.76)","(2.6, 3.2, 2.9458823529411764)","(3.0, 3.25, 2.95)"
04-01-2023 11:30:26.440530,"(71.0, 570.0, 332.5)","(2.9, 4.3, 4.04)","(6.5, 11.0, 9.866666666666667)","(2.6, 3.2, 2.9458823529411764)","(3.0, 3.1, 2.95)"
04-01-2023 11:30:27.439880,"(71.0, 570.0, 332.5)","(2.9, 4.3, 4.04)","(6.5, 11.0, 9.866666666666667)","(2.6, 3.2, 2.9741176470588235)","(3.0, 3.1, 2.95)"
04-01-2023 11:30:28.396859,"(71.0, 570.0, 332.5)","(2.9, 4.2, 3.95)","(6.5, 11.0, 9.5)","(2.6, 3.2, 2.9741176470588235)","(3.0, 3.1, 2.95)"
04-01-2023 11:30:29.342070,"(71.0, 570.0, 332.5)","(2.9, 4.2, 3.95)","(6.5, 11.0, 9.5)","(2.6, 3.2, 2.9741176470588235)","(3.0, 3.1, 2.95)"
04-01-2023 11:30:30.387815,"(71.0, 570.0, 332.5)","(2.9, 4.2, 3.95)","(6.5, 11.0, 9.5)","(2.6, 3.2, 2.9741176470588235)","(3.0, 3.1, 2.95)"
04-01-2023 11:30:31.498066,"(71.0, 570.0, 332.5)","(2.9, 4.2, 3.807142857142857)","(6.5, 11.0, 10.227272727272727)","(2.6, 3.2, 2.9458823529411764)","(3.0, 3.1, 2.95)"
04-01-2023 11:30:32.528402,"(71.0, 570.0, 332.5)","(2.9, 4.2, 3.807142857142857)","(6.5, 11.5, 10.333333333333334)","(2.6, 3.2, 2.96)","(3.0, 3.1, 2.9475)"
04-01-2023 11:30:33.537323,"(71.0, 570.0, 332.5)","(2.9, 4.2, 3.807142857142857)","(6.5, 11.5, 10.333333333333334)","(2.6, 3.2, 2.96)","(3.0, 3.25, 2.9475)"
04-01-2023 11:30:34.543229,"(71.0, 570.0, 332.5)","(2.9, 4.2, 3.807142857142857)","(6.5, 11.5, 10.333333333333334)","(2.6, 3.2, 2.96)","(3.0, 3.25, 2.9475)"
04-01-2023 11:30:35.467054,"(71.0, 570.0, 332.5)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.5, 10.723529411764705)","(2.6, 3.2, 2.96)","(3.0, 3.25, 2.9475)"
04-01-2023 11:30:36.430984,"(71.0, 570.0, 332.5)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.5, 10.122222222222222)","(2.6, 3.2, 2.96)","(3.0, 3.25, 2.9475)"
04-01-2023 11:30:37.402462,"(71.0, 570.0, 332.5)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.5, 10.372727272727273)","(2.6, 3.2, 2.96)","(3.0, 3.25, 2.9475)"
04-01-2023 11:30:38.362083,"(71.0, 570.0, 332.5)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.5, 10.372727272727273)","(2.6, 3.2, 2.96)","(3.0, 3.25, 2.9475)"
04-01-2023 11:30:39.382814,"(71.0, 570.0, 332.5)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.5, 10.372727272727273)","(2.6, 3.2, 2.96)","(3.0, 3.25, 2.967142857142857)"
04-01-2023 11:30:40.451420,"(71.0, 570.0, 332.5)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.5, 10.372727272727273)","(2.6, 3.2, 2.96)","(3.0, 3.25, 2.967142857142857)"
04-01-2023 11:30:41.441196,"(71.0, 570.0, 332.5)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.5, 10.372727272727273)","(2.6, 3.2, 2.9485714285714284)","(3.0, 3.25, 2.967142857142857)"
04-01-2023 11:30:42.493086,"(71.0, 570.0, 332.5)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.5, 10.666666666666666)","(2.6, 3.2, 2.96)","(3.0, 3.25, 2.9612499999999997)"
04-01-2023 11:30:43.549188,"(71.0, 570.0, 332.5)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.5, 10.666666666666666)","(2.6, 3.2, 2.96)","(3.0, 3.25, 2.9612499999999997)"
04-01-2023 11:30:44.514130,"(71.0, 570.0, 332.5)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.5, 10.818181818181818)","(2.6, 3.2, 2.96)","(3.0, 3.25, 2.9453846153846155)"
04-01-2023 11:30:45.511823,"(71.0, 570.0, 332.5)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.5, 10.818181818181818)","(2.6, 3.2, 2.96)","(3.0, 3.25, 2.9453846153846155)"
04-01-2023 11:30:46.490045,"(71.0, 570.0, 332.5)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.5, 10.818181818181818)","(2.6, 3.2, 2.96)","(3.0, 3.25, 2.9453846153846155)"
04-01-2023 11:30:47.526644,"(71.0, 560.0, 327.5)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.5, 10.818181818181818)","(2.6, 3.2, 2.96)","(3.0, 3.25, 2.9453846153846155)"
04-01-2023 11:30:48.527089,"(71.0, 560.0, 327.5)","(2.9, 4.3, 3.8666666666666667)","(6.5, 11.5, 10.25)","(2.6, 3.2, 2.92)","(3.0, 3.25, 2.9453846153846155)"
04-01-2023 11:30:49.641310,"(71.0, 560.0, 327.5)","(2.9, 4.1, 3.7785714285714285)","(6.5, 11.5, 10.8)","(2.6, 3.2, 2.9714285714285715)","(3.0, 3.25, 2.9453846153846155)"
04-01-2023 11:30:50.690645,"(71.0, 560.0, 327.5)","(2.9, 4.1, 3.7785714285714285)","(6.5, 11.5, 10.870000000000001)","(2.6, 3.2, 2.9714285714285715)","(3.0, 3.25, 2.9612499999999997)"
04-01-2023 11:30:51.806396,"(71.0, 560.0, 327.5)","(2.9, 4.1, 3.7785714285714285)","(6.5, 11.5, 10.870000000000001)","(2.6, 3.2, 2.991304347826087)","(3.0, 3.25, 2.9453846153846155)"
04-01-2023 11:30:52.889128,"(71.0, 560.0, 327.5)","(2.9, 4.1, 3.7785714285714285)","(6.5, 11.5, 10.870000000000001)","(2.6, 3.2, 2.991304347826087)","(3.0, 3.25, 2.9453846153846155)"
04-01-2023 11:30:53.883188,"(71.0, 560.0, 327.5)","(2.9, 4.1, 3.7785714285714285)","(6.5, 11.5, 10.870000000000001)","(2.6, 3.2, 2.991304347826087)","(3.0, 3.25, 2.9453846153846155)"
04-01-2023 11:30:54.877768,"(71.0, 560.0, 327.5)","(2.9, 4.1, 3.7785714285714285)","(6.5, 11.5, 10.870000000000001)","(2.6, 3.2, 2.9741176470588235)","(3.0, 3.25, 2.9453846153846155)"
04-01-2023 11:30:55.937665,"(71.0, 560.0, 327.5)","(2.9, 4.0, 3.75)","(6.5, 11.5, 10.7875)","(2.6, 3.2, 3.008)","(3.0, 3.25, 2.9453846153846155)"
04-01-2023 11:30:56.915114,"(71.0, 560.0, 327.5)","(2.9, 4.0, 3.75)","(6.5, 11.5, 10.7875)","(2.6, 3.2, 3.008)","(3.0, 3.25, 2.9453846153846155)"
04-01-2023 11:30:57.926331,"(71.0, 560.0, 327.5)","(2.9, 4.0, 3.75)","(6.5, 11.5, 10.7875)","(2.6, 3.2, 3.008)","(3.0, 3.25, 2.9394117647058824)"
04-01-2023 11:30:58.995078,"(71.0, 560.0, 327.5)","(2.9, 4.0, 3.75)","(6.5, 11.5, 10.7875)","(2.6, 3.2, 3.008)","(3.0, 3.25, 2.948)"
04-01-2023 11:31:00.050217,"(71.0, 560.0, 327.5)","(2.9, 4.0, 3.75)","(6.5, 11.5, 10.7875)","(2.6, 3.2, 3.008)","(3.0, 3.2, 2.9454545454545453)"
04-01-2023 11:31:01.033096,"(71.0, 560.0, 327.5)","(2.9, 4.0, 3.75)","(6.5, 11.5, 10.7875)","(2.6, 3.2, 3.008)","(3.0, 3.2, 2.9454545454545453)"
04-01-2023 11:31:02.020730,"(71.0, 560.0, 327.5)","(2.9, 4.0, 3.75)","(6.5, 11.5, 10.7875)","(2.6, 3.2, 3.008)","(3.0, 3.2, 2.9454545454545453)"
04-01-2023 11:31:03.021337,"(71.0, 570.0, 332.5)","(2.9, 4.1, 3.7785714285714285)","(6.5, 11.5, 9.925)","(2.6, 3.2, 3.008)","(3.0, 3.2, 2.9454545454545453)"
04-01-2023 11:31:04.017867,"(71.0, 570.0, 332.5)","(2.9, 4.1, 3.7785714285714285)","(6.5, 11.5, 10.075)","(2.6, 3.2, 3.008)","(3.0, 3.2, 2.9454545454545453)"
04-01-2023 11:31:04.963817,"(71.0, 570.0, 332.5)","(2.9, 4.1, 3.7785714285714285)","(6.5, 11.5, 10.075)","(2.6, 3.2, 3.008)","(3.0, 3.2, 2.9454545454545453)"
04-01-2023 11:31:06.014010,"(71.0, 570.0, 332.5)","(2.9, 4.1, 3.7785714285714285)","(6.5, 11.5, 10.075)","(2.6, 3.2, 3.008)","(3.0, 3.2, 2.9454545454545453)"
04-01-2023 11:31:07.060846,"(71.0, 570.0, 332.5)","(2.9, 4.1, 3.7785714285714285)","(6.5, 11.5, 10.075)","(2.6, 3.2, 3.008)","(3.0, 3.2, 3.066666666666667)"
04-01-2023 11:31:08.083675,"(71.0, 570.0, 332.5)","(2.9, 4.1, 3.7785714285714285)","(6.5, 11.5, 10.075)","(2.6, 3.2, 3.008)","(3.0, 3.2, 3.066666666666667)"
04-01-2023 11:31:09.126242,"(71.0, 570.0, 330.0)","(2.9, 4.1, 3.807142857142857)","(6.5, 11.5, 10.866666666666667)","(2.6, 3.2, 3.048421052631579)","(3.0, 3.2, 3.066666666666667)"
04-01-2023 11:31:10.107136,"(71.0, 570.0, 330.0)","(2.9, 4.2, 3.807142857142857)","(6.5, 11.5, 10.866666666666667)","(2.6, 3.2, 3.048421052631579)","(3.0, 3.2, 3.066666666666667)"
04-01-2023 11:31:11.121920,"(71.0, 570.0, 330.0)","(2.9, 4.2, 3.807142857142857)","(6.5, 11.5, 10.866666666666667)","(2.6, 3.2, 3.048421052631579)","(3.0, 3.2, 3.066666666666667)"
04-01-2023 11:31:12.106959,"(71.0, 570.0, 330.0)","(2.9, 4.2, 3.807142857142857)","(6.5, 11.5, 10.866666666666667)","(2.6, 3.2, 3.048421052631579)","(3.0, 3.2, 3.066666666666667)"
04-01-2023 11:31:13.093031,"(71.0, 570.0, 330.0)","(2.9, 4.2, 3.807142857142857)","(6.5, 11.5, 10.866666666666667)","(2.6, 3.2, 3.048421052631579)","(3.0, 3.2, 3.066666666666667)"
04-01-2023 11:31:14.091560,"(71.0, 570.0, 330.0)","(2.9, 4.2, 3.807142857142857)","(6.5, 11.5, 10.866666666666667)","(2.6, 3.2, 3.048421052631579)","(3.0, 3.2, 3.066666666666667)"
04-01-2023 11:31:15.099852,"(71.0, 570.0, 473.0)","(2.9, 4.2, 3.807142857142857)","(6.5, 11.5, 11.125)","(2.6, 3.2, 2.994285714285714)","(3.0, 3.2, 3.066666666666667)"
04-01-2023 11:31:16.060449,"(71.0, 570.0, 330.0)","(2.9, 4.3, 3.8666666666666667)","(6.5, 11.5, 11.125)","(2.6, 3.2, 3.0625)","(3.0, 3.2, 3.066666666666667)"
04-01-2023 11:31:17.079945,"(71.0, 560.0, 325.0)","(2.9, 3.95, 3.7357142857142858)","(6.5, 11.5, 11.125)","(2.6, 3.2, 3.0625)","(3.0, 3.2, 3.066666666666667)"
04-01-2023 11:31:18.092204,"(71.0, 560.0, 325.0)","(2.9, 3.95, 3.7357142857142858)","(6.5, 11.5, 11.125)","(2.6, 3.2, 3.0625)","(3.0, 3.2, 3.066666666666667)"
04-01-2023 11:31:19.140897,"(71.0, 560.0, 325.0)","(2.9, 3.95, 3.7357142857142858)","(6.5, 11.5, 11.125)","(2.6, 3.2, 3.0625)","(3.0, 3.2, 3.066666666666667)"
04-01-2023 11:31:20.207045,"(71.0, 560.0, 325.0)","(2.9, 3.95, 3.7357142857142858)","(6.5, 11.5, 11.125)","(2.6, 3.2, 3.0625)","(3.0, 3.2, 3.066666666666667)"
04-01-2023 11:31:21.330066,"(71.0, 560.0, 325.0)","(2.9, 3.95, 3.7357142857142858)","(6.5, 11.5, 10.075)","(2.6, 3.2, 3.0625)","(3.0, 3.2, 3.066666666666667)"
04-01-2023 11:31:22.378020,"(71.0, 560.0, 325.0)","(2.9, 3.95, 3.75)","(6.5, 11.5, 10.075)","(2.6, 3.2, 3.0625)","(3.0, 3.2, 3.033846153846154)"
04-01-2023 11:31:23.425172,"(71.0, 560.0, 325.0)","(2.9, 4.3, 3.8666666666666667)","(6.5, 11.5, 10.075)","(2.6, 3.2, 3.0625)","(3.0, 3.2, 3.033846153846154)"
04-01-2023 11:31:24.442903,"(71.0, 560.0, 325.0)","(2.9, 4.1, 3.7785714285714285)","(6.5, 11.5, 10.075)","(2.6, 3.2, 3.0625)","(3.0, 3.2, 3.033846153846154)"
04-01-2023 11:31:25.468401,"(71.0, 560.0, 325.0)","(2.9, 4.1, 3.7785714285714285)","(6.5, 11.5, 10.075)","(2.6, 3.2, 3.0625)","(3.0, 3.2, 3.033846153846154)"
04-01-2023 11:31:26.526021,"(71.0, 560.0, 325.0)","(2.9, 4.1, 3.7785714285714285)","(6.5, 11.5, 10.075)","(2.6, 3.2, 3.0625)","(3.0, 3.2, 3.033846153846154)"
04-01-2023 11:31:27.585048,"(71.0, 560.0, 465.0)","(2.9, 4.1, 3.7785714285714285)","(6.5, 11.5, 10.075)","(2.6, 3.2, 3.0972222222222223)","(3.0, 3.2, 3.0)"
04-01-2023 11:31:28.732596,"(71.0, 560.0, 465.0)","(2.9, 4.1, 3.7785714285714285)","(6.5, 11.5, 10.075)","(2.6, 3.25, 3.109375)","(3.0, 3.05, 2.908333333333333)"
04-01-2023 11:31:29.744379,"(71.0, 560.0, 465.0)","(2.9, 4.1, 3.7785714285714285)","(6.5, 11.5, 10.075)","(2.6, 3.25, 3.1214285714285714)","(3.0, 3.05, 2.908333333333333)"
04-01-2023 11:31:30.664303,"(71.0, 560.0, 465.0)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.5, 10.075)","(2.6, 3.25, 3.1214285714285714)","(3.0, 3.05, 2.908333333333333)"
04-01-2023 11:31:31.599998,"(71.0, 560.0, 465.0)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.5, 10.075)","(2.6, 3.25, 3.1214285714285714)","(3.0, 3.05, 3.1625)"
04-01-2023 11:31:32.561785,"(71.0, 570.0, 330.0)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.5, 10.075)","(2.6, 3.25, 3.1214285714285714)","(3.0, 3.2, 3.088372093023256)"
04-01-2023 11:31:33.521044,"(71.0, 570.0, 330.0)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.5, 10.075)","(2.6, 3.25, 3.1214285714285714)","(3.0, 3.1, 3.088372093023256)"
04-01-2023 11:31:34.506478,"(71.0, 570.0, 330.0)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.5, 10.075)","(2.6, 3.25, 3.1214285714285714)","(3.0, 3.1, 3.088372093023256)"
04-01-2023 11:31:35.472789,"(71.0, 570.0, 330.0)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.5, 10.075)","(2.6, 3.25, 3.1214285714285714)","(3.0, 3.1, 3.088372093023256)"
04-01-2023 11:31:36.792928,"(71.0, 570.0, 330.0)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.5, 10.075)","(2.6, 3.25, 3.1535714285714285)","(3.0, 3.1, 3.088372093023256)"
04-01-2023 11:31:38.064730,"(71.0, 570.0, 330.0)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.5, 10.075)","(2.6, 3.25, 3.1535714285714285)","(3.0, 3.1, 3.080769230769231)"
04-01-2023 11:31:39.232181,"(71.0, 570.0, 330.0)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.5, 10.075)","(2.6, 3.25, 3.1535714285714285)","(3.0, 3.1, 3.080769230769231)"
04-01-2023 11:31:40.386508,"(71.0, 570.0, 330.0)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.5, 10.075)","(2.6, 3.25, 3.1535714285714285)","(3.0, 3.1, 3.080769230769231)"
04-01-2023 11:31:41.449959,"(71.0, 570.0, 330.0)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.5, 10.075)","(2.6, 3.25, 3.1535714285714285)","(3.0, 3.1, 3.080769230769231)"
04-01-2023 11:31:42.560938,"(71.0, 570.0, 330.0)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.5, 10.075)","(2.6, 3.25, 3.1535714285714285)","(3.0, 3.1, 3.080769230769231)"
04-01-2023 11:31:43.720685,"(71.0, 570.0, 330.0)","(2.9, 4.3, 3.8357142857142854)","(6.5, 11.5, 10.075)","(2.6, 3.25, 3.0454545454545454)","(3.0, 3.1, 3.080769230769231)"
04-01-2023 11:31:44.824664,"(71.0, 570.0, 330.0)","(2.9, 4.2, 3.807142857142857)","(6.5, 11.5, 10.075)","(2.6, 3.25, 3.0454545454545454)","(3.0, 3.1, 3.080769230769231)"
04-01-2023 11:31:45.901646,"(71.0, 570.0, 330.0)","(2.9, 4.2, 3.807142857142857)","(6.5, 11.5, 10.075)","(2.6, 3.25, 3.0454545454545454)","(3.0, 3.1, 3.105)"
04-01-2023 11:31:46.959964,"(71.0, 570.0, 330.0)","(2.9, 4.2, 3.807142857142857)","(6.5, 11.5, 10.075)","(2.6, 3.25, 3.0833333333333335)","(3.0, 3.15, 3.105)"
04-01-2023 11:31:48.040617,"(71.0, 570.0, 330.0)","(2.9, 4.2, 3.807142857142857)","(6.5, 11.5, 10.075)","(2.6, 3.25, 3.0833333333333335)","(3.0, 3.15, 3.105)"
04-01-2023 11:31:49.202157,"(71.0, 570.0, 330.0)","(2.9, 4.2, 3.807142857142857)","(6.5, 11.5, 10.075)","(2.6, 3.25, 3.0833333333333335)","(3.0, 3.15, 3.105)"
04-01-2023 11:31:50.343946,"(71.0, 570.0, 330.0)","(2.9, 4.2, 3.8666666666666667)","(6.5, 11.5, 10.075)","(2.6, 3.25, 3.0833333333333335)","(3.0, 3.15, 3.105)"
04-01-2023 11:31:51.463261,"(71.0, 570.0, 330.0)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.5, 9.95)","(2.6, 3.25, 3.161111111111111)","(3.0, 3.15, 3.105)"
04-01-2023 11:31:52.528196,"(71.0, 570.0, 330.0)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.0, 9.95)","(2.6, 3.25, 3.161111111111111)","(3.0, 3.15, 3.126)"
04-01-2023 11:31:53.636456,"(71.0, 570.0, 330.0)","(2.9, 4.3, 3.768181818181818)","(6.5, 11.0, 9.95)","(2.6, 3.25, 3.161111111111111)","(3.0, 3.15, 3.0403846153846152)"
04-01-2023 11:31:54.687628,"(71.0, 570.0, 473.0)","(2.9, 4.3, 3.9099999999999997)","(6.5, 11.0, 9.95)","(2.6, 3.25, 3.161111111111111)","(3.0, 3.05, 3.0403846153846152)"
04-01-2023 11:31:55.673749,"(71.0, 570.0, 516.1111111111111)","(2.9, 4.3, 3.9099999999999997)","(6.5, 11.0, 9.95)","(2.6, 3.25, 3.161111111111111)","(3.0, 3.05, 3.0403846153846152)"
04-01-2023 11:31:56.746469,"(71.0, 570.0, 330.0)","(2.9, 4.3, 3.9099999999999997)","(6.5, 11.0, 9.95)","(2.6, 3.25, 3.161111111111111)","(3.0, 3.05, 3.0403846153846152)"
04-01-2023 11:31:57.910342,"(71.0, 570.0, 330.0)","(2.9, 4.3, 3.8136363636363635)","(6.5, 11.0, 9.95)","(2.6, 3.25, 3.216666666666667)","(3.0, 3.05, 3.0403846153846152)"
04-01-2023 11:31:58.984204,"(71.0, 570.0, 330.0)","(2.9, 3.95, 3.7625)","(6.5, 11.0, 9.95)","(2.6, 3.25, 3.216666666666667)","(3.0, 3.05, 3.0403846153846152)"
04-01-2023 11:32:00.232528,"(71.0, 570.0, 330.0)","(2.9, 3.95, 3.7357142857142858)","(6.5, 11.0, 9.9)","(2.6, 3.25, 3.085714285714286)","(3.0, 3.05, 3.1666666666666665)"
04-01-2023 11:32:01.432928,"(71.0, 570.0, 330.0)","(2.9, 3.95, 3.7357142857142858)","(6.5, 12.0, 9.9)","(2.6, 3.3, 3.085714285714286)","(3.0, 3.25, 3.1666666666666665)"
04-01-2023 11:32:03.168711,"(71.0, 570.0, 330.0)","(2.9, 3.95, 3.7357142857142858)","(6.5, 12.0, 9.9)","(2.6, 3.3, 3.175)","(3.0, 3.25, 3.1323529411764706)"
04-01-2023 11:32:04.223542,"(71.0, 570.0, 330.0)","(2.9, 3.95, 3.7357142857142858)","(6.5, 12.0, 9.9)","(2.6, 3.3, 3.175)","(3.0, 3.25, 3.1323529411764706)"
04-01-2023 11:32:05.222110,"(71.0, 560.0, 325.0)","(2.9, 3.95, 3.7357142857142858)","(6.5, 12.0, 9.9)","(2.6, 3.3, 3.175)","(3.0, 3.25, 3.0964285714285715)"
04-01-2023 11:32:06.274310,"(71.0, 560.0, 325.0)","(2.9, 3.95, 3.7357142857142858)","(6.5, 12.0, 9.9)","(2.6, 3.3, 3.175)","(3.0, 3.15, 3.0964285714285715)"
04-01-2023 11:32:07.306145,"(71.0, 560.0, 325.0)","(2.9, 3.95, 3.7357142857142858)","(6.5, 12.0, 9.9)","(2.6, 3.3, 3.175)","(3.0, 3.15, 3.0964285714285715)"
04-01-2023 11:32:08.232652,"(71.0, 560.0, 325.0)","(2.9, 3.95, 3.7357142857142858)","(6.5, 12.0, 9.9)","(2.6, 3.3, 3.175)","(3.0, 3.15, 3.0964285714285715)"
04-01-2023 11:32:09.187231,"(71.0, 560.0, 325.0)","(2.9, 3.95, 3.7357142857142858)","(6.5, 12.0, 9.9)","(2.6, 3.3, 3.175)","(3.0, 3.15, 3.0964285714285715)"
04-01-2023 11:32:10.214803,"(71.0, 560.0, 325.0)","(2.9, 3.95, 3.7357142857142858)","(6.5, 12.0, 9.9)","(2.6, 3.3, 3.085714285714286)","(3.0, 3.15, 3.0964285714285715)"
04-01-2023 11:32:11.268939,"(71.0, 560.0, 325.0)","(2.9, 3.95, 3.7357142857142858)","(6.5, 12.0, 9.9)","(2.6, 3.3, 3.085714285714286)","(3.0, 3.15, 3.0964285714285715)"
