,Burn The Turf,Heaven Scent,Pop Smoke,Street Scandal,Frosty Cake,Whispering Ella,Im All Class,Paint The Trail
40,"[datetime.datetime(2022, 11, 28, 10, 55, 48, 701144), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 55, 48, 701144), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 55, 48, 701144), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 55, 48, 701144), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 55, 48, 701144), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 55, 48, 701144), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 55, 48, 701144), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 55, 48, 701144), 5.5, 10.5]"
41,"[datetime.datetime(2022, 11, 28, 10, 55, 49, 829565), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 55, 49, 829565), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 55, 49, 829565), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 55, 49, 829565), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 55, 49, 829565), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 55, 49, 829565), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 55, 49, 829565), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 55, 49, 829565), 5.5, 10.5]"
42,"[datetime.datetime(2022, 11, 28, 10, 55, 50, 962486), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 55, 50, 962486), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 55, 50, 962486), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 55, 50, 962486), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 55, 50, 962486), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 55, 50, 962486), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 55, 50, 962486), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 55, 50, 962486), 5.5, 10.5]"
43,"[datetime.datetime(2022, 11, 28, 10, 55, 52, 100067), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 55, 52, 100067), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 55, 52, 100067), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 55, 52, 100067), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 55, 52, 100067), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 55, 52, 100067), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 55, 52, 100067), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 55, 52, 100067), 5.5, 10.5]"
44,"[datetime.datetime(2022, 11, 28, 10, 55, 53, 264314), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 55, 53, 264314), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 55, 53, 264314), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 55, 53, 264314), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 55, 53, 264314), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 55, 53, 264314), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 55, 53, 264314), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 55, 53, 264314), 5.5, 10.5]"
45,"[datetime.datetime(2022, 11, 28, 10, 55, 54, 404633), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 55, 54, 404633), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 55, 54, 404633), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 55, 54, 404633), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 55, 54, 404633), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 55, 54, 404633), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 55, 54, 404633), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 55, 54, 404633), 5.5, 10.5]"
46,"[datetime.datetime(2022, 11, 28, 10, 55, 55, 535306), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 55, 55, 535306), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 55, 55, 535306), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 55, 55, 535306), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 55, 55, 535306), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 55, 55, 535306), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 55, 55, 535306), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 55, 55, 535306), 5.5, 10.5]"
47,"[datetime.datetime(2022, 11, 28, 10, 55, 56, 667910), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 55, 56, 667910), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 55, 56, 667910), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 55, 56, 667910), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 55, 56, 667910), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 55, 56, 667910), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 55, 56, 667910), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 55, 56, 667910), 5.5, 10.5]"
48,"[datetime.datetime(2022, 11, 28, 10, 55, 57, 796270), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 55, 57, 796270), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 55, 57, 796270), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 55, 57, 796270), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 55, 57, 796270), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 55, 57, 796270), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 55, 57, 796270), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 55, 57, 796270), 5.5, 10.5]"
49,"[datetime.datetime(2022, 11, 28, 10, 55, 58, 922783), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 55, 58, 922783), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 55, 58, 922783), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 55, 58, 922783), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 55, 58, 922783), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 55, 58, 922783), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 55, 58, 922783), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 55, 58, 922783), 5.5, 10.5]"
50,"[datetime.datetime(2022, 11, 28, 10, 56, 0, 68320), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 0, 68320), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 0, 68320), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 0, 68320), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 0, 68320), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 0, 68320), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 0, 68320), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 0, 68320), 5.5, 10.5]"
51,"[datetime.datetime(2022, 11, 28, 10, 56, 1, 228068), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 1, 228068), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 1, 228068), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 1, 228068), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 1, 228068), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 1, 228068), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 1, 228068), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 1, 228068), 5.5, 10.5]"
52,"[datetime.datetime(2022, 11, 28, 10, 56, 2, 362033), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 2, 362033), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 2, 362033), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 2, 362033), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 2, 362033), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 2, 362033), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 2, 362033), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 2, 362033), 5.5, 10.5]"
53,"[datetime.datetime(2022, 11, 28, 10, 56, 3, 496306), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 3, 496306), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 3, 496306), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 3, 496306), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 3, 496306), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 3, 496306), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 3, 496306), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 3, 496306), 5.5, 10.5]"
54,"[datetime.datetime(2022, 11, 28, 10, 56, 4, 703061), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 4, 703061), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 4, 703061), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 4, 703061), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 4, 703061), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 4, 703061), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 4, 703061), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 4, 703061), 5.5, 10.5]"
55,"[datetime.datetime(2022, 11, 28, 10, 56, 5, 865444), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 5, 865444), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 5, 865444), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 5, 865444), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 5, 865444), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 5, 865444), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 5, 865444), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 5, 865444), 5.5, 10.5]"
56,"[datetime.datetime(2022, 11, 28, 10, 56, 7, 26609), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 7, 26609), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 7, 26609), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 7, 26609), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 7, 26609), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 7, 26609), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 7, 26609), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 7, 26609), 5.5, 10.5]"
57,"[datetime.datetime(2022, 11, 28, 10, 56, 8, 169821), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 8, 169821), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 8, 169821), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 8, 169821), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 8, 169821), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 8, 169821), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 8, 169821), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 8, 169821), 5.5, 10.5]"
58,"[datetime.datetime(2022, 11, 28, 10, 56, 9, 300494), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 9, 300494), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 9, 300494), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 9, 300494), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 9, 300494), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 9, 300494), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 9, 300494), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 9, 300494), 5.5, 10.5]"
59,"[datetime.datetime(2022, 11, 28, 10, 56, 10, 437696), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 10, 437696), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 10, 437696), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 10, 437696), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 10, 437696), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 10, 437696), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 10, 437696), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 10, 437696), 5.5, 10.5]"
60,"[datetime.datetime(2022, 11, 28, 10, 56, 11, 565912), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 11, 565912), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 11, 565912), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 11, 565912), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 11, 565912), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 11, 565912), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 11, 565912), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 11, 565912), 5.5, 10.5]"
61,"[datetime.datetime(2022, 11, 28, 10, 56, 12, 694876), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 12, 694876), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 12, 694876), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 12, 694876), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 12, 694876), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 12, 694876), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 12, 694876), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 12, 694876), 5.5, 10.5]"
62,"[datetime.datetime(2022, 11, 28, 10, 56, 13, 821627), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 13, 821627), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 13, 821627), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 13, 821627), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 13, 821627), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 13, 821627), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 13, 821627), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 13, 821627), 5.5, 10.5]"
63,"[datetime.datetime(2022, 11, 28, 10, 56, 14, 953175), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 14, 953175), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 14, 953175), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 14, 953175), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 14, 953175), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 14, 953175), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 14, 953175), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 14, 953175), 5.5, 10.5]"
64,"[datetime.datetime(2022, 11, 28, 10, 56, 16, 80493), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 16, 80493), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 16, 80493), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 16, 80493), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 16, 80493), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 16, 80493), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 16, 80493), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 16, 80493), 5.5, 10.5]"
65,"[datetime.datetime(2022, 11, 28, 10, 56, 17, 212565), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 17, 212565), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 17, 212565), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 17, 212565), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 17, 212565), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 17, 212565), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 17, 212565), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 17, 212565), 5.5, 10.5]"
66,"[datetime.datetime(2022, 11, 28, 10, 56, 18, 366192), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 18, 366192), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 18, 366192), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 18, 366192), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 18, 366192), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 18, 366192), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 18, 366192), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 18, 366192), 5.5, 10.5]"
67,"[datetime.datetime(2022, 11, 28, 10, 56, 19, 489896), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 19, 489896), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 19, 489896), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 19, 489896), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 19, 489896), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 19, 489896), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 19, 489896), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 19, 489896), 5.5, 10.5]"
68,"[datetime.datetime(2022, 11, 28, 10, 56, 20, 617635), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 20, 617635), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 20, 617635), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 20, 617635), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 20, 617635), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 20, 617635), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 20, 617635), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 20, 617635), 5.5, 10.5]"
69,"[datetime.datetime(2022, 11, 28, 10, 56, 21, 741735), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 21, 741735), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 21, 741735), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 21, 741735), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 21, 741735), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 21, 741735), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 21, 741735), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 21, 741735), 5.5, 10.5]"
70,"[datetime.datetime(2022, 11, 28, 10, 56, 22, 871122), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 22, 871122), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 22, 871122), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 22, 871122), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 22, 871122), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 22, 871122), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 22, 871122), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 22, 871122), 5.5, 10.5]"
71,"[datetime.datetime(2022, 11, 28, 10, 56, 23, 997903), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 23, 997903), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 23, 997903), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 23, 997903), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 23, 997903), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 23, 997903), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 23, 997903), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 23, 997903), 5.5, 10.5]"
72,"[datetime.datetime(2022, 11, 28, 10, 56, 25, 127056), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 25, 127056), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 25, 127056), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 25, 127056), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 25, 127056), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 25, 127056), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 25, 127056), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 25, 127056), 5.5, 10.5]"
73,"[datetime.datetime(2022, 11, 28, 10, 56, 26, 252510), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 26, 252510), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 26, 252510), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 26, 252510), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 26, 252510), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 26, 252510), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 26, 252510), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 26, 252510), 5.5, 10.5]"
74,"[datetime.datetime(2022, 11, 28, 10, 56, 27, 390780), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 27, 390780), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 27, 390780), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 27, 390780), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 27, 390780), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 27, 390780), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 27, 390780), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 27, 390780), 5.5, 10.5]"
75,"[datetime.datetime(2022, 11, 28, 10, 56, 28, 526813), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 28, 526813), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 28, 526813), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 28, 526813), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 28, 526813), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 28, 526813), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 28, 526813), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 28, 526813), 5.5, 10.5]"
76,"[datetime.datetime(2022, 11, 28, 10, 56, 29, 669666), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 29, 669666), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 29, 669666), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 29, 669666), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 29, 669666), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 29, 669666), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 29, 669666), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 29, 669666), 5.5, 10.5]"
77,"[datetime.datetime(2022, 11, 28, 10, 56, 30, 815962), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 30, 815962), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 30, 815962), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 30, 815962), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 30, 815962), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 30, 815962), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 30, 815962), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 30, 815962), 5.5, 10.5]"
78,"[datetime.datetime(2022, 11, 28, 10, 56, 31, 948911), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 31, 948911), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 31, 948911), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 31, 948911), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 31, 948911), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 31, 948911), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 31, 948911), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 31, 948911), 5.5, 10.5]"
79,"[datetime.datetime(2022, 11, 28, 10, 56, 33, 81448), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 56, 33, 81448), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 56, 33, 81448), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 56, 33, 81448), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 56, 33, 81448), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 56, 33, 81448), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 56, 33, 81448), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 56, 33, 81448), 5.5, 10.5]"
