,King Brockie,Heaven Scent,Flex Your Muscle,Here He Comes,Munxar Queen,Hot Barrels
09-01-2023 10:49:52.199815,"(11.0, 20.0, 17.35)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 14.466666666666667)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:49:53.104666,"(11.0, 20.0, 17.35)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 14.466666666666667)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:49:54.057755,"(11.0, 20.0, 17.35)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 14.466666666666667)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:49:55.037868,"(11.0, 20.0, 17.35)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 14.466666666666667)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:49:56.073733,"(11.0, 20.0, 17.35)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 14.466666666666667)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:49:57.054216,"(11.0, 20.0, 17.35)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 14.466666666666667)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:49:57.968940,"(11.0, 20.0, 17.35)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 14.466666666666667)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:49:58.803824,"(11.0, 20.0, 17.35)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:49:59.714600,"(11.0, 21.0, 16.857142857142858)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:00.740502,"(11.0, 21.0, 16.857142857142858)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:01.755757,"(11.0, 21.0, 16.857142857142858)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:02.739525,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:03.683484,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:04.565169,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:05.507677,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:06.431243,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:07.393699,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:08.423838,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:09.367077,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:10.273961,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:11.122414,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:12.141616,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:13.160357,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:14.245568,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:15.201414,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:16.094924,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:16.979893,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:17.900449,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:18.944538,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:19.940105,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:20.927979,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:21.789096,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:22.640300,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:23.613424,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:24.589740,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:25.588679,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:26.484727,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:27.319105,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:28.259644,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:29.267662,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:30.316018,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:31.336333,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:32.283184,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:33.164135,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:34.015932,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:34.959500,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:35.920853,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:36.828676,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:37.701034,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:38.623422,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:39.525705,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:40.499845,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:41.511742,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:42.552136,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:43.565883,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:44.464811,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:45.332719,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:46.251228,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:47.208752,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:48.173526,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:49.139702,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:50.025765,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:50.938337,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:51.861050,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.9320000000000004)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:52.809496,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.9320000000000004)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:53.814978,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.9320000000000004)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:54.828262,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.9320000000000004)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:55.827070,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.9320000000000004)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:56.701498,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.9320000000000004)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:57.567237,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.9320000000000004)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:58.511856,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:50:59.511664,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 6.494736842105263)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:00.580361,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 6.494736842105263)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:01.566896,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 6.494736842105263)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:02.492894,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 6.494736842105263)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:03.335653,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 6.494736842105263)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:04.258380,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 6.494736842105263)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:05.280867,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 6.494736842105263)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:06.315587,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 6.494736842105263)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:07.255067,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 6.494736842105263)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:08.136779,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 7.4)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:09.009287,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 7.4)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:09.996751,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 7.4)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:11.071466,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 7.4)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:12.081547,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 7.4)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:13.051956,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 7.4)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:13.910555,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 7.4)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:14.807019,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 7.4)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:15.807760,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:16.800725,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:17.765546,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 6.494736842105263)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:18.704178,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 6.494736842105263)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:19.547172,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 6.494736842105263)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:20.480248,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 6.494736842105263)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:21.450594,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 6.494736842105263)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:22.434980,"(11.0, 21.0, 16.53846153846154)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 6.494736842105263)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:23.468889,"(11.0, 21.0, 16.857142857142858)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 7.4)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:24.403969,"(11.0, 21.0, 16.857142857142858)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 7.4)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:25.267363,"(11.0, 21.0, 16.857142857142858)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 7.4)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:26.166177,"(11.0, 21.0, 16.857142857142858)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 11.433333333333334)","(5.0, 9.4, 7.4)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:27.182992,"(11.0, 20.0, 17.35)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 3.75)","(9.0, 17.5, 14.466666666666667)","(5.0, 9.4, 7.4)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:28.182411,"(11.0, 20.0, 17.35)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 4.1000000000000005)","(9.0, 17.5, 14.466666666666667)","(5.0, 9.4, 7.4)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:29.125875,"(11.0, 20.0, 17.35)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 4.1000000000000005)","(9.0, 17.5, 14.466666666666667)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
09-01-2023 10:51:30.115831,"(11.0, 20.0, 17.35)","(4.6, 8.2, 6.658333333333333)","(2.8, 4.4, 4.1000000000000005)","(9.0, 17.5, 14.466666666666667)","(5.0, 9.4, 8.057142857142857)","(3.1, 5.3, 4.633333333333333)"
