,Little Auckland,Writeaboutchelsea,Champagne Reactor,Datsinahurri,Three Machs,Always At Night,Bertils Firefox,Lesvos Lad,Lazy Blaze
11-01-2023 19:18:53.471909,"(71.0, 150.0, 102.33333333333333)","(101.0, 250.0, 239.33333333333334)","(4.6, 6.4, 5.663636363636364)","(4.6, 6.6, 6.470967741935484)","(3.2, 3.9, 3.82)","(31.0, 65.0, 60.77777777777778)","(6.0, 7.0, 6.699999999999999)","(7.0, 9.0, 8.466666666666667)","(6.5, 8.8, 8.044444444444444)"
11-01-2023 19:18:54.686137,"(71.0, 140.0, 117.5)","(101.0, 250.0, 239.33333333333334)","(4.6, 6.2, 5.7)","(4.8, 7.2, 6.622222222222223)","(3.2, 3.9, 3.75)","(31.0, 65.0, 60.77777777777778)","(6.0, 7.0, 6.699999999999999)","(7.0, 9.0, 8.466666666666667)","(6.5, 8.6, 8.2)"
11-01-2023 19:18:55.875645,"(71.0, 130.0, 112.5)","(101.0, 250.0, 239.33333333333334)","(4.6, 6.0, 5.733333333333333)","(4.8, 7.2, 6.68)","(3.2, 3.9, 3.84375)","(31.0, 65.0, 60.77777777777778)","(6.0, 7.0, 6.699999999999999)","(7.0, 9.0, 8.466666666666667)","(6.5, 8.6, 8.2)"
11-01-2023 19:18:57.112159,"(71.0, 130.0, 116.0)","(101.0, 250.0, 239.33333333333334)","(4.6, 6.0, 5.942857142857143)","(4.8, 7.2, 6.7124999999999995)","(3.2, 3.9, 3.8526315789473684)","(31.0, 65.0, 60.77777777777778)","(6.0, 7.0, 6.781818181818181)","(7.0, 9.0, 8.733333333333334)","(6.5, 8.6, 8.2)"
11-01-2023 19:18:58.278222,"(71.0, 130.0, 110.0)","(101.0, 250.0, 239.33333333333334)","(4.6, 6.0, 5.85)","(4.8, 7.2, 6.7124999999999995)","(3.2, 3.9, 3.8526315789473684)","(31.0, 65.0, 60.77777777777778)","(6.0, 7.0, 6.781818181818181)","(7.0, 9.0, 8.899999999999999)","(6.5, 8.6, 8.2)"
11-01-2023 19:18:59.509787,"(71.0, 130.0, 110.0)","(101.0, 250.0, 239.33333333333334)","(4.6, 6.0, 5.85)","(4.8, 7.2, 6.7124999999999995)","(3.2, 3.95, 3.815)","(31.0, 65.0, 60.77777777777778)","(6.0, 7.0, 6.781818181818181)","(7.0, 9.2, 8.6)","(6.5, 8.6, 8.133333333333333)"
11-01-2023 19:19:00.774548,"(71.0, 130.0, 110.0)","(101.0, 250.0, 239.33333333333334)","(4.6, 6.0, 5.9)","(4.8, 7.2, 6.642857142857142)","(3.2, 3.95, 3.891304347826087)","(31.0, 65.0, 60.77777777777778)","(6.0, 7.0, 6.85)","(7.0, 9.0, 8.866666666666667)","(6.5, 8.8, 8.244444444444444)"
11-01-2023 19:19:02.089200,"(71.0, 150.0, 103.33333333333333)","(101.0, 250.0, 239.33333333333334)","(4.6, 6.2, 5.9)","(4.8, 7.2, 6.642857142857142)","(3.2, 3.95, 3.618421052631579)","(31.0, 65.0, 60.77777777777778)","(6.0, 7.0, 6.766666666666667)","(7.0, 9.0, 9.32)","(6.5, 8.6, 8.018181818181818)"
11-01-2023 19:19:03.421337,"(71.0, 150.0, 103.33333333333333)","(101.0, 250.0, 239.33333333333334)","(4.6, 6.2, 5.985714285714286)","(4.8, 7.2, 6.6499999999999995)","(3.2, 3.95, 3.7249999999999996)","(31.0, 65.0, 60.77777777777778)","(6.0, 7.0, 6.9)","(7.0, 9.6, 8.2)","(6.5, 8.4, 7.96)"
11-01-2023 19:19:04.745587,"(71.0, 150.0, 103.33333333333333)","(101.0, 250.0, 239.33333333333334)","(4.6, 6.2, 5.977777777777778)","(4.8, 7.2, 6.6499999999999995)","(3.2, 3.9, 3.816666666666667)","(31.0, 65.0, 60.77777777777778)","(6.0, 7.0, 6.6909090909090905)","(7.0, 9.4, 8.639999999999999)","(6.5, 8.6, 8.353846153846154)"
11-01-2023 19:19:06.053552,"(71.0, 140.0, 113.33333333333333)","(101.0, 250.0, 239.33333333333334)","(4.6, 6.2, 5.942857142857143)","(4.8, 7.2, 6.6499999999999995)","(3.2, 3.85, 3.8055555555555554)","(31.0, 65.0, 60.77777777777778)","(6.0, 6.8, 6.6869565217391305)","(7.0, 9.2, 8.7)","(6.5, 8.4, 7.928571428571429)"
11-01-2023 19:19:07.172186,"(71.0, 140.0, 113.33333333333333)","(101.0, 250.0, 239.33333333333334)","(4.6, 6.2, 6.131818181818182)","(4.8, 7.2, 6.774193548387097)","(3.2, 3.85, 3.8071428571428574)","(31.0, 65.0, 60.77777777777778)","(6.0, 6.8, 6.6869565217391305)","(7.0, 9.0, 8.1)","(6.5, 8.4, 7.6909090909090905)"
11-01-2023 19:19:08.318613,"(71.0, 140.0, 113.33333333333333)","(101.0, 250.0, 239.33333333333334)","(4.6, 6.2, 6.131818181818182)","(4.8, 7.2, 6.774193548387097)","(3.2, 3.85, 3.783333333333333)","(31.0, 65.0, 60.77777777777778)","(6.0, 6.8, 6.67)","(7.0, 9.0, 8.505882352941176)","(6.5, 7.8, 7.6499999999999995)"
11-01-2023 19:19:09.371514,"(71.0, 140.0, 113.33333333333333)","(101.0, 250.0, 239.33333333333334)","(4.6, 6.2, 6.131818181818182)","(4.8, 7.2, 6.774193548387097)","(3.2, 3.85, 3.835714285714286)","(31.0, 65.0, 60.77777777777778)","(6.0, 6.8, 6.67)","(7.0, 9.0, 8.5625)","(6.5, 7.8, 7.057142857142857)"
11-01-2023 19:19:10.468340,"(71.0, 140.0, 113.33333333333333)","(101.0, 250.0, 239.33333333333334)","(4.6, 6.2, 6.131818181818182)","(4.8, 7.2, 6.774193548387097)","(3.2, 3.85, 3.918421052631579)","(31.0, 65.0, 60.77777777777778)","(6.0, 6.8, 6.67)","(7.0, 9.0, 8.5625)","(6.5, 7.8, 7.05)"
11-01-2023 19:19:11.574087,"(71.0, 140.0, 113.33333333333333)","(101.0, 250.0, 239.33333333333334)","(4.6, 6.2, 6.131818181818182)","(4.8, 7.2, 6.811764705882353)","(3.2, 3.95, 3.88)","(31.0, 65.0, 60.77777777777778)","(6.0, 6.8, 6.637499999999999)","(7.0, 9.0, 8.4)","(6.5, 7.8, 7.05)"
11-01-2023 19:19:12.769381,"(71.0, 150.0, 103.57142857142857)","(101.0, 250.0, 239.33333333333334)","(4.6, 6.2, 6.131818181818182)","(4.8, 7.2, 6.811764705882353)","(3.2, 4.0, 3.925)","(31.0, 65.0, 59.57142857142857)","(6.0, 6.8, 6.649056603773585)","(7.0, 8.8, 8.4)","(6.5, 7.8, 7.4799999999999995)"
11-01-2023 19:19:14.278266,"(71.0, 150.0, 103.57142857142857)","(101.0, 250.0, 239.33333333333334)","(4.6, 6.2, 5.9519230769230775)","(4.8, 7.2, 6.8930232558139535)","(3.2, 4.0, 4.06)","(31.0, 65.0, 53.5)","(6.0, 6.8, 6.752380952380952)","(7.0, 8.8, 8.440000000000001)","(6.5, 7.6, 7.3)"
11-01-2023 19:19:15.488204,"(71.0, 150.0, 103.57142857142857)","(101.0, 250.0, 239.33333333333334)","(4.6, 6.2, 5.985)","(4.8, 7.2, 6.874074074074074)","(3.2, 4.1, 4.0775)","(31.0, 65.0, 53.5)","(6.0, 7.0, 6.752380952380952)","(7.0, 8.8, 8.425)","(6.5, 7.6, 6.714285714285714)"
11-01-2023 19:19:16.708484,"(71.0, 150.0, 103.33333333333333)","(101.0, 250.0, 239.33333333333334)","(4.6, 6.2, 5.985)","(4.8, 7.2, 6.874074074074074)","(3.2, 4.1, 4.006666666666667)","(31.0, 65.0, 53.5)","(6.0, 7.0, 6.846153846153846)","(7.0, 8.8, 8.157142857142857)","(6.5, 7.0, 6.5)"
11-01-2023 19:19:17.912102,"(71.0, 150.0, 103.33333333333333)","(101.0, 250.0, 239.33333333333334)","(4.6, 6.2, 5.985)","(4.8, 7.0, 6.790909090909091)","(3.2, 4.1, 4.006666666666667)","(31.0, 65.0, 49.666666666666664)","(6.0, 7.0, 6.846153846153846)","(7.0, 8.8, 7.933333333333333)","(6.5, 7.0, 6.533333333333333)"
11-01-2023 19:19:19.035511,"(71.0, 150.0, 103.57142857142857)","(101.0, 250.0, 239.33333333333334)","(4.6, 6.2, 5.9879310344827585)","(4.8, 7.0, 6.903225806451613)","(3.2, 4.1, 4.152380952380953)","(31.0, 65.0, 53.5)","(6.0, 7.0, 6.890909090909091)","(7.0, 8.6, 8.314285714285713)","(6.5, 6.8, 6.42)"
11-01-2023 19:19:20.377189,"(71.0, 150.0, 103.57142857142857)","(101.0, 250.0, 239.33333333333334)","(4.6, 6.2, 5.9879310344827585)","(4.8, 7.2, 6.986046511627907)","(3.2, 4.2, 4.2894736842105265)","(31.0, 65.0, 53.5)","(6.0, 7.0, 6.890909090909091)","(7.0, 8.6, 8.457142857142857)","(6.5, 6.6, 6.2625)"
11-01-2023 19:19:21.655697,"(71.0, 150.0, 103.57142857142857)","(101.0, 250.0, 239.33333333333334)","(4.8, 6.2, 5.9879310344827585)","(4.8, 7.2, 6.986046511627907)","(3.3, 4.3, 4.288888888888889)","(31.0, 65.0, 53.5)","(6.0, 7.0, 6.925)","(7.0, 8.6, 8.085714285714285)","(6.0, 6.6, 6.3)"
11-01-2023 19:19:22.943857,"(71.0, 150.0, 103.57142857142857)","(101.0, 250.0, 239.33333333333334)","(4.8, 6.2, 5.9879310344827585)","(4.8, 7.2, 6.986046511627907)","(3.3, 4.3, 4.288888888888889)","(31.0, 65.0, 53.5)","(6.0, 7.0, 6.925)","(7.0, 8.6, 8.085714285714285)","(6.0, 6.6, 6.4363636363636365)"
11-01-2023 19:19:24.105288,"(71.0, 150.0, 103.57142857142857)","(101.0, 250.0, 239.33333333333334)","(4.8, 6.2, 5.9879310344827585)","(4.8, 7.2, 6.920930232558139)","(3.3, 4.3, 4.2214285714285715)","(31.0, 65.0, 52.5)","(6.0, 7.0, 6.826086956521739)","(7.0, 8.6, 8.639999999999999)","(6.0, 6.6, 6.818181818181818)"
11-01-2023 19:19:25.241484,"(71.0, 150.0, 113.88888888888889)","(101.0, 250.0, 239.33333333333334)","(4.8, 6.2, 5.954000000000001)","(4.8, 7.2, 6.920930232558139)","(3.3, 4.3, 4.2214285714285715)","(31.0, 65.0, 50.0)","(6.0, 7.0, 6.826086956521739)","(7.0, 9.2, 8.654545454545454)","(6.0, 7.0, 6.7)"
11-01-2023 19:19:26.324141,"(71.0, 130.0, 122.5)","(101.0, 250.0, 239.33333333333334)","(4.8, 6.2, 5.954000000000001)","(4.8, 7.2, 6.920930232558139)","(3.3, 4.3, 4.2214285714285715)","(31.0, 70.0, 51.666666666666664)","(6.0, 7.0, 6.826086956521739)","(7.0, 8.8, 8.654545454545454)","(6.0, 6.8, 6.707692307692308)"
11-01-2023 19:19:27.451022,"(71.0, 130.0, 122.5)","(101.0, 250.0, 239.33333333333334)","(4.8, 6.2, 5.954000000000001)","(4.8, 7.2, 6.901960784313726)","(3.3, 4.3, 4.2214285714285715)","(31.0, 75.0, 51.666666666666664)","(6.0, 7.0, 6.826086956521739)","(7.0, 8.8, 8.654545454545454)","(6.0, 6.8, 6.565217391304348)"
11-01-2023 19:19:28.580319,"(71.0, 130.0, 121.42857142857143)","(101.0, 250.0, 239.33333333333334)","(4.8, 6.2, 5.954000000000001)","(5.0, 7.2, 6.920930232558139)","(3.3, 4.3, 4.1625)","(26.0, 75.0, 51.666666666666664)","(6.0, 7.0, 6.826086956521739)","(7.0, 8.8, 8.654545454545454)","(5.5, 6.8, 6.565217391304348)"
11-01-2023 19:19:29.745177,"(71.0, 130.0, 121.42857142857143)","(101.0, 250.0, 239.33333333333334)","(4.8, 6.2, 5.954000000000001)","(5.0, 7.2, 6.948571428571428)","(3.3, 4.3, 4.1625)","(26.0, 75.0, 51.666666666666664)","(6.0, 7.0, 6.826086956521739)","(7.0, 8.8, 8.654545454545454)","(5.5, 6.8, 6.701818181818181)"
11-01-2023 19:19:30.974082,"(71.0, 130.0, 121.42857142857143)","(101.0, 250.0, 239.33333333333334)","(4.8, 6.2, 5.954000000000001)","(5.0, 7.2, 6.948571428571428)","(3.3, 4.3, 4.1625)","(26.0, 75.0, 52.5)","(6.0, 7.0, 6.826086956521739)","(7.0, 8.8, 8.622222222222224)","(5.5, 6.8, 6.575)"
11-01-2023 19:19:32.235745,"(71.0, 130.0, 118.75)","(101.0, 250.0, 239.33333333333334)","(4.8, 6.2, 5.954000000000001)","(5.0, 7.2, 6.948571428571428)","(3.3, 4.3, 4.1625)","(26.0, 65.0, 52.5)","(6.0, 7.0, 6.826086956521739)","(7.0, 8.8, 8.899999999999999)","(5.5, 6.8, 6.6)"
11-01-2023 19:19:33.406686,"(71.0, 140.0, 128.57142857142858)","(101.0, 250.0, 239.33333333333334)","(4.8, 6.2, 5.954000000000001)","(5.0, 7.2, 6.948571428571428)","(3.3, 4.3, 4.212)","(26.0, 65.0, 52.5)","(6.0, 7.0, 6.826086956521739)","(7.0, 9.2, 8.654545454545454)","(5.5, 6.8, 6.678260869565217)"
11-01-2023 19:19:34.796482,"(71.0, 140.0, 121.42857142857143)","(101.0, 250.0, 239.33333333333334)","(4.8, 6.2, 5.954000000000001)","(5.0, 7.2, 6.948571428571428)","(3.3, 4.3, 4.212)","(26.0, 65.0, 52.5)","(6.0, 7.0, 6.826086956521739)","(7.0, 9.2, 8.8)","(5.5, 6.8, 6.672727272727273)"
11-01-2023 19:19:36.055252,"(71.0, 130.0, 110.0)","(101.0, 250.0, 239.33333333333334)","(4.8, 6.2, 5.954000000000001)","(5.0, 7.2, 6.948571428571428)","(3.3, 4.3, 4.1625)","(26.0, 65.0, 52.5)","(6.0, 7.0, 6.75)","(7.0, 9.0, 8.411764705882353)","(5.5, 6.8, 6.952)"
11-01-2023 19:19:37.431956,"(71.0, 130.0, 110.0)","(101.0, 250.0, 239.33333333333334)","(4.8, 6.2, 5.954000000000001)","(5.0, 7.2, 6.948571428571428)","(3.3, 4.3, 4.1625)","(26.0, 65.0, 52.5)","(6.0, 7.0, 6.75)","(7.0, 9.0, 8.622222222222224)","(5.5, 7.0, 6.952)"
11-01-2023 19:19:38.810517,"(71.0, 130.0, 115.0)","(101.0, 250.0, 239.33333333333334)","(4.8, 6.2, 5.954000000000001)","(5.0, 7.2, 6.948571428571428)","(3.3, 4.3, 4.1625)","(26.0, 65.0, 52.5)","(6.0, 7.0, 6.76)","(7.0, 8.8, 8.622222222222224)","(5.5, 7.0, 6.977142857142857)"
11-01-2023 19:19:40.071495,"(71.0, 130.0, 115.0)","(101.0, 250.0, 239.33333333333334)","(4.8, 6.2, 5.954000000000001)","(5.0, 7.2, 6.948571428571428)","(3.3, 4.3, 4.142857142857142)","(26.0, 65.0, 52.5)","(6.0, 7.0, 6.76)","(7.0, 8.8, 8.373333333333333)","(5.5, 7.0, 7.15)"
11-01-2023 19:19:41.318734,"(71.0, 130.0, 120.0)","(101.0, 250.0, 239.33333333333334)","(4.8, 6.2, 5.954000000000001)","(5.0, 7.2, 7.008695652173913)","(3.3, 4.3, 4.142857142857142)","(26.0, 65.0, 52.5)","(6.0, 7.0, 6.76)","(7.0, 8.8, 8.373333333333333)","(5.5, 7.2, 7.155)"
11-01-2023 19:19:42.567170,"(71.0, 140.0, 120.0)","(101.0, 250.0, 239.33333333333334)","(4.8, 6.2, 5.946551724137931)","(5.0, 7.2, 7.008695652173913)","(3.3, 4.3, 4.142857142857142)","(26.0, 65.0, 52.5)","(6.0, 7.0, 6.76)","(7.0, 8.8, 8.373333333333333)","(5.5, 7.2, 7.175675675675675)"
11-01-2023 19:19:43.826701,"(71.0, 140.0, 120.0)","(101.0, 250.0, 239.33333333333334)","(4.8, 6.2, 5.946551724137931)","(5.0, 7.2, 7.0285714285714285)","(3.3, 4.3, 4.267647058823529)","(26.0, 65.0, 50.0)","(6.0, 7.0, 6.76)","(7.0, 8.8, 8.64390243902439)","(5.5, 7.2, 7.125925925925926)"
11-01-2023 19:19:45.084213,"(71.0, 140.0, 120.0)","(101.0, 250.0, 239.33333333333334)","(4.8, 6.2, 5.946551724137931)","(5.0, 7.2, 7.0285714285714285)","(3.3, 4.3, 4.267647058823529)","(26.0, 70.0, 50.0)","(6.0, 7.0, 6.76)","(7.0, 8.8, 8.58421052631579)","(5.5, 7.2, 7.121052631578948)"
11-01-2023 19:19:46.461583,"(71.0, 130.0, 110.0)","(101.0, 250.0, 239.33333333333334)","(4.8, 6.2, 5.954000000000001)","(5.0, 7.2, 7.05)","(3.3, 4.3, 4.267647058823529)","(26.0, 70.0, 50.0)","(6.0, 7.0, 6.76)","(7.0, 8.6, 8.58421052631579)","(5.5, 7.2, 7.0636363636363635)"
11-01-2023 19:19:47.726764,"(71.0, 120.0, 110.0)","(101.0, 250.0, 239.33333333333334)","(4.8, 6.2, 5.955102040816326)","(5.0, 7.2, 7.05)","(3.3, 4.3, 4.269444444444444)","(26.0, 70.0, 50.0)","(6.0, 7.0, 6.76)","(7.0, 8.6, 8.58421052631579)","(5.5, 7.2, 6.866666666666666)"
11-01-2023 19:19:49.007601,"(71.0, 120.0, 110.0)","(101.0, 250.0, 239.33333333333334)","(4.8, 6.2, 5.9)","(5.0, 7.2, 7.05)","(3.3, 4.3, 4.277142857142857)","(26.0, 70.0, 50.0)","(6.0, 7.0, 6.76)","(7.0, 8.6, 8.58421052631579)","(5.5, 7.0, 6.887179487179487)"
11-01-2023 19:19:50.227644,"(71.0, 120.0, 110.0)","(101.0, 250.0, 239.33333333333334)","(4.8, 5.9, 5.866666666666667)","(5.0, 7.2, 7.05)","(3.3, 4.3, 4.28252427184466)","(26.0, 70.0, 50.0)","(6.0, 7.0, 6.771428571428571)","(7.0, 8.6, 8.58421052631579)","(5.5, 7.0, 6.887179487179487)"
11-01-2023 19:19:51.387296,"(71.0, 120.0, 110.0)","(101.0, 240.0, 225.0)","(4.8, 5.9, 5.720000000000001)","(5.0, 7.4, 7.25)","(3.3, 4.3, 4.256521739130434)","(26.0, 70.0, 52.5)","(6.0, 7.0, 6.771428571428571)","(7.0, 8.6, 8.58421052631579)","(5.5, 7.0, 6.887179487179487)"
11-01-2023 19:19:52.637702,"(71.0, 120.0, 108.0)","(101.0, 240.0, 225.0)","(4.8, 5.9, 5.65)","(5.0, 7.4, 7.46)","(3.3, 4.3, 4.119999999999999)","(26.0, 65.0, 52.5)","(6.0, 7.0, 6.771428571428571)","(7.0, 8.6, 8.37142857142857)","(5.5, 7.0, 6.887179487179487)"
11-01-2023 19:19:53.897614,"(71.0, 120.0, 106.0)","(101.0, 250.0, 220.9090909090909)","(4.8, 5.7, 5.673333333333334)","(5.0, 7.6, 7.46)","(3.3, 4.3, 4.212903225806452)","(26.0, 65.0, 52.5)","(6.0, 7.0, 6.771428571428571)","(7.0, 8.6, 8.37142857142857)","(5.5, 7.0, 6.887179487179487)"
11-01-2023 19:19:55.211438,"(71.0, 120.0, 110.0)","(101.0, 250.0, 235.0)","(4.8, 5.7, 5.456250000000001)","(5.0, 7.6, 7.91764705882353)","(3.3, 4.3, 4.49375)","(26.0, 65.0, 52.5)","(6.0, 7.0, 6.441428571428571)","(7.0, 8.6, 8.411111111111111)","(5.5, 7.0, 6.290909090909091)"
11-01-2023 19:19:56.424888,"(71.0, 120.0, 104.0)","(101.0, 250.0, 235.0)","(4.8, 5.7, 5.456250000000001)","(5.0, 8.0, 7.91764705882353)","(3.3, 4.5, 4.391176470588236)","(26.0, 65.0, 53.5)","(6.0, 6.6, 6.587096774193548)","(7.0, 8.6, 8.417857142857143)","(5.5, 6.6, 6.407594936708861)"
11-01-2023 19:19:57.680099,"(71.0, 120.0, 104.0)","(101.0, 250.0, 235.0)","(4.8, 5.6, 5.515789473684211)","(5.0, 8.0, 7.969230769230769)","(3.3, 4.4, 4.557142857142857)","(26.0, 65.0, 56.66666666666667)","(6.0, 6.6, 6.59047619047619)","(7.0, 8.6, 8.272340425531915)","(5.5, 6.6, 6.402597402597403)"
11-01-2023 19:19:58.930866,"(61.0, 120.0, 111.11111111111111)","(101.0, 250.0, 232.22222222222223)","(4.8, 5.6, 5.371428571428571)","(5.0, 8.0, 7.969230769230769)","(3.3, 4.6, 4.557142857142857)","(26.0, 65.0, 50.0)","(6.0, 6.6, 6.574999999999999)","(7.0, 8.4, 8.272340425531915)","(5.5, 6.6, 6.288)"
11-01-2023 19:20:00.178434,"(61.0, 110.0, 101.25)","(101.0, 250.0, 232.22222222222223)","(4.8, 5.6, 5.379310344827586)","(5.0, 8.0, 7.969230769230769)","(3.3, 4.6, 4.55)","(26.0, 60.0, 50.0)","(6.0, 6.6, 6.574999999999999)","(7.0, 8.4, 7.728571428571428)","(5.5, 6.6, 6.288)"
11-01-2023 19:20:01.424709,"(61.0, 120.0, 97.5)","(101.0, 250.0, 235.0)","(4.8, 5.6, 5.59)","(5.0, 8.0, 7.96)","(3.3, 4.6, 4.690697674418605)","(26.0, 55.0, 48.5)","(6.0, 6.6, 6.52)","(7.0, 8.2, 7.778947368421052)","(5.5, 6.6, 6.1692307692307695)"
11-01-2023 19:20:02.668530,"(61.0, 100.0, 81.25)","(101.0, 250.0, 235.0)","(4.8, 5.8, 5.31)","(5.5, 8.0, 7.977777777777778)","(3.5, 4.7, 4.6891891891891895)","(26.0, 55.0, 48.0)","(5.5, 6.6, 6.4399999999999995)","(7.0, 8.0, 7.625)","(5.5, 6.4, 6.122222222222223)"
11-01-2023 19:20:03.933583,"(61.0, 100.0, 88.75)","(101.0, 250.0, 236.66666666666666)","(4.8, 5.5, 5.3)","(5.5, 8.0, 8.155555555555555)","(3.5, 4.7, 4.640000000000001)","(26.0, 60.0, 47.5)","(5.5, 6.6, 6.5771428571428565)","(7.0, 8.0, 7.6571428571428575)","(5.5, 6.4, 6.122222222222223)"
11-01-2023 19:20:05.180356,"(61.0, 100.0, 88.75)","(101.0, 250.0, 236.66666666666666)","(4.8, 5.5, 5.3)","(5.5, 8.2, 8.088888888888889)","(3.5, 4.7, 4.675)","(26.0, 55.0, 47.5)","(5.5, 6.6, 6.6)","(7.0, 8.0, 7.6571428571428575)","(5.5, 6.4, 6.122222222222223)"
11-01-2023 19:20:06.407554,"(61.0, 100.0, 88.75)","(101.0, 250.0, 236.66666666666666)","(4.8, 5.5, 5.127397260273972)","(5.5, 8.4, 8.088888888888889)","(3.5, 4.7, 4.675)","(26.0, 55.0, 46.333333333333336)","(5.5, 6.8, 6.714285714285714)","(7.0, 8.0, 7.5)","(5.5, 6.4, 5.9)"
11-01-2023 19:20:07.627661,"(61.0, 100.0, 73.75)","(101.0, 250.0, 236.66666666666666)","(4.8, 5.5, 5.127397260273972)","(5.5, 8.4, 8.088888888888889)","(3.5, 4.7, 4.675)","(26.0, 55.0, 46.333333333333336)","(5.5, 6.8, 6.675000000000001)","(7.0, 7.6, 6.828571428571428)","(5.5, 6.4, 5.861538461538462)"
11-01-2023 19:20:08.875255,"(61.0, 100.0, 73.75)","(101.0, 250.0, 236.66666666666666)","(4.8, 5.5, 5.127397260273972)","(5.5, 8.4, 8.038095238095238)","(3.5, 4.7, 4.746666666666666)","(26.0, 55.0, 46.333333333333336)","(5.5, 7.2, 6.690909090909091)","(7.0, 7.6, 6.890909090909091)","(5.5, 6.4, 6.265384615384615)"
11-01-2023 19:20:10.166600,"(61.0, 100.0, 73.75)","(101.0, 250.0, 255.0)","(4.8, 5.5, 5.127397260273972)","(5.5, 8.4, 8.038095238095238)","(3.5, 4.8, 4.630232558139535)","(26.0, 55.0, 45.0)","(5.5, 7.2, 6.675)","(7.0, 7.4, 7.625)","(5.5, 6.4, 6.015384615384615)"
11-01-2023 19:20:11.463781,"(61.0, 100.0, 87.5)","(101.0, 270.0, 255.0)","(4.8, 5.5, 5.175)","(5.5, 8.4, 8.057142857142857)","(3.5, 4.7, 4.592857142857143)","(26.0, 50.0, 47.5)","(5.5, 7.2, 6.628571428571428)","(7.0, 7.8, 7.6)","(5.5, 6.4, 6.360784313725491)"
11-01-2023 19:20:12.770970,"(61.0, 110.0, 69.0909090909091)","(101.0, 270.0, 255.0)","(4.8, 5.5, 5.175)","(5.5, 8.4, 8.057142857142857)","(3.5, 4.7, 4.964)","(26.0, 55.0, 51.2)","(5.5, 7.2, 6.903703703703704)","(7.0, 8.0, 7.85)","(5.5, 6.4, 6.36734693877551)"
11-01-2023 19:20:14.121007,"(61.0, 110.0, 77.85714285714286)","(101.0, 270.0, 255.0)","(4.8, 5.5, 5.175)","(5.5, 8.4, 8.057142857142857)","(3.5, 5.0, 4.975)","(26.0, 55.0, 50.8)","(5.5, 7.2, 6.903703703703704)","(7.0, 8.0, 7.6)","(5.5, 6.4, 6.36734693877551)"
11-01-2023 19:20:15.370425,"(61.0, 110.0, 77.85714285714286)","(101.0, 270.0, 240.0)","(4.8, 5.5, 5.175)","(5.5, 8.4, 8.057142857142857)","(3.5, 5.0, 5.066666666666666)","(26.0, 55.0, 51.5)","(5.5, 7.2, 6.96)","(7.0, 8.0, 7.72)","(5.5, 6.4, 6.283333333333333)"
11-01-2023 19:20:16.605569,"(61.0, 100.0, 85.0)","(101.0, 260.0, 240.0)","(4.8, 5.5, 5.175)","(5.5, 8.4, 8.057142857142857)","(3.5, 5.1, 5.066666666666666)","(26.0, 55.0, 47.33333333333333)","(5.5, 7.0, 6.96)","(7.0, 7.8, 7.266666666666667)","(5.5, 6.4, 6.155172413793103)"
11-01-2023 19:20:17.750067,"(61.0, 95.0, 82.5)","(101.0, 240.0, 232.5)","(4.8, 5.5, 5.153333333333333)","(5.5, 8.4, 8.399999999999999)","(3.5, 5.1, 5.066666666666666)","(26.0, 50.0, 62.75)","(5.5, 7.0, 6.96)","(7.0, 7.8, 7.266666666666667)","(5.5, 6.2, 6.1535714285714285)"
11-01-2023 19:20:18.935877,"(61.0, 95.0, 90.0)","(101.0, 240.0, 232.5)","(4.8, 5.5, 5.188888888888888)","(5.5, 9.0, 8.466666666666667)","(3.5, 5.1, 5.082608695652174)","(26.0, 80.0, 62.75)","(5.5, 7.0, 6.96)","(7.0, 7.8, 7.705882352941177)","(5.5, 6.2, 6.1535714285714285)"
11-01-2023 19:20:20.135586,"(61.0, 95.0, 90.0)","(101.0, 240.0, 237.77777777777777)","(4.8, 5.5, 5.188888888888888)","(5.5, 9.0, 8.466666666666667)","(3.5, 5.1, 5.082608695652174)","(26.0, 80.0, 63.285714285714285)","(5.5, 7.0, 6.96)","(7.0, 7.8, 7.705882352941177)","(5.5, 6.2, 6.175471698113208)"
11-01-2023 19:20:21.399717,"(61.0, 95.0, 89.44444444444444)","(101.0, 240.0, 238.75)","(4.6, 5.5, 5.081081081081081)","(5.5, 9.0, 8.77142857142857)","(3.6, 5.1, 5.066666666666666)","(26.0, 75.0, 56.5)","(5.5, 7.0, 6.96)","(7.0, 7.8, 7.75)","(5.5, 6.2, 6.175471698113208)"
11-01-2023 19:20:22.594025,"(61.0, 95.0, 89.44444444444444)","(101.0, 240.0, 238.75)","(4.6, 5.0, 4.837837837837838)","(5.5, 9.0, 8.77142857142857)","(3.6, 5.1, 4.811475409836065)","(26.0, 70.0, 56.5)","(5.5, 7.2, 6.8)","(7.0, 8.0, 7.736)","(5.5, 6.2, 6.277611940298508)"
11-01-2023 19:20:23.800180,"(61.0, 110.0, 101.11111111111111)","(101.0, 240.0, 238.75)","(4.6, 5.0, 4.735294117647059)","(5.5, 9.0, 8.6)","(3.6, 4.9, 4.896875)","(26.0, 70.0, 60.57142857142857)","(5.5, 7.0, 6.8)","(7.0, 7.8, 7.736)","(5.5, 6.4, 6.277611940298508)"
