,Serengeti Gold,Lord Of Misrule Nz,Stars Of America,Yarraman Needy,Youroffal,Mistique,Whisky Bandit,Candy Striper,The Waterboy Nz
16-12-2022 12:35:14.477612,"(101.0, 260.0, 240.0)","(1.28, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 59.333333333333336)","(101.0, 430.0, 236.66666666666669)","(15.0, 22.0, 19.394736842105264)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 102.22222222222223)","(3.3, 99999, 99990)"
16-12-2022 12:35:15.817504,"(101.0, 260.0, 240.0)","(1.28, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 59.333333333333336)","(101.0, 430.0, 236.66666666666669)","(15.0, 22.0, 20.3)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 102.22222222222223)","(3.3, 99999, 99990)"
16-12-2022 12:35:16.937965,"(101.0, 260.0, 240.0)","(1.28, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 59.333333333333336)","(101.0, 430.0, 236.66666666666669)","(15.0, 21.0, 19.2)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 102.22222222222223)","(3.3, 99999, 99990)"
16-12-2022 12:35:18.063948,"(101.0, 260.0, 241.53846153846155)","(1.28, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 59.333333333333336)","(101.0, 430.0, 236.66666666666669)","(15.0, 19.5, 19.3)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 102.22222222222223)","(3.3, 99999, 99990)"
16-12-2022 12:35:19.226118,"(101.0, 260.0, 241.53846153846155)","(1.28, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 59.333333333333336)","(101.0, 430.0, 236.66666666666669)","(15.0, 19.5, 19.38888888888889)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 102.22222222222223)","(3.3, 99999, 99990)"
16-12-2022 12:35:20.406237,"(101.0, 260.0, 240.0)","(1.28, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 59.333333333333336)","(101.0, 430.0, 236.66666666666669)","(15.0, 19.5, 19.38888888888889)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 102.22222222222223)","(3.3, 99999, 99990)"
16-12-2022 12:35:21.662188,"(101.0, 260.0, 240.0)","(1.28, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 59.333333333333336)","(101.0, 430.0, 236.66666666666669)","(15.0, 19.5, 19.38888888888889)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 102.22222222222223)","(3.3, 99999, 99990)"
16-12-2022 12:35:22.829488,"(101.0, 260.0, 240.0)","(1.28, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 59.333333333333336)","(101.0, 430.0, 236.66666666666669)","(15.0, 19.5, 19.38888888888889)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 102.22222222222223)","(3.3, 99999, 99990)"
16-12-2022 12:35:24.040542,"(101.0, 260.0, 240.0)","(1.28, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 59.333333333333336)","(101.0, 430.0, 236.66666666666669)","(15.0, 19.5, 19.38888888888889)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 102.22222222222223)","(3.3, 99999, 99990)"
16-12-2022 12:35:25.178035,"(101.0, 260.0, 240.0)","(1.26, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 59.333333333333336)","(101.0, 430.0, 236.66666666666669)","(15.0, 19.5, 19.38888888888889)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:35:26.302593,"(101.0, 260.0, 240.0)","(1.26, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 59.333333333333336)","(101.0, 430.0, 236.66666666666669)","(15.0, 19.5, 19.38888888888889)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:35:27.511195,"(101.0, 260.0, 240.0)","(1.26, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 59.333333333333336)","(101.0, 430.0, 236.66666666666669)","(15.0, 19.5, 19.38888888888889)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:35:28.716598,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 59.333333333333336)","(101.0, 430.0, 236.66666666666669)","(15.0, 19.5, 19.38888888888889)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:35:29.930702,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 59.333333333333336)","(101.0, 430.0, 236.66666666666669)","(15.0, 19.5, 19.38888888888889)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:35:31.142857,"(101.0, 260.0, 240.0)","(1.26, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 59.333333333333336)","(101.0, 430.0, 236.66666666666669)","(15.0, 19.5, 19.38888888888889)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:35:32.334862,"(101.0, 260.0, 240.0)","(1.26, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 59.333333333333336)","(101.0, 430.0, 236.66666666666669)","(15.0, 19.5, 19.38888888888889)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:35:33.588615,"(101.0, 260.0, 240.0)","(1.26, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 59.333333333333336)","(101.0, 430.0, 236.66666666666669)","(15.0, 19.5, 19.38888888888889)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:35:34.791924,"(101.0, 260.0, 240.0)","(1.26, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 59.333333333333336)","(101.0, 430.0, 236.66666666666669)","(15.0, 19.5, 19.38888888888889)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:35:35.963507,"(101.0, 260.0, 240.0)","(1.26, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 59.333333333333336)","(101.0, 430.0, 236.66666666666669)","(15.0, 19.5, 19.38888888888889)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:35:37.204617,"(101.0, 260.0, 240.0)","(1.26, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 59.333333333333336)","(101.0, 430.0, 236.66666666666669)","(15.0, 19.5, 19.38888888888889)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:35:38.349962,"(101.0, 260.0, 240.0)","(1.26, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 59.333333333333336)","(101.0, 430.0, 236.66666666666669)","(15.0, 19.5, 19.38888888888889)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:35:39.552767,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 59.333333333333336)","(101.0, 430.0, 236.66666666666669)","(15.0, 19.5, 19.38888888888889)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:35:40.809708,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 59.333333333333336)","(101.0, 430.0, 236.66666666666669)","(15.0, 19.5, 19.38888888888889)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:35:42.015505,"(101.0, 260.0, 240.0)","(1.26, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 59.333333333333336)","(101.0, 430.0, 236.66666666666669)","(15.0, 19.5, 19.833333333333332)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:35:43.165468,"(101.0, 260.0, 240.0)","(1.26, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 85.0, 80.14285714285714)","(101.0, 430.0, 236.66666666666669)","(15.0, 20.0, 19.7)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:35:44.335726,"(101.0, 260.0, 240.0)","(1.26, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 71.14285714285714)","(101.0, 430.0, 236.66666666666669)","(15.0, 20.0, 19.8)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:35:45.489382,"(101.0, 260.0, 240.0)","(1.26, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 71.14285714285714)","(101.0, 430.0, 236.66666666666669)","(15.0, 20.0, 19.8)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:35:46.746262,"(101.0, 260.0, 240.0)","(1.26, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 85.0, 78.27272727272728)","(101.0, 430.0, 236.66666666666669)","(15.0, 20.0, 19.875)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:35:47.961343,"(101.0, 260.0, 240.0)","(1.26, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 85.0, 78.27272727272728)","(101.0, 430.0, 236.66666666666669)","(15.0, 20.0, 19.875)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:35:49.078421,"(101.0, 260.0, 240.0)","(1.26, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 85.0, 85.80000000000001)","(101.0, 430.0, 236.66666666666669)","(15.0, 20.0, 19.875)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:35:50.289983,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 85.80000000000001)","(101.0, 430.0, 236.66666666666669)","(15.0, 20.0, 19.875)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:35:51.547081,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 85.80000000000001)","(101.0, 430.0, 236.66666666666669)","(15.0, 20.0, 19.875)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:35:52.863609,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 85.80000000000001)","(101.0, 430.0, 236.66666666666669)","(15.0, 20.0, 19.875)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:35:54.168015,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 85.80000000000001)","(101.0, 430.0, 236.66666666666669)","(15.0, 20.0, 19.875)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:35:55.355752,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 85.80000000000001)","(101.0, 430.0, 236.66666666666669)","(15.0, 20.0, 19.875)","(101.0, 270.0, 253.33333333333334)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:35:56.588447,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 90.0, 86.45454545454545)","(101.0, 430.0, 236.66666666666669)","(15.0, 20.0, 19.875)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:35:57.798867,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 57.0)","(31.0, 95.0, 87.16666666666666)","(101.0, 430.0, 236.66666666666669)","(15.0, 20.0, 19.875)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:35:59.000993,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 57.0)","(31.0, 95.0, 87.16666666666666)","(101.0, 430.0, 236.66666666666669)","(15.0, 20.0, 19.875)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:36:00.251728,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 57.0)","(31.0, 95.0, 87.16666666666666)","(101.0, 430.0, 236.66666666666669)","(15.0, 20.0, 19.875)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:36:01.518993,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 57.0)","(31.0, 95.0, 89.77777777777777)","(101.0, 430.0, 236.66666666666669)","(15.0, 20.0, 19.875)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:36:02.702475,"(101.0, 260.0, 240.0)","(1.26, 99999, 99990)","(31.0, 60.0, 57.0)","(31.0, 95.0, 89.77777777777777)","(101.0, 430.0, 236.66666666666669)","(15.0, 20.0, 19.875)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:36:03.825484,"(101.0, 260.0, 240.0)","(1.26, 99999, 99990)","(31.0, 60.0, 57.0)","(31.0, 95.0, 89.77777777777777)","(101.0, 430.0, 186.66666666666666)","(15.0, 20.0, 19.875)","(101.0, 270.0, 258.46153846153845)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:36:05.007412,"(101.0, 260.0, 240.0)","(1.26, 99999, 99990)","(31.0, 60.0, 57.0)","(31.0, 95.0, 91.53846153846155)","(101.0, 420.0, 226.66666666666669)","(15.0, 20.0, 19.875)","(101.0, 270.0, 206.15384615384616)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:36:06.232949,"(101.0, 260.0, 240.0)","(1.26, 99999, 99990)","(31.0, 60.0, 57.0)","(31.0, 95.0, 91.53846153846155)","(101.0, 400.0, 226.66666666666669)","(15.0, 20.0, 19.875)","(101.0, 260.0, 206.15384615384616)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:36:07.462594,"(101.0, 260.0, 240.0)","(1.26, 99999, 99990)","(31.0, 60.0, 57.0)","(31.0, 95.0, 90.0)","(101.0, 400.0, 226.66666666666669)","(15.0, 20.0, 19.875)","(101.0, 260.0, 224.0)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:36:08.655470,"(101.0, 260.0, 240.0)","(1.26, 99999, 99990)","(31.0, 60.0, 57.0)","(31.0, 95.0, 90.0)","(101.0, 400.0, 226.66666666666669)","(15.0, 20.0, 19.875)","(101.0, 250.0, 224.0)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:36:09.890461,"(101.0, 260.0, 240.0)","(1.26, 99999, 99990)","(31.0, 60.0, 57.0)","(31.0, 95.0, 90.0)","(101.0, 400.0, 226.66666666666669)","(15.0, 20.0, 19.875)","(101.0, 240.0, 160.0)","(51.0, 110.0, 99.5)","(3.3, 99999, 99990)"
16-12-2022 12:36:11.121475,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 95.0, 71.5)","(101.0, 400.0, 226.66666666666669)","(15.0, 20.0, 19.875)","(101.0, 240.0, 160.0)","(51.0, 110.0, 96.66666666666667)","(3.3, 99999, 99990)"
16-12-2022 12:36:12.373996,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 95.0, 71.5)","(101.0, 400.0, 226.66666666666669)","(15.0, 20.0, 19.875)","(101.0, 240.0, 160.0)","(51.0, 110.0, 96.875)","(3.3, 99999, 99990)"
16-12-2022 12:36:13.653863,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 58.0)","(31.0, 95.0, 86.0)","(101.0, 400.0, 226.66666666666669)","(15.0, 20.0, 19.875)","(101.0, 240.0, 160.0)","(51.0, 110.0, 96.875)","(3.4, 99999, 99990)"
16-12-2022 12:36:14.890907,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 58.0)","(31.0, 95.0, 86.0)","(101.0, 400.0, 226.66666666666669)","(15.0, 20.0, 19.875)","(81.0, 240.0, 160.0)","(51.0, 110.0, 97.14285714285714)","(3.4, 99999, 99990)"
16-12-2022 12:36:16.153259,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 58.0)","(31.0, 95.0, 81.66666666666667)","(101.0, 400.0, 226.66666666666669)","(15.0, 20.0, 19.875)","(81.0, 240.0, 160.0)","(51.0, 110.0, 100.0)","(3.4, 99999, 99990)"
16-12-2022 12:36:17.334908,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 58.0)","(31.0, 95.0, 81.66666666666667)","(101.0, 400.0, 226.66666666666669)","(15.0, 20.0, 19.875)","(81.0, 240.0, 160.0)","(51.0, 110.0, 100.0)","(3.4, 99999, 99990)"
16-12-2022 12:36:18.681003,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 58.0)","(31.0, 95.0, 81.66666666666667)","(101.0, 400.0, 260.0)","(15.0, 20.0, 19.875)","(81.0, 240.0, 160.0)","(51.0, 110.0, 100.0)","(3.4, 99999, 99990)"
16-12-2022 12:36:20.033424,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 58.0)","(31.0, 95.0, 81.66666666666667)","(101.0, 380.0, 216.66666666666669)","(15.0, 20.0, 19.875)","(81.0, 240.0, 138.33333333333334)","(51.0, 110.0, 100.0)","(3.4, 99999, 99990)"
16-12-2022 12:36:21.387945,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 58.0)","(31.0, 95.0, 81.66666666666667)","(101.0, 370.0, 216.66666666666669)","(15.0, 20.0, 19.875)","(81.0, 230.0, 150.0)","(51.0, 110.0, 100.0)","(3.4, 99999, 99990)"
16-12-2022 12:36:22.664518,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 58.0)","(31.0, 95.0, 81.66666666666667)","(101.0, 370.0, 216.66666666666669)","(15.0, 20.0, 19.875)","(81.0, 210.0, 150.0)","(51.0, 110.0, 100.0)","(3.4, 99999, 99990)"
16-12-2022 12:36:23.909283,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 58.0)","(31.0, 95.0, 81.66666666666667)","(101.0, 370.0, 213.33333333333331)","(15.0, 20.0, 19.875)","(81.0, 210.0, 150.0)","(51.0, 110.0, 100.0)","(3.4, 99999, 99990)"
16-12-2022 12:36:25.267702,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 58.0)","(31.0, 95.0, 81.66666666666667)","(101.0, 360.0, 213.33333333333331)","(15.0, 20.0, 19.875)","(81.0, 210.0, 150.0)","(51.0, 110.0, 100.0)","(3.4, 99999, 99990)"
16-12-2022 12:36:26.595124,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 58.0)","(31.0, 95.0, 81.66666666666667)","(101.0, 360.0, 210.0)","(15.0, 20.0, 19.875)","(81.0, 210.0, 150.0)","(51.0, 110.0, 100.0)","(3.4, 99999, 99990)"
16-12-2022 12:36:27.889534,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 52.0)","(31.0, 95.0, 77.5)","(101.0, 350.0, 210.0)","(15.0, 20.0, 19.583333333333332)","(81.0, 210.0, 150.0)","(51.0, 110.0, 101.42857142857143)","(3.4, 99999, 99990)"
16-12-2022 12:36:29.062321,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 52.0)","(31.0, 95.0, 77.5)","(101.0, 350.0, 210.0)","(15.0, 20.0, 19.75)","(81.0, 210.0, 150.0)","(51.0, 110.0, 101.42857142857143)","(3.4, 99999, 99990)"
16-12-2022 12:36:30.370205,"(101.0, 260.0, 241.53846153846155)","(1.26, 99999, 99990)","(31.0, 60.0, 52.0)","(31.0, 95.0, 90.0)","(101.0, 350.0, 173.33333333333334)","(15.0, 20.0, 19.75)","(81.0, 210.0, 150.0)","(51.0, 110.0, 101.42857142857143)","(3.4, 99999, 99990)"
16-12-2022 12:36:31.758624,"(101.0, 260.0, 259.1666666666667)","(1.26, 99999, 99990)","(31.0, 60.0, 59.6)","(31.0, 95.0, 91.11111111111111)","(101.0, 340.0, 235.0)","(15.0, 20.0, 19.807692307692307)","(81.0, 210.0, 153.33333333333334)","(51.0, 110.0, 113.33333333333334)","(3.4, 99999, 99990)"
16-12-2022 12:36:33.310599,"(101.0, 270.0, 259.1666666666667)","(1.26, 99999, 99990)","(31.0, 70.0, 54.0)","(31.0, 95.0, 91.81818181818181)","(101.0, 330.0, 235.0)","(15.0, 20.0, 19.807692307692307)","(81.0, 220.0, 160.0)","(51.0, 120.0, 113.33333333333334)","(3.4, 99999, 99990)"
16-12-2022 12:36:34.731109,"(101.0, 270.0, 259.1666666666667)","(1.26, 99999, 99990)","(31.0, 70.0, 54.0)","(31.0, 95.0, 91.81818181818181)","(101.0, 330.0, 294.0)","(15.0, 20.0, 19.7)","(81.0, 200.0, 160.0)","(51.0, 120.0, 113.33333333333334)","(3.4, 99999, 99990)"
16-12-2022 12:36:36.125642,"(101.0, 270.0, 259.1666666666667)","(1.26, 99999, 99990)","(31.0, 70.0, 54.0)","(31.0, 95.0, 91.81818181818181)","(101.0, 330.0, 294.0)","(15.0, 20.0, 19.7)","(81.0, 200.0, 160.0)","(51.0, 120.0, 110.0)","(3.5, 99999, 99990)"
16-12-2022 12:36:37.399165,"(101.0, 270.0, 259.1666666666667)","(1.26, 99999, 99990)","(31.0, 70.0, 54.0)","(31.0, 95.0, 91.81818181818181)","(101.0, 330.0, 294.0)","(15.0, 20.0, 19.85)","(81.0, 200.0, 160.0)","(51.0, 120.0, 115.0)","(3.5, 99999, 99990)"
16-12-2022 12:36:38.697591,"(101.0, 270.0, 259.1666666666667)","(1.26, 99999, 99990)","(31.0, 70.0, 54.0)","(31.0, 95.0, 91.81818181818181)","(101.0, 330.0, 294.0)","(15.0, 20.0, 19.85)","(81.0, 200.0, 160.0)","(51.0, 120.0, 115.0)","(3.5, 99999, 99990)"
16-12-2022 12:36:39.987369,"(101.0, 270.0, 259.1666666666667)","(1.26, 99999, 99990)","(31.0, 70.0, 54.0)","(31.0, 95.0, 91.81818181818181)","(101.0, 330.0, 294.0)","(15.0, 20.0, 19.7)","(81.0, 240.0, 160.0)","(51.0, 120.0, 115.0)","(3.5, 99999, 99990)"
16-12-2022 12:36:41.277060,"(101.0, 270.0, 259.1666666666667)","(1.26, 99999, 99990)","(31.0, 70.0, 54.0)","(31.0, 95.0, 91.81818181818181)","(101.0, 330.0, 294.0)","(15.0, 20.0, 19.7)","(81.0, 240.0, 160.0)","(51.0, 120.0, 111.25)","(3.5, 99999, 99990)"
16-12-2022 12:36:42.600584,"(101.0, 270.0, 259.1666666666667)","(1.26, 99999, 99990)","(31.0, 70.0, 54.0)","(31.0, 95.0, 91.81818181818181)","(101.0, 330.0, 225.0)","(15.0, 20.0, 19.7)","(81.0, 240.0, 160.0)","(51.0, 120.0, 111.25)","(3.5, 99999, 99990)"
16-12-2022 12:36:43.997806,"(101.0, 270.0, 259.1666666666667)","(1.26, 99999, 99990)","(31.0, 70.0, 54.0)","(31.0, 95.0, 91.81818181818181)","(101.0, 310.0, 278.0)","(15.0, 20.0, 19.7)","(81.0, 240.0, 160.0)","(51.0, 120.0, 113.0)","(3.5, 99999, 99990)"
16-12-2022 12:36:45.389673,"(101.0, 270.0, 259.1666666666667)","(1.26, 99999, 99990)","(31.0, 70.0, 65.2)","(31.0, 95.0, 91.81818181818181)","(101.0, 310.0, 278.0)","(15.0, 20.0, 19.7)","(81.0, 240.0, 160.0)","(51.0, 120.0, 113.0)","(3.5, 99999, 99990)"
16-12-2022 12:36:46.795210,"(101.0, 270.0, 259.1666666666667)","(1.26, 99999, 99990)","(31.0, 70.0, 54.0)","(31.0, 95.0, 91.81818181818181)","(101.0, 310.0, 278.0)","(15.0, 20.0, 19.7)","(81.0, 240.0, 138.33333333333334)","(51.0, 120.0, 113.0)","(3.5, 99999, 99990)"
16-12-2022 12:36:48.143324,"(101.0, 270.0, 259.1666666666667)","(1.26, 99999, 99990)","(31.0, 70.0, 61.5)","(31.0, 95.0, 91.81818181818181)","(101.0, 310.0, 381.1111111111111)","(15.0, 20.0, 19.7)","(81.0, 230.0, 163.33333333333334)","(51.0, 120.0, 113.0)","(3.5, 99999, 99990)"
16-12-2022 12:36:49.519153,"(101.0, 270.0, 259.1666666666667)","(1.26, 99999, 99990)","(31.0, 70.0, 48.666666666666664)","(31.0, 95.0, 91.81818181818181)","(101.0, 410.0, 382.0)","(15.0, 20.0, 19.7)","(81.0, 250.0, 163.33333333333334)","(51.0, 120.0, 113.0)","(3.5, 99999, 99990)"
16-12-2022 12:36:50.936496,"(101.0, 270.0, 259.1666666666667)","(1.26, 99999, 99990)","(31.0, 70.0, 55.0)","(31.0, 95.0, 91.81818181818181)","(101.0, 440.0, 382.0)","(15.0, 20.0, 19.7)","(81.0, 250.0, 163.33333333333334)","(51.0, 120.0, 114.16666666666666)","(3.5, 99999, 99990)"
16-12-2022 12:36:52.327518,"(101.0, 270.0, 259.1666666666667)","(1.26, 99999, 99990)","(26.0, 70.0, 55.0)","(31.0, 95.0, 91.81818181818181)","(101.0, 440.0, 382.0)","(15.0, 20.0, 19.7)","(81.0, 250.0, 163.33333333333334)","(51.0, 120.0, 102.5)","(3.5, 99999, 99990)"
16-12-2022 12:36:53.778792,"(101.0, 270.0, 259.1666666666667)","(1.26, 99999, 99990)","(26.0, 70.0, 55.0)","(31.0, 95.0, 91.81818181818181)","(101.0, 440.0, 382.0)","(15.0, 20.0, 19.7)","(81.0, 250.0, 163.33333333333334)","(51.0, 120.0, 102.5)","(3.5, 99999, 99990)"
16-12-2022 12:36:55.133952,"(101.0, 270.0, 259.1666666666667)","(1.26, 99999, 99990)","(26.0, 70.0, 55.0)","(31.0, 95.0, 91.81818181818181)","(101.0, 440.0, 382.0)","(15.0, 20.0, 19.7)","(81.0, 250.0, 163.33333333333334)","(51.0, 120.0, 102.5)","(3.5, 99999, 99990)"
