,Far Too Far,Solo Fernando,Astral Star,Chop And Drop,Mister Brockie,Russian Inn,Jet Keen,Brindle Bounty
09-01-2023 18:59:57.665523,"(1.75, 1.93, 1.8733333333333335)","(14.0, 40.0, 37.68421052631579)","(14.0, 27.0, 22.5)","(51.0, 270.0, 251.05263157894737)","(8.5, 17.0, 15.333333333333334)","(91.0, 400.0, 360.0)","(3.2, 4.1, 3.9374999999999996)","(7.5, 16.0, 14.636363636363637)"
09-01-2023 18:59:58.887029,"(1.75, 1.93, 1.8733333333333335)","(14.0, 40.0, 37.68421052631579)","(14.0, 27.0, 22.5)","(51.0, 270.0, 251.05263157894737)","(8.5, 17.0, 15.333333333333334)","(91.0, 390.0, 493.3333333333333)","(3.2, 4.1, 3.9374999999999996)","(7.5, 16.0, 14.636363636363637)"
09-01-2023 19:00:00.161946,"(1.75, 1.93, 1.8733333333333335)","(14.0, 40.0, 37.68421052631579)","(14.0, 27.0, 22.5)","(51.0, 270.0, 206.0)","(8.5, 17.0, 14.794117647058824)","(91.0, 550.0, 493.3333333333333)","(3.2, 4.1, 3.9374999999999996)","(7.5, 16.0, 14.392857142857142)"
09-01-2023 19:00:01.396015,"(1.75, 1.93, 1.8733333333333335)","(14.0, 40.0, 37.68421052631579)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 14.794117647058824)","(91.0, 550.0, 493.3333333333333)","(3.2, 4.1, 3.9374999999999996)","(7.5, 16.0, 14.235294117647058)"
09-01-2023 19:00:02.585734,"(1.75, 1.93, 1.8733333333333335)","(14.0, 40.0, 37.68421052631579)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 14.794117647058824)","(91.0, 550.0, 493.3333333333333)","(3.2, 4.1, 3.9374999999999996)","(7.5, 16.0, 14.235294117647058)"
09-01-2023 19:00:03.826683,"(1.75, 1.93, 1.8733333333333335)","(14.0, 40.0, 37.68421052631579)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 14.794117647058824)","(91.0, 550.0, 493.3333333333333)","(3.2, 4.1, 3.9374999999999996)","(7.5, 16.0, 14.235294117647058)"
09-01-2023 19:00:05.001345,"(1.75, 1.93, 1.8733333333333335)","(14.0, 40.0, 37.68421052631579)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 14.794117647058824)","(91.0, 550.0, 493.3333333333333)","(3.2, 4.1, 3.9088235294117646)","(7.5, 16.0, 14.235294117647058)"
09-01-2023 19:00:06.155879,"(1.75, 1.93, 1.8733333333333335)","(14.0, 40.0, 37.68421052631579)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 14.794117647058824)","(91.0, 550.0, 493.3333333333333)","(3.2, 4.1, 3.952272727272727)","(7.5, 16.0, 14.235294117647058)"
09-01-2023 19:00:07.243747,"(1.75, 1.93, 1.8733333333333335)","(14.0, 40.0, 37.68421052631579)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 14.794117647058824)","(91.0, 550.0, 351.66666666666663)","(3.2, 4.1, 3.952272727272727)","(7.5, 16.0, 14.235294117647058)"
09-01-2023 19:00:08.356827,"(1.75, 1.93, 1.8733333333333335)","(14.0, 40.0, 37.68421052631579)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 14.794117647058824)","(91.0, 380.0, 351.66666666666663)","(3.2, 4.1, 3.952272727272727)","(7.5, 16.0, 14.235294117647058)"
09-01-2023 19:00:09.446479,"(1.75, 1.93, 1.8733333333333335)","(14.0, 40.0, 37.68421052631579)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 14.794117647058824)","(91.0, 380.0, 351.66666666666663)","(3.2, 4.1, 3.9906249999999996)","(7.5, 16.0, 14.392857142857142)"
09-01-2023 19:00:10.561249,"(1.75, 1.93, 1.8733333333333335)","(14.0, 40.0, 37.5)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 14.794117647058824)","(91.0, 380.0, 310.0)","(3.2, 4.1, 3.9906249999999996)","(7.5, 16.0, 14.392857142857142)"
09-01-2023 19:00:11.701068,"(1.75, 1.93, 1.8733333333333335)","(14.0, 40.0, 37.5)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 14.794117647058824)","(91.0, 400.0, 310.0)","(3.2, 4.1, 3.9906249999999996)","(7.5, 16.0, 14.392857142857142)"
09-01-2023 19:00:12.761273,"(1.75, 1.93, 1.8733333333333335)","(14.0, 40.0, 37.5)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 14.794117647058824)","(91.0, 400.0, 310.0)","(3.2, 4.1, 3.9906249999999996)","(7.5, 16.0, 14.392857142857142)"
09-01-2023 19:00:13.955399,"(1.75, 1.93, 1.872857142857143)","(14.0, 40.0, 37.5)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 14.794117647058824)","(91.0, 400.0, 310.0)","(3.2, 4.1, 3.9906249999999996)","(7.5, 16.0, 14.392857142857142)"
09-01-2023 19:00:15.109606,"(1.75, 1.93, 1.872857142857143)","(14.0, 40.0, 37.5)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 14.794117647058824)","(91.0, 400.0, 310.0)","(3.2, 4.1, 3.9906249999999996)","(7.5, 16.0, 14.392857142857142)"
09-01-2023 19:00:16.290498,"(1.75, 1.93, 1.872857142857143)","(14.0, 40.0, 32.4390243902439)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 14.794117647058824)","(91.0, 400.0, 362.0)","(3.2, 4.1, 3.9906249999999996)","(7.5, 16.0, 14.392857142857142)"
09-01-2023 19:00:17.483872,"(1.75, 1.93, 1.872857142857143)","(14.0, 50.0, 35.6)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 14.794117647058824)","(91.0, 400.0, 362.0)","(3.2, 4.1, 3.9906249999999996)","(7.5, 16.0, 14.392857142857142)"
09-01-2023 19:00:18.693365,"(1.75, 1.93, 1.8701880877742947)","(14.0, 48.0, 35.348837209302324)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 14.794117647058824)","(91.0, 400.0, 362.0)","(3.2, 4.1, 3.9906249999999996)","(7.5, 16.0, 14.392857142857142)"
09-01-2023 19:00:19.891681,"(1.75, 1.93, 1.8701898734177216)","(14.0, 48.0, 35.348837209302324)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 14.794117647058824)","(91.0, 400.0, 362.0)","(3.2, 4.1, 3.9906249999999996)","(7.5, 16.0, 14.392857142857142)"
09-01-2023 19:00:21.075563,"(1.75, 1.93, 1.8701898734177216)","(14.0, 48.0, 42.8)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 14.794117647058824)","(91.0, 400.0, 338.0)","(3.2, 4.1, 3.9906249999999996)","(7.5, 16.0, 14.392857142857142)"
09-01-2023 19:00:22.318878,"(1.75, 1.93, 1.8701898734177216)","(14.0, 44.0, 42.0)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 14.794117647058824)","(91.0, 370.0, 338.0)","(3.2, 4.1, 3.9906249999999996)","(7.5, 16.0, 14.392857142857142)"
09-01-2023 19:00:23.531901,"(1.75, 1.93, 1.8701898734177216)","(14.0, 44.0, 42.0)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 14.794117647058824)","(91.0, 370.0, 338.0)","(3.2, 4.1, 3.9906249999999996)","(7.5, 16.0, 14.392857142857142)"
09-01-2023 19:00:24.704177,"(1.75, 1.93, 1.8701898734177216)","(14.0, 44.0, 41.473684210526315)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 14.794117647058824)","(91.0, 370.0, 338.0)","(3.2, 4.1, 3.9906249999999996)","(7.5, 16.0, 14.392857142857142)"
09-01-2023 19:00:25.920072,"(1.75, 1.93, 1.8701898734177216)","(14.0, 44.0, 41.473684210526315)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 14.794117647058824)","(91.0, 370.0, 378.0)","(3.2, 4.1, 3.9906249999999996)","(7.5, 16.0, 14.392857142857142)"
09-01-2023 19:00:27.130013,"(1.75, 1.93, 1.8701898734177216)","(14.0, 44.0, 41.473684210526315)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 14.794117647058824)","(91.0, 420.0, 378.0)","(3.2, 4.1, 3.9906249999999996)","(7.5, 16.0, 14.392857142857142)"
09-01-2023 19:00:28.289453,"(1.75, 1.93, 1.8701898734177216)","(14.0, 44.0, 41.473684210526315)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 14.794117647058824)","(91.0, 420.0, 378.0)","(3.2, 4.1, 3.9906249999999996)","(7.5, 16.0, 14.043478260869565)"
09-01-2023 19:00:29.519689,"(1.75, 1.91, 1.8703960396039605)","(14.0, 44.0, 41.473684210526315)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 15.214285714285714)","(91.0, 420.0, 378.0)","(3.2, 4.1, 3.9906249999999996)","(7.5, 16.0, 14.333333333333334)"
09-01-2023 19:00:30.721428,"(1.75, 1.91, 1.8604885993485343)","(14.0, 44.0, 41.473684210526315)","(14.0, 27.0, 22.5)","(51.0, 270.0, 247.5)","(8.5, 17.0, 15.214285714285714)","(91.0, 420.0, 378.0)","(3.2, 4.1, 3.9906249999999996)","(7.5, 16.0, 14.333333333333334)"
09-01-2023 19:00:31.958001,"(1.75, 1.91, 1.8417948717948718)","(14.0, 44.0, 41.473684210526315)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 15.214285714285714)","(91.0, 420.0, 380.0)","(3.2, 4.1, 4.0125)","(7.5, 16.0, 14.333333333333334)"
09-01-2023 19:00:33.133667,"(1.75, 1.91, 1.8501967213114754)","(14.0, 44.0, 41.1764705882353)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 15.214285714285714)","(91.0, 420.0, 380.0)","(3.2, 4.1, 3.9906249999999996)","(7.5, 16.0, 14.333333333333334)"
09-01-2023 19:00:34.366999,"(1.75, 1.9, 1.8555555555555556)","(14.0, 44.0, 41.1764705882353)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 15.214285714285714)","(91.0, 420.0, 380.0)","(3.2, 4.1, 4.054545454545455)","(7.5, 16.0, 14.333333333333334)"
09-01-2023 19:00:35.556174,"(1.75, 1.9, 1.8545454545454547)","(14.0, 44.0, 41.1764705882353)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 15.214285714285714)","(91.0, 420.0, 380.0)","(3.2, 4.1, 4.054545454545455)","(7.5, 16.0, 14.333333333333334)"
09-01-2023 19:00:36.748735,"(1.75, 1.9, 1.8535714285714286)","(14.0, 44.0, 41.1764705882353)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 15.214285714285714)","(91.0, 420.0, 380.0)","(3.2, 4.1, 4.054545454545455)","(7.5, 16.0, 14.333333333333334)"
09-01-2023 19:00:37.975919,"(1.75, 1.9, 1.8535714285714286)","(14.0, 44.0, 41.1764705882353)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 15.214285714285714)","(91.0, 420.0, 556.0)","(3.2, 4.1, 4.066666666666666)","(7.5, 16.0, 14.333333333333334)"
09-01-2023 19:00:39.285531,"(1.75, 1.9, 1.8545454545454547)","(14.0, 44.0, 41.1764705882353)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 15.214285714285714)","(91.0, 640.0, 556.0)","(3.2, 4.1, 4.066666666666666)","(7.5, 16.0, 14.333333333333334)"
09-01-2023 19:00:40.750420,"(1.75, 1.9, 1.8545454545454547)","(14.0, 44.0, 41.1764705882353)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 15.214285714285714)","(91.0, 640.0, 556.0)","(3.2, 4.1, 4.066666666666666)","(7.5, 16.0, 14.333333333333334)"
09-01-2023 19:00:42.159457,"(1.75, 1.9, 1.8545454545454547)","(14.0, 44.0, 41.1764705882353)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 15.214285714285714)","(91.0, 640.0, 556.0)","(3.2, 4.1, 4.054545454545455)","(7.5, 16.0, 14.333333333333334)"
09-01-2023 19:00:43.498007,"(1.75, 1.9, 1.8545454545454547)","(14.0, 44.0, 41.1764705882353)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 15.214285714285714)","(91.0, 640.0, 556.0)","(3.2, 4.1, 4.054545454545455)","(7.5, 16.0, 15.583333333333334)"
09-01-2023 19:00:44.785123,"(1.75, 1.9, 1.8545454545454547)","(14.0, 44.0, 41.1764705882353)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 15.214285714285714)","(91.0, 640.0, 556.0)","(3.2, 4.1, 4.054545454545455)","(7.5, 16.0, 15.583333333333334)"
09-01-2023 19:00:46.124836,"(1.75, 1.9, 1.8535714285714286)","(14.0, 44.0, 41.1764705882353)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 15.214285714285714)","(91.0, 640.0, 556.0)","(3.2, 4.1, 4.054545454545455)","(7.5, 16.0, 15.583333333333334)"
09-01-2023 19:00:47.411601,"(1.75, 1.9, 1.8535714285714286)","(14.0, 44.0, 41.1764705882353)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 15.214285714285714)","(91.0, 640.0, 556.0)","(3.2, 4.1, 4.054545454545455)","(7.5, 16.0, 15.583333333333334)"
09-01-2023 19:00:48.755620,"(1.75, 1.9, 1.8545454545454547)","(14.0, 44.0, 41.1764705882353)","(14.0, 27.0, 22.5)","(51.0, 270.0, 247.5)","(8.5, 17.0, 15.214285714285714)","(91.0, 640.0, 535.0)","(3.2, 4.1, 4.054545454545455)","(7.5, 16.0, 15.583333333333334)"
09-01-2023 19:00:50.083607,"(1.75, 1.9, 1.8545454545454547)","(14.0, 44.0, 41.1764705882353)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 15.214285714285714)","(91.0, 640.0, 554.0)","(3.2, 4.1, 4.054545454545455)","(7.5, 16.0, 15.583333333333334)"
09-01-2023 19:00:51.529816,"(1.75, 1.9, 1.875)","(14.0, 44.0, 41.1764705882353)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 15.333333333333334)","(91.0, 640.0, 554.0)","(3.2, 4.1, 4.0125)","(7.5, 16.0, 15.583333333333334)"
09-01-2023 19:00:52.743063,"(1.75, 1.84, 1.8325)","(14.0, 44.0, 41.1764705882353)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 15.333333333333334)","(91.0, 640.0, 554.0)","(3.2, 4.2, 4.006896551724138)","(7.5, 16.0, 15.583333333333334)"
09-01-2023 19:00:54.051535,"(1.75, 1.91, 1.901894736842105)","(14.0, 44.0, 41.1764705882353)","(14.0, 27.0, 22.5)","(51.0, 270.0, 203.33333333333334)","(8.5, 17.0, 15.333333333333334)","(91.0, 640.0, 554.0)","(3.2, 4.2, 3.9921875)","(7.5, 16.0, 15.583333333333334)"
09-01-2023 19:00:55.386087,"(1.75, 1.9, 1.8838461538461537)","(14.0, 44.0, 41.1764705882353)","(14.0, 27.0, 22.5)","(51.0, 270.0, 195.0)","(8.5, 17.0, 15.333333333333334)","(91.0, 640.0, 554.0)","(3.2, 4.2, 4.018518518518519)","(7.5, 16.0, 15.583333333333334)"
09-01-2023 19:00:56.581223,"(1.75, 1.89, 1.881111111111111)","(14.0, 44.0, 41.1764705882353)","(14.0, 27.0, 22.5)","(51.0, 270.0, 248.94736842105263)","(8.5, 17.0, 15.333333333333334)","(91.0, 640.0, 554.0)","(3.2, 4.2, 4.036666666666667)","(7.5, 16.0, 15.583333333333334)"
09-01-2023 19:00:57.818430,"(1.75, 1.89, 1.8526666666666667)","(14.0, 44.0, 41.1764705882353)","(14.0, 27.0, 22.5)","(51.0, 270.0, 250.0)","(8.5, 17.0, 15.333333333333334)","(91.0, 640.0, 554.0)","(3.2, 4.2, 4.036666666666667)","(7.5, 16.0, 15.583333333333334)"
09-01-2023 19:00:59.031915,"(1.75, 1.89, 1.8404761904761904)","(14.0, 44.0, 41.1764705882353)","(14.0, 27.0, 22.5)","(51.0, 270.0, 211.66666666666666)","(8.5, 17.0, 15.333333333333334)","(91.0, 640.0, 554.0)","(3.2, 4.2, 4.036666666666667)","(7.5, 16.0, 15.583333333333334)"
09-01-2023 19:01:00.245168,"(1.75, 1.88, 1.8722222222222222)","(14.0, 44.0, 41.1764705882353)","(14.0, 27.0, 22.5)","(51.0, 270.0, 211.66666666666666)","(8.5, 17.0, 15.333333333333334)","(91.0, 640.0, 554.0)","(3.2, 4.2, 4.13)","(7.5, 16.0, 15.583333333333334)"
09-01-2023 19:01:01.428840,"(1.75, 1.88, 1.83625)","(14.0, 44.0, 39.09090909090909)","(14.0, 27.0, 23.57142857142857)","(51.0, 270.0, 220.0)","(8.5, 17.0, 15.941176470588236)","(91.0, 640.0, 554.0)","(3.2, 4.2, 4.074)","(7.5, 16.0, 15.318181818181818)"
09-01-2023 19:01:02.729321,"(1.75, 1.88, 1.853076923076923)","(14.0, 44.0, 41.1764705882353)","(14.0, 27.0, 23.57142857142857)","(51.0, 270.0, 220.0)","(8.5, 17.0, 15.695652173913043)","(91.0, 640.0, 554.0)","(3.2, 4.2, 3.9642857142857144)","(7.5, 16.0, 15.038461538461538)"
09-01-2023 19:01:03.944085,"(1.75, 1.89, 1.865)","(14.0, 44.0, 38.78260869565217)","(14.0, 27.0, 23.57142857142857)","(51.0, 270.0, 220.0)","(8.5, 17.0, 15.695652173913043)","(91.0, 640.0, 554.0)","(3.2, 4.0, 3.856779661016949)","(7.5, 16.0, 15.038461538461538)"
09-01-2023 19:01:05.144750,"(1.75, 1.89, 1.876111111111111)","(14.0, 44.0, 38.78260869565217)","(14.0, 27.0, 22.84)","(51.0, 270.0, 227.14285714285714)","(8.5, 17.0, 15.695652173913043)","(91.0, 640.0, 554.0)","(3.2, 3.95, 3.8517857142857146)","(7.5, 16.0, 15.038461538461538)"
09-01-2023 19:01:06.431901,"(1.75, 1.89, 1.88)","(14.0, 44.0, 38.78260869565217)","(14.0, 27.0, 22.84)","(51.0, 270.0, 227.14285714285714)","(8.5, 17.0, 15.695652173913043)","(91.0, 640.0, 554.0)","(3.2, 3.95, 3.8517857142857146)","(7.5, 16.0, 15.038461538461538)"
09-01-2023 19:01:07.623600,"(1.75, 1.89, 1.88)","(14.0, 44.0, 38.78260869565217)","(14.0, 27.0, 22.84)","(51.0, 270.0, 220.0)","(8.5, 17.0, 15.695652173913043)","(91.0, 640.0, 554.0)","(3.2, 3.95, 3.8517857142857146)","(7.5, 16.0, 15.038461538461538)"
09-01-2023 19:01:08.838839,"(1.75, 1.89, 1.88)","(14.0, 44.0, 38.78260869565217)","(14.0, 27.0, 22.84)","(51.0, 270.0, 227.14285714285714)","(8.5, 17.0, 15.695652173913043)","(91.0, 640.0, 386.0)","(3.2, 3.95, 3.8517857142857146)","(7.5, 16.0, 15.038461538461538)"
09-01-2023 19:01:10.205055,"(1.75, 1.89, 1.865)","(14.0, 44.0, 38.285714285714285)","(14.0, 27.0, 22.84)","(51.0, 270.0, 227.14285714285714)","(8.5, 17.0, 15.695652173913043)","(91.0, 650.0, 554.0)","(3.2, 3.95, 3.8517857142857146)","(7.5, 16.0, 15.038461538461538)"
09-01-2023 19:01:11.630090,"(1.75, 1.89, 1.8671428571428572)","(14.0, 44.0, 39.85714285714286)","(14.0, 27.0, 22.84)","(51.0, 270.0, 220.0)","(8.5, 17.0, 16.11764705882353)","(91.0, 640.0, 554.0)","(3.2, 3.95, 3.7970588235294116)","(7.5, 16.0, 15.038461538461538)"
09-01-2023 19:01:13.103657,"(1.75, 1.89, 1.8671428571428572)","(14.0, 42.0, 36.78260869565217)","(14.0, 27.0, 22.84)","(51.0, 270.0, 220.0)","(8.5, 17.0, 16.11764705882353)","(91.0, 640.0, 554.0)","(3.2, 3.85, 3.773076923076923)","(7.5, 16.0, 15.038461538461538)"
09-01-2023 19:01:14.526543,"(1.75, 1.89, 1.8642857142857143)","(14.0, 42.0, 36.78260869565217)","(14.0, 27.0, 22.84)","(51.0, 270.0, 220.0)","(8.5, 17.0, 15.8)","(91.0, 640.0, 554.0)","(3.2, 3.85, 3.773076923076923)","(7.5, 16.0, 15.166666666666666)"
09-01-2023 19:01:15.938325,"(1.75, 1.89, 1.8642857142857143)","(14.0, 42.0, 36.54545454545455)","(14.0, 27.0, 22.84)","(51.0, 270.0, 220.0)","(8.5, 17.0, 16.678571428571427)","(91.0, 640.0, 554.0)","(3.2, 3.85, 3.87)","(7.5, 16.0, 15.285714285714285)"
09-01-2023 19:01:17.314549,"(1.75, 1.89, 1.8642857142857143)","(14.0, 42.0, 36.166666666666664)","(14.0, 27.0, 22.84)","(51.0, 270.0, 220.0)","(8.5, 17.0, 16.678571428571427)","(91.0, 640.0, 554.0)","(3.2, 3.9, 3.825)","(7.5, 16.0, 15.285714285714285)"
09-01-2023 19:01:18.947864,"(1.75, 1.89, 1.8866666666666665)","(14.0, 42.0, 36.166666666666664)","(14.0, 27.0, 22.84)","(51.0, 270.0, 220.0)","(8.5, 17.0, 16.678571428571427)","(91.0, 640.0, 554.0)","(3.2, 3.9, 3.859090909090909)","(7.5, 16.0, 15.285714285714285)"
09-01-2023 19:01:20.367299,"(1.75, 1.89, 1.8916666666666666)","(14.0, 42.0, 36.166666666666664)","(14.0, 27.0, 22.125)","(51.0, 270.0, 220.0)","(8.5, 17.0, 16.294117647058822)","(91.0, 640.0, 554.0)","(3.2, 3.9, 3.7727272727272725)","(7.5, 16.0, 14.75)"
09-01-2023 19:01:21.753247,"(1.75, 1.9, 1.8942307692307692)","(14.0, 42.0, 36.166666666666664)","(14.0, 27.0, 20.90625)","(51.0, 270.0, 220.0)","(8.5, 17.0, 16.1)","(91.0, 640.0, 554.0)","(3.2, 3.8, 3.8066666666666666)","(7.5, 16.0, 14.75)"
09-01-2023 19:01:23.032524,"(1.75, 1.9, 1.8923076923076922)","(14.0, 42.0, 34.94117647058823)","(14.0, 27.0, 22.357142857142858)","(51.0, 270.0, 220.0)","(8.5, 17.0, 15.2)","(91.0, 640.0, 554.0)","(3.2, 3.9, 3.7842105263157895)","(7.5, 16.0, 15.25)"
09-01-2023 19:01:24.331921,"(1.75, 1.9, 1.8944444444444444)","(14.0, 42.0, 34.94117647058823)","(14.0, 27.0, 24.045454545454547)","(51.0, 270.0, 220.0)","(8.5, 17.0, 15.416666666666666)","(91.0, 640.0, 554.0)","(3.2, 3.9, 3.7551724137931037)","(7.5, 16.0, 15.833333333333334)"
09-01-2023 19:01:25.662871,"(1.75, 1.9, 1.876923076923077)","(14.0, 42.0, 34.94117647058823)","(14.0, 27.0, 23.333333333333332)","(51.0, 270.0, 220.0)","(8.5, 17.0, 15.416666666666666)","(91.0, 640.0, 430.0)","(3.2, 3.9, 3.7516129032258068)","(7.5, 16.0, 15.071428571428571)"
09-01-2023 19:01:27.034924,"(1.75, 1.89, 1.8763636363636362)","(14.0, 42.0, 34.94117647058823)","(14.0, 27.0, 24.130434782608695)","(51.0, 270.0, 220.0)","(8.5, 17.0, 15.416666666666666)","(91.0, 650.0, 554.0)","(3.2, 3.9, 3.7516129032258068)","(7.5, 16.0, 15.071428571428571)"
09-01-2023 19:01:28.341734,"(1.75, 1.89, 1.8763636363636362)","(16.0, 42.0, 34.94117647058823)","(14.0, 27.0, 24.130434782608695)","(61.0, 270.0, 220.0)","(9.0, 17.0, 15.416666666666666)","(91.0, 640.0, 554.0)","(3.2, 3.9, 3.7516129032258068)","(8.0, 16.0, 15.071428571428571)"
09-01-2023 19:01:29.676554,"(1.75, 1.89, 1.8763636363636362)","(16.0, 42.0, 34.94117647058823)","(14.0, 27.0, 24.608695652173914)","(61.0, 270.0, 220.0)","(9.0, 17.0, 15.416666666666666)","(91.0, 640.0, 554.0)","(3.2, 3.9, 3.757142857142857)","(8.0, 16.0, 15.3)"
09-01-2023 19:01:30.971673,"(1.75, 1.89, 1.8712499999999999)","(16.0, 42.0, 34.94117647058823)","(14.0, 27.0, 24.8)","(61.0, 270.0, 227.14285714285714)","(9.0, 17.0, 15.666666666666666)","(91.0, 640.0, 554.0)","(3.2, 3.8, 3.7470588235294118)","(8.0, 16.0, 15.3)"
09-01-2023 19:01:32.276791,"(1.75, 1.89, 1.8712499999999999)","(16.0, 42.0, 34.94117647058823)","(14.0, 27.0, 24.8)","(61.0, 270.0, 227.14285714285714)","(9.0, 17.0, 15.666666666666666)","(91.0, 640.0, 554.0)","(3.2, 3.8, 3.72962962962963)","(8.0, 16.0, 15.205882352941176)"
09-01-2023 19:01:33.580775,"(1.75, 1.89, 1.8712499999999999)","(16.0, 42.0, 34.94117647058823)","(14.0, 27.0, 25.08695652173913)","(61.0, 270.0, 220.0)","(9.0, 17.0, 15.709677419354838)","(91.0, 640.0, 554.0)","(3.2, 3.8, 3.72962962962963)","(8.0, 16.0, 15.386363636363637)"
09-01-2023 19:01:34.875402,"(1.75, 1.89, 1.8712499999999999)","(16.0, 42.0, 34.94117647058823)","(14.0, 27.0, 25.08695652173913)","(61.0, 270.0, 227.14285714285714)","(9.0, 17.0, 15.709677419354838)","(91.0, 640.0, 568.3333333333334)","(3.2, 3.8, 3.738095238095238)","(8.0, 16.0, 15.386363636363637)"
09-01-2023 19:01:36.175987,"(1.75, 1.89, 1.8677777777777778)","(16.0, 42.0, 36.51428571428571)","(14.0, 27.0, 25.08695652173913)","(61.0, 270.0, 227.14285714285714)","(9.0, 17.0, 15.709677419354838)","(91.0, 640.0, 568.3333333333334)","(3.2, 3.8, 3.738095238095238)","(8.0, 16.0, 15.386363636363637)"
09-01-2023 19:01:37.451864,"(1.75, 1.89, 1.8677777777777778)","(16.0, 42.0, 37.07692307692308)","(14.0, 27.0, 25.37037037037037)","(61.0, 270.0, 227.14285714285714)","(9.0, 17.0, 15.709677419354838)","(91.0, 640.0, 568.3333333333334)","(3.2, 3.8, 3.7181818181818183)","(8.0, 16.0, 15.386363636363637)"
09-01-2023 19:01:38.692525,"(1.75, 1.89, 1.8715384615384616)","(16.0, 42.0, 37.07692307692308)","(14.0, 27.0, 25.37037037037037)","(61.0, 270.0, 227.14285714285714)","(9.0, 17.0, 15.64864864864865)","(91.0, 640.0, 568.3333333333334)","(3.2, 3.75, 3.7285714285714286)","(8.0, 16.0, 15.386363636363637)"
