,Westar Commander,Incineration,Nehalem,Mr Beets,Gomez Bale,Orbital Bale,Lovaz Bale,Spaghetti Legs
07-01-2023 19:21:00.443845,"(4.2, 5.3, 5.191666666666666)","(6.5, 8.0, 7.862068965517241)","(5.5, 7.8, 7.742105263157894)","(2.25, 2.6, 2.5721739130434784)","(20.0, 30.0, 28.666666666666668)","(9.0, 13.0, 12.6)","(26.0, 32.0, 31.833333333333332)","(31.0, 70.0, 52.16216216216216)"
07-01-2023 19:21:01.697276,"(4.2, 5.3, 5.292592592592593)","(6.5, 8.0, 7.862068965517241)","(5.5, 7.8, 7.781132075471698)","(2.25, 2.58, 2.5766666666666667)","(20.0, 30.0, 28.857142857142858)","(9.0, 13.0, 12.791666666666666)","(26.0, 32.0, 31.823529411764707)","(31.0, 70.0, 52.63157894736842)"
07-01-2023 19:21:02.859059,"(4.2, 5.3, 5.192)","(6.5, 8.0, 7.846153846153846)","(5.5, 8.0, 7.962962962962963)","(2.25, 2.58, 2.5766666666666667)","(20.0, 30.0, 29.11111111111111)","(9.0, 13.5, 12.833333333333334)","(26.0, 32.0, 31.823529411764707)","(31.0, 70.0, 53.90243902439025)"
07-01-2023 19:21:04.075278,"(4.2, 5.3, 5.183333333333333)","(6.5, 8.0, 7.888888888888888)","(5.5, 8.0, 7.916129032258064)","(2.25, 2.58, 2.558)","(20.0, 30.0, 29.11111111111111)","(9.0, 13.0, 12.666666666666666)","(26.0, 32.0, 31.833333333333332)","(31.0, 70.0, 53.90243902439025)"
07-01-2023 19:21:05.081494,"(4.2, 5.3, 5.183333333333333)","(6.5, 8.0, 7.888888888888888)","(5.5, 8.0, 7.9)","(2.25, 2.56, 2.558)","(20.0, 30.0, 29.11111111111111)","(9.0, 13.0, 12.666666666666666)","(26.0, 32.0, 31.833333333333332)","(31.0, 70.0, 53.90243902439025)"
07-01-2023 19:21:06.192722,"(4.2, 5.3, 5.202222222222222)","(6.5, 8.0, 7.911111111111111)","(5.5, 8.0, 7.918181818181818)","(2.25, 2.56, 2.552280701754386)","(20.0, 30.0, 28.857142857142858)","(9.0, 13.0, 12.555555555555555)","(26.0, 32.0, 31.833333333333332)","(31.0, 70.0, 55.55555555555556)"
07-01-2023 19:21:07.427363,"(4.2, 5.3, 5.199999999999999)","(6.5, 8.0, 7.911111111111111)","(5.5, 8.0, 7.939285714285714)","(2.25, 2.56, 2.511566265060241)","(20.0, 30.0, 28.5)","(9.0, 13.0, 12.571428571428571)","(26.0, 32.0, 31.833333333333332)","(31.0, 65.0, 54.54545454545455)"
07-01-2023 19:21:08.616599,"(4.2, 5.3, 5.228205128205128)","(6.5, 8.0, 7.911111111111111)","(5.5, 8.0, 7.939285714285714)","(2.25, 2.58, 2.511566265060241)","(20.0, 30.0, 28.5)","(9.0, 13.0, 12.571428571428571)","(26.0, 32.0, 31.833333333333332)","(31.0, 60.0, 54.54545454545455)"
07-01-2023 19:21:09.844606,"(4.2, 5.3, 5.198039215686274)","(6.5, 8.0, 7.908333333333333)","(5.5, 8.0, 7.948)","(2.25, 2.56, 2.5540000000000003)","(20.0, 30.0, 28.761904761904763)","(9.0, 13.0, 12.6)","(26.0, 32.0, 31.823529411764707)","(31.0, 60.0, 54.54545454545455)"
07-01-2023 19:21:11.024190,"(4.2, 5.3, 5.198039215686274)","(6.5, 8.0, 7.908333333333333)","(5.5, 8.0, 7.948)","(2.25, 2.56, 2.5540000000000003)","(20.0, 30.0, 28.761904761904763)","(9.0, 13.0, 12.6)","(26.0, 32.0, 31.823529411764707)","(31.0, 60.0, 54.54545454545455)"
07-01-2023 19:21:12.210870,"(4.2, 5.3, 5.198039215686274)","(6.5, 8.0, 7.908333333333333)","(5.5, 8.0, 7.948)","(2.25, 2.56, 2.5540000000000003)","(20.0, 30.0, 28.761904761904763)","(9.0, 13.0, 12.6)","(26.0, 32.0, 31.823529411764707)","(31.0, 60.0, 54.54545454545455)"
07-01-2023 19:21:13.431026,"(4.2, 5.3, 5.195652173913043)","(6.5, 8.0, 7.87)","(5.5, 8.0, 7.946938775510204)","(2.25, 2.6, 2.5808695652173914)","(20.0, 30.0, 28.736842105263158)","(9.0, 13.0, 12.578947368421053)","(26.0, 34.0, 31.142857142857142)","(31.0, 60.0, 48.92307692307692)"
07-01-2023 19:21:14.609504,"(4.2, 5.3, 5.193333333333333)","(6.5, 8.0, 7.87)","(5.5, 8.0, 7.93953488372093)","(2.25, 2.6, 2.5808695652173914)","(20.0, 30.0, 28.736842105263158)","(9.0, 13.0, 12.567567567567568)","(26.0, 34.0, 31.12676056338028)","(31.0, 60.0, 48.92307692307692)"
07-01-2023 19:21:15.635114,"(4.2, 5.3, 5.183999999999999)","(6.5, 8.0, 7.87)","(5.5, 8.0, 7.987878787878788)","(2.25, 2.6, 2.5808695652173914)","(20.0, 30.0, 28.736842105263158)","(9.0, 13.0, 12.777777777777779)","(26.0, 34.0, 30.833333333333332)","(31.0, 60.0, 48.92307692307692)"
07-01-2023 19:21:16.864664,"(4.2, 5.3, 5.183999999999999)","(6.5, 8.0, 7.87)","(5.5, 8.0, 7.9904761904761905)","(2.25, 2.6, 2.5745)","(20.0, 30.0, 28.736842105263158)","(9.0, 13.0, 13.222222222222221)","(26.0, 34.0, 31.038961038961038)","(31.0, 60.0, 48.36363636363637)"
07-01-2023 19:21:17.995596,"(4.2, 5.3, 5.165116279069768)","(6.5, 8.0, 7.87)","(5.5, 8.0, 7.99)","(2.25, 2.6, 2.5775510204081633)","(20.0, 30.0, 28.90909090909091)","(9.0, 13.5, 12.986486486486486)","(26.0, 34.0, 33.2)","(31.0, 50.0, 48.0)"
07-01-2023 19:21:19.077215,"(4.2, 5.2, 5.0600000000000005)","(6.5, 8.0, 7.833333333333333)","(5.5, 8.0, 7.99)","(2.25, 2.58, 2.5775510204081633)","(20.0, 30.0, 29.428571428571427)","(9.0, 13.5, 13.153846153846153)","(26.0, 38.0, 37.30769230769231)","(31.0, 50.0, 48.10526315789474)"
07-01-2023 19:21:20.296353,"(4.2, 5.2, 5.191304347826087)","(6.5, 8.0, 7.906666666666666)","(5.5, 7.0, 6.612643678160919)","(2.25, 2.62, 2.5818360655737704)","(20.0, 30.0, 31.76923076923077)","(9.0, 13.5, 13.607142857142858)","(26.0, 38.0, 38.0)","(31.0, 50.0, 48.10526315789474)"
07-01-2023 19:21:21.482409,"(4.2, 5.3, 5.211111111111111)","(6.5, 8.2, 7.906666666666666)","(5.5, 7.0, 6.7855855855855856)","(2.25, 2.62, 2.5825688073394497)","(20.0, 32.0, 31.785714285714285)","(9.0, 14.0, 13.576923076923077)","(26.0, 40.0, 37.81818181818182)","(31.0, 50.0, 48.0)"
07-01-2023 19:21:22.755174,"(4.2, 5.3, 5.199999999999999)","(6.5, 8.2, 8.028571428571428)","(5.5, 6.8, 6.594285714285714)","(2.25, 2.62, 2.604498480243161)","(20.0, 32.0, 31.57142857142857)","(9.0, 14.0, 13.5)","(26.0, 40.0, 38.15384615384615)","(31.0, 50.0, 47.77777777777778)"
07-01-2023 19:21:23.963855,"(4.2, 5.3, 5.192857142857142)","(6.5, 8.2, 8.028571428571428)","(5.5, 6.6, 6.594285714285714)","(2.25, 2.62, 2.614)","(20.0, 32.0, 31.57142857142857)","(9.0, 14.0, 13.535714285714286)","(26.0, 40.0, 38.35294117647059)","(31.0, 50.0, 47.77777777777778)"
07-01-2023 19:21:25.140372,"(4.2, 5.3, 5.223076923076923)","(6.5, 8.2, 7.992592592592592)","(5.5, 6.6, 6.5948717948717945)","(2.25, 2.68, 2.6305)","(20.0, 32.0, 31.57142857142857)","(9.0, 14.0, 13.63888888888889)","(26.0, 40.0, 38.666666666666664)","(31.0, 50.0, 47.714285714285715)"
07-01-2023 19:21:26.333330,"(4.2, 5.3, 5.2)","(6.5, 8.2, 8.013333333333334)","(5.5, 6.6, 6.594392523364486)","(2.25, 2.68, 2.6589473684210527)","(20.0, 32.0, 30.181818181818183)","(9.0, 14.0, 13.63888888888889)","(26.0, 40.0, 38.666666666666664)","(31.0, 50.0, 47.714285714285715)"
07-01-2023 19:21:27.521659,"(4.2, 5.3, 5.2)","(6.5, 8.2, 8.04)","(5.5, 6.6, 6.585714285714285)","(2.25, 2.66, 2.6514285714285717)","(20.0, 32.0, 30.235294117647058)","(9.0, 14.0, 13.63888888888889)","(26.0, 40.0, 38.869565217391305)","(31.0, 50.0, 48.0)"
07-01-2023 19:21:28.631572,"(4.2, 5.3, 5.181632653061224)","(6.5, 8.2, 8.089655172413792)","(5.5, 6.6, 6.5467889908256875)","(2.25, 2.64, 2.636)","(20.0, 32.0, 30.333333333333332)","(9.0, 14.0, 13.956521739130435)","(26.0, 40.0, 38.869565217391305)","(31.0, 50.0, 48.4)"
07-01-2023 19:21:29.796418,"(4.2, 5.3, 5.181632653061224)","(6.5, 8.2, 8.163157894736841)","(5.5, 6.6, 6.548571428571428)","(2.25, 2.64, 2.6339682539682543)","(20.0, 32.0, 30.333333333333332)","(9.0, 14.0, 13.709677419354838)","(26.0, 40.0, 38.869565217391305)","(31.0, 50.0, 48.22222222222222)"
07-01-2023 19:21:31.020805,"(4.2, 5.3, 5.181632653061224)","(6.5, 8.2, 8.188571428571429)","(5.5, 6.6, 6.553982300884956)","(2.25, 2.64, 2.6216666666666666)","(20.0, 32.0, 30.333333333333332)","(9.0, 14.0, 12.9)","(26.0, 40.0, 38.916666666666664)","(31.0, 50.0, 48.22222222222222)"
07-01-2023 19:21:32.474165,"(4.2, 5.3, 5.26595744680851)","(6.5, 8.2, 8.364705882352942)","(5.5, 6.6, 6.557009345794392)","(2.25, 2.64, 2.547150837988827)","(20.0, 32.0, 30.636363636363637)","(9.0, 13.0, 12.886363636363637)","(26.0, 40.0, 39.04347826086956)","(31.0, 50.0, 48.22222222222222)"
07-01-2023 19:21:33.878484,"(4.2, 5.4, 5.330769230769231)","(6.5, 8.4, 8.463636363636363)","(5.5, 6.6, 6.554128440366973)","(2.25, 2.6, 2.5571428571428574)","(20.0, 32.0, 30.8)","(9.0, 13.0, 13.28125)","(26.0, 40.0, 38.95238095238095)","(31.0, 50.0, 48.76923076923077)"
07-01-2023 19:21:35.239021,"(4.2, 5.4, 5.297142857142857)","(6.5, 8.6, 8.546666666666667)","(5.5, 6.6, 6.530275229357798)","(2.25, 2.56, 2.5552)","(20.0, 32.0, 30.8)","(9.0, 13.5, 13.1)","(26.0, 40.0, 38.90909090909091)","(31.0, 50.0, 49.111111111111114)"
07-01-2023 19:21:36.827719,"(4.4, 5.4, 5.266666666666667)","(6.5, 8.6, 8.551351351351352)","(5.0, 6.6, 6.530275229357798)","(2.25, 2.56, 2.561904761904762)","(20.0, 32.0, 31.076923076923077)","(9.0, 13.5, 13.071428571428571)","(26.0, 40.0, 38.15384615384615)","(31.0, 60.0, 54.375)"
07-01-2023 19:21:38.218806,"(4.4, 5.4, 5.266666666666667)","(6.5, 8.6, 8.575)","(5.0, 6.6, 6.494736842105263)","(2.25, 2.58, 2.562307692307692)","(20.0, 32.0, 31.8)","(9.0, 13.5, 13.2)","(26.0, 40.0, 38.54545454545455)","(31.0, 60.0, 54.285714285714285)"
07-01-2023 19:21:39.709192,"(4.4, 5.3, 5.291428571428572)","(6.5, 8.6, 8.9)","(5.0, 6.6, 6.542105263157895)","(2.25, 2.58, 2.5616064257028115)","(20.0, 32.0, 31.81818181818182)","(9.0, 13.5, 11.01453488372093)","(26.0, 40.0, 38.4)","(31.0, 60.0, 56.0)"
07-01-2023 19:21:40.986836,"(4.4, 5.4, 5.291428571428572)","(6.5, 9.0, 8.933333333333334)","(5.0, 6.6, 6.635)","(2.25, 2.6, 2.5611570247933884)","(20.0, 32.0, 31.176470588235293)","(9.0, 12.0, 11.083333333333334)","(26.0, 40.0, 38.833333333333336)","(31.0, 60.0, 54.73684210526316)"
07-01-2023 19:21:42.186613,"(4.4, 5.3, 5.209923664122138)","(6.5, 9.0, 8.953846153846154)","(5.0, 6.8, 6.635)","(2.25, 2.6, 2.5611570247933884)","(20.0, 34.0, 31.176470588235293)","(9.0, 11.5, 11.39344262295082)","(26.0, 40.0, 37.92307692307692)","(31.0, 60.0, 53.0)"
07-01-2023 19:21:43.392537,"(4.4, 5.3, 5.1187499999999995)","(6.5, 9.2, 8.941935483870967)","(5.0, 6.8, 6.703448275862069)","(2.25, 2.58, 2.576842105263158)","(20.0, 34.0, 31.176470588235293)","(9.0, 12.0, 11.4375)","(26.0, 38.0, 39.125)","(31.0, 55.0, 51.25)"
07-01-2023 19:21:44.533763,"(4.4, 5.2, 5.122115384615384)","(6.5, 9.0, 8.952941176470588)","(5.0, 6.8, 6.70625)","(2.25, 2.58, 2.561916666666667)","(20.0, 34.0, 32.69230769230769)","(9.0, 11.5, 11.548780487804878)","(26.0, 40.0, 39.225806451612904)","(31.0, 55.0, 50.833333333333336)"
07-01-2023 19:21:45.579287,"(4.4, 5.2, 5.124210526315789)","(6.5, 8.8, 8.791891891891893)","(5.0, 6.8, 6.735632183908046)","(2.25, 2.6, 2.561916666666667)","(20.0, 34.0, 32.69230769230769)","(9.0, 12.0, 11.548780487804878)","(26.0, 40.0, 39.225806451612904)","(31.0, 55.0, 50.833333333333336)"
07-01-2023 19:21:46.837220,"(4.4, 5.2, 5.061728395061729)","(6.5, 8.8, 8.735483870967743)","(5.0, 7.0, 6.807547169811321)","(2.25, 2.6, 2.582070588235294)","(20.0, 34.0, 33.6)","(9.0, 12.0, 11.61320754716981)","(26.0, 40.0, 39.294117647058826)","(31.0, 55.0, 51.25)"
07-01-2023 19:21:48.054136,"(4.4, 5.2, 5.064516129032258)","(6.5, 8.8, 8.851851851851851)","(5.0, 7.0, 6.3428571428571425)","(2.25, 2.6, 2.6182857142857143)","(20.0, 34.0, 34.96774193548387)","(9.0, 12.0, 10.857142857142858)","(26.0, 40.0, 39.84615384615385)","(31.0, 55.0, 53.125)"
07-01-2023 19:21:49.321916,"(4.4, 5.2, 5.174074074074074)","(7.0, 9.0, 8.817142857142857)","(5.5, 6.8, 6.344927536231884)","(2.2, 2.64, 2.620769230769231)","(21.0, 36.0, 34.2)","(9.0, 11.5, 10.65625)","(26.0, 42.0, 41.6)","(31.0, 55.0, 58.0)"
07-01-2023 19:21:50.555735,"(4.4, 5.3, 5.203225806451613)","(7.0, 9.0, 8.817142857142857)","(5.5, 6.6, 6.317647058823529)","(2.2, 2.64, 2.640740740740741)","(21.0, 36.0, 35.57142857142857)","(9.0, 11.0, 10.6625)","(26.0, 44.0, 42.5)","(31.0, 60.0, 54.0)"
07-01-2023 19:21:51.841240,"(4.4, 5.1, 5.02970297029703)","(7.0, 9.0, 8.945454545454545)","(5.5, 6.6, 6.414084507042253)","(2.2, 2.66, 2.6328301886792453)","(21.0, 36.0, 37.333333333333336)","(9.0, 11.0, 10.682926829268293)","(26.0, 44.0, 43.2)","(31.0, 60.0, 54.705882352941174)"
07-01-2023 19:21:53.122007,"(4.4, 5.1, 4.9990099009900995)","(7.0, 9.0, 9.078787878787878)","(5.5, 6.6, 6.350769230769231)","(2.2, 2.66, 2.6732584269662922)","(21.0, 38.0, 37.542857142857144)","(9.0, 11.0, 11.02808988764045)","(26.0, 44.0, 39.55555555555556)","(31.0, 60.0, 57.333333333333336)"
07-01-2023 19:21:54.365652,"(4.4, 5.0, 4.9990099009900995)","(7.0, 9.2, 9.09375)","(5.5, 6.4, 6.338271604938272)","(2.2, 2.68, 2.671304347826087)","(21.0, 38.0, 37.565217391304344)","(9.0, 11.5, 10.991525423728813)","(26.0, 42.0, 39.666666666666664)","(31.0, 60.0, 58.75)"
07-01-2023 19:21:55.481139,"(4.4, 5.0, 4.977777777777778)","(7.0, 9.2, 9.09375)","(5.5, 6.4, 6.33421052631579)","(2.2, 2.68, 2.6786206896551725)","(21.0, 38.0, 37.89473684210526)","(9.0, 11.0, 10.842105263157894)","(26.0, 40.0, 38.857142857142854)","(31.0, 60.0, 58.75)"
07-01-2023 19:21:56.520685,"(4.4, 5.1, 5.08)","(7.0, 9.2, 9.16)","(5.5, 6.4, 6.33421052631579)","(2.2, 2.68, 2.6786206896551725)","(21.0, 38.0, 36.5)","(9.0, 11.0, 10.623529411764705)","(26.0, 40.0, 39.333333333333336)","(31.0, 60.0, 58.96551724137931)"
07-01-2023 19:21:57.591370,"(4.4, 5.1, 5.0375)","(7.0, 9.2, 9.17037037037037)","(5.5, 6.4, 6.331506849315069)","(2.2, 2.68, 2.690526315789474)","(21.0, 38.0, 36.15384615384615)","(9.0, 11.0, 10.69)","(26.0, 40.0, 39.07692307692308)","(31.0, 60.0, 58.92857142857143)"
07-01-2023 19:21:58.647106,"(4.4, 5.1, 5.066666666666666)","(7.0, 9.2, 9.17037037037037)","(5.5, 6.4, 6.331506849315069)","(2.2, 2.72, 2.6954545454545458)","(21.0, 38.0, 35.88235294117647)","(9.0, 11.0, 10.544117647058824)","(26.0, 40.0, 38.95652173913044)","(31.0, 60.0, 59.0)"
07-01-2023 19:21:59.804478,"(4.4, 5.1, 5.046153846153846)","(7.0, 9.2, 9.354545454545454)","(5.5, 6.4, 6.432558139534884)","(2.2, 2.7, 2.6533333333333333)","(21.0, 36.0, 36.0)","(9.0, 11.0, 10.6875)","(26.0, 40.0, 38.333333333333336)","(31.0, 60.0, 54.583333333333336)"
07-01-2023 19:22:00.943342,"(4.4, 5.2, 5.0588235294117645)","(7.0, 9.6, 9.557142857142857)","(5.5, 6.6, 6.4406779661016955)","(2.2, 2.68, 2.6389473684210527)","(21.0, 38.0, 35.333333333333336)","(9.0, 11.0, 10.574074074074074)","(26.0, 40.0, 39.23076923076923)","(31.0, 55.0, 60.14705882352941)"
07-01-2023 19:22:02.134896,"(4.4, 5.1, 5.096296296296296)","(7.0, 9.4, 9.375)","(5.5, 6.6, 6.431372549019608)","(2.2, 2.64, 2.691724137931035)","(21.0, 36.0, 32.0)","(9.0, 11.0, 10.56)","(26.0, 40.0, 37.93103448275862)","(31.0, 65.0, 60.14705882352941)"
07-01-2023 19:22:03.319821,"(4.4, 5.1, 5.05774647887324)","(7.0, 9.4, 9.25)","(5.5, 6.6, 6.457627118644068)","(2.2, 2.7, 2.6881481481481484)","(21.0, 34.0, 31.53846153846154)","(9.0, 11.0, 10.662162162162161)","(26.0, 40.0, 38.0)","(31.0, 65.0, 60.14705882352941)"
07-01-2023 19:22:04.545703,"(4.4, 5.1, 5.027906976744186)","(7.0, 9.2, 9.176)","(5.5, 6.6, 6.457627118644068)","(2.2, 2.7, 2.6682758620689655)","(21.0, 34.0, 31.0)","(9.0, 11.0, 10.525)","(26.0, 40.0, 37.5609756097561)","(31.0, 65.0, 60.14705882352941)"
07-01-2023 19:22:05.780652,"(4.4, 5.1, 4.995575221238938)","(7.0, 9.4, 9.363636363636363)","(5.5, 6.6, 6.435294117647059)","(2.2, 2.68, 2.658181818181818)","(21.0, 32.0, 31.5)","(9.0, 11.0, 10.613793103448275)","(26.0, 40.0, 37.5)","(31.0, 65.0, 60.14705882352941)"
07-01-2023 19:22:06.924150,"(4.4, 5.1, 4.994642857142857)","(7.0, 9.6, 9.43157894736842)","(5.5, 6.6, 6.435294117647059)","(2.2, 2.66, 2.6653846153846157)","(21.0, 32.0, 31.625)","(9.0, 11.0, 10.644736842105264)","(26.0, 40.0, 37.77777777777778)","(31.0, 65.0, 59.09090909090909)"
07-01-2023 19:22:08.030913,"(4.4, 5.1, 5.008620689655173)","(7.0, 9.6, 9.527272727272727)","(5.5, 6.6, 6.457627118644068)","(2.2, 2.68, 2.6682352941176473)","(21.0, 32.0, 31.625)","(9.0, 11.0, 10.657718120805368)","(26.0, 38.0, 37.0)","(31.0, 65.0, 57.5)"
07-01-2023 19:22:09.174406,"(4.4, 5.1, 5.008620689655173)","(7.0, 9.6, 9.527272727272727)","(5.5, 6.6, 6.457627118644068)","(2.2, 2.68, 2.66875)","(21.0, 32.0, 31.625)","(9.0, 11.0, 10.694267515923567)","(26.0, 38.0, 37.0)","(31.0, 65.0, 59.54545454545455)"
07-01-2023 19:22:10.254276,"(4.4, 5.1, 5.012396694214876)","(7.0, 9.4, 9.356521739130434)","(5.5, 6.6, 6.455172413793104)","(2.2, 2.68, 2.6461417322834646)","(21.0, 32.0, 30.6)","(9.0, 11.0, 10.622448979591837)","(26.0, 38.0, 37.0)","(31.0, 65.0, 59.130434782608695)"
07-01-2023 19:22:11.384997,"(4.4, 5.1, 5.0171875)","(7.0, 9.4, 9.363636363636363)","(5.5, 6.6, 6.473076923076923)","(2.2, 2.66, 2.6454545454545455)","(21.0, 34.0, 30.458333333333332)","(9.0, 11.0, 10.791208791208792)","(26.0, 38.0, 37.0)","(31.0, 65.0, 59.54545454545455)"
07-01-2023 19:22:12.355656,"(4.4, 5.1, 5.010169491525423)","(7.0, 9.6, 9.363636363636363)","(5.5, 6.6, 6.49)","(2.2, 2.66, 2.6454545454545455)","(21.0, 34.0, 29.27777777777778)","(9.0, 11.0, 10.870689655172415)","(26.0, 38.0, 36.689655172413794)","(31.0, 65.0, 59.54545454545455)"
07-01-2023 19:22:13.394695,"(4.4, 5.1, 5.010169491525423)","(7.0, 9.6, 9.323809523809523)","(5.5, 6.6, 6.516666666666667)","(2.2, 2.7, 2.6733333333333333)","(21.0, 34.0, 30.22222222222222)","(9.0, 11.0, 10.870689655172415)","(26.0, 38.0, 36.689655172413794)","(31.0, 65.0, 59.54545454545455)"
07-01-2023 19:22:14.484621,"(4.4, 5.1, 5.010169491525423)","(7.0, 9.6, 9.302564102564101)","(5.5, 6.6, 6.520689655172414)","(2.2, 2.68, 2.6733333333333333)","(21.0, 34.0, 30.22222222222222)","(9.0, 11.0, 10.870689655172415)","(26.0, 38.0, 36.689655172413794)","(31.0, 65.0, 59.54545454545455)"
07-01-2023 19:22:15.686952,"(4.4, 5.1, 5.010169491525423)","(7.0, 9.6, 9.225806451612902)","(5.5, 6.8, 6.636842105263158)","(2.2, 2.68, 2.6771428571428575)","(21.0, 34.0, 30.22222222222222)","(9.0, 11.0, 10.870689655172415)","(26.0, 38.0, 36.689655172413794)","(31.0, 65.0, 59.54545454545455)"
07-01-2023 19:22:16.858742,"(4.4, 4.9, 4.858181818181818)","(7.0, 9.4, 9.233333333333334)","(5.5, 6.8, 6.726315789473684)","(2.2, 2.7, 2.6605128205128206)","(21.0, 34.0, 30.22222222222222)","(9.0, 11.0, 10.873015873015873)","(26.0, 38.0, 37.333333333333336)","(31.0, 65.0, 55.0)"
07-01-2023 19:22:17.955289,"(4.4, 4.9, 4.829032258064516)","(7.0, 9.2, 9.168)","(5.5, 6.8, 6.742857142857143)","(2.2, 2.74, 2.7358424507658645)","(21.0, 34.0, 30.22222222222222)","(9.0, 11.0, 10.850746268656717)","(26.0, 38.0, 37.416666666666664)","(31.0, 65.0, 54.285714285714285)"
07-01-2023 19:22:19.125177,"(4.4, 4.9, 4.841463414634147)","(7.0, 9.2, 9.14782608695652)","(5.5, 6.8, 6.738181818181818)","(2.2, 2.76, 2.7553768844221103)","(21.0, 34.0, 30.22222222222222)","(9.0, 11.0, 10.714285714285714)","(26.0, 38.0, 37.416666666666664)","(31.0, 55.0, 54.285714285714285)"
07-01-2023 19:22:20.186444,"(4.4, 4.9, 4.850515463917526)","(7.0, 9.2, 9.147368421052631)","(5.5, 6.8, 6.738181818181818)","(2.2, 2.76, 2.7553768844221103)","(21.0, 34.0, 30.22222222222222)","(9.0, 11.0, 10.709302325581396)","(26.0, 38.0, 37.416666666666664)","(31.0, 55.0, 54.285714285714285)"
07-01-2023 19:22:21.211932,"(4.4, 4.9, 4.852941176470589)","(7.0, 9.2, 9.17391304347826)","(5.5, 6.8, 6.728813559322034)","(2.2, 2.76, 2.7566666666666664)","(21.0, 34.0, 30.689655172413794)","(9.0, 11.0, 10.709302325581396)","(26.0, 38.0, 37.416666666666664)","(31.0, 55.0, 54.285714285714285)"
07-01-2023 19:22:22.243075,"(4.2, 4.9, 4.858064516129033)","(7.0, 9.4, 9.25)","(5.5, 6.8, 6.7407407407407405)","(2.2, 2.74, 2.7199999999999998)","(21.0, 32.0, 31.09090909090909)","(9.0, 11.0, 10.613636363636363)","(26.0, 38.0, 37.0625)","(31.0, 55.0, 55.294117647058826)"
07-01-2023 19:22:23.225956,"(4.2, 5.0, 4.938271604938271)","(7.0, 9.0, 8.927272727272728)","(5.5, 6.8, 6.7384615384615385)","(2.2, 2.76, 2.743809523809524)","(21.0, 34.0, 31.09090909090909)","(9.0, 11.0, 10.595238095238095)","(26.0, 38.0, 37.0625)","(31.0, 60.0, 55.294117647058826)"
07-01-2023 19:22:24.323745,"(4.2, 4.8, 4.760714285714286)","(7.0, 9.0, 8.946666666666667)","(5.5, 6.8, 6.776470588235294)","(2.2, 2.76, 2.7585882352941176)","(21.0, 34.0, 31.473684210526315)","(9.0, 11.0, 10.581967213114755)","(26.0, 38.0, 37.03225806451613)","(31.0, 60.0, 55.294117647058826)"
07-01-2023 19:22:25.496283,"(4.2, 5.0, 4.935897435897436)","(7.0, 9.0, 8.927272727272728)","(5.5, 6.8, 6.7214285714285715)","(2.2, 2.76, 2.7576)","(21.0, 34.0, 31.473684210526315)","(9.0, 11.0, 10.544642857142858)","(26.0, 38.0, 37.03225806451613)","(31.0, 60.0, 55.294117647058826)"
07-01-2023 19:22:26.643871,"(4.2, 5.0, 4.935897435897436)","(7.0, 9.0, 8.927272727272728)","(5.5, 6.8, 6.703030303030303)","(2.2, 2.78, 2.794285714285714)","(21.0, 34.0, 31.473684210526315)","(9.0, 11.0, 10.703488372093023)","(26.0, 38.0, 36.84615384615385)","(31.0, 60.0, 55.294117647058826)"
07-01-2023 19:22:27.802312,"(4.2, 5.0, 4.939024390243903)","(7.0, 9.0, 8.917241379310346)","(5.5, 6.8, 6.647619047619047)","(2.2, 2.82, 2.8044230769230767)","(21.0, 34.0, 31.333333333333332)","(9.0, 11.0, 10.705479452054794)","(26.0, 38.0, 36.8)","(31.0, 60.0, 54.285714285714285)"
07-01-2023 19:22:28.873139,"(4.2, 5.0, 4.758064516129032)","(7.0, 9.0, 8.947826086956521)","(5.5, 7.0, 6.62127659574468)","(2.2, 2.82, 2.8044230769230767)","(21.0, 34.0, 9998.5)","(9.0, 11.0, 9998.5)","(26.0, 38.0, 9998.5)","(31.0, 60.0, 9998.5)"
07-01-2023 19:22:29.950530,"(4.2, 99998, 9998.5)","(7.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(2.2, 99998, 9998.5)","(21.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
07-01-2023 19:22:30.931752,"(4.2, 99998, 9998.5)","(7.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(2.2, 99998, 9998.5)","(21.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
07-01-2023 19:22:31.938761,"(4.2, 99998, 9998.5)","(7.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(2.2, 99998, 9998.5)","(21.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
07-01-2023 19:22:32.995125,"(4.2, 99998, 9998.5)","(7.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(2.2, 99998, 9998.5)","(21.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
07-01-2023 19:22:34.141748,"(4.2, 99998, 9998.5)","(7.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(2.2, 99998, 9998.5)","(21.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
